age_gp,sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,Female,HIS,CED,MJ,1.94585556741525,2.00255699809003,1.99715060120333
20-34,Female,HIS,Food_price,USD,0.986388181139668,1.01703953699777,0.999698430164103
20-34,Female,HIS,FL,mrh-eq,0.0660607777102214,0.0679470448485818,0.0676050464690975
20-34,Female,NHB,CED,MJ,1.99790207646028,1.96003734206176,2.02577181614515
20-34,Female,NHB,Food_price,USD,1.24889447684304,1.21272160730647,1.21965551745723
20-34,Female,NHB,FL,mrh-eq,0.0662351520566621,0.0647332551391068,0.0665774138183302
20-34,Female,NHW,CED,MJ,2.03891097412605,2.02972149641846,2.09380040021708
20-34,Female,NHW,Food_price,USD,1.16861778798884,1.17459179520536,1.20688765397658
20-34,Female,NHW,FL,mrh-eq,0.0680958630464048,0.0680725204211612,0.0697472723589761
20-34,Female,OTH,CED,MJ,1.8676982888339,1.7963578864536,1.75327898915548
20-34,Female,OTH,Food_price,USD,1.12355050327129,1.03112472330838,1.03100844836591
20-34,Female,OTH,FL,mrh-eq,0.063530917396679,0.0611102689426435,0.0598087556343914
20-34,Male,HIS,CED,MJ,1.83848733230794,1.82936452864831,1.81577795095823
20-34,Male,HIS,Food_price,USD,0.929306740993504,0.892534439416858,0.926018268516019
20-34,Male,HIS,FL,mrh-eq,0.0596716759527235,0.0587399455587062,0.0588383832269779
20-34,Male,NHB,CED,MJ,1.89964892481998,1.81237507368664,1.85097156874759
20-34,Male,NHB,Food_price,USD,0.984215673372185,0.950182888154775,0.974690054245366
20-34,Male,NHB,FL,mrh-eq,0.0620750758750679,0.0591876066382865,0.0608332638550234
20-34,Male,NHW,CED,MJ,1.91066894388155,1.8926139907397,1.90933931724381
20-34,Male,NHW,Food_price,USD,1.01937787066171,0.98437444347114,1.00585965508706
20-34,Male,NHW,FL,mrh-eq,0.0626774930782607,0.0619059161324224,0.0624867267519948
20-34,Male,OTH,CED,MJ,1.71364308281425,1.67080021996985,1.71883528826273
20-34,Male,OTH,Food_price,USD,0.978402587622657,0.916135637680857,0.992726170797942
20-34,Male,OTH,FL,mrh-eq,0.0580740282358255,0.0563537665964272,0.0584034204278643
35-44,Female,HIS,CED,MJ,1.83822795545594,1.85586051324165,1.79474299308404
35-44,Female,HIS,Food_price,USD,0.962914307544085,0.875583330462839,0.894539752737205
35-44,Female,HIS,FL,mrh-eq,0.0640705001776478,0.0635899723384289,0.0618456733478463
35-44,Female,NHB,CED,MJ,1.93915758208755,1.98100328717181,1.94346619083167
35-44,Female,NHB,Food_price,USD,0.893672847600742,0.968229941195945,0.905179274336705
35-44,Female,NHB,FL,mrh-eq,0.0654305850813199,0.066882667667834,0.0653714262327591
35-44,Female,NHW,CED,MJ,2.15395733906208,2.14779981341925,2.14417034365666
35-44,Female,NHW,Food_price,USD,1.06297572267621,1.01573719050519,1.04470799537368
35-44,Female,NHW,FL,mrh-eq,0.0718993036750397,0.0711169409020732,0.0712723952527504
35-44,Female,OTH,CED,MJ,1.9949911952438,1.9298034544727,1.97596143864545
35-44,Female,OTH,Food_price,USD,0.966082610265057,0.956276551440895,0.975959870354712
35-44,Female,OTH,FL,mrh-eq,0.0718994097027632,0.0696831875550479,0.0711487995107045
35-44,Male,HIS,CED,MJ,1.79821015331129,1.85194109998447,1.76482215336
35-44,Male,HIS,Food_price,USD,0.840697359190924,0.907544847646694,0.87545811000672
35-44,Male,HIS,FL,mrh-eq,0.0596314417654753,0.0619682967787879,0.0591072967379858
35-44,Male,NHB,CED,MJ,1.87827694729382,1.83596849615057,1.84953925599879
35-44,Male,NHB,Food_price,USD,1.00129996903205,0.969457406831436,1.01491037763455
35-44,Male,NHB,FL,mrh-eq,0.061761335500323,0.0603805864820048,0.0608822181275881
35-44,Male,NHW,CED,MJ,2.10257732298745,2.14484755702561,1.99596385736426
35-44,Male,NHW,Food_price,USD,1.14683534005808,1.1575365998677,1.0643426148688
35-44,Male,NHW,FL,mrh-eq,0.0701783898427772,0.0710378943236396,0.0665292299769735
35-44,Male,OTH,CED,MJ,1.63508805804414,1.66452937320234,1.65035492241106
35-44,Male,OTH,Food_price,USD,0.690373515462213,0.738168026178931,0.741565799248274
35-44,Male,OTH,FL,mrh-eq,0.056556870502136,0.0587679360778386,0.0580860184063476
45-54,Female,HIS,CED,MJ,1.83082850509124,1.85789557704229,1.8258479530469
45-54,Female,HIS,Food_price,USD,0.956080611964815,0.961245146747828,0.915150286755955
45-54,Female,HIS,FL,mrh-eq,0.0626751473960864,0.0635367570072834,0.0618445165626632
45-54,Female,NHB,CED,MJ,1.94677364090828,1.88440746063067,1.9616144647579
45-54,Female,NHB,Food_price,USD,1.13142464204164,1.05876851439487,1.12334141374041
45-54,Female,NHB,FL,mrh-eq,0.0652834813585648,0.0626772461179167,0.0656345984603065
45-54,Female,NHW,CED,MJ,2.17818554942889,2.14794559186956,2.00864382466496
45-54,Female,NHW,Food_price,USD,1.13330912748609,1.16380913338909,1.02406235072221
45-54,Female,NHW,FL,mrh-eq,0.0744634108550623,0.0739249478626639,0.0684453206238965
45-54,Female,OTH,CED,MJ,1.88204155571608,1.79797967343427,1.88102985816344
45-54,Female,OTH,Food_price,USD,0.879507978062381,0.860129143649319,0.869731239596199
45-54,Female,OTH,FL,mrh-eq,0.0637865356414547,0.0612503391810714,0.0636109484471922
