age_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,added_sugar,CED,MJ,0.581437389188247,0.564164358792808,0.576685772819962
20-34,added_sugar,Food_price,USD,1.11658988969096,1.08188298675372,1.11287123509567
20-34,added_sugar,FL,mrh-eq,0.0245348098797904,0.023859397265851,0.0243515032600036
20-34,oil,CED,MJ,0.304730924105615,0.302152323514773,0.304425736798489
20-34,oil,Food_price,USD,0.203994105411186,0.204793414535817,0.206295323579215
20-34,oil,FL,mrh-eq,0.0158413274354382,0.0157068757181497,0.0158226787896535
20-34,sat_fat,CED,MJ,1.6776371039446,1.67261519635991,1.69441895206192
20-34,sat_fat,Food_price,USD,0.200643626533754,0.20031972862088,0.201722664016891
20-34,sat_fat,FL,mrh-eq,0.0449894416727141,0.0448674156710199,0.045430025602876
35-44,added_sugar,CED,MJ,0.627646860518469,0.614788857210291,0.602373213669256
35-44,added_sugar,Food_price,USD,1.08327577666158,1.06980832067999,1.0522643938495
35-44,added_sugar,FL,mrh-eq,0.0283064666155609,0.0276786139472613,0.0271745293100959
35-44,oil,CED,MJ,0.301571378515071,0.301132723665507,0.30014984209605
35-44,oil,Food_price,USD,0.169390125074922,0.169402311417094,0.168088938375304
35-44,oil,FL,mrh-eq,0.0150099620562186,0.0149821741492976,0.0149346132874435
35-44,sat_fat,CED,MJ,1.72850216459335,1.75989414098292,1.69803792417044
35-44,sat_fat,Food_price,USD,0.191928593100073,0.194365164157758,0.186942069672699
35-44,sat_fat,FL,mrh-eq,0.046929926203728,0.0477865842052519,0.0460802401705703
45-54,added_sugar,CED,MJ,0.630446122666305,0.638123569466073,0.591868585337938
45-54,added_sugar,Food_price,USD,1.02871700089091,1.04429676452906,0.96919783998531
45-54,added_sugar,FL,mrh-eq,0.0284661129360778,0.0288453364841633,0.0267477192955925
45-54,oil,CED,MJ,0.307293963048765,0.305280637668575,0.297137585764241
45-54,oil,Food_price,USD,0.217101031623063,0.21769536198909,0.210016385152766
45-54,oil,FL,mrh-eq,0.01622919477598,0.0161348006443862,0.0156702490027846
45-54,sat_fat,CED,MJ,1.70400645430154,1.72198220716771,1.69230575302378
45-54,sat_fat,Food_price,USD,0.195443059690189,0.197000966066678,0.194527704206481
45-54,sat_fat,FL,mrh-eq,0.0462111574457012,0.0467327198476388,0.0459124608347588
55-64,added_sugar,CED,MJ,0.599772746904819,0.639191767443703,0.594418437829071
55-64,added_sugar,Food_price,USD,0.969808012892117,1.00599155251568,0.951871746013896
55-64,added_sugar,FL,mrh-eq,0.0281847131004291,0.03007463727498,0.027917607880829
55-64,oil,CED,MJ,0.30625598147307,0.310890773115151,0.313509867838601
55-64,oil,Food_price,USD,0.248830181818465,0.256262668406288,0.255674342989833
55-64,oil,FL,mrh-eq,0.0158176870528119,0.0160590792479292,0.0161961787072173
55-64,sat_fat,CED,MJ,1.74571488230995,1.77643797274961,1.75503391942886
55-64,sat_fat,Food_price,USD,0.189491276624238,0.192421132821356,0.190408757164505
55-64,sat_fat,FL,mrh-eq,0.0476993550748919,0.0485732745535844,0.0479848483269286
65-74,added_sugar,CED,MJ,0.563441513590635,0.591409744822008,0.572669726200614
65-74,added_sugar,Food_price,USD,0.892789473107818,0.928785044933088,0.907433086885755
65-74,added_sugar,FL,mrh-eq,0.0276916697702281,0.0291081492957428,0.0281501559621943
65-74,oil,CED,MJ,0.309173948712857,0.311925081355385,0.31362829902579
65-74,oil,Food_price,USD,0.255609606227119,0.252016455857438,0.253917847608424
65-74,oil,FL,mrh-eq,0.0149048311680871,0.0150433337517949,0.0151241832367268
65-74,sat_fat,CED,MJ,1.84672508509007,1.80494552230718,1.83098194351367
65-74,sat_fat,Food_price,USD,0.213113379275282,0.20804308999695,0.211885006154527
65-74,sat_fat,FL,mrh-eq,0.0501497759062691,0.049015441362948,0.0497147472172944
75+,added_sugar,CED,MJ,0.618371404240785,0.60259012133461,0.61969381569057
75+,added_sugar,Food_price,USD,0.978715752592097,0.952374528905401,0.975809225559009
75+,added_sugar,FL,mrh-eq,0.0325779886341815,0.0317616234788947,0.0326401788368041
75+,oil,CED,MJ,0.296108776026273,0.292406690825392,0.295526060878923
75+,oil,Food_price,USD,0.236273089435691,0.236366885638889,0.237336868903925
75+,oil,FL,mrh-eq,0.0141599228447244,0.0139747994402722,0.0141273372831875
75+,sat_fat,CED,MJ,1.90053246975301,1.85131544729059,1.86673737085275
75+,sat_fat,Food_price,USD,0.218094911604267,0.211407595826352,0.213745130306148
75+,sat_fat,FL,mrh-eq,0.0505040797774536,0.0492074939431095,0.0495992820548221
