age_gp,sex_gp,outcome,outcome_unit,X1,X2,X3
20-34,Female,CED,MJ,0.336730393920762,0.336730393920762,0.336730393920762
20-34,Female,Food_price,USD,0.239538232474249,0.239538232474249,0.239538232474249
20-34,Female,FL,mrh-eq,0.0118605062754936,0.0118605062754936,0.0118605062754936
20-34,Male,CED,MJ,0.354003043130461,0.354003043130461,0.354003043130461
20-34,Male,Food_price,USD,0.236319251918722,0.236319251918722,0.236319251918722
20-34,Male,FL,mrh-eq,0.0120696882901903,0.0120696882901903,0.0120696882901903
35-44,Female,CED,MJ,0.338216826996522,0.338216826996522,0.338216826996522
35-44,Female,Food_price,USD,0.202064033332871,0.202064033332871,0.202064033332871
35-44,Female,FL,mrh-eq,0.0120554062868243,0.0120554062868243,0.0120554062868243
35-44,Male,CED,MJ,0.361430627199199,0.361430627199199,0.361430627199199
35-44,Male,Food_price,USD,0.222664242329644,0.222664242329644,0.222664242329644
35-44,Male,FL,mrh-eq,0.0125368610308145,0.0125368610308145,0.0125368610308145
45-54,Female,CED,MJ,0.338195245643718,0.338195245643718,0.338195245643718
45-54,Female,Food_price,USD,0.208020459142124,0.208020459142124,0.208020459142124
45-54,Female,FL,mrh-eq,0.0120536736245751,0.0120536736245751,0.0120536736245751
45-54,Male,CED,MJ,0.36075900424779,0.36075900424779,0.36075900424779
45-54,Male,Food_price,USD,0.208692803670731,0.208692803670731,0.208692803670731
45-54,Male,FL,mrh-eq,0.0128290244552632,0.0128290244552632,0.0128290244552632
55-64,Female,CED,MJ,0.341692176817355,0.341692176817355,0.341692176817355
55-64,Female,Food_price,USD,0.220379582179907,0.220379582179907,0.220379582179907
55-64,Female,FL,mrh-eq,0.0123074779912985,0.0123074779912985,0.0123074779912985
55-64,Male,CED,MJ,0.367214052978598,0.367214052978598,0.367214052978598
55-64,Male,Food_price,USD,0.196112062172808,0.196112062172808,0.196112062172808
55-64,Male,FL,mrh-eq,0.0131246319945703,0.0131246319945703,0.0131246319945703
65-74,Female,CED,MJ,0.345882459235878,0.345882459235878,0.345882459235878
65-74,Female,Food_price,USD,0.21936817533039,0.21936817533039,0.21936817533039
65-74,Female,FL,mrh-eq,0.0124084068880772,0.0124084068880772,0.0124084068880772
65-74,Male,CED,MJ,0.359811724936941,0.359811724936941,0.359811724936941
65-74,Male,Food_price,USD,0.198893389855103,0.198893389855103,0.198893389855103
65-74,Male,FL,mrh-eq,0.0128863757576392,0.0128863757576392,0.0128863757576392
75+,Female,CED,MJ,0.328032577406351,0.328032577406351,0.328032577406351
75+,Female,Food_price,USD,0.205603586332436,0.205603586332436,0.205603586332436
75+,Female,FL,mrh-eq,0.0121768290910188,0.0121768290910188,0.0121768290910188
75+,Male,CED,MJ,0.347065952678098,0.347065952678098,0.347065952678098
75+,Male,Food_price,USD,0.196154358768658,0.196154358768658,0.196154358768658
75+,Male,FL,mrh-eq,0.0124692550321448,0.0124692550321448,0.0124692550321448
