age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,added_sugar,CED,MJ,0.203301457635545,0.204612243461343,0.204021225123982
20-34,Female,added_sugar,Food_price,USD,0.397461277267962,0.394762624640746,0.3997014863214
20-34,Female,added_sugar,FL,mrh-eq,0.00900477222725541,0.00907104053249717,0.00904177866818884
20-34,Female,oil,CED,MJ,0.0543297297251181,0.0542773606651975,0.0541682310380778
20-34,Female,oil,Food_price,USD,0.0382973793456779,0.038545124609622,0.038667354751194
20-34,Female,oil,FL,mrh-eq,0.00285080943845697,0.00284777406241386,0.00284227176099601
20-34,Female,sat_fat,CED,MJ,0.377793604089775,0.375240400068243,0.386416931801408
20-34,Female,sat_fat,Food_price,USD,0.0475262517439232,0.0468652758477739,0.0482341400279835
20-34,Female,sat_fat,FL,mrh-eq,0.00997174600299977,0.00990750998093005,0.010199094290228
20-34,Male,added_sugar,CED,MJ,0.189769639210672,0.176969326112889,0.185895631089746
20-34,Male,added_sugar,Food_price,USD,0.357541715331193,0.337026829072406,0.352871606671552
20-34,Male,added_sugar,FL,mrh-eq,0.00759114837865799,0.00707604875135168,0.00743267161919671
20-34,Male,oil,CED,MJ,0.0463105388018712,0.0455273306917292,0.0463714327716864
20-34,Male,oil,Food_price,USD,0.0291208069566741,0.0291425745355013,0.0295121942280357
20-34,Male,oil,FL,mrh-eq,0.002381800446236,0.00234126612253739,0.002384199976568
20-34,Male,sat_fat,CED,MJ,0.390104889214317,0.390586945577281,0.389006066108569
20-34,Male,sat_fat,Food_price,USD,0.0443678914114923,0.0449292887459764,0.0441388102993798
20-34,Male,sat_fat,FL,mrh-eq,0.0106316410124084,0.0106461007673119,0.0106019561975004
35-44,Female,added_sugar,CED,MJ,0.216366197258386,0.204253214437957,0.208075768589641
35-44,Female,added_sugar,Food_price,USD,0.360815972885055,0.341819400990113,0.350439449067922
35-44,Female,added_sugar,FL,mrh-eq,0.0102137087582976,0.00962458462471229,0.00980834338689493
35-44,Female,oil,CED,MJ,0.0545808207122522,0.0547182777856739,0.0536489289097654
35-44,Female,oil,Food_price,USD,0.0279805592478146,0.0279652101261175,0.0276381372653833
35-44,Female,oil,FL,mrh-eq,0.00272522613538301,0.00272530499199004,0.00267752506480391
35-44,Female,sat_fat,CED,MJ,0.382989107449306,0.389164818942301,0.384265702884893
35-44,Female,sat_fat,Food_price,USD,0.0446259053544862,0.0453948738135098,0.0447467266156152
35-44,Female,sat_fat,FL,mrh-eq,0.0101915222829305,0.0103555036654071,0.0102252593833466
35-44,Male,added_sugar,CED,MJ,0.206942178460977,0.210860436811294,0.198136985909956
35-44,Male,added_sugar,Food_price,USD,0.370610094175164,0.381465010492566,0.360030046992375
35-44,Male,added_sugar,FL,mrh-eq,0.00884447698170364,0.00903320162663813,0.00848623749048694
35-44,Male,oil,CED,MJ,0.0449210029840427,0.044637909276116,0.0454271750070424
35-44,Male,oil,Food_price,USD,0.0280580304878499,0.0280801990656456,0.0279834543053631
35-44,Male,oil,FL,mrh-eq,0.0022263935243984,0.00221737395486749,0.00225141888794373
35-44,Male,sat_fat,CED,MJ,0.420431371441571,0.429066763761375,0.403744433907588
35-44,Male,sat_fat,Food_price,USD,0.04418304590051,0.0445283516700562,0.041564095561442
35-44,Male,sat_fat,FL,mrh-eq,0.0116545477152469,0.01189540932011,0.0111912609584071
45-54,Female,added_sugar,CED,MJ,0.231262546288174,0.231675998903975,0.208945923601114
45-54,Female,added_sugar,Food_price,USD,0.369086011108331,0.375745781465846,0.336500152550288
45-54,Female,added_sugar,FL,mrh-eq,0.0103628310298643,0.010387925541396,0.00936940315078811
45-54,Female,oil,CED,MJ,0.0525632813214649,0.0526631218848656,0.0506292516654325
45-54,Female,oil,Food_price,USD,0.0391778581648631,0.0396085368892027,0.037441492851944
45-54,Female,oil,FL,mrh-eq,0.00283189508043735,0.00283975919438223,0.00272351847258716
45-54,Female,sat_fat,CED,MJ,0.385095059550444,0.376218819026212,0.369400170958261
45-54,Female,sat_fat,Food_price,USD,0.0453026836649763,0.0438942168614591,0.0437428491627823
45-54,Female,sat_fat,FL,mrh-eq,0.0102638135421754,0.0100276968355124,0.00984061976549381
45-54,Male,added_sugar,CED,MJ,0.192631109050145,0.197519263238478,0.189535702234229
45-54,Male,added_sugar,Food_price,USD,0.323098681227899,0.326839796974481,0.316362307006927
45-54,Male,added_sugar,FL,mrh-eq,0.00878137455328413,0.00901795834422254,0.00864284242445979
45-54,Male,oil,CED,MJ,0.0493530513073526,0.0485530647914986,0.0479229896515832
45-54,Male,oil,Food_price,USD,0.0327312395143421,0.0324718458872612,0.0321471280355266
45-54,Male,oil,FL,mrh-eq,0.00254770616366235,0.00250681133258502,0.00247107297244796
45-54,Male,sat_fat,CED,MJ,0.399940417300056,0.419328588510662,0.412064267991533
45-54,Male,sat_fat,Food_price,USD,0.0443815452547764,0.0467983726958036,0.0456856936479899
45-54,Male,sat_fat,FL,mrh-eq,0.0110591539206485,0.0115962445248185,0.0113944130703166
55-64,Female,added_sugar,CED,MJ,0.20610574260916,0.215370051798391,0.210489178039129
