age_gp,sex_gp,outcome,outcome_unit,X1,X2,X3
20-34,Female,CED,MJ,1.11338534670528,1.11338534670528,1.11338534670528
20-34,Female,Food_price,USD,0.616786961603444,0.616786961603444,0.616786961603444
20-34,Female,FL,mrh-eq,0.0392345473027278,0.0392345473027278,0.0392345473027278
20-34,Male,CED,MJ,1.11632141903723,1.11632141903723,1.11632141903723
20-34,Male,Food_price,USD,0.591303094788879,0.591303094788879,0.591303094788879
20-34,Male,FL,mrh-eq,0.0389133934181718,0.0389133934181718,0.0389133934181718
35-44,Female,CED,MJ,1.1162295435486,1.1162295435486,1.1162295435486
35-44,Female,Food_price,USD,0.511568482890709,0.511568482890709,0.511568482890709
35-44,Female,FL,mrh-eq,0.0392828604968915,0.0392828604968915,0.0392828604968915
35-44,Male,CED,MJ,1.12084077713099,1.12084077713099,1.12084077713099
35-44,Male,Food_price,USD,0.559464089307579,0.559464089307579,0.559464089307579
35-44,Male,FL,mrh-eq,0.039384609703317,0.039384609703317,0.039384609703317
45-54,Female,CED,MJ,1.12290681452126,1.12290681452126,1.12290681452126
45-54,Female,Food_price,USD,0.560643271138802,0.560643271138802,0.560643271138802
45-54,Female,FL,mrh-eq,0.040058197612536,0.040058197612536,0.040058197612536
45-54,Male,CED,MJ,1.12378203295284,1.12378203295284,1.12378203295284
45-54,Male,Food_price,USD,0.539922252005397,0.539922252005397,0.539922252005397
45-54,Male,FL,mrh-eq,0.0403139149490214,0.0403139149490214,0.0403139149490214
55-64,Female,CED,MJ,1.12358799052613,1.12358799052613,1.12358799052613
55-64,Female,Food_price,USD,0.592434013922746,0.592434013922746,0.592434013922746
55-64,Female,FL,mrh-eq,0.0401225964693681,0.0401225964693681,0.0401225964693681
55-64,Male,CED,MJ,1.11245337755636,1.11245337755636,1.11245337755636
55-64,Male,Food_price,USD,0.532294478098731,0.532294478098731,0.532294478098731
55-64,Male,FL,mrh-eq,0.040295477447895,0.040295477447895,0.040295477447895
65-74,Female,CED,MJ,1.13075332819025,1.13075332819025,1.13075332819025
65-74,Female,Food_price,USD,0.613580419646557,0.613580419646557,0.613580419646557
65-74,Female,FL,mrh-eq,0.0397467031645886,0.0397467031645886,0.0397467031645886
65-74,Male,CED,MJ,1.1152844707465,1.1152844707465,1.1152844707465
65-74,Male,Food_price,USD,0.51620525570928,0.51620525570928,0.51620525570928
65-74,Male,FL,mrh-eq,0.0397375604274301,0.0397375604274301,0.0397375604274301
75+,Female,CED,MJ,1.11635823862019,1.11635823862019,1.11635823862019
75+,Female,Food_price,USD,0.564182618324139,0.564182618324139,0.564182618324139
75+,Female,FL,mrh-eq,0.0397132884261185,0.0397132884261185,0.0397132884261185
75+,Male,CED,MJ,1.12901629595343,1.12901629595343,1.12901629595343
75+,Male,Food_price,USD,0.542815445809897,0.542815445809897,0.542815445809897
75+,Male,FL,mrh-eq,0.0396394798512493,0.0396394798512493,0.0396394798512493
