race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
HIS,added_sugar,CED,MJ,-11.3759583572062,-11.6415949892447,-10.8665708098838
HIS,added_sugar,Food_price,USD,-11.3759583572062,-11.6415949892447,-10.8665708098838
HIS,added_sugar,FL,mrh-eq,-11.3759583572062,-11.6415949892447,-10.8665708098838
HIS,oil,CED,MJ,1.8478186241139,2.01784683659114,2.15506506865582
HIS,oil,Food_price,USD,1.8478186241139,2.01784683659114,2.15506506865582
HIS,oil,FL,mrh-eq,1.8478186241139,2.01784683659114,2.15506506865582
HIS,sat_fat,CED,MJ,-13.9131018590372,-14.4354474269123,-13.9363125145009
HIS,sat_fat,Food_price,USD,-13.9131018590372,-14.4354474269123,-13.9363125145009
HIS,sat_fat,FL,mrh-eq,-13.9131018590372,-14.4354474269123,-13.9363125145009
NHB,added_sugar,CED,MJ,-15.7529332980118,-15.2535152395951,-16.0245514270201
NHB,added_sugar,Food_price,USD,-15.7529332980118,-15.2535152395951,-16.0245514270201
NHB,added_sugar,FL,mrh-eq,-15.7529332980118,-15.2535152395951,-16.0245514270201
NHB,oil,CED,MJ,-2.55531137931917,-1.69707273117491,-2.40997342215817
NHB,oil,Food_price,USD,-2.55531137931917,-1.69707273117491,-2.40997342215817
NHB,oil,FL,mrh-eq,-2.55531137931917,-1.69707273117491,-2.40997342215817
NHB,sat_fat,CED,MJ,-14.9174829415026,-14.6137885446759,-14.8504586930987
NHB,sat_fat,Food_price,USD,-14.9174829415026,-14.6137885446759,-14.8504586930987
NHB,sat_fat,FL,mrh-eq,-14.9174829415026,-14.6137885446759,-14.8504586930987
NHW,added_sugar,CED,MJ,-13.6534948154784,-13.8396776797553,-12.9365976588502
NHW,added_sugar,Food_price,USD,-13.6534948154784,-13.8396776797553,-12.9365976588502
NHW,added_sugar,FL,mrh-eq,-13.6534948154784,-13.8396776797553,-12.9365976588502
NHW,oil,CED,MJ,-0.73745651134422,-0.896298147884595,-0.749507758461163
NHW,oil,Food_price,USD,-0.73745651134422,-0.896298147884595,-0.749507758461163
NHW,oil,FL,mrh-eq,-0.73745651134422,-0.896298147884595,-0.749507758461163
NHW,sat_fat,CED,MJ,-17.8141832621707,-17.89444592701,-17.7037087652555
NHW,sat_fat,Food_price,USD,-17.8141832621707,-17.89444592701,-17.7037087652555
NHW,sat_fat,FL,mrh-eq,-17.8141832621707,-17.89444592701,-17.7037087652555
OTH,added_sugar,CED,MJ,-7.88861753530591,-8.56672302726315,-8.28992128352334
OTH,added_sugar,Food_price,USD,-7.88861753530591,-8.56672302726315,-8.28992128352334
OTH,added_sugar,FL,mrh-eq,-7.88861753530591,-8.56672302726315,-8.28992128352334
OTH,oil,CED,MJ,-1.01855609819892,-1.10682418741245,-1.54021535526049
OTH,oil,Food_price,USD,-1.01855609819892,-1.10682418741245,-1.54021535526049
OTH,oil,FL,mrh-eq,-1.01855609819892,-1.10682418741245,-1.54021535526049
OTH,sat_fat,CED,MJ,-13.1901009781125,-12.9040199185093,-12.9530794139852
OTH,sat_fat,Food_price,USD,-13.1901009781125,-12.9040199185093,-12.9530794139852
OTH,sat_fat,FL,mrh-eq,-13.1901009781125,-12.9040199185093,-12.9530794139852
