sex_gp,outcome,outcome_unit,X1,X2,X3
Female,CED,MJ,0.657067829875637,0.654902261283114,0.651507401024679
Female,Food_price,USD,0.449410568102481,0.449777944791052,0.444606641001762
Female,FL,mrh-eq,0.0230923546299778,0.023076331144511,0.0228694517955101
Male,CED,MJ,0.653194649355121,0.660778891144242,0.648734368342133
Male,Food_price,USD,0.407507527300126,0.407528824422864,0.399957340605731
Male,FL,mrh-eq,0.0223423636239871,0.022601962064805,0.0221610423730401
