age_gp,outcome,outcome_unit,X1,X2,X3
20-34,CED,MJ,1.93306466716608,1.91547126400916,1.94275277588177
20-34,Food_price,USD,1.06443292112933,1.04184006255979,1.06474374571345
20-34,FL,mrh-eq,0.0641581133906788,0.0635010637390163,0.0643647817671067
35-44,CED,MJ,1.99488017869108,2.01001092305652,1.95393123642149
35-44,Food_price,USD,1.00659898714638,0.999532128836208,0.981195649801891
35-44,FL,mrh-eq,0.0673123473769535,0.0675282857917238,0.0658576381962033
45-54,CED,MJ,1.98591463421534,2.00248038938789,1.9423742038944
45-54,Food_price,USD,1.01356339879678,1.02550841569072,0.967446097812678
45-54,FL,mrh-eq,0.0679668557830194,0.0685226225316413,0.0661182060469344
55-64,CED,MJ,1.9880056196843,2.04082811023767,1.99706947749061
55-64,Food_price,USD,0.995407371467065,1.02775167542207,0.98987634545026
55-64,FL,mrh-eq,0.0683458966319092,0.0704494585597075,0.0686873225212939
65-74,CED,MJ,2.04784101708887,2.03665652728707,2.04580206823703
65-74,Food_price,USD,0.969544226718513,0.986590950444843,0.976974518773075
65-74,FL,mrh-eq,0.0692726752378397,0.0694594899576008,0.0694327534637583
75+,CED,MJ,2.13897506811894,2.08693952686748,2.11316191577155
75+,Food_price,USD,1.01724382582887,0.994599835490111,1.01284014662291
75+,FL,mrh-eq,0.0728189998336207,0.0711087506281219,0.0721315237943052
