age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,added_sugar,CED,MJ,0.272137945861049,0.272137945861049,0.272137945861049
20-34,Female,added_sugar,Food_price,USD,0.531784847863007,0.531784847863007,0.531784847863007
20-34,Female,added_sugar,FL,mrh-eq,0.0121005843225344,0.0121005843225344,0.0121005843225344
20-34,Female,oil,CED,MJ,0.302767221608629,0.302767221608629,0.302767221608629
20-34,Female,oil,Food_price,USD,0.215491698202508,0.215491698202508,0.215491698202508
20-34,Female,oil,FL,mrh-eq,0.0158889035411205,0.0158889035411205,0.0158889035411205
20-34,Female,sat_fat,CED,MJ,0.875210573156367,0.875210573156367,0.875210573156367
20-34,Female,sat_fat,Food_price,USD,0.109048648012178,0.109048648012178,0.109048648012178
20-34,Female,sat_fat,FL,mrh-eq,0.0231055657145664,0.0231055657145664,0.0231055657145664
20-34,Male,added_sugar,CED,MJ,0.283288719475975,0.283288719475975,0.283288719475975
20-34,Male,added_sugar,Food_price,USD,0.536244790998113,0.536244790998113,0.536244790998113
20-34,Male,added_sugar,FL,mrh-eq,0.0113531326706058,0.0113531326706058,0.0113531326706058
20-34,Male,oil,CED,MJ,0.300724801964383,0.300724801964383,0.300724801964383
20-34,Male,oil,Food_price,USD,0.190277817470553,0.190277817470553,0.190277817470553
20-34,Male,oil,FL,mrh-eq,0.0154729558715838,0.0154729558715838,0.0154729558715838
20-34,Male,sat_fat,CED,MJ,0.886310940727331,0.886310940727331,0.886310940727331
20-34,Male,sat_fat,Food_price,USD,0.101099738238933,0.101099738238933,0.101099738238933
20-34,Male,sat_fat,FL,mrh-eq,0.0241569931661725,0.0241569931661725,0.0241569931661725
35-44,Female,added_sugar,CED,MJ,0.270074938117207,0.270074938117207,0.270074938117207
35-44,Female,added_sugar,Food_price,USD,0.454100786195892,0.454100786195892,0.454100786195892
35-44,Female,added_sugar,FL,mrh-eq,0.0127825874867423,0.0127825874867423,0.0127825874867423
35-44,Female,oil,CED,MJ,0.300702617504465,0.300702617504465,0.300702617504465
35-44,Female,oil,Food_price,USD,0.156688360869238,0.156688360869238,0.156688360869238
35-44,Female,oil,FL,mrh-eq,0.0150360855128975,0.0150360855128975,0.0150360855128975
35-44,Female,sat_fat,CED,MJ,0.88366881492345,0.88366881492345,0.88366881492345
35-44,Female,sat_fat,Food_price,USD,0.102843369158449,0.102843369158449,0.102843369158449
35-44,Female,sat_fat,FL,mrh-eq,0.023519593784076,0.023519593784076,0.023519593784076
35-44,Male,added_sugar,CED,MJ,0.275536801262842,0.275536801262842,0.275536801262842
35-44,Male,added_sugar,Food_price,USD,0.500917112541406,0.500917112541406,0.500917112541406
35-44,Male,added_sugar,FL,mrh-eq,0.0118992510185891,0.0118992510185891,0.0118992510185891
35-44,Male,oil,CED,MJ,0.299713956739476,0.299713956739476,0.299713956739476
35-44,Male,oil,Food_price,USD,0.186119851464313,0.186119851464313,0.186119851464313
35-44,Male,oil,FL,mrh-eq,0.0148861345937771,0.0148861345937771,0.0148861345937771
35-44,Male,sat_fat,CED,MJ,0.907020646327875,0.907020646327875,0.907020646327875
35-44,Male,sat_fat,Food_price,USD,0.0950913676315023,0.0950913676315023,0.0950913676315023
35-44,Male,sat_fat,FL,mrh-eq,0.0251360851217654,0.0251360851217654,0.0251360851217654
45-54,Female,added_sugar,CED,MJ,0.271070552852197,0.271070552852197,0.271070552852197
45-54,Female,added_sugar,Food_price,USD,0.436768440991566,0.436768440991566,0.436768440991566
45-54,Female,added_sugar,FL,mrh-eq,0.0122117220680335,0.0122117220680335,0.0122117220680335
45-54,Female,oil,CED,MJ,0.300773699616265,0.300773699616265,0.300773699616265
45-54,Female,oil,Food_price,USD,0.226763519885559,0.226763519885559,0.226763519885559
45-54,Female,oil,FL,mrh-eq,0.0162250396936366,0.0162250396936366,0.0162250396936366
45-54,Female,sat_fat,CED,MJ,0.889257807696512,0.889257807696512,0.889257807696512
45-54,Female,sat_fat,Food_price,USD,0.1051317694038,0.1051317694038,0.1051317694038
45-54,Female,sat_fat,FL,mrh-eq,0.0236751094754409,0.0236751094754409,0.0236751094754409
45-54,Male,added_sugar,CED,MJ,0.273213029373695,0.273213029373695,0.273213029373695
45-54,Male,added_sugar,Food_price,USD,0.448658382320266,0.448658382320266,0.448658382320266
45-54,Male,added_sugar,FL,mrh-eq,0.0124907635437794,0.0124907635437794,0.0124907635437794
45-54,Male,oil,CED,MJ,0.299397901731395,0.299397901731395,0.299397901731395
45-54,Male,oil,Food_price,USD,0.197586250890046,0.197586250890046,0.197586250890046
45-54,Male,oil,FL,mrh-eq,0.0154325683979517,0.0154325683979517,0.0154325683979517
45-54,Male,sat_fat,CED,MJ,0.911930106095537,0.911930106095537,0.911930106095537
45-54,Male,sat_fat,Food_price,USD,0.102370422465816,0.102370422465816,0.102370422465816
45-54,Male,sat_fat,FL,mrh-eq,0.0252196074625536,0.0252196074625536,0.0252196074625536
55-64,Female,added_sugar,CED,MJ,0.270094835382251,0.270094835382251,0.270094835382251
