age_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,HIS,added_sugar,CED,MJ,-0.20217431638211,-0.199307784222279,-0.207726175354301
20-34,HIS,added_sugar,Food_price,USD,-0.341794546004966,-0.336891216178918,-0.346752520056668
20-34,HIS,added_sugar,FL,mrh-eq,-0.00811870335554576,-0.00807231265123274,-0.00834812763794018
20-34,HIS,oil,CED,MJ,0.0071093184873809,0.0159523712941493,0.0117382638218154
20-34,HIS,oil,Food_price,USD,0.00542016879386111,0.00773434721675706,0.00551109633176239
20-34,HIS,oil,FL,mrh-eq,0.000375561897488542,0.000839647929915733,0.000618268320969336
20-34,HIS,sat_fat,CED,MJ,-0.567570608131286,-0.602245938568505,-0.580014605333412
20-34,HIS,sat_fat,Food_price,USD,-0.0753256897372935,-0.0786391457103656,-0.075261854543009
20-34,HIS,sat_fat,FL,mrh-eq,-0.0155924667849202,-0.0165449541696919,-0.0159314897884358
20-34,NHB,added_sugar,CED,MJ,-0.278003469620148,-0.258296090915626,-0.272623913534926
20-34,NHB,added_sugar,Food_price,USD,-0.501531470859487,-0.474752373968723,-0.488503721904967
20-34,NHB,added_sugar,FL,mrh-eq,-0.0108894646218221,-0.0101177925781439,-0.0106781441946514
20-34,NHB,oil,CED,MJ,-0.0237100669076387,-0.0121342183990413,-0.0199281180523561
20-34,NHB,oil,Food_price,USD,-0.0195066870922291,-0.0139054875585196,-0.0136915868586788
20-34,NHB,oil,FL,mrh-eq,-0.00122522021522579,-0.000642336137335819,-0.00102681391022075
20-34,NHB,sat_fat,CED,MJ,-0.571040811083979,-0.540907078700291,-0.571583760498049
20-34,NHB,sat_fat,Food_price,USD,-0.0590584545695371,-0.0562860119750255,-0.0580592544943184
20-34,NHB,sat_fat,FL,mrh-eq,-0.0151528713247429,-0.0143450590723225,-0.0151497671372535
20-34,NHW,added_sugar,CED,MJ,-0.186848836757673,-0.179435841232481,-0.183474223766749
20-34,NHW,added_sugar,Food_price,USD,-0.381728170117506,-0.365981668190726,-0.386224566114698
20-34,NHW,added_sugar,FL,mrh-eq,-0.0081533240645139,-0.0078797459080168,-0.00804433924082419
20-34,NHW,oil,CED,MJ,-0.000832958254091348,-0.00197464382888956,-0.00246010882688947
20-34,NHW,oil,Food_price,USD,0.000928310295273492,-0.000741285711594202,-0.00356127288640802
20-34,NHW,oil,FL,mrh-eq,-6.12260982007518e-05,-0.000118494373023388,-0.000143873179273628
20-34,NHW,sat_fat,CED,MJ,-0.66287505171821,-0.65539376045192,-0.690575592361104
20-34,NHW,sat_fat,Food_price,USD,-0.0781318450212727,-0.07709138007292,-0.0807600364621319
20-34,NHW,sat_fat,FL,mrh-eq,-0.0176482783161416,-0.0174561240250669,-0.0183778444161413
20-34,OTH,added_sugar,CED,MJ,-0.180387654889061,-0.143779128172819,-0.165700775723917
20-34,OTH,added_sugar,Food_price,USD,-0.34964623588764,-0.26397779821025,-0.312302715237009
20-34,OTH,added_sugar,FL,mrh-eq,-0.00799001304892253,-0.00636482827709321,-0.00729751826095313
20-34,OTH,oil,CED,MJ,-0.00308303356685032,-0.00731764498590959,-0.00531917303371588
20-34,OTH,oil,Food_price,USD,-0.00102335662348437,-0.00918845249909499,-0.00276775785774188
20-34,OTH,oil,FL,mrh-eq,-0.000145591506912534,-0.00035895455881729,-0.0002565847195013
20-34,OTH,sat_fat,CED,MJ,-0.511269504858289,-0.486378327557054,-0.468378641253225
20-34,OTH,sat_fat,Food_price,USD,-0.0665667427419293,-0.0665401475946007,-0.062406152168323
20-34,OTH,sat_fat,FL,mrh-eq,-0.0137224601471861,-0.0130595636773616,-0.0125829157735697
35-44,HIS,added_sugar,CED,MJ,-0.185035155820763,-0.187049941209017,-0.176103465645162
35-44,HIS,added_sugar,Food_price,USD,-0.320542600800824,-0.30119415106672,-0.309261066622324
35-44,HIS,added_sugar,FL,mrh-eq,-0.00864107924200775,-0.00858354776788717,-0.00813354811330673
35-44,HIS,oil,CED,MJ,0.0277958578486587,0.0253148854461971,0.0304253012365692
35-44,HIS,oil,Food_price,USD,0.0213626170575648,0.0183512520436182,0.0257734329819783
35-44,HIS,oil,FL,mrh-eq,0.00141893793596104,0.00129181564949342,0.00155209762944171
35-44,HIS,sat_fat,CED,MJ,-0.553296862120854,-0.584032841656181,-0.52629564232436
35-44,HIS,sat_fat,Food_price,USD,-0.0553901097486635,-0.0595634084967754,-0.052989837744203
35-44,HIS,sat_fat,FL,mrh-eq,-0.0151358130933029,-0.0159592634065494,-0.0143808167038851
35-44,NHB,added_sugar,CED,MJ,-0.275719632540236,-0.284702584674096,-0.283415042834693
35-44,NHB,added_sugar,Food_price,USD,-0.448970991093634,-0.483019361517217,-0.467291755014513
