Foodgroup,outcome,outcome_unit,X1,X2,X3
added_sugar,CED,MJ,-0.110629119754932,-0.111983646234429,-0.106736205937638
added_sugar,Food_price,USD,-0.189476685553224,-0.18941705559151,-0.183498100291764
added_sugar,FL,mrh-eq,-0.00505966905811443,-0.00514010300542716,-0.00488864433128972
oil,CED,MJ,-0.000892110670089442,-0.00086229751681317,-0.00088242211521848
oil,Food_price,USD,-0.000659603200464215,-0.000881567342109112,-0.000741786424296474
oil,FL,mrh-eq,-4.54117108322335e-05,-4.40140460419667e-05,-4.3701554861508e-05
sat_fat,CED,MJ,-0.19529400800012,-0.196496598343042,-0.194165715232287
sat_fat,Food_price,USD,-0.0222891000053244,-0.0223275641774377,-0.0220597189300633
sat_fat,FL,mrh-eq,-0.00528261047265393,-0.00532021569423243,-0.00525245696764904
