race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
HIS,added_sugar,CED,MJ,0.561261667492714,0.568133625806805,0.548597957524694
HIS,added_sugar,Food_price,USD,0.878765851561282,0.874712091319454,0.855223572456934
HIS,added_sugar,FL,mrh-eq,0.0251485300430354,0.0254601981479258,0.0244982478470064
HIS,oil,CED,MJ,0.282202852242017,0.280663876722477,0.279385197490423
HIS,oil,Food_price,USD,0.192529657511486,0.193087880001436,0.190376989683371
HIS,oil,FL,mrh-eq,0.0142916772935133,0.0142187149975541,0.0141533416209165
HIS,sat_fat,CED,MJ,1.6119349612491,1.63851055970188,1.61325852577448
HIS,sat_fat,Food_price,USD,0.187286991764102,0.189619141697356,0.186674833884782
HIS,sat_fat,FL,mrh-eq,0.0440589707387,0.0447945394230408,0.0440914709690204
NHB,added_sugar,CED,MJ,0.683414232291976,0.670305842645575,0.690252841874825
NHB,added_sugar,Food_price,USD,1.12138415355037,1.10867525437079,1.133510393612
NHB,added_sugar,FL,mrh-eq,0.0287779975662527,0.0282710213689923,0.0290887313298446
NHB,oil,CED,MJ,0.322993294142053,0.31502243074623,0.321646838732974
NHB,oil,Food_price,USD,0.164222835260855,0.158961371329334,0.164941818914138
NHB,oil,FL,mrh-eq,0.0159577390696688,0.0155630329985893,0.0158829559007873
NHB,sat_fat,CED,MJ,1.55442592806241,1.54015946371014,1.55112570158862
NHB,sat_fat,Food_price,USD,0.173026979926013,0.171334333693003,0.172271826311861
NHB,sat_fat,FL,mrh-eq,0.041556602600179,0.041183184741304,0.0414531128942266
NHW,added_sugar,CED,MJ,0.618743944915265,0.623246068882031,0.600524937483377
NHW,added_sugar,Food_price,USD,1.09297222636852,1.0954435129596,1.06649496160755
NHW,added_sugar,FL,mrh-eq,0.0287141081673021,0.0289494273353996,0.0279256869147426
NHW,oil,CED,MJ,0.306025642332455,0.307458609357325,0.306110029513692
NHW,oil,Food_price,USD,0.23436414418387,0.237086036702413,0.235103977375989
NHW,oil,FL,mrh-eq,0.0155846073929098,0.0156580561490537,0.0155758202613087
NHW,sat_fat,CED,MJ,1.84542791522309,1.8495096592194,1.83914489293997
NHW,sat_fat,Food_price,USD,0.205443968231202,0.205399352168228,0.204140192290617
NHW,sat_fat,FL,mrh-eq,0.0499226628443178,0.0500542387672879,0.0497544381469228
OTH,added_sugar,CED,MJ,0.469508138508657,0.485340224452153,0.479525563697164
OTH,added_sugar,Food_price,USD,0.783293071045967,0.787142324138418,0.794006180198135
OTH,added_sugar,FL,mrh-eq,0.0229324412365315,0.0239083091155816,0.0234322939470959
OTH,oil,CED,MJ,0.310853978354044,0.311647141111203,0.315659656852686
OTH,oil,Food_price,USD,0.217205380397315,0.218800428060377,0.220118534991398
OTH,oil,FL,mrh-eq,0.016387576410618,0.0164110686582095,0.0166387950060668
OTH,sat_fat,CED,MJ,1.53189319567838,1.51773485076047,1.5209901134747
OTH,sat_fat,Food_price,USD,0.208008438023767,0.206356652105937,0.207840528257644
OTH,sat_fat,FL,mrh-eq,0.0410846728702062,0.0407420544469562,0.0408105804442853
