age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,HIS,CED,MJ,0.357369779409856,0.357369779409856,0.357369779409856
20-34,HIS,Food_price,USD,0.2142341530031,0.2142341530031,0.2142341530031
20-34,HIS,FL,mrh-eq,0.0122005066862943,0.0122005066862943,0.0122005066862943
20-34,NHB,CED,MJ,0.337377295771811,0.337377295771811,0.337377295771811
20-34,NHB,Food_price,USD,0.220123377823048,0.220123377823048,0.220123377823048
20-34,NHB,FL,mrh-eq,0.0113483843762351,0.0113483843762351,0.0113483843762351
20-34,NHW,CED,MJ,0.343987427401913,0.343987427401913,0.343987427401913
20-34,NHW,Food_price,USD,0.249643588532627,0.249643588532627,0.249643588532627
20-34,NHW,FL,mrh-eq,0.0120128908051822,0.0120128908051822,0.0120128908051822
20-34,OTH,CED,MJ,0.341280801422944,0.341280801422944,0.341280801422944
20-34,OTH,Food_price,USD,0.242375105604326,0.242375105604326,0.242375105604326
20-34,OTH,FL,mrh-eq,0.0120381409742727,0.0120381409742727,0.0120381409742727
35-44,HIS,CED,MJ,0.350731170082711,0.350731170082711,0.350731170082711
35-44,HIS,Food_price,USD,0.210673477067738,0.210673477067738,0.210673477067738
35-44,HIS,FL,mrh-eq,0.0124547003335937,0.0124547003335937,0.0124547003335937
35-44,NHB,CED,MJ,0.340505134700076,0.340505134700076,0.340505134700076
35-44,NHB,Food_price,USD,0.189076536822843,0.189076536822843,0.189076536822843
35-44,NHB,FL,mrh-eq,0.0115765188011392,0.0115765188011392,0.0115765188011392
35-44,NHW,CED,MJ,0.352857492496416,0.352857492496416,0.352857492496416
35-44,NHW,Food_price,USD,0.22103495661164,0.22103495661164,0.22103495661164
35-44,NHW,FL,mrh-eq,0.0122514406114729,0.0122514406114729,0.0122514406114729
35-44,OTH,CED,MJ,0.341954079485582,0.341954079485582,0.341954079485582
35-44,OTH,Food_price,USD,0.199906460876078,0.199906460876078,0.199906460876078
35-44,OTH,FL,mrh-eq,0.0128918265314477,0.0128918265314477,0.0128918265314477
45-54,HIS,CED,MJ,0.352690575891912,0.352690575891912,0.352690575891912
45-54,HIS,Food_price,USD,0.189978716557958,0.189978716557958,0.189978716557958
45-54,HIS,FL,mrh-eq,0.0124498500722375,0.0124498500722375,0.0124498500722375
45-54,NHB,CED,MJ,0.340529460298768,0.340529460298768,0.340529460298768
45-54,NHB,Food_price,USD,0.194118061023376,0.194118061023376,0.194118061023376
45-54,NHB,FL,mrh-eq,0.0117252961076601,0.0117252961076601,0.0117252961076601
45-54,NHW,CED,MJ,0.352353310193215,0.352353310193215,0.352353310193215
45-54,NHW,Food_price,USD,0.221704835451113,0.221704835451113,0.221704835451113
45-54,NHW,FL,mrh-eq,0.012586758886539,0.012586758886539,0.012586758886539
45-54,OTH,CED,MJ,0.336802340170079,0.336802340170079,0.336802340170079
45-54,OTH,Food_price,USD,0.179577140390121,0.179577140390121,0.179577140390121
45-54,OTH,FL,mrh-eq,0.0123067883327662,0.0123067883327662,0.0123067883327662
55-64,HIS,CED,MJ,0.349783494324502,0.349783494324502,0.349783494324502
55-64,HIS,Food_price,USD,0.17814880490495,0.17814880490495,0.17814880490495
55-64,HIS,FL,mrh-eq,0.0125748058958827,0.0125748058958827,0.0125748058958827
55-64,NHB,CED,MJ,0.346903861890758,0.346903861890758,0.346903861890758
55-64,NHB,Food_price,USD,0.196705812300391,0.196705812300391,0.196705812300391
55-64,NHB,FL,mrh-eq,0.0120005660333241,0.0120005660333241,0.0120005660333241
55-64,NHW,CED,MJ,0.357528773207615,0.357528773207615,0.357528773207615
55-64,NHW,Food_price,USD,0.213209953060379,0.213209953060379,0.213209953060379
55-64,NHW,FL,mrh-eq,0.0128259279433181,0.0128259279433181,0.0128259279433181
55-64,OTH,CED,MJ,0.34071166562204,0.34071166562204,0.34071166562204
55-64,OTH,Food_price,USD,0.229413450644438,0.229413450644438,0.229413450644438
55-64,OTH,FL,mrh-eq,0.0126867044423249,0.0126867044423249,0.0126867044423249
65-74,HIS,CED,MJ,0.344415109153113,0.344415109153113,0.344415109153113
65-74,HIS,Food_price,USD,0.188361820825172,0.188361820825172,0.188361820825172
65-74,HIS,FL,mrh-eq,0.0126039188794086,0.0126039188794086,0.0126039188794086
65-74,NHB,CED,MJ,0.336831320271775,0.336831320271775,0.336831320271775
65-74,NHB,Food_price,USD,0.178650791198951,0.178650791198951,0.178650791198951
65-74,NHB,FL,mrh-eq,0.0119559403259492,0.0119559403259492,0.0119559403259492
65-74,NHW,CED,MJ,0.356761961864346,0.356761961864346,0.356761961864346
