age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,HIS,CED,MJ,-0.277052295369231,-0.284508009845596,-0.282739077091914
20-34,HIS,Food_price,USD,-0.197003705991769,-0.195006417964775,-0.199495947870585
20-34,HIS,FL,mrh-eq,-0.00888665170419792,-0.00906435545302388,-0.00905868944170774
20-34,NHB,CED,MJ,-0.318312649613935,-0.296687063169634,-0.314538224910711
20-34,NHB,Food_price,USD,-0.278190942786778,-0.262536727200427,-0.270038825352689
20-34,NHB,FL,mrh-eq,-0.01036340424874,-0.00960512829349739,-0.0102035941243253
20-34,NHW,CED,MJ,-0.288666297516207,-0.28308793499923,-0.295137688725781
20-34,NHW,Food_price,USD,-0.217121036366247,-0.209156388558169,-0.221034278341675
20-34,NHW,FL,mrh-eq,-0.00931885083737818,-0.00913851210118933,-0.00948682887729239
20-34,OTH,CED,MJ,-0.245056370912782,-0.220057740713319,-0.225663340133323
20-34,OTH,Food_price,USD,-0.197938409427653,-0.156027520941337,-0.178062869542931
20-34,OTH,FL,mrh-eq,-0.0081943841234517,-0.00721792685467375,-0.00753520785454102
35-44,HIS,CED,MJ,-0.260521032769606,-0.271245969647907,-0.246711936280122
35-44,HIS,Food_price,USD,-0.175600706875679,-0.167825167821304,-0.168357538742824
35-44,HIS,FL,mrh-eq,-0.00881681489692272,-0.00906163688505593,-0.00828952879223987
35-44,NHB,CED,MJ,-0.306414730317352,-0.309530889724547,-0.305663887824764
35-44,NHB,Food_price,USD,-0.246722025149425,-0.262587010844254,-0.255018767039147
35-44,NHB,FL,mrh-eq,-0.010191503066301,-0.0103387827452966,-0.0101757712813495
35-44,NHW,CED,MJ,-0.353837019843318,-0.354455811028932,-0.32855275526351
35-44,NHW,Food_price,USD,-0.263084933957463,-0.252110412091277,-0.238005174404279
35-44,NHW,FL,mrh-eq,-0.0120472838796262,-0.0118308348234377,-0.0110704249864424
35-44,OTH,CED,MJ,-0.243354867412076,-0.241966442750703,-0.245703628959101
35-44,OTH,Food_price,USD,-0.136603593580915,-0.149273987765014,-0.151906263050773
35-44,OTH,FL,mrh-eq,-0.00843811471625626,-0.00864423445890979,-0.00870086324783343
45-54,HIS,CED,MJ,-0.247725992957881,-0.281741825609341,-0.250007474158476
45-54,HIS,Food_price,USD,-0.162227242256964,-0.180734944656352,-0.150416535596092
45-54,HIS,FL,mrh-eq,-0.00859645161310027,-0.00975415731255371,-0.00850548597828955
45-54,NHB,CED,MJ,-0.298285140012521,-0.286551447141582,-0.306945020277763
45-54,NHB,Food_price,USD,-0.233620931553205,-0.214790513383334,-0.235843239623301
45-54,NHB,FL,mrh-eq,-0.0103101538578906,-0.00971155588556743,-0.010562611266433
45-54,NHW,CED,MJ,-0.347891007666357,-0.348975771160009,-0.314376357004153
45-54,NHW,Food_price,USD,-0.256809169242548,-0.259867668237923,-0.222174047368126
45-54,NHW,FL,mrh-eq,-0.0119275402275842,-0.0119589450616898,-0.0105778688745665
45-54,OTH,CED,MJ,-0.186300886162352,-0.206392565211783,-0.202338082056592
45-54,OTH,Food_price,USD,-0.0930044780170249,-0.119853235484271,-0.102061958695368
45-54,OTH,FL,mrh-eq,-0.00612753810840167,-0.00711585365144894,-0.00671753202375228
55-64,HIS,CED,MJ,-0.268348936252399,-0.249093357553068,-0.246224693152676
55-64,HIS,Food_price,USD,-0.14130728739989,-0.135280550880116,-0.113697296155886
55-64,HIS,FL,mrh-eq,-0.00922264469327396,-0.00875572346355308,-0.00826295287252698
55-64,NHB,CED,MJ,-0.301816619499001,-0.304714332301362,-0.309755912485194
55-64,NHB,Food_price,USD,-0.231126904593743,-0.226493761675549,-0.254384416744989
55-64,NHB,FL,mrh-eq,-0.0104219798728591,-0.0104612215300023,-0.0108837543691764
55-64,NHW,CED,MJ,-0.334267992935528,-0.366804531196224,-0.338529279207116
55-64,NHW,Food_price,USD,-0.225849918033753,-0.246503533327533,-0.217489091615753
55-64,NHW,FL,mrh-eq,-0.0115335313942709,-0.012806715038984,-0.0116467264107413
55-64,OTH,CED,MJ,-0.205845528889022,-0.22622914328295,-0.216790315365096
55-64,OTH,Food_price,USD,-0.102784263273513,-0.117758258738404,-0.12104870227613
55-64,OTH,FL,mrh-eq,-0.00680634420835414,-0.00776247229436594,-0.00725939106462857
65-74,HIS,CED,MJ,-0.227529354855176,-0.236913273269348,-0.21333410128796
65-74,HIS,Food_price,USD,-0.11951501314796,-0.124724920593727,-0.0969921868429331
65-74,HIS,FL,mrh-eq,-0.00798289653436956,-0.00860329534614213,-0.00743647057202999
65-74,NHB,CED,MJ,-0.323764332473841,-0.323042460057815,-0.317929258428966
65-74,NHB,Food_price,USD,-0.219718327320893,-0.222633278508192,-0.217381072160056
65-74,NHB,FL,mrh-eq,-0.0115926783761435,-0.0116060294471811,-0.0113182333365409
65-74,NHW,CED,MJ,-0.342114791355788,-0.339290990802827,-0.343702487237933
65-74,NHW,Food_price,USD,-0.194115942333231,-0.203070641669953,-0.201563462552766
65-74,NHW,FL,mrh-eq,-0.0115494743399881,-0.0116419022156804,-0.0116984998401451
65-74,OTH,CED,MJ,-0.194647588893141,-0.214375287938075,-0.203647544326404
65-74,OTH,Food_price,USD,-0.0950333037997862,-0.134926252638515,-0.110014055958747
65-74,OTH,FL,mrh-eq,-0.00634404082527934,-0.00781059676544579,-0.00699995339342893
75+,HIS,CED,MJ,-0.25759896858679,-0.261364025298704,-0.281602053315659
75+,HIS,Food_price,USD,-0.156184023945446,-0.138217697116552,-0.158264352080189
75+,HIS,FL,mrh-eq,-0.00930378571149354,-0.00904816674801636,-0.0101264511586066
