age_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,HIS,added_sugar,CED,MJ,0.58385919452805,0.579483201421539,0.59224636056334
20-34,HIS,added_sugar,Food_price,USD,0.982292793132058,0.974821194211402,0.989786969756269
20-34,HIS,added_sugar,FL,mrh-eq,0.0233571086867198,0.0232852861899763,0.0237036651330261
20-34,HIS,oil,CED,MJ,0.292916551190306,0.282348986160404,0.287383874680127
20-34,HIS,oil,Food_price,USD,0.172589974225843,0.169827860873525,0.172487536420461
20-34,HIS,oil,FL,mrh-eq,0.0152271961076622,0.0146726039918018,0.0149371042145513
20-34,HIS,sat_fat,CED,MJ,1.64847442798915,1.69383944607254,1.6646736310266
20-34,HIS,sat_fat,Food_price,USD,0.213488371215789,0.217820743185897,0.213392085595292
20-34,HIS,sat_fat,FL,mrh-eq,0.0452891423919101,0.0465352714013714,0.0457304564386539
20-34,NHB,added_sugar,CED,MJ,0.70162937493989,0.671837547249133,0.693494127783175
20-34,NHB,added_sugar,Food_price,USD,1.26915793017805,1.22867603555513,1.24945758431966
20-34,NHB,added_sugar,FL,mrh-eq,0.0274792163481263,0.0263126704443265,0.027159646330349
20-34,NHB,oil,CED,MJ,0.329330054350099,0.315461837227911,0.324805689526385
20-34,NHB,oil,Food_price,USD,0.18926844474154,0.182561630440304,0.182306446210174
20-34,NHB,oil,FL,mrh-eq,0.0166629715584941,0.0159646694115809,0.0164256080765949
20-34,NHB,sat_fat,CED,MJ,1.57579750407847,1.53641500285031,1.57606413582924
20-34,NHB,sat_fat,Food_price,USD,0.162615933502198,0.158997687821021,0.161284111194573
20-34,NHB,sat_fat,FL,mrh-eq,0.0418217371385141,0.0407659408599959,0.0418060295941108
20-34,NHW,added_sugar,CED,MJ,0.55844290270935,0.547239263499804,0.553338773141315
20-34,NHW,added_sugar,Food_price,USD,1.14225521780754,1.11846593987577,1.14902746506417
20-34,NHW,added_sugar,FL,mrh-eq,0.0242953645022097,0.0238818220813987,0.0241304226815196
20-34,NHW,oil,CED,MJ,0.303404210926511,0.304768237295507,0.305349648320779
20-34,NHW,oil,Food_price,USD,0.211831559485164,0.213828143809238,0.217207132149957
20-34,NHW,oil,FL,mrh-eq,0.0158785455453307,0.0159469612078715,0.0159773564993174
20-34,NHW,sat_fat,CED,MJ,1.74371049674151,1.7342191458484,1.77929365834962
20-34,NHW,sat_fat,Food_price,USD,0.204480784513386,0.203191459444736,0.207860377187122
20-34,NHW,sat_fat,FL,mrh-eq,0.0464648209294685,0.0462211447788006,0.0474021581934689
20-34,OTH,added_sugar,CED,MJ,0.551926409806081,0.496701089784053,0.529742283997609
20-34,OTH,added_sugar,Food_price,USD,1.05164788158747,0.922407622433664,0.995270406164862
20-34,OTH,added_sugar,FL,mrh-eq,0.0243964167645836,0.0219447204197239,0.02335049887777
20-34,OTH,oil,CED,MJ,0.303742043180748,0.308822270812936,0.306427892054049
20-34,OTH,oil,Food_price,USD,0.23758999343097,0.247378795213767,0.239682889559698
20-34,OTH,oil,FL,mrh-eq,0.0157943318136496,0.0160503182388339,0.0159276687209781
20-34,OTH,sat_fat,CED,MJ,1.52227711468491,1.49015848427687,1.46704075753728
20-34,OTH,sat_fat,Food_price,USD,0.202935677714083,0.202946309649672,0.197585007133265
20-34,OTH,sat_fat,FL,mrh-eq,0.0408774645512751,0.0400219990124234,0.0394098233128524
35-44,HIS,added_sugar,CED,MJ,0.549178529386776,0.552336133652538,0.535787006866517
35-44,HIS,added_sugar,Food_price,USD,0.94414482899603,0.915212428667737,0.927291045389169
35-44,HIS,added_sugar,FL,mrh-eq,0.0254897264640445,0.0254084644149357,0.0247280596652846
35-44,HIS,oil,CED,MJ,0.264793809488139,0.267757850002495,0.261645746989215
35-44,HIS,oil,Food_price,USD,0.182437181615694,0.186036921460837,0.177160822600867
35-44,HIS,oil,FL,mrh-eq,0.0134945543926901,0.0136464292111286,0.0133351297580463
35-44,HIS,sat_fat,CED,MJ,1.61599779401507,1.6558328234393,1.58016592918476
35-44,HIS,sat_fat,Food_price,USD,0.163021605117369,0.168414940574098,0.159815957498827
35-44,HIS,sat_fat,FL,mrh-eq,0.0441935441708179,0.045260794515215,0.0431916622879393
35-44,NHB,added_sugar,CED,MJ,0.696526065959429,0.710114144501923,0.708158625011132
35-44,NHB,added_sugar,Food_price,USD,1.13829729847145,1.18977899922135,1.16598404311188
35-44,NHB,added_sugar,FL,mrh-eq,0.0280002518997079,0.0286111153999008,0.0284751917776945
35-44,NHB,oil,CED,MJ,0.31783466966748,0.313396315781658,0.305356420019914
35-44,NHB,oil,Food_price,USD,0.0753082048813331,0.0658081369677362,0.0671573034521578
35-44,NHB,oil,FL,mrh-eq,0.0160048969905969,0.0157824283798018,0.0153781191265802
35-44,NHB,sat_fat,CED,MJ,1.54400627645643,1.54151480323191,1.53336837650715
35-44,NHB,sat_fat,Food_price,USD,0.164853476160864,0.164865046039242,0.166078450144453
35-44,NHB,sat_fat,FL,mrh-eq,0.0415233621004074,0.0414449375971653,0.0412270970598294
35-44,NHW,added_sugar,CED,MJ,0.673599339279675,0.6367801309317,0.622741352667254
35-44,NHW,added_sugar,Food_price,USD,1.20470673498215,1.16745100853606,1.13501967961986
35-44,NHW,added_sugar,FL,mrh-eq,0.0302142963174271,0.028508997090502,0.0279752881929754
