age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,HIS,CED,MJ,2.5252501737075,2.55567163365449,2.54430386627007
20-34,HIS,Food_price,USD,1.36837113857369,1.36246979827082,1.37566659177202
20-34,HIS,FL,mrh-eq,0.0838734471862921,0.0844931615831495,0.0843712257862313
20-34,NHB,CED,MJ,2.60675693336846,2.52371438732735,2.5943639531388
20-34,NHB,Food_price,USD,1.62104230842179,1.57023535381645,1.59304814172441
20-34,NHB,FL,mrh-eq,0.0859639250451345,0.0830432807159033,0.0853912840010547
20-34,NHW,CED,MJ,2.60555761037737,2.58622664664371,2.63798207981172
20-34,NHW,Food_price,USD,1.55856756180609,1.53548554312975,1.57409497440125
20-34,NHW,FL,mrh-eq,0.0866387309770089,0.0860499280680708,0.0875099373743059
20-34,OTH,CED,MJ,2.37794556767174,2.29568184487386,2.30321093358894
20-34,OTH,Food_price,USD,1.49217355273253,1.3727327272971,1.43253830285783
20-34,OTH,FL,mrh-eq,0.0810682131295083,0.0780170376709812,0.0786879909116006
35-44,HIS,CED,MJ,2.42997013288999,2.47592680709433,2.3775986830405
35-44,HIS,Food_price,USD,1.28960361572909,1.26966429070267,1.26426782548886
35-44,HIS,FL,mrh-eq,0.0831778250275526,0.0843156881412793,0.0812548517112702
35-44,NHB,CED,MJ,2.55836701208334,2.56502526351549,2.54688342153819
35-44,NHB,Food_price,USD,1.37845897951365,1.42045218222833,1.39921979670849
35-44,NHB,FL,mrh-eq,0.0855285109907122,0.085838481376868,0.085080407964104
35-44,NHW,CED,MJ,2.83507045826713,2.85364322967694,2.75179064971146
35-44,NHW,Food_price,USD,1.58884814670606,1.55948250670324,1.51352392948831
35-44,NHW,FL,mrh-eq,0.095341209179744,0.0951598601484624,0.0922327050378731
35-44,OTH,CED,MJ,2.41616487920223,2.39274467261329,2.41512499510054
35-44,OTH,Food_price,USD,1.1768544310342,1.20598773615251,1.22087624213582
35-44,OTH,FL,mrh-eq,0.0862323246798866,0.0862413045208006,0.086784155803082
45-54,HIS,CED,MJ,2.37702898643239,2.49871031434576,2.39558983472744
45-54,HIS,Food_price,USD,1.19246218802398,1.24692514498708,1.15705582892231
45-54,HIS,FL,mrh-eq,0.0817949327407861,0.0857379687416704,0.0818382006085732
45-54,NHB,CED,MJ,2.51143337823511,2.47815870302588,2.55066191736996
45-54,NHB,Food_price,USD,1.42207956848944,1.36423120712182,1.43453032217832
45-54,NHB,FL,mrh-eq,0.0855033477045159,0.0836830694296376,0.0866966080150548
45-54,NHW,CED,MJ,2.81860606499435,2.82230701595419,2.69472565852335
45-54,NHW,Food_price,USD,1.60424637688883,1.61510457800802,1.49424788203677
45-54,NHW,FL,mrh-eq,0.0971493505113706,0.0972827145392444,0.0922538967434577
45-54,OTH,CED,MJ,2.23224919470614,2.28268567862258,2.28784732736233
45-54,OTH,Food_price,USD,0.971421464670839,1.0493495845178,0.995889445415187
45-54,OTH,FL,mrh-eq,0.076933220900908,0.07956175689418,0.0788282401134926
55-64,HIS,CED,MJ,2.47881370036042,2.40165225760284,2.41135290971046
55-64,HIS,Food_price,USD,1.12138551014285,1.10714093225467,1.04217429891182
55-64,HIS,FL,mrh-eq,0.0855213572219052,0.08387272870861,0.0827655897014762
55-64,NHB,CED,MJ,2.51809264927557,2.53093611866949,2.53685654656027
55-64,NHB,Food_price,USD,1.41348363481837,1.40145667023338,1.48639977260622
55-64,NHB,FL,mrh-eq,0.0862286664836334,0.0864507429354127,0.0875274421964929
55-64,NHW,CED,MJ,2.76317877826205,2.87558818170501,2.78236941499122
55-64,NHW,Food_price,USD,1.49045006304738,1.55679802153182,1.46805162374814
55-64,NHW,FL,mrh-eq,0.095591071728445,0.0998369534766045,0.0961695002976583
55-64,OTH,CED,MJ,2.25416613089615,2.32365317482654,2.29796417860306
55-64,OTH,Food_price,USD,1.19465426370868,1.2428352889636,1.26116297162894
55-64,OTH,FL,mrh-eq,0.0788450445287153,0.0820299678221223,0.0808390774806582
65-74,HIS,CED,MJ,2.32162593586007,2.34288948776542,2.26168737448006
65-74,HIS,Food_price,USD,1.09937032213383,1.1097667346056,1.02214305040916
65-74,HIS,FL,mrh-eq,0.081220132768035,0.0828313380896858,0.0789150010010903
65-74,NHB,CED,MJ,2.62586225812949,2.61559787677931,2.6083547272378
65-74,NHB,Food_price,USD,1.3114096978766,1.31287686658186,1.30309961272181
65-74,NHB,FL,mrh-eq,0.090966908309134,0.0906366247708043,0.0900603025884033
65-74,NHW,CED,MJ,2.82676142517257,2.80661132355042,2.83137876864266
65-74,NHW,Food_price,USD,1.4299325002537,1.45398803830385,1.4522534387986
65-74,NHW,FL,mrh-eq,0.0958476133435996,0.0958589750582271,0.0963780315567399
65-74,OTH,CED,MJ,2.23462456714649,2.27487927543587,2.25835998650796
65-74,OTH,Food_price,USD,1.05329885399273,1.16871437702401,1.09671551274989
65-74,OTH,FL,mrh-eq,0.0777100244247079,0.0817377158417561,0.0797173432456082
75+,HIS,CED,MJ,2.46939116379364,2.494757202959,2.56092042136849
75+,HIS,Food_price,USD,1.16571533327043,1.11382934788815,1.17175683484776
