sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
Female,HIS,CED,MJ,1.8983757317012,1.91521895752279,1.89719413834149
Female,HIS,Food_price,USD,0.936048832839924,0.927548798507316,0.909325699019149
Female,HIS,FL,mrh-eq,0.0651402955921253,0.0656771813769861,0.0647586984354274
Female,NHB,CED,MJ,1.95141561976301,1.93658717747132,1.97320715654663
Female,NHB,Food_price,USD,1.10918573717227,1.0982340288202,1.11593716258731
Female,NHB,FL,mrh-eq,0.0660921638573903,0.0655037876689207,0.0667131309963643
Female,NHW,CED,MJ,2.14807577538491,2.1392684805679,2.12572664162363
Female,NHW,Food_price,USD,1.1189686996263,1.12862569831994,1.10899295084329
Female,NHW,FL,mrh-eq,0.0725447400843568,0.0725070879672841,0.0717424122371281
Female,OTH,CED,MJ,1.86830668096169,1.81470806649658,1.84516045061313
Female,OTH,Food_price,USD,0.984608192079469,0.956808711918186,0.980615830847159
Female,OTH,FL,mrh-eq,0.0643830320994763,0.0628009498506346,0.0639111094778228
Male,HIS,CED,MJ,1.78020828375564,1.81024862562604,1.76181255301688
Male,HIS,Food_price,USD,0.835747748046675,0.843475545299966,0.826850617109289
Male,HIS,FL,mrh-eq,0.0593703237570501,0.0602406773574053,0.0587065792642598
Male,NHB,CED,MJ,1.86549752478459,1.82527100172717,1.84164014216702
Male,NHB,Food_price,USD,0.894782079360587,0.876836441646706,0.904529002661269
Male,NHB,FL,mrh-eq,0.0619063589275739,0.0605129212709678,0.061312282974312
Male,NHW,CED,MJ,2.02228174427915,2.04622610011242,2.01113347166172
Male,NHW,Food_price,USD,1.03467824390067,1.03222503508347,1.00814936643636
Male,NHW,FL,mrh-eq,0.068293442307187,0.0689748245932215,0.0677819480047132
Male,OTH,CED,MJ,1.63559962252835,1.68932686530772,1.66327761642037
Male,OTH,Food_price,USD,0.736646625167827,0.770095736423757,0.759773944347444
Male,OTH,FL,mrh-eq,0.0567201296995662,0.0591089773321278,0.0578554181074438
