age_gp,sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,Female,HIS,CED,MJ,0.357176677649608,0.357176677649608,0.357176677649608
20-34,Female,HIS,Food_price,USD,0.206892094772382,0.206892094772382,0.206892094772382
20-34,Female,HIS,FL,mrh-eq,0.0124913047681131,0.0124913047681131,0.0124913047681131
20-34,Female,NHB,CED,MJ,0.330443048165568,0.330443048165568,0.330443048165568
20-34,Female,NHB,Food_price,USD,0.231330645582237,0.231330645582237,0.231330645582237
20-34,Female,NHB,FL,mrh-eq,0.0111430286399155,0.0111430286399155,0.0111430286399155
20-34,Female,NHW,CED,MJ,0.331466687568459,0.331466687568459,0.331466687568459
20-34,Female,NHW,Food_price,USD,0.252052105125833,0.252052105125833,0.252052105125833
20-34,Female,NHW,FL,mrh-eq,0.0118129430107461,0.0118129430107461,0.0118129430107461
20-34,Female,OTH,CED,MJ,0.334342163850602,0.334342163850602,0.334342163850602
20-34,Female,OTH,Food_price,USD,0.245699111567208,0.245699111567208,0.245699111567208
20-34,Female,OTH,FL,mrh-eq,0.0118685923527727,0.0118685923527727,0.0118685923527727
20-34,Male,HIS,CED,MJ,0.35755345302678,0.35755345302678,0.35755345302678
20-34,Male,HIS,Food_price,USD,0.221217737146351,0.221217737146351,0.221217737146351
20-34,Male,HIS,FL,mrh-eq,0.0119239067453429,0.0119239067453429,0.0119239067453429
20-34,Male,NHB,CED,MJ,0.344990083384555,0.344990083384555,0.344990083384555
20-34,Male,NHB,Food_price,USD,0.207819440321155,0.207819440321155,0.207819440321155
20-34,Male,NHB,FL,mrh-eq,0.0115738348785005,0.0115738348785005,0.0115738348785005
20-34,Male,NHW,CED,MJ,0.355792636929912,0.355792636929912,0.355792636929912
20-34,Male,NHW,Food_price,USD,0.24737271289647,0.24737271289647,0.24737271289647
20-34,Male,NHW,FL,mrh-eq,0.0122014120618632,0.0122014120618632,0.0122014120618632
20-34,Male,OTH,CED,MJ,0.348390458460614,0.348390458460614,0.348390458460614
20-34,Male,OTH,Food_price,USD,0.238969171493938,0.238969171493938,0.238969171493938
20-34,Male,OTH,FL,mrh-eq,0.0122118685306564,0.0122118685306564,0.0122118685306564
35-44,Female,HIS,CED,MJ,0.338819069338899,0.338819069338899,0.338819069338899
35-44,Female,HIS,Food_price,USD,0.207090640478418,0.207090640478418,0.207090640478418
35-44,Female,HIS,FL,mrh-eq,0.0123206459808469,0.0123206459808469,0.0123206459808469
35-44,Female,NHB,CED,MJ,0.333687139943799,0.333687139943799,0.333687139943799
35-44,Female,NHB,Food_price,USD,0.174402148329701,0.174402148329701,0.174402148329701
35-44,Female,NHB,FL,mrh-eq,0.011433278828402,0.011433278828402,0.011433278828402
35-44,Female,NHW,CED,MJ,0.338283122474719,0.338283122474719,0.338283122474719
35-44,Female,NHW,Food_price,USD,0.208527696913499,0.208527696913499,0.208527696913499
35-44,Female,NHW,FL,mrh-eq,0.0118996252270478,0.0118996252270478,0.0118996252270478
35-44,Female,OTH,CED,MJ,0.341662789301591,0.341662789301591,0.341662789301591
35-44,Female,OTH,Food_price,USD,0.196595737827609,0.196595737827609,0.196595737827609
35-44,Female,OTH,FL,mrh-eq,0.0128688088625538,0.0128688088625538,0.0128688088625538
35-44,Male,HIS,CED,MJ,0.363252460914422,0.363252460914422,0.363252460914422
35-44,Male,HIS,Food_price,USD,0.214439541501056,0.214439541501056,0.214439541501056
35-44,Male,HIS,FL,mrh-eq,0.0125956102850875,0.0125956102850875,0.0125956102850875
35-44,Male,NHB,CED,MJ,0.348666473485777,0.348666473485777,0.348666473485777
35-44,Male,NHB,Food_price,USD,0.206642208291754,0.206642208291754,0.206642208291754
35-44,Male,NHB,FL,mrh-eq,0.0117479812306295,0.0117479812306295,0.0117479812306295
35-44,Male,NHW,CED,MJ,0.367555623860783,0.367555623860783,0.367555623860783
35-44,Male,NHW,Food_price,USD,0.233648424348349,0.233648424348349,0.233648424348349
35-44,Male,NHW,FL,mrh-eq,0.0126062435105751,0.0126062435105751,0.0126062435105751
35-44,Male,OTH,CED,MJ,0.342301507936311,0.342301507936311,0.342301507936311
35-44,Male,OTH,Food_price,USD,0.203855235818509,0.203855235818509,0.203855235818509
35-44,Male,OTH,FL,mrh-eq,0.0129192802304828,0.0129192802304828,0.0129192802304828
45-54,Female,HIS,CED,MJ,0.338594847109434,0.338594847109434,0.338594847109434
45-54,Female,HIS,Food_price,USD,0.205948791218153,0.205948791218153,0.205948791218153
45-54,Female,HIS,FL,mrh-eq,0.0120336208658191,0.0120336208658191,0.0120336208658191
45-54,Female,NHB,CED,MJ,0.325080502941692,0.325080502941692,0.325080502941692
45-54,Female,NHB,Food_price,USD,0.205858500372266,0.205858500372266,0.205858500372266
45-54,Female,NHB,FL,mrh-eq,0.0111110848997195,0.0111110848997195,0.0111110848997195
45-54,Female,NHW,CED,MJ,0.34449804782035,0.34449804782035,0.34449804782035
45-54,Female,NHW,Food_price,USD,0.210330025813728,0.210330025813728,0.210330025813728
45-54,Female,NHW,FL,mrh-eq,0.0122974728277025,0.0122974728277025,0.0122974728277025
