age_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,HIS,added_sugar,CED,MJ,0.184097134992254,0.184097134992254,0.184097134992254
20-34,HIS,added_sugar,Food_price,USD,0.307994850648238,0.307994850648238,0.307994850648238
20-34,HIS,added_sugar,FL,mrh-eq,0.00733581808954871,0.00733581808954871,0.00733581808954871
20-34,HIS,oil,CED,MJ,0.251756915254875,0.251756915254875,0.251756915254875
20-34,HIS,oil,Food_price,USD,0.149540736007271,0.149540736007271,0.149540736007271
20-34,HIS,oil,FL,mrh-eq,0.0130936487446623,0.0130936487446623,0.0130936487446623
20-34,HIS,sat_fat,CED,MJ,0.69233844265527,0.69233844265527,0.69233844265527
20-34,HIS,sat_fat,Food_price,USD,0.0878976259749142,0.0878976259749142,0.0878976259749142
20-34,HIS,sat_fat,FL,mrh-eq,0.0190212137186114,0.0190212137186114,0.0190212137186114
20-34,NHB,added_sugar,CED,MJ,0.186115355737264,0.186115355737264,0.186115355737264
20-34,NHB,added_sugar,Food_price,USD,0.3379932826779,0.3379932826779,0.3379932826779
20-34,NHB,added_sugar,FL,mrh-eq,0.00728765180051907,0.00728765180051907,0.00728765180051907
20-34,NHB,oil,CED,MJ,0.251228664340734,0.251228664340734,0.251228664340734
20-34,NHB,oil,Food_price,USD,0.138542713276216,0.138542713276216,0.138542713276216
20-34,NHB,oil,FL,mrh-eq,0.0126859455226957,0.0126859455226957,0.0126859455226957
20-34,NHB,sat_fat,CED,MJ,0.640968620292946,0.640968620292946,0.640968620292946
20-34,NHB,sat_fat,Food_price,USD,0.0660953793365948,0.0660953793365948,0.0660953793365948
20-34,NHB,sat_fat,FL,mrh-eq,0.0170109829351538,0.0170109829351538,0.0170109829351538
20-34,NHW,added_sugar,CED,MJ,0.183055797350081,0.183055797350081,0.183055797350081
20-34,NHW,added_sugar,Food_price,USD,0.374901210013236,0.374901210013236,0.374901210013236
20-34,NHW,added_sugar,FL,mrh-eq,0.0079399625950572,0.0079399625950572,0.0079399625950572
20-34,NHW,oil,CED,MJ,0.252486452640288,0.252486452640288,0.252486452640288
20-34,NHW,oil,Food_price,USD,0.177793847405561,0.177793847405561,0.177793847405561
20-34,NHW,oil,FL,mrh-eq,0.0131958523297635,0.0131958523297635,0.0131958523297635
20-34,NHW,sat_fat,CED,MJ,0.686804788738909,0.686804788738909,0.686804788738909
20-34,NHW,sat_fat,Food_price,USD,0.0801761746449128,0.0801761746449128,0.0801761746449128
20-34,NHW,sat_fat,FL,mrh-eq,0.0183083459307715,0.0183083459307715,0.0183083459307715
20-34,OTH,added_sugar,CED,MJ,0.185513703346728,0.185513703346728,0.185513703346728
20-34,OTH,added_sugar,Food_price,USD,0.347532386246715,0.347532386246715,0.347532386246715
20-34,OTH,added_sugar,FL,mrh-eq,0.00818335921207103,0.00818335921207103,0.00818335921207103
20-34,OTH,oil,CED,MJ,0.250746989607066,0.250746989607066,0.250746989607066
20-34,OTH,oil,Food_price,USD,0.197526411901622,0.197526411901622,0.197526411901622
20-34,OTH,oil,FL,mrh-eq,0.0130536782764933,0.0130536782764933,0.0130536782764933
20-34,OTH,sat_fat,CED,MJ,0.660607509068018,0.660607509068018,0.660607509068018
20-34,OTH,sat_fat,Food_price,USD,0.0895649042991571,0.0895649042991571,0.0895649042991571
20-34,OTH,sat_fat,FL,mrh-eq,0.0177405858401983,0.0177405858401983,0.0177405858401983
35-44,HIS,added_sugar,CED,MJ,0.179238777226413,0.179238777226413,0.179238777226413
35-44,HIS,added_sugar,Food_price,USD,0.305748362641469,0.305748362641469,0.305748362641469
35-44,HIS,added_sugar,FL,mrh-eq,0.00826929627299913,0.00826929627299913,0.00826929627299913
35-44,HIS,oil,CED,MJ,0.249217879299224,0.249217879299224,0.249217879299224
35-44,HIS,oil,Food_price,USD,0.173922320297049,0.173922320297049,0.173922320297049
35-44,HIS,oil,FL,mrh-eq,0.0127031634087347,0.0127031634087347,0.0127031634087347
35-44,HIS,sat_fat,CED,MJ,0.679725113419074,0.679725113419074,0.679725113419074
35-44,HIS,sat_fat,Food_price,USD,0.0690886553552353,0.0690886553552353,0.0690886553552353
35-44,HIS,sat_fat,FL,mrh-eq,0.0185758957159527,0.0185758957159527,0.0185758957159527
35-44,NHB,added_sugar,CED,MJ,0.185108383247132,0.185108383247132,0.185108383247132
35-44,NHB,added_sugar,Food_price,USD,0.304139699354503,0.304139699354503,0.304139699354503
35-44,NHB,added_sugar,FL,mrh-eq,0.00743108198199521,0.00743108198199521,0.00743108198199521
35-44,NHB,oil,CED,MJ,0.250710187934311,0.250710187934311,0.250710187934311
35-44,NHB,oil,Food_price,USD,0.0635877036628248,0.0635877036628248,0.0635877036628248
35-44,NHB,oil,FL,mrh-eq,0.0126386039011103,0.0126386039011103,0.0126386039011103
35-44,NHB,sat_fat,CED,MJ,0.648916176097999,0.648916176097999,0.648916176097999
35-44,NHB,sat_fat,Food_price,USD,0.0695781612561769,0.0695781612561769,0.0695781612561769
35-44,NHB,sat_fat,FL,mrh-eq,0.0174447438232985,0.0174447438232985,0.0174447438232985
35-44,NHW,added_sugar,CED,MJ,0.180767337198077,0.180767337198077,0.180767337198077
35-44,NHW,added_sugar,Food_price,USD,0.332136085164374,0.332136085164374,0.332136085164374
35-44,NHW,added_sugar,FL,mrh-eq,0.00811573127336547,0.00811573127336547,0.00811573127336547
35-44,NHW,oil,CED,MJ,0.250291081592441,0.250291081592441,0.250291081592441
35-44,NHW,oil,Food_price,USD,0.142113956329695,0.142113956329695,0.142113956329695
35-44,NHW,oil,FL,mrh-eq,0.0119474429232882,0.0119474429232882,0.0119474429232882
35-44,NHW,sat_fat,CED,MJ,0.700677062746603,0.700677062746603,0.700677062746603
35-44,NHW,sat_fat,Food_price,USD,0.0776748095627633,0.0776748095627633,0.0776748095627633
35-44,NHW,sat_fat,FL,mrh-eq,0.0190280649199404,0.0190280649199404,0.0190280649199404
35-44,OTH,added_sugar,CED,MJ,0.178698694147896,0.178698694147896,0.178698694147896
35-44,OTH,added_sugar,Food_price,USD,0.277216378091066,0.277216378091066,0.277216378091066
35-44,OTH,added_sugar,FL,mrh-eq,0.00914277352386756,0.00914277352386756,0.00914277352386756
35-44,OTH,oil,CED,MJ,0.254268558934308,0.254268558934308,0.254268558934308
35-44,OTH,oil,Food_price,USD,0.170611821414318,0.170611821414318,0.170611821414318
35-44,OTH,oil,FL,mrh-eq,0.0142816558904453,0.0142816558904453,0.0142816558904453
35-44,OTH,sat_fat,CED,MJ,0.682528466646564,0.682528466646564,0.682528466646564
35-44,OTH,sat_fat,Food_price,USD,0.0894327986849213,0.0894327986849213,0.0894327986849213
35-44,OTH,sat_fat,FL,mrh-eq,0.018456152778776,0.018456152778776,0.018456152778776
45-54,HIS,added_sugar,CED,MJ,0.182570900160133,0.182570900160133,0.182570900160133
45-54,HIS,added_sugar,Food_price,USD,0.263761398004096,0.263761398004096,0.263761398004096
45-54,HIS,added_sugar,FL,mrh-eq,0.00843024420451292,0.00843024420451292,0.00843024420451292
45-54,HIS,oil,CED,MJ,0.249470812026028,0.249470812026028,0.249470812026028
45-54,HIS,oil,Food_price,USD,0.153835346994802,0.153835346994802,0.153835346994802
45-54,HIS,oil,FL,mrh-eq,0.0122010448767543,0.0122010448767543,0.0122010448767543
45-54,HIS,sat_fat,CED,MJ,0.676896709267938,0.676896709267938,0.676896709267938
45-54,HIS,sat_fat,Food_price,USD,0.0829507715040974,0.0829507715040974,0.0829507715040974
45-54,HIS,sat_fat,FL,mrh-eq,0.018482229735659,0.018482229735659,0.018482229735659
45-54,NHB,added_sugar,CED,MJ,0.183811879103663,0.183811879103663,0.183811879103663
45-54,NHB,added_sugar,Food_price,USD,0.275899086113796,0.275899086113796,0.275899086113796
45-54,NHB,added_sugar,FL,mrh-eq,0.00785253132376239,0.00785253132376239,0.00785253132376239
45-54,NHB,oil,CED,MJ,0.250613349399595,0.250613349399595,0.250613349399595
45-54,NHB,oil,Food_price,USD,0.145453774517063,0.145453774517063,0.145453774517063
45-54,NHB,oil,FL,mrh-eq,0.0121635830336971,0.0121635830336971,0.0121635830336971
45-54,NHB,sat_fat,CED,MJ,0.637382038571074,0.637382038571074,0.637382038571074
45-54,NHB,sat_fat,Food_price,USD,0.0789460942554054,0.0789460942554054,0.0789460942554054
45-54,NHB,sat_fat,FL,mrh-eq,0.0171169809444087,0.0171169809444087,0.0171169809444087
45-54,NHW,added_sugar,CED,MJ,0.180288857765122,0.180288857765122,0.180288857765122
45-54,NHW,added_sugar,Food_price,USD,0.314356701578149,0.314356701578149,0.314356701578149
45-54,NHW,added_sugar,FL,mrh-eq,0.00811111488118537,0.00811111488118537,0.00811111488118537
45-54,NHW,oil,CED,MJ,0.249806970484444,0.249806970484444,0.249806970484444
45-54,NHW,oil,Food_price,USD,0.199282422021947,0.199282422021947,0.199282422021947
45-54,NHW,oil,FL,mrh-eq,0.0136481593884113,0.0136481593884113,0.0136481593884113
45-54,NHW,sat_fat,CED,MJ,0.70788511817926,0.70788511817926,0.70788511817926
45-54,NHW,sat_fat,Food_price,USD,0.074301726776485,0.074301726776485,0.074301726776485
45-54,NHW,sat_fat,FL,mrh-eq,0.0192589287055487,0.0192589287055487,0.0192589287055487
45-54,OTH,added_sugar,CED,MJ,0.174581214313623,0.174581214313623,0.174581214313623
45-54,OTH,added_sugar,Food_price,USD,0.244241538194902,0.244241538194902,0.244241538194902
45-54,OTH,added_sugar,FL,mrh-eq,0.00855642667106323,0.00855642667106323,0.00855642667106323
45-54,OTH,oil,CED,MJ,0.253537152828011,0.253537152828011,0.253537152828011
45-54,OTH,oil,Food_price,USD,0.129437695790079,0.129437695790079,0.129437695790079
