age_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,added_sugar,CED,MJ,-0.201053885404517,-0.189623634554768,-0.197911297788363
20-34,added_sugar,Food_price,USD,-0.385732934341847,-0.362756552679858,-0.383277228722556
20-34,added_sugar,FL,mrh-eq,-0.00848454587331287,-0.00803758711098794,-0.00836333224210014
20-34,oil,CED,MJ,-0.00248738466147971,-0.00033164907492805,-0.00223095497015853
20-34,oil,Food_price,USD,-0.00106193259508611,-0.00172805494280051,-0.0029823206975274
20-34,oil,FL,mrh-eq,-0.000135459499162592,-2.30531000108493e-05,-0.000119803956929135
20-34,sat_fat,CED,MJ,-0.614649620225348,-0.610642203504727,-0.627736746248517
20-34,sat_fat,Food_price,USD,-0.0737700373262508,-0.0734874380709887,-0.0746161794272204
20-34,sat_fat,FL,mrh-eq,-0.0164663683975647,-0.0163686839073789,-0.0168099059474388
35-44,added_sugar,CED,MJ,-0.235125336243339,-0.226604934830044,-0.218391785897619
35-44,added_sugar,Food_price,USD,-0.401761934148216,-0.392812651940459,-0.38122578689232
35-44,added_sugar,FL,mrh-eq,-0.0105689944684758,-0.0101529981669651,-0.00981956580947281
35-44,oil,CED,MJ,-0.0010882163585425,-0.00071607757080508,9.89097517394491e-05
35-44,oil,Food_price,USD,0.00133621868528903,0.00132687984150081,0.00242489244081523
35-44,oil,FL,mrh-eq,-3.70626199050277e-05,-1.36087229973513e-05,2.5858437518202e-05
35-44,sat_fat,CED,MJ,-0.640200568395629,-0.664223852962103,-0.617172302582039
35-44,sat_fat,Food_price,USD,-0.0713747356368585,-0.0732478206906549,-0.0675962193037921
35-44,sat_fat,FL,mrh-eq,-0.0173740799733855,-0.0180294685865741,-0.0167317205090615
45-54,added_sugar,CED,MJ,-0.237535972731557,-0.242630437578056,-0.211955779238172
45-54,added_sugar,Food_price,USD,-0.388573971033033,-0.398909054616723,-0.34910771789118
45-54,added_sugar,FL,mrh-eq,-0.0106852651251002,-0.0109368549891984,-0.00954580883720909
45-54,oil,CED,MJ,-0.00598833823907971,-0.00431144747841463,0.00247835492709597
45-54,oil,Food_price,USD,-0.00373735322669579,-0.00423558186466139,0.00216959054913344
45-54,oil,FL,mrh-eq,-0.000323623486058397,-0.000245005691167714,0.000142336264009909
45-54,sat_fat,CED,MJ,-0.619059164879897,-0.632207345966615,-0.609565621218521
45-54,sat_fat,Food_price,USD,-0.0706552519006703,-0.0717669565729629,-0.0699111478342559
45-54,sat_fat,FL,mrh-eq,-0.0167757867071476,-0.017158581386562,-0.016532553009022
55-64,added_sugar,CED,MJ,-0.217750401030655,-0.243869738888859,-0.214206252305249
55-64,added_sugar,Food_price,USD,-0.356554317515352,-0.380527888303925,-0.344676018544189
55-64,added_sugar,FL,mrh-eq,-0.0101949193129599,-0.0114473107354757,-0.010018078568424
55-64,oil,CED,MJ,-0.00642400848386896,-0.0102809221323935,-0.0124721238848132
55-64,oil,Food_price,USD,-0.00521886004972287,-0.0114096201079366,-0.0109231868089306
55-64,oil,FL,mrh-eq,-0.000333437365550816,-0.000534316056093627,-0.000649012504787885
55-64,sat_fat,CED,MJ,-0.645516003238234,-0.66836224228488,-0.652075894369013
55-64,sat_fat,Food_price,USD,-0.0696791903175331,-0.071859163425756,-0.0703221365126834
55-64,sat_fat,FL,mrh-eq,-0.0176130758888236,-0.0182633677035633,-0.0178157673835071
65-74,added_sugar,CED,MJ,-0.192024294118261,-0.210602119530833,-0.198179978493795
65-74,added_sugar,Food_price,USD,-0.304039665365803,-0.327960583965668,-0.313786742551763
65-74,added_sugar,FL,mrh-eq,-0.0094172501312352,-0.0103581516542025,-0.0097230795880248
65-74,oil,CED,MJ,-0.0106533055843468,-0.0129795294684453,-0.0143920790473927
65-74,oil,Food_price,USD,-0.0139624432598886,-0.0109878070568883,-0.0125719071709447
65-74,oil,FL,mrh-eq,-0.000513005020391452,-0.000630047757211531,-0.00069710653968931
65-74,sat_fat,CED,MJ,-0.721612741303613,-0.689524202205148,-0.709679334613199
65-74,sat_fat,Food_price,USD,-0.0833017911008928,-0.0794022324303589,-0.0823755420584377
65-74,sat_fat,FL,mrh-eq,-0.0195999739881403,-0.0187288444481141,-0.0192701212379715
75+,added_sugar,CED,MJ,-0.233410438777647,-0.222928698346097,-0.234287207380622
75+,added_sugar,Food_price,USD,-0.373287939825326,-0.355788159222731,-0.371360887920225
75+,added_sugar,FL,mrh-eq,-0.0122976640702619,-0.0117554930449392,-0.0123389285694884
75+,oil,CED,MJ,-0.000601709962316774,0.00248879584431244,-0.000116052931343729
75+,oil,Food_price,USD,0.00112112704136553,0.00103709887342849,0.000228178889245587
75+,oil,FL,mrh-eq,-2.94725395677705e-05,0.000125079303608652,-2.30547851438584e-06
75+,sat_fat,CED,MJ,-0.783241949642773,-0.744778654629497,-0.757037685723384
75+,sat_fat,Food_price,USD,-0.0899468423347084,-0.0847186044306059,-0.0865772668817224
75+,sat_fat,FL,mrh-eq,-0.0208098446466437,-0.019796318309644,-0.0201082711691551
