age_gp,outcome,outcome_unit,X1,X2,X3
20-34,CED,MJ,1.11487377687473,1.11487377687473,1.11487377687473
20-34,Food_price,USD,0.603868016866145,0.603868016866145,0.603868016866145
20-34,FL,mrh-eq,0.0390717396206387,0.0390717396206387,0.0390717396206387
35-44,CED,MJ,1.11846605769357,1.11846605769357,1.11846605769357
35-44,Food_price,USD,0.534798536046595,0.534798536046595,0.534798536046595
35-44,FL,mrh-eq,0.0393322103151872,0.0393322103151872,0.0393322103151872
45-54,CED,MJ,1.1233311583648,1.1233311583648,1.1233311583648
45-54,Food_price,USD,0.550596822636376,0.550596822636376,0.550596822636376
45-54,FL,mrh-eq,0.0401821804647132,0.0401821804647132,0.0401821804647132
55-64,CED,MJ,1.11831520693154,1.11831520693154,1.11831520693154
55-64,Food_price,USD,0.563955003584457,0.563955003584457,0.563955003584457
55-64,FL,mrh-eq,0.0402044640645748,0.0402044640645748,0.0402044640645748
65-74,CED,MJ,1.12355067608265,1.12355067608265,1.12355067608265
65-74,Food_price,USD,0.568240326991929,0.568240326991929,0.568240326991929
65-74,FL,mrh-eq,0.0397424460980727,0.0397424460980727,0.0397424460980727
75+,CED,MJ,1.1217209697362,1.1217209697362,1.1217209697362
75+,Food_price,USD,0.555130170710204,0.555130170710204,0.555130170710204
75+,FL,mrh-eq,0.0396820185771473,0.0396820185771473,0.0396820185771473
