age_gp,sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,Female,HIS,CED,MJ,-1.1011616485612,-1.17857489416063,-1.16970398073385
20-34,Female,HIS,Food_price,USD,-0.635811133601552,-0.680397798320853,-0.653849703219669
20-34,Female,HIS,FL,mrh-eq,-0.035671630163828,-0.0382791745469243,-0.0377555126518039
20-34,Female,NHB,CED,MJ,-1.2540501173135,-1.20178702801198,-1.2889555957227
20-34,Female,NHB,Food_price,USD,-0.959215301597908,-0.90757397172695,-0.917646382435173
20-34,Female,NHB,FL,mrh-eq,-0.0402474506666835,-0.0381872427006235,-0.0406586051543994
20-34,Female,NHW,CED,MJ,-1.22405368952553,-1.21532534236277,-1.29707182289927
20-34,Female,NHW,Food_price,USD,-0.775903171600049,-0.786262190878751,-0.831653964604302
20-34,Female,NHW,FL,mrh-eq,-0.0385877703915263,-0.038697413557735,-0.0408308369507397
20-34,Female,OTH,CED,MJ,-1.02050712537479,-0.918000668587211,-0.86222495571954
20-34,Female,OTH,Food_price,USD,-0.706071190957674,-0.561224092638538,-0.566578339481297
20-34,Female,OTH,FL,mrh-eq,-0.0333974354356861,-0.0297879993673625,-0.0280980837026266
20-34,Male,HIS,CED,MJ,-0.981215593979011,-0.966939630011198,-0.953196916915552
20-34,Male,HIS,Food_price,USD,-0.582919922127294,-0.528995640543184,-0.579996788776636
20-34,Male,HIS,FL,mrh-eq,-0.0289413043360584,-0.027670244029809,-0.0279304201586168
20-34,Male,NHB,CED,MJ,-1.12192076195359,-1.0050868833412,-1.057601006034
20-34,Male,NHB,Food_price,USD,-0.747483681496834,-0.697592748650047,-0.734392603538496
20-34,Male,NHB,FL,mrh-eq,-0.0347584375728732,-0.0308931602194035,-0.0331057332164905
20-34,Male,NHW,CED,MJ,-1.05924046153591,-1.02991279538455,-1.0533910977393
20-34,Male,NHW,Food_price,USD,-0.581908523863369,-0.527296542489597,-0.559511225940629
20-34,Male,NHW,FL,mrh-eq,-0.0319702381913395,-0.0307229037282928,-0.03154798295059
20-34,Male,OTH,CED,MJ,-0.857096696551781,-0.795574638766817,-0.867968828648901
20-34,Male,OTH,Food_price,USD,-0.522037936159644,-0.428629582506384,-0.544228571167872
20-34,Male,OTH,FL,mrh-eq,-0.0266250169510998,-0.0241458617821343,-0.0272358732388627
35-44,Female,HIS,CED,MJ,-0.993165970831733,-1.00897268853604,-0.931183726228899
35-44,Female,HIS,Food_price,USD,-0.630149385305668,-0.497053808425112,-0.529742580470921
35-44,Female,HIS,FL,mrh-eq,-0.0337611283585986,-0.0327878076192336,-0.0305978423934356
35-44,Female,NHB,CED,MJ,-1.16081551119381,-1.22232476928408,-1.16999086402417
35-44,Female,NHB,Food_price,USD,-0.774179787774571,-0.886732008008605,-0.791093863673814
35-44,Female,NHB,FL,mrh-eq,-0.0385680515820652,-0.040759619894686,-0.0386533145991849
35-44,Female,NHW,CED,MJ,-1.37615512586824,-1.35794695928724,-1.35932459088651
35-44,Female,NHW,Food_price,USD,-0.78420380221251,-0.710409068507972,-0.756191719653184
35-44,Female,NHW,FL,mrh-eq,-0.0450754523374156,-0.0435876132756412,-0.0440707176617135
35-44,Female,OTH,CED,MJ,-1.15812875768749,-1.07841203815438,-1.13245251812259
35-44,Female,OTH,Food_price,USD,-0.602743362594143,-0.59665635879989,-0.619092475621922
35-44,Female,OTH,FL,mrh-eq,-0.0404145711665356,-0.037786268871908,-0.0393900284803376
35-44,Male,HIS,CED,MJ,-0.947817762233208,-1.02546627501577,-0.905548607421227
35-44,Male,HIS,Food_price,USD,-0.425079266483218,-0.524083053957593,-0.478653655646729
35-44,Male,HIS,FL,mrh-eq,-0.0284561426903446,-0.0318131565309072,-0.0278369121590577
35-44,Male,NHB,CED,MJ,-1.09998332953181,-1.04098332452992,-1.06377038059477
35-44,Male,NHB,Food_price,USD,-0.725619050586289,-0.683151049245108,-0.750984529423823
35-44,Male,NHB,FL,mrh-eq,-0.0338873048286986,-0.0319449475605661,-0.0328007470752596
35-44,Male,NHW,CED,MJ,-1.32458179547921,-1.38024783798676,-1.174288445302
35-44,Male,NHW,Food_price,USD,-0.8478419318022,-0.863282664538336,-0.724803818937313
