race_gp,outcome,outcome_unit,X1,X2,X3
HIS,CED,MJ,1.46858198731305,1.46858198731305,1.46858198731305
HIS,Food_price,USD,0.732217219314449,0.732217219314449,0.732217219314449
HIS,FL,mrh-eq,0.0518893292618432,0.0518893292618432,0.0518893292618432
NHB,CED,MJ,1.41441996771778,1.41441996771778,1.41441996771778
NHB,Food_price,USD,0.696540374124618,0.696540374124618,0.696540374124618
NHB,FL,mrh-eq,0.0488644475110267,0.0488644475110267,0.0488644475110267
NHW,CED,MJ,1.48144079984634,1.48144079984634,1.48144079984634
NHW,Food_price,USD,0.815857084160369,0.815857084160369,0.815857084160369
NHW,FL,mrh-eq,0.0524975315268513,0.0524975315268513,0.0524975315268513
OTH,CED,MJ,1.44091696018612,1.44091696018612,1.44091696018612
OTH,Food_price,USD,0.77320322909249,0.77320322909249,0.77320322909249
OTH,FL,mrh-eq,0.0525315430390746,0.0525315430390746,0.0525315430390746
