Foodgroup,sex_gp,race_gp,age_gp,subgroup_id,population,Intake_unit,outcome,outcome_unit,mean_impact,sd_impact,median_impact,lowerci_95_impact,upperci_95_impact
sat_fat,Male,OTH,20-34,8,3785306,g/day,CED,MJ,-2421478.7141356836,56759.79630972004,-2406098.46406697,-2480431.3963669254,-2375599.244462848
sat_fat,Male,OTH,20-34,8,3785306,g/day,Food_price,USD,-339742.93393499835,4639.714004834697,-340907.22032857256,-343550.4978620691,-334945.7265733895
sat_fat,Male,OTH,20-34,8,3785306,g/day,FL,mrh-eq,-65972.96952156967,1546.415539451878,-65553.9359933814,-67579.13004049225,-64722.98750160711
added_sugar,Female,NHW,35-44,9,10789518,tsp eq/day,CED,MJ,-3311639.81248871,247920.93456243613,-3238433.5759059796,-3570446.327802182,-3115058.5982705583
added_sugar,Female,NHW,35-44,9,10789518,tsp eq/day,Food_price,USD,-5682482.585367956,194554.90230471938,-5576125.30423956,-5890486.012097399,-5564882.847597651
added_sugar,Female,NHW,35-44,9,10789518,tsp eq/day,FL,mrh-eq,-155269.35937615728,11624.007097716025,-151837.0158544752,-167403.74720527919,-146052.4635404651
oil,Female,NHW,35-44,9,10789518,g/day,CED,MJ,-682741.2359868283,202245.90750833665,-597496.298798424,-897846.4864518602,-540094.1821319401
oil,Female,NHW,35-44,9,10789518,g/day,Food_price,USD,-360380.94783509243,102270.25902443213,-313526.1714348464,-469476.3010619687,-291112.1545484252
oil,Female,NHW,35-44,9,10789518,g/day,FL,mrh-eq,-32638.7970213679,9668.46994971063,-28563.6188201127,-42922.01449542438,-25819.481018378337
sat_fat,Female,NHW,35-44,9,10789518,g/day,CED,MJ,-10171626.42448981,621284.0902016289,-10272623.55421173,-10713044.243112268,-9544361.04560372
sat_fat,Female,NHW,35-44,9,10789518,g/day,Food_price,USD,-1206245.5193017235,77714.90086235608,-1245073.569746241,-1256303.913763301,-1123183.2819623058
sat_fat,Female,NHW,35-44,9,10789518,g/day,FL,mrh-eq,-269736.7632627887,16475.551948523393,-272415.06049207307,-284094.3776573171,-253102.59622336857
added_sugar,Female,NHB,35-44,10,2841551,tsp eq/day,CED,MJ,-1374713.9284134856,50262.54211447244,-1399209.106892681,-1407591.7243939305,-1321015.230725725
added_sugar,Female,NHB,35-44,10,2841551,tsp eq/day,Food_price,USD,-2264513.7830049447,84404.86913786262,-2307005.57238003,-2318617.3741531586,-2174292.1708879084
added_sugar,Female,NHB,35-44,10,2841551,tsp eq/day,FL,mrh-eq,-57422.1803028622,2099.4802599463605,-58445.350670246495,-58795.49491743703,-55179.17087601072
oil,Female,NHB,35-44,10,2841551,g/day,CED,MJ,-127160.37452766976,33321.57685578201,-140763.4722282015,-150990.18287704187,-91767.93313284568
oil,Female,NHB,35-44,10,2841551,g/day,Food_price,USD,0,0,0,0,0
oil,Female,NHB,35-44,10,2841551,g/day,FL,mrh-eq,-6355.807891483307,1665.4995074001079,-7035.7262704186,-7546.883999288553,-4586.80116158306
sat_fat,Female,NHB,35-44,10,2841551,g/day,CED,MJ,-1939271.6564561338,16424.470032048244,-1944059.317668644,-1952334.786937929,-1922139.0139437048
sat_fat,Female,NHB,35-44,10,2841551,g/day,Food_price,USD,-223948.27068534703,2388.7650726022252,-223387.4074913617,-226408.5559300417,-221964.7191555399
sat_fat,Female,NHB,35-44,10,2841551,g/day,FL,mrh-eq,-51348.531880589035,434.89132647026145,-51475.3008010678,-51694.4207970653,-50894.889381705805
added_sugar,Female,HIS,35-44,11,4706043,tsp eq/day,CED,MJ,-1256172.192133028,51169.72181981949,-1272347.6686876721,-1296051.7649431375,-1202543.4642514712
added_sugar,Female,HIS,35-44,11,4706043,tsp eq/day,Food_price,USD,-2124136.7426096126,140212.958898455,-2063239.0468291799,-2273438.8646705905,-2026597.6619620025
added_sugar,Female,HIS,35-44,11,4706043,tsp eq/day,FL,mrh-eq,-62762.8245699908,2556.621054012743,-63571.0088330187,-64755.34967752165,-60083.34283888624
oil,Female,HIS,35-44,11,4706043,g/day,CED,MJ,-22180.696551195473,59405.25851908873,-52069.59596501232,-60273.828951553085,41318.00035090647
oil,Female,HIS,35-44,11,4706043,g/day,Food_price,USD,-16169.25058950233,37264.846201735585,-32524.5087664569,-41962.933196495505,23526.401467902248
oil,Female,HIS,35-44,11,4706043,g/day,FL,mrh-eq,-1128.718599242546,3022.980817060639,-2649.687816841188,-3067.180132425324,2102.5667688990784
sat_fat,Female,HIS,35-44,11,4706043,g/day,CED,MJ,-3085628.1571756965,149433.84371030403,-3098098.54970143,-3221919.1693252185,-2938737.311379302
sat_fat,Female,HIS,35-44,11,4706043,g/day,Food_price,USD,-337778.793633927,20827.521697683474,-336755.4262146843,-357981.9487834278,-318445.50079078245
sat_fat,Female,HIS,35-44,11,4706043,g/day,FL,mrh-eq,-82578.30041899596,3999.183378586272,-82912.0359723024,-86225.7522739835,-78647.17334369797
added_sugar,Female,OTH,35-44,12,2705155,tsp eq/day,CED,MJ,-892640.4867389557,51006.20310076051,-903133.138952797,-935861.8446521037,-840500.3744440423
added_sugar,Female,OTH,35-44,12,2705155,tsp eq/day,Food_price,USD,-1305413.7487336372,80964.39348533694,-1307554.160509526,-1381400.0865250295,-1227608.060932739
added_sugar,Female,OTH,35-44,12,2705155,tsp eq/day,FL,mrh-eq,-45173.39903434807,2581.2447453679665,-45704.3953003993,-47360.68011427061,-42534.77112828198
oil,Female,OTH,35-44,12,2705155,g/day,CED,MJ,-37844.841555467756,13000.113426207763,-41569.59217919667,-48225.69964515153,-24297.945435614398
oil,Female,OTH,35-44,12,2705155,g/day,Food_price,USD,-34537.754819398935,11497.112415483953,-38702.64823060731,-43138.51845790493,-22396.83178136581
oil,Female,OTH,35-44,12,2705155,g/day,FL,mrh-eq,-2158.861921988596,741.5924787593084,-2371.340610231641,-2751.038776911844,-1386.0781820587597
sat_fat,Female,OTH,35-44,12,2705155,g/day,CED,MJ,-1952388.524364197,210609.00217825908,-2060817.352908697,-2085397.130870572,-1727215.4135949973
sat_fat,Female,OTH,35-44,12,2705155,g/day,Food_price,USD,-244945.68840558684,23393.28999854035,-250127.4341444487,-264554.34066252067,-220932.55227062042
sat_fat,Female,OTH,35-44,12,2705155,g/day,FL,mrh-eq,-52493.9756407993,5662.655609840219,-55409.3074066573,-56070.18522348772,-46439.73405713157
added_sugar,Male,NHW,35-44,13,10698668,tsp eq/day,CED,MJ,-3503519.2806438534,143214.01820046216,-3459200.44642389,-3653431.155969858,-3391278.4144048174
added_sugar,Male,NHW,35-44,13,10698668,tsp eq/day,Food_price,USD,-6697117.887352088,188899.64626285783,-6665912.05146325,-6887989.018013025,-6532771.717196661
added_sugar,Male,NHW,35-44,13,10698668,tsp eq/day,FL,mrh-eq,-150386.245066707,6147.366893931967,-148483.8884560563,-156821.1130423852,-145568.38021008193
oil,Male,NHW,35-44,13,10698668,g/day,CED,MJ,157264.09272988292,100671.68528166495,119794.6269207341,82654.97358874603,263722.2578087963
oil,Male,NHW,35-44,13,10698668,g/day,Food_price,USD,72577.90317107867,89413.332174325,84986.4257551051,-17022.683890124437,151631.2460358593
oil,Male,NHW,35-44,13,10698668,g/day,FL,mrh-eq,7495.62220021927,4798.278526470989,5709.728453756659,3939.55444142281,12569.699643508951
sat_fat,Male,NHW,35-44,13,10698668,g/day,CED,MJ,-8821129.808621477,334262.1032405013,-8707249.25050018,-9172941.507977495,-8566116.583668562
sat_fat,Male,NHW,35-44,13,10698668,g/day,Food_price,USD,-917737.1620106926,58465.77967815824,-886862.2862970809,-980252.6254537255,-881465.3429242297
sat_fat,Male,NHW,35-44,13,10698668,g/day,FL,mrh-eq,-245144.7035324053,9289.352495519059,-241979.891737949,-254921.77025843575,-238057.7268316628
added_sugar,Male,NHB,35-44,14,2373836,tsp eq/day,CED,MJ,-929796.3668144817,51893.89585359432,-953084.543317449,-965322.6235171692,-874475.1600842718
added_sugar,Male,NHB,35-44,14,2373836,tsp eq/day,Food_price,USD,-1597605.392186624,108284.61875859175,-1600965.183223988,-1699010.7246129292,-1493344.2373785593
added_sugar,Male,NHB,35-44,14,2373836,tsp eq/day,FL,mrh-eq,-35556.208009654736,1984.4669448680509,-36446.767789687,-36914.76243964547,-33440.677766636574
oil,Male,NHB,35-44,14,2373836,g/day,CED,MJ,87732.71285372977,5897.397473582464,85827.645991608,83163.54234872735,93921.19019153569
oil,Male,NHB,35-44,14,2373836,g/day,Food_price,USD,49878.71802308727,16547.803552963524,48768.188656289,34656.85270422908,66044.53330372398
oil,Male,NHB,35-44,14,2373836,g/day,FL,mrh-eq,4467.697912538697,300.31888363082163,4370.68434751491,4235.017617318978,4782.839738028633
sat_fat,Male,NHB,35-44,14,2373836,g/day,CED,MJ,-1629952.84316958,71918.63717861011,-1651786.092637043,-1686592.844337744,-1554754.5799540721
sat_fat,Male,NHB,35-44,14,2373836,g/day,Food_price,USD,-158141.0888288026,5820.035090788695,-160615.3552379038,-162230.18555930306,-151948.86565056612
sat_fat,Male,NHB,35-44,14,2373836,g/day,FL,mrh-eq,-44616.363601295096,1968.6140488769067,-45214.000643937296,-46166.75869222453,-42557.9770241198
added_sugar,Male,HIS,35-44,15,4477083,tsp eq/day,CED,MJ,-1365556.3210246179,120359.17771233848,-1312897.219061724,-1493752.094132516,-1282120.7845851798
added_sugar,Male,HIS,35-44,15,4477083,tsp eq/day,Food_price,USD,-2250639.103647723,160004.94055591026,-2175658.263728726,-2421430.220834698,-2143581.700391894
added_sugar,Male,HIS,35-44,15,4477083,tsp eq/day,FL,mrh-eq,-57646.34750378173,5080.908694025077,-55423.36713728,-63058.074556935346,-54124.153762154594
oil,Male,HIS,35-44,15,4477083,g/day,CED,MJ,221591.9728879066,88179.94780204618,265384.734973773,127352.95604425448,278607.14195857226
oil,Male,HIS,35-44,15,4477083,g/day,Food_price,USD,175857.1576441331,55151.15451550212,203481.47082820622,116909.1571680098,211324.4919137943
oil,Male,HIS,35-44,15,4477083,g/day,FL,mrh-eq,11314.76437075719,4502.578855194047,13550.87778988749,6502.801842416281,14226.030492837346
sat_fat,Male,HIS,35-44,15,4477083,g/day,CED,MJ,-3276535.568338313,203926.05939043392,-3162675.72637775,-3494502.4381137695,-3155349.564229335
sat_fat,Male,HIS,35-44,15,4477083,g/day,Food_price,USD,-313839.1903863002,27611.812557761445,-303034.7531481588,-343110.2458899321,-293751.9065350885
sat_fat,Male,HIS,35-44,15,4477083,g/day,FL,mrh-eq,-91490.37457613387,5694.206936055817,-88311.0776105178,-97576.64165458262,-88106.50991845879
added_sugar,Male,OTH,35-44,16,2268050,tsp eq/day,CED,MJ,-406821.16956328833,26307.095171412224,-396463.452570127,-434717.24919516477,-387729.149375599
added_sugar,Male,OTH,35-44,16,2268050,tsp eq/day,Food_price,USD,-657350.955409145,39590.28333145722,-650627.816196039,-697410.1013646584,-623006.4777847716
added_sugar,Male,OTH,35-44,16,2268050,tsp eq/day,FL,mrh-eq,-21081.036847664964,1363.2054675495951,-20544.31105774373,-22526.581786381645,-20091.70883038134
oil,Male,OTH,35-44,16,2268050,g/day,CED,MJ,83961.40541006764,39669.43196902019,63225.3278272664,59170.88184336923,126377.59492214712
oil,Male,OTH,35-44,16,2268050,g/day,Food_price,USD,44674.44791775616,16666.74033810459,43018.22804564271,29603.67974714326,61153.00297966549
oil,Male,OTH,35-44,16,2268050,g/day,FL,mrh-eq,4625.567280527615,2185.4520616565787,3483.183806536995,3259.817932750274,6962.342581196984
sat_fat,Male,OTH,35-44,16,2268050,g/day,CED,MJ,-1282725.9394664473,112708.90378541866,-1275108.919010254,-1392853.0881415359,-1179073.2581791235
sat_fat,Male,OTH,35-44,16,2268050,g/day,Food_price,USD,-177339.65207412126,24726.346208913037,-173983.0577892459,-202093.34105401224,-155439.06823637435
sat_fat,Male,OTH,35-44,16,2268050,g/day,FL,mrh-eq,-34934.295322638536,3069.5614777762767,-34726.8501982296,-37933.54420073936,-32111.374800285303
added_sugar,Female,NHW,45-54,17,12961330,tsp eq/day,CED,MJ,-5160769.534635203,597262.532361673,-4931291.60133826,-5793365.657242602,-4723229.655330205
added_sugar,Female,NHW,45-54,17,12961330,tsp eq/day,Food_price,USD,-8253806.554381567,1195527.5859028213,-7758300.367575349,-9524462.782685468,-7404330.58486295
added_sugar,Female,NHW,45-54,17,12961330,tsp eq/day,FL,mrh-eq,-228319.3015049486,26423.688035031122,-218166.892820638,-256306.19452141208,-208961.9558701492
oil,Female,NHW,45-54,17,12961330,g/day,CED,MJ,-281126.41158262186,100748.87335725126,-308094.851863192,-362769.0068141383,-176560.64211262067
oil,Female,NHW,45-54,17,12961330,g/day,Food_price,USD,-275223.3466489487,86553.94182105809,-271712.86134981463,-358890.8092796487,-194539.79652251245
oil,Female,NHW,45-54,17,12961330,g/day,FL,mrh-eq,-15700.65231636285,5626.732198310678,-17206.81497812109,-20260.316400286396,-9860.749969944796
sat_fat,Female,NHW,45-54,17,12961330,g/day,CED,MJ,-11318575.272555854,322619.3003284177,-11331223.84943445,-11619511.247831505,-11006888.006933395
sat_fat,Female,NHW,45-54,17,12961330,g/day,Food_price,USD,-1194454.5568394284,40136.149389736456,-1185639.416819382,-1235634.2519200526,-1160767.7307758436
sat_fat,Female,NHW,45-54,17,12961330,g/day,FL,mrh-eq,-304437.80811903486,8677.550865172214,-304778.019225823,-312532.1385882796,-296054.2982090202
added_sugar,Female,NHB,45-54,18,2294986,tsp eq/day,CED,MJ,-981293.47288915,38682.31680895559,-975100.91281832,-1020318.6290853748,-947531.9927531307
added_sugar,Female,NHB,45-54,18,2294986,tsp eq/day,Food_price,USD,-1583123.3449331163,64277.80339752693,-1602221.2907025842,-1634014.5466357402,-1515998.8893264448
added_sugar,Female,NHB,45-54,18,2294986,tsp eq/day,FL,mrh-eq,-41592.305209212,1639.557147140286,-41329.832406112604,-43246.39366714463,-40161.31863391386
oil,Female,NHB,45-54,18,2294986,g/day,CED,MJ,-104591.33974855654,7490.891168348632,-105534.1112755934,-111264.61196855275,-97116.71173057897
oil,Female,NHB,45-54,18,2294986,g/day,Food_price,USD,-65641.86239657213,2093.631459438982,-66132.1707532136,-67381.09510406308,-63485.86758593595
oil,Female,NHB,45-54,18,2294986,g/day,FL,mrh-eq,-5049.55430392406,361.6519477644719,-5095.07027143543,-5371.732512375621,-4688.687523087835
sat_fat,Female,NHB,45-54,18,2294986,g/day,CED,MJ,-1333588.3727138352,26074.4308857611,-1333196.260298257,-1358523.6290564537,-1308986.4119244586
sat_fat,Female,NHB,45-54,18,2294986,g/day,Food_price,USD,-179549.02361513843,2999.109615142949,-179630.94500382768,-182362.5638663981,-176665.8501834929
sat_fat,Female,NHB,45-54,18,2294986,g/day,FL,mrh-eq,-34661.559525480465,677.7056974489439,-34651.3680540254,-35309.6567117539,-34022.12508994383
added_sugar,Female,HIS,45-54,19,2981376,tsp eq/day,CED,MJ,-885334.7230430527,62223.9093905858,-851374.726892473,-951860.7693221347,-847674.6734919634
added_sugar,Female,HIS,45-54,19,2981376,tsp eq/day,Food_price,USD,-1453037.9830617707,91471.84134121783,-1405004.170458595,-1550844.7807614547,-1396059.9260747859
added_sugar,Female,HIS,45-54,19,2981376,tsp eq/day,FL,mrh-eq,-42046.11933127503,2955.124035463578,-40433.2987635591,-45205.559492928085,-40257.57665218052
oil,Female,HIS,45-54,19,2981376,g/day,CED,MJ,-6895.89597591553,15230.82212640772,1272.7153916550405,-23181.407246538267,2446.295632272225
oil,Female,HIS,45-54,19,2981376,g/day,Food_price,USD,-4256.765521268433,13912.93639008476,3686.671727905072,-19121.29252151698,3855.839817182633
oil,Female,HIS,45-54,19,2981376,g/day,FL,mrh-eq,-339.48627798131054,749.8162867230704,62.65602218356105,-1141.2251130211448,120.43160191838277
sat_fat,Female,HIS,45-54,19,2981376,g/day,CED,MJ,-1916728.2730403359,81787.29909235821,-1890703.600111743,-2002478.3341564098,-1853099.183913566
sat_fat,Female,HIS,45-54,19,2981376,g/day,Food_price,USD,-239416.74134654625,13463.917358684788,-234342.67843665642,-253663.53053001012,-229482.9056364887
sat_fat,Female,HIS,45-54,19,2981376,g/day,FL,mrh-eq,-51045.2204806584,2178.112971675847,-50352.146148599,-53328.86748345282,-49350.686660114465
added_sugar,Female,OTH,45-54,20,1908325,tsp eq/day,CED,MJ,-412394.519577265,143499.5112060503,-452653.6169291933,-527523.9716299627,-263044.83477542823
added_sugar,Female,OTH,45-54,20,1908325,tsp eq/day,Food_price,USD,-633357.6861063946,171484.41525585044,-685692.7523220109,-768232.4319052494,-453998.13402426615
added_sugar,Female,OTH,45-54,20,1908325,tsp eq/day,FL,mrh-eq,-20671.203109707083,7192.887881547606,-22689.18331766001,-26442.04674198944,-13185.076300664732
