Foodgroup,sex_gp,race_gp,age_gp,subgroup_id,population,Intake_unit,outcome,outcome_unit,X1,X2,X3
added_sugar,Female,NHW,20-34,1,18192633,tsp eq/day,CED,MJ,-3861321.79570824,-3689004.55178415,-4003484.87601001
added_sugar,Female,NHW,20-34,1,18192633,tsp eq/day,Food_price,USD,-8502106.22559243,-7811385.53374333,-8547702.77484276
added_sugar,Female,NHW,20-34,1,18192633,tsp eq/day,FL,mrh-eq,-177669.0483321257,-169740.3020739826,-184210.3262989744
oil,Female,NHW,20-34,1,18192633,g/day,CED,MJ,-526040.818642777,-292726.193527409,-363227.897165435
oil,Female,NHW,20-34,1,18192633,g/day,Food_price,USD,-343685.5740968291,-183408.04339078578,-218892.63714818872
oil,Female,NHW,20-34,1,18192633,g/day,FL,mrh-eq,-28043.7222034222,-15605.50391151777,-19364.01488941851
sat_fat,Female,NHW,20-34,1,18192633,g/day,CED,MJ,-11785221.95688601,-12417470.66846942,-12110466.31719535
sat_fat,Female,NHW,20-34,1,18192633,g/day,Food_price,USD,-1408972.890276173,-1446369.596036185,-1466887.862822931
sat_fat,Female,NHW,20-34,1,18192633,g/day,FL,mrh-eq,-307173.447728616,-323652.561763934,-315650.71119263896
added_sugar,Female,NHB,20-34,2,4596338,tsp eq/day,CED,MJ,-1278106.411790858,-1173826.225533785,-1281229.798357319
added_sugar,Female,NHB,20-34,2,4596338,tsp eq/day,Food_price,USD,-2300364.263640317,-2006387.425933518,-2358411.770025157
added_sugar,Female,NHB,20-34,2,4596338,tsp eq/day,FL,mrh-eq,-50239.681067117795,-46140.645767049,-50362.4548389263
oil,Female,NHB,20-34,2,4596338,g/day,CED,MJ,-184179.0568600708,-218741.07001167338,-215773.9523840432
oil,Female,NHB,20-34,2,4596338,g/day,Food_price,USD,-134781.737427385,-153687.126399025,-154827.5036037534
oil,Female,NHB,20-34,2,4596338,g/day,FL,mrh-eq,-9488.04661849357,-11268.52045521507,-11115.668383685
sat_fat,Female,NHB,20-34,2,4596338,g/day,CED,MJ,-2833056.55076324,-2667683.61371175,-2667815.50235081
sat_fat,Female,NHB,20-34,2,4596338,g/day,Food_price,USD,-308150.0703080103,-301480.14669360383,-301886.5882037896
sat_fat,Female,NHB,20-34,2,4596338,g/day,FL,mrh-eq,-74229.05235429501,-69896.1079945816,-69899.5636152226
added_sugar,Female,HIS,20-34,3,6549965,tsp eq/day,CED,MJ,-1394999.521034353,-1575125.8709543692,-1590839.745173428
added_sugar,Female,HIS,20-34,3,6549965,tsp eq/day,Food_price,USD,-2103673.727346453,-2388130.224787449,-2447976.136343498
added_sugar,Female,HIS,20-34,3,6549965,tsp eq/day,FL,mrh-eq,-60468.4135008026,-68276.2689481491,-68957.4111490246
oil,Female,HIS,20-34,3,6549965,g/day,CED,MJ,-35333.4651510339,-21510.646436721072,-54090.8290211346
oil,Female,HIS,20-34,3,6549965,g/day,Food_price,USD,-18814.722456192947,-25603.73167986384,-44560.1099271504
oil,Female,HIS,20-34,3,6549965,g/day,FL,mrh-eq,-1823.8223759248658,-1110.324111269687,-2792.029139496508
sat_fat,Female,HIS,20-34,3,6549965,g/day,CED,MJ,-3807388.77119027,-3757219.69459568,-3909428.73355861
