Foodgroup,sex_gp,race_gp,age_gp,subgroup_id,population,Intake_unit,outcome,outcome_unit,mean_impact,sd_impact,median_impact,lowerci_95_impact,upperci_95_impact
added_sugar,Female,NHW,20-34,1,18192633,tsp eq/day,CED,MJ,3676447.070232507,80168.07400082971,3681563.88303211,3598229.1897709304,3750315.65981442
added_sugar,Female,NHW,20-34,1,18192633,tsp eq/day,Food_price,USD,7905000.580995916,210030.53852034122,8014470.68640247,7680429.845952678,8036521.726443585
added_sugar,Female,NHW,20-34,1,18192633,tsp eq/day,FL,mrh-eq,169162.5010217088,3688.7330732647883,169397.938343097,165563.50121816728,172561.37910207035
oil,Female,NHW,20-34,1,18192633,g/day,CED,MJ,991763.5982311034,23818.60945393396,985638.787846933,972307.1766575744,1016426.108631177
oil,Female,NHW,20-34,1,18192633,g/day,Food_price,USD,686572.5109137251,16756.64881603812,680646.9399964084,673936.9346663972,704244.8224407724
oil,Female,NHW,20-34,1,18192633,g/day,FL,mrh-eq,52871.8339995332,1269.792082905919,52545.3146974656,51834.59418402136,54186.6152218025
sat_fat,Female,NHW,20-34,1,18192633,g/day,CED,MJ,6979983.908805421,87868.01149418851,6981673.63524832,6895802.740906701,7062728.809227674
sat_fat,Female,NHW,20-34,1,18192633,g/day,Food_price,USD,828373.3702927612,8160.857487440651,829936.962974811,820063.4987093952,835354.1880963851
sat_fat,Female,NHW,20-34,1,18192633,g/day,FL,mrh-eq,181928.32771429213,2290.217370064525,181972.3692350277,179734.20530642674,184085.01482953233
added_sugar,Female,NHB,20-34,2,4596338,tsp eq/day,CED,MJ,1089901.779083729,31319.674877427107,1107178.144324217,1056420.2082951483,1108698.4394178947
added_sugar,Female,NHB,20-34,2,4596338,tsp eq/day,Food_price,USD,1969949.093657921,96698.20874992837,2010242.987012878,1867151.0147223363,2038497.3632417924
added_sugar,Female,NHB,20-34,2,4596338,tsp eq/day,FL,mrh-eq,42841.75188427957,1231.1106981797125,43520.8495491329,41525.661594357975,43580.60915907582
oil,Female,NHB,20-34,2,4596338,g/day,CED,MJ,267107.73302662,3775.1328042959785,268988.381403786,263073.01367088774,269543.90126176114
oil,Female,NHB,20-34,2,4596338,g/day,Food_price,USD,198507.70099164746,2218.853372359857,199674.74024529618,196135.17076592072,199888.24785177276
oil,Female,NHB,20-34,2,4596338,g/day,FL,mrh-eq,13760.14551449327,194.47724756986494,13857.027753873519,13552.295577630981,13885.645547882345
sat_fat,Female,NHB,20-34,2,4596338,g/day,CED,MJ,1688620.9209798444,27840.83908526599,1672566.24550724,1672529.6959087239,1718358.6202026787
sat_fat,Female,NHB,20-34,2,4596338,g/day,Food_price,USD,188458.97491036126,1090.727577642082,187889.4554112849,187776.82043283913,189625.2209620983
sat_fat,Female,NHB,20-34,2,4596338,g/day,FL,mrh-eq,44243.638806363466,729.4591777531026,43822.989474155096,43822.03183634824,45022.79770875581
added_sugar,Female,HIS,20-34,3,6549965,tsp eq/day,CED,MJ,1408905.1702713692,55432.83117072217,1436823.3391832612,1349651.8891630427,1444428.007804587
added_sugar,Female,HIS,20-34,3,6549965,tsp eq/day,Food_price,USD,2141125.3247052063,93710.84553106438,2179265.4734341903,2041603.852240984,2208227.6707497924
added_sugar,Female,HIS,20-34,3,6549965,tsp eq/day,FL,mrh-eq,61071.17539095546,2402.82186926206,62281.331635810595,58502.75020563285,62610.96776815121
oil,Female,HIS,20-34,3,6549965,g/day,CED,MJ,339396.6425466183,3254.0931875144024,339069.31826190196,336456.1187266033,342615.39200864226
oil,Female,HIS,20-34,3,6549965,g/day,Food_price,USD,231020.4209023385,2655.3097634357896,230213.3200983536,228929.86003748595,233797.01745057822
oil,Female,HIS,20-34,3,6549965,g/day,FL,mrh-eq,17518.77967089739,167.96790078089907,17501.88403521327,17366.99741243619,17684.9232196901
sat_fat,Female,HIS,20-34,3,6549965,g/day,CED,MJ,2626081.2321755765,23701.247266663708,2620797.8065784797,2606234.0671782424,2650419.308930443
sat_fat,Female,HIS,20-34,3,6549965,g/day,Food_price,USD,388245.7757082349,4933.715853397701,386232.2834468568,384716.9806089609,393486.0392296804
sat_fat,Female,HIS,20-34,3,6549965,g/day,FL,mrh-eq,71889.58856430493,648.82719299939,71744.953551598,71346.26777576866,72555.84911364209
added_sugar,Female,OTH,20-34,4,3878604,tsp eq/day,CED,MJ,704947.6766229547,22205.831817476523,701235.4174096149,685652.1050124252,727398.6685648229
added_sugar,Female,OTH,20-34,4,3878604,tsp eq/day,Food_price,USD,1370703.1739464372,39833.1268007633,1355317.1044311519,1341580.7967122905,1412903.7102685766
added_sugar,Female,OTH,20-34,4,3878604,tsp eq/day,FL,mrh-eq,32048.8219175366,1009.5369813236942,31880.052605450903,31171.59321127944,33069.504539066606
oil,Female,OTH,20-34,4,3878604,g/day,CED,MJ,221263.020044207,9818.811833832751,219508.2224143776,212793.339935545,231224.27813822398
oil,Female,OTH,20-34,4,3878604,g/day,Food_price,USD,175917.06562898852,10053.715444178675,177958.5148396747,165647.25416443977,184451.64526445407
oil,Female,OTH,20-34,4,3878604,g/day,FL,mrh-eq,11324.857631652665,502.55413718895744,11235.042201463719,10891.355813784172,11834.702565181766
sat_fat,Female,OTH,20-34,4,3878604,g/day,CED,MJ,1314058.6117142963,23110.50763387678,1326167.0384891639,1289347.7176564457,1328477.3430135094
sat_fat,Female,OTH,20-34,4,3878604,g/day,Food_price,USD,169356.39588308576,3431.550871509747,171152.020783001,165687.22722650223,171499.28337474135
sat_fat,Female,OTH,20-34,4,3878604,g/day,FL,mrh-eq,34803.499435064296,612.0933512474077,35124.197173096596,34149.01904909399,35185.38674370715
added_sugar,Male,NHW,20-34,5,19295314,tsp eq/day,CED,MJ,3389111.168792557,14729.343529978656,3391098.9349933,3374369.3860981683,3402163.3502163137
added_sugar,Male,NHW,20-34,5,19295314,tsp eq/day,Food_price,USD,6687451.259571207,48719.98419218033,6678427.15305819,6645601.865300433,6736971.144378045
added_sugar,Male,NHW,20-34,5,19295314,tsp eq/day,FL,mrh-eq,139029.04519853642,604.2311583727834,139110.5878872248,138424.30375735945,139564.47535432832
oil,Male,NHW,20-34,5,19295314,g/day,CED,MJ,867495.723720424,10498.82972121681,866386.612749184,858035.0364686043,877899.1552977976
oil,Male,NHW,20-34,5,19295314,g/day,Food_price,USD,617269.39252886,5641.399344876079,614680.841564128,613451.5041803027,623287.5491974395
oil,Male,NHW,20-34,5,19295314,g/day,FL,mrh-eq,44483.59540601027,538.3608020017475,44426.7222222516,43998.46865268418,45017.06436553122
sat_fat,Male,NHW,20-34,5,19295314,g/day,CED,MJ,7882696.26709668,94924.41237311586,7880546.31477369,7793449.154157198,7973770.839510703
sat_fat,Male,NHW,20-34,5,19295314,g/day,Food_price,USD,903724.5243877326,10362.300187944034,906298.2914092521,893016.9241583118,912244.422648862
sat_fat,Male,NHW,20-34,5,19295314,g/day,FL,mrh-eq,214532.78997912712,2583.4306350909474,214474.27760537207,212103.87080125554,217011.44467469052
added_sugar,Male,NHB,20-34,6,4186659,tsp eq/day,CED,MJ,962385.743117265,24509.112746269282,962493.784946199,939056.3379040052,985623.3127759311
added_sugar,Male,NHB,20-34,6,4186659,tsp eq/day,Food_price,USD,1721478.4910162834,50107.7488422165,1729091.435182493,1671054.482443539,1765431.4970477493
added_sugar,Male,NHB,20-34,6,4186659,tsp eq/day,FL,mrh-eq,37527.165824669,955.7056978686709,37531.3787960886,36617.46151505081,38433.28910858053
oil,Male,NHB,20-34,6,4186659,g/day,CED,MJ,203798.70334358118,7342.717869033735,206121.5849576098,196102.79205051632,209520.1652647217
oil,Male,NHB,20-34,6,4186659,g/day,Food_price,USD,69933.27622908646,2651.77873780301,68620.5593828986,68215.23954932563,72767.12222810701
oil,Male,NHB,20-34,6,4186659,g/day,FL,mrh-eq,10065.10821792312,362.63846998528567,10179.82953086105,9685.026408130421,10347.67691171858
sat_fat,Male,NHB,20-34,6,4186659,g/day,CED,MJ,1520717.1275354696,32355.375321517207,1510989.1992591592,1495174.131546796,1554528.8625590072
sat_fat,Male,NHB,20-34,6,4186659,g/day,Food_price,USD,142148.93795828935,4427.597971007581,140986.2630320423,138547.0691794583,146739.0804244303
sat_fat,Male,NHB,20-34,6,4186659,g/day,FL,mrh-eq,40922.550829228465,870.6842760029714,40660.7719407408,40235.1879181713,41832.425795500145
added_sugar,Male,HIS,20-34,7,6886181,tsp eq/day,CED,MJ,1338004.026629518,29004.508640041306,1340291.868675128,1309541.7754332868,1364521.6120869808
added_sugar,Male,HIS,20-34,7,6886181,tsp eq/day,Food_price,USD,2413652.809775635,63834.21932698752,2436216.048488026,2346332.0126496297,2461794.8539961083
added_sugar,Male,HIS,20-34,7,6886181,tsp eq/day,FL,mrh-eq,48939.155572887066,1060.87585119293,49022.836231216905,47898.113459765926,49909.06912642785
oil,Male,HIS,20-34,7,6886181,g/day,CED,MJ,295691.2597219123,2812.004227693778,297249.147258243,292685.3114053808,297373.0036325628
oil,Male,HIS,20-34,7,6886181,g/day,Food_price,USD,150870.14443419533,5963.553552536034,152478.916384583,144677.820193291,155695.01251727017
oil,Male,HIS,20-34,7,6886181,g/day,FL,mrh-eq,15491.36871099495,147.321886852675,15572.98698492789,15333.886025367465,15579.475863779435
sat_fat,Male,HIS,20-34,7,6886181,g/day,CED,MJ,2659367.7837632364,4081.667501423527,2657181.09418738,2656862.1442264016,2663732.1094395495
sat_fat,Male,HIS,20-34,7,6886181,g/day,Food_price,USD,284301.46641909826,350.0814083498388,284164.9984079381,284046.4127852594,284672.5178624231
sat_fat,Male,HIS,20-34,7,6886181,g/day,FL,mrh-eq,73317.18146055046,112.52913519170131,73256.8957349694,73248.1024750418,73437.50331280305
added_sugar,Male,OTH,20-34,8,3785306,tsp eq/day,CED,MJ,652916.9998046954,13311.527425725802,659899.62241059,638683.610869447,661215.1595249333
added_sugar,Male,OTH,20-34,8,3785306,tsp eq/day,Food_price,USD,1176500.2072848424,15838.067875261144,1175870.888307189,1161730.4142972096,1191804.9214034805
added_sugar,Male,OTH,20-34,8,3785306,tsp eq/day,FL,mrh-eq,27919.3963297326,569.2144791208287,28217.980388676202,27310.76211295264,28274.2340964105
