Foodgroup,sex_gp,race_gp,age_gp,subgroup_id,population,Intake_unit,outcome,outcome_unit,mean_impact,sd_impact,median_impact,lowerci_95_impact,upperci_95_impact
sat_fat,Male,NHB,20-34,6,4186659,g/day,Food_price,USD,262693.5781131678,0,262693.5781131678,262693.5781131678,262693.5781131678
sat_fat,Male,NHB,20-34,6,4186659,g/day,FL,mrh-eq,75355.8303729828,0,75355.8303729828,75355.8303729828,75355.8303729828
added_sugar,Male,HIS,20-34,7,6886181,tsp eq/day,CED,MJ,1332087.751968707,0,1332087.751968707,1332087.751968707,1332087.751968707
added_sugar,Male,HIS,20-34,7,6886181,tsp eq/day,Food_price,USD,2422310.61013865,0,2422310.61013865,2422310.61013865,2422310.61013865
added_sugar,Male,HIS,20-34,7,6886181,tsp eq/day,FL,mrh-eq,48722.76049464,0,48722.76049464,48722.76049464,48722.76049464
oil,Male,HIS,20-34,7,6886181,g/day,CED,MJ,1714107.382609185,0,1714107.382609185,1714107.382609185,1714107.382609185
oil,Male,HIS,20-34,7,6886181,g/day,Food_price,USD,878002.116388779,0,878002.116388779,878002.116388779,878002.116388779
oil,Male,HIS,20-34,7,6886181,g/day,FL,mrh-eq,89802.68642099999,0,89802.68642099999,89802.68642099999,89802.68642099999
sat_fat,Male,HIS,20-34,7,6886181,g/day,CED,MJ,4923843.8144293595,0,4923843.8144293595,4923843.8144293595,4923843.8144293595
sat_fat,Male,HIS,20-34,7,6886181,g/day,Food_price,USD,527724.971691831,0,527724.971691831,527724.971691831,527724.971691831
sat_fat,Male,HIS,20-34,7,6886181,g/day,FL,mrh-eq,135747.4331418262,0,135747.4331418262,135747.4331418262,135747.4331418262
added_sugar,Male,OTH,20-34,8,3785306,tsp eq/day,CED,MJ,740733.847942305,0,740733.847942305,740733.847942305,740733.847942305
added_sugar,Male,OTH,20-34,8,3785306,tsp eq/day,Food_price,USD,1336415.59576788,0,1336415.59576788,1336415.59576788,1336415.59576788
added_sugar,Male,OTH,20-34,8,3785306,tsp eq/day,FL,mrh-eq,31674.5342543314,0,31674.5342543314,31674.5342543314,31674.5342543314
oil,Male,OTH,20-34,8,3785306,g/day,CED,MJ,937554.4697286601,0,937554.4697286601,937554.4697286601,937554.4697286601
oil,Male,OTH,20-34,8,3785306,g/day,Food_price,USD,733321.20365711,0,733321.20365711,733321.20365711,733321.20365711
oil,Male,OTH,20-34,8,3785306,g/day,FL,mrh-eq,49670.785332,0,49670.785332,49670.785332,49670.785332
sat_fat,Male,OTH,20-34,8,3785306,g/day,CED,MJ,2566568.43784636,0,2566568.43784636,2566568.43784636,2566568.43784636
sat_fat,Male,OTH,20-34,8,3785306,g/day,Food_price,USD,367346.667172996,0,367346.667172996,367346.667172996,367346.667172996
sat_fat,Male,OTH,20-34,8,3785306,g/day,FL,mrh-eq,69925.9259792827,0,69925.9259792827,69925.9259792827,69925.9259792827
added_sugar,Female,NHW,35-44,9,10789518,tsp eq/day,CED,MJ,2014451.093008013,0,2014451.093008013,2014451.093008013,2014451.093008013
added_sugar,Female,NHW,35-44,9,10789518,tsp eq/day,Food_price,USD,3489564.49806814,0,3489564.49806814,3489564.49806814,3489564.49806814
added_sugar,Female,NHW,35-44,9,10789518,tsp eq/day,FL,mrh-eq,94449.44149010489,0,94449.44149010489,94449.44149010489,94449.44149010489
oil,Female,NHW,35-44,9,10789518,g/day,CED,MJ,2693457.13257387,0,2693457.13257387,2693457.13257387,2693457.13257387
oil,Female,NHW,35-44,9,10789518,g/day,Food_price,USD,1450646.5466004028,0,1450646.5466004028,1450646.5466004028,1450646.5466004028
oil,Female,NHW,35-44,9,10789518,g/day,FL,mrh-eq,128762.107812,0,128762.107812,128762.107812,128762.107812
sat_fat,Female,NHW,35-44,9,10789518,g/day,CED,MJ,7818537.99308006,0,7818537.99308006,7818537.99308006,7818537.99308006
sat_fat,Female,NHW,35-44,9,10789518,g/day,Food_price,USD,924387.677224447,0,924387.677224447,924387.677224447,924387.677224447
sat_fat,Female,NHW,35-44,9,10789518,g/day,FL,mrh-eq,207336.2748186395,0,207336.2748186395,207336.2748186395,207336.2748186395
added_sugar,Female,NHB,35-44,10,2841551,tsp eq/day,CED,MJ,542585.250754796,0,542585.250754796,542585.250754796,542585.250754796
added_sugar,Female,NHB,35-44,10,2841551,tsp eq/day,Food_price,USD,883111.389395758,0,883111.389395758,883111.389395758,883111.389395758
added_sugar,Female,NHB,35-44,10,2841551,tsp eq/day,FL,mrh-eq,22663.935713863248,0,22663.935713863248,22663.935713863248,22663.935713863248
oil,Female,NHB,35-44,10,2841551,g/day,CED,MJ,712226.6767789561,0,712226.6767789561,712226.6767789561,712226.6767789561
oil,Female,NHB,35-44,10,2841551,g/day,Food_price,USD,0,0,0,0,0
oil,Female,NHB,35-44,10,2841551,g/day,FL,mrh-eq,35598.950928000006,0,35598.950928000006,35598.950928000006,35598.950928000006
sat_fat,Female,NHB,35-44,10,2841551,g/day,CED,MJ,1931333.8840935929,0,1931333.8840935929,1931333.8840935929,1931333.8840935929
sat_fat,Female,NHB,35-44,10,2841551,g/day,Food_price,USD,220521.8746357752,0,220521.8746357752,220521.8746357752,220521.8746357752
sat_fat,Female,NHB,35-44,10,2841551,g/day,FL,mrh-eq,51138.353509827095,0,51138.353509827095,51138.353509827095,51138.353509827095
added_sugar,Female,HIS,35-44,11,4706043,tsp eq/day,CED,MJ,867877.7568008539,0,867877.7568008539,867877.7568008539,867877.7568008539
added_sugar,Female,HIS,35-44,11,4706043,tsp eq/day,Food_price,USD,1500595.908933183,0,1500595.908933183,1500595.908933183,1500595.908933183
added_sugar,Female,HIS,35-44,11,4706043,tsp eq/day,FL,mrh-eq,43362.255381402996,0,43362.255381402996,43362.255381402996,43362.255381402996
oil,Female,HIS,35-44,11,4706043,g/day,CED,MJ,1173564.630606753,0,1173564.630606753,1173564.630606753,1173564.630606753
oil,Female,HIS,35-44,11,4706043,g/day,Food_price,USD,741239.736313515,0,741239.736313515,741239.736313515,741239.736313515
oil,Female,HIS,35-44,11,4706043,g/day,FL,mrh-eq,59719.68566999999,0,59719.68566999999,59719.68566999999,59719.68566999999
sat_fat,Female,HIS,35-44,11,4706043,g/day,CED,MJ,3330712.2163775004,0,3330712.2163775004,3330712.2163775004,3330712.2163775004
sat_fat,Female,HIS,35-44,11,4706043,g/day,Food_price,USD,360726.3792826045,0,360726.3792826045,360726.3792826045,360726.3792826045
sat_fat,Female,HIS,35-44,11,4706043,g/day,FL,mrh-eq,89137.29717354919,0,89137.29717354919,89137.29717354919,89137.29717354919
added_sugar,Female,OTH,35-44,12,2705155,tsp eq/day,CED,MJ,500936.397574243,0,500936.397574243,500936.397574243,500936.397574243
added_sugar,Female,OTH,35-44,12,2705155,tsp eq/day,Food_price,USD,727439.721447659,0,727439.721447659,727439.721447659,727439.721447659
added_sugar,Female,OTH,35-44,12,2705155,tsp eq/day,FL,mrh-eq,25350.63120553682,0,25350.63120553682,25350.63120553682,25350.63120553682
oil,Female,OTH,35-44,12,2705155,g/day,CED,MJ,696524.894491844,0,696524.894491844,696524.894491844,696524.894491844
oil,Female,OTH,35-44,12,2705155,g/day,Food_price,USD,556785.7858754544,0,556785.7858754544,556785.7858754544,556785.7858754544
oil,Female,OTH,35-44,12,2705155,g/day,FL,mrh-eq,39733.3166326419,0,39733.3166326419,39733.3166326419,39733.3166326419
sat_fat,Female,OTH,35-44,12,2705155,g/day,CED,MJ,1970920.713374331,0,1970920.713374331,1970920.713374331,1970920.713374331
sat_fat,Female,OTH,35-44,12,2705155,g/day,Food_price,USD,246332.5279493087,0,246332.5279493087,246332.5279493087,246332.5279493087
sat_fat,Female,OTH,35-44,12,2705155,g/day,FL,mrh-eq,52992.251607047,0,52992.251607047,52992.251607047,52992.251607047
added_sugar,Male,NHW,35-44,13,10698668,tsp eq/day,CED,MJ,2033119.565733054,0,2033119.565733054,2033119.565733054,2033119.565733054
added_sugar,Male,NHW,35-44,13,10698668,tsp eq/day,Food_price,USD,3947311.50997488,0,3947311.50997488,3947311.50997488,3947311.50997488
added_sugar,Male,NHW,35-44,13,10698668,tsp eq/day,FL,mrh-eq,87270.31101311909,0,87270.31101311909,87270.31101311909,87270.31101311909
oil,Male,NHW,35-44,13,10698668,g/day,CED,MJ,2684844.18282568,0,2684844.18282568,2684844.18282568,2684844.18282568
oil,Male,NHW,35-44,13,10698668,g/day,Food_price,USD,1603124.58020797,0,1603124.58020797,1603124.58020797,1603124.58020797
oil,Male,NHW,35-44,13,10698668,g/day,FL,mrh-eq,127966.767948,0,127966.767948,127966.767948,127966.767948
sat_fat,Male,NHW,35-44,13,10698668,g/day,CED,MJ,7870262.907725019,0,7870262.907725019,7870262.907725019,7870262.907725019
sat_fat,Male,NHW,35-44,13,10698668,g/day,Food_price,USD,814822.4197679621,0,814822.4197679621,814822.4197679621,814822.4197679621
sat_fat,Male,NHW,35-44,13,10698668,g/day,FL,mrh-eq,218719.51882520242,0,218719.51882520242,218719.51882520242,218719.51882520242
added_sugar,Male,NHB,35-44,14,2373836,tsp eq/day,CED,MJ,463390.128166934,0,463390.128166934,463390.128166934,463390.128166934
added_sugar,Male,NHB,35-44,14,2373836,tsp eq/day,Food_price,USD,769742.16561839,0,769742.16561839,769742.16561839,769742.16561839
added_sugar,Male,NHB,35-44,14,2373836,tsp eq/day,FL,mrh-eq,17720.434683104642,0,17720.434683104642,17720.434683104642,17720.434683104642
oil,Male,NHB,35-44,14,2373836,g/day,CED,MJ,595323.978141204,0,595323.978141204,595323.978141204,595323.978141204
oil,Male,NHB,35-44,14,2373836,g/day,Food_price,USD,331634.483042949,0,331634.483042949,331634.483042949,331634.483042949
oil,Male,NHB,35-44,14,2373836,g/day,FL,mrh-eq,30316.259555999997,0,30316.259555999997,30316.259555999997,30316.259555999997
sat_fat,Male,NHB,35-44,14,2373836,g/day,CED,MJ,1595193.30690241,0,1595193.30690241,1595193.30690241,1595193.30690241
sat_fat,Male,NHB,35-44,14,2373836,g/day,Food_price,USD,157599.8098024303,0,157599.8098024303,157599.8098024303,157599.8098024303
sat_fat,Male,NHB,35-44,14,2373836,g/day,FL,mrh-eq,43664.8979713491,0,43664.8979713491,43664.8979713491,43664.8979713491
added_sugar,Male,HIS,35-44,15,4477083,tsp eq/day,CED,MJ,847253.017519769,0,847253.017519769,847253.017519769,847253.017519769
added_sugar,Male,HIS,35-44,15,4477083,tsp eq/day,Food_price,USD,1425101.498990802,0,1425101.498990802,1425101.498990802,1425101.498990802
added_sugar,Male,HIS,35-44,15,4477083,tsp eq/day,FL,mrh-eq,35766.406057075204,0,35766.406057075204,35766.406057075204,35766.406057075204
oil,Male,HIS,35-44,15,4477083,g/day,CED,MJ,1115034.556450815,0,1115034.556450815,1115034.556450815,1115034.556450815
oil,Male,HIS,35-44,15,4477083,g/day,Food_price,USD,855910.84518664,0,855910.84518664,855910.84518664,855910.84518664
oil,Male,HIS,35-44,15,4477083,g/day,FL,mrh-eq,56935.064511000004,0,56935.064511000004,56935.064511000004,56935.064511000004
sat_fat,Male,HIS,35-44,15,4477083,g/day,CED,MJ,3173518.76011725,0,3173518.76011725,3173518.76011725,3173518.76011725
sat_fat,Male,HIS,35-44,15,4477083,g/day,Food_price,USD,300377.004154264,0,300377.004154264,300377.004154264,300377.004154264
sat_fat,Male,HIS,35-44,15,4477083,g/day,FL,mrh-eq,88613.8465558496,0,88613.8465558496,88613.8465558496,88613.8465558496
added_sugar,Male,OTH,35-44,16,2268050,tsp eq/day,CED,MJ,425109.39792569994,0,425109.39792569994,425109.39792569994,425109.39792569994
added_sugar,Male,OTH,35-44,16,2268050,tsp eq/day,Food_price,USD,709140.7896181149,0,709140.7896181149,709140.7896181149,709140.7896181149
added_sugar,Male,OTH,35-44,16,2268050,tsp eq/day,FL,mrh-eq,22028.71323431998,0,22028.71323431998,22028.71323431998,22028.71323431998
oil,Male,OTH,35-44,16,2268050,g/day,CED,MJ,568004.77414305,0,568004.77414305,568004.77414305,568004.77414305
oil,Male,OTH,35-44,16,2268050,g/day,Food_price,USD,291701.7774413411,0,291701.7774413411,291701.7774413411,291701.7774413411
oil,Male,OTH,35-44,16,2268050,g/day,FL,mrh-eq,31292.28585,0,31292.28585,31292.28585,31292.28585
sat_fat,Male,OTH,35-44,16,2268050,g/day,CED,MJ,1566031.786508622,0,1566031.786508622,1566031.786508622,1566031.786508622
sat_fat,Male,OTH,35-44,16,2268050,g/day,Food_price,USD,217120.0258160565,0,217120.0258160565,217120.0258160565,217120.0258160565
sat_fat,Male,OTH,35-44,16,2268050,g/day,FL,mrh-eq,42649.9653833205,0,42649.9653833205,42649.9653833205,42649.9653833205
added_sugar,Female,NHW,45-54,17,12961330,tsp eq/day,CED,MJ,2427148.025286226,0,2427148.025286226,2427148.025286226,2427148.025286226
added_sugar,Female,NHW,45-54,17,12961330,tsp eq/day,Food_price,USD,3920681.13427274,0,3920681.13427274,3920681.13427274,3920681.13427274
added_sugar,Female,NHW,45-54,17,12961330,tsp eq/day,FL,mrh-eq,107380.253674056,0,107380.253674056,107380.253674056,107380.253674056
oil,Female,NHW,45-54,17,12961330,g/day,CED,MJ,3252105.62599491,0,3252105.62599491,3252105.62599491,3252105.62599491
oil,Female,NHW,45-54,17,12961330,g/day,Food_price,USD,2677546.774057463,0,2677546.774057463,2677546.774057463,2677546.774057463
oil,Female,NHW,45-54,17,12961330,g/day,FL,mrh-eq,181627.1172899995,0,181627.1172899995,181627.1172899995,181627.1172899995
sat_fat,Female,NHW,45-54,17,12961330,g/day,CED,MJ,9541777.2324775,0,9541777.2324775,9541777.2324775,9541777.2324775
sat_fat,Female,NHW,45-54,17,12961330,g/day,Food_price,USD,1015925.753316959,0,1015925.753316959,1015925.753316959,1015925.753316959
sat_fat,Female,NHW,45-54,17,12961330,g/day,FL,mrh-eq,256646.9433002771,0,256646.9433002771,256646.9433002771,256646.9433002771
added_sugar,Female,NHB,45-54,18,2294986,tsp eq/day,CED,MJ,437590.90260187397,0,437590.90260187397,437590.90260187397,437590.90260187397
added_sugar,Female,NHB,45-54,18,2294986,tsp eq/day,Food_price,USD,702893.4491973249,0,702893.4491973249,702893.4491973249,702893.4491973249
added_sugar,Female,NHB,45-54,18,2294986,tsp eq/day,FL,mrh-eq,18547.37128150414,0,18547.37128150414,18547.37128150414,18547.37128150414
oil,Female,NHB,45-54,18,2294986,g/day,CED,MJ,577562.513216347,0,577562.513216347,577562.513216347,577562.513216347
oil,Female,NHB,45-54,18,2294986,g/day,Food_price,USD,356154.604188354,0,356154.604188354,356154.604188354,356154.604188354
oil,Female,NHB,45-54,18,2294986,g/day,FL,mrh-eq,27884.0799,0,27884.0799,27884.0799,27884.0799
sat_fat,Female,NHB,45-54,18,2294986,g/day,CED,MJ,1506365.5836275,0,1506365.5836275,1506365.5836275,1506365.5836275
sat_fat,Female,NHB,45-54,18,2294986,g/day,Food_price,USD,202120.5361683474,0,202120.5361683474,202120.5361683474,202120.5361683474
sat_fat,Female,NHB,45-54,18,2294986,g/day,FL,mrh-eq,39152.2462345611,0,39152.2462345611,39152.2462345611,39152.2462345611
added_sugar,Female,HIS,45-54,19,2981376,tsp eq/day,CED,MJ,559540.267919401,0,559540.267919401,559540.267919401,559540.267919401
added_sugar,Female,HIS,45-54,19,2981376,tsp eq/day,Food_price,USD,904254.3227319829,0,904254.3227319829,904254.3227319829,904254.3227319829
added_sugar,Female,HIS,45-54,19,2981376,tsp eq/day,FL,mrh-eq,26573.561686056928,0,26573.561686056928,26573.561686056928,26573.561686056928
oil,Female,HIS,45-54,19,2981376,g/day,CED,MJ,743978.505858328,0,743978.505858328,743978.505858328,743978.505858328
oil,Female,HIS,45-54,19,2981376,g/day,Food_price,USD,509837.0079192022,0,509837.0079192022,509837.0079192022,509837.0079192022
oil,Female,HIS,45-54,19,2981376,g/day,FL,mrh-eq,36626.204155930405,0,36626.204155930405,36626.204155930405,36626.204155930405
sat_fat,Female,HIS,45-54,19,2981376,g/day,CED,MJ,2105489.448401814,0,2105489.448401814,2105489.448401814,2105489.448401814
sat_fat,Female,HIS,45-54,19,2981376,g/day,Food_price,USD,262242.2895181829,0,262242.2895181829,262242.2895181829,262242.2895181829
sat_fat,Female,HIS,45-54,19,2981376,g/day,FL,mrh-eq,56072.2010652519,0,56072.2010652519,56072.2010652519,56072.2010652519
added_sugar,Female,OTH,45-54,20,1908325,tsp eq/day,CED,MJ,348172.32791218197,0,348172.32791218197,348172.32791218197,348172.32791218197
added_sugar,Female,OTH,45-54,20,1908325,tsp eq/day,Food_price,USD,550621.256725295,0,550621.256725295,550621.256725295,550621.256725295
added_sugar,Female,OTH,45-54,20,1908325,tsp eq/day,FL,mrh-eq,17452.076993724,0,17452.076993724,17452.076993724,17452.076993724
oil,Female,OTH,45-54,20,1908325,g/day,CED,MJ,480122.95022685704,0,480122.95022685704,480122.95022685704,480122.95022685704
oil,Female,OTH,45-54,20,1908325,g/day,Food_price,USD,266585.7846458367,0,266585.7846458367,266585.7846458367,266585.7846458367
oil,Female,OTH,45-54,20,1908325,g/day,FL,mrh-eq,26483.73435098085,0,26483.73435098085,26483.73435098085,26483.73435098085
sat_fat,Female,OTH,45-54,20,1908325,g/day,CED,MJ,1380323.594822727,0,1380323.594822727,1380323.594822727,1380323.594822727
sat_fat,Female,OTH,45-54,20,1908325,g/day,Food_price,USD,240334.737644851,0,240334.737644851,240334.737644851,240334.737644851
sat_fat,Female,OTH,45-54,20,1908325,g/day,FL,mrh-eq,35018.44463027554,0,35018.44463027554,35018.44463027554,35018.44463027554
added_sugar,Male,NHW,45-54,21,10622756,tsp eq/day,CED,MJ,2003453.175305585,0,2003453.175305585,2003453.175305585,2003453.175305585
added_sugar,Male,NHW,45-54,21,10622756,tsp eq/day,Food_price,USD,3804639.20278707,0,3804639.20278707,3804639.20278707,3804639.20278707
added_sugar,Male,NHW,45-54,21,10622756,tsp eq/day,FL,mrh-eq,91950.5079503616,0,91950.5079503616,91950.5079503616,91950.5079503616
oil,Male,NHW,45-54,21,10622756,g/day,CED,MJ,2639363.44930967,0,2639363.44930967,2639363.44930967,2639363.44930967
oil,Male,NHW,45-54,21,10622756,g/day,Food_price,USD,2022347.005196424,0,2022347.005196424,2022347.005196424,2022347.005196424
oil,Male,NHW,45-54,21,10622756,g/day,FL,mrh-eq,140252.247468,0,140252.247468,140252.247468,140252.247468
sat_fat,Male,NHW,45-54,21,10622756,g/day,CED,MJ,7854404.199484909,0,7854404.199484909,7854404.199484909,7854404.199484909
sat_fat,Male,NHW,45-54,21,10622756,g/day,Food_price,USD,810029.174301651,0,810029.174301651,810029.174301651,810029.174301651
sat_fat,Male,NHW,45-54,21,10622756,g/day,FL,mrh-eq,216638.63559236028,0,216638.63559236028,216638.63559236028,216638.63559236028
added_sugar,Male,NHB,45-54,22,2323392,tsp eq/day,CED,MJ,446990.43845094997,0,446990.43845094997,446990.43845094997,446990.43845094997
added_sugar,Male,NHB,45-54,22,2323392,tsp eq/day,Food_price,USD,624850.898883202,0,624850.898883202,624850.898883202,624850.898883202
added_sugar,Male,NHB,45-54,22,2323392,tsp eq/day,FL,mrh-eq,19242.36637258754,0,19242.36637258754,19242.36637258754,19242.36637258754
oil,Male,NHB,45-54,22,2323392,g/day,CED,MJ,579864.6661570561,0,579864.6661570561,579864.6661570561,579864.6661570561
oil,Male,NHB,45-54,22,2323392,g/day,Food_price,USD,315605.90805821,0,315605.90805821,315605.90805821,315605.90805821
oil,Male,NHB,45-54,22,2323392,g/day,FL,mrh-eq,28291.944384000002,0,28291.944384000002,28291.944384000002,28291.944384000002
sat_fat,Male,NHB,45-54,22,2323392,g/day,CED,MJ,1560970.706931141,0,1560970.706931141,1560970.706931141,1560970.706931141
sat_fat,Male,NHB,45-54,22,2323392,g/day,Food_price,USD,177799.5200183129,0,177799.5200183129,177799.5200183129,177799.5200183129
sat_fat,Male,NHB,45-54,22,2323392,g/day,FL,mrh-eq,43221.4851515501,0,43221.4851515501,43221.4851515501,43221.4851515501
added_sugar,Male,HIS,45-54,23,3207152,tsp eq/day,CED,MJ,617777.3440608301,0,617777.3440608301,617777.3440608301,617777.3440608301
added_sugar,Male,HIS,45-54,23,3207152,tsp eq/day,Food_price,USD,796624.289107212,0,796624.289107212,796624.289107212,796624.289107212
added_sugar,Male,HIS,45-54,23,3207152,tsp eq/day,FL,mrh-eq,27789.2911374873,0,27789.2911374873,27789.2911374873,27789.2911374873
