Foodgroup,sex_gp,race_gp,age_gp,subgroup_id,population,Intake_unit,outcome,outcome_unit,mean_impact,sd_impact,median_impact,lowerci_95_impact,upperci_95_impact
sat_fat,Female,NHB,20-34,2,4596338,g/day,CED,MJ,-794283.675665253,27840.83908526626,-778229.000192648,-824021.3748880874,-778192.4505941328
sat_fat,Female,NHB,20-34,2,4596338,g/day,Food_price,USD,-88632.9172499274,1090.7275776421425,-88063.3977508508,-89799.16330166454,-87950.76277240539
sat_fat,Female,NHB,20-34,2,4596338,g/day,FL,mrh-eq,-20811.065183020866,729.4591777531016,-20390.4158508125,-21590.22408541321,-20389.458213005637
added_sugar,Female,HIS,20-34,3,6549965,tsp eq/day,CED,MJ,-774477.6943335306,55432.831170722784,-802395.863245423,-810000.531866749,-715224.4132252038
added_sugar,Female,HIS,20-34,3,6549965,tsp eq/day,Food_price,USD,-1178413.9366278711,93710.84553106473,-1216554.0853568572,-1245516.2826724558,-1078892.464163648
added_sugar,Female,HIS,20-34,3,6549965,tsp eq/day,FL,mrh-eq,-33570.93444260393,2402.821869262032,-34781.090687459,-35110.726819799704,-31002.509257281356
oil,Female,HIS,20-34,3,6549965,g/day,CED,MJ,-7358.672165005971,3254.0931875149013,-7031.34788028964,-10577.421627030364,-4418.148344990459
oil,Female,HIS,20-34,3,6549965,g/day,Food_price,USD,-5902.234941131392,2655.3097634357914,-5095.134137146561,-8678.831489371094,-3811.6740762787954
oil,Female,HIS,20-34,3,6549965,g/day,FL,mrh-eq,-379.8356853556612,167.96790078090166,-362.94004967154603,-545.9792341483673,-228.05342689445314
sat_fat,Female,HIS,20-34,3,6549965,g/day,CED,MJ,-1168713.8350686866,23701.24726665872,-1163430.409471593,-1193051.9118235474,-1148866.6700713553
sat_fat,Female,HIS,20-34,3,6549965,g/day,Food_price,USD,-173460.9304687459,4933.7158533973015,-171447.4382073674,-178701.193990191,-169932.1353694725
sat_fat,Female,HIS,20-34,3,6549965,g/day,FL,mrh-eq,-31993.8148611244,648.8271929994379,-31849.179848417498,-32660.075410461606,-31450.494072588062
added_sugar,Female,OTH,20-34,4,3878604,tsp eq/day,CED,MJ,-327685.6333248803,22205.83181747659,-323973.37411154003,-350136.62526674883,-308390.0617143512
added_sugar,Female,OTH,20-34,4,3878604,tsp eq/day,Food_price,USD,-637863.188886502,39833.12680076275,-622477.119371217,-680063.7252086407,-608740.8116523556
added_sugar,Female,OTH,20-34,4,3878604,tsp eq/day,FL,mrh-eq,-14897.472331100842,1009.5369813236817,-14728.703019015138,-15918.154952630835,-14020.243624843699
oil,Female,OTH,20-34,4,3878604,g/day,CED,MJ,-26221.77783730005,9818.811833832542,-24466.98020747098,-36183.03593131675,-17752.097728638066
oil,Female,OTH,20-34,4,3878604,g/day,Food_price,USD,-21234.662940213377,10053.715444178726,-23276.11215089956,-29769.242575678945,-10964.85147566455
oil,Female,OTH,20-34,4,3878604,g/day,FL,mrh-eq,-1342.1036230858535,502.55413718895903,-1252.288192896908,-1851.948556614954,-908.6018052173571
sat_fat,Female,OTH,20-34,4,3878604,g/day,CED,MJ,-543294.1258848363,23110.507633875946,-555402.552659704,-557712.8571840486,-518583.2318269867
sat_fat,Female,OTH,20-34,4,3878604,g/day,Food_price,USD,-70368.34846290594,3431.5508715096344,-72163.9733628211,-72511.23595456146,-66699.17980632253
sat_fat,Female,OTH,20-34,4,3878604,g/day,FL,mrh-eq,-14389.416601926843,612.0933512473775,-14710.114339959138,-14771.303910569666,-13734.936215956566
added_sugar,Male,NHW,20-34,5,19295314,tsp eq/day,CED,MJ,-1460091.3982873575,14729.343529975384,-1462079.1644880981,-1473143.5797111127,-1445349.6155929726
added_sugar,Male,NHW,20-34,5,19295314,tsp eq/day,Food_price,USD,-2909366.2451418545,48719.98419218176,-2900342.1386288377,-2958886.129948694,-2867516.8508710796
added_sugar,Male,NHW,20-34,5,19295314,tsp eq/day,FL,mrh-eq,-59896.2686369502,604.2311583727871,-59977.8113256385,-60431.698792742114,-59291.52719577323
oil,Male,NHW,20-34,5,19295314,g/day,CED,MJ,89665.387440251,10498.829721216667,90774.4984114909,79261.95586287748,99126.0746920706
oil,Male,NHW,20-34,5,19295314,g/day,Food_price,USD,62722.61471290076,5641.399344876123,65311.16567763329,56704.45804432119,66540.50306145768
oil,Male,NHW,20-34,5,19295314,g/day,FL,mrh-eq,4597.877208788103,538.3608020017305,4654.75039254676,4064.4082492671687,5083.00396211418
sat_fat,Male,NHW,20-34,5,19295314,g/day,CED,MJ,-3655538.06017741,94924.4123731161,-3653388.10785442,-3746612.6325914334,-3566290.9472379284
sat_fat,Male,NHW,20-34,5,19295314,g/day,Food_price,USD,-416689.559008817,10362.300187944184,-419263.3260303363,-425209.4572699465,-405981.958779396
sat_fat,Male,NHW,20-34,5,19295314,g/day,FL,mrh-eq,-99487.88490027543,2583.4306350908805,-99429.37252652089,-101966.53959583855,-97058.96572240368
added_sugar,Male,NHB,20-34,6,4186659,tsp eq/day,CED,MJ,-543095.7128379587,24509.112746269395,-543203.754666892,-566333.2824966251,-519766.3076246989
added_sugar,Male,NHB,20-34,6,4186659,tsp eq/day,Food_price,USD,-970185.914913258,50107.748842218214,-977798.859079465,-1014138.9209447273,-919761.9063405128
added_sugar,Male,NHB,20-34,6,4186659,tsp eq/day,FL,mrh-eq,-21177.4156257981,955.7056978687001,-21181.628597217757,-22083.538909709638,-20267.71131617986
oil,Male,NHB,20-34,6,4186659,g/day,CED,MJ,6442.68537348063,7342.717869033627,4119.80375945193,721.2234523402692,14138.596666545389
oil,Male,NHB,20-34,6,4186659,g/day,Food_price,USD,1113.03212688953,2651.7787378029843,2425.74897307739,-1720.8138721309713,2831.0688066503503
oil,Male,NHB,20-34,6,4186659,g/day,FL,mrh-eq,318.1881161863403,362.6384699852842,203.466803248414,35.61942239088126,698.2699259790369
sat_fat,Male,NHB,20-34,6,4186659,g/day,CED,MJ,-654044.404065075,32355.37532151783,-644316.475788764,-687856.1390886131,-628501.4080764012
sat_fat,Male,NHB,20-34,6,4186659,g/day,Food_price,USD,-60846.7966598353,4427.597971007363,-59684.1217335884,-65436.939125976045,-57244.92788100442
sat_fat,Male,NHB,20-34,6,4186659,g/day,FL,mrh-eq,-17600.35767684297,870.6842760029958,-17338.57878835529,-18510.232643114676,-16912.994765785792
added_sugar,Male,HIS,20-34,7,6886181,tsp eq/day,CED,MJ,-653717.164651828,29004.508640041244,-656005.006697438,-680234.7501092906,-625254.9134555969
added_sugar,Male,HIS,20-34,7,6886181,tsp eq/day,Food_price,USD,-1169323.8804709953,63834.21932698787,-1191887.1191833909,-1217465.9246914655,-1102003.083344989
added_sugar,Male,HIS,20-34,7,6886181,tsp eq/day,FL,mrh-eq,-23910.515502821334,1060.8758511929293,-23994.1961611511,-24880.429056362147,-22869.473389700222
oil,Male,HIS,20-34,7,6886181,g/day,CED,MJ,39294.6365540077,2812.004227693403,37736.7490176771,37612.89264335753,42300.58487053888
oil,Male,HIS,20-34,7,6886181,g/day,Food_price,USD,20716.728637285134,5963.553552536418,19107.9566868977,15891.860554209788,26909.052878189796
oil,Male,HIS,20-34,7,6886181,g/day,FL,mrh-eq,2058.6597784295755,147.32188685266829,1977.041504496631,1970.5526256451024,2216.142464057052
sat_fat,Male,HIS,20-34,7,6886181,g/day,CED,MJ,-1127094.2065978916,4081.6675014252587,-1124907.517022032,-1131458.5322742069,-1124588.5670610573
sat_fat,Male,HIS,20-34,7,6886181,g/day,Food_price,USD,-120076.30806536306,350.0814083499467,-119939.8400542031,-120447.35950868804,-119821.25443152404
sat_fat,Male,HIS,20-34,7,6886181,g/day,FL,mrh-eq,-31073.3141060078,112.52913519176037,-31013.028380426702,-31193.63595826045,-31004.235120499085
added_sugar,Male,OTH,20-34,8,3785306,tsp eq/day,CED,MJ,-277075.288132519,13311.527425725488,-284057.91073841404,-285373.4478527563,-262841.8991972709
added_sugar,Male,OTH,20-34,8,3785306,tsp eq/day,Food_price,USD,-498414.91873743164,15838.06787526165,-497785.599759778,-513719.6328560705,-483645.1257497985
added_sugar,Male,OTH,20-34,8,3785306,tsp eq/day,FL,mrh-eq,-11848.021700860358,569.2144791207918,-12146.60575980391,-12202.85946753826,-11239.387484080435
oil,Male,OTH,20-34,8,3785306,g/day,CED,MJ,8224.680425361616,2250.468798211118,9332.24213397162,5819.931391248148,9688.00200715658
oil,Male,OTH,20-34,8,3785306,g/day,Food_price,USD,8762.516148715884,2258.3050929491187,7997.83339985172,7036.4329712659755,11138.579662700333
oil,Male,OTH,20-34,8,3785306,g/day,FL,mrh-eq,435.73610816518413,119.22779548441571,494.413722796185,308.33468573331896,513.2615581606987
sat_fat,Male,OTH,20-34,8,3785306,g/day,CED,MJ,-579813.055599392,13590.898297564825,-576130.318379294,-593929.0313545103,-568827.4064813571
sat_fat,Male,OTH,20-34,8,3785306,g/day,Food_price,USD,-81350.03933473176,1110.9603146813897,-81628.8228926917,-82261.74475756177,-80201.36788763582
sat_fat,Male,OTH,20-34,8,3785306,g/day,FL,mrh-eq,-15796.954489818994,370.28280030784435,-15696.618645874081,-16181.542978176629,-15497.651468814534
added_sugar,Female,NHW,35-44,9,10789518,tsp eq/day,CED,MJ,-1118225.4732490047,83714.26848231822,-1093506.275756937,-1205615.4233803395,-1051846.8409859273
added_sugar,Female,NHW,35-44,9,10789518,tsp eq/day,Food_price,USD,-1918776.5391300307,65694.41727393212,-1882863.388015356,-1989012.054905262,-1879067.2018022728
added_sugar,Female,NHW,35-44,9,10789518,tsp eq/day,FL,mrh-eq,-52429.05711385096,3925.0225187155997,-51270.074200186296,-56526.417437167554,-49316.832267149344
oil,Female,NHW,35-44,9,10789518,g/day,CED,MJ,-114286.81786287602,33854.760744762214,-100017.3229258932,-150294.15605406105,-90408.55036812641
oil,Female,NHW,35-44,9,10789518,g/day,Food_price,USD,-60325.624959431065,17119.432443567697,-52482.414363368596,-78587.53753587703,-48730.44138963819
oil,Female,NHW,35-44,9,10789518,g/day,FL,mrh-eq,-5463.54028997952,1618.4443035114748,-4781.379722700411,-7184.889668859731,-4322.027393286553
sat_fat,Female,NHW,35-44,9,10789518,g/day,CED,MJ,-2243113.8460275973,137009.64692260223,-2265386.396221027,-2362510.8583396226,-2104785.166051157
sat_fat,Female,NHW,35-44,9,10789518,g/day,Food_price,USD,-266009.1821244961,17138.200214206427,-274571.7987535012,-277048.3879545811,-247691.7521597567
sat_fat,Female,NHW,35-44,9,10789518,g/day,FL,mrh-eq,-59484.12212629777,3633.296894162473,-60074.7578169991,-62650.357524675324,-55815.84639082408
added_sugar,Female,NHB,35-44,10,2841551,tsp eq/day,CED,MJ,-465425.964392509,17016.989246224683,-473719.102209046,-476557.1383662525,-447245.62327470904
added_sugar,Female,NHB,35-44,10,2841551,tsp eq/day,Food_price,USD,-766678.426362895,28576.285440891817,-781064.5336394,-784995.849040293,-736132.8125004678
added_sugar,Female,NHB,35-44,10,2841551,tsp eq/day,FL,mrh-eq,-19440.971021384492,710.8043386424732,-19787.37767744215,-19905.923231216613,-18681.57315390336
oil,Female,NHB,35-44,10,2841551,g/day,CED,MJ,-20971.48326815558,5495.445370424964,-23214.92692646058,-24901.531673081136,-15134.507753670785
oil,Female,NHB,35-44,10,2841551,g/day,Food_price,USD,0,0,0,0,0
oil,Female,NHB,35-44,10,2841551,g/day,FL,mrh-eq,-1048.2095491378864,274.67672364367115,-1160.3427271071769,-1244.6436408014192,-756.4622562004563
sat_fat,Female,NHB,35-44,10,2841551,g/day,CED,MJ,-438155.23708725267,3710.9125670794865,-439236.95187779097,-441106.69518457376,-434284.321417974
sat_fat,Female,NHB,35-44,10,2841551,g/day,Food_price,USD,-50598.43334003673,539.7128985242554,-50471.7130092795,-51154.30536606403,-50150.27359515309
sat_fat,Female,NHB,35-44,10,2841551,g/day,FL,mrh-eq,-11601.586649977793,98.25849391570115,-11630.22857140367,-11679.736113824185,-11499.091552919408
added_sugar,Female,HIS,35-44,11,4706043,tsp eq/day,CED,MJ,-421385.18276346,17164.973652526915,-426811.274971958,-434762.85596969613,-403395.3311800005
added_sugar,Female,HIS,35-44,11,4706043,tsp eq/day,Food_price,USD,-712545.4257821557,47034.68495899861,-692117.186065483,-762629.0865936631,-679825.76872982
added_sugar,Female,HIS,35-44,11,4706043,tsp eq/day,FL,mrh-eq,-21053.900466677245,857.6230526745921,-21325.00730657973,-21722.296536782855,-20155.063582654526
oil,Female,HIS,35-44,11,4706043,g/day,CED,MJ,-3638.0038313427717,9743.452266953247,-8540.281373939686,-9885.912290866581,6776.840539388419
oil,Female,HIS,35-44,11,4706043,g/day,Food_price,USD,-2652.026524901024,6112.055721216885,-5334.56139358855,-6882.620272581195,3858.7218611635467
oil,Female,HIS,35-44,11,4706043,g/day,FL,mrh-eq,-185.12865811380064,495.81922592729916,-434.59295371005084,-503.0686501403032,344.8559851695147
sat_fat,Female,HIS,35-44,11,4706043,g/day,CED,MJ,-703408.9744535397,34065.38357788631,-706251.762233124,-734478.2790489059,-669923.3002455267
sat_fat,Female,HIS,35-44,11,4706043,g/day,Food_price,USD,-77001.05868870103,4747.903808080909,-76767.76880729239,-81606.63004096775,-72593.78373563166
sat_fat,Female,HIS,35-44,11,4706043,g/day,FL,mrh-eq,-18824.795033958086,911.6657405530595,-18900.87438355312,-19656.279009990278,-17928.64361077011
added_sugar,Female,OTH,35-44,12,2705155,tsp eq/day,CED,MJ,-299636.6044338311,17121.479172436048,-303158.7196947534,-314144.9099795803,-282134.5009162979
added_sugar,Female,OTH,35-44,12,2705155,tsp eq/day,Food_price,USD,-438194.042128602,27177.67825277415,-438912.523674247,-463700.714274242,-412076.66066916374
added_sugar,Female,OTH,35-44,12,2705155,tsp eq/day,FL,mrh-eq,-15163.555875485346,866.457910216801,-15341.797755044161,-15897.770248983763,-14277.835904361938
oil,Female,OTH,35-44,12,2705155,g/day,CED,MJ,-6306.089505802715,2166.210122219647,-6926.74505236122,-8035.85286508737,-4048.7689319433302
oil,Female,OTH,35-44,12,2705155,g/day,Food_price,USD,-5755.029332105409,1915.7649225206612,-6449.025912715032,-7188.175385661456,-3731.9861850311822
oil,Female,OTH,35-44,12,2705155,g/day,FL,mrh-eq,-359.7313649939815,123.57162444535561,-395.1367087889165,-458.40584999446594,-230.96233776780238
sat_fat,Female,OTH,35-44,12,2705155,g/day,CED,MJ,-434897.2127172376,46913.44313771271,-459049.882497734,-464525.06163929676,-384739.5944817564
sat_fat,Female,OTH,35-44,12,2705155,g/day,Food_price,USD,-54561.98693310054,5210.88732580232,-55716.22787987843,-58929.84102836021,-49213.028033079645
sat_fat,Female,OTH,35-44,12,2705155,g/day,FL,mrh-eq,-11693.104833252746,1261.3642779421136,-12342.49896935613,-12489.710406475086,-10344.51424434253
added_sugar,Male,NHW,35-44,13,10698668,tsp eq/day,CED,MJ,-1184481.2794327561,48418.26458554978,-1169497.822726849,-1235163.9775041875,-1146534.5195613455
added_sugar,Male,NHW,35-44,13,10698668,tsp eq/day,Food_price,USD,-2264183.5618113093,63863.81143268906,-2253633.3905524854,-2328713.899149856,-2208620.870042763
added_sugar,Male,NHW,35-44,13,10698668,tsp eq/day,FL,mrh-eq,-50843.07454787737,2078.3219444218234,-50199.919590926,-53018.59580015699,-49214.23500900641
oil,Male,NHW,35-44,13,10698668,g/day,CED,MJ,25871.884836554647,16561.735121460457,19707.69511292473,13597.763613652669,43385.56732454206
oil,Male,NHW,35-44,13,10698668,g/day,Food_price,USD,11939.96111843504,14709.597039675433,13981.3162791271,-2800.44166198064,24945.212012262473
oil,Male,NHW,35-44,13,10698668,g/day,FL,mrh-eq,1233.1223928877573,789.3760571511668,939.320822950461,648.1053433531905,2067.8707768690265
sat_fat,Male,NHW,35-44,13,10698668,g/day,CED,MJ,-2131864.0917257853,80783.45864796756,-2104341.781333393,-2216888.8839211166,-2070233.2633639877
sat_fat,Male,NHW,35-44,13,10698668,g/day,Food_price,USD,-221795.9540081497,14129.833592154604,-214334.2070099347,-236904.5029790014,-213029.88998578076
sat_fat,Male,NHW,35-44,13,10698668,g/day,FL,mrh-eq,-59245.8338190094,2245.0227408765904,-58480.971633773705,-61608.725866608394,-57533.07462886075
added_sugar,Male,NHB,35-44,14,2373836,tsp eq/day,CED,MJ,-314436.02208974166,17549.337430567917,-322311.55467157403,-326450.1955539846,-295727.6459309412
added_sugar,Male,NHB,35-44,14,2373836,tsp eq/day,Food_price,USD,-540273.8732022974,36619.399678455076,-541410.078253797,-574566.8544236112,-505015.11768720875
added_sugar,Male,NHB,35-44,14,2373836,tsp eq/day,FL,mrh-eq,-12024.302316274778,671.1016674013368,-12325.469415503001,-12483.734581236433,-11308.87801696913
oil,Male,NHB,35-44,14,2373836,g/day,CED,MJ,14440.160577611621,970.6683372542152,14126.600555297151,13688.108650199727,15458.738523990814
oil,Male,NHB,35-44,14,2373836,g/day,Food_price,USD,8209.670876809876,2723.6470039397013,8026.88589432044,5704.263573817272,10870.445414918502
oil,Male,NHB,35-44,14,2373836,g/day,FL,mrh-eq,735.3502835011933,49.43028390502675,719.3825627778469,697.0528147813943,787.2203148358369
sat_fat,Male,NHB,35-44,14,2373836,g/day,CED,MJ,-391013.46406001167,17252.741741288144,-396251.096879718,-404600.97559688543,-372973.96462638746
sat_fat,Male,NHB,35-44,14,2373836,g/day,Food_price,USD,-37936.86131000464,1396.1827738370462,-38530.419267024205,-38917.80495151532,-36451.393405027346
sat_fat,Male,NHB,35-44,14,2373836,g/day,FL,mrh-eq,-10703.131049840058,472.2557476888187,-10846.49969468974,-11075.059205741241,-10209.339545816641
added_sugar,Male,HIS,35-44,15,4477083,tsp eq/day,CED,MJ,-461779.01765797066,40700.87919070387,-443971.719635337,-505129.9342494236,-433564.3043857563
added_sugar,Male,HIS,35-44,15,4477083,tsp eq/day,Food_price,USD,-761080.2267058783,54107.56270740322,-735724.569038837,-818835.2625876148,-724877.4998411268
added_sugar,Male,HIS,35-44,15,4477083,tsp eq/day,FL,mrh-eq,-19493.794076463037,1718.1693566299275,-18742.06697878765,-21323.833573159376,-18302.722612790774
oil,Male,HIS,35-44,15,4477083,g/day,CED,MJ,36230.82093905153,14417.633714768886,43391.042949269,20822.514851800897,45552.93831761733
oil,Male,HIS,35-44,15,4477083,g/day,Food_price,USD,28753.0685629943,9017.346512113569,33269.71026031214,19114.92859731093,34552.0630859575
oil,Male,HIS,35-44,15,4477083,g/day,FL,mrh-eq,1849.9912092566444,736.1824805315316,2215.601135609449,1063.2237534790993,2325.9902276343055
sat_fat,Male,HIS,35-44,15,4477083,g/day,CED,MJ,-805584.1494902356,50138.20167264361,-777590.043510361,-859174.4895743992,-775788.7994889655
sat_fat,Male,HIS,35-44,15,4477083,g/day,Food_price,USD,-77161.951088561,6788.767608742644,-74505.5223083226,-84358.66782206306,-72223.19881826158
sat_fat,Male,HIS,35-44,15,4477083,g/day,FL,mrh-eq,-22494.245538386178,1400.0039846752422,-21712.56892032294,-23990.643238243578,-21662.272963882526
added_sugar,Male,OTH,35-44,16,2268050,tsp eq/day,CED,MJ,-135763.7301338477,8779.163024606125,-132307.1688733512,-145073.16658967402,-129392.37074944339
added_sugar,Male,OTH,35-44,16,2268050,tsp eq/day,Food_price,USD,-219370.141945159,13212.007988434785,-217126.506347827,-232738.6180417568,-207908.7561062934
added_sugar,Male,OTH,35-44,16,2268050,tsp eq/day,FL,mrh-eq,-7035.130941195644,454.9268156621608,-6856.0156425081095,-7517.535957549502,-6704.973928726188
oil,Male,OTH,35-44,16,2268050,g/day,CED,MJ,13882.111013646409,6558.911868526149,10453.624680120669,9783.265853081059,20895.16955770864
oil,Male,OTH,35-44,16,2268050,g/day,Food_price,USD,7386.437166442337,2755.6653974427572,7112.599109356529,4894.648519223121,10110.98816218449
oil,Male,OTH,35-44,16,2268050,g/day,FL,mrh-eq,764.787561329642,361.3408802144848,575.906799643496,538.9756663278606,1151.1481037646477
sat_fat,Male,OTH,35-44,16,2268050,g/day,CED,MJ,-300354.95811029564,26391.20098343648,-298571.404983587,-326141.63171640586,-276084.3046618879
sat_fat,Male,OTH,35-44,16,2268050,g/day,Food_price,USD,-41524.7264682063,5789.764166528018,-40738.76767154673,-47320.89304430525,-36396.624869267995
sat_fat,Male,OTH,35-44,16,2268050,g/day,FL,mrh-eq,-8179.992690105137,718.7490177815926,-8131.41865746496,-8882.277756172361,-7518.995551782062
added_sugar,Female,NHW,45-54,17,12961330,tsp eq/day,CED,MJ,-1739066.611643891,201264.4279976512,-1661737.56037984,-1952237.6877980737,-1591625.2290641519
added_sugar,Female,NHW,45-54,17,12961330,tsp eq/day,Food_price,USD,-2781352.529183827,402866.6837357188,-2614377.767076269,-3209535.924448902,-2495097.6817101766
added_sugar,Female,NHW,45-54,17,12961330,tsp eq/day,FL,mrh-eq,-76938.61765698426,8904.205721611474,-73517.4776792819,-86369.58931381526,-70415.61498120028
oil,Female,NHW,45-54,17,12961330,g/day,CED,MJ,-46704.66116552222,16737.8154420601,-51185.036589431795,-60268.2737962096,-29332.729424511694
oil,Female,NHW,45-54,17,12961330,g/day,Food_price,USD,-45723.96125186696,14379.554388132532,-45140.75021346064,-59623.973245572415,-32319.67864080688
oil,Female,NHW,45-54,17,12961330,g/day,FL,mrh-eq,-2608.412501640339,934.7916451955282,-2858.637360918312,-3365.927830311837,-1638.2060425825641
sat_fat,Female,NHW,45-54,17,12961330,g/day,CED,MJ,-2527982.9835840003,72056.42775407701,-2530808.0199817503,-2595196.4805414933,-2458368.2056884193
sat_fat,Female,NHW,45-54,17,12961330,g/day,Food_price,USD,-266779.2298626109,8964.335195954929,-264810.3845413614,-275976.63907058846,-259255.33917769542
sat_fat,Female,NHW,45-54,17,12961330,g/day,FL,mrh-eq,-67995.62488669516,1938.115036397633,-68071.6104120884,-69803.47871962143,-66123.18335718465
added_sugar,Female,NHB,45-54,18,2294986,tsp eq/day,CED,MJ,-332180.87018771004,13094.477863634165,-330084.606378921,-345391.40373615635,-320752.16087673436
added_sugar,Female,NHB,45-54,18,2294986,tsp eq/day,Food_price,USD,-535908.2729716337,21758.88993073674,-542373.181197123,-553135.620481348,-513185.7534702533
added_sugar,Female,NHB,45-54,18,2294986,tsp eq/day,FL,mrh-eq,-14079.547575946814,555.0118643467846,-13990.69704698379,-14639.478481943548,-13595.139619568647
oil,Female,NHB,45-54,18,2294986,g/day,CED,MJ,-17495.29472739082,1253.022946987121,-17652.994836843012,-18611.552197326862,-16244.992164420417
oil,Female,NHB,45-54,18,2294986,g/day,Food_price,USD,-10980.103437280168,350.20776597262653,-11062.118728674,-11271.029902991615,-10619.46397388396
oil,Female,NHB,45-54,18,2294986,g/day,FL,mrh-eq,-844.6534961833247,60.4945632218254,-852.267083200452,-898.5451733064374,-784.2902700956538
sat_fat,Female,NHB,45-54,18,2294986,g/day,CED,MJ,-297520.2879922363,5817.141439661852,-297432.808676133,-303083.28239141416,-292031.6510117463
sat_fat,Female,NHB,45-54,18,2294986,g/day,Food_price,USD,-40056.945837037296,669.0939833269842,-40075.22229749118,-40684.639751411385,-39413.716931277406
sat_fat,Female,NHB,45-54,18,2294986,g/day,FL,mrh-eq,-7732.908732021383,151.19447530025712,-7730.635039790401,-7877.497621256103,-7590.252481182999
added_sugar,Female,HIS,45-54,19,2981376,tsp eq/day,CED,MJ,-297849.620419817,20933.74100286133,-286424.594720901,-320230.71213182964,-285179.8005518829
added_sugar,Female,HIS,45-54,19,2981376,tsp eq/day,Food_price,USD,-488839.75794257666,30773.505786532594,-472679.934455707,-521744.5077632976,-469670.85808569496
added_sugar,Female,HIS,45-54,19,2981376,tsp eq/day,FL,mrh-eq,-14145.407784189647,994.1805617099985,-13602.81301026242,-15208.325603173384,-13543.695523044053
oil,Female,HIS,45-54,19,2981376,g/day,CED,MJ,-1135.3844196253954,2507.699971230057,209.54800236970198,-3816.735157350777,402.77375940415425
oil,Female,HIS,45-54,19,2981376,g/day,Food_price,USD,-700.8611016939171,2290.714834404685,606.997213234651,-3148.2519005295085,634.8501294523915
oil,Female,HIS,45-54,19,2981376,g/day,FL,mrh-eq,-55.895192161077304,123.45454927105548,10.3160882402182,-187.89860188362374,19.828629220367976
sat_fat,Female,HIS,45-54,19,2981376,g/day,CED,MJ,-433523.6188992287,18498.56674064169,-427637.38528575306,-452918.47905689816,-419132.05731301353
sat_fat,Female,HIS,45-54,19,2981376,g/day,Food_price,USD,-54151.03100085123,3045.254906496678,-53003.38469847348,-57373.35504718697,-51904.20631153658
sat_fat,Female,HIS,45-54,19,2981376,g/day,FL,mrh-eq,-11545.355187557338,492.643339764817,-11388.596351771012,-12061.868105358364,-11162.087280174686
added_sugar,Female,OTH,45-54,20,1908325,tsp eq/day,CED,MJ,-138880.07337699924,48325.62437126645,-152437.9315174491,-177651.65250788222,-88584.31482673385
added_sugar,Female,OTH,45-54,20,1908325,tsp eq/day,Food_price,USD,-213292.7518302348,57749.962822389345,-230917.3745911422,-258713.85638916536,-152890.71792453295
added_sugar,Female,OTH,45-54,20,1908325,tsp eq/day,FL,mrh-eq,-6961.339368936757,2422.313462860407,-7640.92463510645,-8904.757986429808,-4440.273275199466
