Foodgroup,sex_gp,race_gp,age_gp,subgroup_id,population,Intake_unit,outcome,outcome_unit,mean_impact,sd_impact,median_impact,lowerci_95_impact,upperci_95_impact
added_sugar,Male,OTH,35-44,16,2268050,tsp eq/day,FL,mrh-eq,54143.205887645134,1363.2054675495199,53606.48009772391,53153.87787036158,55588.750826361735
oil,Male,OTH,35-44,16,2268050,g/day,CED,MJ,596560.2740307283,39669.43196902048,617296.35161353,554144.0845186486,621350.7975974267
oil,Male,OTH,35-44,16,2268050,g/day,Food_price,USD,304810.96579155285,16666.740338104908,306467.1856636666,288332.41072964313,319881.73396216595
oil,Male,OTH,35-44,16,2268050,g/day,FL,mrh-eq,32865.4537277225,2185.452061656567,34007.837201713104,30528.678427053146,34231.20307549985
sat_fat,Male,OTH,35-44,16,2268050,g/day,CED,MJ,3327564.0227437867,112708.90378541697,3319947.00228759,3223911.341456466,3437691.171418875
sat_fat,Male,OTH,35-44,16,2268050,g/day,Food_price,USD,460843.02745620697,24726.346208913586,457486.4331713319,438942.44361845934,485596.7164360984
sat_fat,Male,OTH,35-44,16,2268050,g/day,FL,mrh-eq,90624.27187203457,3069.5614777763294,90416.8267476256,87801.3513496813,93623.52075013546
added_sugar,Female,NHW,45-54,17,12961330,tsp eq/day,CED,MJ,8821505.684691373,597262.5323616728,8592027.75139443,8383965.805386376,9454101.807298772
added_sugar,Female,NHW,45-54,17,12961330,tsp eq/day,Food_price,USD,14167157.949331153,1195527.5859028222,13671651.76252493,13317681.979812542,15437814.177635057
added_sugar,Female,NHW,45-54,17,12961330,tsp eq/day,FL,mrh-eq,390275.13292996556,26423.688035030344,380122.724245655,370917.7872951668,418262.02594642824
oil,Female,NHW,45-54,17,12961330,g/day,CED,MJ,4181160.35935795,100748.87335725309,4208128.79963852,4076594.5898879473,4262802.954589468
oil,Female,NHW,45-54,17,12961330,g/day,Food_price,USD,3486227.0828470183,86553.94182105754,3482716.597547888,3405543.5327205807,3569894.5454777163
oil,Female,NHW,45-54,17,12961330,g/day,FL,mrh-eq,233513.97227913848,5626.732198310687,235020.1349408967,227674.06993272045,238073.63636306208
sat_fat,Female,NHW,45-54,17,12961330,g/day,CED,MJ,23604359.926138926,322619.3003284129,23617008.503017582,23292672.66051645,23905295.901414547
sat_fat,Female,NHW,45-54,17,12961330,g/day,Food_price,USD,2502538.44154783,40136.14938973459,2493723.3015277893,2468851.6154842437,2543718.136628451
sat_fat,Female,NHW,45-54,17,12961330,g/day,FL,mrh-eq,634890.8254725803,8677.550865171997,635231.036579369,626507.3155625657,642985.1559418245
added_sugar,Female,NHB,45-54,18,2294986,tsp eq/day,CED,MJ,1642819.831693182,38682.31680895722,1636627.271622351,1609058.351557162,1681844.9878894086
added_sugar,Female,NHB,45-54,18,2294986,tsp eq/day,Food_price,USD,2645719.805028537,64277.803397533025,2664817.750798,2578595.3494218597,2696611.0067311693
added_sugar,Female,NHB,45-54,18,2294986,tsp eq/day,FL,mrh-eq,69631.2221891724,1639.557147140286,69368.749386073,68200.23561387426,71285.31064710503
oil,Female,NHB,45-54,18,2294986,g/day,CED,MJ,798170.9050567284,7490.891168348502,799113.6765837651,790696.2770387509,804844.1772767246
oil,Female,NHB,45-54,18,2294986,g/day,Food_price,USD,493338.5184344477,2093.6314594392734,493828.826791089,491182.52362381126,495077.751141939
oil,Female,NHB,45-54,18,2294986,g/day,FL,mrh-eq,38534.8092737457,361.6519477645283,38580.3252412571,38173.94249290941,38856.9874821973
sat_fat,Female,NHB,45-54,18,2294986,g/day,CED,MJ,3272526.2253567167,26074.430885760732,3272134.11294114,3247924.2645673393,3297461.481699334
sat_fat,Female,NHB,45-54,18,2294986,g/day,Food_price,USD,439711.07367309753,2999.109615142893,439792.99506178685,436827.900241452,442524.61392435705
sat_fat,Female,NHB,45-54,18,2294986,g/day,FL,mrh-eq,85056.87727920689,677.705697448943,85046.6858077519,84417.44284367024,85704.9744654803
added_sugar,Female,HIS,45-54,19,2981376,tsp eq/day,CED,MJ,1728556.8335576616,62223.90939058751,1694596.8374070819,1690896.7840065707,1795082.8798367456
added_sugar,Female,HIS,45-54,19,2981376,tsp eq/day,Food_price,USD,2815741.0487254136,91471.84134121376,2767707.2361222403,2758762.991738431,2913547.8464250932
added_sugar,Female,HIS,45-54,19,2981376,tsp eq/day,FL,mrh-eq,82092.23585498313,2955.124035463578,80479.4152872672,80303.69317588862,85251.6760166362
oil,Female,HIS,45-54,19,2981376,g/day,CED,MJ,897510.962812124,15230.822126407302,889342.3514445531,888168.771203937,913796.4740827463
oil,Female,HIS,45-54,19,2981376,g/day,Food_price,USD,614581.5495144218,13912.936390085,606638.1122652487,606468.9441759702,629446.0765146706
oil,Female,HIS,45-54,19,2981376,g/day,FL,mrh-eq,44184.636380344935,749.8162867230341,43782.4940801801,43724.71850044525,44986.37521538472
sat_fat,Female,HIS,45-54,19,2981376,g/day,CED,MJ,4637628.0106944265,81787.29909235654,4611603.33776584,4573998.921567654,4723378.071810498
sat_fat,Female,HIS,45-54,19,2981376,g/day,Food_price,USD,578309.4284096166,13463.917358684772,573235.3654997267,568375.592699559,592556.2175930804
sat_fat,Female,HIS,45-54,19,2981376,g/day,FL,mrh-eq,123506.67939888657,2178.112971675797,122813.60506682721,121812.14557834266,125790.32640168094
added_sugar,Female,OTH,45-54,20,1908325,tsp eq/day,CED,MJ,937355.310110101,143499.51120605037,977614.407462029,788005.6253082643,1052484.762162799
added_sugar,Female,OTH,45-54,20,1908325,tsp eq/day,Food_price,USD,1463563.1534622067,171484.41525585088,1515898.2196778208,1284203.6013800781,1598437.8992610632
added_sugar,Female,OTH,45-54,20,1908325,tsp eq/day,FL,mrh-eq,46984.77084785336,7192.8878815475855,49002.7510558063,39498.64403881103,52755.61448013569
oil,Female,OTH,45-54,20,1908325,g/day,CED,MJ,618763.5653932657,14872.712449032988,615608.227994421,606216.0367016094,633993.13087394
oil,Female,OTH,45-54,20,1908325,g/day,Food_price,USD,340491.1031863202,5403.5961401934355,341301.5175181196,335056.74476611457,345236.60942449636
oil,Female,OTH,45-54,20,1908325,g/day,FL,mrh-eq,34131.194695438164,820.38354007571,33957.14528284661,33439.06902955589,34971.26236202326
sat_fat,Female,OTH,45-54,20,1908325,g/day,CED,MJ,3022444.9467036277,96730.28753726208,3049244.382504588,2921845.7289466416,3100264.644029798
sat_fat,Female,OTH,45-54,20,1908325,g/day,Food_price,USD,522737.0393777672,11519.48636808129,527007.7269218144,510557.8721666564,531286.1221764379
sat_fat,Female,OTH,45-54,20,1908325,g/day,FL,mrh-eq,76678.6291353588,2454.0218184339565,77358.5237356095,74126.45358023151,78652.894280273
added_sugar,Male,NHW,45-54,21,10622756,tsp eq/day,CED,MJ,6359633.082210271,165046.98279178576,6449397.73961831,6183170.031463972,6459796.1741597345
