sex_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
Female,CED,MJ,-54128435.704655305,-53966705.29604005,-53913120.74986424,-54004651.21268547,117992.25166385366,0,0,0,0,0,-54128435.704655305,-53966705.29604005,-53913120.74986424,-54004651.21268547,117992.25166385366,-1470549864.9037526,-1454696766.76193,-1447534802.70231,-1457746287.4925277,12397744.545284038,-40420777.28053218,-40305467.55032041,-40269778.20466497,-40333404.52735772,83074.33530877666,-13707658.42412316,-13661237.745719643,-13643342.545199292,-13671246.68532777,34942.6383050651,119599733.10282554,119653317.64900137,119815048.05761659,119691263.56564677,117992.25166384768,65686612.35296128,65686612.35296128,65686612.35296128,65686612.35296128,0,90828483.58003922,90864172.92569472,90979482.65590645,90892109.902732,83074.33530879053,50558705.375374325,50558705.375374325,50558705.375374325,50558705.375374325,0,28771249.522786234,28789144.72330659,28835565.401710093,28799153.662914712,34942.63830505862,15127906.977586942,15127906.977586942,15127906.977586942,15127906.977586942,0,-40420777.28053218,-40305467.55032041,-40269778.20466497,-40333404.52735772,83074.33530877666,-13707658.42412316,-13661237.745719643,-13643342.545199292,-13671246.68532777,34942.6383050651,0,0,0,0,0,0,0,0,0,0,28771249.522786234,28789144.72330659,28835565.401710093,28799153.662914712,34942.63830505862,15127906.977586942,15127906.977586942,15127906.977586942,15127906.977586942,0
Female,FL,mrh-eq,-1771124.2195038695,-1760227.7484746973,-1754829.725362015,-1762157.0284453956,8737.28886781614,0,0,0,0,0,-1771124.2195038695,-1760227.7484746973,-1754829.725362015,-1762157.0284453956,8737.28886781614,-1470549864.9037526,-1454696766.76193,-1447534802.70231,-1457746287.4925277,12397744.545284038,-1300130.495855129,-1292115.4206211672,-1288441.411911807,-1293638.6018578697,6291.9793061795635,-470993.72364874074,-468112.3278535305,-466388.3134502078,-468518.4265875262,2449.2812931278795,4104864.7211457724,4110262.7442584536,4121159.2152876253,4112192.024229152,8737.28886781538,2350034.9957837556,2350034.9957837556,2350034.9957837556,2350034.9957837556,0,3096070.9995756373,3099745.0082849977,3107760.08351896,3101268.1895217,6291.979306179692,1807629.5876638312,1807629.5876638312,1807629.5876638312,1807629.5876638312,0,1008793.7215701335,1010517.735973457,1013399.1317686667,1010923.8347074521,2449.2812931279677,542405.408119926,542405.408119926,542405.408119926,542405.408119926,0,-1300130.495855129,-1292115.4206211672,-1288441.411911807,-1293638.6018578697,6291.9793061795635,-470993.72364874074,-468112.3278535305,-466388.3134502078,-468518.4265875262,2449.2812931278795,0,0,0,0,0,0,0,0,0,0,1008793.7215701335,1010517.735973457,1013399.1317686667,1010923.8347074521,2449.2812931279677,542405.408119926,542405.408119926,542405.408119926,542405.408119926,0
Female,Food_price,USD,-42754745.70036587,-42504395.75470807,-41777327.88230686,-42337126.30672792,534437.0580846118,0,0,0,0,0,-42754745.70036587,-42504395.75470807,-41777327.88230686,-42337126.30672792,534437.0580846118,-1470549864.9037526,-1454696766.76193,-1447534802.70231,-1457746287.4925277,12397744.545284038,-28593589.633553375,-28423668.73158318,-27937642.355966754,-28312754.530303802,358348.93307824933,-14161156.066812517,-14080727.02312488,-13839685.526340108,-14024371.776424132,176093.414431555,79258801.38727266,79985869.25967386,80236219.20533167,79818599.81169371,534437.0580846057,37481473.50496579,37481473.50496579,37481473.50496579,37481473.50496579,0,53667195.65855654,54153222.03417295,54323142.9361431,54042307.83289356,358348.9330782193,25729553.302589763,25729553.302589763,25729553.302589763,25729553.302589763,0,25591605.72871612,25832647.225500897,25913076.269188523,25776291.978800144,176093.41443155363,11751920.202376012,11751920.202376012,11751920.202376012,11751920.202376014,0,-28593589.633553375,-28423668.73158318,-27937642.355966754,-28312754.530303802,358348.93307824933,-14161156.066812517,-14080727.02312488,-13839685.526340108,-14024371.776424132,176093.414431555,0,0,0,0,0,0,0,0,0,0,25591605.72871612,25832647.225500897,25913076.269188523,25776291.978800144,176093.41443155363,11751920.202376012,11751920.202376012,11751920.202376012,11751920.202376014,0
Male,CED,MJ,-52066350.52113957,-51692645.64452293,-51501105.705056444,-51756563.16633,302603.2283674786,0,0,0,0,0,-52066350.52113957,-51692645.64452293,-51501105.705056444,-51756563.16633,302603.2283674786,-1223942546.970274,-1197440103.595668,-1197373140.8636336,-1206715710.8386757,16126905.133814815,-38133383.74474176,-37826079.22523507,-37754448.05933286,-37908771.63000857,211907.46308514828,-13932966.77639779,-13866566.419287872,-13746657.645723585,-13847791.536321426,99396.34380819369,122541819.445913,122733359.38537948,123107064.26199609,122797276.90718655,302603.2283674558,71040713.74085654,71040713.74085654,71040713.74085654,71040713.74085654,0,91645686.3622642,91717317.52816632,92024622.04767303,91800009.93293987,211907.46308513466,53891238.30293131,53891238.30293131,53891238.30293131,53891238.30293131,0,30896133.08364882,31016041.8572131,31082442.214323014,30997266.97424665,99396.34380818717,17149475.437925227,17149475.437925227,17149475.437925227,17149475.437925227,0,-38133383.74474176,-37826079.22523507,-37754448.05933286,-37908771.63000857,211907.46308514828,-13932966.77639779,-13866566.419287872,-13746657.645723585,-13847791.536321426,99396.34380819369,0,0,0,0,0,0,0,0,0,0,30896133.08364882,31016041.8572131,31082442.214323014,30997266.97424665,99396.34380818717,17149475.437925227,17149475.437925227,17149475.437925227,17149475.437925227,0
Male,FL,mrh-eq,-1639415.0889161287,-1635996.604625179,-1616474.722949565,-1630346.289753367,13027.77974891881,0,0,0,0,0,-1639415.0889161287,-1635996.604625179,-1616474.722949565,-1630346.289753367,13027.77974891881,-1223942546.970274,-1197440103.595668,-1197373140.8636336,-1206715710.8386757,16126905.133814815,-1181853.1139257909,-1180333.3328445412,-1167881.7833335453,-1176497.6246235778,8068.827861678907,-457561.9749903383,-455663.2717806376,-448592.9396160194,-453848.6651297893,4975.253003164114,4142442.3369569564,4161964.2186325714,4165382.7029235214,4156313.903760759,13027.779748919342,2525967.6140073906,2525967.6140073906,2525967.6140073906,2525967.6140073906,0,3091551.622519696,3104003.172030691,3105522.953111942,3100167.4638097286,8068.827861678842,1923669.8391861515,1923669.8391861515,1923669.8391861515,1923669.8391861515,0,1050890.7144372584,1057961.046601877,1059859.7498115778,1056146.4399510287,4975.253003164344,602297.7748212389,602297.7748212389,602297.7748212389,602297.7748212389,0,-1181853.1139257909,-1180333.3328445412,-1167881.7833335453,-1176497.6246235778,8068.827861678907,-457561.9749903383,-455663.2717806376,-448592.9396160194,-453848.6651297893,4975.253003164114,0,0,0,0,0,0,0,0,0,0,1050890.7144372584,1057961.046601877,1059859.7498115778,1056146.4399510287,4975.253003164344,602297.7748212389,602297.7748212389,602297.7748212389,602297.7748212389,0
Male,Food_price,USD,-39005411.76781297,-37569003.460892275,-36916454.00291071,-37844041.653502494,1124956.8915797963,0,0,0,0,0,-39005411.76781297,-37569003.460892275,-36916454.00291071,-37844041.653502494,1124956.8915797963,-1223942546.970274,-1197440103.595668,-1197373140.8636336,-1206715710.8386757,16126905.133814815,-25996493.52572557,-25049234.94524597,-24611309.336061995,-25227948.26850759,745291.5170495526,-13008918.24208739,-12519768.51564631,-12305144.666848702,-12616093.384994896,379684.49179079157,75423557.1190763,76076106.57705787,77512514.8839786,76351144.7696681,1124956.891579828,38507103.116165616,38507103.116165616,38507103.116165616,38507103.116165616,0,50829434.96505011,51267360.57423411,52214619.1547137,51446073.897495724,745291.5170495557,26218125.628988143,26218125.628988143,26218125.628988143,26218125.628988143,0,24594122.154026162,24808746.002823777,25297895.729264848,24905070.872172356,379684.49179078854,12288977.487177446,12288977.487177446,12288977.487177446,12288977.487177446,0,-25996493.52572557,-25049234.94524597,-24611309.336061995,-25227948.26850759,745291.5170495526,-13008918.24208739,-12519768.51564631,-12305144.666848702,-12616093.384994896,379684.49179079157,0,0,0,0,0,0,0,0,0,0,24594122.154026162,24808746.002823777,25297895.729264848,24905070.872172356,379684.49179078854,12288977.487177446,12288977.487177446,12288977.487177446,12288977.487177446,0
