sex_gp,race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
Female,HIS,CED,MJ,-7537050.983416343,-7423628.187513134,-7397124.227396077,-7454126.024631082,78238.55791810594,0,0,0,0,0,-7537050.983416343,-7423628.187513134,-7397124.227396077,-7454126.024631082,78238.55791810594,-200118813.24835777,-192838319.99936616,-189865717.86141708,-194349860.74008283,5552867.0513446145,-5554115.575962592,-5489181.769849774,-5468411.919005819,-5504677.894505515,47061.19215689605,-1982935.4074537507,-1934446.4176633584,-1928712.3083902563,-1949448.1301255655,31356.546121828305,17959120.875703022,17985624.83582008,18099047.63172329,18016122.672938026,78238.55791810647,10561996.648306947,10561996.648306947,10561996.648306947,10561996.648306947,0,13547821.942744432,13568591.793588389,13633525.599701203,13584087.918244129,47061.19215689538,8079410.0237386115,8079410.0237386115,8079410.0237386115,8079410.0237386115,0,4411298.932958592,4417033.042231694,4465522.032022087,4432034.7546939,31356.546121828247,2482586.624568335,2482586.624568335,2482586.624568335,2482586.624568335,0,-5554115.575962592,-5489181.769849774,-5468411.919005819,-5504677.894505515,47061.19215689605,-1982935.4074537507,-1934446.4176633584,-1928712.3083902563,-1949448.1301255655,31356.546121828305,0,0,0,0,0,0,0,0,0,0,4411298.932958592,4417033.042231694,4465522.032022087,4432034.7546939,31356.546121828247,2482586.624568335,2482586.624568335,2482586.624568335,2482586.624568335,0
Female,HIS,FL,mrh-eq,-253041.6702427958,-244016.28400983833,-244015.28938271143,-247182.7372048666,5485.364546303452,0,0,0,0,0,-253041.6702427958,-244016.28400983833,-244015.28938271143,-247182.7372048666,5485.364546303452,-200118813.24835777,-192838319.99936616,-189865717.86141708,-194349860.74008283,5552867.0513446145,-183053.09910834578,-177281.60354877298,-177217.89438041538,-179284.33561586603,3527.07072487577,-69991.87189977797,-66800.69576762397,-66737.98122639327,-67898.40158900055,1958.7313216672533,624543.2108808212,624544.2055079483,633569.5917409055,627710.6587029764,5485.364546303351,380527.92149810994,380527.92149810994,380527.92149810994,380527.9214981099,0,468202.9714307856,468266.68059914315,474038.17615871597,470269.4126662362,3527.0707248757694,290985.07705037016,290985.07705037016,290985.07705037016,290985.07705037016,0,156280.82567413294,156343.54021536367,159534.71634751768,157441.24603674028,1958.7313216672787,89542.84444773968,89542.84444773968,89542.84444773968,89542.8444477397,0,-183053.09910834578,-177281.60354877298,-177217.89438041538,-179284.33561586603,3527.07072487577,-69991.87189977797,-66800.69576762397,-66737.98122639327,-67898.40158900055,1958.7313216672533,0,0,0,0,0,0,0,0,0,0,156280.82567413294,156343.54021536367,159534.71634751768,157441.24603674028,1958.7313216672787,89542.84444773968,89542.84444773968,89542.84444773968,89542.8444477397,0
Female,HIS,Food_price,USD,-6127385.567342373,-5510684.290902919,-5494654.425760207,-5721446.18960353,379756.9613195016,0,0,0,0,0,-6127385.567342373,-5510684.290902919,-5494654.425760207,-5721446.18960353,379756.9613195016,-200118813.24835777,-192838319.99936616,-189865717.86141708,-194349860.74008283,5552867.0513446145,-4093075.0601073373,-3682756.536597082,-3672902.0082268803,-3823270.219102364,252413.5740634436,-2034310.5072350376,-1827927.7543058356,-1821752.417533328,-1898175.970501167,127344.43516975356,11207496.748454751,11223526.613597468,11840227.890036924,11434288.512298077,379756.9613195041,5712842.322694549,5712842.322694549,5712842.322694549,5712842.32269455,0,7611528.969434347,7621383.497804547,8031702.021314804,7761897.180309829,252413.57406344428,3938626.961207466,3938626.961207466,3938626.961207466,3938626.961207466,0,3595967.77902041,3602143.1157929176,3808525.8687221184,3672391.3319882485,127344.43516975289,1774215.3614870815,1774215.3614870815,1774215.3614870815,1774215.3614870815,0,-4093075.0601073373,-3682756.536597082,-3672902.0082268803,-3823270.219102364,252413.5740634436,-2034310.5072350376,-1827927.7543058356,-1821752.417533328,-1898175.970501167,127344.43516975356,0,0,0,0,0,0,0,0,0,0,3595967.77902041,3602143.1157929176,3808525.8687221184,3672391.3319882485,127344.43516975289,1774215.3614870815,1774215.3614870815,1774215.3614870815,1774215.3614870815,0
Female,NHB,CED,MJ,-7784144.523389271,-7615863.763143262,-7576082.022993595,-7660951.138615663,116259.81441842995,0,0,0,0,0,-7784144.523389271,-7615863.763143262,-7576082.022993595,-7660951.138615663,116259.81441842995,-240888738.06290546,-240854268.66328597,-237607419.37701797,-239727117.82586542,1983787.974254461,-5731322.453336886,-5594671.624396903,-5569606.825383619,-5633824.6173536405,91618.90389060775,-2052822.0700523844,-2021192.1387463578,-2006475.1976099764,-2027126.521262023,24928.60903994431,16804033.85899735,16843815.599147018,17012096.359393023,16888902.974619415,116259.81441842852,9227951.83600375,9227951.83600375,9227951.83600375,9227951.83600375,0,12642180.077891888,12667244.876905171,12803895.705845157,12706397.869861908,91618.90389060987,7072573.2525082715,7072573.2525082715,7072573.2525082715,7072573.2525082715,0,4161853.7811054597,4176570.7222418403,4208200.653547868,4182505.104757506,24928.609039944593,2155378.583495483,2155378.583495483,2155378.583495483,2155378.583495483,0,-5731322.453336886,-5594671.624396903,-5569606.825383619,-5633824.6173536405,91618.90389060775,-2052822.0700523844,-2021192.1387463578,-2006475.1976099764,-2027126.521262023,24928.60903994431,0,0,0,0,0,0,0,0,0,0,4161853.7811054597,4176570.7222418403,4208200.653547868,4182505.104757506,24928.609039944593,2155378.583495483,2155378.583495483,2155378.583495483,2155378.583495483,0
Female,NHB,FL,mrh-eq,-256689.39441870776,-252692.9749266355,-252612.65822596583,-254067.04608151363,2453.5423922164523,0,0,0,0,0,-256689.39441870776,-252692.9749266355,-252612.65822596583,-254067.04608151363,2453.5423922164523,-240888738.06290546,-240854268.66328597,-237607419.37701797,-239727117.82586542,1983787.974254461,-186515.7746724508,-183364.3541033737,-183188.423324775,-184408.38560880473,1970.8714569225283,-70182.87926092008,-69513.81111652349,-69257.56363725525,-69658.66047270887,502.9045746879518,574980.672663779,575060.9893644487,579057.4088565209,576435.0605193268,2453.5423922164696,322368.01443781325,322368.01443781325,322368.01443781325,322368.01443781325,0,430948.11891062383,431124.0496892223,434275.47025829944,432168.0811946534,1970.8714569225228,247759.6955858487,247759.6955858487,247759.6955858487,247759.69558584868,0,143865.88248921974,144122.129968488,144791.19811288457,144266.97932467336,502.90457468795364,74608.31885196449,74608.31885196449,74608.31885196449,74608.31885196449,0,-186515.7746724508,-183364.3541033737,-183188.423324775,-184408.38560880473,1970.8714569225283,-70182.87926092008,-69513.81111652349,-69257.56363725525,-69658.66047270887,502.9045746879518,0,0,0,0,0,0,0,0,0,0,143865.88248921974,144122.129968488,144791.19811288457,144266.97932467336,502.90457468795364,74608.31885196449,74608.31885196449,74608.31885196449,74608.31885196449,0
Female,NHB,Food_price,USD,-7334483.729503397,-7323575.662204475,-7223486.309115474,-7292283.982979886,64399.050059157446,0,0,0,0,0,-7334483.729503397,-7323575.662204475,-7223486.309115474,-7292283.982979886,64399.050059157446,-240888738.06290546,-240854268.66328597,-237607419.37701797,-239727117.82586542,1983787.974254461,-4890722.321203055,-4885189.582148861,-4819303.279122082,-4864012.893035673,41824.27226677051,-2443761.408300345,-2438386.0800556126,-2404183.02999339,-2428271.089944212,22597.652321315494,12203214.76696708,12303304.120056083,12314212.187355002,12272012.440831492,64399.0500591579,4979728.457851606,4979728.457851606,4979728.457851606,4979728.457851606,0,8206815.691085039,8272701.99411182,8278234.73316601,8251525.30499863,41824.27226677009,3387512.411962955,3387512.411962955,3387512.411962955,3387512.411962955,0,3996399.075882041,4030602.1259442633,4035977.4541889955,4020487.1358328634,22597.652321315658,1592216.0458886507,1592216.0458886507,1592216.0458886507,1592216.0458886505,0,-4890722.321203055,-4885189.582148861,-4819303.279122082,-4864012.893035673,41824.27226677051,-2443761.408300345,-2438386.0800556126,-2404183.02999339,-2428271.089944212,22597.652321315494,0,0,0,0,0,0,0,0,0,0,3996399.075882041,4030602.1259442633,4035977.4541889955,4020487.1358328634,22597.652321315658,1592216.0458886507,1592216.0458886507,1592216.0458886507,1592216.0458886505,0
Female,NHW,CED,MJ,-35079575.553835906,-35061425.30091604,-34805467.88175689,-34977984.189954884,161353.14698443678,0,0,0,0,0,-35079575.553835906,-35061425.30091604,-34805467.88175689,-34977984.189954884,161353.14698443678,-915646136.1339445,-914164994.4749225,-913490986.4516236,-914448199.2593867,1160502.4529328237,-26315874.671173774,-26307515.803877935,-26125398.316643316,-26246547.867057312,113304.99737098905,-8763700.882662138,-8753909.497038107,-8680069.565113574,-8731436.322897581,48127.26291444051,74709201.241245,74965158.66040416,74983308.91332403,74881717.549443,161353.14698444342,39903733.359488115,39903733.359488115,39903733.359488115,39903733.359488115,0,56913552.91268657,57095670.399921186,57104029.26721701,57034702.46310056,113304.99737098445,30788154.596043263,30788154.596043263,30788154.596043263,30788154.596043263,0,17795648.328558434,17869488.260482963,17879279.646106996,17847015.08634244,48127.262914437735,9115578.763444852,9115578.763444852,9115578.763444852,9115578.763444852,0,-26315874.671173774,-26307515.803877935,-26125398.316643316,-26246547.867057312,113304.99737098905,-8763700.882662138,-8753909.497038107,-8680069.565113574,-8731436.322897581,48127.26291444051,0,0,0,0,0,0,0,0,0,0,17795648.328558434,17869488.260482963,17879279.646106996,17847015.08634244,48127.262914437735,9115578.763444852,9115578.763444852,9115578.763444852,9115578.763444852,0
Female,NHW,FL,mrh-eq,-1135717.2306599093,-1134672.5533926361,-1129223.8185008708,-1133127.2700156213,3670.260908920069,0,0,0,0,0,-1135717.2306599093,-1134672.5533926361,-1129223.8185008708,-1133127.2700156213,3670.260908920069,-915646136.1339445,-914164994.4749225,-913490986.4516236,-914448199.2593867,1160502.4529328237,-836681.8634939535,-836328.3210138597,-832863.1566368162,-835236.5238570353,2221.1473541749297,-299035.36716595537,-298344.23237877636,-296360.6618640543,-297890.7461585858,1461.495188860428,2558248.579508954,2563697.31440072,2564741.991667993,2562152.031023705,3670.260908920202,1429024.761008084,1429024.761008084,1429024.761008084,1429024.761008084,0,1933998.5030651174,1937463.667442161,1937817.2099222548,1936371.8702853366,2221.1473541748624,1101135.3464283014,1101135.3464283014,1101135.3464283014,1101135.3464283014,0,624250.0764438373,626233.6469585592,626924.7817457381,625780.1607383686,1461.4951888603305,327889.41457978287,327889.41457978287,327889.41457978287,327889.41457978287,0,-836681.8634939535,-836328.3210138597,-832863.1566368162,-835236.5238570353,2221.1473541749297,-299035.36716595537,-298344.23237877636,-296360.6618640543,-297890.7461585858,1461.495188860428,0,0,0,0,0,0,0,0,0,0,624250.0764438373,626233.6469585592,626924.7817457381,625780.1607383686,1461.4951888603305,327889.41457978287,327889.41457978287,327889.41457978287,327889.41457978287,0
Female,NHW,Food_price,USD,-26793958.390188977,-26275180.7080911,-26172399.04946046,-26421144.225097146,350709.70568571123,0,0,0,0,0,-26793958.390188977,-26275180.7080911,-26172399.04946046,-26421144.225097146,350709.70568571123,-915646136.1339445,-914164994.4749225,-913490986.4516236,-914448199.2593867,1160502.4529328237,-17923764.363314185,-17580172.42987458,-17515150.848013815,-17677916.4128847,231119.25176255812,-8870194.026874794,-8695008.278216517,-8657248.201446645,-8743227.812212449,119603.68111041586,49192018.301817216,49294799.96044785,49813577.642545745,49440763.47745391,350709.7056857157,23019619.25235677,23019619.25235677,23019619.25235677,23019619.25235677,0,33338298.879007462,33403320.460868232,33746912.39430783,33501064.44387835,231119.2517625531,15823148.030993644,15823148.030993644,15823148.030993644,15823148.030993646,0,15853719.422809768,15891479.49957964,16066665.248237915,15939699.033575572,119603.6811104148,7196471.221363123,7196471.221363123,7196471.221363123,7196471.221363123,0,-17923764.363314185,-17580172.42987458,-17515150.848013815,-17677916.4128847,231119.25176255812,-8870194.026874794,-8695008.278216517,-8657248.201446645,-8743227.812212449,119603.68111041586,0,0,0,0,0,0,0,0,0,0,15853719.422809768,15891479.49957964,16066665.248237915,15939699.033575572,119603.6811104148,7196471.221363123,7196471.221363123,7196471.221363123,7196471.221363123,0
Female,OTH,CED,MJ,-4208409.522485391,-3837282.1644057753,-3677931.73729864,-3911589.8594838385,286519.1341608146,0,0,0,0,0,-4208409.522485391,-3837282.1644057753,-3677931.73729864,-3911589.8594838385,286519.1341608146,-114088104.30913614,-110677720.63619581,-103115995.70159575,-109221109.66719238,5910967.1310656,-3170871.3259735974,-2898393.620815273,-2768303.4193909457,-2948354.148441237,216250.46169616727,-1037538.1965117931,-938888.5435905019,-909628.3179076934,-963235.7110426011,70545.75782427992,9670862.246461095,9830212.673568228,10201340.031647846,9904520.368646292,286519.1341608144,5992930.509162453,5992930.509162453,5992930.509162453,5992930.509162453,0,7386870.922475133,7516961.123899458,7789438.829057785,7566921.651525423,216250.46169616753,4618567.5030841865,4618567.5030841865,4618567.5030841865,4618567.5030841865,0,2283991.3239859603,2313251.5496687694,2411901.2025900604,2337598.717120868,70545.75782428002,1374363.0060782672,1374363.0060782672,1374363.0060782672,1374363.0060782672,0,-3170871.3259735974,-2898393.620815273,-2768303.4193909457,-2948354.148441237,216250.46169616727,-1037538.1965117931,-938888.5435905019,-909628.3179076934,-963235.7110426011,70545.75782427992,0,0,0,0,0,0,0,0,0,0,2283991.3239859603,2313251.5496687694,2411901.2025900604,2337598.717120868,70545.75782428002,1374363.0060782672,1374363.0060782672,1374363.0060782672,1374363.0060782672,0
