age_gp,sex_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
55-64,Female,sat_fat,Food_price,USD,-348791.5026562699,-339146.12469697086,-338091.40732379723,-342160.3915692955,6207.221613164904,0,0,0,0,0,-348791.5026562699,-339146.12469697086,-338091.40732379723,-342160.3915692955,6207.221613164904,-144173800.18373892,-139893444.0658749,-139556239.5225621,-141277006.02185777,2709615.6487370664,-270495.49113972724,-262923.21645307826,-262106.03018122382,-265293.4229144097,4869.301817099302,-78296.01151654258,-76222.90824389263,-75985.37714257339,-76866.96865488586,1337.9336207949698,678584.2933617883,679639.010734962,689284.388694261,682653.2776072867,6207.221613164957,340492.8860379911,340492.8860379911,340492.8860379911,340492.8860379911,0,525892.2909007488,526709.4771726031,534281.7518592521,529079.6836339346,4869.301817099249,263786.2607195249,263786.2607195249,263786.2607195249,263786.2607195249,0,152692.00246103958,152929.53356235882,155002.63683500877,153573.59397335208,1337.9336207949782,76706.6253184662,76706.6253184662,76706.6253184662,76706.6253184662,0,-270495.49113972724,-262923.21645307826,-262106.03018122382,-265293.4229144097,4869.301817099302,-78296.01151654258,-76222.90824389263,-75985.37714257339,-76866.96865488586,1337.9336207949698,0,0,0,0,0,0,0,0,0,0,152692.00246103958,152929.53356235882,155002.63683500877,153573.59397335208,1337.9336207949782,76706.6253184662,76706.6253184662,76706.6253184662,76706.6253184662,0
55-64,Male,added_sugar,CED,MJ,-2823547.126436258,-2523738.5672973734,-2190077.071458733,-2511860.343893951,333563.9488004127,0,0,0,0,0,-2823547.126436258,-2523738.5672973734,-2190077.071458733,-2511860.343893951,333563.9488004127,-111220317.02833474,-99454584.58049159,-86297047.47082211,-98966232.06757008,13124326.361030465,-1869974.5110338281,-1671391.0438289396,-1450329.9047508184,-1663504.141417279,220971.1697184319,-953572.6154024302,-852347.5234684339,-739747.1667079151,-848356.2024766715,112592.78073278026,4197087.6914855875,4530749.187324228,4830557.7464631125,4518870.963920805,333563.9488004125,2007010.6200268539,2007010.6200268539,2007010.6200268539,2007010.6200268539,0,2779634.251922928,3000695.391001049,3199278.8582059382,2992808.488589389,220971.169718432,1329304.3471721096,1329304.3471721096,1329304.3471721096,1329304.3471721096,0,1417453.4395626597,1530053.7963231783,1631278.8882571745,1526062.4753314161,112592.78073278016,677706.2728547443,677706.2728547443,677706.2728547443,677706.2728547443,0,-1869974.5110338281,-1671391.0438289396,-1450329.9047508184,-1663504.141417279,220971.1697184319,-953572.6154024302,-852347.5234684339,-739747.1667079151,-848356.2024766715,112592.78073278026,0,0,0,0,0,0,0,0,0,0,1417453.4395626597,1530053.7963231783,1631278.8882571745,1526062.4753314161,112592.78073278016,677706.2728547443,677706.2728547443,677706.2728547443,677706.2728547443,0
55-64,Male,added_sugar,FL,mrh-eq,-128859.60049618548,-115223.32402372247,-99655.87092989992,-114545.71819166648,15381.5820385845,0,0,0,0,0,-128859.60049618548,-115223.32402372247,-99655.87092989992,-114545.71819166648,15381.5820385845,-111220317.02833474,-99454584.58049159,-86297047.47082211,-98966232.06757008,13124326.361030465,-85343.70845933094,-76311.91746734151,-65997.83048919181,-75861.98905114492,10189.493920809002,-43515.892036854544,-38911.40655638094,-33658.04044070811,-38683.72914052156,5192.088238149565,192470.38791169578,208037.8410055183,221674.1174779813,207360.2351734623,15381.58203858449,92814.51698179585,92814.51698179585,92814.51698179585,92814.51698179585,0,127476.2514292942,137790.3384074439,146822.1293994333,137340.40999124732,10189.493920808987,61478.42094010239,61478.42094010239,61478.42094010239,61478.42094010239,0,64994.13648240157,70247.5025980744,74851.988078548,70019.82518221502,5192.08823814956,31336.09604169346,31336.09604169346,31336.09604169346,31336.096041693458,0,-85343.70845933094,-76311.91746734151,-65997.83048919181,-75861.98905114492,10189.493920809002,-43515.892036854544,-38911.40655638094,-33658.04044070811,-38683.72914052156,5192.088238149565,0,0,0,0,0,0,0,0,0,0,64994.13648240157,70247.5025980744,74851.988078548,70019.82518221502,5192.08823814956,31336.09604169346,31336.09604169346,31336.09604169346,31336.096041693458,0
55-64,Male,added_sugar,Food_price,USD,-6246927.055890019,-5594175.831109705,-4853225.9579279665,-5563228.936933766,734016.3393433825,0,0,0,0,0,-6246927.055890019,-5594175.831109705,-4853225.9579279665,-5563228.936933766,734016.3393433825,-111220317.02833474,-99454584.58049159,-86297047.47082211,-98966232.06757008,13124326.361030465,-4137307.21965198,-3704957.962781959,-3214026.418532255,-3684402.7742276844,486263.21177991136,-2109619.8362380397,-1889217.8683277462,-1639199.5393957114,-1878826.1627060827,247753.13419155756,9296565.419706274,10037515.292888014,10690266.517668325,10006568.398712074,734016.339343382,4443339.461778306,4443339.461778306,4443339.461778306,4443339.461778306,0,6157202.905934112,6648134.450183816,7080483.7070538355,6627579.261629541,486263.21177991113,2943176.4874018566,2943176.4874018566,2943176.4874018566,2943176.4874018566,0,3139362.5137721617,3389380.8427041965,3609782.81061449,3378989.1370825325,247753.1341915572,1500162.97437645,1500162.97437645,1500162.97437645,1500162.97437645,0,-4137307.21965198,-3704957.962781959,-3214026.418532255,-3684402.7742276844,486263.21177991136,-2109619.8362380397,-1889217.8683277462,-1639199.5393957114,-1878826.1627060827,247753.13419155756,0,0,0,0,0,0,0,0,0,0,3139362.5137721617,3389380.8427041965,3609782.81061449,3378989.1370825325,247753.1341915572,1500162.97437645,1500162.97437645,1500162.97437645,1500162.97437645,0
55-64,Male,oil,CED,MJ,26711.639034668162,75234.16932953085,136756.12508750724,79795.37124641285,58052.6966281956,0,0,0,0,0,26711.639034668162,75234.16932953085,136756.12508750724,79795.37124641285,58052.6966281956,2923613.583006822,8214286.9432507735,14842401.998545488,8683564.730987882,6286197.503696108,22364.169673774686,62998.81155157226,114424.13573442397,66785.01586913511,48563.43566177515,4347.469360893474,12235.35777795862,22331.989353083307,13010.355377277754,9489.302060249034,2388644.007294753,2450165.963052729,2498688.4933475917,2445604.761135847,58052.69662819566,2525400.13238226,2525400.13238226,2525400.13238226,2525400.13238226,0,1997450.877010516,2048876.2011933671,2089510.843071165,2045089.9968758046,48563.43566177501,2111875.0127449394,2111875.0127449394,2111875.0127449394,2111875.0127449394,0,391193.130284237,401289.7618593616,409177.65027642675,400514.76426004246,9489.302060249029,413525.1196373202,413525.1196373202,413525.1196373202,413525.1196373202,0,22364.169673774686,62998.81155157226,114424.13573442397,66785.01586913511,48563.43566177515,4347.469360893474,12235.35777795862,22331.989353083307,13010.355377277754,9489.302060249034,0,0,0,0,0,0,0,0,0,0,391193.130284237,401289.7618593616,409177.65027642675,400514.76426004246,9489.302060249029,413525.1196373202,413525.1196373202,413525.1196373202,413525.1196373202,0
55-64,Male,oil,FL,mrh-eq,1296.3932376067983,3842.2225326512453,7181.697075556619,4120.694549444553,3106.9022818488825,0,0,0,0,0,1296.3932376067983,3842.2225326512453,7181.697075556619,4120.694549444553,3106.9022818488825,2923613.583006822,8214286.9432507735,14842401.998545488,8683564.730987882,6286197.503696108,1085.4015223293088,3217.1778631515035,6008.770540213481,3448.692367095286,2598.9920103097893,210.99171527748965,625.0446694997419,1172.926535343138,672.002182349266,507.9120960354845,122269.17552321809,125608.65006612349,128154.47936116792,125330.17804933018,3106.9022818488884,129450.87259877473,129450.87259877473,129450.87259877473,129450.87259877473,0,102245.98964868128,105037.58232574328,107169.35866656547,104806.06782179949,2598.992010309799,108254.76018889477,108254.76018889477,108254.76018889477,108254.76018889477,0,20023.18587453681,20571.067740380207,20985.120694602465,20524.11022753068,507.912096035487,21196.11240987995,21196.11240987995,21196.11240987995,21196.11240987995,0,1085.4015223293088,3217.1778631515035,6008.770540213481,3448.692367095286,2598.9920103097893,210.99171527748965,625.0446694997419,1172.926535343138,672.002182349266,507.9120960354845,0,0,0,0,0,0,0,0,0,0,20023.18587453681,20571.067740380207,20985.120694602465,20524.11022753068,507.912096035487,21196.11240987995,21196.11240987995,21196.11240987995,21196.11240987995,0
55-64,Male,oil,Food_price,USD,6954.945672543521,23401.208091038778,46855.6913624391,25860.23295170722,21108.092909461204,0,0,0,0,0,6954.945672543521,23401.208091038778,46855.6913624391,25860.23295170722,21108.092909461204,2923613.583006822,8214286.9432507735,14842401.998545488,8683564.730987882,6286197.503696108,5825.5807435949955,19598.668136383487,39204.27843955278,21645.167403183765,17656.90954224603,1129.3649289485252,3802.539954655291,7651.412922886309,4215.065548523449,3451.1977627983792,725758.4410566678,749212.9243280683,765659.1867465634,746753.8994673998,21108.092909461247,772614.132419107,772614.132419107,772614.132419107,772614.132419107,0,606908.006497968,626513.6168011372,640286.7041939257,624467.117534337,17656.909542246027,646112.2849375206,646112.2849375206,646112.2849375206,646112.2849375206,0,118850.43455869991,122699.30752693093,125372.4825526377,122286.78193306277,3451.197762798376,126501.84748158623,126501.84748158623,126501.84748158623,126501.84748158623,0,5825.5807435949955,19598.668136383487,39204.27843955278,21645.167403183765,17656.90954224603,1129.3649289485252,3802.539954655291,7651.412922886309,4215.065548523449,3451.1977627983792,0,0,0,0,0,0,0,0,0,0,118850.43455869991,122699.30752693093,125372.4825526377,122286.78193306277,3451.197762798376,126501.84748158623,126501.84748158623,126501.84748158623,126501.84748158623,0
55-64,Male,sat_fat,CED,MJ,-6883502.657811243,-6433153.946384717,-6035924.764014055,-6451792.377632388,446385.56043196085,0,0,0,0,0,-6883502.657811243,-6433153.946384717,-6035924.764014055,-6451792.377632388,446385.56043196085,-134132792.47207962,-125492946.75562397,-117700670.78155065,-125790339.64768796,8652319.13586902,-5169306.516894822,-4831528.905778323,-4533242.629626995,-4845385.514538032,334985.47695206234,-1714196.1409164208,-1601625.040606393,-1502682.1343870605,-1606406.8630943566,111400.15986753146,13124641.719538748,13521870.90190941,13972219.613335937,13540509.333157083,446385.56043196225,7088716.955524692,7088716.955524692,7088716.955524692,7088716.955524693,0,9857493.06441351,10155779.340564841,10493556.951681338,10169635.949324548,334985.4769520619,5324250.434786515,5324250.434786515,5324250.434786515,5324250.434786515,0,3267148.655125236,3366091.5613445686,3478662.661654597,3370873.3838325315,111400.15986753194,1764466.5207381758,1764466.5207381758,1764466.5207381758,1764466.5207381758,0,-5169306.516894822,-4831528.905778323,-4533242.629626995,-4845385.514538032,334985.47695206234,-1714196.1409164208,-1601625.040606393,-1502682.1343870605,-1606406.8630943566,111400.15986753146,0,0,0,0,0,0,0,0,0,0,3267148.655125236,3366091.5613445686,3478662.661654597,3370873.3838325315,111400.15986753194,1764466.5207381758,1764466.5207381758,1764466.5207381758,1764466.5207381758,0
55-64,Male,sat_fat,FL,mrh-eq,-192682.80282932354,-180010.74941562707,-168906.01116941505,-180560.68456211282,12523.160231129516,0,0,0,0,0,-192682.80282932354,-180010.74941562707,-168906.01116941505,-180560.68456211282,12523.160231129516,-134132792.47207962,-125492946.75562397,-117700670.78155065,-125790339.64768796,8652319.13586902,-144696.58733455883,-135192.04951290225,-126853.43825743154,-135601.14655366924,9397.811633657522,-47986.21549476472,-44818.699902724824,-42052.57291198348,-44959.53800844361,3125.35066486599,367168.3323316769,378273.070577889,390945.12399158545,378823.0057243747,12523.160231129545,198262.32116226188,198262.32116226188,198262.32116226188,198262.32116226188,0,275763.1137074568,284101.7249629275,293606.2627845841,284510.8220036945,9397.811633657542,148909.67545002524,148909.67545002524,148909.67545002524,148909.67545002524,0,91405.21862422011,94171.34561496146,97338.86120700135,94312.18372068024,3125.3506648659827,49352.64571223662,49352.64571223662,49352.64571223662,49352.64571223662,0,-144696.58733455883,-135192.04951290225,-126853.43825743154,-135601.14655366924,9397.811633657522,-47986.21549476472,-44818.699902724824,-42052.57291198348,-44959.53800844361,3125.35066486599,0,0,0,0,0,0,0,0,0,0,91405.21862422011,94171.34561496146,97338.86120700135,94312.18372068024,3125.3506648659827,49352.64571223662,49352.64571223662,49352.64571223662,49352.64571223662,0
55-64,Male,sat_fat,Food_price,USD,-343575.02127869055,-318959.35068039387,-298443.4520887492,-320397.867173956,23786.103904996868,0,0,0,0,0,-343575.02127869055,-318959.35068039387,-298443.4520887492,-320397.867173956,23786.103904996868,-134132792.47207962,-125492946.75562397,-117700670.78155065,-125790339.64768796,8652319.13586902,-257946.76460392898,-239482.47629125274,-224081.32055363196,-240557.25965092133,17848.204938162802,-85628.25667476156,-79476.87438914114,-74362.1315351173,-79840.60752303468,5937.900772672508,647980.7580465127,668496.6566381573,693112.3272364541,669935.1731317195,23786.1039049969,349537.3059577635,349537.3059577635,349537.3059577635,349537.3059577635,0,486536.68546358455,501937.8412012054,520402.1295138816,503012.62456087396,17848.204938162828,262455.3649099526,262455.3649099526,262455.3649099526,262455.3649099526,0,161444.0725829282,166558.81543695208,172710.1977225725,166922.5485708456,5937.900772672521,87081.94104781092,87081.94104781092,87081.94104781092,87081.94104781092,0,-257946.76460392898,-239482.47629125274,-224081.32055363196,-240557.25965092133,17848.204938162802,-85628.25667476156,-79476.87438914114,-74362.1315351173,-79840.60752303468,5937.900772672508,0,0,0,0,0,0,0,0,0,0,161444.0725829282,166558.81543695208,172710.1977225725,166922.5485708456,5937.900772672521,87081.94104781092,87081.94104781092,87081.94104781092,87081.94104781092,0
65-74,Female,added_sugar,CED,MJ,-1199746.1759602681,-1084180.0711141347,-1078093.1603515202,-1122593.8234241414,72154.58842879042,0,0,0,0,0,-1199746.1759602681,-1084180.0711141347,-1078093.1603515202,-1122593.8234241414,72154.58842879042,-48554157.74830551,-43855718.3753763,-43601145.74819324,-45414969.86511179,2935831.6703848056,-794929.0482952114,-718363.108837979,-714353.2883734459,-743821.3962038384,47797.03710164956,-404817.1276650568,-365816.9622761558,-363739.8719780742,-378772.4272203029,24357.555605918904,2072126.3802979866,2078213.2910606016,2193779.395906735,2116627.0433706082,72154.58842879056,994033.2199464669,994033.2199464669,994033.2199464669,994033.2199464669,0,1373140.4859496988,1377150.306414232,1453716.2458714643,1402608.5937800913,47797.03710164956,658787.1975762529,658787.1975762529,658787.1975762529,658787.1975762529,0,698985.8943482881,701062.9846463697,740063.1500352707,714018.4495905169,24357.55560591894,335246.02237021393,335246.02237021393,335246.02237021393,335246.02237021393,0,-794929.0482952114,-718363.108837979,-714353.2883734459,-743821.3962038384,47797.03710164956,-404817.1276650568,-365816.9622761558,-363739.8719780742,-378772.4272203029,24357.555605918904,0,0,0,0,0,0,0,0,0,0,698985.8943482881,701062.9846463697,740063.1500352707,714018.4495905169,24357.55560591894,335246.02237021393,335246.02237021393,335246.02237021393,335246.02237021393,0
65-74,Female,added_sugar,FL,mrh-eq,-59134.082945389695,-53525.4528960639,-53297.464551699995,-55413.39735394526,3479.920610978294,0,0,0,0,0,-59134.082945389695,-53525.4528960639,-53297.464551699995,-55413.39735394526,3479.920610978294,-48554157.74830551,-43855718.3753763,-43601145.74819324,-45414969.86511179,2935831.6703848056,-39182.18715257223,-35466.28431416435,-35316.472591741,-36717.54435486068,2305.1640819246913,-19951.895792817468,-18059.168581899557,-17980.991959958996,-18695.852999084593,1174.756790809001,102668.43320644119,102896.4215508051,108505.0516001309,104784.36600868647,3479.920610978294,49370.9686547412,49370.9686547412,49370.9686547412,49370.968654741206,0,68038.15465938297,68187.96638180633,71903.86922021421,69439.22642250266,2305.164081924696,32721.682067641977,32721.682067641977,32721.682067641977,32721.682067641977,0,34630.2785470582,34708.45516899877,36601.18237991668,35345.1395861838,1174.756790809004,16649.286587099214,16649.286587099214,16649.286587099214,16649.286587099214,0,-39182.18715257223,-35466.28431416435,-35316.472591741,-36717.54435486068,2305.1640819246913,-19951.895792817468,-18059.168581899557,-17980.991959958996,-18695.852999084593,1174.756790809001,0,0,0,0,0,0,0,0,0,0,34630.2785470582,34708.45516899877,36601.18237991668,35345.1395861838,1174.756790809004,16649.286587099214,16649.286587099214,16649.286587099214,16649.286587099214,0
65-74,Female,added_sugar,Food_price,USD,-3504344.4636632944,-3162955.225048547,-3138228.9443309275,-3274065.0348370126,215381.97497097874,0,0,0,0,0,-3504344.4636632944,-3162955.225048547,-3138228.9443309275,-3274065.0348370126,215381.97497097874,-48554157.74830551,-43855718.3753763,-43601145.74819324,-45414969.86511179,2935831.6703848056,-2321749.8252358213,-2095577.0093535264,-2079251.990105046,-2169207.8151899525,142673.23075442793,-1182594.6384274736,-1067378.2156950205,-1058976.9542258815,-1104857.2196470604,72708.75268030076,5995055.042719078,6019781.323436698,6361170.562051445,6130891.133225164,215381.9749709783,2856826.0983881517,2856826.0983881517,2856826.0983881517,2856826.0983881517,0,3972394.645210078,3988719.664458559,4214892.480340853,4062350.4702949845,142673.23075442802,1893142.655105033,1893142.655105033,1893142.655105033,1893142.655105033,0,2022660.397509,2031061.658978139,2146278.0817105914,2068540.6629301787,72708.75268030049,963683.4432831187,963683.4432831187,963683.4432831187,963683.4432831187,0,-2321749.8252358213,-2095577.0093535264,-2079251.990105046,-2169207.8151899525,142673.23075442793,-1182594.6384274736,-1067378.2156950205,-1058976.9542258815,-1104857.2196470604,72708.75268030076,0,0,0,0,0,0,0,0,0,0,2022660.397509,2031061.658978139,2146278.0817105914,2068540.6629301787,72708.75268030049,963683.4432831187,963683.4432831187,963683.4432831187,963683.4432831187,0
65-74,Female,oil,CED,MJ,-196112.6806155851,-118286.23436550096,-91513.55302034445,-136199.83608652823,57196.28076165617,0,0,0,0,0,-196112.6806155851,-118286.23436550096,-91513.55302034445,-136199.83608652823,57196.28076165617,-21213396.59351284,-12802915.567048255,-9910984.407371584,-14739248.853640506,6180480.071631834,-163567.30499730312,-98676.251724842,-76365.13547041897,-113616.58050310098,47684.81676064654,-32545.375618282047,-19609.982640658953,-15148.417549925478,-22583.25558342724,9511.465643343123,1583267.6919385355,1610040.3732836922,1687866.8195337758,1627953.9750047193,57196.28076165597,1491754.138918191,1491754.138918191,1491754.138918191,1491754.138918191,0,1321006.9002074094,1343318.0164618327,1408209.0697342937,1358258.3452400917,47684.81676064651,1244641.7647369907,1244641.7647369907,1244641.7647369907,1244641.7647369907,0,262260.79173112573,266722.35682185926,279657.74979948235,269695.6297646275,9511.465643343114,247112.3741812003,247112.3741812003,247112.3741812003,247112.3741812003,0,-163567.30499730312,-98676.251724842,-76365.13547041897,-113616.58050310098,47684.81676064654,-32545.375618282047,-19609.982640658953,-15148.417549925478,-22583.25558342724,9511.465643343123,0,0,0,0,0,0,0,0,0,0,262260.79173112573,266722.35682185926,279657.74979948235,269695.6297646275,9511.465643343114,247112.3741812003,247112.3741812003,247112.3741812003,247112.3741812003,0
65-74,Female,oil,FL,mrh-eq,-9428.161705484681,-5742.645546425478,-4373.84466479724,-6555.528099910026,2751.739681744612,0,0,0,0,0,-9428.161705484681,-5742.645546425478,-4373.84466479724,-6555.528099910026,2751.739681744612,-21213396.59351284,-12802915.567048255,-9910984.407371584,-14739248.853640506,6180480.071631834,-7863.273024615644,-4790.232355231562,-3649.835675639812,-5468.35305340431,2294.0421383754256,-1564.8886808690354,-952.4131911939162,-724.0089891574278,-1087.1750465057164,457.69775171903905,76034.67784568317,77403.4787273114,81088.9948863706,78216.36128079596,2751.7396817446115,71660.83318088592,71660.83318088592,71660.83318088592,71660.83318088592,0,63437.83990187184,64578.23658146358,67651.27725084766,65256.35727963634,2294.042138375418,59788.00422623202,59788.00422623202,59788.00422623202,59788.00422623203,0,12596.837943811328,12825.242145847815,13437.717635522933,12960.004001159616,457.6977517190386,11872.828954653898,11872.828954653898,11872.828954653898,11872.828954653896,0,-7863.273024615644,-4790.232355231562,-3649.835675639812,-5468.35305340431,2294.0421383754256,-1564.8886808690354,-952.4131911939162,-724.0089891574278,-1087.1750465057164,457.69775171903905,0,0,0,0,0,0,0,0,0,0,12596.837943811328,12825.242145847815,13437.717635522933,12960.004001159616,457.6977517190386,11872.828954653898,11872.828954653898,11872.828954653898,11872.828954653896,0
65-74,Female,oil,Food_price,USD,-55095.49855071507,-27041.12973767859,-26018.295060249995,-36525.87855719013,17368.83339808843,0,0,0,0,0,-55095.49855071507,-27041.12973767859,-26018.295060249995,-36525.87855719013,17368.83339808843,-21213396.59351284,-12802915.567048255,-9910984.407371584,-14739248.853640506,6180480.071631834,-45962.17145382649,-22573.006500940333,-21708.53775552968,-30476.408679001917,14484.296530346131,-9133.327096888586,-4468.123236738261,-4309.757304720314,-6049.469878188218,2884.5444922893785,438081.0460822005,439103.8807596291,467158.2495726656,448588.62957914063,17368.833398088445,412062.75102195056,412062.75102195056,412062.75102195056,412062.75102195056,0,365587.57995761995,366452.0487030306,389841.2136559168,374355.45088109217,14484.29653034613,343879.0422020903,343879.0422020903,343879.0422020903,343879.0422020903,0,72493.46612458053,72651.83205659846,77317.0359167488,74233.17869804842,2884.544492289381,68183.70881986021,68183.70881986021,68183.70881986021,68183.70881986021,0,-45962.17145382649,-22573.006500940333,-21708.53775552968,-30476.408679001917,14484.296530346131,-9133.327096888586,-4468.123236738261,-4309.757304720314,-6049.469878188218,2884.5444922893785,0,0,0,0,0,0,0,0,0,0,72493.46612458053,72651.83205659846,77317.0359167488,74233.17869804842,2884.544492289381,68183.70881986021,68183.70881986021,68183.70881986021,68183.70881986021,0
65-74,Female,sat_fat,CED,MJ,-4185588.8251719233,-4139698.2057514307,-4119641.9184664045,-4148762.8836936993,35585.58568425791,0,0,0,0,0,-4185588.8251719233,-4139698.2057514307,-4119641.9184664045,-4148762.8836936993,35585.58568425791,-78957027.56117874,-78116854.32119922,-77782632.72797868,-78294381.21479887,636936.105981141,-3236161.3166505755,-3200448.9944921443,-3184928.6585553987,-3207533.9019383504,27653.829093519234,-949427.5085213478,-939249.2112592863,-934713.2599110061,-941228.9817553499,7931.86243752098,8079409.609729439,8099465.897014463,8145356.516434957,8108530.574956733,35585.58568425783,3959767.6912630335,3959767.6912630335,3959767.6912630335,3959767.6912630335,0,6246523.316574682,6262043.652511427,6297755.974669859,6269128.559957634,27653.829093519493,3061594.6580192833,3061594.6580192833,3061594.6580192833,3061594.6580192833,0,1832886.2931547563,1837422.2445030366,1847600.541765098,1839402.0149991002,7931.862437520966,898173.0332437502,898173.0332437502,898173.0332437502,898173.0332437502,0,-3236161.3166505755,-3200448.9944921443,-3184928.6585553987,-3207533.9019383504,27653.829093519234,-949427.5085213478,-939249.2112592863,-934713.2599110061,-941228.9817553499,7931.86243752098,0,0,0,0,0,0,0,0,0,0,1832886.2931547563,1837422.2445030366,1847600.541765098,1839402.0149991002,7931.862437520966,898173.0332437502,898173.0332437502,898173.0332437502,898173.0332437502,0
65-74,Female,sat_fat,FL,mrh-eq,-112829.93236754058,-111593.07321952435,-111033.16964326911,-111830.60149031767,967.7790448268377,0,0,0,0,0,-112829.93236754058,-111593.07321952435,-111033.16964326911,-111830.60149031767,967.7790448268377,-78957027.56117874,-78116854.32119922,-77782632.72797868,-78294381.21479887,636936.105981141,-87233.57500979563,-86271.17612001939,-85837.90037415581,-86456.83336349751,751.956166524272,-25596.357357744953,-25321.897099504982,-25195.269269113298,-25373.768126820174,215.82571181602933,217707.6069913821,218267.5105676374,219504.3697156536,218505.0388384307,967.7790448268421,106674.43734811302,106674.43734811302,106674.43734811302,106674.437348113,0,168312.99226311702,168746.26800898064,169708.66689875687,168931.92525245878,751.9561665242783,82475.09188896127,82475.09188896127,82475.09188896127,82475.09188896127,0,49394.614728265056,49521.24255865675,49795.70281689671,49573.11358597193,215.82571181602958,24199.345459151762,24199.345459151762,24199.345459151762,24199.345459151762,0,-87233.57500979563,-86271.17612001939,-85837.90037415581,-86456.83336349751,751.956166524272,-25596.357357744953,-25321.897099504982,-25195.269269113298,-25373.768126820174,215.82571181602933,0,0,0,0,0,0,0,0,0,0,49394.614728265056,49521.24255865675,49795.70281689671,49573.11358597193,215.82571181602958,24199.345459151762,24199.345459151762,24199.345459151762,24199.345459151762,0
