sex_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
Female,HIS,added_sugar,CED,MJ,-2426271.653515239,-2199498.9875070187,-2180347.620746614,-2272348.5661904626,143990.8987008225,0,0,0,0,0,-2426271.653515239,-2199498.9875070187,-2180347.620746614,-2272348.5661904626,143990.8987008225,-96481656.22949985,-87284451.06273188,-86628611.02447322,-90281421.28326146,5799054.414716186,-1609773.2780648868,-1459001.6165964664,-1446445.4023703523,-1507498.2647516616,95673.48616538303,-816498.3754503523,-740497.3709105524,-733902.2183762614,-764850.3014388011,48317.53597618758,4145152.501643556,4164303.868403961,4391076.534412181,4237153.447087404,143990.8987008225,1964804.8808969425,1964804.8808969425,1964804.8808969425,1964804.8808969425,0,2750093.202254072,2762649.416480187,2913421.0779486066,2811146.064635381,95673.48616538278,1303647.79988372,1303647.79988372,1303647.79988372,1303647.79988372,0,1395059.2993894834,1401654.4519237748,1477655.456463575,1426007.3824520234,48317.53597618783,661157.0810132223,661157.0810132223,661157.0810132223,661157.0810132223,0,-1609773.2780648868,-1459001.6165964664,-1446445.4023703523,-1507498.2647516616,95673.48616538303,-816498.3754503523,-740497.3709105524,-733902.2183762614,-764850.3014388011,48317.53597618758,0,0,0,0,0,0,0,0,0,0,1395059.2993894834,1401654.4519237748,1477655.456463575,1426007.3824520234,48317.53597618783,661157.0810132223,661157.0810132223,661157.0810132223,661157.0810132223,0
Female,HIS,added_sugar,FL,mrh-eq,-113781.68150553716,-102197.97898545691,-101849.03021678799,-106139.99784560123,7148.240342854764,0,0,0,0,0,-113781.68150553716,-102197.97898545691,-101849.03021678799,-106139.99784560123,7148.240342854764,-96481656.22949985,-87284451.06273188,-86628611.02447322,-90281421.28326146,5799054.414716186,-75497.439519043,-67796.69990626223,-67572.3502640082,-70419.99463276284,4749.666130971405,-38284.24198649416,-34401.27907919469,-34276.679952779785,-35720.0032128384,2398.579116783741,194445.76030100032,194794.70906966928,206378.4115897495,198736.72792981355,7148.24034285477,92596.73008421237,92596.73008421237,92596.73008421237,92596.73008421237,0,129015.24489711356,129239.59453936756,136940.33415214834,131862.8892658682,4749.6661309714045,61442.894633105345,61442.894633105345,61442.894633105345,61442.894633105345,0,65430.515403886806,65555.1145303017,69438.07743760117,66873.83866394541,2398.5791167837388,31153.83545110701,31153.83545110701,31153.83545110701,31153.83545110701,0,-75497.439519043,-67796.69990626223,-67572.3502640082,-70419.99463276284,4749.666130971405,-38284.24198649416,-34401.27907919469,-34276.679952779785,-35720.0032128384,2398.579116783741,0,0,0,0,0,0,0,0,0,0,65430.515403886806,65555.1145303017,69438.07743760117,66873.83866394541,2398.5791167837388,31153.83545110701,31153.83545110701,31153.83545110701,31153.83545110701,0
Female,HIS,added_sugar,Food_price,USD,-5879821.251719448,-5263984.628495666,-5242109.297051822,-5472392.099295645,381087.963311946,0,0,0,0,0,-5879821.251719448,-5263984.628495666,-5242109.297051822,-5472392.099295645,381087.963311946,-96481656.22949985,-87284451.06273188,-86628611.02447322,-90281421.28326146,5799054.414716186,-3901413.0818282645,-3492398.680683811,-3477472.2574338755,-3630675.1641555713,253230.79558835187,-1978408.1698911828,-1771585.9478118545,-1764637.0396179478,-1841716.9351400726,127857.41640829026,9983756.068009645,10005631.399453491,10621468.02267727,10214038.870253468,381087.96331194526,4741646.770957822,4741646.770957822,4741646.770957822,4741646.770957822,0,6623747.069962424,6638673.49321236,7047687.894356813,6776949.9766841205,253230.79558835187,3146274.812528548,3146274.812528548,3146274.812528548,3146274.8125285483,0,3360008.998047222,3366957.906241129,3573780.1283204574,3437088.893569347,127857.41640829013,1595371.9584292746,1595371.9584292746,1595371.9584292746,1595371.9584292744,0,-3901413.0818282645,-3492398.680683811,-3477472.2574338755,-3630675.1641555713,253230.79558835187,-1978408.1698911828,-1771585.9478118545,-1764637.0396179478,-1841716.9351400726,127857.41640829026,0,0,0,0,0,0,0,0,0,0,3360008.998047222,3366957.906241129,3573780.1283204574,3437088.893569347,127857.41640829013,1595371.9584292746,1595371.9584292746,1595371.9584292746,1595371.9584292744,0
Female,HIS,oil,CED,MJ,-61617.193172968895,-59030.01602202472,-25637.90252108445,-48221.26642553486,21123.722449779823,0,0,0,0,0,-61617.193172968895,-59030.01602202472,-25637.90252108445,-48221.26642553486,21123.722449779823,-6523023.495559094,-6274170.737946218,-2702532.625676508,-5108281.139821013,2250050.865818605,-51383.18984731093,-49244.258677429054,-21373.631812022155,-40215.593521104485,17623.95981956976,-10234.003325657948,-9785.757344595668,-4264.2707090622935,-8005.672904430372,3499.7809360162914,2351924.1834151377,2385316.2969160774,2387903.474067022,2374507.547319588,21123.722449779616,2326286.2808940527,2326286.2808940527,2326286.2808940527,2326286.2808940527,0,1964155.961204209,1992026.5880696157,1994165.5192394978,1982997.9229132913,17623.95981956974,1942782.3293921866,1942782.3293921866,1942782.3293921866,1942782.3293921866,0,387768.2222109282,393289.7088464616,393737.9548275239,391509.6244062963,3499.780936016303,383503.95150186605,383503.95150186605,383503.95150186605,383503.95150186605,0,-51383.18984731093,-49244.258677429054,-21373.631812022155,-40215.593521104485,17623.95981956976,-10234.003325657948,-9785.757344595668,-4264.2707090622935,-8005.672904430372,3499.7809360162914,0,0,0,0,0,0,0,0,0,0,387768.2222109282,393289.7088464616,393737.9548275239,391509.6244062963,3499.780936016303,383503.95150186605,383503.95150186605,383503.95150186605,383503.95150186605,0
Female,HIS,oil,FL,mrh-eq,-3165.0508807392584,-2965.200560177168,-1294.8530570736475,-2449.2366364784207,1080.9900075300336,0,0,0,0,0,-3165.0508807392584,-2965.200560177168,-1294.8530570736475,-2449.2366364784207,1080.9900075300336,-6523023.495559094,-6274170.737946218,-2702532.625676508,-5108281.139821013,2250050.865818605,-2639.3131584256853,-2473.4389730688613,-1079.3553611365696,-2042.4882970774695,901.8757197109135,-525.7377223135734,-491.76158710830686,-215.49769593707768,-406.7483394009516,179.11498305574244,119912.0961671762,121582.44367027971,121782.2939908418,121066.47974658098,1080.9900075300284,118617.24311010254,118617.24311010254,118617.24311010254,118617.24311010254,0,100139.4074682607,101533.49108019297,101699.3652655498,101102.54040420159,901.8757197109028,99060.0521071241,99060.0521071241,99060.0521071241,99060.05210712408,0,19772.688698915503,20048.952590086734,20082.928725291997,19963.939342379377,179.11498305574332,19557.191002978427,19557.191002978427,19557.191002978427,19557.191002978427,0,-2639.3131584256853,-2473.4389730688613,-1079.3553611365696,-2042.4882970774695,901.8757197109135,-525.7377223135734,-491.76158710830686,-215.49769593707768,-406.7483394009516,179.11498305574244,0,0,0,0,0,0,0,0,0,0,19772.688698915503,20048.952590086734,20082.928725291997,19963.939342379377,179.11498305574332,19557.191002978427,19557.191002978427,19557.191002978427,19557.191002978427,0
Female,HIS,oil,Food_price,USD,-13965.894783659203,-13563.416680047503,-4778.993113511189,-10622.383184284481,5465.027708231707,0,0,0,0,0,-13965.894783659203,-13563.416680047503,-4778.993113511189,-10622.383184284481,5465.027708231707,-6523023.495559094,-6274170.737946218,-2702532.625676508,-5108281.139821013,2250050.865818605,-11645.173057536664,-11316.867128066298,-3983.0110120210907,-8858.779343303197,4560.093419000607,-2320.7217261225383,-2246.5495519812025,-795.9821014900978,-1763.6038409812836,904.9446974288011,684328.3793460776,693112.8029126138,693515.2810162256,690171.7694168509,5465.027708231691,679549.3862325664,679549.3862325664,679549.3862325664,679549.3862325664,0,571619.6015413838,578953.4576574289,579281.7635868993,576495.3698726658,4560.093419000572,567636.5905293628,567636.5905293628,567636.5905293628,567636.5905293628,0,112708.77780469377,114159.34525518489,114233.5174293262,113676.39954418495,904.944697428802,111912.79570320368,111912.79570320368,111912.79570320368,111912.7957032037,0,-11645.173057536664,-11316.867128066298,-3983.0110120210907,-8858.779343303197,4560.093419000607,-2320.7217261225383,-2246.5495519812025,-795.9821014900978,-1763.6038409812836,904.9446974288011,0,0,0,0,0,0,0,0,0,0,112708.77780469377,114159.34525518489,114233.5174293262,113676.39954418495,904.944697428802,111912.79570320368,111912.79570320368,111912.79570320368,111912.7957032037,0
Female,HIS,sat_fat,CED,MJ,-5216111.551757647,-5134476.934228296,-5050218.20139129,-5133556.1920150835,87315.93068549882,0,0,0,0,0,-5216111.551757647,-5134476.934228296,-5050218.20139129,-5133556.1920150835,87315.93068549882,-100521476.69770877,-99017747.92751664,-97349888.76735313,-98960158.31700037,1670001.7080745292,-4020157.010298251,-3956821.3871928914,-3893892.3138511274,-3956964.0362327495,66455.21821922922,-1195954.5414593953,-1177655.5470354056,-1156325.8875401628,-1176592.1557823343,20877.507513018492,11321123.687907243,11405382.42074425,11487017.038273599,11404461.678531036,87315.93068549791,6270905.486515952,6270905.486515952,6270905.486515952,6270905.486515951,0,8726872.208313832,8789801.281655598,8853136.904760957,8789943.930695456,66455.21821922946,4832979.894462705,4832979.894462705,4832979.894462705,4832979.894462705,0,2594251.4795934088,2615581.1390886516,2633880.133512642,2614517.7478355807,20877.50751301872,1437925.5920532462,1437925.5920532462,1437925.5920532462,1437925.5920532465,0,-4020157.010298251,-3956821.3871928914,-3893892.3138511274,-3956964.0362327495,66455.21821922922,-1195954.5414593953,-1177655.5470354056,-1156325.8875401628,-1176592.1557823343,20877.507513018492,0,0,0,0,0,0,0,0,0,0,2594251.4795934088,2615581.1390886516,2633880.133512642,2614517.7478355807,20877.50751301872,1437925.5920532462,1437925.5920532462,1437925.5920532462,1437925.5920532465,0
Female,HIS,sat_fat,FL,mrh-eq,-140860.8876709254,-138642.73570571782,-136284.26973915717,-138593.5027227869,2409.123607410476,0,0,0,0,0,-140860.8876709254,-138642.73570571782,-136284.26973915717,-138593.5027227869,2409.123607410476,-100521476.69770877,-99017747.92751664,-97349888.76735313,-98960158.31700037,1670001.7080745292,-108557.45853498863,-106836.86026380312,-105073.49039595194,-106821.85268602568,1833.7135018646122,-32303.429135936807,-31805.875441914694,-31210.779343205195,-31771.650036761228,575.8421693534414,305598.21804295207,307956.68400951277,310174.83597472036,307907.45102658187,2409.123607410491,169313.94830379492,169313.94830379492,169313.94830379492,169313.94830379492,0,235555.62070609265,237318.9905739438,239039.58884512936,237303.98299616636,1833.7135018646195,130482.13031014071,130482.13031014071,130482.13031014071,130482.13031014071,0,70042.59733685941,70637.69343556894,71135.24712959104,70603.46803041546,575.8421693534457,38831.81799365425,38831.81799365425,38831.81799365425,38831.81799365425,0,-108557.45853498863,-106836.86026380312,-105073.49039595194,-106821.85268602568,1833.7135018646122,-32303.429135936807,-31805.875441914694,-31210.779343205195,-31771.650036761228,575.8421693534414,0,0,0,0,0,0,0,0,0,0,70042.59733685941,70637.69343556894,71135.24712959104,70603.46803041546,575.8421693534457,38831.81799365425,38831.81799365425,38831.81799365425,38831.81799365425,0
Female,HIS,sat_fat,Food_price,USD,-242207.1423567679,-238865.7069877536,-234287.37200590616,-238431.7071236016,4185.211265997642,0,0,0,0,0,-242207.1423567679,-238865.7069877536,-234287.37200590616,-238431.7071236016,4185.211265997642,-100521476.69770877,-99017747.92751664,-97349888.76735313,-98960158.31700037,1670001.7080745292,-186624.50747757877,-184034.2403117981,-180594.7737273353,-183736.27560348855,3184.0177837731676,-55582.63487918916,-54831.46667595553,-53692.59827857085,-54695.43152011306,1001.7079825600757,525933.5375100656,530511.872491913,533853.3078609274,530077.8726277611,4185.211265997699,291646.16550415935,291646.16550415935,291646.16550415935,291646.16550415935,0,405310.33187689126,408749.798461354,411340.06562713464,408451.8337530445,3184.017783773125,224715.5581495559,224715.5581495559,224715.5581495559,224715.5581495559,0,120623.20563317435,121762.07403055903,122513.24223379265,121626.03887471656,1001.7079825600753,66930.60735460349,66930.60735460349,66930.60735460349,66930.60735460349,0,-186624.50747757877,-184034.2403117981,-180594.7737273353,-183736.27560348855,3184.0177837731676,-55582.63487918916,-54831.46667595553,-53692.59827857085,-54695.43152011306,1001.7079825600757,0,0,0,0,0,0,0,0,0,0,120623.20563317435,121762.07403055903,122513.24223379265,121626.03887471656,1001.7079825600753,66930.60735460349,66930.60735460349,66930.60735460349,66930.60735460349,0
Female,NHB,added_sugar,CED,MJ,-2767143.416097422,-2751731.212723705,-2715717.020104273,-2744502.444567314,27781.07358324985,0,0,0,0,0,-2767143.416097422,-2751731.212723705,-2715717.020104273,-2744502.444567314,27781.07358324985,-108175174.79187603,-107601593.07734562,-106219954.94694756,-107318064.5103745,1057951.8661903064,-1831994.7737173026,-1821937.361826136,-1798246.6692908905,-1817153.7545825997,18238.873581818032,-935148.6423801195,-929793.8508975696,-917470.3508133825,-927348.6899847145,9542.28997861798,4422241.6331210295,4458255.825740462,4473668.029114179,4451027.057584071,27781.073583250625,1706524.6130167567,1706524.6130167567,1706524.6130167567,1706524.613016757,0,2928149.4723427417,2951840.1648779865,2961897.5767691536,2947056.5576344505,18238.873581817876,1129902.803051851,1129902.803051851,1129902.803051851,1129902.803051851,0,1494092.1607782883,1506415.6608624752,1511770.4523450253,1503970.49994962,9542.289978617802,576621.8099649057,576621.8099649057,576621.8099649057,576621.8099649057,0,-1831994.7737173026,-1821937.361826136,-1798246.6692908905,-1817153.7545825997,18238.873581818032,-935148.6423801195,-929793.8508975696,-917470.3508133825,-927348.6899847145,9542.28997861798,0,0,0,0,0,0,0,0,0,0,1494092.1607782883,1506415.6608624752,1511770.4523450253,1503970.49994962,9542.289978617802,576621.8099649057,576621.8099649057,576621.8099649057,576621.8099649057,0
