age_gp,race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
65-74,NHB,CED,MJ,-1016613.6075945642,-1004127.0325691691,-981981.7938348042,-1000738.0277590043,18462.053012398184,0,0,0,0,0,-1016613.6075945642,-1004127.0325691691,-981981.7938348042,-1000738.0277590043,18462.053012398184,-29040665.356422015,-28398981.4438659,-27449089.61369671,-28290838.314878855,842890.6510230785,-748142.7512964185,-739334.7882537456,-722750.3101040157,-736606.1864617957,13571.745663831445,-268470.8562981456,-264792.2443154234,-259231.48373078855,-264131.84129720845,4896.344762073379,2155759.1323934584,2177904.3711278224,2190390.9461532175,2174515.3663176578,18462.05301239786,1173777.3385586536,1173777.3385586536,1173777.3385586536,1173777.3385586536,0,1619771.901765758,1636356.379915488,1645164.3429581607,1633627.778123538,13571.74566383152,897021.5916617421,897021.5916617421,897021.5916617421,897021.5916617421,0,535987.2306277002,541547.9912123351,545226.6031950573,540887.5881941201,4896.344762073379,276755.74689691165,276755.74689691165,276755.74689691165,276755.74689691165,0,-748142.7512964185,-739334.7882537456,-722750.3101040157,-736606.1864617957,13571.745663831445,-268470.8562981456,-264792.2443154234,-259231.48373078855,-264131.84129720845,4896.344762073379,0,0,0,0,0,0,0,0,0,0,535987.2306277002,541547.9912123351,545226.6031950573,540887.5881941201,4896.344762073379,276755.74689691165,276755.74689691165,276755.74689691165,276755.74689691165,0
65-74,NHB,FL,mrh-eq,-33847.03989083575,-33829.58323667111,-32781.80260557241,-33468.06605178197,642.1454487849935,0,0,0,0,0,-33847.03989083575,-33829.58323667111,-32781.80260557241,-33468.06605178197,642.1454487849935,-29040665.356422015,-28398981.4438659,-27449089.61369671,-28290838.314878855,842890.6510230785,-24476.020146982297,-24472.710153037562,-23694.885656452898,-24200.950678427063,473.7218300542434,-9374.15552759058,-9353.388879481197,-9086.742738911898,-9267.11537335491,168.71549319928204,74320.94120968113,75368.72184077984,75386.17849494448,75007.2046558907,642.1454487849915,41539.138604108724,41539.138604108724,41539.138604108724,41539.138604108724,0,55428.288777044494,56206.11327362917,56209.423267573904,55934.35379901866,473.7218300542466,31733.403120591607,31733.403120591607,31733.403120591607,31733.403120591607,0,18892.47822242902,19159.12436299832,19179.8910111077,19072.85085687203,168.7154931992788,9805.73548351712,9805.73548351712,9805.73548351712,9805.73548351712,0,-24476.020146982297,-24472.710153037562,-23694.885656452898,-24200.950678427063,473.7218300542434,-9374.15552759058,-9353.388879481197,-9086.742738911898,-9267.11537335491,168.71549319928204,0,0,0,0,0,0,0,0,0,0,18892.47822242902,19159.12436299832,19179.8910111077,19072.85085687203,168.7154931992788,9805.73548351712,9805.73548351712,9805.73548351712,9805.73548351712,0
65-74,NHB,Food_price,USD,-895162.8330023567,-875207.5832147247,-860280.4358561217,-876971.8296810506,18422.623256450395,0,0,0,0,0,-895162.8330023567,-875207.5832147247,-860280.4358561217,-876971.8296810506,18422.623256450395,-29040665.356422015,-28398981.4438659,-27449089.61369671,-28290838.314878855,842890.6510230785,-595505.8265994181,-582222.8210482943,-572388.3644551329,-583432.8382265266,12212.128063019725,-299657.0064029388,-292984.7621664304,-287892.0714009891,-293538.99145452416,6210.645820796876,1501880.7750852734,1516807.9224438763,1536763.172231509,1518572.1689102026,18422.623256450526,641600.339229152,641600.339229152,641600.339229152,641600.339229152,0,1007752.2890910015,1017586.7456841632,1030869.7512352869,1018796.7628623955,12212.12806301984,435363.924635869,435363.924635869,435363.924635869,435363.924635869,0,494128.48599427205,499221.17675971333,505893.4209962217,499775.4060478071,6210.645820796848,206236.4145932829,206236.4145932829,206236.4145932829,206236.41459328294,0,-595505.8265994181,-582222.8210482943,-572388.3644551329,-583432.8382265266,12212.128063019725,-299657.0064029388,-292984.7621664304,-287892.0714009891,-293538.99145452416,6210.645820796876,0,0,0,0,0,0,0,0,0,0,494128.48599427205,499221.17675971333,505893.4209962217,499775.4060478071,6210.645820796848,206236.4145932829,206236.4145932829,206236.4145932829,206236.41459328294,0
65-74,NHW,CED,MJ,-8282185.675632442,-8274825.097470577,-8149250.928571252,-8233346.64458024,78648.20156136813,0,0,0,0,0,-8282185.675632442,-8274825.097470577,-8149250.928571252,-8233346.64458024,78648.20156136813,-208087482.74473763,-200774425.4085765,-193915026.20696148,-200933603.7013997,7460461.360826788,-6179946.302137519,-6177007.213099616,-6079426.600035542,-6143799.66080973,60216.33023340211,-2102239.3734949245,-2097817.8843709626,-2069824.3285357114,-2089546.9837705102,18503.19467354078,17960194.72719229,18085768.896091614,18093129.47425348,18044290.443201277,78648.2015613673,9810943.798621038,9810943.798621038,9810943.798621038,9810943.798621038,0,13592026.796893002,13689607.409957077,13692546.49899498,13656399.857667193,60216.33023340211,7512600.196857461,7512600.196857461,7512600.196857461,7512600.196857461,0,4368167.930299287,4396161.4861345375,4400582.975258498,4387890.585534085,18503.194673540616,2298343.601763575,2298343.601763575,2298343.601763575,2298343.601763575,0,-6179946.302137519,-6177007.213099616,-6079426.600035542,-6143799.66080973,60216.33023340211,-2102239.3734949245,-2097817.8843709626,-2069824.3285357114,-2089546.9837705102,18503.19467354078,0,0,0,0,0,0,0,0,0,0,4368167.930299287,4396161.4861345375,4400582.975258498,4387890.585534085,18503.194673540616,2298343.601763575,2298343.601763575,2298343.601763575,2298343.601763575,0
65-74,NHW,FL,mrh-eq,-266442.535855075,-261243.39971071875,-261091.55723075502,-263014.3799438389,3206.8441646922956,0,0,0,0,0,-266442.535855075,-261243.39971071875,-261091.55723075502,-263014.3799438389,3206.8441646922956,-208087482.74473763,-200774425.4085765,-193915026.20696148,-200933603.7013997,7460461.360826788,-196118.86212621184,-192206.62162766216,-192178.48497094912,-193569.4650809382,2386.20959203329,-70323.67372886316,-69036.77808305656,-68913.07225980586,-69444.91486290072,822.266313763082,608297.9483269438,608449.7908069075,613648.9269512638,610220.7710400276,3206.8441646923284,347206.39109618874,347206.39109618874,347206.39109618874,347206.39109618874,0,457945.3722256937,457973.5088824067,461885.7493809564,459336.3523356828,2386.20959203329,265766.88725474454,265766.88725474454,265766.88725474454,265766.88725474454,0,150352.5761012501,150476.28192450077,151763.1775703074,150884.41870434498,822.2663137630941,81439.50384144422,81439.50384144422,81439.50384144422,81439.50384144422,0,-196118.86212621184,-192206.62162766216,-192178.48497094912,-193569.4650809382,2386.20959203329,-70323.67372886316,-69036.77808305656,-68913.07225980586,-69444.91486290072,822.266313763082,0,0,0,0,0,0,0,0,0,0,150352.5761012501,150476.28192450077,151763.1775703074,150884.41870434498,822.2663137630941,81439.50384144422,81439.50384144422,81439.50384144422,81439.50384144422,0
65-74,NHW,Food_price,USD,-5078444.747023285,-4883433.868365901,-4687776.578135623,-4883207.057287692,205614.91955247475,0,0,0,0,0,-5078444.747023285,-4883433.868365901,-4687776.578135623,-4883207.057287692,205614.91955247475,-208087482.74473763,-200774425.4085765,-193915026.20696148,-200933603.7013997,7460461.360826788,-3411931.8069529063,-3279842.4220069624,-3147891.985958232,-3279891.176005984,138968.3332534048,-1666512.9400703793,-1603591.4463589382,-1539884.5921773901,-1603315.8812817077,66646.92615956243,9741067.492221894,9936724.782452174,10131735.66110956,9936497.971373966,205614.91955247568,5053290.914086272,5053290.914086272,5053290.914086272,5053290.914086272,0,6634379.869723582,6766330.305772313,6898419.690718256,6766379.059771334,138968.33325340503,3486487.88376535,3486487.88376535,3486487.88376535,3486487.8837653496,0,3106687.6224983125,3170394.47667986,3233315.9703913014,3170118.91160263,66646.9261595622,1566803.030320922,1566803.030320922,1566803.030320922,1566803.030320922,0,-3411931.8069529063,-3279842.4220069624,-3147891.985958232,-3279891.176005984,138968.3332534048,-1666512.9400703793,-1603591.4463589382,-1539884.5921773901,-1603315.8812817077,66646.92615956243,0,0,0,0,0,0,0,0,0,0,3106687.6224983125,3170394.47667986,3233315.9703913014,3170118.91160263,66646.9261595622,1566803.030320922,1566803.030320922,1566803.030320922,1566803.030320922,0
65-74,OTH,CED,MJ,-413693.0543811935,-380909.773163512,-372439.61985314,-389440.69523625216,22934.862538100948,0,0,0,0,0,-413693.0543811935,-380909.773163512,-372439.61985314,-389440.69523625216,22934.862538100948,-11127533.865749978,-10979572.091837328,-10544799.373258788,-10878936.672656314,318844.7209320053,-309725.01796234824,-285772.98539545864,-279093.5938422138,-291833.56118972,16954.658338594658,-103968.03641884522,-95136.78776805336,-93346.02601092619,-97607.1340465322,5985.900415761453,1088110.5966850834,1096580.7499954554,1129364.031213137,1105111.6720681957,22934.86253810104,715670.9768319434,715670.9768319434,715670.9768319434,715670.9768319434,0,827078.7035616197,833758.0951148646,857710.1276817544,839818.6709091259,16954.658338594712,547985.1097194059,547985.1097194059,547985.1097194059,547985.1097194059,0,261031.8931234636,262822.6548805908,271653.9035313827,265293.0011590696,5985.900415761458,167685.8671125374,167685.8671125374,167685.8671125374,167685.8671125374,0,-309725.01796234824,-285772.98539545864,-279093.5938422138,-291833.56118972,16954.658338594658,-103968.03641884522,-95136.78776805336,-93346.02601092619,-97607.1340465322,5985.900415761453,0,0,0,0,0,0,0,0,0,0,261031.8931234636,262822.6548805908,271653.9035313827,265293.0011590696,5985.900415761458,167685.8671125374,167685.8671125374,167685.8671125374,167685.8671125374,0
65-74,OTH,FL,mrh-eq,-13694.453424359304,-12841.008901208921,-12537.88696079451,-13034.104544274174,631.2713358340882,0,0,0,0,0,-13694.453424359304,-12841.008901208921,-12537.88696079451,-13034.104544274174,631.2713358340882,-11127533.865749978,-10979572.091837328,-10544799.373258788,-10878936.672656314,318844.7209320053,-10064.524508330078,-9478.658087273736,-9233.363518526923,-9598.156982820938,449.5278080212781,-3629.9289160292287,-3362.3508139351866,-3304.523442267589,-3435.947561453237,182.7413937444844,39358.14249710232,39661.26443751673,40514.708960667114,39854.36008058198,631.2713358340865,26820.255536307806,26820.255536307806,26820.255536307806,26820.255536307803,0,29711.988896279898,29957.28346502671,30543.14988608305,30076.78236057391,449.5278080212771,20478.625377752975,20478.625377752975,20478.625377752975,20478.625377752975,0,9646.153600822425,9703.980972490022,9971.559074584064,9777.577720008074,182.74139374448356,6341.630158554835,6341.630158554835,6341.630158554835,6341.630158554835,0,-10064.524508330078,-9478.658087273736,-9233.363518526923,-9598.156982820938,449.5278080212781,-3629.9289160292287,-3362.3508139351866,-3304.523442267589,-3435.947561453237,182.7413937444844,0,0,0,0,0,0,0,0,0,0,9646.153600822425,9703.980972490022,9971.559074584064,9777.577720008074,182.74139374448356,6341.630158554835,6341.630158554835,6341.630158554835,6341.630158554835,0
65-74,OTH,Food_price,USD,-240773.5035769408,-226879.5145615192,-219685.34766269094,-229230.32933927127,11284.201427010634,0,0,0,0,0,-240773.5035769408,-226879.5145615192,-219685.34766269094,-229230.32933927127,11284.201427010634,-11127533.865749978,-10979572.091837328,-10544799.373258788,-10878936.672656314,318844.7209320053,-161513.82718106225,-152108.04879726513,-147328.1253652052,-153731.15579787467,7597.327505889138,-79259.67639587856,-74771.4657642541,-72357.22229748577,-75499.17354139661,3687.1286381031773,564256.3224351867,571450.489334015,585344.4783494365,573801.3041117671,11284.20142701063,344570.97477249586,344570.97477249586,344570.97477249586,344570.97477249586,0,378275.1391101427,383055.0625422026,392460.84092599974,384678.1695428122,7597.327505889099,230947.01374493755,230947.01374493755,230947.01374493755,230947.01374493758,0,185981.1833250441,188395.42679181238,192883.63742343686,189123.1345689549,3687.128638103166,113623.9610275583,113623.9610275583,113623.9610275583,113623.9610275583,0,-161513.82718106225,-152108.04879726513,-147328.1253652052,-153731.15579787467,7597.327505889138,-79259.67639587856,-74771.4657642541,-72357.22229748577,-75499.17354139661,3687.1286381031773,0,0,0,0,0,0,0,0,0,0,185981.1833250441,188395.42679181238,192883.63742343686,189123.1345689549,3687.128638103166,113623.9610275583,113623.9610275583,113623.9610275583,113623.9610275583,0
75+,HIS,CED,MJ,-357695.91655830113,-338770.03045430407,-316063.7550785643,-337443.57807825395,21941.755248942238,0,0,0,0,0,-357695.91655830113,-338770.03045430407,-316063.7550785643,-337443.57807825395,21941.755248942238,-9319168.509627685,-8713929.22522678,-7622683.706905924,-8543400.722096972,905017.5164997882,-264026.2913141433,-251251.65333835222,-233430.69400254887,-249481.01426466368,16175.791802176305,-93669.62524415785,-87518.37711595185,-82633.0610760154,-87962.56381359028,5821.441486049837,816944.4309386424,839650.7063143823,858576.5924183793,838324.2539383321,21941.75524894227,500880.6758600782,500880.6758600782,500880.6758600782,500880.67586007825,0,616576.30780206,634397.2671378634,647171.9051136546,632626.6280641749,16175.791802176334,383145.61379951116,383145.61379951116,383145.61379951116,383145.61379951116,0,200368.12313658238,205253.43917651882,211404.68730472482,205697.62587415727,5821.441486049837,117735.06206056697,117735.06206056697,117735.06206056697,117735.06206056697,0,-264026.2913141433,-251251.65333835222,-233430.69400254887,-249481.01426466368,16175.791802176305,-93669.62524415785,-87518.37711595185,-82633.0610760154,-87962.56381359028,5821.441486049837,0,0,0,0,0,0,0,0,0,0,200368.12313658238,205253.43917651882,211404.68730472482,205697.62587415727,5821.441486049837,117735.06206056697,117735.06206056697,117735.06206056697,117735.06206056697,0
75+,HIS,FL,mrh-eq,-12260.551033592918,-11415.910061939581,-10610.50889560579,-11429.678414683282,868.5250832809447,0,0,0,0,0,-12260.551033592918,-11415.910061939581,-10610.50889560579,-11429.678414683282,868.5250832809447,-9319168.509627685,-8713929.22522678,-7622683.706905924,-8543400.722096972,905017.5164997882,-8860.3754151247,-8297.180854559298,-7667.973157144072,-8274.018350401466,627.90063148868,-3400.1756184682176,-3118.729207380284,-2942.53573846172,-3155.6600642818175,242.97725521428467,28377.906075394916,29183.3072417287,30027.948213382042,29197.075594472404,868.5250832809448,17767.39717978912,17767.39717978912,17767.39717978912,17767.39717978912,0,21196.333043202914,21825.540740618137,22388.735301183544,21802.378236460307,627.9006314886809,13528.359886058839,13528.359886058839,13528.359886058839,13528.359886058839,0,7181.573032192004,7357.766501110567,7639.212912198502,7394.697358012101,242.9772552142847,4239.037293730283,4239.037293730283,4239.037293730283,4239.037293730283,0,-8860.3754151247,-8297.180854559298,-7667.973157144072,-8274.018350401466,627.90063148868,-3400.1756184682176,-3118.729207380284,-2942.53573846172,-3155.6600642818175,242.97725521428467,0,0,0,0,0,0,0,0,0,0,7181.573032192004,7357.766501110567,7639.212912198502,7394.697358012101,242.9772552142847,4239.037293730283,4239.037293730283,4239.037293730283,4239.037293730283,0
75+,HIS,Food_price,USD,-302699.8901155955,-262392.3845779046,-250103.501653492,-272223.48023168644,28962.011369681175,0,0,0,0,0,-302699.8901155955,-262392.3845779046,-250103.501653492,-272223.48023168644,28962.011369681175,-9319168.509627685,-8713929.22522678,-7622683.706905924,-8543400.722096972,905017.5164997882,-201924.13980184583,-175215.00039355436,-166606.73622939142,-181566.18468973984,19384.810642549324,-100775.75031374962,-87177.3841843502,-83496.76542410061,-90657.29554194665,9580.545795537484,522615.1640950781,534904.0470194906,575211.5525571816,544735.1426732725,28962.011369681226,272511.662441586,272511.662441586,272511.662441586,272511.662441586,0,352109.36486293696,360717.6290271,387426.7684353914,367068.81332328543,19384.810642549313,185502.62863354557,185502.62863354557,185502.62863354557,185502.62863354557,0,170505.7992321411,174186.41799239072,187784.78412179012,177666.32934998712,9580.545795537468,87009.03380804048,87009.03380804048,87009.03380804048,87009.03380804048,0,-201924.13980184583,-175215.00039355436,-166606.73622939142,-181566.18468973984,19384.810642549324,-100775.75031374962,-87177.3841843502,-83496.76542410061,-90657.29554194665,9580.545795537484,0,0,0,0,0,0,0,0,0,0,170505.7992321411,174186.41799239072,187784.78412179012,177666.32934998712,9580.545795537468,87009.03380804048,87009.03380804048,87009.03380804048,87009.03380804048,0
75+,NHB,CED,MJ,-572851.1015102392,-553814.6512300788,-467363.91040992923,-530160.5141985036,59178.22044816671,0,0,0,0,0,-572851.1015102392,-553814.6512300788,-467363.91040992923,-530160.5141985036,59178.22044816671,-17071019.221953444,-16055340.221963642,-12980016.493351867,-15332657.861043653,2242275.0612011594,-422213.0686268498,-406527.5403488127,-341525.31964297144,-389223.4377425656,45033.766607247926,-150638.03288338918,-147287.11088126613,-125838.59076695782,-140937.07645593796,14163.53518794685,1154066.2705621244,1240517.0113822739,1259553.461662434,1216862.8743506987,59178.22044816673,686702.360152195,686702.360152195,686702.360152195,686702.360152195,0,867322.7776022846,932324.9983081257,948010.526586163,915020.8957018787,45033.76660724795,525797.4579593131,525797.4579593131,525797.4579593131,525797.4579593131,0,286743.49295983976,308192.0130741481,311542.9350762711,301841.9786488199,14163.53518794685,160904.90219288197,160904.90219288197,160904.90219288197,160904.90219288197,0,-422213.0686268498,-406527.5403488127,-341525.31964297144,-389223.4377425656,45033.766607247926,-150638.03288338918,-147287.11088126613,-125838.59076695782,-140937.07645593796,14163.53518794685,0,0,0,0,0,0,0,0,0,0,286743.49295983976,308192.0130741481,311542.9350762711,301841.9786488199,14163.53518794685,160904.90219288197,160904.90219288197,160904.90219288197,160904.90219288197,0
75+,NHB,FL,mrh-eq,-19561.180447752948,-19063.49338373926,-16149.63670186115,-18215.714570453496,1939.856726503812,0,0,0,0,0,-19561.180447752948,-19063.49338373926,-16149.63670186115,-18215.714570453496,1939.856726503812,-17071019.221953444,-16055340.221963642,-12980016.493351867,-15332657.861043653,2242275.0612011594,-14142.62748464663,-13705.205771357187,-11542.06738895235,-13099.691150614943,1465.7315638192088,-5418.552963106319,-5358.287612382076,-4607.5693129087995,-5116.023419838555,475.61096607686443,40071.664704115945,42985.52138599406,43483.20845000774,42137.742572708295,1939.8567265038125,23922.0280022548,23922.0280022548,23922.0280022548,23922.0280022548,0,29788.44136164346,31951.5797440483,32389.00145733774,31346.065123306053,1465.7315638192101,18246.373972691115,18246.373972691115,18246.373972691115,18246.373972691115,0,10283.22334247248,11033.941641945758,11094.206992670002,10791.677449402237,475.6109660768648,5675.654029563684,5675.654029563684,5675.654029563684,5675.654029563684,0,-14142.62748464663,-13705.205771357187,-11542.06738895235,-13099.691150614943,1465.7315638192088,-5418.552963106319,-5358.287612382076,-4607.5693129087995,-5116.023419838555,475.61096607686443,0,0,0,0,0,0,0,0,0,0,10283.22334247248,11033.941641945758,11094.206992670002,10791.677449402237,475.6109660768648,5675.654029563684,5675.654029563684,5675.654029563684,5675.654029563684,0
75+,NHB,Food_price,USD,-461529.20600868703,-451190.8331068278,-407032.8928516457,-439324.3182460128,30467.74110925731,0,0,0,0,0,-461529.20600868703,-451190.8331068278,-407032.8928516457,-439324.3182460128,30467.74110925731,-17071019.221953444,-16055340.221963642,-12980016.493351867,-15332657.861043653,2242275.0612011594,-309053.0407044398,-302225.0540167076,-272497.22516357235,-294190.0216779697,20459.598547869788,-152476.1653042473,-148965.7790901202,-134535.6676880733,-145134.29656804306,10008.421026464883,726657.5327295574,770815.4729847396,781153.8458865989,758948.9581239246,30467.741109257375,319624.6398779118,319624.6398779118,319624.6398779118,319624.6398779118,0,487243.8890647456,516971.71791788086,523799.70460561314,508936.685579143,20459.598547869777,214746.66390117322,214746.66390117322,214746.66390117322,214746.6639011732,0,239413.6436648118,253843.7550668587,257354.14128098576,250012.27254478156,10008.421026464883,104877.97597673851,104877.97597673851,104877.97597673851,104877.97597673851,0,-309053.0407044398,-302225.0540167076,-272497.22516357235,-294190.0216779697,20459.598547869788,-152476.1653042473,-148965.7790901202,-134535.6676880733,-145134.29656804306,10008.421026464883,0,0,0,0,0,0,0,0,0,0,239413.6436648118,253843.7550668587,257354.14128098576,250012.27254478156,10008.421026464883,104877.97597673851,104877.97597673851,104877.97597673851,104877.97597673851,0
75+,NHW,CED,MJ,-6195807.226591739,-6050608.827863911,-6047207.533818631,-6100362.197927963,89293.95000860043,0,0,0,0,0,-6195807.226591739,-6050608.827863911,-6047207.533818631,-6100362.197927963,89293.95000860043,-151220381.13023615,-147246438.4915232,-143063530.59321487,-147173117.34780553,4293548.796478336,-4666421.27345512,-4557165.139816497,-4556055.020627285,-4595111.109798747,66738.89651153616,-1529385.9531366178,-1493443.6880474142,-1491152.5131913458,-1505251.088129216,22571.89941123501,12462236.068087442,12465637.362132723,12610835.760860546,12515390.732196772,89293.95000859884,6415028.53426881,6415028.53426881,6415028.53426881,6415028.53426881,0,9526300.374157261,9527410.493346473,9636666.626985095,9565356.463328721,66738.89651153564,4970245.353529976,4970245.353529976,4970245.353529976,4970245.353529976,0,2935935.6939301803,2938226.8687862484,2974169.133875452,2950034.26886805,22571.89941123501,1444783.1807388342,1444783.1807388342,1444783.1807388342,1444783.180738834,0,-4666421.27345512,-4557165.139816497,-4556055.020627285,-4595111.109798747,66738.89651153616,-1529385.9531366178,-1493443.6880474142,-1491152.5131913458,-1505251.088129216,22571.89941123501,0,0,0,0,0,0,0,0,0,0,2935935.6939301803,2938226.8687862484,2974169.133875452,2950034.26886805,22571.89941123501,1444783.1807388342,1444783.1807388342,1444783.1807388342,1444783.180738834,0
75+,NHW,FL,mrh-eq,-205050.17549209722,-200096.8438581946,-198630.68877278996,-201320.41457696585,3540.946729262096,0,0,0,0,0,-205050.17549209722,-200096.8438581946,-198630.68877278996,-201320.41457696585,3540.946729262096,-151220381.13023615,-147246438.4915232,-143063530.59321487,-147173117.34780553,4293548.796478336,-150914.0392040818,-147262.15674747166,-146167.2602286291,-148159.34479581116,2616.340247203302,-54136.136288015405,-52834.68711072291,-52463.42854416088,-53161.069781154656,924.6350462370589,427054.0322133654,428520.18729876995,433473.5189326727,429743.7580175412,3540.946729262139,228423.34344057544,228423.34344057544,228423.34344057544,228423.34344057544,0,321995.32946821704,323090.22598705965,326742.10844366986,323987.41403539915,2616.340247203335,175828.06923958802,175828.06923958802,175828.06923958802,175828.06923958802,0,105058.7027451483,105429.96131171033,106731.41048900284,105756.34398214209,924.6350462370631,52595.27420098743,52595.27420098743,52595.27420098743,52595.27420098743,0,-150914.0392040818,-147262.15674747166,-146167.2602286291,-148159.34479581116,2616.340247203302,-54136.136288015405,-52834.68711072291,-52463.42854416088,-53161.069781154656,924.6350462370589,0,0,0,0,0,0,0,0,0,0,105058.7027451483,105429.96131171033,106731.41048900284,105756.34398214209,924.6350462370631,52595.27420098743,52595.27420098743,52595.27420098743,52595.27420098743,0
75+,NHW,Food_price,USD,-3935116.5236639157,-3841301.68086611,-3765718.440944751,-3847698.7345069684,89328.84180814202,0,0,0,0,0,-3935116.5236639157,-3841301.68086611,-3765718.440944751,-3847698.7345069684,89328.84180814202,-151220381.13023615,-147246438.4915232,-143063530.59321487,-147173117.34780553,4293548.796478336,-2638327.7483848766,-2575329.6695869844,-2523096.383754534,-2579106.789925736,60736.23623956818,-1296788.7752790381,-1265972.0112791255,-1242622.0571902161,-1268591.944581232,28598.945049906393,6746631.784944523,6822215.024865882,6916029.867663687,6828612.078506741,89328.84180814157,2980913.343999772,2980913.343999772,2980913.343999772,2980913.343999772,0,4567467.864589081,4619701.15042153,4682699.229219424,4623478.270760282,60736.23623956821,2044371.4808345463,2044371.4808345463,2044371.4808345463,2044371.4808345463,0,2179163.920355442,2202513.874444351,2233330.6384442644,2205133.8077464574,28598.945049906637,936541.8631652256,936541.8631652256,936541.8631652256,936541.8631652255,0,-2638327.7483848766,-2575329.6695869844,-2523096.383754534,-2579106.789925736,60736.23623956818,-1296788.7752790381,-1265972.0112791255,-1242622.0571902161,-1268591.944581232,28598.945049906393,0,0,0,0,0,0,0,0,0,0,2179163.920355442,2202513.874444351,2233330.6384442644,2205133.8077464574,28598.945049906637,936541.8631652256,936541.8631652256,936541.8631652256,936541.8631652255,0
