age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
35-44,Female,NHB,added_sugar,Food_price,USD,-1434639.4609810489,-1131440.7253402246,-1112130.8398700485,-1231050.8482071187,190404.22358401245,0,0,0,0,0,-1434639.4609810489,-1131440.7253402246,-1112130.8398700485,-1231050.8482071187,190404.22358401245,-23943495.788433056,-18883243.476043742,-18560970.05892045,-20545692.2112248,3177761.973984829,-948924.9854950495,-748377.8350469919,-735605.5439675539,-814263.7506149287,125940.5795091551,-485714.47548599937,-383062.8902932326,-376525.29590249463,-416787.0975921901,64463.64407485729,1867193.941376321,1886503.8268464967,2189702.5624873214,1986113.949713391,190404.22358401242,755063.1015062722,755063.1015062722,755063.1015062722,755063.1015062722,0,1235032.934703568,1247805.2257830058,1448352.3762310634,1313691.1413509424,125940.5795091551,499427.39073601377,499427.39073601377,499427.39073601377,499427.3907360138,0,632161.0066727531,638698.601063491,741350.1862562578,672422.8083624485,64463.64407485734,255635.71077025845,255635.71077025845,255635.71077025845,255635.71077025845,0,-948924.9854950495,-748377.8350469919,-735605.5439675539,-814263.7506149287,125940.5795091551,-485714.47548599937,-383062.8902932326,-376525.29590249463,-416787.0975921901,64463.64407485729,0,0,0,0,0,0,0,0,0,0,632161.0066727531,638698.601063491,741350.1862562578,672422.8083624485,64463.64407485734,255635.71077025845,255635.71077025845,255635.71077025845,255635.71077025845,0
35-44,Female,NHB,oil,CED,MJ,-83492.5823779853,-75371.95600776246,-63461.9547640885,-74042.35078900767,10605.132513022982,0,0,0,0,0,-83492.5823779853,-75371.95600776246,-63461.9547640885,-74042.35078900767,10605.132513022982,-8993917.027351402,-8119153.812419824,-6836194.776654037,-7975927.2086183475,1142397.0749208122,-69722.85811554207,-62941.49785461345,-52995.71221452809,-61831.17316017248,8856.117854332775,-13769.724262443215,-12430.45815314901,-10466.24254956041,-12211.177628835188,1749.014658690206,501518.1551908837,513428.1564345577,521548.78280478047,512098.55121580296,10605.132513022963,438056.20042679517,438056.20042679517,438056.20042679517,438056.2004267952,0,418807.014717062,428752.80035714735,435534.160618076,427642.4756627064,8856.117854332773,365811.30250253394,365811.30250253394,365811.30250253394,365811.30250253394,0,82711.14047382171,84675.35607741031,86014.62218670452,84456.07555309648,1749.014658690207,72244.8979242613,72244.8979242613,72244.8979242613,72244.8979242613,0,-69722.85811554207,-62941.49785461345,-52995.71221452809,-61831.17316017248,8856.117854332775,-13769.724262443215,-12430.45815314901,-10466.24254956041,-12211.177628835188,1749.014658690206,0,0,0,0,0,0,0,0,0,0,82711.14047382171,84675.35607741031,86014.62218670452,84456.07555309648,1749.014658690207,72244.8979242613,72244.8979242613,72244.8979242613,72244.8979242613,0
35-44,Female,NHB,oil,FL,mrh-eq,-4173.17750069105,-3767.287368962798,-3171.9943763674733,-3700.8302247989127,530.0722427632568,0,0,0,0,0,-4173.17750069105,-3767.287368962798,-3171.9943763674733,-3700.8302247989127,530.0722427632568,-8993917.027351402,-8119153.812419824,-6836194.776654037,-7975927.2086183475,1142397.0749208122,-3484.930690661861,-3145.9805796583514,-2648.86421700954,-3090.4836492564914,442.65191853635486,-688.2468100291893,-621.3067893044469,-523.1301593579335,-610.3465755424221,87.4203242269021,25067.188267763115,25662.48126035844,26068.371392086694,25596.024116194556,530.0722427632585,21895.193891395644,21895.193891395644,21895.193891395644,21895.193891395644,0,20933.069275979946,21430.185638628758,21769.135749632267,21374.6887082269,442.6519185363537,18284.20505897041,18284.20505897041,18284.20505897041,18284.20505897041,0,4134.118991783168,4232.295621729681,4299.235642454424,4221.3354079676565,87.42032422690214,3610.9888324252342,3610.9888324252342,3610.9888324252342,3610.988832425234,0,-3484.930690661861,-3145.9805796583514,-2648.86421700954,-3090.4836492564914,442.65191853635486,-688.2468100291893,-621.3067893044469,-523.1301593579335,-610.3465755424221,87.4203242269021,0,0,0,0,0,0,0,0,0,0,4134.118991783168,4232.295621729681,4299.235642454424,4221.3354079676565,87.42032422690214,3610.9888324252342,3610.9888324252342,3610.9888324252342,3610.988832425234,0
35-44,Female,NHB,oil,Food_price,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8993917.027351402,-8119153.812419824,-6836194.776654037,-7975927.2086183475,1142397.0749208122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35-44,Female,NHB,sat_fat,CED,MJ,-910328.4449579185,-846819.0349167605,-816440.6845547839,-858443.968137526,50429.73387523597,0,0,0,0,0,-910328.4449579185,-846819.0349167605,-816440.6845547839,-858443.968137526,50429.73387523597,-18603662.588823806,-17305770.99577842,-16684952.67106331,-17543340.563613605,1030592.5939757238,-704650.6203478785,-655490.4019329762,-631975.6765102178,-664488.8205267108,39035.73864574355,-205677.8246100399,-191328.63298378434,-184465.008044566,-193955.14761081492,11393.99522949245,1923875.3937677946,1954253.7441297716,2017763.1541709297,1965878.677350537,50429.73387523602,1107434.709213011,1107434.709213011,1107434.709213011,1107434.709213011,0,1489198.7580956717,1512713.4835184296,1561873.701933332,1521711.9021121645,39035.73864574346,857223.0815854534,857223.0815854534,857223.0815854534,857223.0815854534,0,434676.6356721235,441540.260611342,455889.4522375975,444166.77523837256,11393.995229492468,250211.62762755758,250211.62762755758,250211.62762755758,250211.62762755758,0,-704650.6203478785,-655490.4019329762,-631975.6765102178,-664488.8205267108,39035.73864574355,-205677.8246100399,-191328.63298378434,-184465.008044566,-193955.14761081492,11393.99522949245,0,0,0,0,0,0,0,0,0,0,434676.6356721235,441540.260611342,455889.4522375975,444166.77523837256,11393.995229492468,250211.62762755758,250211.62762755758,250211.62762755758,250211.62762755758,0
35-44,Female,NHB,sat_fat,FL,mrh-eq,-24103.90984785992,-22422.291413764295,-21617.92566807386,-22730.099374608224,1335.29141675502,0,0,0,0,0,-24103.90984785992,-22422.291413764295,-21617.92566807386,-22730.099374608224,1335.29141675502,-18603662.588823806,-17305770.99577842,-16684952.67106331,-17543340.563613605,1030592.5939757238,-18657.919700497754,-17356.242839429564,-16733.613913763566,-17594.505272904014,1033.5982912245668,-5445.990147362166,-5066.048574334731,-4884.3117543102935,-5135.594101704204,301.69312553045404,50940.865691655505,51745.23143734594,53426.84987144156,52053.03939818987,1335.29141675502,29322.94002358164,29322.94002358164,29322.94002358164,29322.94002358164,0,39431.38634137961,40054.015267045615,41355.692128113806,40292.27770052007,1033.5982912245686,22697.772427616055,22697.772427616055,22697.772427616055,22697.772427616055,0,11509.479350275882,11691.216170300318,12071.157743327754,11760.761697669792,301.69312553045404,6625.167595965587,6625.167595965587,6625.167595965587,6625.167595965587,0,-18657.919700497754,-17356.242839429564,-16733.613913763566,-17594.505272904014,1033.5982912245668,-5445.990147362166,-5066.048574334731,-4884.3117543102935,-5135.594101704204,301.69312553045404,0,0,0,0,0,0,0,0,0,0,11509.479350275882,11691.216170300318,12071.157743327754,11760.761697669792,301.69312553045404,6625.167595965587,6625.167595965587,6625.167595965587,6625.167595965587,0
35-44,Female,NHB,sat_fat,Food_price,USD,-53958.900137441065,-50194.43695585054,-48393.78755002222,-50883.49442103026,2989.177136233918,0,0,0,0,0,-53958.900137441065,-50194.43695585054,-48393.78755002222,-50883.49442103026,2989.177136233918,-18603662.588823806,-17305770.99577842,-16684952.67106331,-17543340.563613605,1030592.5939757238,-41767.5319998319,-38853.60425114211,-37459.79004279381,-39386.97742319176,2313.808312860411,-12191.36813760916,-11340.832704708433,-10933.997507228414,-11496.516997838507,675.3688233735071,114035.9842913569,115836.63369718523,119601.09687877576,116525.69116236495,2989.1771362339223,65642.19674133469,65642.19674133469,65642.19674133469,65642.19674133469,0,88270.91751109695,89664.73171944526,92578.65946813505,90198.1048914949,2313.808312860407,50811.127468303144,50811.127468303144,50811.127468303144,50811.127468303144,0,25765.066780259953,26171.901977739974,27022.4374106407,26327.586270870048,675.368823373505,14831.06927303154,14831.06927303154,14831.06927303154,14831.06927303154,0,-41767.5319998319,-38853.60425114211,-37459.79004279381,-39386.97742319176,2313.808312860411,-12191.36813760916,-11340.832704708433,-10933.997507228414,-11496.516997838507,675.3688233735071,0,0,0,0,0,0,0,0,0,0,25765.066780259953,26171.901977739974,27022.4374106407,26327.586270870048,675.368823373505,14831.06927303154,14831.06927303154,14831.06927303154,14831.06927303154,0
35-44,Female,NHW,added_sugar,CED,MJ,-1422743.7976946216,-1413151.2595799286,-1322057.4478946791,-1384554.3214849965,58494.24899459385,0,0,0,0,0,-1422743.7976946216,-1413151.2595799286,-1322057.4478946791,-1384554.3214849965,58494.24899459385,-56695025.16945807,-56312771.39282397,-52682767.20328146,-55173209.84443506,2330941.750996032,-942332.7486157208,-935979.2766677379,-875644.6738486369,-917038.5289936614,38742.77752790404,-480411.04907890083,-477171.98291219084,-446412.7740460423,-467515.7924913352,19751.47146668976,2372146.4443823006,2463240.2560675503,2472832.794182243,2434643.3179726177,58494.24899459383,1050088.9964876215,1050088.9964876215,1050088.9964876215,1050088.9964876215,0,1571155.1740207125,1631489.7768398135,1637843.2487877966,1612549.029165737,38742.777527904014,695510.5001720756,695510.5001720756,695510.5001720756,695510.5001720756,0,800991.2703615882,831750.4792277367,834989.5453944467,822094.2888068812,19751.471466689727,354578.4963155459,354578.4963155459,354578.4963155459,354578.4963155459,0,-942332.7486157208,-935979.2766677379,-875644.6738486369,-917038.5289936614,38742.77752790404,-480411.04907890083,-477171.98291219084,-446412.7740460423,-467515.7924913352,19751.47146668976,0,0,0,0,0,0,0,0,0,0,800991.2703615882,831750.4792277367,834989.5453944467,822094.2888068812,19751.471466689727,354578.4963155459,354578.4963155459,354578.4963155459,354578.4963155459,0
35-44,Female,NHW,added_sugar,FL,mrh-eq,-66706.68627408233,-66256.93106753996,-61985.911698174525,-64916.13662444415,2742.558092920916,0,0,0,0,0,-66706.68627408233,-66256.93106753996,-61985.911698174525,-64916.13662444415,2742.558092920916,-56695025.16945807,-56312771.39282397,-52682767.20328146,-55173209.84443506,2330941.750996032,-44182.160645900665,-43884.27211482991,-41055.427295230846,-42996.217276749805,1816.491704358972,-22524.525628181655,-22372.658952710055,-20930.48440294368,-21919.919347694347,926.0663885619447,111220.32576630797,115491.34513567343,115941.10034221577,114150.5506925776,2742.558092920923,49234.41406813346,49234.41406813346,49234.41406813346,49234.41406813346,0,73665.093779447,76493.93859904607,76791.82713011683,75605.88376096597,1816.491704358976,32609.66648421616,32609.66648421616,32609.66648421616,32609.66648421616,0,37555.23198686098,38997.40653662735,39149.27321209895,38544.66693161164,926.0663885619435,16624.747583917295,16624.747583917295,16624.747583917295,16624.747583917295,0,-44182.160645900665,-43884.27211482991,-41055.427295230846,-42996.217276749805,1816.491704358972,-22524.525628181655,-22372.658952710055,-20930.48440294368,-21919.919347694347,926.0663885619447,0,0,0,0,0,0,0,0,0,0,37555.23198686098,38997.40653662735,39149.27321209895,38544.66693161164,926.0663885619435,16624.747583917295,16624.747583917295,16624.747583917295,16624.747583917295,0
35-44,Female,NHW,added_sugar,Food_price,USD,-4071345.72875251,-4043895.572832356,-3783220.107775694,-3962062.131030073,167388.05060097118,0,0,0,0,0,-4071345.72875251,-4043895.572832356,-3783220.107775694,-3962062.131030073,167388.05060097118,-56695025.16945807,-56312771.39282397,-52682767.20328146,-55173209.84443506,2330941.750996032,-2696594.0159829883,-2678412.8220673422,-2505758.3864046745,-2624211.6846122467,110866.93336061694,-1374751.712769522,-1365482.7507650137,-1277461.72137102,-1337850.446417826,56521.117240354244,6788171.074764577,7048846.539821238,7076296.695741394,6967013.098018955,167388.05060097147,3004950.9669888825,3004950.9669888825,3004950.9669888825,3004950.9669888825,0,4496042.0262043765,4668696.461867044,4686877.65578269,4614495.324411948,110866.93336061708,1990283.6397997017,1990283.6397997017,1990283.6397997017,1990283.6397997017,0,2292129.0485602003,2380150.077954194,2389419.039958703,2352517.7736070068,56521.11724035426,1014667.3271891805,1014667.3271891805,1014667.3271891805,1014667.3271891805,0,-2696594.0159829883,-2678412.8220673422,-2505758.3864046745,-2624211.6846122467,110866.93336061694,-1374751.712769522,-1365482.7507650137,-1277461.72137102,-1337850.446417826,56521.117240354244,0,0,0,0,0,0,0,0,0,0,2292129.0485602003,2380150.077954194,2389419.039958703,2352517.7736070068,56521.11724035426,1014667.3271891805,1014667.3271891805,1014667.3271891805,1014667.3271891805,0
35-44,Female,NHW,oil,CED,MJ,-232407.9817945849,-184328.67438907048,-113114.5918355182,-176211.2094248467,63178.32745865873,0,0,0,0,0,-232407.9817945849,-184328.67438907048,-113114.5918355182,-176211.2094248467,63178.32745865873,-25136614.189973373,-19936487.277629506,-12234166.10854104,-19058524.38052614,6833195.788859555,-193504.26939929495,-153473.15178926743,-94179.88264653222,-146714.50212866825,52602.65160584094,-38903.71239528996,-30855.52259980304,-18934.70918898598,-29496.70729617843,10575.67585281779,1410386.657303029,1481600.7398565812,1529680.0472620956,1473483.2748923574,63178.32745865865,1297272.0654675108,1297272.0654675108,1297272.0654675108,1297272.0654675108,0,1174296.3283126596,1233589.5974553947,1273620.7150654222,1226830.9477947953,52602.65160584093,1080116.4456661274,1080116.4456661274,1080116.4456661274,1080116.4456661274,0,236090.32899036948,248011.14240118655,256059.3321966735,246652.3270975619,10575.675852817803,217155.61980138352,217155.61980138352,217155.61980138352,217155.61980138355,0,-193504.26939929495,-153473.15178926743,-94179.88264653222,-146714.50212866825,52602.65160584094,-38903.71239528996,-30855.52259980304,-18934.70918898598,-29496.70729617843,10575.67585281779,0,0,0,0,0,0,0,0,0,0,236090.32899036948,248011.14240118655,256059.3321966735,246652.3270975619,10575.675852817803,217155.61980138352,217155.61980138352,217155.61980138352,217155.61980138355,0
35-44,Female,NHW,oil,FL,mrh-eq,-11110.383471968233,-8811.927376712241,-5407.5014199751395,-8423.867776192552,3020.2725386759234,0,0,0,0,0,-11110.383471968233,-8811.927376712241,-5407.5014199751395,-8423.867776192552,3020.2725386759234,-25136614.189973373,-19936487.277629506,-12234166.10854104,-19058524.38052614,6833195.788859555,-9250.57142998394,-7336.8632000662155,-4502.3178785347545,-7013.76246616666,2514.6968984042683,-1859.8120419842926,-1475.0641766460262,-905.1835414403848,-1410.1053100258948,505.5756402716548,67424.26178905534,70828.68774579243,73127.14384104843,70440.62814527274,3020.2725386759216,62016.7603690802,62016.7603690802,62016.7603690802,62016.7603690802,0,56137.841809622165,58972.38713115363,60886.09536107135,58649.286397254065,2514.696898404269,51635.52393108741,51635.52393108741,51635.52393108741,51635.52393108741,0,11286.419979433173,11856.300614638814,12241.04847997708,11791.341748018682,505.5756402716545,10381.236437992788,10381.236437992788,10381.236437992788,10381.236437992788,0,-9250.57142998394,-7336.8632000662155,-4502.3178785347545,-7013.76246616666,2514.6968984042683,-1859.8120419842926,-1475.0641766460262,-905.1835414403848,-1410.1053100258948,505.5756402716548,0,0,0,0,0,0,0,0,0,0,11286.419979433173,11856.300614638814,12241.04847997708,11791.341748018682,505.5756402716545,10381.236437992788,10381.236437992788,10381.236437992788,10381.236437992788,0
35-44,Female,NHW,oil,Food_price,USD,-80418.06158113042,-63781.60755808342,-39140.033581088835,-60972.79353915445,21861.03329555104,0,0,0,0,0,-80418.06158113042,-63781.60755808342,-39140.033581088835,-60972.79353915445,21861.03329555104,-25136614.189973373,-19936487.277629506,-12234166.10854104,-19058524.38052614,6833195.788859555,-66956.55688158782,-53104.94620855167,-32588.2249993745,-50766.31093271272,18201.626482468033,-13461.504699542596,-10676.661349531749,-6551.8085817143365,-10206.482606441727,3659.406813083006,488023.5187466457,512665.09272364026,529301.5467466873,509856.2787047113,21861.033295551017,448883.48516555683,448883.48516555683,448883.48516555683,448883.48516555683,0,406331.2874004878,426848.008609665,440699.6192827011,424509.373333826,18201.626482468022,373743.0624011133,373743.0624011133,373743.0624011133,373743.0624011133,0,81692.23134615787,85817.08411397527,88601.92746398614,85346.90537088527,3659.4068130830015,75140.42276444355,75140.42276444355,75140.42276444355,75140.42276444355,0,-66956.55688158782,-53104.94620855167,-32588.2249993745,-50766.31093271272,18201.626482468033,-13461.504699542596,-10676.661349531749,-6551.8085817143365,-10206.482606441727,3659.406813083006,0,0,0,0,0,0,0,0,0,0,81692.23134615787,85817.08411397527,88601.92746398614,85346.90537088527,3659.4068130830015,75140.42276444355,75140.42276444355,75140.42276444355,75140.42276444355,0
35-44,Female,NHW,sat_fat,CED,MJ,-3911310.803847097,-3727425.2872707434,-3608619.6687517287,-3750260.3392206864,160533.84018233063,0,0,0,0,0,-3911310.803847097,-3727425.2872707434,-3608619.6687517287,-3750260.3392206864,160533.84018233063,-74972340.04711048,-71447606.73649223,-69170330.4785293,-71885310.9654941,3077126.380082138,-3048762.863715997,-2905428.988647363,-2812823.165201852,-2923228.3050063537,125131.86368012858,-862547.9401310997,-821996.2986233804,-795796.5035498764,-827032.034214333,35401.976502202095,7022857.81372033,7141663.432239345,7325548.948815698,7164498.484189288,160533.84018233084,3414238.144968603,3414238.144968603,3414238.144968603,3414238.144968603,0,5474131.096554318,5566736.9199998295,5710070.795068463,5584536.2363588195,125131.86368012834,2661307.9313524663,2661307.9313524663,2661307.9313524663,2661307.9313524663,0,1548726.7171660126,1574926.5122395167,1615478.1537472357,1579962.2478304692,35401.97650220202,752930.2136161361,752930.2136161361,752930.2136161361,752930.2136161361,0,-3048762.863715997,-2905428.988647363,-2812823.165201852,-2923228.3050063537,125131.86368012858,-862547.9401310997,-821996.2986233804,-795796.5035498764,-827032.034214333,35401.976502202095,0,0,0,0,0,0,0,0,0,0,1548726.7171660126,1574926.5122395167,1615478.1537472357,1579962.2478304692,35401.97650220202,752930.2136161361,752930.2136161361,752930.2136161361,752930.2136161361,0
35-44,Female,NHW,sat_fat,FL,mrh-eq,-103722.28317433613,-98845.90628216186,-95695.35378845286,-99451.458702676,4257.12434155776,0,0,0,0,0,-103722.28317433613,-98845.90628216186,-95695.35378845286,-99451.458702676,4257.12434155776,-74972340.04711048,-71447606.73649223,-69170330.4785293,-71885310.9654941,3077126.380082138,-80848.7642482202,-77047.75800659887,-74591.98603533025,-77519.77003128403,3318.3153294790186,-22873.51892611592,-21798.148275562977,-21103.367753122602,-21931.68867139195,938.80901207874,186235.99181413336,189386.54430784239,194262.92120001663,189992.09672835653,4257.124341557745,90540.63802568051,90540.63802568051,90540.63802568051,90540.63802568051,0,145166.00807375842,147621.78004502703,151422.7862866484,148093.7920697122,3318.3153294790277,70574.02203842817,70574.02203842817,70574.02203842817,70574.02203842817,0,41069.98374037495,41764.76426281532,42840.134913368274,41898.3046586443,938.8090120787425,19966.61598725235,19966.61598725235,19966.61598725235,19966.61598725235,0,-80848.7642482202,-77047.75800659887,-74591.98603533025,-77519.77003128403,3318.3153294790186,-22873.51892611592,-21798.148275562977,-21103.367753122602,-21931.68867139195,938.80901207874,0,0,0,0,0,0,0,0,0,0,41069.98374037495,41764.76426281532,42840.134913368274,41898.3046586443,938.8090120787425,19966.61598725235,19966.61598725235,19966.61598725235,19966.61598725235,0
35-44,Female,NHW,sat_fat,Food_price,USD,-195130.5844129545,-185956.75750067504,-180029.68830679872,-187095.97073520243,8008.839906566163,0,0,0,0,0,-195130.5844129545,-185956.75750067504,-180029.68830679872,-187095.97073520243,8008.839906566163,-74972340.04711048,-71447606.73649223,-69170330.4785293,-71885310.9654941,3077126.380082138,-152099.10671079252,-144948.35234455645,-140328.35936645002,-145836.33879653175,6242.677944327373,-43031.477702161974,-41008.405156118606,-39701.328940348685,-41259.63193867069,1766.1619622387896,350361.916545332,356288.9857392084,365462.8126514879,357428.1989737358,8008.839906566192,170332.22823853337,170332.22823853337,170332.22823853337,170332.22823853337,0,273097.80623241136,277717.79921051784,284868.5535767539,278605.78566249314,6242.677944327384,132769.44686596136,132769.44686596136,132769.44686596136,132769.44686596136,0,77264.11031292069,78571.1865286906,80594.25907473399,78822.4133112427,1766.1619622387907,37562.781372572,37562.781372572,37562.781372572,37562.781372572,0,-152099.10671079252,-144948.35234455645,-140328.35936645002,-145836.33879653175,6242.677944327373,-43031.477702161974,-41008.405156118606,-39701.328940348685,-41259.63193867069,1766.1619622387896,0,0,0,0,0,0,0,0,0,0,77264.11031292069,78571.1865286906,80594.25907473399,78822.4133112427,1766.1619622387907,37562.781372572,37562.781372572,37562.781372572,37562.781372572,0
35-44,Female,OTH,added_sugar,CED,MJ,-291969.70791033143,-266452.78107504227,-237298.8891691324,-265176.6529800876,28795.330845900022,0,0,0,0,0,-291969.70791033143,-266452.78107504227,-237298.8891691324,-265176.6529800876,28795.330845900022,-11730601.915851494,-10705396.551353155,-9534067.160048544,-10654124.963000076,1156923.3178540291,-193962.93679087027,-177011.3903367071,-157643.71506167293,-176163.62583815586,19129.4740016345,-98006.77111946115,-89441.39073833519,-79655.17410745946,-89013.02714193176,9665.856844265521,466248.9279481416,495402.81985405146,520919.7466893406,494126.69175909687,28795.330845900022,228950.0387790092,228950.0387790092,228950.0387790092,228950.03877900922,0,309741.0754960596,329108.7507710937,346060.2972252569,328260.9862725425,19129.4740016345,152097.36043438662,152097.36043438662,152097.36043438662,152097.36043438662,0,156507.85245208204,166294.06908295775,174859.4494640837,165865.70548655433,9665.856844265521,76852.67834462257,76852.67834462257,76852.67834462257,76852.67834462257,0,-193962.93679087027,-177011.3903367071,-157643.71506167293,-176163.62583815586,19129.4740016345,-98006.77111946115,-89441.39073833519,-79655.17410745946,-89013.02714193176,9665.856844265521,0,0,0,0,0,0,0,0,0,0,156507.85245208204,166294.06908295775,174859.4494640837,165865.70548655433,9665.856844265521,76852.67834462257,76852.67834462257,76852.67834462257,76852.67834462257,0
35-44,Female,OTH,added_sugar,FL,mrh-eq,-14775.561177556732,-13484.2391557741,-12008.863109050984,-13419.658796145863,1457.2305311626708,0,0,0,0,0,-14775.561177556732,-13484.2391557741,-12008.863109050984,-13419.658796145863,1457.2305311626708,-11730601.915851494,-10705396.551353155,-9534067.160048544,-10654124.963000076,1156923.3178540291,-9815.782805839024,-8957.924593491165,-7977.794589795006,-8915.022210561938,968.0754740914336,-4959.778371717707,-4526.314562282933,-4031.0685192559795,-4504.636585583923,489.15505707123697,23595.220230804756,25070.596277527875,26361.918299310506,25006.01591789963,1457.2305311626717,11586.35712175377,11586.35712175377,11586.35712175377,11586.35712175377,0,15674.907657200498,16655.037660896658,17512.89587324452,16612.13527796743,968.0754740914341,7697.113067405492,7697.113067405492,7697.113067405492,7697.113067405492,0,7920.312573604259,8415.558616631213,8849.022426065987,8393.880639932204,489.1550570712365,3889.2440543482794,3889.2440543482794,3889.2440543482794,3889.2440543482794,0,-9815.782805839024,-8957.924593491165,-7977.794589795006,-8915.022210561938,968.0754740914336,-4959.778371717707,-4526.314562282933,-4031.0685192559795,-4504.636585583923,489.15505707123697,0,0,0,0,0,0,0,0,0,0,7920.312573604259,8415.558616631213,8849.022426065987,8393.880639932204,489.1550570712365,3889.2440543482794,3889.2440543482794,3889.2440543482794,3889.2440543482794,0
35-44,Female,OTH,added_sugar,Food_price,USD,-712567.8119483576,-650292.3764149821,-579140.731561629,-647177.9170044637,70276.55725673307,0,0,0,0,0,-712567.8119483576,-650292.3764149821,-579140.731561629,-647177.9170044637,70276.55725673307,-11730601.915851494,-10705396.551353155,-9534067.160048544,-10654124.963000076,1156923.3178540291,-473377.0035848893,-432005.8406226901,-384737.9850220815,-429936.82566184475,46686.5125516857,-239190.80836346833,-218286.53579229204,-194402.7465395475,-217241.09134261895,23590.044705047352,1137905.643668038,1209057.288521391,1271332.7240547668,1205942.8291108727,70276.55725673301,558764.912106409,558764.912106409,558764.912106409,558764.912106409,0,755939.7925778734,803207.648178482,844578.8111406812,801138.6332176365,46686.5125516857,371201.8075557918,371201.8075557918,371201.8075557918,371201.80755579175,0,381965.8510901646,405849.64034290914,426753.91291408555,404804.19589323614,23590.044705047392,187563.10455061714,187563.10455061714,187563.10455061714,187563.10455061714,0,-473377.0035848893,-432005.8406226901,-384737.9850220815,-429936.82566184475,46686.5125516857,-239190.80836346833,-218286.53579229204,-194402.7465395475,-217241.09134261895,23590.044705047352,0,0,0,0,0,0,0,0,0,0,381965.8510901646,405849.64034290914,426753.91291408555,404804.19589323614,23590.044705047392,187563.10455061714,187563.10455061714,187563.10455061714,187563.10455061714,0
