age_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
35-44,HIS,added_sugar,Food_price,USD,-2775975.4186974186,-2765609.1565207015,-2303158.6936941426,-2606983.121204968,284250.6616894398,0,0,0,0,0,-2775975.4186974186,-2765609.1565207015,-2303158.6936941426,-2606983.121204968,284250.6616894398,-42434671.00375508,-42083008.50099218,-35523370.977374025,-39904771.651569284,4097576.67752675,-1841918.3243071092,-1834292.4022563435,-1527296.2944253369,-1729250.2318071362,188932.8473125237,-934057.0943903098,-931316.7542643582,-775862.3992688057,-877732.8893978316,95318.99838212477,4896034.772222789,5358485.235049348,5368851.497226065,5199859.199733614,284250.6616894397,2592876.0785286464,2592876.0785286464,2592876.0785286464,2592876.0785286464,0,3247035.495995299,3554031.603826306,3561657.5258770715,3448989.4333770983,188932.8473125239,1719739.2015699618,1719739.2015699618,1719739.2015699618,1719739.201569962,0,1648999.2762274905,1804453.6312230427,1807193.9713489944,1750869.7663565164,95318.9983821247,873136.8769586845,873136.8769586845,873136.8769586845,873136.8769586845,0,-1841918.3243071092,-1834292.4022563435,-1527296.2944253369,-1729250.2318071362,188932.8473125237,-934057.0943903098,-931316.7542643582,-775862.3992688057,-877732.8893978316,95318.99838212477,0,0,0,0,0,0,0,0,0,0,1648999.2762274905,1804453.6312230427,1807193.9713489944,1750869.7663565164,95318.9983821247,873136.8769586845,873136.8769586845,873136.8769586845,873136.8769586845,0
35-44,HIS,oil,CED,MJ,86096.74572202812,127017.34809787519,134446.38310861954,115265.9209522251,27406.766980892764,0,0,0,0,0,86096.74572202812,127017.34809787519,134446.38310861954,115265.9209522251,27406.766980892764,9332222.205384862,13770289.691471687,14570356.968796927,12493798.390151834,2970293.2524164384,72013.98403523218,106250.8133213616,112445.53934667118,96411.47884388095,22922.430417624048,14082.761686795942,20766.534776513596,22000.843761948367,18854.44210834416,4484.349827652823,1023582.6111337142,1031011.6461444584,1071932.2485203054,1042763.0732901084,27406.76698089272,1158028.9942423336,1158028.9942423336,1158028.9942423336,1158028.9942423336,0,855953.6837146438,862148.4097399535,896385.2390260829,871987.7442174341,22922.43041762409,968399.223061315,968399.223061315,968399.223061315,968399.2230613151,0,167628.92741907015,168863.23640450492,175547.00949422258,170775.32907267436,4484.349827652832,189629.77118101856,189629.77118101856,189629.77118101856,189629.77118101856,0,72013.98403523218,106250.8133213616,112445.53934667118,96411.47884388095,22922.430417624048,14082.761686795942,20766.534776513596,22000.843761948367,18854.44210834416,4484.349827652823,0,0,0,0,0,0,0,0,0,0,167628.92741907015,168863.23640450492,175547.00949422258,170775.32907267436,4484.349827652832,189629.77118101856,189629.77118101856,189629.77118101856,189629.77118101856,0
35-44,HIS,oil,FL,mrh-eq,4394.268894207344,6486.039589272748,6858.73546729337,5882.855442941246,1398.3239108206412,0,0,0,0,0,4394.268894207344,6486.039589272748,6858.73546729337,5882.855442941246,1398.3239108206412,9332222.205384862,13770289.691471687,14570356.968796927,12493798.390151834,2970293.2524164384,3675.5034359260844,5425.612855651269,5736.372434032865,4920.577823600887,1169.5297035175536,718.7654582812592,1060.4267336214796,1122.3630332605042,962.2776193403583,228.79488158836878,52173.90970414066,52546.60558216128,54638.37627722669,53149.78972849278,1398.323910820643,59032.64517143403,59032.64517143403,59032.64517143403,59032.64517143403,0,43629.57431540196,43940.33389378356,45690.443313508746,44445.36892583394,1169.529703517557,49365.94674943482,49365.94674943482,49365.94674943482,49365.94674943483,0,8544.3353887387,8606.271688377723,8947.932963717943,8704.420802658844,228.7948815883684,9666.698421999203,9666.698421999203,9666.698421999203,9666.698421999203,0,3675.5034359260844,5425.612855651269,5736.372434032865,4920.577823600887,1169.5297035175536,718.7654582812592,1060.4267336214796,1122.3630332605042,962.2776193403583,228.79488158836878,0,0,0,0,0,0,0,0,0,0,8544.3353887387,8606.271688377723,8947.932963717943,8704.420802658844,228.7948815883684,9666.698421999203,9666.698421999203,9666.698421999203,9666.698421999203,0
35-44,HIS,oil,Food_price,USD,30421.00867692072,45182.54249532134,47201.53373132736,40711.4749225513,9643.365689704931,0,0,0,0,0,30421.00867692072,45182.54249532134,47201.53373132736,40711.4749225513,9643.365689704931,9332222.205384862,13770289.691471687,14570356.968796927,12493798.390151834,2970293.2524164384,25445.15487466557,37795.463629538506,39477.68231537481,34052.27413163092,8065.656390212293,4975.853802255143,7387.0788657828325,7723.851415952555,6659.200790920387,1577.7137252317352,355259.6147235804,357278.6059595865,372040.1397779871,361749.6735323565,9643.365689704928,402461.1484549078,402461.1484549078,402461.1484549078,402461.1484549078,0,297081.996882176,298764.2155680123,311114.5243228853,302507.4050659199,8065.6563902123335,336559.67919755087,336559.67919755087,336559.67919755087,336559.67919755087,0,58177.61784140444,58514.390391574154,60925.61545510184,59242.268466436595,1577.7137252317323,65901.46925735699,65901.46925735699,65901.46925735699,65901.46925735699,0,25445.15487466557,37795.463629538506,39477.68231537481,34052.27413163092,8065.656390212293,4975.853802255143,7387.0788657828325,7723.851415952555,6659.200790920387,1577.7137252317352,0,0,0,0,0,0,0,0,0,0,58177.61784140444,58514.390391574154,60925.61545510184,59242.268466436595,1577.7137252317323,65901.46925735699,65901.46925735699,65901.46925735699,65901.46925735699,0
35-44,HIS,sat_fat,CED,MJ,-2685213.2417875757,-2662293.5246709827,-2515666.824313361,-2618887.5656390428,96829.41408908945,0,0,0,0,0,-2685213.2417875757,-2662293.5246709827,-2515666.824313361,-2618887.5656390428,96829.41408908945,-52654882.23995343,-52206813.73810852,-49331372.31839322,-51355103.94236452,1898371.121735459,-2046956.6987903828,-2030301.234713946,-1918401.912298545,-1996882.3370511516,73590.41143855067,-638256.5429971928,-631992.2899570372,-597264.912014816,-622005.2285878913,23243.642904134198,5672905.283584094,5819531.983941715,5842451.701058309,5776126.024909776,96829.41408908945,3157238.4592707325,3157238.4592707325,3157238.4592707325,3157238.4592707325,0,4326585.934121145,4438485.256536547,4455140.720612983,4405066.358873752,73590.41143855103,2408184.0218226006,2408184.0218226006,2408184.0218226006,2408184.0218226006,0,1346319.3494629478,1381046.7274051688,1387310.9804453242,1371059.666036023,23243.64290413409,749054.4374481316,749054.4374481316,749054.4374481316,749054.4374481315,0,-2046956.6987903828,-2030301.234713946,-1918401.912298545,-1996882.3370511516,73590.41143855067,-638256.5429971928,-631992.2899570372,-597264.912014816,-622005.2285878913,23243.642904134198,0,0,0,0,0,0,0,0,0,0,1346319.3494629478,1381046.7274051688,1387310.9804453242,1371059.666036023,23243.64290413409,749054.4374481316,749054.4374481316,749054.4374481316,749054.4374481315,0
35-44,HIS,sat_fat,FL,mrh-eq,-73556.2897335581,-72875.51621253966,-68867.04732027624,-71707.90380157651,2667.1376496942185,0,0,0,0,0,-73556.2897335581,-72875.51621253966,-68867.04732027624,-71707.90380157651,2667.1376496942185,-52654882.23995343,-52206813.73810852,-49331372.31839322,-51355103.94236452,1898371.121735459,-56058.62788877948,-55562.06875848184,-52503.735717152595,-54663.20071952338,2026.474375815766,-17497.661844778595,-17313.447454057827,-16363.311603123639,-17044.703082053118,640.787193010346,155262.84695826287,159271.31585052633,159952.08937154475,158103.70343956316,2667.1376496942266,86395.79963798665,86395.79963798665,86395.79963798665,86395.79963798665,0,118385.76545890738,121444.0985002366,121940.65763053426,120545.23046127816,2026.474375815766,65882.02974175477,65882.02974175477,65882.02974175477,65882.02974175477,0,36877.08149935552,37827.217350289706,38011.431741010485,37558.472978285,640.7871930103496,20513.769896231883,20513.769896231883,20513.769896231883,20513.769896231883,0,-56058.62788877948,-55562.06875848184,-52503.735717152595,-54663.20071952338,2026.474375815766,-17497.661844778595,-17313.447454057827,-16363.311603123639,-17044.703082053118,640.787193010346,0,0,0,0,0,0,0,0,0,0,36877.08149935552,37827.217350289706,38011.431741010485,37558.472978285,640.7871930103496,20513.769896231883,20513.769896231883,20513.769896231883,20513.769896231883,0
35-44,HIS,sat_fat,Food_price,USD,-111399.18617254832,-111066.06456064509,-104888.67751683759,-109015.44511085411,3859.4370831723854,0,0,0,0,0,-111399.18617254832,-111066.06456064509,-104888.67751683759,-109015.44511085411,3859.4370831723854,-52654882.23995343,-52206813.73810852,-49331372.31839322,-51355103.94236452,1898371.121735459,-85081.91969682487,-84861.43175140323,-80138.22203391042,-83281.52937523791,2939.7605932574697,-26317.26647572346,-26204.632809241863,-24750.455482927176,-25733.915735616218,919.8954862892351,236929.10550328807,243106.49254709552,243439.61415899877,241055.87309730457,3859.4370831723772,132040.42798645044,132040.42798645044,132040.42798645044,132040.42798645044,0,181043.19986771324,185766.40958520604,185986.89753062767,184186.5072090407,2939.7605932574697,100904.97783380281,100904.97783380281,100904.97783380281,100904.97783380281,0,55885.90563557482,57340.08296188949,57452.7166283711,56869.365888263856,919.8954862892332,31135.450152647638,31135.450152647638,31135.450152647638,31135.450152647638,0,-85081.91969682487,-84861.43175140323,-80138.22203391042,-83281.52937523791,2939.7605932574697,-26317.26647572346,-26204.632809241863,-24750.455482927176,-25733.915735616218,919.8954862892351,0,0,0,0,0,0,0,0,0,0,55885.90563557482,57340.08296188949,57452.7166283711,56869.365888263856,919.8954862892332,31135.450152647638,31135.450152647638,31135.450152647638,31135.450152647638,0
35-44,NHB,added_sugar,CED,MJ,-1061430.4141902328,-969697.735142056,-929807.2618046338,-987887.9827598645,71043.90916229469,0,0,0,0,0,-1061430.4141902328,-969697.735142056,-929807.2618046338,-987887.9827598645,71043.90916229469,-40976847.05426336,-37363134.60377401,-35849809.60552661,-38100112.65719224,2772892.900401855,-702242.4802867265,-641584.8610925587,-615181.2578762651,-653603.8140672514,46989.033271359265,-359187.9339035061,-328112.8740494973,-314626.00392836856,-334284.1686926131,24054.87959744446,1570700.4968493334,1610590.9701867558,1702323.6492349324,1628781.2178045644,71043.9091622948,640893.2350446999,640893.2350446999,640893.2350446999,640893.2350446999,0,1039214.5143199977,1065618.1175362915,1126275.7367304594,1077637.0705109842,46989.033271359374,424033.25644373265,424033.25644373265,424033.25644373265,424033.25644373265,0,531485.9825293357,544972.8526504645,576047.9125044732,551144.1472935802,24054.879597444506,216859.97860096715,216859.97860096715,216859.97860096715,216859.97860096712,0,-702242.4802867265,-641584.8610925587,-615181.2578762651,-653603.8140672514,46989.033271359265,-359187.9339035061,-328112.8740494973,-314626.00392836856,-334284.1686926131,24054.87959744446,0,0,0,0,0,0,0,0,0,0,531485.9825293357,544972.8526504645,576047.9125044732,551144.1472935802,24054.879597444506,216859.97860096715,216859.97860096715,216859.97860096715,216859.97860096712,0
35-44,NHB,added_sugar,FL,mrh-eq,-42757.32564779852,-38761.82831824399,-37265.57476193416,-39638.755957978974,2988.5006264051285,0,0,0,0,0,-42757.32564779852,-38761.82831824399,-37265.57476193416,-39638.755957978974,2988.5006264051285,-40976847.05426336,-37363134.60377401,-35849809.60552661,-38100112.65719224,2772892.900401855,-28287.899958991704,-25645.80922368709,-24655.421723950512,-26225.35421862324,1976.6134511403557,-14469.42568880681,-13116.019094556894,-12610.153037983648,-13413.401739355724,1011.8873023146479,62915.36736644113,64411.62092275097,68407.11825230549,65288.54856248595,2988.5006264051285,25649.79260450698,25649.79260450698,25649.79260450698,25649.79260450698,0,41625.83904121018,42616.22654094676,45258.317276251386,43195.77153588291,1976.6134511403595,16970.417317259667,16970.417317259667,16970.417317259667,16970.417317259667,0,21289.528325230964,21795.39438180421,23148.80097605412,22092.77702660304,1011.8873023146438,8679.375287247312,8679.375287247312,8679.375287247312,8679.375287247312,0,-28287.899958991704,-25645.80922368709,-24655.421723950512,-26225.35421862324,1976.6134511403557,-14469.42568880681,-13116.019094556894,-12610.153037983648,-13413.401739355724,1011.8873023146479,0,0,0,0,0,0,0,0,0,0,21289.528325230964,21795.39438180421,23148.80097605412,22092.77702660304,1011.8873023146438,8679.375287247312,8679.375287247312,8679.375287247312,8679.375287247312,0
35-44,NHB,added_sugar,Food_price,USD,-2601533.5490446254,-2400184.898275446,-2293760.1727477806,-2433491.538711065,164534.06752757452,0,0,0,0,0,-2601533.5490446254,-2400184.898275446,-2293760.1727477806,-2433491.538711065,164534.06752757452,-40976847.05426336,-37363134.60377401,-35849809.60552661,-38100112.65719224,2772892.900401855,-1721202.375999219,-1588069.3535387474,-1517627.6245069406,-1610066.2986014367,108824.93188314432,-880331.1730454064,-812115.5447366989,-776132.5482408402,-823425.2401096282,55709.14672903448,3877643.588823572,3984068.3143512374,4185416.965120417,4017374.9547868557,164534.06752757472,1583883.4160757908,1583883.4160757908,1583883.4160757908,1583883.416075791,0,2565587.116132663,2636028.8451644704,2769161.8676249417,2658025.7902271594,108824.93188314427,1047959.4916257228,1047959.4916257228,1047959.4916257228,1047959.4916257228,0,1312056.472690908,1348039.4691867668,1416255.0974954742,1359349.164559696,55709.146729034415,535923.924450068,535923.924450068,535923.924450068,535923.924450068,0,-1721202.375999219,-1588069.3535387474,-1517627.6245069406,-1610066.2986014367,108824.93188314432,-880331.1730454064,-812115.5447366989,-776132.5482408402,-823425.2401096282,55709.14672903448,0,0,0,0,0,0,0,0,0,0,1312056.472690908,1348039.4691867668,1416255.0974954742,1359349.164559696,55709.146729034415,535923.924450068,535923.924450068,535923.924450068,535923.924450068,0
35-44,NHB,oil,CED,MJ,-58048.40764503144,-32214.039768206123,-27929.35541902996,-39775.332234047935,17151.383925381382,0,0,0,0,0,-58048.40764503144,-32214.039768206123,-27929.35541902996,-39775.332234047935,17151.383925381382,-6254097.137412269,-3473209.0625572726,-3010721.315090203,-4286682.861640756,1846697.0403073214,-48469.13783890336,-26884.246676190196,-23311.37735374736,-33204.254339442945,14327.561171038918,-9579.269806128073,-5329.793092015925,-4617.978065282599,-6571.077894604986,2823.825186188186,864349.9751420368,868634.659491213,894469.0273680383,876195.9519570548,17151.383925381393,836420.6197230069,836420.6197230069,836420.6197230069,836420.6197230067,0,721919.2397311741,725492.1090536169,747077.00021633,731812.1167168696,14327.561171038895,698607.8623774268,698607.8623774268,698607.8623774268,698607.8623774268,0,142430.7354108628,143142.5504375961,147392.02715170823,144383.83524018517,2823.825186188181,137812.75734558018,137812.75734558018,137812.75734558018,137812.75734558018,0,-48469.13783890336,-26884.246676190196,-23311.37735374736,-33204.254339442945,14327.561171038918,-9579.269806128073,-5329.793092015925,-4617.978065282599,-6571.077894604986,2823.825186188186,0,0,0,0,0,0,0,0,0,0,142430.7354108628,143142.5504375961,147392.02715170823,144383.83524018517,2823.825186188181,137812.75734558018,137812.75734558018,137812.75734558018,137812.75734558018,0
35-44,NHB,oil,FL,mrh-eq,-2884.701200161362,-1561.4682718205654,-1362.1310675249174,-1955.8176486785126,871.0911119351387,0,0,0,0,0,-2884.701200161362,-1561.4682718205654,-1362.1310675249174,-1955.8176486785126,871.0911119351387,-6254097.137412269,-3473209.0625572726,-3010721.315090203,-4286682.861640756,1846697.0403073214,-2408.654590570952,-1303.0826054295176,-1136.8840989175799,-1632.6873347732007,727.6762673167226,-476.0466095904101,-258.38566639104795,-225.2469686073376,-323.13031390531177,143.41496488124284,43543.62212935749,43742.95933365315,45066.19226199394,44137.3087105111,871.0911119351367,42181.49106183258,42181.49106183258,42181.49106183258,42181.49106183258,0,36368.41071549223,36534.60922200417,37640.18120714561,36864.213951347854,727.6762673167244,35231.52661657466,35231.52661657466,35231.52661657466,35231.52661657466,0,7175.211413865265,7208.350111648975,7426.011054848336,7273.094759163238,143.41496488124224,6949.964445257927,6949.964445257927,6949.964445257927,6949.964445257927,0,-2408.654590570952,-1303.0826054295176,-1136.8840989175799,-1632.6873347732007,727.6762673167226,-476.0466095904101,-258.38566639104795,-225.2469686073376,-323.13031390531177,143.41496488124284,0,0,0,0,0,0,0,0,0,0,7175.211413865265,7208.350111648975,7426.011054848336,7273.094759163238,143.41496488124224,6949.964445257927,6949.964445257927,6949.964445257927,6949.964445257927,0
35-44,NHB,oil,Food_price,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6254097.137412269,-3473209.0625572726,-3010721.315090203,-4286682.861640756,1846697.0403073214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35-44,NHB,sat_fat,CED,MJ,-1806337.836984583,-1792580.921576231,-1671002.9972735492,-1754748.9886308524,78402.7568895876,0,0,0,0,0,-1806337.836984583,-1792580.921576231,-1671002.9972735492,-1754748.9886308524,78402.7568895876,-37138205.03471438,-36839004.76197176,-34347940.26064559,-36069929.5940477,1612537.4819316578,-1384874.4830049379,-1375303.9880254935,-1281581.5429592475,-1345776.9879950369,60078.31538137233,-421463.353979645,-417276.9335507376,-389421.4543143015,-408972.00063581526,18333.814349417265,3826873.308416179,3948451.2327188607,3962208.148127212,3910619.299773482,78402.75688958766,2155870.3111426295,2155870.3111426295,2155870.3111426295,2155870.3111426295,0,2935728.387789983,3029450.8328562286,3039021.327835673,2999923.832825772,60078.3153813722,1654146.8448307351,1654146.8448307351,1654146.8448307351,1654146.8448307354,0,891144.9206261958,919000.3998626319,923186.8202915393,910695.4669477096,18333.814349417284,501723.46631189424,501723.46631189424,501723.46631189424,501723.4663118942,0,-1384874.4830049379,-1375303.9880254935,-1281581.5429592475,-1345776.9879950369,60078.31538137233,-421463.353979645,-417276.9335507376,-389421.4543143015,-408972.00063581526,18333.814349417265,0,0,0,0,0,0,0,0,0,0,891144.9206261958,919000.3998626319,923186.8202915393,910695.4669477096,18333.814349417284,501723.46631189424,501723.46631189424,501723.46631189424,501723.4663118942,0
35-44,NHB,sat_fat,FL,mrh-eq,-48684.0119542623,-48250.635169424066,-45006.693834068254,-47264.47216924247,2115.4856804670585,0,0,0,0,0,-48684.0119542623,-48250.635169424066,-45006.693834068254,-47264.47216924247,2115.4856804670585,-37138205.03471438,-36839004.76197176,-34347940.26064559,-36069929.5940477,1612537.4819316578,-37319.20861568629,-37013.261750493715,-34512.82704589024,-36243.26601736709,1620.5943024659678,-11364.803338576008,-11237.373418930352,-10493.86678817801,-11021.206151875374,495.14185907856375,103028.24573728684,106272.18707264266,106705.5638574809,105286.02407246106,2115.4856804670735,58021.551903218584,58021.551903218584,58021.551903218584,58021.551903218584,0,79024.62957410883,81525.06427871229,81831.01114390488,80755.06854558566,1620.5943024659612,44511.80252821858,44511.80252821858,44511.80252821858,44511.80252821858,0,24003.616163178016,24747.122793930357,24874.552713576013,24530.95552687538,495.14185907856233,13509.749375000007,13509.749375000007,13509.749375000007,13509.749375000007,0,-37319.20861568629,-37013.261750493715,-34512.82704589024,-36243.26601736709,1620.5943024659678,-11364.803338576008,-11237.373418930352,-10493.86678817801,-11021.206151875374,495.14185907856375,0,0,0,0,0,0,0,0,0,0,24003.616163178016,24747.122793930357,24874.552713576013,24530.95552687538,495.14185907856233,13509.749375000007,13509.749375000007,13509.749375000007,13509.749375000007,0
35-44,NHB,sat_fat,Food_price,USD,-98112.17426510119,-98020.52940878869,-91073.4918629522,-95615.12846509606,4250.094331716627,0,0,0,0,0,-98112.17426510119,-98020.52940878869,-91073.4918629522,-95615.12846509606,4250.094331716627,-37138205.03471438,-36839004.76197176,-34347940.26064559,-36069929.5940477,1612537.4819316578,-75279.00050736578,-75261.87161949131,-69903.71813850472,-73387.82790260986,3261.5661842236946,-22833.17375773541,-22758.657789297366,-21169.7737244475,-22227.300562486198,989.0447812333917,209039.65934191897,215986.69688775548,216078.341744068,213581.29594406285,4250.094331716627,117966.16747896679,117966.16747896679,117966.16747896679,117966.1674789668,0,160486.6881419386,165844.8416229252,165861.97051079964,163970.79790604374,3261.5661842236946,90582.97000343386,90582.97000343386,90582.97000343386,90582.97000343386,0,48552.97119998043,50141.85526483029,50216.37123326833,49610.49803801912,989.0447812333875,27383.197475532925,27383.197475532925,27383.197475532925,27383.197475532925,0,-75279.00050736578,-75261.87161949131,-69903.71813850472,-73387.82790260986,3261.5661842236946,-22833.17375773541,-22758.657789297366,-21169.7737244475,-22227.300562486198,989.0447812333917,0,0,0,0,0,0,0,0,0,0,48552.97119998043,50141.85526483029,50216.37123326833,49610.49803801912,989.0447812333875,27383.197475532925,27383.197475532925,27383.197475532925,27383.197475532925,0
35-44,NHW,added_sugar,CED,MJ,-3185856.886527721,-3166499.8912469377,-2999144.066637114,-3114570.4774472746,108071.60719771248,0,0,0,0,0,-3185856.886527721,-3166499.8912469377,-2999144.066637114,-3114570.4774472746,108071.60719771248,-125651852.64694452,-124957628.48671511,-118412226.88846007,-122904583.77161841,4204741.868531083,-2109324.69059786,-2096550.0572172985,-1985778.4487704542,-2062165.1536852692,71518.56891755902,-1076532.1959298614,-1069949.8340296394,-1013365.6178666599,-1052405.3237620052,36553.04545805065,5407649.016074183,5575004.840684008,5594361.8359647915,5523075.426884345,108071.60719771318,2408504.9494370697,2408504.9494370697,2408504.9494370697,2408504.9494370697,0,3580447.1849897504,3691218.7934365952,3703993.4268171564,3656833.889904566,71518.56891755902,1594668.736219297,1594668.736219297,1594668.736219297,1594668.736219297,0,1827201.8310844332,1883786.0472474126,1890368.4091476346,1866241.5369797784,36553.04545805065,813836.2132177731,813836.2132177731,813836.2132177731,813836.2132177731,0,-2109324.69059786,-2096550.0572172985,-1985778.4487704542,-2062165.1536852692,71518.56891755902,-1076532.1959298614,-1069949.8340296394,-1013365.6178666599,-1052405.3237620052,36553.04545805065,0,0,0,0,0,0,0,0,0,0,1827201.8310844332,1883786.0472474126,1890368.4091476346,1866241.5369797784,36553.04545805065,813836.2132177731,813836.2132177731,813836.2132177731,813836.2132177731,0
35-44,NHW,added_sugar,FL,mrh-eq,-141988.26838049595,-141518.26000214,-134372.62391517378,-139175.9344903469,4492.305180296832,0,0,0,0,0,-141988.26838049595,-141518.26000214,-134372.62391517378,-139175.9344903469,4492.305180296832,-125651852.64694452,-124957628.48671511,-118412226.88846007,-122904583.77161841,4204741.868531083,-94010.3250626702,-93701.00433184544,-88971.37634801427,-92150.01933079056,2972.824416266776,-47977.943317825746,-47817.25567029456,-45401.2475671595,-47025.91515955635,1519.4811688015545,241916.14321113337,249061.77929809963,249531.78767645554,246719.45378630655,4492.305180296823,107543.51929595959,107543.51929595959,107543.51929595959,107543.51929595957,0,160176.81468569528,164906.44266952644,165215.76340035122,163355.4576684716,2972.8244162667684,71205.43833768101,71205.43833768101,71205.43833768101,71205.43833768101,0,81739.32852543809,84155.33662857313,84316.02427610433,83363.99611783495,1519.4811688015507,36338.08095827858,36338.08095827858,36338.08095827858,36338.08095827858,0,-94010.3250626702,-93701.00433184544,-88971.37634801427,-92150.01933079056,2972.824416266776,-47977.943317825746,-47817.25567029456,-45401.2475671595,-47025.91515955635,1519.4811688015545,0,0,0,0,0,0,0,0,0,0,81739.32852543809,84155.33662857313,84316.02427610433,83363.99611783495,1519.4811688015507,36338.08095827858,36338.08095827858,36338.08095827858,36338.08095827858,0
35-44,NHW,added_sugar,Food_price,USD,-9385537.298713354,-9314213.27831434,-8809781.712493613,-9162245.71851725,330374.53648461873,0,0,0,0,0,-9385537.298713354,-9314213.27831434,-8809781.712493613,-9162245.71851725,330374.53648461873,-125651852.64694452,-124957628.48671511,-118412226.88846007,-122904583.77161841,4204741.868531083,-6214025.822636696,-6166924.246848857,-5833044.034486181,-6066300.163840142,218634.0865778728,-3171511.476076659,-3147289.0314654848,-2976737.6780074327,-3095945.5546771064,111740.46849659541,15897938.67681568,16402370.242636409,16473694.26303542,16250402.682839314,330374.53648461914,7088156.964322066,7088156.964322066,7088156.964322066,7088156.964322065,0,10526070.00737461,10859950.219737288,10907051.795525126,10759326.136728572,218634.08657787248,4693025.97288843,4693025.97288843,4693025.97288843,4693025.97288843,0,5371868.6694410695,5542420.022899121,5566642.467510294,5491076.546110743,111740.46849659488,2395130.9914336363,2395130.9914336363,2395130.9914336363,2395130.9914336363,0,-6214025.822636696,-6166924.246848857,-5833044.034486181,-6066300.163840142,218634.0865778728,-3171511.476076659,-3147289.0314654848,-2976737.6780074327,-3095945.5546771064,111740.46849659541,0,0,0,0,0,0,0,0,0,0,5371868.6694410695,5542420.022899121,5566642.467510294,5491076.546110743,111740.46849659488,2395130.9914336363,2395130.9914336363,2395130.9914336363,2395130.9914336363,0
