"","race_gp","Foodgroup","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"11","NHB","added_sugar","FL","mrh-eq",-0.0173443018552344,-0.016957040358241,-0.0168582180424995,-0.0170582470885048,0.000270430999026634,0,0,0,0,0,-0.0173443018552344,-0.016957040358241,-0.0168582180424995,-0.0170582470885048,0.000270430999026634,-15.9412375116275,-15.5787235375329,-15.5677378264672,-15.7020667877185,0.223726139342277,-0.0114863442679499,-0.0112300160902159,-0.0111624676105483,-0.0112962545807655,0.000179854779326094,-0.00585795758728448,-0.00572702426802507,-0.00569575043195112,-0.00576199250773927,9.05841799526444e-05,0.0290448282615677,0.0291436505773092,0.0295309120743026,0.029244857307573,0.000270430999026626,0.0121866102190682,0.0121866102190682,0.0121866102190682,0.0121866102190682,0,0.0192324894254596,0.0193000379051271,0.0195563660828612,0.0193662763956768,0.000179854779326096,0.00807002181491123,0.00807002181491123,0.00807002181491123,0.00807002181491123,0,0.00981233883610811,0.00984361267218207,0.00997454599144147,0.00987858091189626,9.05841799526417e-05,0.00411658840415699,0.00411658840415699,0.00411658840415699,0.00411658840415699,0,0,0,0,0,0,-0.00585795758728448,-0.00572702426802507,-0.00569575043195112,-0.00576199250773927,9.05841799526444e-05,0,0,0,0,0,0,0,0,0,0,0.00981233883610811,0.00984361267218207,0.00997454599144147,0.00987858091189626,9.05841799526417e-05,0.00411658840415699,0.00411658840415699,0.00411658840415699,0.00411658840415699,0
"12","NHB","added_sugar","Food_price","USD",-0.66870251338539,-0.660805100541323,-0.657139628304481,-0.662289991982455,0.00622011047193748,0,0,0,0,0,-0.66870251338539,-0.660805100541323,-0.657139628304481,-0.662289991982455,0.00622011047193748,-15.9412375116275,-15.5787235375329,-15.5677378264672,-15.7020667877185,0.223726139342277,-0.44279051019639,-0.437492887139642,-0.435130678976077,-0.438522857277601,0.00412898794123364,-0.225912003189,-0.223312213401681,-0.222008949328404,-0.223767134704854,0.00209167693382695,1.13110377836981,1.13476925060665,1.14266666345072,1.13625414204778,0.00622011047193749,0.473964150065325,0.473964150065325,0.473964150065325,0.473964150065325,0,0.748948949258781,0.751311157422346,0.756608780479094,0.752341127560305,0.00412898794123349,0.313818270282703,0.313818270282703,0.313818270282703,0.313818270282703,0,0.382154829111026,0.383458093184303,0.386057882971621,0.383913014487475,0.00209167693382695,0.160145879782621,0.160145879782621,0.160145879782621,0.160145879782621,0,0,0,0,0,0,-0.225912003189,-0.223312213401681,-0.222008949328404,-0.223767134704854,0.00209167693382695,0,0,0,0,0,0,0,0,0,0,0.382154829111026,0.383458093184303,0.386057882971621,0.383913014487475,0.00209167693382695,0.160145879782621,0.160145879782621,0.160145879782621,0.160145879782621,0
"13","NHB","oil","CED","MJ",-0.0249903981178481,-0.0198232615383186,-0.0184440008337926,-0.0211523407927058,0.00363264611635851,0,0,0,0,0,-0.0249903981178481,-0.0198232615383186,-0.0184440008337926,-0.0211523407927058,0.00363264611635851,-2.70214978916345,-2.14258996379538,-1.995799808322,-2.28742142691632,0.392351822479358,-0.0208704444289931,-0.016552083481683,-0.0154015245782664,-0.0176635929707684,0.0030350708262938,-0.00411995368885499,-0.00327117805663559,-0.00304247625552616,-0.00348874782193733,0.000597576238217814,0.317779586068988,0.319158846773514,0.324325983353043,0.320487926027901,0.00363264611635852,0.299335585235195,0.299335585235195,0.299335585235195,0.299335585235195,0,0.265430345622926,0.266580904526343,0.270899265473653,0.267692414015428,0.00303507082629383,0.25002882104466,0.25002882104466,0.25002882104466,0.25002882104466,0,0.0523492404460613,0.0525779422471707,0.0534267178793902,0.0527955120124725,0.000597576238217838,0.0493067641905351,0.0493067641905351,0.0493067641905351,0.0493067641905351,0,0,0,0,0,0,-0.00411995368885499,-0.00327117805663559,-0.00304247625552616,-0.00348874782193733,0.000597576238217814,0,0,0,0,0,0,0,0,0,0,0.0523492404460613,0.0525779422471707,0.0534267178793902,0.0527955120124725,0.000597576238217838,0.0493067641905351,0.0493067641905351,0.0493067641905351,0.0493067641905351,0
"14","NHB","oil","FL","mrh-eq",-0.00123795920001852,-0.000984705771081492,-0.000920601975173079,-0.00105107406337223,0.000176642642356731,0,0,0,0,0,-0.00123795920001852,-0.000984705771081492,-0.000920601975173079,-0.00105107406337223,0.000176642642356731,-2.70214978916345,-2.14258996379538,-1.995799808322,-2.28742142691632,0.392351822479358,-0.0010338626853031,-0.0008222196797461,-0.00076875700100054,-0.000877721548802747,0.000147576321815987,-0.000204096514715415,-0.000162486091335392,-0.000151844974172539,-0.000173352514569487,2.90663716474291e-05,0.0156987769408345,0.0157628807367429,0.0160161341656799,0.0158292490290336,0.000176642642356738,0.0147781749656614,0.0147781749656614,0.0147781749656614,0.0147781749656614,0,0.0131124786584036,0.0131659413371492,0.0133775843427062,0.0132214432062058,0.00014757632181599,0.0123437216574031,0.0123437216574031,0.0123437216574031,0.0123437216574031,0,0.00258629828243085,0.0025969393995937,0.00263854982297372,0.00260780582282779,2.9066371647429e-05,0.00243445330825831,0.00243445330825831,0.00243445330825831,0.00243445330825831,0,0,0,0,0,0,-0.000204096514715415,-0.000162486091335392,-0.000151844974172539,-0.000173352514569487,2.90663716474291e-05,0,0,0,0,0,0,0,0,0,0,0.00258629828243085,0.0025969393995937,0.00263854982297372,0.00260780582282779,2.9066371647429e-05,0.00243445330825831,0.00243445330825831,0.00243445330825831,0.00243445330825831,0
"15","NHB","oil","Food_price","USD",-0.0139247646584372,-0.0128507955760776,-0.0127930665893738,-0.0132073710482375,0.000670921245519994,0,0,0,0,0,-0.0139247646584372,-0.0128507955760776,-0.0127930665893738,-0.0132073710482375,0.000670921245519994,-2.70214978916345,-2.14258996379538,-1.995799808322,-2.28742142691632,0.392351822479358,-0.0116302768496448,-0.0107321427437981,-0.0106832008194349,-0.0110301049127397,0.000561292728825026,-0.00229448780879242,-0.00211865283227955,-0.00210986576993886,-0.00217726613549786,0.000109629147929611,0.161345019892934,0.161402748879638,0.162476717961997,0.161759324351798,0.000670921245519978,0.14855195330356,0.14855195330356,0.14855195330356,0.14855195330356,0,0.134754754641537,0.1348036965659,0.135701830671747,0.135101658734842,0.000561292728825075,0.124071553822102,0.124071553822102,0.124071553822102,0.124071553822102,0,0.0265902652513967,0.0265990523137375,0.0267748872902503,0.0266576656169557,0.00010962914792959,0.0244803994814579,0.0244803994814579,0.0244803994814579,0.0244803994814579,0,0,0,0,0,0,-0.00229448780879242,-0.00211865283227955,-0.00210986576993886,-0.00217726613549786,0.000109629147929611,0,0,0,0,0,0,0,0,0,0,0.0265902652513967,0.0265990523137375,0.0267748872902503,0.0266576656169557,0.00010962914792959,0.0244803994814579,0.0244803994814579,0.0244803994814579,0.0244803994814579,0
"16","NHB","sat_fat","CED","MJ",-0.695055867207318,-0.690194634242974,-0.677772502277782,-0.687541687225132,0.00938216665349247,0,0,0,0,0,-0.695055867207318,-0.690194634242974,-0.677772502277782,-0.687541687225132,0.00938216665349247,-14.4502449915353,-14.3498279649615,-14.0884615843443,-14.2933545074024,0.19659295511828,-0.532297227605518,-0.528500644727416,-0.519109326647158,-0.526537579744203,0.00714616723134273,-0.1627586396018,-0.161693989515559,-0.158663175630624,-0.161004107480929,0.0022367755511441,1.55018681863975,1.56260895060494,1.56747018356929,1.5599560035871,0.00938216665349233,0.872414316361971,0.872414316361971,0.872414316361971,0.872414316361971,0,1.18703782712346,1.19642914520372,1.20022572808182,1.19446608022051,0.00714616723134276,0.667928500476304,0.667928500476304,0.667928500476304,0.667928500476304,0,0.36314899151629,0.366179805401226,0.367244455487466,0.365489923366596,0.00223677555114405,0.204485815885667,0.204485815885667,0.204485815885667,0.204485815885667,0,0,0,0,0,0,-0.1627586396018,-0.161693989515559,-0.158663175630624,-0.161004107480929,0.0022367755511441,0,0,0,0,0,0,0,0,0,0,0.36314899151629,0.366179805401226,0.367244455487466,0.365489923366596,0.00223677555114405,0.204485815885667,0.204485815885667,0.204485815885667,0.204485815885667,0
"17","NHB","sat_fat","FL","mrh-eq",-0.0185797414567747,-0.0184520606523399,-0.0181152494315785,-0.018378681558892,0.000252593940077238,0,0,0,0,0,-0.0185797414567747,-0.0184520606523399,-0.0181152494315785,-0.018378681558892,0.000252593940077238,-14.4502449915353,-14.3498279649615,-14.0884615843443,-14.2933545074024,0.19659295511828,-0.0142256306284886,-0.0141257800739817,-0.0138712721351731,-0.0140715143251039,0.000192334333954873,-0.00435411082828611,-0.00432628057835818,-0.00424397729640545,-0.00430716723378808,6.02821128172845e-05,0.0414469669282691,0.0417837781490304,0.0419114589534652,0.0417103990555825,0.00025259394007722,0.0233317174966906,0.0233317174966906,0.0233317174966906,0.0233317174966906,0,0.0317299824519566,0.0319844903907652,0.0320843409452721,0.0319302246418874,0.00019233433395487,0.0178587103167835,0.0178587103167835,0.0178587103167835,0.0178587103167835,0,0.00971698447631251,0.00979928775826524,0.00982711800819317,0.00978017441369514,6.02821128172826e-05,0.00547300717990706,0.00547300717990706,0.00547300717990706,0.00547300717990706,0,0,0,0,0,0,-0.00435411082828611,-0.00432628057835818,-0.00424397729640545,-0.00430716723378808,6.02821128172845e-05,0,0,0,0,0,0,0,0,0,0,0.00971698447631251,0.00979928775826524,0.00982711800819317,0.00978017441369514,6.02821128172826e-05,0.00547300717990706,0.00547300717990706,0.00547300717990706,0.00547300717990706,0
"18","NHB","sat_fat","Food_price","USD",-0.0767298541430608,-0.0762833079347854,-0.0756484230570511,-0.0762172241911157,0.000572044254706199,0,0,0,0,0,-0.0767298541430608,-0.0762833079347854,-0.0756484230570511,-0.0762172241911157,0.000572044254706199,-14.4502449915353,-14.3498279649615,-14.0884615843443,-14.2933545074024,0.19659295511828,-0.0587871206759751,-0.0584425193847524,-0.0579657424228223,-0.058396141956434,0.000434166091525898,-0.0179427334670857,-0.017840788550033,-0.0176826806342289,-0.0178210822346817,0.000137929789993384,0.172696830242077,0.173331715119811,0.173778261328086,0.173265631376141,0.000572044254706203,0.0970484071850254,0.0970484071850254,0.0970484071850254,0.0970484071850254,0,0.132299244780871,0.132776021742801,0.133120623034024,0.132729644314483,0.0004341660915259,0.0743335023580488,0.0743335023580488,0.0743335023580488,0.0743335023580488,0,0.0403975854612056,0.0405556933770096,0.0406576382940624,0.0405359870616583,0.000137929789993377,0.0227149048269766,0.0227149048269766,0.0227149048269766,0.0227149048269766,0,0,0,0,0,0,-0.0179427334670857,-0.017840788550033,-0.0176826806342289,-0.0178210822346817,0.000137929789993384,0,0,0,0,0,0,0,0,0,0,0.0403975854612056,0.0405556933770096,0.0406576382940624,0.0405359870616583,0.000137929789993377,0.0227149048269766,0.0227149048269766,0.0227149048269766,0.0227149048269766,0
"19","NHW","added_sugar","CED","MJ",-0.325991898080086,-0.314899837873369,-0.308336102248101,-0.316488723691421,0.00939385028446077,0,0,0,0,0,-0.325991898080086,-0.314899837873369,-0.308336102248101,-0.316488723691421,0.00939385028446077,-12.8835133803993,-12.4476580707972,-12.1981040999803,-12.513026961599,0.365156695375943,-0.21610902912857,-0.208760552210635,-0.204395924859725,-0.209807516970995,0.00623111212894941,-0.109882868951516,-0.106139285662735,-0.103940177388376,-0.106681206720427,0.00316274703397598,0.593028247130232,0.5995919827555,0.610684042962217,0.601180868573552,0.00939385028446073,0.284692144882131,0.284692144882131,0.284692144882131,0.284692144882131,0,0.393121626299073,0.397486253649982,0.404834730567918,0.398533218410342,0.00623111212894944,0.188725701439347,0.188725701439347,0.188725701439347,0.188725701439347,0,0.199906620831159,0.202105729105518,0.205849312394299,0.20264765016321,0.00316274703397609,0.0959664434427833,0.0959664434427833,0.0959664434427833,0.0959664434427833,0,0,0,0,0,0,-0.109882868951516,-0.106139285662735,-0.103940177388376,-0.106681206720427,0.00316274703397598,0,0,0,0,0,0,0,0,0,0,0.199906620831159,0.202105729105518,0.205849312394299,0.20264765016321,0.00316274703397609,0.0959664434427833,0.0959664434427833,0.0959664434427833,0.0959664434427833,0
"20","NHW","added_sugar","FL","mrh-eq",-0.0151707323952919,-0.0146830816524682,-0.0143763604119428,-0.0147465656883623,0.000421689871798074,0,0,0,0,0,-0.0151707323952919,-0.0146830816524682,-0.0143763604119428,-0.0147465656883623,0.000421689871798074,-12.8835133803993,-12.4476580707972,-12.1981040999803,-12.513026961599,0.365156695375943,-0.0100575813981868,-0.00973453978149877,-0.00953054020555169,-0.00977630891860085,0.000279738742325969,-0.0051131509971051,-0.00494854187096944,-0.00484582020639111,-0.00497025676976149,0.000141951610527103,0.0275656128082214,0.0278723340487468,0.0283599847915704,0.0279358180846409,0.000421689871798068,0.0131892523962786,0.0131892523962786,0.0131892523962786,0.0131892523962786,0,0.0182743377540028,0.0184783373299498,0.0188013789466378,0.0185201064670519,0.000279738742325968,0.00874379754845106,0.00874379754845106,0.00874379754845106,0.00874379754845106,0,0.00929127505421863,0.00939399671879695,0.00955860584493261,0.009415711617589,0.000141951610527102,0.00444545484782752,0.00444545484782752,0.00444545484782752,0.00444545484782752,0,0,0,0,0,0,-0.0051131509971051,-0.00494854187096944,-0.00484582020639111,-0.00497025676976149,0.000141951610527103,0,0,0,0,0,0,0,0,0,0,0.00929127505421863,0.00939399671879695,0.00955860584493261,0.009415711617589,0.000141951610527102,0.00444545484782752,0.00444545484782752,0.00444545484782752,0.00444545484782752,0
"21","NHW","added_sugar","Food_price","USD",-0.573049836717031,-0.556415814716323,-0.545176710124031,-0.55830876819296,0.014761378984208,0,0,0,0,0,-0.573049836717031,-0.556415814716323,-0.545176710124031,-0.55830876819296,0.014761378984208,-12.8835133803993,-12.4476580707972,-12.1981040999803,-12.513026961599,0.365156695375943,-0.379860433124647,-0.368833550288317,-0.361365337830114,-0.370082206561344,0.00979414048695822,-0.193189403592384,-0.187582264428006,-0.183811372293916,-0.188226561631616,0.00496724465947181,1.05112768965356,1.06236679424585,1.07900081624656,1.06425974772249,0.0147613789842079,0.50595097952953,0.50595097952953,0.50595097952953,0.50595097952953,0,0.696734814246467,0.704203026704671,0.715229909541,0.705451682977697,0.00979414048695821,0.335369476416353,0.335369476416353,0.335369476416353,0.335369476416353,0,0.354392875407094,0.358163767541183,0.363770906705562,0.358808064744793,0.00496724465947182,0.170581503113178,0.170581503113178,0.170581503113178,0.170581503113178,0,0,0,0,0,0,-0.193189403592384,-0.187582264428006,-0.183811372293916,-0.188226561631616,0.00496724465947181,0,0,0,0,0,0,0,0,0,0,0.354392875407094,0.358163767541183,0.363770906705562,0.358808064744793,0.00496724465947182,0.170581503113178,0.170581503113178,0.170581503113178,0.170581503113178,0
"22","NHW","oil","CED","MJ",-0.0140531857709466,-0.00940600109431411,-0.00711640643158336,-0.0102332256605954,0.00372055945369087,0,0,0,0,0,-0.0140531857709466,-0.00940600109431411,-0.00711640643158336,-0.0102332256605954,0.00372055945369087,-1.52217368613883,-1.01716120598827,-0.770714784739447,-1.10788613893625,0.403233450880344,-0.0117098298728765,-0.0078244388786931,-0.00592066565198216,-0.00851974335850801,0.00310585893936432,-0.00234335589807003,-0.00158156221562102,-0.00119574077960119,-0.0017134823020874,0.00061471765399786,0.306305014089633,0.308594608752364,0.313241793428997,0.309421833318645,0.00372055945369089,0.29918860765805,0.29918860765805,0.29918860765805,0.29918860765805,0,0.255687288576983,0.257591061803694,0.261476452797877,0.258286366283509,0.0031058589393642,0.249766622925001,0.249766622925001,0.249766622925001,0.249766622925001,0,0.0506177255126501,0.0510035469486699,0.0517653406311189,0.0511354670351363,0.000614717653997865,0.0494219847330489,0.0494219847330489,0.0494219847330489,0.0494219847330489,0,0,0,0,0,0,-0.00234335589807003,-0.00158156221562102,-0.00119574077960119,-0.0017134823020874,0.00061471765399786,0,0,0,0,0,0,0,0,0,0,0.0506177255126501,0.0510035469486699,0.0517653406311189,0.0511354670351363,0.000614717653997865,0.0494219847330489,0.0494219847330489,0.0494219847330489,0.0494219847330489,0
"23","NHW","oil","FL","mrh-eq",-0.000719028082860279,-0.000472624899425346,-0.000359494296546552,-0.000519387208392412,0.000193513275837427,0,0,0,0,0,-0.000719028082860279,-0.000472624899425346,-0.000359494296546552,-0.000519387208392412,0.000193513275837427,-1.52217368613883,-1.01716120598827,-0.770714784739447,-1.10788613893625,0.403233450880344,-0.000599143798503915,-0.000393173037031487,-0.000299112715224927,-0.000432439857966879,0.000161531194528511,-0.000119884284356364,-7.9451862393859e-05,-6.03815813216248e-05,-8.6947350425533e-05,3.19828787137112e-05,0.0155935708385002,0.015706701441379,0.0159531046248139,0.015753463750346,0.000193513275837422,0.0152340765419536,0.0152340765419536,0.0152340765419536,0.0152340765419536,0,0.0130163920532833,0.0131104523750898,0.0133164231365622,0.0131497191960252,0.000161531194528511,0.0127172793380583,0.0127172793380583,0.0127172793380583,0.0127172793380583,0,0.0025771787852169,0.00259624906628914,0.00263668148825164,0.00260374455432081,3.19828787137112e-05,0.00251679720389528,0.00251679720389528,0.00251679720389528,0.00251679720389528,0,0,0,0,0,0,-0.000119884284356364,-7.9451862393859e-05,-6.03815813216248e-05,-8.6947350425533e-05,3.19828787137112e-05,0,0,0,0,0,0,0,0,0,0,0.0025771787852169,0.00259624906628914,0.00263668148825164,0.00260374455432081,3.19828787137112e-05,0.00251679720389528,0.00251679720389528,0.00251679720389528,0.00251679720389528,0
"24","NHW","oil","Food_price","USD",-0.0114838894589644,-0.0068125060953248,-0.00619363962080609,-0.00823444184589354,0.0030445010172212,0,0,0,0,0,-0.0114838894589644,-0.0068125060953248,-0.00619363962080609,-0.00823444184589354,0.0030445010172212,-1.52217368613883,-1.01716120598827,-0.770714784739447,-1.10788613893625,0.403233450880344,-0.00957090141634706,-0.00567525764635616,-0.00515316532779183,-0.00685895991001461,0.00254107577570152,-0.00191298804261736,-0.00113724844896864,-0.00104047429301425,-0.00137548193587893,0.000503435546541926,0.235524633725367,0.236143500199885,0.240814883563525,0.237565435950454,0.00304450101722117,0.229330994104561,0.229330994104561,0.229330994104561,0.229330994104561,0,0.196604559322894,0.197126651641459,0.20102229541145,0.198310353905117,0.00254107577570151,0.191451393995103,0.191451393995103,0.191451393995103,0.191451393995103,0,0.0389200744024722,0.0390168485584266,0.0397925881520753,0.0392550820453369,0.000503435546541937,0.037879600109458,0.037879600109458,0.037879600109458,0.037879600109458,0,0,0,0,0,0,-0.00191298804261736,-0.00113724844896864,-0.00104047429301425,-0.00137548193587893,0.000503435546541926,0,0,0,0,0,0,0,0,0,0,0.0389200744024722,0.0390168485584266,0.0397925881520753,0.0392550820453369,0.000503435546541937,0.037879600109458,0.037879600109458,0.037879600109458,0.037879600109458,0
"25","NHW","sat_fat","CED","MJ",-0.903094578702746,-0.90015174283918,-0.879497780873057,-0.893937312627757,0.0135353256608332,0,0,0,0,0,-0.903094578702746,-0.90015174283918,-0.879497780873057,-0.893937312627757,0.0135353256608332,-17.1853573686681,-17.128913175732,-16.7359821287311,-17.0108476129022,0.257668665997804,-0.695995720489234,-0.693843570326493,-0.677814838448285,-0.688974594285978,0.010456756732098,-0.207098858213512,-0.206308172512687,-0.201682942424773,-0.204962718341778,0.00307943709028895,1.82672655937455,1.84738052134068,1.85032335720424,1.84116609112925,0.013535325660833,0.947228778501496,0.947228778501496,0.947228778501496,0.947228778501496,0,1.40736627462647,1.42339500650467,1.42554715666741,1.41852603046416,0.0104567567320977,0.72955143617818,0.72955143617818,0.72955143617818,0.72955143617818,0,0.419360284748089,0.423985514836002,0.424776200536828,0.422640060665094,0.00307943709028892,0.217677342323316,0.217677342323316,0.217677342323316,0.217677342323316,0,0,0,0,0,0,-0.207098858213512,-0.206308172512687,-0.201682942424773,-0.204962718341778,0.00307943709028895,0,0,0,0,0,0,0,0,0,0,0.419360284748089,0.423985514836002,0.424776200536828,0.422640060665094,0.00307943709028892,0.217677342323316,0.217677342323316,0.217677342323316,0.217677342323316,0
"26","NHW","sat_fat","FL","mrh-eq",-0.0244252078263892,-0.024338953721679,-0.0237864293324437,-0.0241753501130737,0.000364834911401589,0,0,0,0,0,-0.0244252078263892,-0.024338953721679,-0.0237864293324437,-0.0241753501130737,0.000364834911401589,-17.1853573686681,-17.128913175732,-16.7359821287311,-17.0108476129022,0.257668665997804,-0.0188185322934775,-0.0187551879715653,-0.018326596285207,-0.0186270310015842,0.000281699227619769,-0.0056066755329117,-0.00558376575011374,-0.00545983304723668,-0.0055483191114895,8.31588813948603e-05,0.0494261681885308,0.0499786925777662,0.0500649466824764,0.0498150889691609,0.000364834911401577,0.0256397388560872,0.0256397388560872,0.0256397388560872,0.0256397388560872,0,0.038068375378308,0.0384969670646662,0.0385603113865785,0.0383688100946852,0.000281699227619762,0.019741779093101,0.019741779093101,0.019741779093101,0.019741779093101,0,0.0113577928102229,0.0114817255131,0.0115046352958979,0.0114462788744757,8.31588813948616e-05,0.00589795976298621,0.00589795976298621,0.00589795976298621,0.00589795976298621,0,0,0,0,0,0,-0.0056066755329117,-0.00558376575011374,-0.00545983304723668,-0.0055483191114895,8.31588813948603e-05,0,0,0,0,0,0,0,0,0,0,0.0113577928102229,0.0114817255131,0.0115046352958979,0.0114462788744757,8.31588813948616e-05,0.00589795976298621,0.00589795976298621,0.00589795976298621,0.00589795976298621,0
"27","NHW","sat_fat","Food_price","USD",-0.100159344828673,-0.0996042057549683,-0.0973868231510743,-0.0990209624110421,0.00154416911507377,0,0,0,0,0,-0.100159344828673,-0.0996042057549683,-0.0973868231510743,-0.0990209624110421,0.00154416911507377,-17.1853573686681,-17.128913175732,-16.7359821287311,-17.0108476129022,0.257668665997804,-0.0772060535081461,-0.0767875692119557,-0.0750676664127574,-0.0763309311407249,0.00119292265958809,-0.0229532913205264,-0.0228166365430127,-0.0223191567383169,-0.0226900312703172,0.000351303430402647,0.202605250482457,0.204822633086351,0.205377772160055,0.204239389742424,0.00154416911507378,0.105218427331382,0.105218427331382,0.105218427331382,0.105218427331382,0,0.156119431533513,0.157839334332711,0.158257818628901,0.15738269626148,0.00119292265958802,0.0810517651207554,0.0810517651207554,0.0810517651207554,0.0810517651207554,0,0.0464858189489438,0.0469832987536397,0.0471199535311533,0.0468566934809442,0.000351303430402641,0.0241666622106269,0.0241666622106269,0.0241666622106269,0.0241666622106269,0,0,0,0,0,0,-0.0229532913205264,-0.0228166365430127,-0.0223191567383169,-0.0226900312703172,0.000351303430402647,0,0,0,0,0,0,0,0,0,0,0.0464858189489438,0.0469832987536397,0.0471199535311533,0.0468566934809442,0.000351303430402641,0.0241666622106269,0.0241666622106269,0.0241666622106269,0.0241666622106269,0
"28","OTH","added_sugar","CED","MJ",-0.217819913666338,-0.21298406514219,-0.210917519286288,-0.213955750288943,0.00372902792818169,0,0,0,0,0,-0.217819913666338,-0.21298406514219,-0.210917519286288,-0.213955750288943,0.00372902792818169,-8.66422790649218,-8.45245181396106,-8.37417681431596,-8.499294302693,0.157956552232937,-0.144576764041461,-0.141385283656957,-0.139990027581188,-0.142015537800373,0.00247500666097317,-0.0732431496248778,-0.0715987814852327,-0.0709274917051003,-0.0719402124885705,0.00125412325667764,0.492601162997714,0.494667708853615,0.499503557377764,0.495639394000369,0.00372902792818168,0.281683643711425,0.281683643711425,0.281683643711425,0.281683643711425,0,0.326978068097658,0.328373324173427,0.33156480455793,0.329003578316842,0.00247500666097321,0.18698804051647,0.18698804051647,0.18698804051647,0.18698804051647,0,0.165623094900056,0.166294384680189,0.167938752819834,0.166635815683526,0.00125412325667763,0.0946956031949559,0.0946956031949559,0.0946956031949559,0.0946956031949559,0,0,0,0,0,0,-0.0732431496248778,-0.0715987814852327,-0.0709274917051003,-0.0719402124885705,0.00125412325667764,0,0,0,0,0,0,0,0,0,0,0.165623094900056,0.166294384680189,0.167938752819834,0.166635815683526,0.00125412325667763,0.0946956031949559,0.0946956031949559,0.0946956031949559,0.0946956031949559,0
