"","sex_gp","race_gp","Foodgroup","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"11","Female","NHB","added_sugar","FL","mrh-eq",-0.0191698805970571,-0.019148300863175,-0.018385563673425,-0.0188882456155021,0.000470238292912764,0,0,0,0,0,-0.0191698805970571,-0.019148300863175,-0.018385563673425,-0.0188882456155021,0.000470238292912764,-17.3055914572113,-17.3010094012687,-16.7079762530777,-17.0945353338131,0.361808640826126,-0.0126999757731808,-0.0126856359746816,-0.0121771482079087,-0.0125122507226557,0.00031347517519559,-0.00646990482387631,-0.00646266488849349,-0.00620841546551631,-0.00637599489284635,0.000156763120512267,0.030773360676903,0.031536097866653,0.0315576776005351,0.03127604261898,0.000470238292912755,0.012387797003478,0.012387797003478,0.012387797003478,0.012387797003478,0,0.0203832085415779,0.0208916963083508,0.0209060361068501,0.020718311056325,0.000313475175195588,0.00820606033366925,0.00820606033366925,0.00820606033366925,0.00820606033366925,0,0.010390152135325,0.0106444015583022,0.010651641493685,0.010557731562655,0.000156763120512261,0.00418173666980871,0.00418173666980871,0.00418173666980871,0.00418173666980871,0,0,0,0,0,0,-0.00646990482387631,-0.00646266488849349,-0.00620841546551631,-0.00637599489284635,0.000156763120512267,0,0,0,0,0,0,0,0,0,0,0.010390152135325,0.0106444015583022,0.010651641493685,0.010557731562655,0.000156763120512261,0.00418173666980871,0.00418173666980871,0.00418173666980871,0.00418173666980871,0
"12","Female","NHB","added_sugar","Food_price","USD",-0.737199972189364,-0.7242106626266,-0.718213570586729,-0.726664072283756,0.0102162284825592,0,0,0,0,0,-0.737199972189364,-0.7242106626266,-0.718213570586729,-0.726664072283756,0.0102162284825592,-17.3055914572113,-17.3010094012687,-16.7079762530777,-17.0945353338131,0.361808640826126,-0.488278838208908,-0.479695445788536,-0.475599069499356,-0.481269837413516,0.00681142187056952,-0.248921133980456,-0.244515216838064,-0.242614501087373,-0.24539423487024,0.00340545552965872,1.19923734503797,1.20523443707784,1.21822374664061,1.207687846735,0.0102162284825595,0.481023774451242,0.481023774451242,0.481023774451242,0.481023774451242,0,0.794171443893012,0.798267820182192,0.806851212602564,0.799842211807172,0.00681142187056915,0.318572374393656,0.318572374393656,0.318572374393656,0.318572374393656,0,0.40506590114496,0.406966616895651,0.411372534038043,0.407845634927827,0.00340545552965868,0.162451400057587,0.162451400057587,0.162451400057587,0.162451400057587,0,0,0,0,0,0,-0.248921133980456,-0.244515216838064,-0.242614501087373,-0.24539423487024,0.00340545552965872,0,0,0,0,0,0,0,0,0,0,0.40506590114496,0.406966616895651,0.411372534038043,0.407845634927827,0.00340545552965868,0.162451400057587,0.162451400057587,0.162451400057587,0.162451400057587,0
"13","Female","NHB","oil","CED","MJ",-0.0523295311994343,-0.0460200057534555,-0.0456468935945463,-0.0481029577840062,0.00395279088133777,0,0,0,0,0,-0.0523295311994343,-0.0460200057534555,-0.0456468935945463,-0.0481029577840062,0.00395279088133777,-5.65487753546025,-4.97284213471119,-4.93170520230294,-5.19771879026937,0.427547011023036,-0.0437021345380578,-0.0384321815963844,-0.0381184989667403,-0.0401712238111315,0.00330219398772567,-0.00862739666137642,-0.00758782415707113,-0.00752839462780602,-0.0079317339728747,0.000650597896823726,0.344895994873947,0.345269107032856,0.351578632478835,0.347352059063407,0.00395279088133791,0.2992491012794,0.2992491012794,0.2992491012794,0.2992491012794,0,0.288014453839225,0.288328136468869,0.293598089410543,0.290067178683616,0.00330219398772568,0.249895954872485,0.249895954872485,0.249895954872485,0.249895954872485,0,0.0568815410347213,0.0569409705639864,0.0579805430682917,0.05728488037979,0.00065059789682374,0.0493531464069153,0.0493531464069153,0.0493531464069153,0.0493531464069153,0,0,0,0,0,0,-0.00862739666137642,-0.00758782415707113,-0.00752839462780602,-0.0079317339728747,0.000650597896823726,0,0,0,0,0,0,0,0,0,0,0.0568815410347213,0.0569409705639864,0.0579805430682917,0.05728488037979,0.00065059789682374,0.0493531464069153,0.0493531464069153,0.0493531464069153,0.0493531464069153,0
"14","Female","NHB","oil","FL","mrh-eq",-0.002602237497174,-0.00228612096634254,-0.00227572475845925,-0.00239339125509628,0.00019535147704535,0,0,0,0,0,-0.002602237497174,-0.00228612096634254,-0.00227572475845925,-0.00239339125509628,0.00019535147704535,-5.65487753546025,-4.97284213471119,-4.93170520230294,-5.19771879026937,0.427547011023036,-0.00217321890153475,-0.001909183827752,-0.0019004103337914,-0.00199874929435626,0.000163195247007893,-0.000429018595639247,-0.000376937138590534,-0.000375314424667843,-0.000394641960740016,3.21562705206658e-05,0.0171455307874722,0.0171559269953555,0.017472043526187,0.0172631972841093,0.000195351477045355,0.014869806029013,0.014869806029013,0.014869806029013,0.014869806029013,0,0.0143178890647103,0.0143266625586709,0.0145906976324537,0.0144162280252752,0.000163195247007887,0.0124174787309189,0.0124174787309189,0.0124174787309189,0.0124174787309189,0,0.00282764172276191,0.0028292644366846,0.00288134589373332,0.00284696925883409,3.21562705206656e-05,0.00245232729809407,0.00245232729809407,0.00245232729809407,0.00245232729809407,0,0,0,0,0,0,-0.000429018595639247,-0.000376937138590534,-0.000375314424667843,-0.000394641960740016,3.21562705206658e-05,0,0,0,0,0,0,0,0,0,0,0.00282764172276191,0.0028292644366846,0.00288134589373332,0.00284696925883409,3.21562705206656e-05,0.00245232729809407,0.00245232729809407,0.00245232729809407,0.00245232729809407,0
"15","Female","NHB","oil","Food_price","USD",-0.0305028984323556,-0.0280136057184203,-0.0249987082562188,-0.0278291829997304,0.00290134156947038,0,0,0,0,0,-0.0305028984323556,-0.0280136057184203,-0.0249987082562188,-0.0278291829997304,0.00290134156947038,-5.65487753546025,-4.97284213471119,-4.93170520230294,-5.19771879026937,0.427547011023036,-0.0254765563224506,-0.0233949894937331,-0.0208772643367614,-0.0232419514838193,0.00242430548823654,-0.00502634210990495,-0.00461861622468718,-0.00412144391945745,-0.00458723151591105,0.000477037145666028,0.20506839594822,0.208083293410422,0.210572586124357,0.207898870691732,0.00290134156947041,0.180069687692002,0.180069687692002,0.180069687692002,0.180069687692002,0,0.17126730344973,0.173785028606702,0.175866595435419,0.173631990596788,0.00242430548823654,0.150390039112969,0.150390039112969,0.150390039112969,0.150390039112969,0,0.0338010924984902,0.03429826480372,0.0347059906889377,0.0342668800949438,0.000477037145666016,0.0296796485790328,0.0296796485790328,0.0296796485790328,0.0296796485790328,0,0,0,0,0,0,-0.00502634210990495,-0.00461861622468718,-0.00412144391945745,-0.00458723151591105,0.000477037145666028,0,0,0,0,0,0,0,0,0,0,0.0338010924984902,0.03429826480372,0.0347059906889377,0.0342668800949438,0.000477037145666016,0.0296796485790328,0.0296796485790328,0.0296796485790328,0.0296796485790328,0
"16","Female","NHB","sat_fat","CED","MJ",-0.694485755036798,-0.694319626577396,-0.684745494521695,-0.691018572683958,0.00586968797884468,0,0,0,0,0,-0.694485755036798,-0.694319626577396,-0.684745494521695,-0.691018572683958,0.00586968797884468,-14.4860740382056,-14.4809506447415,-14.2763274205149,-14.4109507041231,0.125942838817238,-0.53583555508069,-0.535725587608759,-0.528341824865833,-0.533173378741744,0.00452117287632425,-0.158650199956108,-0.158594038968637,-0.156403669655862,-0.157845193942214,0.00134855828579693,1.54765067956166,1.55722481161736,1.55739094007676,1.55392375772392,0.00586968797884459,0.862905185039965,0.862905185039965,0.862905185039965,0.862905185039965,0,1.19396086791115,1.20134463065408,1.20145459812601,1.19879242178706,0.00452117287632492,0.665619043045316,0.665619043045316,0.665619043045316,0.665619043045316,0,0.35368981165051,0.355880180963285,0.355936341950756,0.355131335936863,0.00134855828579697,0.197286141994648,0.197286141994648,0.197286141994648,0.197286141994648,0,0,0,0,0,0,-0.158650199956108,-0.158594038968637,-0.156403669655862,-0.157845193942214,0.00134855828579693,0,0,0,0,0,0,0,0,0,0,0.35368981165051,0.355880180963285,0.355936341950756,0.355131335936863,0.00134855828579697,0.197286141994648,0.197286141994648,0.197286141994648,0.197286141994648,0
"17","Female","NHB","sat_fat","FL","mrh-eq",-0.0182702447090318,-0.0182664946876489,-0.0180166988606419,-0.0181801628260264,0.000152962445427669,0,0,0,0,0,-0.0182702447090318,-0.0182664946876489,-0.0180166988606419,-0.0181801628260264,0.000152962445427669,-14.4860740382056,-14.4809506447415,-14.2763274205149,-14.4109507041231,0.125942838817238,-0.0140948465456126,-0.0140924704525391,-0.0138998189258331,-0.0140257071424926,0.000117810142768439,-0.00417539816341915,-0.00417402423510979,-0.00411687993480885,-0.0041544556835338,3.51536445996323e-05,0.0407257389412377,0.0409755347682447,0.0409792847896276,0.0408892029066222,0.000152962445427661,0.0227090400805958,0.0227090400805958,0.0227090400805958,0.0227090400805958,0,0.0314146965714792,0.0316073480981852,0.0316097241912587,0.0315405847881387,0.000117810142768444,0.0175148776456461,0.0175148776456461,0.0175148776456461,0.0175148776456461,0,0.00931104236975861,0.00936818667005955,0.00936956059836891,0.00934861811848355,3.51536445996323e-05,0.00519416243494976,0.00519416243494976,0.00519416243494976,0.00519416243494976,0,0,0,0,0,0,-0.00417539816341915,-0.00417402423510979,-0.00411687993480885,-0.0041544556835338,3.51536445996323e-05,0,0,0,0,0,0,0,0,0,0,0.00931104236975861,0.00936818667005955,0.00936956059836891,0.00934861811848355,3.51536445996323e-05,0.00519416243494976,0.00519416243494976,0.00519416243494976,0.00519416243494976,0
"18","Female","NHB","sat_fat","Food_price","USD",-0.0817105401070767,-0.0815848212338171,-0.0813335382094718,-0.0815407636369449,0.000202057205642075,0,0,0,0,0,-0.0817105401070767,-0.0815848212338171,-0.0813335382094718,-0.0815407636369449,0.000202057205642075,-14.4860740382056,-14.4809506447415,-14.2763274205149,-14.4109507041231,0.125942838817238,-0.0630457104566942,-0.0629412461439099,-0.0627484282799965,-0.0629102448978997,0.000158751019581747,-0.0186648296503825,-0.0186435750899073,-0.0185851099294753,-0.0186305187390453,4.34546180247068e-05,0.183348791115731,0.183600074140076,0.183725793013336,0.183556016543204,0.000202057205642018,0.102015252906259,0.102015252906259,0.102015252906259,0.102015252906259,0,0.141435463686254,0.141628281550167,0.141732745862952,0.141597280304157,0.000158751019581664,0.0786870354062577,0.0786870354062577,0.0786870354062577,0.0786870354062577,0,0.0419133274294769,0.0419717925899089,0.0419930471503841,0.0419587362390469,4.34546180247132e-05,0.0233282175000016,0.0233282175000016,0.0233282175000016,0.0233282175000016,0,0,0,0,0,0,-0.0186648296503825,-0.0186435750899073,-0.0185851099294753,-0.0186305187390453,4.34546180247068e-05,0,0,0,0,0,0,0,0,0,0,0.0419133274294769,0.0419717925899089,0.0419930471503841,0.0419587362390469,4.34546180247132e-05,0.0233282175000016,0.0233282175000016,0.0233282175000016,0.0233282175000016,0
"19","Female","NHW","added_sugar","CED","MJ",-0.347345911393727,-0.334278168384249,-0.331923413840255,-0.338037111705471,0.00874554847441764,0,0,0,0,0,-0.347345911393727,-0.334278168384249,-0.331923413840255,-0.338037111705471,0.00874554847441764,-13.9570580994556,-13.4425121760659,-13.3529375130035,-13.5916248989878,0.343181252707011,-0.230201215935707,-0.221541391184697,-0.219977839864163,-0.224031311686618,0.00579672075525295,-0.11714469545802,-0.112736777199552,-0.111945573976093,-0.114005800018853,0.00294882827561643,0.611146381084547,0.61350113562854,0.626568878638018,0.617260078949763,0.00874554847441771,0.279222967244291,0.279222967244291,0.279222967244291,0.279222967244291,0,0.405025229969486,0.40658878129002,0.41524860604103,0.409078701791942,0.00579672075525304,0.185047390105323,0.185047390105323,0.185047390105323,0.185047390105323,0,0.20612115111506,0.20691235433852,0.211320272596988,0.208181377157821,0.00294882827561652,0.0941755771389677,0.0941755771389677,0.0941755771389677,0.0941755771389677,0,0,0,0,0,0,-0.11714469545802,-0.112736777199552,-0.111945573976093,-0.114005800018853,0.00294882827561643,0,0,0,0,0,0,0,0,0,0,0.20612115111506,0.20691235433852,0.211320272596988,0.208181377157821,0.00294882827561652,0.0941755771389677,0.0941755771389677,0.0941755771389677,0.0941755771389677,0
"20","Female","NHW","added_sugar","FL","mrh-eq",-0.0165256320306885,-0.0159567554110606,-0.0158653295871974,-0.0161242820060658,0.000376595677171647,0,0,0,0,0,-0.0165256320306885,-0.0159567554110606,-0.0158653295871974,-0.0161242820060658,0.000376595677171647,-13.9570580994556,-13.4425121760659,-13.3529375130035,-13.5916248989878,0.343181252707011,-0.0109522964417115,-0.0105753311056015,-0.0105146013521642,-0.0106862909591709,0.000249604658414658,-0.00557333558897696,-0.00538142430545908,-0.00535072823503327,-0.00543799104689489,0.00012699104854333,0.0291852895964011,0.0292767154202643,0.0298455920398921,0.0294442420152694,0.000376595677171619,0.0133199600092037,0.0133199600092037,0.0133199600092037,0.0133199600092037,0,0.0193420894474638,0.0194028192009012,0.0197797845370111,0.0195137790544705,0.000249604658414653,0.00882748809529962,0.00882748809529962,0.00882748809529962,0.00882748809529962,0,0.00984320014893731,0.00987389621936312,0.010065807502881,0.00993046296079894,0.000126991048543327,0.00449247191390404,0.00449247191390404,0.00449247191390404,0.00449247191390404,0,0,0,0,0,0,-0.00557333558897696,-0.00538142430545908,-0.00535072823503327,-0.00543799104689489,0.00012699104854333,0,0,0,0,0,0,0,0,0,0,0.00984320014893731,0.00987389621936312,0.010065807502881,0.00993046296079894,0.000126991048543327,0.00449247191390404,0.00449247191390404,0.00449247191390404,0.00449247191390404,0
"21","Female","NHW","added_sugar","Food_price","USD",-0.623029271847782,-0.601281642394386,-0.597359533348778,-0.607536210958522,0.0145557659821423,0,0,0,0,0,-0.623029271847782,-0.601281642394386,-0.597359533348778,-0.607536210958522,0.0145557659821423,-13.9570580994556,-13.4425121760659,-13.3529375130035,-13.5916248989878,0.343181252707011,-0.412905613772365,-0.398489129040263,-0.395886938660941,-0.402634495479835,0.00964984108346748,-0.210123658075417,-0.202792513354124,-0.201472594687838,-0.204901715478688,0.00490592507291622,1.10193938190046,1.10586149094607,1.12760912039946,1.1121160595102,0.0145557659821423,0.504579848551678,0.504579848551678,0.504579848551678,0.504579848551678,0,0.730280037649658,0.73288222802898,0.747298712761082,0.737027594468552,0.00964984108346729,0.334393098988717,0.334393098988717,0.334393098988717,0.334393098988717,0,0.371659344250799,0.372979262917086,0.380310407638379,0.37508846504165,0.00490592507291632,0.170186749562962,0.170186749562962,0.170186749562962,0.170186749562962,0,0,0,0,0,0,-0.210123658075417,-0.202792513354124,-0.201472594687838,-0.204901715478688,0.00490592507291622,0,0,0,0,0,0,0,0,0,0,0.371659344250799,0.372979262917086,0.380310407638379,0.37508846504165,0.00490592507291632,0.170186749562962,0.170186749562962,0.170186749562962,0.170186749562962,0
"22","Female","NHW","oil","CED","MJ",-0.0348090160054649,-0.0298517651626581,-0.0241865372958429,-0.029603352171778,0.00559491585325041,0,0,0,0,0,-0.0348090160054649,-0.0298517651626581,-0.0241865372958429,-0.029603352171778,0.00559491585325041,-3.75614006010098,-3.22212722463391,-2.61191299176856,-3.19538989221346,0.602669760889503,-0.0290199530104939,-0.0248813519858733,-0.0201613670537154,-0.0246773576323514,0.00466575946902459,-0.00578906299497102,-0.00497041317678476,-0.00402517024212758,-0.00492599453942654,0.000929161237134151,0.324171057344532,0.329836285211347,0.334793536054154,0.329587872220467,0.00559491585325043,0.299984520048689,0.299984520048689,0.299984520048689,0.299984520048689,0,0.270307927963637,0.275027912895796,0.279166513920416,0.274823918542274,0.00466575946902458,0.250146560909922,0.250146560909922,0.250146560909922,0.250146560909922,0,0.0538631293808941,0.0548083723155513,0.0556270221337376,0.0547639536781931,0.000929161237134149,0.0498379591387666,0.0498379591387666,0.0498379591387666,0.0498379591387666,0,0,0,0,0,0,-0.00578906299497102,-0.00497041317678476,-0.00402517024212758,-0.00492599453942654,0.000929161237134151,0,0,0,0,0,0,0,0,0,0,0.0538631293808941,0.0548083723155513,0.0556270221337376,0.0547639536781931,0.000929161237134149,0.0498379591387666,0.0498379591387666,0.0498379591387666,0.0498379591387666,0
"23","Female","NHW","oil","FL","mrh-eq",-0.00177108279058458,-0.00149849235360622,-0.00121669403691793,-0.00149526151862028,0.000291796969541342,0,0,0,0,0,-0.00177108279058458,-0.00149849235360622,-0.00121669403691793,-0.00149526151862028,0.000291796969541342,-3.75614006010098,-3.22212722463391,-2.61191299176856,-3.19538989221346,0.602669760889503,-0.00147654969034413,-0.0012490161728484,-0.00101422518782029,-0.00124646969301248,0.000243338678852614,-0.000294533100240444,-0.000249476180757814,-0.000202468849097635,-0.000248791825607797,4.84584934605808e-05,0.01661328841771,0.0168950867343983,0.0171676771713766,0.0168918558994123,0.000291796969541334,0.015396594380792,0.015396594380792,0.015396594380792,0.015396594380792,0,0.013852896329415,0.0140876873144431,0.0143152208319388,0.0140851408346072,0.000243338678852612,0.0128386711415947,0.0128386711415947,0.0128386711415947,0.0128386711415947,0,0.00276039208829494,0.00280739941995512,0.00285245633943775,0.00280671506480511,4.84584934605809e-05,0.00255792323919731,0.00255792323919731,0.00255792323919731,0.00255792323919731,0,0,0,0,0,0,-0.000294533100240444,-0.000249476180757814,-0.000202468849097635,-0.000248791825607797,4.84584934605808e-05,0,0,0,0,0,0,0,0,0,0,0.00276039208829494,0.00280739941995512,0.00285245633943775,0.00280671506480511,4.84584934605809e-05,0.00255792323919731,0.00255792323919731,0.00255792323919731,0.00255792323919731,0
"24","Female","NHW","oil","Food_price","USD",-0.0288471098793989,-0.0198221144370147,-0.0181964269418876,-0.022418362839561,0.00603973377267073,0,0,0,0,0,-0.0288471098793989,-0.0198221144370147,-0.0181964269418876,-0.022418362839561,0.00603973377267073,-3.75614006010098,-3.22212722463391,-2.61191299176856,-3.19538989221346,0.602669760889503,-0.0240522261474477,-0.0165248491162743,-0.0151712409159104,-0.0186910837937513,0.00503662594290068,-0.00479488373195123,-0.00329726532074036,-0.00302518602597718,-0.00372727904580972,0.0010031085588986,0.254790525435075,0.256416212930202,0.265441208372587,0.259012461332749,0.00603973377267069,0.236594098493188,0.236594098493188,0.236594098493188,0.236594098493188,0,0.212475833611473,0.213829441811836,0.22135681884301,0.215995676489314,0.00503662594290068,0.197304592695562,0.197304592695562,0.197304592695562,0.197304592695562,0,0.0423146918236027,0.0425867711183659,0.0440843895295767,0.0430167848434352,0.00100310855889861,0.0392895057976255,0.0392895057976255,0.0392895057976255,0.0392895057976255,0,0,0,0,0,0,-0.00479488373195123,-0.00329726532074036,-0.00302518602597718,-0.00372727904580972,0.0010031085588986,0,0,0,0,0,0,0,0,0,0,0.0423146918236027,0.0425867711183659,0.0440843895295767,0.0430167848434352,0.00100310855889861,0.0392895057976255,0.0392895057976255,0.0392895057976255,0.0392895057976255,0
"25","Female","NHW","sat_fat","CED","MJ",-0.939745464844923,-0.935716865962149,-0.900030148353178,-0.924608754128396,0.0230102060406121,0,0,0,0,0,-0.939745464844923,-0.935716865962149,-0.900030148353178,-0.924608754128396,0.0230102060406121,-17.8145093252569,-17.7366973068799,-17.0575321247379,-17.5256961967869,0.438315953145438,-0.732103637331456,-0.728874069716246,-0.701085705429401,-0.720256948077076,0.0179500455697389,-0.207641827513467,-0.206842796245903,-0.198944442923778,-0.20435180605132,0.0050604277365598,1.84033658613293,1.8760233037419,1.88005190262467,1.86491519190815,0.0230102060406123,0.940306437779751,0.940306437779751,0.940306437779751,0.940306437779751,0,1.43356718960445,1.46135555389129,1.4645851215065,1.45273843225212,0.0179500455697382,0.732481484175048,0.732481484175048,0.732481484175048,0.732481484175048,0,0.40676939652848,0.414667749850605,0.415466781118169,0.412176759656022,0.00506042773655972,0.207824953604702,0.207824953604702,0.207824953604702,0.207824953604702,0,0,0,0,0,0,-0.207641827513467,-0.206842796245903,-0.198944442923778,-0.20435180605132,0.0050604277365598,0,0,0,0,0,0,0,0,0,0,0.40676939652848,0.414667749850605,0.415466781118169,0.412176759656022,0.00506042773655972,0.207824953604702,0.207824953604702,0.207824953604702,0.207824953604702,0
"26","Female","NHW","sat_fat","FL","mrh-eq",-0.0250148250610213,-0.0249134897216345,-0.0239634275221861,-0.0246156908233673,0.000610514793977489,0,0,0,0,0,-0.0250148250610213,-0.0249134897216345,-0.0239634275221861,-0.0246156908233673,0.000610514793977489,-17.8145093252569,-17.7366973068799,-17.0575321247379,-17.5256961967869,0.438315953145438,-0.0194864704630122,-0.0194050995541184,-0.0186653321815849,-0.0191740832510869,0.000476239708473606,-0.00552835459800908,-0.0055083901675161,-0.00529809534060124,-0.00544160757228035,0.000134282277575735,0.0489928325155035,0.0499428947149518,0.0500442300543386,0.0496450958166846,0.00061051479397747,0.0250294049933173,0.0250294049933173,0.0250294049933173,0.0250294049933173,0,0.0381615737934825,0.038901341166016,0.0389827120749098,0.0386703248629845,0.000476239708473597,0.0194962416118976,0.0194962416118976,0.0194962416118976,0.0194962416118976,0,0.010831258722021,0.0110415535489358,0.0110615179794288,0.0109747709537001,0.000134282277575737,0.00553316338141973,0.00553316338141973,0.00553316338141973,0.00553316338141973,0,0,0,0,0,0,-0.00552835459800908,-0.0055083901675161,-0.00529809534060124,-0.00544160757228035,0.000134282277575735,0,0,0,0,0,0,0,0,0,0,0.010831258722021,0.0110415535489358,0.0110615179794288,0.0109747709537001,0.000134282277575737,0.00553316338141973,0.00553316338141973,0.00553316338141973,0.00553316338141973,0
"27","Female","NHW","sat_fat","Food_price","USD",-0.104033507384465,-0.103968099374187,-0.0999869599739678,-0.102594158535611,0.00243960455286626,0,0,0,0,0,-0.104033507384465,-0.103968099374187,-0.0999869599739678,-0.102594158535611,0.00243960455286626,-17.8145093252569,-17.7366973068799,-17.0575321247379,-17.5256961967869,0.438315953145438,-0.0810484427049567,-0.0810073361764669,-0.077894186838548,-0.0799294264187725,0.00190459029592126,-0.0229850646795083,-0.0229607631977206,-0.0220927731354197,-0.0226647321168388,0.000535047138511005,0.204565661144538,0.208546800544757,0.208612208555035,0.207172859706181,0.00243960455286618,0.10457870117057,0.10457870117057,0.10457870117057,0.10457870117057,0,0.159368378957459,0.162481528295378,0.162522634823868,0.161403618537684,0.00190459029592115,0.0814741921189111,0.0814741921189111,0.0814741921189111,0.0814741921189111,0,0.0451972821870784,0.0460652722493793,0.046089573731167,0.0457692411684975,0.000535047138510989,0.0231045090516587,0.0231045090516587,0.0231045090516587,0.0231045090516587,0,0,0,0,0,0,-0.0229850646795083,-0.0229607631977206,-0.0220927731354197,-0.0226647321168388,0.000535047138511005,0,0,0,0,0,0,0,0,0,0,0.0451972821870784,0.0460652722493793,0.046089573731167,0.0457692411684975,0.000535047138510989,0.0231045090516587,0.0231045090516587,0.0231045090516587,0.0231045090516587,0
"28","Female","OTH","added_sugar","CED","MJ",-0.255074720047271,-0.250369208913692,-0.241968449244387,-0.249072630480104,0.00698883071984764,0,0,0,0,0,-0.255074720047271,-0.250369208913692,-0.241968449244387,-0.249072630480104,0.00698883071984764,-10.0918070218602,-9.9482634106205,-9.60169720718736,-9.87702741335963,0.265227139064058,-0.16921998531237,-0.166100500421811,-0.160516137787398,-0.165235631038003,0.00464180000096326,-0.0858547347349002,-0.0842687084918808,-0.0814523114569892,-0.0838369994421011,0.00234703412848911,0.525258183394521,0.533658943063825,0.538364454197404,0.532362364630237,0.00698883071984727,0.283289734150134,0.283289734150134,0.283289734150134,0.283289734150134,0,0.348440941270472,0.354025303904885,0.357144788795445,0.353160434521077,0.00464180000096331,0.187924803483074,0.187924803483074,0.187924803483074,0.187924803483074,0,0.176817242124048,0.17963363915894,0.181219665401959,0.17920193010916,0.00234703412848913,0.0953649306670593,0.0953649306670593,0.0953649306670593,0.0953649306670593,0,0,0,0,0,0,-0.0858547347349002,-0.0842687084918808,-0.0814523114569892,-0.0838369994421011,0.00234703412848911,0,0,0,0,0,0,0,0,0,0,0.176817242124048,0.17963363915894,0.181219665401959,0.17920193010916,0.00234703412848913,0.0953649306670593,0.0953649306670593,0.0953649306670593,0.0953649306670593,0
