"","sex_gp","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"1","Female","CED","MJ",-1.2190383401636,-1.20703664434223,-1.18106482812512,-1.20213484771215,0.0204319176953433,0,0,0,0,0,-1.2190383401636,-1.20703664434223,-1.18106482812512,-1.20213484771215,0.0204319176953433,-32.8102599318664,-32.712723834199,-32.3447946978695,-32.6178490837913,0.258393010865789,-0.909946938358897,-0.901673378504293,-0.882183159312532,-0.897737708561431,0.0150047567942152,-0.309091401804703,-0.305363265837942,-0.298881668812588,-0.304397139150716,0.00543829221937807,2.68802139160171,2.71399320781883,2.72599490364019,2.70909141118874,0.020431917695345,1.50695656347659,1.50695656347659,1.50695656347659,1.50695656347659,0,2.03850203182004,2.0579922510118,2.0662658108664,2.05405658106894,0.0150047567942144,1.15631887250751,1.15631887250751,1.15631887250751,1.15631887250751,0,0.649519359781673,0.656000956807028,0.659729092773789,0.655034830119802,0.0054382922193784,0.350637690969085,0.350637690969085,0.350637690969085,0.350637690969086,0,0,0,0,0,0,-0.309091401804703,-0.305363265837942,-0.298881668812588,-0.304397139150716,0.00543829221937807,0,0,0,0,0,0,0,0,0,0,0.649519359781673,0.656000956807028,0.659729092773789,0.655034830119802,0.0054382922193784,0.350637690969085,0.350637690969085,0.350637690969085,0.350637690969086,0
"2","Female","FL","mrh-eq",-0.0400232651591022,-0.0396354639536612,-0.0389351489448304,-0.0395258099875595,0.000580512681727624,0,0,0,0,0,-0.0400232651591022,-0.0396354639536612,-0.0389351489448304,-0.0395258099875595,0.000580512681727624,-32.8102599318664,-32.712723834199,-32.3447946978695,-32.6178490837913,0.258393010865789,-0.0293427695626582,-0.0290913399169136,-0.0285795902995276,-0.0289999995759868,0.000409388239253255,-0.010680495596444,-0.0105441240367475,-0.0103555586453028,-0.0105258104115727,0.000171753291770256,0.092228289555884,0.0929286045647147,0.0933164057701558,0.0928189505986131,0.000580512681727614,0.0532931406110536,0.0532931406110536,0.0532931406110536,0.0532931406110536,0,0.0693624793227718,0.0698742289401578,0.0701256585859024,0.069782888599231,0.000409388239253244,0.0407828890232442,0.0407828890232442,0.0407828890232442,0.0407828890232442,0,0.0228658102331122,0.0230543756245569,0.0231907471842534,0.0230360619993821,0.00017175329177026,0.0125102515878094,0.0125102515878094,0.0125102515878094,0.0125102515878094,0,0,0,0,0,0,-0.010680495596444,-0.0105441240367475,-0.0103555586453028,-0.0105258104115727,0.000171753291770256,0,0,0,0,0,0,0,0,0,0,0.0228658102331122,0.0230543756245569,0.0231907471842534,0.0230360619993821,0.00017175329177026,0.0125102515878094,0.0125102515878094,0.0125102515878094,0.0125102515878094,0
"3","Female","Food_price","USD",-0.708799105628634,-0.699565907818088,-0.692361055751138,-0.700277608078999,0.00867353217898557,0,0,0,0,0,-0.708799105628634,-0.699565907818088,-0.692361055751138,-0.700277608078999,0.00867353217898557,-32.8102599318664,-32.712723834199,-32.3447946978695,-32.6178490837913,0.258393010865789,-0.484154185960509,-0.478242377658222,-0.473918020988897,-0.478799378231191,0.00540900742098335,-0.224644919668125,-0.221323530159865,-0.218443034762241,-0.221478229847807,0.00326689820689438,1.51567687717444,1.52288172924139,1.53211492705193,1.5235934295023,0.00867353217898527,0.823315821423301,0.823315821423301,0.823315821423301,0.823315821423301,0,1.07071438960019,1.07503874626952,1.08095055457181,1.07559574684249,0.00540900742098328,0.596796368611296,0.596796368611296,0.596796368611296,0.596796368611296,0,0.444962487574245,0.44784298297187,0.451164372480129,0.447997682659812,0.00326689820689429,0.226519452812005,0.226519452812005,0.226519452812005,0.226519452812005,0,0,0,0,0,0,-0.224644919668125,-0.221323530159865,-0.218443034762241,-0.221478229847807,0.00326689820689438,0,0,0,0,0,0,0,0,0,0,0.444962487574245,0.44784298297187,0.451164372480129,0.447997682659812,0.00326689820689429,0.226519452812005,0.226519452812005,0.226519452812005,0.226519452812005,0
"4","Male","CED","MJ",-1.05895771660871,-1.05035280760623,-1.04978874927627,-1.05317415871939,0.00540907521471751,0,0,0,0,0,-1.05895771660871,-1.05035280760623,-1.04978874927627,-1.05317415871939,0.00540907521471751,-24.8476049164547,-24.6087311386296,-24.4998227408629,-24.6543330263694,0.187255121715424,-0.775373059419809,-0.76994376317621,-0.76933903700359,-0.771636594780062,0.00349785260503457,-0.283616484882195,-0.281045598295932,-0.279876813793356,-0.281537563939331,0.00201383281453814,2.57670852283795,2.5772725811679,2.58587749017039,2.58009393228107,0.00540907521471805,1.52691977356168,1.52691977356168,1.52691977356168,1.52691977356168,0,1.92419733983465,1.92480206600727,1.93023136225087,1.92649489761112,0.00349785260503367,1.15485830283106,1.15485830283106,1.15485830283106,1.15485830283106,0,0.651938284523974,0.65310706902655,0.655677955612814,0.653599034669949,0.00201383281453851,0.372061470730618,0.372061470730618,0.372061470730618,0.372061470730618,0,0,0,0,0,0,-0.283616484882195,-0.281045598295932,-0.279876813793356,-0.281537563939331,0.00201383281453814,0,0,0,0,0,0,0,0,0,0,0.651938284523974,0.65310706902655,0.655677955612814,0.653599034669949,0.00201383281453851,0.372061470730618,0.372061470730618,0.372061470730618,0.372061470730618,0
"5","Male","FL","mrh-eq",-0.0337140617075494,-0.0333688551733681,-0.0332298199710027,-0.0334411959915491,0.000262451120420149,0,0,0,0,0,-0.0337140617075494,-0.0333688551733681,-0.0332298199710027,-0.0334411959915491,0.000262451120420149,-24.8476049164547,-24.6087311386296,-24.4998227408629,-24.6543330263694,0.187255121715424,-0.0243064738199511,-0.0240643352563149,-0.0240098754116541,-0.0241301874384115,0.000166195589745038,-0.00940758788759836,-0.00930451991705324,-0.00921994455934861,-0.00931100855313762,9.89193841724682e-05,0.0870202568412133,0.0871592920435788,0.0875044985777601,0.0872316328617598,0.000262451120420169,0.0537904368702107,0.0537904368702107,0.0537904368702107,0.0537904368702107,0,0.0647781782703234,0.0648326381149842,0.0650747766786204,0.0648984902970808,0.000166195589745067,0.0407683028586693,0.0407683028586693,0.0407683028586693,0.0407683028586693,0,0.0222420785708899,0.0223266539285946,0.0224297218991397,0.0223331425646789,9.89193841724656e-05,0.0130221340115413,0.0130221340115413,0.0130221340115413,0.0130221340115413,0,0,0,0,0,0,-0.00940758788759836,-0.00930451991705324,-0.00921994455934861,-0.00931100855313762,9.89193841724682e-05,0,0,0,0,0,0,0,0,0,0,0.0222420785708899,0.0223266539285946,0.0224297218991397,0.0223331425646789,9.89193841724656e-05,0.0130221340115413,0.0130221340115413,0.0130221340115413,0.0130221340115413,0
"6","Male","Food_price","USD",-0.564265760770734,-0.555649911617584,-0.542956155996188,-0.554219067242761,0.011283827108347,0,0,0,0,0,-0.564265760770734,-0.555649911617584,-0.542956155996188,-0.554219067242761,0.011283827108347,-24.8476049164547,-24.6087311386296,-24.4998227408629,-24.6543330263694,0.187255121715424,-0.380909577431889,-0.374934740319877,-0.366710428716859,-0.374145451024787,0.0075044314896874,-0.183356183338845,-0.180715171297707,-0.17624572727933,-0.180073616217974,0.00378336397844294,1.33548285484134,1.34817661046274,1.35679245961589,1.34674576608791,0.0112838271083471,0.792526698845153,0.792526698845153,0.792526698845153,0.792526698845153,0,0.937033919652359,0.945258231255378,0.95123306836739,0.944468941960288,0.00750443148968751,0.570323490935501,0.570323490935501,0.570323490935501,0.570323490935501,0,0.398448935188982,0.40291837920736,0.405559391248498,0.402276824127626,0.00378336397844284,0.222203207909652,0.222203207909652,0.222203207909652,0.222203207909652,0,0,0,0,0,0,-0.183356183338845,-0.180715171297707,-0.17624572727933,-0.180073616217974,0.00378336397844294,0,0,0,0,0,0,0,0,0,0,0.398448935188982,0.40291837920736,0.405559391248498,0.402276824127626,0.00378336397844284,0.222203207909652,0.222203207909652,0.222203207909652,0.222203207909652,0
