"","age_gp","sex_gp","Foodgroup","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"11","20-34","Male","added_sugar","FL","mrh-eq",-0.0101525256089707,-0.0101023746418618,-0.0100948884775448,-0.0101173447481046,3.29895505915119e-05,0,0,0,0,0,-0.0101525256089707,-0.0101023746418618,-0.0100948884775448,-0.0101173447481046,3.29895505915119e-05,-9.71401570039949,-9.66144298804777,-9.64937022811049,-9.67565349766687,0.0361812373999913,-0.00671977791494026,-0.00668681106946304,-0.00668157974247391,-0.00669654283033605,2.17993877884455e-05,-0.00343274769403049,-0.00341556357239872,-0.00341330873507084,-0.00342080191776851,1.11917019539149e-05,0.0219250435292685,0.0219325296935855,0.0219826806606944,0.0219474997998283,3.29895505915046e-05,0.0118301550517237,0.0118301550517237,0.0118301550517237,0.0118301550517237,0,0.0145126512032702,0.0145178825302593,0.0145508493757366,0.0145276142911324,2.17993877884634e-05,0.0078310714607963,0.0078310714607963,0.0078310714607963,0.0078310714607963,0,0.00741239232599824,0.0074146471633261,0.00743183128495789,0.0074198855086959,1.11917019539183e-05,0.0039990835909274,0.0039990835909274,0.0039990835909274,0.0039990835909274,0,0,0,0,0,0,-0.00343274769403049,-0.00341556357239872,-0.00341330873507084,-0.00342080191776851,1.11917019539149e-05,0,0,0,0,0,0,0,0,0,0,0.00741239232599824,0.0074146471633261,0.00743183128495789,0.0074198855086959,1.11917019539183e-05,0.0039990835909274,0.0039990835909274,0.0039990835909274,0.0039990835909274,0
"12","20-34","Male","added_sugar","Food_price","USD",-0.485812485725417,-0.479151566141691,-0.475902199923245,-0.48034860241021,0.00531796021690133,0,0,0,0,0,-0.485812485725417,-0.479151566141691,-0.475902199923245,-0.48034860241021,0.00531796021690133,-9.71401570039949,-9.66144298804777,-9.64937022811049,-9.67565349766687,0.0361812373999913,-0.321538971111586,-0.317128531114431,-0.31499111904071,-0.317926084771777,0.00351477236268446,-0.164273514613831,-0.16202303502726,-0.160911080882534,-0.162422517638434,0.00180320126671774,1.03467828466713,1.03792765088558,1.04458857046931,1.0391246871541,0.00531796021690262,0.558776084743888,0.558776084743888,0.558776084743888,0.558776084743888,0,0.68486125374661,0.68699866582033,0.691409105817485,0.687796219477676,0.00351477236268412,0.369870134705899,0.369870134705899,0.369870134705899,0.369870134705899,0,0.349817030920522,0.350928985065248,0.353179464651819,0.351328467676422,0.00180320126671772,0.188905950037988,0.188905950037988,0.188905950037988,0.188905950037988,0,0,0,0,0,0,-0.164273514613831,-0.16202303502726,-0.160911080882534,-0.162422517638434,0.00180320126671774,0,0,0,0,0,0,0,0,0,0,0.349817030920522,0.350928985065248,0.353179464651819,0.351328467676422,0.00180320126671772,0.188905950037988,0.188905950037988,0.188905950037988,0.188905950037988,0
"13","20-34","Male","oil","CED","MJ",0.0233623838370233,0.025634764306593,0.0279613420299504,0.0256537808868694,0.00242056033750008,0,0,0,0,0,0.0233623838370233,0.025634764306593,0.0279613420299504,0.0256537808868694,0.00242056033750008,2.5106052377483,2.75184192802116,3.0032700667687,2.75541787485438,0.259315771114965,0.0195338265016522,0.0214337315534899,0.0233755182914183,0.0214484268819428,0.00202198309854768,0.00382855733537111,0.00420103275310309,0.00458582373853211,0.00420535400492662,0.000398578833769646,0.272763459934433,0.27509003765779,0.27736241812736,0.275071021077514,0.0024205603375001,0.300724801964383,0.300724801964383,0.300724801964383,0.300724801964383,0,0.228012886426561,0.229954673164489,0.231854578216327,0.229939977836036,0.00202198309854764,0.251388404717979,0.251388404717979,0.251388404717979,0.251388404717979,0,0.0447505735078718,0.0451353644933008,0.0455078399110328,0.0451310432414773,0.000398578833769658,0.0493363972464039,0.0493363972464039,0.0493363972464039,0.0493363972464039,0,0,0,0,0,0,0.00382855733537111,0.00420103275310309,0.00458582373853211,0.00420535400492662,0.000398578833769646,0,0,0,0,0,0,0,0,0,0,0.0447505735078718,0.0451353644933008,0.0455078399110328,0.0451310432414773,0.000398578833769658,0.0493363972464039,0.0493363972464039,0.0493363972464039,0.0493363972464039,0
"14","20-34","Male","oil","FL","mrh-eq",0.00120706018201663,0.00132356115863544,0.00144036725230651,0.00132366821725027,0.000122793229891996,0,0,0,0,0,0.00120706018201663,0.00132356115863544,0.00144036725230651,0.00132366821725027,0.000122793229891996,2.5106052377483,2.75184192802116,3.0032700667687,2.75541787485438,0.259315771114965,0.00100925881162337,0.00110666039572343,0.00120415433388685,0.00110669280065794,0.000102576594503876,0.000197801370393255,0.000216900762912011,0.000236212918419653,0.000216975416592322,2.02167076015314e-05,0.0140325886192773,0.0141493947129484,0.0142658956895672,0.0141492876543335,0.000122793229891987,0.0154729558715838,0.0154729558715838,0.0154729558715838,0.0154729558715838,0,0.0117305563970025,0.0118280503351659,0.011925451919266,0.0118280179302314,0.000102576594503876,0.0129347107308893,0.0129347107308893,0.0129347107308893,0.0129347107308893,0,0.00230203222227482,0.00232134437778246,0.00234044377030122,0.00232126972410215,2.02167076015321e-05,0.00253824514069447,0.00253824514069447,0.00253824514069447,0.00253824514069447,0,0,0,0,0,0,0.000197801370393255,0.000216900762912011,0.000236212918419653,0.000216975416592322,2.02167076015314e-05,0,0,0,0,0,0,0,0,0,0,0.00230203222227482,0.00232134437778246,0.00234044377030122,0.00232126972410215,2.02167076015321e-05,0.00253824514069447,0.00253824514069447,0.00253824514069447,0.00253824514069447,0
"15","20-34","Male","oil","Food_price","USD",0.0165729478429276,0.0166897246983529,0.016761586454144,0.0166739650142707,0.000100217189397842,0,0,0,0,0,0.0165729478429276,0.0166897246983529,0.016761586454144,0.0166739650142707,0.000100217189397842,2.5106052377483,2.75184192802116,3.0032700667687,2.75541787485438,0.259315771114965,0.0138562603393291,0.0139547354850059,0.0140161773461605,0.0139417413500858,8.49158028399152e-05,0.00271668750359839,0.002734989213347,0.00274540910798353,0.00273222366418487,1.53051892081477e-05,0.173516231016409,0.173588092772201,0.173704869627626,0.173603852456283,0.000100217189397831,0.190277817470553,0.190277817470553,0.190277817470553,0.190277817470553,0,0.145065264614329,0.145126706475483,0.14522518162116,0.145139700610403,8.4915802839925e-05,0.159081441960489,0.159081441960489,0.159081441960489,0.159081441960489,0,0.0284509664020806,0.0284613862967171,0.0284796880064657,0.0284641518458793,1.53051892081177e-05,0.0311963755100641,0.0311963755100641,0.0311963755100641,0.0311963755100641,0,0,0,0,0,0,0.00271668750359839,0.002734989213347,0.00274540910798353,0.00273222366418487,1.53051892081477e-05,0,0,0,0,0,0,0,0,0,0,0.0284509664020806,0.0284613862967171,0.0284796880064657,0.0284641518458793,1.53051892081177e-05,0.0311963755100641,0.0311963755100641,0.0311963755100641,0.0311963755100641,0
"16","20-34","Male","sat_fat","CED","MJ",-0.764889784006723,-0.745582815476949,-0.732783066980889,-0.747866050576498,0.0170135673065026,0,0,0,0,0,-0.764889784006723,-0.745582815476949,-0.732783066980889,-0.747866050576498,0.0170135673065026,-15.0361211926277,-14.6509215423638,-14.4009129054899,-14.6983569856585,0.336834609873674,-0.584724560730694,-0.569965148953819,-0.560165953890532,-0.571705575870867,0.0130131663549358,-0.180165223276029,-0.17561766652313,-0.172617113090358,-0.176160474705631,0.00400040535108608,1.65632837581079,1.66912812430686,1.68843509283663,1.6714113594064,0.0170135673065019,0.923545308829905,0.923545308829905,0.923545308829905,0.923545308829905,0,1.26604256155834,1.27584175662163,1.29060116839851,1.27758218353868,0.0130131663549367,0.705876607667814,0.705876607667814,0.705876607667814,0.705876607667814,0,0.390285814252448,0.393286367685221,0.397833924438119,0.393829175867721,0.00400040535108617,0.217668701162091,0.217668701162091,0.217668701162091,0.217668701162091,0,0,0,0,0,0,-0.180165223276029,-0.17561766652313,-0.172617113090358,-0.176160474705631,0.00400040535108608,0,0,0,0,0,0,0,0,0,0,0.390285814252448,0.393286367685221,0.397833924438119,0.393829175867721,0.00400040535108617,0.217668701162091,0.217668701162091,0.217668701162091,0.217668701162091,0
"17","20-34","Male","sat_fat","FL","mrh-eq",-0.0208421663829739,-0.0203185590927165,-0.0199705305834982,-0.0203801656825548,0.000461847709181186,0,0,0,0,0,-0.0208421663829739,-0.0203185590927165,-0.0199705305834982,-0.0203801656825548,0.000461847709181186,-15.0361211926277,-14.6509215423638,-14.4009129054899,-14.6983569856585,0.336834609873674,-0.0159328430727482,-0.0155325645713047,-0.0152661214852732,-0.0155795243661861,0.000353254875176606,-0.00490932331022568,-0.00478599452141174,-0.00470440909822509,-0.00480064131636868,0.000108592953240005,0.0451423711745062,0.0454903996837244,0.0460140069739819,0.0455520062735628,0.00046184770918117,0.025171840591008,0.025171840591008,0.025171840591008,0.025171840591008,0,0.0345051576062004,0.034771600692232,0.0351718791936755,0.0348185604871134,0.000353254875176613,0.0192390361209272,0.0192390361209272,0.0192390361209272,0.0192390361209272,0,0.0106372135683058,0.0107187989914925,0.0108421277803064,0.0107334457864494,0.00010859295324001,0.00593280447008074,0.00593280447008074,0.00593280447008074,0.00593280447008074,0,0,0,0,0,0,-0.00490932331022568,-0.00478599452141174,-0.00470440909822509,-0.00480064131636868,0.000108592953240005,0,0,0,0,0,0,0,0,0,0,0.0106372135683058,0.0107187989914925,0.0108421277803064,0.0107334457864494,0.00010859295324001,0.00593280447008074,0.00593280447008074,0.00593280447008074,0.00593280447008074,0
"18","20-34","Male","sat_fat","Food_price","USD",-0.0860231654214897,-0.0847219294172608,-0.0824452018142125,-0.0843796516632891,0.00190632553942617,0,0,0,0,0,-0.0860231654214897,-0.0847219294172608,-0.0824452018142125,-0.0843796516632891,0.00190632553942617,-15.0361211926277,-14.6509215423638,-14.4009129054899,-14.6983569856585,0.336834609873674,-0.0657570929079736,-0.064761533742635,-0.0630202850464949,-0.064499888293231,0.00145813870554472,-0.0202660725135161,-0.0199603956746259,-0.0194249167677176,-0.0198797633700582,0.000448186862960797,0.187792190869471,0.190068918472519,0.191370154476748,0.189726640718548,0.00190632553942612,0.105346989055258,0.105346989055258,0.105346989055258,0.105346989055258,0,0.143531889729523,0.145273138425663,0.146268697591001,0.145011492976259,0.00145813870554474,0.0805116046830277,0.0805116046830277,0.0805116046830277,0.0805116046830277,0,0.0442603011399482,0.0447957800468565,0.0451014568857467,0.0447151477422887,0.000448186862960792,0.0248353843722306,0.0248353843722306,0.0248353843722306,0.0248353843722306,0,0,0,0,0,0,-0.0202660725135161,-0.0199603956746259,-0.0194249167677176,-0.0198797633700582,0.000448186862960797,0,0,0,0,0,0,0,0,0,0,0.0442603011399482,0.0447957800468565,0.0451014568857467,0.0447151477422887,0.000448186862960792,0.0248353843722306,0.0248353843722306,0.0248353843722306,0.0248353843722306,0
"19","35-44","Female","added_sugar","CED","MJ",-0.341265593183177,-0.318796770956146,-0.313523576593012,-0.324830324592601,0.0155078631682839,0,0,0,0,0,-0.341265593183177,-0.318796770956146,-0.313523576593012,-0.324830324592601,0.0155078631682839,-13.5844056608564,-12.6894424219828,-12.4794272940546,-12.9297750924899,0.617689786984018,-0.226194595883736,-0.211312467040964,-0.207807418084001,-0.215304424895634,0.0102764325713661,-0.115070997299441,-0.107484303915182,-0.105716158509011,-0.109525899696967,0.00523143533777009,0.594946201185732,0.600219395548865,0.622688217775896,0.60625294918532,0.015507863168284,0.281422624592719,0.281422624592719,0.281422624592719,0.281422624592719,0,0.394377168298553,0.397882217255516,0.412764346098288,0.401874175110186,0.0102764325713663,0.186569750214552,0.186569750214552,0.186569750214552,0.186569750214552,0,0.200569032887179,0.20233717829335,0.209923871677609,0.204378774075135,0.00523143533777022,0.0948528743781676,0.0948528743781676,0.0948528743781676,0.0948528743781676,0,0,0,0,0,0,-0.115070997299441,-0.107484303915182,-0.105716158509011,-0.109525899696967,0.00523143533777009,0,0,0,0,0,0,0,0,0,0,0.200569032887179,0.20233717829335,0.209923871677609,0.204378774075135,0.00523143533777022,0.0948528743781676,0.0948528743781676,0.0948528743781676,0.0948528743781676,0
"20","35-44","Female","added_sugar","FL","mrh-eq",-0.0160101007499274,-0.014956346804054,-0.0147033674795839,-0.0152373203554236,0.000729531118074691,0,0,0,0,0,-0.0160101007499274,-0.014956346804054,-0.0147033674795839,-0.0152373203554236,0.000729531118074691,-13.5844056608564,-12.6894424219828,-12.4794272940546,-12.9297750924899,0.617689786984018,-0.0106127152887302,-0.00991476017325509,-0.0097465510589203,-0.0101006359631289,0.000483461686851084,-0.00539738546119722,-0.0050415866307989,-0.00495681642066364,-0.00513668439229471,0.000246069706027658,0.0280230384741725,0.0282760177986426,0.029329771744516,0.0285569913500122,0.000729531118074682,0.0133196709945886,0.0133196709945886,0.0133196709945886,0.0133196709945886,0,0.0185776462917157,0.0187458554060505,0.0194438105215256,0.0189317311959243,0.000483461686851081,0.0088310952327954,0.0088310952327954,0.0088310952327954,0.0088310952327954,0,0.00944539218245685,0.00953016239259212,0.00988596122299044,0.00962526015408793,0.000246069706027658,0.00448857576179321,0.00448857576179321,0.00448857576179321,0.00448857576179321,0,0,0,0,0,0,-0.00539738546119722,-0.0050415866307989,-0.00495681642066364,-0.00513668439229471,0.000246069706027658,0,0,0,0,0,0,0,0,0,0,0.00944539218245685,0.00953016239259212,0.00988596122299044,0.00962526015408793,0.000246069706027658,0.00448857576179321,0.00448857576179321,0.00448857576179321,0.00448857576179321,0
"21","35-44","Female","added_sugar","Food_price","USD",-0.553800277572588,-0.545358341591987,-0.523503754873326,-0.540652148350563,0.0164581706641007,0,0,0,0,0,-0.553800277572588,-0.545358341591987,-0.523503754873326,-0.540652148350563,0.0164581706641007,-13.5844056608564,-12.6894424219828,-12.4794272940546,-12.9297750924899,0.617689786984018,-0.367051732199303,-0.361474973614936,-0.346972542973168,-0.358343158857953,0.0109104858692602,-0.186748545373285,-0.183883367977052,-0.176531211900158,-0.18230898949261,0.00554770037609899,0.996684406026399,1.01853899274506,1.02698092872566,1.01383279950364,0.0164581706641007,0.473180651153073,0.473180651153073,0.473180651153073,0.473180651153073,0,0.660660774276608,0.675163204918376,0.680739963502743,0.672031390161393,0.0109104858692601,0.31368823130344,0.31368823130344,0.31368823130344,0.31368823130344,0,0.336023631749791,0.343375787826685,0.346240965222918,0.341801409342242,0.0055477003760992,0.159492419849633,0.159492419849633,0.159492419849633,0.159492419849633,0,0,0,0,0,0,-0.186748545373285,-0.183883367977052,-0.176531211900158,-0.18230898949261,0.00554770037609899,0,0,0,0,0,0,0,0,0,0,0.336023631749791,0.343375787826685,0.346240965222918,0.341801409342242,0.0055477003760992,0.159492419849633,0.159492419849633,0.159492419849633,0.159492419849633,0
"22","35-44","Female","oil","CED","MJ",-0.0518864323012835,-0.039867633467552,-0.0320504740073523,-0.0413418928968614,0.0105177574758794,0,0,0,0,0,-0.0518864323012835,-0.039867633467552,-0.0320504740073523,-0.0413418928968614,0.0105177574758794,-5.60375505616202,-4.30173236049196,-3.45927929976181,-4.46298486397965,1.1372778996883,-0.0432229315840668,-0.0332206900471123,-0.0266974203402179,-0.0344413819173088,0.00876164736260041,-0.00866350071721675,-0.0066469434204398,-0.0053530536671343,-0.00690051097955259,0.00175612442092568,0.332753091511817,0.340570250972017,0.352589049805748,0.342044510401326,0.0105177574758795,0.300702617504465,0.300702617504465,0.300702617504465,0.300702617504465,0,0.277420088884031,0.283943358590926,0.29394560012788,0.285164050461122,0.00876164736260035,0.250722668543813,0.250722668543813,0.250722668543813,0.250722668543813,0,0.0553330026277855,0.0566268923810911,0.058643449677868,0.0568804599402038,0.00175612442092571,0.0499799489606513,0.0499799489606513,0.0499799489606513,0.0499799489606513,0,0,0,0,0,0,-0.00866350071721675,-0.0066469434204398,-0.0053530536671343,-0.00690051097955259,0.00175612442092568,0,0,0,0,0,0,0,0,0,0,0.0553330026277855,0.0566268923810911,0.058643449677868,0.0568804599402038,0.00175612442092571,0.0499799489606513,0.0499799489606513,0.0499799489606513,0.0499799489606513,0
"23","35-44","Female","oil","FL","mrh-eq",-0.00251718697960159,-0.00194941238024972,-0.00155258273953383,-0.00200939306749042,0.000510336933471515,0,0,0,0,0,-0.00251718697960159,-0.00194941238024972,-0.00155258273953383,-0.00200939306749042,0.000510336933471515,-5.60375505616202,-4.30173236049196,-3.45927929976181,-4.46298486397965,1.1372778996883,-0.00209694294226523,-0.00162444496070731,-0.00129328998645326,-0.00167403899835779,0.000425150244028154,-0.000420244037336362,-0.000324967419542409,-0.000259292753080576,-0.000335354069132627,8.51874383475027e-05,0.0165886682524313,0.0169854978931472,0.0175532724924991,0.0170454785803879,0.000510336933471525,0.0150360855128975,0.0150360855128975,0.0150360855128975,0.0150360855128975,0,0.013830630237988,0.0141617852122421,0.0146342831938,0.0142113792498926,0.000425150244028152,0.0125373402515348,0.0125373402515348,0.0125373402515348,0.0125373402515348,0,0.00275803801444328,0.00282371268090512,0.00291898929869907,0.00283409933049534,8.51874383475038e-05,0.00249874526136271,0.00249874526136271,0.00249874526136271,0.00249874526136271,0,0,0,0,0,0,-0.000420244037336362,-0.000324967419542409,-0.000259292753080576,-0.000335354069132627,8.51874383475027e-05,0,0,0,0,0,0,0,0,0,0,0.00275803801444328,0.00282371268090512,0.00291898929869907,0.00283409933049534,8.51874383475038e-05,0.00249874526136271,0.00249874526136271,0.00249874526136271,0.00249874526136271,0
"24","35-44","Female","oil","Food_price","USD",-0.0257307677016754,-0.0189788414491577,-0.0138156602088779,-0.0195362958394166,0.00628966431780877,0,0,0,0,0,-0.0257307677016754,-0.0189788414491577,-0.0138156602088779,-0.0195362958394166,0.00628966431780877,-5.60375505616202,-4.30173236049196,-3.45927929976181,-4.46298486397965,1.1372778996883,-0.0214303040572817,-0.0158102860169623,-0.0115001261886866,-0.0162698853896092,0.00524154356570632,-0.00430046364439368,-0.00316855543219537,-0.00231553402019136,-0.0032664104498074,0.00104813137539869,0.170504021078117,0.175667202318396,0.182419128570914,0.176224656708655,0.00628966431780865,0.156688360869238,0.156688360869238,0.156688360869238,0.156688360869238,0,0.142126359036572,0.146436518864847,0.152056536905167,0.146896118237494,0.00524154356570637,0.130626232847885,0.130626232847885,0.130626232847885,0.130626232847885,0,0.0283776620415446,0.0292306834535485,0.0303625916657469,0.0293285384711606,0.00104813137539868,0.0260621280213532,0.0260621280213532,0.0260621280213532,0.0260621280213532,0,0,0,0,0,0,-0.00430046364439368,-0.00316855543219537,-0.00231553402019136,-0.0032664104498074,0.00104813137539869,0,0,0,0,0,0,0,0,0,0,0.0283776620415446,0.0292306834535485,0.0303625916657469,0.0293285384711606,0.00104813137539868,0.0260621280213532,0.0260621280213532,0.0260621280213532,0.0260621280213532,0
"25","35-44","Female","sat_fat","CED","MJ",-0.833087839943399,-0.831505017202412,-0.782810726349092,-0.814974677513874,0.0300858342437832,0,0,0,0,0,-0.833087839943399,-0.831505017202412,-0.782810726349092,-0.814974677513874,0.0300858342437832,-16.1457446206753,-16.1149753505523,-15.1746726200936,-15.7958408030661,0.581032418159368,-0.647512500445289,-0.646358233170685,-0.60843113959828,-0.633455487101281,0.0234083329365229,-0.18557533949811,-0.185146784031727,-0.174379586750812,-0.181519190412593,0.00667766051021354,1.7036029123421,1.75229720319542,1.7538800259364,1.73576686350688,0.0300858342437834,0.920792185993002,0.920792185993002,0.920792185993002,0.920792185993002,0,1.32372977196168,1.36165686553408,1.36281113280869,1.34875411946468,0.0234083329365225,0.715298632363399,0.715298632363399,0.715298632363399,0.715298632363399,0,0.379873140380416,0.390640337661331,0.391068893127715,0.387012744042197,0.00667766051021344,0.205493553629604,0.205493553629604,0.205493553629604,0.205493553629604,0,0,0,0,0,0,-0.18557533949811,-0.185146784031727,-0.174379586750812,-0.181519190412593,0.00667766051021354,0,0,0,0,0,0,0,0,0,0,0.379873140380416,0.390640337661331,0.391068893127715,0.387012744042197,0.00667766051021344,0.205493553629604,0.205493553629604,0.205493553629604,0.205493553629604,0
"26","35-44","Female","sat_fat","FL","mrh-eq",-0.0221620821329539,-0.0221123854768476,-0.0208251381413591,-0.0216781571682924,0.000797838110406899,0,0,0,0,0,-0.0221620821329539,-0.0221123854768476,-0.0208251381413591,-0.0216781571682924,0.000797838110406899,-16.1457446206753,-16.1149753505523,-15.1746726200936,-15.7958408030661,0.581032418159368,-0.0172251624439509,-0.0171885581765342,-0.0161859475554513,-0.0168496085787566,0.00062074561462472,-0.00493691968900294,-0.0049238273003134,-0.0046391905859078,-0.00482854858953583,0.000177096771861326,0.0453328018818554,0.0466200492173439,0.0466697458734502,0.0461858209087887,0.000797838110406903,0.0245076637404963,0.0245076637404963,0.0245076637404963,0.0245076637404963,0,0.035224018743744,0.0362266293648269,0.0362632336322437,0.0358876797670493,0.000620745614624716,0.0190380711882927,0.0190380711882927,0.0190380711882927,0.0190380711882927,0,0.0101087831381114,0.010393419852517,0.0104065122412065,0.0102981411417394,0.000177096771861324,0.00546959255220358,0.00546959255220358,0.00546959255220358,0.00546959255220358,0,0,0,0,0,0,-0.00493691968900294,-0.0049238273003134,-0.0046391905859078,-0.00482854858953583,0.000177096771861326,0,0,0,0,0,0,0,0,0,0,0.0101087831381114,0.010393419852517,0.0104065122412065,0.0102981411417394,0.000177096771861324,0.00546959255220358,0.00546959255220358,0.00546959255220358,0.00546959255220358,0
"27","35-44","Female","sat_fat","Food_price","USD",-0.0997719189404426,-0.0963675890646168,-0.0909486634434997,-0.0956607133645146,0.00468399475858219,0,0,0,0,0,-0.0997719189404426,-0.0963675890646168,-0.0909486634434997,-0.0956607133645146,0.00468399475858219,-16.1457446206753,-16.1149753505523,-15.1746726200936,-15.7958408030661,0.581032418159368,-0.0775581154155453,-0.0749155015496499,-0.0706957539531907,-0.0743621212933118,0.00364342544428483,-0.0222138035248973,-0.0214520875149671,-0.0202529094903089,-0.0212985920712029,0.00104057522176431,0.19811253423263,0.203531459853747,0.206935789729573,0.202824584153645,0.00468399475858211,0.10716387078913,0.10716387078913,0.10716387078913,0.10716387078913,0,0.153955245864976,0.158174993461436,0.160817607327331,0.157621613205097,0.00364342544428481,0.0832594919117857,0.0832594919117857,0.0832594919117857,0.0832594919117857,0,0.0441572883676535,0.0453564663923116,0.0461181824022418,0.0452029709485474,0.00104057522176429,0.0239043788773445,0.0239043788773445,0.0239043788773445,0.0239043788773445,0,0,0,0,0,0,-0.0222138035248973,-0.0214520875149671,-0.0202529094903089,-0.0212985920712029,0.00104057522176431,0,0,0,0,0,0,0,0,0,0,0.0441572883676535,0.0453564663923116,0.0461181824022418,0.0452029709485474,0.00104057522176429,0.0239043788773445,0.0239043788773445,0.0239043788773445,0.0239043788773445,0
"28","35-44","Male","added_sugar","CED","MJ",-0.319510055952744,-0.312753875420115,-0.307097903715989,-0.313139913605555,0.00654126068218011,0,0,0,0,0,-0.319510055952744,-0.312753875420115,-0.307097903715989,-0.313139913605555,0.00654126068218011,-12.4805992189643,-12.2233906564861,-11.9948010735161,-12.233432403682,0.255831084686818,-0.211567012007132,-0.207103122691437,-0.203349457190504,-0.20735232402995,0.0043304099737876,-0.107943043945612,-0.105650752728679,-0.103748446525484,-0.105787589575605,0.00221086110375775,0.594211881502479,0.599867853206606,0.606624033739234,0.600253891392045,0.00654126068217988,0.28711397778649,0.28711397778649,0.28711397778649,0.28711397778649,0,0.393527131216194,0.397280796717127,0.401744686032822,0.39752999805564,0.00433040997378748,0.19017767402569,0.19017767402569,0.19017767402569,0.19017767402569,0,0.200684750286284,0.202587056489479,0.204879347706412,0.202723893336405,0.00221086110375742,0.0969363037608001,0.0969363037608001,0.0969363037608001,0.0969363037608001,0,0,0,0,0,0,-0.107943043945612,-0.105650752728679,-0.103748446525484,-0.105787589575605,0.00221086110375775,0,0,0,0,0,0,0,0,0,0,0.200684750286284,0.202587056489479,0.204879347706412,0.202723893336405,0.00221086110375742,0.0969363037608001,0.0969363037608001,0.0969363037608001,0.0969363037608001,0
