"","age_gp","race_gp","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"11","20-34","OTH","FL","mrh-eq",-0.0283647728600577,-0.0282528967217158,-0.0278426687909005,-0.0281482118822515,0.000289360706687452,0,0,0,0,0,-0.0283647728600577,-0.0282528967217158,-0.0278426687909005,-0.0281482118822515,0.000289360706687452,-23.9656571320999,-23.2728309249986,-22.7732865618624,-23.3406491158635,0.630305778254324,-0.020778817659451,-0.0206599089078881,-0.0203741956293192,-0.0206013810036754,0.000218907872625621,-0.00759261767628975,-0.00758558506306886,-0.00746810302404344,-0.00754683087857604,7.36282817393788e-05,0.0803455609347916,0.0807557888656069,0.0808676650039488,0.0806511040261426,0.000289360706687448,0.0525028921438911,0.0525028921438911,0.0525028921438911,0.0525028921438911,0,0.0604409485084581,0.060726661787027,0.0608455705385899,0.0606681338828144,0.00021890787262561,0.0400667528791389,0.0400667528791389,0.0400667528791389,0.0400667528791389,0,0.0199042422887956,0.020021724327821,0.0200287569410419,0.0199829701433282,7.36282817393819e-05,0.0124361392647522,0.0124361392647522,0.0124361392647522,0.0124361392647522,0,0,0,0,0,0,-0.00759261767628975,-0.00758558506306886,-0.00746810302404344,-0.00754683087857604,7.36282817393788e-05,0,0,0,0,0,0,0,0,0,0,0.0199042422887956,0.020021724327821,0.0200287569410419,0.0199829701433282,7.36282817393819e-05,0.0124361392647522,0.0124361392647522,0.0124361392647522,0.0124361392647522,0
"12","20-34","OTH","Food_price","USD",-0.550498166806335,-0.52807961319078,-0.526470449339472,-0.535381153458937,0.0141389500928737,0,0,0,0,0,-0.550498166806335,-0.52807961319078,-0.526470449339472,-0.535381153458937,0.0141389500928737,-23.9656571320999,-23.2728309249986,-22.7732865618624,-23.3406491158635,0.630305778254324,-0.376365583555254,-0.360328100032432,-0.359582847596306,-0.365693795150571,0.00998074327986096,-0.174171807063508,-0.168535989406902,-0.166181573119468,-0.169687358308366,0.00432198005291027,1.43038664525326,1.43199580910457,1.45441436272013,1.43929734937273,0.0141389500928728,0.903916195913792,0.903916195913792,0.903916195913792,0.903916195913792,0,1.01257141780918,1.0133166702453,1.02935415376813,1.01868236536344,0.00998074327986075,0.652988570212872,0.652988570212872,0.652988570212872,0.652988570212872,0,0.417109198820387,0.419463615107822,0.425099432764428,0.420614984009286,0.0043219800529104,0.250927625700919,0.250927625700919,0.250927625700919,0.250927625700919,0,0,0,0,0,0,-0.174171807063508,-0.168535989406902,-0.166181573119468,-0.169687358308366,0.00432198005291027,0,0,0,0,0,0,0,0,0,0,0.417109198820387,0.419463615107822,0.425099432764428,0.420614984009286,0.0043219800529104,0.250927625700919,0.250927625700919,0.250927625700919,0.250927625700919,0
"13","35-44","HIS","CED","MJ",-0.985862192344724,-0.959541266145199,-0.924807512701829,-0.956589396936832,0.0322355672946995,0,0,0,0,0,-0.985862192344724,-0.959541266145199,-0.924807512701829,-0.956589396936832,0.0322355672946995,-23.9275326784529,-22.7819852218117,-21.1074903897697,-22.5963896514956,1.49291032632865,-0.722477715724399,-0.703275924365206,-0.673722356526641,-0.699643722091742,0.025852794494504,-0.263384476620326,-0.256265341779994,-0.251085156175187,-0.256945674845091,0.00650008434048949,2.43249167759588,2.46722543103925,2.49354635723877,2.46427356183088,0.0322355672946994,1.50768416489405,1.50768416489405,1.50768416489405,1.50768416489405,0,1.8179907611933,1.84754432903187,1.86674612039106,1.8439121267584,0.0258527944945045,1.14426840466666,1.14426840466666,1.14426840466666,1.14426840466666,0,0.614500916402572,0.619681102007378,0.626800236847711,0.620361435072475,0.00650008434048982,0.363415760227385,0.363415760227385,0.363415760227385,0.363415760227385,0,0,0,0,0,0,-0.263384476620326,-0.256265341779994,-0.251085156175187,-0.256945674845091,0.00650008434048949,0,0,0,0,0,0,0,0,0,0,0.614500916402572,0.619681102007378,0.626800236847711,0.620361435072475,0.00650008434048982,0.363415760227385,0.363415760227385,0.363415760227385,0.363415760227385,0
"14","35-44","HIS","FL","mrh-eq",-0.031620656432442,-0.0314077654016413,-0.0299132250252554,-0.0309580638768746,0.000979409015643776,0,0,0,0,0,-0.031620656432442,-0.0314077654016413,-0.0299132250252554,-0.0309580638768746,0.000979409015643776,-23.9275326784529,-22.7819852218117,-21.1074903897697,-22.5963896514956,1.49291032632865,-0.0227491218070484,-0.0226304909636363,-0.0213546446470314,-0.0222244504467265,0.000813826007300841,-0.00887153462539356,-0.00877727443800505,-0.00855858037822408,-0.00873361343014805,0.000168997060807771,0.083462855880278,0.084957396256664,0.0851702872874646,0.0845076947318972,0.000979409015643789,0.0535496308550226,0.0535496308550226,0.0535496308550226,0.0535496308550226,0,0.0620308321837021,0.063306678500307,0.0634253093437191,0.0629006379833972,0.000813826007300826,0.0406761875366707,0.0406761875366707,0.0406761875366707,0.0406761875366707,0,0.0214320236965759,0.0216507177563569,0.0217449779437454,0.0216070567484999,0.000168997060807784,0.0128734433183519,0.0128734433183519,0.0128734433183519,0.0128734433183519,0,0,0,0,0,0,-0.00887153462539356,-0.00877727443800505,-0.00855858037822408,-0.00873361343014805,0.000168997060807771,0,0,0,0,0,0,0,0,0,0,0.0214320236965759,0.0216507177563569,0.0217449779437454,0.0216070567484999,0.000168997060807784,0.0128734433183519,0.0128734433183519,0.0128734433183519,0.0128734433183519,0
"15","35-44","HIS","Food_price","USD",-0.545641477851152,-0.526135237533886,-0.517534681200656,-0.529961793317758,0.0151596916485373,0,0,0,0,0,-0.545641477851152,-0.526135237533886,-0.517534681200656,-0.529961793317758,0.0151596916485373,-23.9275326784529,-22.7819852218117,-21.1074903897697,-22.5963896514956,1.49291032632865,-0.36719649572957,-0.351041984509802,-0.347722237254253,-0.35554541046216,0.010966546104975,-0.178444982121582,-0.175093253024084,-0.169812443946403,-0.174416382855599,0.00458109947013654,1.3001373530819,1.30873790941513,1.3282441497324,1.312564465199,0.0151596916485372,0.782602671881244,0.782602671881244,0.782602671881244,0.782602671881244,0,0.91223059452399,0.915550341779537,0.931704852999307,0.920053767731896,0.0109665461049752,0.564508357269737,0.564508357269737,0.564508357269737,0.564508357269737,0,0.38790675855791,0.393187567635592,0.396539296733089,0.392510697467106,0.0045810994701366,0.218094314611507,0.218094314611507,0.218094314611507,0.218094314611507,0,0,0,0,0,0,-0.178444982121582,-0.175093253024084,-0.169812443946403,-0.174416382855599,0.00458109947013654,0,0,0,0,0,0,0,0,0,0,0.38790675855791,0.393187567635592,0.396539296733089,0.392510697467106,0.0045810994701366,0.218094314611507,0.218094314611507,0.218094314611507,0.218094314611507,0
"16","35-44","NHB","CED","MJ",-1.14459410007161,-1.13150581922969,-1.12493227871371,-1.13379169302827,0.0105359758255639,0,0,0,0,0,-1.14459410007161,-1.13150581922969,-1.12493227871371,-1.13379169302827,0.0105359758255639,-32.1849492125671,-31.8335919115852,-31.7838440499779,-31.93941978505,0.230143940724449,-0.83064057320942,-0.821329423207689,-0.819695843753294,-0.824023307610263,0.00621488397606021,-0.313953526862193,-0.310176396022004,-0.305236434960421,-0.309768385418006,0.00460152979295132,2.59743868840661,2.60401222892259,2.61710050976451,2.60629810272116,0.0105359758255649,1.4725064096929,1.4725064096929,1.4725064096929,1.4725064096929,0,1.93946954891418,1.94110312836857,1.9504142783703,1.94379701277114,0.00621488397605809,1.11977370516088,1.11977370516088,1.11977370516088,1.11977370516088,0,0.657969139492435,0.662909100554018,0.666686231394207,0.66250108995002,0.0046015297929516,0.352732704532014,0.352732704532014,0.352732704532014,0.352732704532014,0,0,0,0,0,0,-0.313953526862193,-0.310176396022004,-0.305236434960421,-0.309768385418006,0.00460152979295132,0,0,0,0,0,0,0,0,0,0,0.657969139492435,0.662909100554018,0.666686231394207,0.66250108995002,0.0046015297929516,0.352732704532014,0.352732704532014,0.352732704532014,0.352732704532014,0
"17","35-44","NHB","FL","mrh-eq",-0.0368796403610595,-0.0366962936026576,-0.0362102196131043,-0.0365900735215518,0.000364137528160041,0,0,0,0,0,-0.0368796403610595,-0.0366962936026576,-0.0362102196131043,-0.0365900735215518,0.000364137528160041,-32.1849492125671,-31.8335919115852,-31.7838440499779,-31.93941978505,0.230143940724449,-0.0263715875842268,-0.0262630856234217,-0.0260323887364033,-0.0262202102107153,0.000182346249401986,-0.0105080527768326,-0.0104332079792359,-0.010177830876701,-0.0103698633108365,0.000182253114887107,0.0867278760428288,0.0872139500323821,0.087397296790784,0.0871077299512763,0.000364137528160057,0.0505176564297244,0.0505176564297244,0.0505176564297244,0.0505176564297244,0,0.0645919112343779,0.0648226081213963,0.0649311100822014,0.0647797327086899,0.000182346249401986,0.0385595224979746,0.0385595224979746,0.0385595224979746,0.0385595224979746,0,0.0221359648084509,0.0223913419109858,0.0224661867085826,0.0223279972425864,0.0001822531148871,0.0119581339317499,0.0119581339317499,0.0119581339317499,0.0119581339317499,0,0,0,0,0,0,-0.0105080527768326,-0.0104332079792359,-0.010177830876701,-0.0103698633108365,0.000182253114887107,0,0,0,0,0,0,0,0,0,0,0.0221359648084509,0.0223913419109858,0.0224661867085826,0.0223279972425864,0.0001822531148871,0.0119581339317499,0.0119581339317499,0.0119581339317499,0.0119581339317499,0
"18","35-44","NHB","Food_price","USD",-0.834922419106412,-0.808070334271414,-0.770250962766769,-0.804222163510135,0.0342003671449587,0,0,0,0,0,-0.834922419106412,-0.808070334271414,-0.770250962766769,-0.804222163510135,0.0342003671449587,-32.1849492125671,-31.8335919115852,-31.7838440499779,-31.93941978505,0.230143940724449,-0.558635244080363,-0.54003081348928,-0.516279937554343,-0.538225043193191,0.0223470524814596,-0.276287175026049,-0.268039520782133,-0.253971025212427,-0.265997120316944,0.0118777779323634,1.41975292541881,1.45757229692345,1.48442438175845,1.45372412616217,0.0342003671449587,0.649501962652038,0.649501962652038,0.649501962652038,0.649501962652038,0,0.969287494327272,0.99303837026221,1.01164280085329,0.991232599966121,0.0223470524814606,0.45300755677293,0.45300755677293,0.45300755677293,0.45300755677293,0,0.450465431091535,0.464533926661241,0.472781580905157,0.462491526196052,0.0118777779323634,0.196494405879108,0.196494405879108,0.196494405879108,0.196494405879108,0,0,0,0,0,0,-0.276287175026049,-0.268039520782133,-0.253971025212427,-0.265997120316944,0.0118777779323634,0,0,0,0,0,0,0,0,0,0,0.450465431091535,0.464533926661241,0.472781580905157,0.462491526196052,0.0118777779323634,0.196494405879108,0.196494405879108,0.196494405879108,0.196494405879108,0
"19","35-44","NHW","CED","MJ",-1.25802942842845,-1.25694892520491,-1.1661886551906,-1.22548234036604,0.0554896307337531,0,0,0,0,0,-1.25802942842845,-1.25694892520491,-1.1661886551906,-1.22548234036604,0.0554896307337531,-33.6237214842462,-32.8048715998582,-29.6870411056677,-31.9982117367696,2.18653794945027,-0.936057552393796,-0.934375692779572,-0.864953092847954,-0.910607011966451,0.042710929401809,-0.323565216721811,-0.320802853884049,-0.301147043415578,-0.31487532839959,0.0128673610441918,2.70054474357122,2.79130501358554,2.79238551680907,2.75983842874667,0.0554896307337527,1.53435608838063,1.53435608838063,1.53435608838063,1.53435608838063,0,2.03371963623815,2.10314223616977,2.10482409578399,2.07937355535665,0.0427109294018086,1.1687665433902,1.1687665433902,1.1687665433902,1.1687665433902,0,0.666736588406004,0.686392398874473,0.689154761712237,0.680464873390015,0.0128673610441917,0.365589544990426,0.365589544990426,0.365589544990426,0.365589544990426,0,0,0,0,0,0,-0.323565216721811,-0.320802853884049,-0.301147043415578,-0.31487532839959,0.0128673610441918,0,0,0,0,0,0,0,0,0,0,0.666736588406004,0.686392398874473,0.689154761712237,0.680464873390015,0.0128673610441917,0.365589544990426,0.365589544990426,0.365589544990426,0.365589544990426,0
"20","35-44","NHW","FL","mrh-eq",-0.04045726744462,-0.0403786940940937,-0.0373842751363778,-0.0393555903722728,0.00184415927551638,0,0,0,0,0,-0.04045726744462,-0.0403786940940937,-0.0373842751363778,-0.0393555903722728,0.00184415927551638,-33.6237214842462,-32.8048715998582,-29.6870411056677,-31.9982117367696,2.18653794945027,-0.0296714125023923,-0.0296182497901636,-0.0273110600604059,-0.0288273631173464,0.00141859530052727,-0.0108362196169706,-0.0107044835542158,-0.0100704170384862,-0.0105282272549264,0.000430989825943772,0.0902821724278213,0.0932765913855373,0.0933551647360634,0.0922534876637163,0.0018441592755164,0.0528978972914435,0.0528978972914435,0.0528978972914435,0.0528978972914435,0,0.0675426748606066,0.0698498645903643,0.069903027302593,0.0690589779175471,0.00141859530052728,0.0402316148002007,0.0402316148002007,0.0402316148002007,0.0402316148002007,0,0.0227366995297289,0.0233707660454585,0.0235025021082134,0.0231945097461692,0.000430989825943766,0.0126662824912428,0.0126662824912428,0.0126662824912428,0.0126662824912428,0,0,0,0,0,0,-0.0108362196169706,-0.0107044835542158,-0.0100704170384862,-0.0105282272549264,0.000430989825943772,0,0,0,0,0,0,0,0,0,0,0.0227366995297289,0.0233707660454585,0.0235025021082134,0.0231945097461692,0.000430989825943766,0.0126662824912428,0.0126662824912428,0.0126662824912428,0.0126662824912428,0
"21","35-44","NHW","Food_price","USD",-0.704690654816736,-0.697263187253181,-0.664432256090362,-0.688349691253439,0.0225509620190508,0,0,0,0,0,-0.704690654816736,-0.697263187253181,-0.664432256090362,-0.688349691253439,0.0225509620190508,-33.6237214842462,-32.8048715998582,-29.6870411056677,-31.9982117367696,2.18653794945027,-0.48052383568902,-0.475511284929914,-0.451182400628704,-0.468733624037947,0.0165207281192622,-0.224166819127716,-0.221751902323267,-0.213249855461658,-0.219616067215491,0.00603615942690734,1.46271004634088,1.4955409775037,1.50296844506725,1.48662748150396,0.022550962019051,0.798277790250518,0.798277790250518,0.798277790250518,0.798277790250518,0,1.02032570718068,1.04465459148189,1.04966714224099,1.03787693058992,0.0165207281192617,0.569143306551972,0.569143306551972,0.569143306551972,0.569143306551972,0,0.442384339160204,0.450886386021814,0.453301302826263,0.448750550914038,0.00603615942690765,0.229134483698546,0.229134483698546,0.229134483698546,0.229134483698546,0,0,0,0,0,0,-0.224166819127716,-0.221751902323267,-0.213249855461658,-0.219616067215491,0.00603615942690734,0,0,0,0,0,0,0,0,0,0,0.442384339160204,0.450886386021814,0.453301302826263,0.448750550914038,0.00603615942690765,0.229134483698546,0.229134483698546,0.229134483698546,0.229134483698546,0
"22","35-44","OTH","CED","MJ",-0.943429333211983,-0.919108322236887,-0.847534994069225,-0.902528561818443,0.0524734064633466,0,0,0,0,0,-0.943429333211983,-0.919108322236887,-0.847534994069225,-0.902528561818443,0.0524734064633466,-23.0651084879786,-23.0236221070635,-20.3764189431297,-22.1093355165306,1.62155706320733,-0.700879005056303,-0.681572026196068,-0.625465667857135,-0.668659963221086,0.0412363283396645,-0.242550328155681,-0.237536296040818,-0.222069326212091,-0.233868598597357,0.011237707878599,2.35340581263772,2.42497914080538,2.44930015178048,2.40839938038694,0.0524734064633478,1.50587081856849,1.50587081856849,1.50587081856849,1.50587081856849,0,1.77714310001965,1.83324945835858,1.85255643721882,1.8203373953836,0.0412363283396643,1.15167743216252,1.15167743216252,1.15167743216252,1.15167743216252,0,0.576262712618068,0.591729682446795,0.596743714561659,0.588061985003334,0.0112377078785988,0.354193386405977,0.354193386405977,0.354193386405977,0.354193386405977,0,0,0,0,0,0,-0.242550328155681,-0.237536296040818,-0.222069326212091,-0.233868598597357,0.011237707878599,0,0,0,0,0,0,0,0,0,0,0.576262712618068,0.591729682446795,0.596743714561659,0.588061985003334,0.0112377078785988,0.354193386405977,0.354193386405977,0.354193386405977,0.354193386405977,0
"23","35-44","OTH","FL","mrh-eq",-0.0314708376275628,-0.0311433504573035,-0.0287148329728522,-0.0304061468382888,0.00158481405276998,0,0,0,0,0,-0.0314708376275628,-0.0311433504573035,-0.0287148329728522,-0.0304061468382888,0.00158481405276998,-23.0651084879786,-23.0236221070635,-20.3764189431297,-22.1093355165306,1.62155706320733,-0.0228823534336993,-0.0225987385897491,-0.0206882400250756,-0.0220279021965128,0.00125616307402976,-0.00858848419386351,-0.00854461186755446,-0.00802659294777656,-0.00837824464177592,0.000328962148353652,0.085068891478452,0.0874974089629033,0.0878248961331625,0.0867602053438885,0.00158481405276997,0.0563540585055997,0.0563540585055997,0.0563540585055997,0.0563540585055997,0,0.0637283246209984,0.0656388231856719,0.065922438029622,0.0650679867924356,0.00125616307402976,0.0430400845959228,0.0430400845959228,0.0430400845959228,0.0430400845959228,0,0.0213405668574535,0.0218585857772314,0.0219024581035405,0.0216922185514529,0.000328962148353652,0.013313973909677,0.013313973909677,0.013313973909677,0.013313973909677,0,0,0,0,0,0,-0.00858848419386351,-0.00854461186755446,-0.00802659294777656,-0.00837824464177592,0.000328962148353652,0,0,0,0,0,0,0,0,0,0,0.0213405668574535,0.0218585857772314,0.0219024581035405,0.0216922185514529,0.000328962148353652,0.013313973909677,0.013313973909677,0.013313973909677,0.013313973909677,0
"24","35-44","OTH","Food_price","USD",-0.487432574424277,-0.476476224527002,-0.468556812897337,-0.477541816901602,0.0099773802979109,0,0,0,0,0,-0.487432574424277,-0.476476224527002,-0.468556812897337,-0.477541816901602,0.0099773802979109,-23.0651084879786,-23.0236221070635,-20.3764189431297,-22.1093355165306,1.62155706320733,-0.333258164038399,-0.326388067423174,-0.319345529725647,-0.326327561780261,0.00732262659489023,-0.154174410385878,-0.150088157103829,-0.14921128317169,-0.151214255121341,0.00278828195404328,1.22809963870698,1.23601905033665,1.24697540023392,1.23708464271125,0.00997738029791105,0.759542825809644,0.759542825809644,0.759542825809644,0.759542825809644,0,0.872011391709607,0.879053929407133,0.885924026022358,0.87899342376422,0.00732262659489001,0.552665861983959,0.552665861983959,0.552665861983959,0.552665861983959,0,0.356088246997375,0.356965120929513,0.361051374211563,0.358091218947026,0.00278828195404323,0.206876963825685,0.206876963825685,0.206876963825685,0.206876963825685,0,0,0,0,0,0,-0.154174410385878,-0.150088157103829,-0.14921128317169,-0.151214255121341,0.00278828195404328,0,0,0,0,0,0,0,0,0,0,0.356088246997375,0.356965120929513,0.361051374211563,0.358091218947026,0.00278828195404323,0.206876963825685,0.206876963825685,0.206876963825685,0.206876963825685,0
"25","45-54","HIS","CED","MJ",-0.937766158685612,-0.912321507552383,-0.890287537031134,-0.913518237591674,0.0250102311195295,0,0,0,0,0,-0.937766158685612,-0.912321507552383,-0.890287537031134,-0.913518237591674,0.0250102311195295,-21.7788031240458,-21.4299918683607,-20.7046287423852,-21.2978684051009,0.576817703228453,-0.684497550586614,-0.662955036639953,-0.646105160271807,-0.664601576141186,0.0202567721760711,-0.253268608098997,-0.249366470912432,-0.244182376759326,-0.248916661450488,0.00479806645361109,2.40077265451082,2.42280662503207,2.4482512761653,2.42400335507136,0.0250102311195297,1.51048511747969,1.51048511747969,1.51048511747969,1.51048511747969,0,1.79115139893312,1.80800127530127,1.82954378924793,1.8096478148025,0.0202567721760696,1.14504623866131,1.14504623866131,1.14504623866131,1.14504623866131,0,0.609621255577699,0.614805349730804,0.61870748691737,0.61435554026886,0.00479806645361117,0.365438878818373,0.365438878818373,0.365438878818373,0.365438878818373,0,0,0,0,0,0,-0.253268608098997,-0.249366470912432,-0.244182376759326,-0.248916661450488,0.00479806645361109,0,0,0,0,0,0,0,0,0,0,0.609621255577699,0.614805349730804,0.61870748691737,0.61435554026886,0.00479806645361117,0.365438878818373,0.365438878818373,0.365438878818373,0.365438878818373,0
"26","45-54","HIS","FL","mrh-eq",-0.030521273541769,-0.0301263299224367,-0.029469716809987,-0.0300345160652025,0.000559133481098835,0,0,0,0,0,-0.030521273541769,-0.0301263299224367,-0.029469716809987,-0.0300345160652025,0.000559133481098835,-21.7788031240458,-21.4299918683607,-20.7046287423852,-21.2978684051009,0.576817703228453,-0.0218511252573982,-0.0214527276919882,-0.0209439225723366,-0.0214139881992718,0.000478652305812754,-0.00867342044381288,-0.00866996649773511,-0.00852561245101473,-0.00862052786593069,8.87974687101025e-05,0.0825856082992499,0.0832422214116996,0.0836371650310318,0.0831504075544654,0.000559133481098827,0.0531158914892629,0.0531158914892629,0.0531158914892629,0.0531158914892629,0,0.0611881010914667,0.0616969062111183,0.0620953037765283,0.061658166718402,0.000478652305812753,0.0402441785191301,0.0402441785191301,0.0402441785191301,0.0402441785191301,0,0.0213973254211475,0.0215416794678678,0.0215451334139456,0.0214922408360634,8.87974687100975e-05,0.0128717129701327,0.0128717129701327,0.0128717129701327,0.0128717129701327,0,0,0,0,0,0,-0.00867342044381288,-0.00866996649773511,-0.00852561245101473,-0.00862052786593069,8.87974687101025e-05,0,0,0,0,0,0,0,0,0,0,0.0213973254211475,0.0215416794678678,0.0215451334139456,0.0214922408360634,8.87974687100975e-05,0.0128717129701327,0.0128717129701327,0.0128717129701327,0.0128717129701327,0
"27","45-54","HIS","Food_price","USD",-0.508081189793048,-0.505392049169129,-0.49958008210764,-0.504296320594543,0.00457378758080664,0,0,0,0,0,-0.508081189793048,-0.505392049169129,-0.49958008210764,-0.504296320594543,0.00457378758080664,-21.7788031240458,-21.4299918683607,-20.7046287423852,-21.2978684051009,0.576817703228453,-0.341163471439541,-0.340359858657107,-0.337350662649568,-0.339585969806193,0.0021157006608211,-0.166917718353507,-0.165032190512023,-0.162229419458071,-0.16471035078835,0.00248321744032299,1.21137985227636,1.21719181933785,1.21988095996177,1.21609609076326,0.00457378758080657,0.71179977016872,0.71179977016872,0.71179977016872,0.71179977016872,0,0.852465394431961,0.855474590439498,0.856278203221932,0.854700701588584,0.00211570066082033,0.515114731782392,0.515114731782392,0.515114731782392,0.515114731782392,0,0.358914457844399,0.36171722889835,0.363602756739835,0.361395389174678,0.002483217440323,0.196685038386328,0.196685038386328,0.196685038386328,0.196685038386328,0,0,0,0,0,0,-0.166917718353507,-0.165032190512023,-0.162229419458071,-0.16471035078835,0.00248321744032299,0,0,0,0,0,0,0,0,0,0,0.358914457844399,0.36171722889835,0.363602756739835,0.361395389174678,0.002483217440323,0.196685038386328,0.196685038386328,0.196685038386328,0.196685038386328,0
"28","45-54","NHB","CED","MJ",-1.10895584164277,-1.00117665295387,-0.99607752231828,-1.03720474349889,0.0671045677586262,0,0,0,0,0,-1.10895584164277,-1.00117665295387,-0.99607752231828,-1.03720474349889,0.0671045677586262,-32.7345060090944,-30.3007053235943,-29.0783715423269,-30.7257814303426,1.95917732412825,-0.805493655222891,-0.728817748559292,-0.725052966948196,-0.754400599454907,0.047783894436998,-0.303462186419882,-0.272358904394574,-0.271024555370084,-0.282804144043984,0.0193208538137887,2.45512932119249,2.46022845182808,2.56800764051698,2.4962565423731,0.067104567758626,1.45905179887421,1.45905179887421,1.45905179887421,1.45905179887421,0,1.8313601620251,1.83512494363619,1.91180085029979,1.86070779453181,0.0477838944369978,1.1063071950769,1.1063071950769,1.1063071950769,1.1063071950769,0,0.623769159167395,0.625103508191885,0.656206790217193,0.635548747841295,0.0193208538137887,0.352744603797311,0.352744603797311,0.352744603797311,0.352744603797311,0,0,0,0,0,0,-0.303462186419882,-0.272358904394574,-0.271024555370084,-0.282804144043984,0.0193208538137887,0,0,0,0,0,0,0,0,0,0,0.623769159167395,0.625103508191885,0.656206790217193,0.635548747841295,0.0193208538137887,0.352744603797311,0.352744603797311,0.352744603797311,0.352744603797311,0
"29","45-54","NHB","FL","mrh-eq",-0.0369725229982414,-0.0334781137710279,-0.0329423682223828,-0.0345162413775432,0.0023037993693386,0,0,0,0,0,-0.0369725229982414,-0.0334781137710279,-0.0329423682223828,-0.0345162413775432,0.0023037993693386,-32.7345060090944,-30.3007053235943,-29.0783715423269,-30.7257814303426,1.95917732412825,-0.0264772183498312,-0.0240424382837039,-0.0236402724504324,-0.0247556362601446,0.00161583538216842,-0.0104953046484101,-0.00943567548732401,-0.00930209577195047,-0.00976060511739859,0.000688167360606518,0.0832409078484586,0.0837766533971037,0.0872710626243172,0.0848147810036189,0.00230379936933859,0.0502985396260758,0.0502985396260758,0.0502985396260758,0.0502985396260758,0,0.0618223990161234,0.062224564849395,0.0646593449155223,0.0629377628258356,0.00161583538216845,0.038182126565691,0.038182126565691,0.038182126565691,0.038182126565691,0,0.0214185088323353,0.0215520885477088,0.0226117177087949,0.0218770181777834,0.000688167360606516,0.0121164130603848,0.0121164130603848,0.0121164130603848,0.0121164130603848,0,0,0,0,0,0,-0.0104953046484101,-0.00943567548732401,-0.00930209577195047,-0.00976060511739859,0.000688167360606518,0,0,0,0,0,0,0,0,0,0,0.0214185088323353,0.0215520885477088,0.0226117177087949,0.0218770181777834,0.000688167360606516,0.0121164130603848,0.0121164130603848,0.0121164130603848,0.0121164130603848,0
