"","sex_gp","race_gp","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"11","Female","OTH","FL","mrh-eq",-0.031719394187777,-0.0316143816471329,-0.0310455709708159,-0.0314516454591775,0.000381620916482184,0,0,0,0,0,-0.031719394187777,-0.0316143816471329,-0.0310455709708159,-0.0314516454591775,0.000381620916482184,-26.8635969224404,-26.6063257870972,-26.4186176723148,-26.6307338644869,0.235151591144484,-0.0234383036438597,-0.0233569653157567,-0.0229869941326549,-0.0232556906297922,0.000253206536833394,-0.00828109054391728,-0.00825741633137625,-0.00805857683816101,-0.0081959548293853,0.000128640854211579,0.0847001550115737,0.0852689656878908,0.0853739782285349,0.0851062294999354,0.000381620916482173,0.0536545840407579,0.0536545840407579,0.0536545840407579,0.0536545840407579,0,0.0641680308450646,0.0645380020281665,0.0646193403562695,0.064436727342202,0.000253206536833421,0.0411810367124098,0.0411810367124098,0.0411810367124098,0.0411810367124098,0,0.0205321241665091,0.0207309636597244,0.0207546378722654,0.0206695021577334,0.000128640854211582,0.0124735473283481,0.0124735473283481,0.0124735473283481,0.0124735473283481,0,0,0,0,0,0,-0.00828109054391728,-0.00825741633137625,-0.00805857683816101,-0.0081959548293853,0.000128640854211579,0,0,0,0,0,0,0,0,0,0,0.0205321241665091,0.0207309636597244,0.0207546378722654,0.0206695021577334,0.000128640854211582,0.0124735473283481,0.0124735473283481,0.0124735473283481,0.0124735473283481,0
"12","Female","OTH","Food_price","USD",-0.553617354242726,-0.550270777225158,-0.545077892157379,-0.549622949839119,0.004529334892108,0,0,0,0,0,-0.553617354242726,-0.550270777225158,-0.545077892157379,-0.549622949839119,0.004529334892108,-26.8635969224404,-26.6063257870972,-26.4186176723148,-26.6307338644869,0.235151591144484,-0.383405053325663,-0.379788883172334,-0.377593443669815,-0.380287385155074,0.0030890581620505,-0.170467704940416,-0.170198111804655,-0.167470259375155,-0.169335564684045,0.00174551472446117,1.39698452937744,1.40217741444522,1.40552399146279,1.40152958705918,0.00452933489210817,0.851906637220063,0.851906637220063,0.851906637220063,0.851906637220063,0,0.996992757766439,0.999188197268957,1.00280436742229,0.999686699251698,0.00308905816205066,0.619399314096624,0.619399314096624,0.619399314096624,0.619399314096624,0,0.399977582498594,0.402705434928094,0.402975028063855,0.401842887807484,0.00174551472446125,0.232507323123439,0.232507323123439,0.232507323123439,0.232507323123439,0,0,0,0,0,0,-0.170467704940416,-0.170198111804655,-0.167470259375155,-0.169335564684045,0.00174551472446117,0,0,0,0,0,0,0,0,0,0,0.399977582498594,0.402705434928094,0.402975028063855,0.401842887807484,0.00174551472446125,0.232507323123439,0.232507323123439,0.232507323123439,0.232507323123439,0
"13","Male","HIS","CED","MJ",-0.910743775380534,-0.908658291567769,-0.904862843925495,-0.908058304259169,0.00313853775897724,0,0,0,0,0,-0.910743775380534,-0.908658291567769,-0.904862843925495,-0.908058304259169,0.00313853775897724,-20.2600456524277,-19.5117246729826,-19.4028290383157,-19.7360844430802,0.491227356710697,-0.660770158829489,-0.65826230251269,-0.654696584855447,-0.65789112309499,0.00321273971832416,-0.250383898003235,-0.250154168018204,-0.249961525499202,-0.250167181164179,0.000222586797500883,2.42521716148787,2.42901260913015,2.43109809294291,2.42841262182155,0.00313853775897615,1.52035431756238,1.52035431756238,1.52035431756238,1.52035431756238,0,1.80163036806607,1.80519608572331,1.80770394204011,1.80482490630561,0.00321273971832455,1.14693378321062,1.14693378321062,1.14693378321062,1.14693378321062,0,0.623382059850961,0.623574702369964,0.623804432354995,0.623587715515939,0.000222586797500853,0.373420534351759,0.373420534351759,0.373420534351759,0.373420534351759,0,0,0,0,0,0,-0.250383898003235,-0.250154168018204,-0.249961525499202,-0.250167181164179,0.000222586797500883,0,0,0,0,0,0,0,0,0,0,0.623382059850961,0.623574702369964,0.623804432354995,0.623587715515939,0.000222586797500853,0.373420534351759,0.373420534351759,0.373420534351759,0.373420534351759,0
"14","Male","HIS","FL","mrh-eq",-0.028396614779473,-0.0280452697362247,-0.0280145684668628,-0.0281577763235533,0.000223439615427333,0,0,0,0,0,-0.028396614779473,-0.0280452697362247,-0.0280145684668628,-0.0281577763235533,0.000223439615427333,-20.2600456524277,-19.5117246729826,-19.4028290383157,-19.7360844430802,0.491227356710697,-0.0202363200266494,-0.0200097146916946,-0.0199245748310048,-0.0200593517002086,0.000169614108062643,-0.00816315994184082,-0.00809285882487527,-0.00803842023354736,-0.00809842462334462,6.58291839418517e-05,0.0810335211879216,0.0810642224572836,0.0814155675005318,0.0811767290446121,0.0002234396154273,0.0530189527210588,0.0530189527210588,0.0530189527210588,0.0530189527210588,0,0.0600991391689453,0.0601842790296352,0.06041088436459,0.0602339160381492,0.000169614108062654,0.0401745643379405,0.0401745643379405,0.0401745643379405,0.0401745643379405,0,0.0208828086166657,0.0209372472079936,0.0210075483249591,0.0209428130064629,6.58291839418558e-05,0.0128443883831183,0.0128443883831183,0.0128443883831183,0.0128443883831183,0,0,0,0,0,0,-0.00816315994184082,-0.00809285882487527,-0.00803842023354736,-0.00809842462334462,6.58291839418517e-05,0,0,0,0,0,0,0,0,0,0,0.0208828086166657,0.0209372472079936,0.0210075483249591,0.0209428130064629,6.58291839418558e-05,0.0128443883831183,0.0128443883831183,0.0128443883831183,0.0128443883831183,0
"15","Male","HIS","Food_price","USD",-0.485367957648851,-0.482929222725415,-0.465810235211906,-0.477778256904337,0.0112185678137739,0,0,0,0,0,-0.485367957648851,-0.482929222725415,-0.465810235211906,-0.477778256904337,0.0112185678137739,-20.2600456524277,-19.5117246729826,-19.4028290383157,-19.7360844430802,0.491227356710697,-0.323589276570428,-0.321260475787036,-0.310687704833044,-0.318367854674545,0.00723765356891292,-0.161778681078423,-0.161668746938379,-0.155122530378863,-0.159410402229792,0.00401220158624871,1.21372054616182,1.23083953367533,1.23327826859876,1.22568856785425,0.0112185678137741,0.747910310949914,0.747910310949914,0.747910310949914,0.747910310949914,0,0.849002870706026,0.859575641660018,0.861904442443409,0.856683020547526,0.00723765356891251,0.538315165872981,0.538315165872981,0.538315165872981,0.538315165872981,0,0.364717675455795,0.371263892015311,0.371373826155355,0.369005547306724,0.00401220158624872,0.209595145076932,0.209595145076932,0.209595145076932,0.209595145076932,0,0,0,0,0,0,-0.161778681078423,-0.161668746938379,-0.155122530378863,-0.159410402229792,0.00401220158624871,0,0,0,0,0,0,0,0,0,0,0.364717675455795,0.371263892015311,0.371373826155355,0.369005547306724,0.00401220158624872,0.209595145076932,0.209595145076932,0.209595145076932,0.209595145076932,0
"16","Male","NHB","CED","MJ",-1.04986551158917,-1.03605643278659,-1.02503263459108,-1.03703372422767,0.0130973100932048,0,0,0,0,0,-1.04986551158917,-1.03605643278659,-1.02503263459108,-1.03703372422767,0.0130973100932048,-27.6198413412848,-26.6298420188538,-26.502229912986,-26.9324340246655,0.643948865080773,-0.759780355726448,-0.751259736588171,-0.74091428340286,-0.750619443940089,0.00994498288510444,-0.290085155862726,-0.284796696198422,-0.284118351188216,-0.286414280287579,0.00343870521482989,2.50133232424644,2.51235612244195,2.52616520124454,2.51333341388303,0.0130973100932035,1.47629968965536,1.47629968965536,1.47629968965536,1.47629968965536,0,1.85572275304109,1.8660682062264,1.87458882536467,1.86542791357831,0.00994498288510431,1.11480846963823,1.11480846963823,1.11480846963823,1.11480846963823,0,0.645609571205353,0.646287916215558,0.651576375879864,0.647905500304716,0.00343870521483009,0.361491220017137,0.361491220017137,0.361491220017137,0.361491220017137,0,0,0,0,0,0,-0.290085155862726,-0.284796696198422,-0.284118351188216,-0.286414280287579,0.00343870521482989,0,0,0,0,0,0,0,0,0,0,0.645609571205353,0.646287916215558,0.651576375879864,0.647905500304716,0.00343870521483009,0.361491220017137,0.361491220017137,0.361491220017137,0.361491220017137,0
"17","Male","NHB","FL","mrh-eq",-0.0334082411146757,-0.0326879590640014,-0.0325392677629249,-0.032888517221755,0.000489224615293528,0,0,0,0,0,-0.0334082411146757,-0.0326879590640014,-0.0325392677629249,-0.032888517221755,0.000489224615293528,-27.6198413412848,-26.6298420188538,-26.502229912986,-26.9324340246655,0.643948865080773,-0.0238469876700901,-0.0233731147531748,-0.0231816362404698,-0.0234722005090381,0.000360545418141968,-0.00956350540309234,-0.00935988348096187,-0.00931709626933334,-0.00941631671271694,0.000138592112201031,0.0832350326452538,0.0833837239463303,0.0841040059970045,0.0835842821040839,0.000489224615293526,0.0506957648823289,0.0506957648823289,0.0506957648823289,0.0506957648823289,0,0.0616163285827217,0.0618078070954267,0.062281680012342,0.06190689285129,0.000360545418141979,0.0384346923422519,0.0384346923422519,0.0384346923422519,0.0384346923422519,0,0.0215781688094103,0.0216209560210389,0.0218245779431693,0.0216773892527939,0.000138592112201027,0.012261072540077,0.012261072540077,0.012261072540077,0.012261072540077,0,0,0,0,0,0,-0.00956350540309234,-0.00935988348096187,-0.00931709626933334,-0.00941631671271694,0.000138592112201031,0,0,0,0,0,0,0,0,0,0,0.0215781688094103,0.0216209560210389,0.0218245779431693,0.0216773892527939,0.000138592112201027,0.012261072540077,0.012261072540077,0.012261072540077,0.012261072540077,0
"18","Male","NHB","Food_price","USD",-0.665396371017426,-0.654586768563022,-0.629719634225714,-0.649654301235687,0.01925698023594,0,0,0,0,0,-0.665396371017426,-0.654586768563022,-0.629719634225714,-0.649654301235687,0.01925698023594,-27.6198413412848,-26.6298420188538,-26.502229912986,-26.9324340246655,0.643948865080773,-0.446067797244516,-0.438923053557588,-0.423342264833943,-0.435963037755231,0.0122324226159712,-0.219328573772909,-0.215663715005434,-0.206377369391772,-0.213691263480456,0.00702720080586898,1.29657821597613,1.32144535031344,1.33225495276785,1.31651288298611,0.0192569802359397,0.66685858175042,0.66685858175042,0.66685858175042,0.66685858175042,0,0.892685793416374,0.908266582140019,0.915411325826947,0.905306566337662,0.0122324226159713,0.46934352858243,0.46934352858243,0.46934352858243,0.46934352858243,0,0.403892422559761,0.413178768173424,0.416843626940899,0.411206316648446,0.00702720080586891,0.19751505316799,0.19751505316799,0.19751505316799,0.19751505316799,0,0,0,0,0,0,-0.219328573772909,-0.215663715005434,-0.206377369391772,-0.213691263480456,0.00702720080586898,0,0,0,0,0,0,0,0,0,0,0.403892422559761,0.413178768173424,0.416843626940899,0.411206316648446,0.00702720080586891,0.19751505316799,0.19751505316799,0.19751505316799,0.19751505316799,0
"19","Male","NHW","CED","MJ",-1.14946997533316,-1.1493122315406,-1.13213340041244,-1.14333992019477,0.0104884754238022,0,0,0,0,0,-1.14946997533316,-1.1493122315406,-1.13213340041244,-1.14333992019477,0.0104884754238022,-26.9008442826169,-26.6049883095385,-26.4551479284102,-26.6562218505736,0.238736338057563,-0.845033929042569,-0.844139361795793,-0.833451462926667,-0.840703105086197,0.0067836225858459,-0.305134089563003,-0.304397266108792,-0.298643157303973,-0.302636815108578,0.00374103739128678,2.67576654050331,2.69294537163147,2.69310311542403,2.68697306028565,0.0104884754238014,1.54363314009087,1.54363314009087,1.54363314009087,1.54363314009087,0,2.00189302611329,2.01258092498241,2.01347549222919,2.00914466827282,0.00678362258584618,1.16844156318662,1.16844156318662,1.16844156318662,1.16844156318662,0,0.673834734208225,0.679588843013043,0.680325666467254,0.67782839201283,0.00374103739128676,0.375191576904252,0.375191576904252,0.375191576904252,0.375191576904252,0,0,0,0,0,0,-0.305134089563003,-0.304397266108792,-0.298643157303973,-0.302636815108578,0.00374103739128678,0,0,0,0,0,0,0,0,0,0,0.673834734208225,0.679588843013043,0.680325666467254,0.67782839201283,0.00374103739128676,0.375191576904252,0.375191576904252,0.375191576904252,0.375191576904252,0
"20","Male","NHW","FL","mrh-eq",-0.0367595264182349,-0.0365794228612517,-0.0359557135629071,-0.0364237717239319,0.000444015440338995,0,0,0,0,0,-0.0367595264182349,-0.0365794228612517,-0.0359557135629071,-0.0364237717239319,0.000444015440338995,-26.9008442826169,-26.6049883095385,-26.4551479284102,-26.6562218505736,0.238736338057563,-0.0265903463220698,-0.0264872520699486,-0.0260869284739598,-0.0263829610721003,0.000279927749589322,-0.0101691800961651,-0.0100921707913032,-0.00986878508894734,-0.0100408106518316,0.000164240193796445,0.0903612681385374,0.0909849774368821,0.0911650809938653,0.0908293262995623,0.000444015440339014,0.0544055545756303,0.0544055545756303,0.0544055545756303,0.0544055545756303,0,0.0673334772320036,0.0677338008279924,0.0678368950801137,0.0676295098301442,0.000279927749589329,0.0412465487580439,0.0412465487580439,0.0412465487580439,0.0412465487580439,0,0.0230277909065338,0.0232511766088896,0.0233281859137515,0.0231998164694181,0.000164240193796444,0.0131590058175865,0.0131590058175865,0.0131590058175865,0.0131590058175865,0,0,0,0,0,0,-0.0101691800961651,-0.0100921707913032,-0.00986878508894734,-0.0100408106518316,0.000164240193796445,0,0,0,0,0,0,0,0,0,0,0.0230277909065338,0.0232511766088896,0.0233281859137515,0.0231998164694181,0.000164240193796444,0.0131590058175865,0.0131590058175865,0.0131590058175865,0.0131590058175865,0
"21","Male","NHW","Food_price","USD",-0.608468414401974,-0.595398255024905,-0.576116646931508,-0.593218799334965,0.0171315389832851,0,0,0,0,0,-0.608468414401974,-0.595398255024905,-0.576116646931508,-0.593218799334965,0.0171315389832851,-26.9008442826169,-26.6049883095385,-26.4551479284102,-26.6562218505736,0.238736338057563,-0.411806345478195,-0.4027184939324,-0.390012839840874,-0.401449089530389,0.011522827154307,-0.196662068923779,-0.192679761092505,-0.186103807090633,-0.191769709804576,0.00561259037828256,1.41094446024918,1.43022606834258,1.44329622771964,1.42804661265264,0.0171315389832853,0.83482781331767,0.83482781331767,0.83482781331767,0.83482781331767,0,0.992162125185255,1.00486777927678,1.01395563082258,1.00359837487477,0.011522827154307,0.602149285344381,0.602149285344381,0.602149285344381,0.602149285344381,0,0.418782335063923,0.425358289065794,0.429340596897068,0.424448237777865,0.00561259037828251,0.232678527973289,0.232678527973289,0.232678527973289,0.232678527973289,0,0,0,0,0,0,-0.196662068923779,-0.192679761092505,-0.186103807090633,-0.191769709804576,0.00561259037828256,0,0,0,0,0,0,0,0,0,0,0.418782335063923,0.425358289065794,0.429340596897068,0.424448237777865,0.00561259037828251,0.232678527973289,0.232678527973289,0.232678527973289,0.232678527973289,0
"22","Male","OTH","CED","MJ",-0.809076988411122,-0.772229697151584,-0.719373187571618,-0.766612427565469,0.0474624901479325,0,0,0,0,0,-0.809076988411122,-0.772229697151584,-0.719373187571618,-0.766612427565469,0.0474624901479325,-19.5719385824552,-18.3865323612898,-16.6931287965414,-18.2082876793309,1.52300605007946,-0.597090161229304,-0.568038905990992,-0.529471096855408,-0.564699764272651,0.035706273775527,-0.211986827181818,-0.204190791160593,-0.189902090716211,-0.201912663292818,0.0117897926240445,2.21023023499187,2.26308674457184,2.29993403583137,2.25746947498572,0.0474624901479332,1.49085704742025,1.49085704742025,1.49085704742025,1.49085704742025,0,1.65783082089367,1.69639863002925,1.72544988526757,1.69305948831091,0.0357062737755269,1.12835972403826,1.12835972403826,1.12835972403826,1.12835972403826,0,0.552399414098199,0.566688114542582,0.574484150563806,0.564409986674807,0.0117897926240445,0.362497323381989,0.362497323381989,0.362497323381989,0.362497323381989,0,0,0,0,0,0,-0.211986827181818,-0.204190791160593,-0.189902090716211,-0.201912663292818,0.0117897926240445,0,0,0,0,0,0,0,0,0,0,0.552399414098199,0.566688114542582,0.574484150563806,0.564409986674807,0.0117897926240445,0.362497323381989,0.362497323381989,0.362497323381989,0.362497323381989,0
"23","Male","OTH","FL","mrh-eq",-0.0259447730833038,-0.0250280124697631,-0.0232025873841202,-0.024709182830429,0.00146943052609933,0,0,0,0,0,-0.0259447730833038,-0.0250280124697631,-0.0232025873841202,-0.024709182830429,0.00146943052609933,-19.5719385824552,-18.3865323612898,-16.6931287965414,-18.2082876793309,1.52300605007946,-0.0188552048770133,-0.018096851496181,-0.016767878781045,-0.017896634185899,0.00111219202912131,-0.00708956820629056,-0.00693116097358207,-0.00643470860307517,-0.00681254864453,0.00035964456329494,0.077698106489166,0.0795235315748089,0.0804402921883497,0.0792047019354748,0.00146943052609934,0.0544955191050458,0.0544955191050458,0.0544955191050458,0.0544955191050458,0,0.0580026349794488,0.0593316076945848,0.060089961075417,0.0591313903843028,0.00111219202912131,0.0412347561984038,0.0412347561984038,0.0412347561984038,0.0412347561984038,0,0.0196954715097172,0.0201919238802241,0.0203503311129326,0.0200733115511721,0.000359644563294948,0.0132607629066421,0.0132607629066421,0.0132607629066421,0.0132607629066421,0,0,0,0,0,0,-0.00708956820629056,-0.00693116097358207,-0.00643470860307517,-0.00681254864453,0.00035964456329494,0,0,0,0,0,0,0,0,0,0,0.0196954715097172,0.0201919238802241,0.0203503311129326,0.0200733115511721,0.000359644563294948,0.0132607629066421,0.0132607629066421,0.0132607629066421,0.0132607629066421,0
"24","Male","OTH","Food_price","USD",-0.356707034707195,-0.35572375310813,-0.333581803682097,-0.348299659133755,0.0137650049215319,0,0,0,0,0,-0.356707034707195,-0.35572375310813,-0.333581803682097,-0.348299659133755,0.0137650049215319,-19.5719385824552,-18.3865323612898,-16.6931287965414,-18.2082876793309,1.52300605007946,-0.244345747208359,-0.243423402387831,-0.228170620138841,-0.238395178728722,0.00956228377101788,-0.113235087855126,-0.111329461435533,-0.105362639079017,-0.109904480405034,0.00432326760798948,1.07458617192458,1.09672812135062,1.09771140294968,1.08930402737624,0.0137650049215323,0.741004368242487,0.741004368242487,0.741004368242487,0.741004368242487,0,0.763822369374098,0.779075151623088,0.779997496443616,0.774046927963979,0.00956228377101787,0.535651749235257,0.535651749235257,0.535651749235257,0.535651749235257,0,0.310715258086246,0.316682080442762,0.318587706862355,0.315257099412263,0.00432326760798947,0.205352619007229,0.205352619007229,0.205352619007229,0.205352619007229,0,0,0,0,0,0,-0.113235087855126,-0.111329461435533,-0.105362639079017,-0.109904480405034,0.00432326760798948,0,0,0,0,0,0,0,0,0,0,0.310715258086246,0.316682080442762,0.318587706862355,0.315257099412263,0.00432326760798947,0.205352619007229,0.205352619007229,0.205352619007229,0.205352619007229,0
