"","age_gp","sex_gp","race_gp","Foodgroup","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"85","35-44","Female","NHB","oil","CED","MJ",-0.0531365380656697,-0.0495375491160291,-0.0322950153394557,-0.0447503404048246,0.0117265454168452,0,0,0,0,0,-0.0531365380656697,-0.0495375491160291,-0.0322950153394557,-0.0447503404048246,0.0117265454168452,-5.72392901107995,-5.33624178098708,-3.47885620599383,-4.82055815119747,1.26319696304402,-0.0443731790152493,-0.0413677408224385,-0.0269688720628892,-0.0373700458867408,0.00979258562853776,-0.0087633590504204,-0.00816980829359057,-0.00532614327656649,-0.00738029451808381,0.0019339597883075,0.332443042625687,0.34968557640226,0.353284565351901,0.344898367691056,0.0117265454168451,0.300148027286231,0.300148027286231,0.300148027286231,0.300148027286231,0,0.277616028062889,0.292014896822439,0.295020335015249,0.288017201886741,0.00979258562853758,0.250647156,0.250647156,0.250647156,0.250647156,0,0.0548270145627974,0.0576706795798214,0.0582642303366513,0.0568811658043147,0.00193395978830752,0.0495008712862309,0.0495008712862309,0.0495008712862309,0.0495008712862309,0,0,0,0,0,0,-0.0087633590504204,-0.00816980829359057,-0.00532614327656649,-0.00738029451808381,0.0019339597883075,0,0,0,0,0,0,0,0,0,0,0.0548270145627974,0.0576706795798214,0.0582642303366513,0.0568811658043147,0.00193395978830752,0.0495008712862309,0.0495008712862309,0.0495008712862309,0.0495008712862309,0
"86","35-44","Female","NHB","oil","FL","mrh-eq",-0.0026559030611411,-0.002476016186378,-0.00161418927958114,-0.00223673898215563,0.000586123390852428,0,0,0,0,0,-0.0026559030611411,-0.002476016186378,-0.00161418927958114,-0.00223673898215563,0.000586123390852428,-5.72392901107995,-5.33624178098708,-3.47885620599383,-4.82055815119747,1.26319696304402,-0.00221788747007783,-0.00206766781356781,-0.0013479747171114,-0.00186785257148136,0.000489459025636504,-0.000438015591063268,-0.000408348372810193,-0.000266214562469741,-0.000368886410674271,9.6664365215923e-05,0.0166163722121571,0.0174781991189539,0.017658085993717,0.0172389219147316,0.00058612339085242,0.0150021829325759,0.0150021829325759,0.0150021829325759,0.0150021829325759,0,0.0138759747171114,0.0145956678135678,0.0147458874700778,0.0143958525714814,0.000489459025636499,0.012528,0.012528,0.012528,0.012528,0,0.00274039749504569,0.00288253130538614,0.00291219852363921,0.00284306934325022,9.66643652159224e-05,0.00247418293257595,0.00247418293257595,0.00247418293257595,0.00247418293257595,0,0,0,0,0,0,-0.000438015591063268,-0.000408348372810193,-0.000266214562469741,-0.000368886410674271,9.6664365215923e-05,0,0,0,0,0,0,0,0,0,0,0.00274039749504569,0.00288253130538614,0.00291219852363921,0.00284306934325022,9.66643652159224e-05,0.00247418293257595,0.00247418293257595,0.00247418293257595,0.00247418293257595,0
"87","35-44","Female","NHB","oil","Food_price","USD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.72392901107995,-5.33624178098708,-3.47885620599383,-4.82055815119747,1.26319696304402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88","35-44","Female","NHB","sat_fat","CED","MJ",-0.687066600929538,-0.684154293788373,-0.676440089916987,-0.682469417742681,0.00578010742444822,0,0,0,0,0,-0.687066600929538,-0.684154293788373,-0.676440089916987,-0.682469417742681,0.00578010742444822,-14.0410368263666,-13.9815203082249,-13.8238712236999,-13.9470878287922,0.118123484822632,-0.531832119766057,-0.529577813592244,-0.52360654182372,-0.52827361513796,0.00447416128197908,-0.155234481163482,-0.154576480196129,-0.152833548093268,-0.154195802604723,0.0013059461424692,1.55450410569681,1.56221830956819,1.56513061670936,1.5605334335225,0.00578010742444869,0.878064015779822,0.878064015779822,0.878064015779822,0.878064015779822,0,1.20328249488372,1.20925376665225,1.21150807282606,1.20794956819796,0.00447416128197725,0.679675953059999,0.679675953059999,0.679675953059999,0.679675953059999,0,0.35122161081309,0.352964542915951,0.353622543883304,0.352583865324545,0.00130594614246954,0.198388062719822,0.198388062719822,0.198388062719822,0.198388062719822,0,0,0,0,0,0,-0.155234481163482,-0.154576480196129,-0.152833548093268,-0.154195802604723,0.0013059461424692,0,0,0,0,0,0,0,0,0,0,0.35122161081309,0.352964542915951,0.353622543883304,0.352583865324545,0.00130594614246954,0.198388062719822,0.198388062719822,0.198388062719822,0.198388062719822,0
"89","35-44","Female","NHB","sat_fat","FL","mrh-eq",-0.0181923255282292,-0.0181152127134328,-0.0179109540464717,-0.0180706001337259,0.000153047165604369,0,0,0,0,0,-0.0181923255282292,-0.0181152127134328,-0.0179109540464717,-0.0180706001337259,0.000153047165604369,-14.0410368263666,-13.9815203082249,-13.8238712236999,-13.9470878287922,0.118123484822632,-0.0140819871553391,-0.0140222970587767,-0.0138641881946818,-0.0139877641578881,0.000118467988980168,-0.00411033837289008,-0.00409291565465609,-0.00404676585178989,-0.00408283597583777,3.45791766242099e-05,0.0411605580704183,0.0413648167373794,0.0414419295521759,0.0413202041576725,0.000153047165604384,0.0232496040239466,0.0232496040239466,0.0232496040239466,0.0232496040239466,0,0.0318608222546819,0.0320189311187768,0.0320786212153392,0.0319843982178882,0.000118467988980161,0.01799663406,0.01799663406,0.01799663406,0.01799663406,0,0.0092997358157365,0.00934588561860269,0.00936330833683668,0.00933580593978438,3.45791766242014e-05,0.00525296996394661,0.00525296996394661,0.00525296996394661,0.00525296996394661,0,0,0,0,0,0,-0.00411033837289008,-0.00409291565465609,-0.00404676585178989,-0.00408283597583777,3.45791766242099e-05,0,0,0,0,0,0,0,0,0,0,0.0092997358157365,0.00934588561860269,0.00936330833683668,0.00933580593978438,3.45791766242014e-05,0.00525296996394661,0.00525296996394661,0.00525296996394661,0.00525296996394661,0
"90","35-44","Female","NHB","sat_fat","Food_price","USD",-0.0796778083272275,-0.0786146043098863,-0.0781139311437802,-0.0788119835559337,0.000840655357796576,0,0,0,0,0,-0.0796778083272275,-0.0786146043098863,-0.0781139311437802,-0.0788119835559337,0.000840655357796576,-14.0410368263666,-13.9815203082249,-13.8238712236999,-13.9470878287922,0.118123484822632,-0.0616755604822782,-0.060852574696735,-0.0604650226444597,-0.0610053584627939,0.000650719333940537,-0.0180022478449495,-0.0177620296131512,-0.0176489084993206,-0.0178066250931399,0.000189936023856076,0.178372267832601,0.178872940998707,0.179936145016048,0.179070320244754,0.000840655357796549,0.100258336688821,0.100258336688821,0.100258336688821,0.100258336688821,0,0.138071187248148,0.138458739300423,0.139281725085966,0.138611523066482,0.000650719333940511,0.0776061646036883,0.0776061646036883,0.0776061646036883,0.0776061646036883,0,0.0403010805844529,0.0404142016982835,0.0406544199300817,0.0404587971782721,0.000189936023856054,0.0226521720851322,0.0226521720851322,0.0226521720851322,0.0226521720851322,0,0,0,0,0,0,-0.0180022478449495,-0.0177620296131512,-0.0176489084993206,-0.0178066250931399,0.000189936023856076,0,0,0,0,0,0,0,0,0,0,0.0403010805844529,0.0404142016982835,0.0406544199300817,0.0404587971782721,0.000189936023856054,0.0226521720851322,0.0226521720851322,0.0226521720851322,0.0226521720851322,0
"91","35-44","Female","NHW","added_sugar","CED","MJ",-0.330918056562136,-0.300146269361243,-0.288711562302464,-0.306931209761985,0.0229779434597946,0,0,0,0,0,-0.330918056562136,-0.300146269361243,-0.288711562302464,-0.306931209761985,0.0229779434597946,-13.1867786569999,-11.960551382145,-11.5048888759697,-12.2309249851905,0.915649806315338,-0.219178549442324,-0.198797323490173,-0.191223718917252,-0.203291225728499,0.0152190919075455,-0.111739507119812,-0.10134894587107,-0.0974878433852121,-0.103639984033486,0.00775885155224897,0.570599894990952,0.582034602049731,0.612806389250624,0.588819542450473,0.0229779434597946,0.281888332688488,0.281888332688488,0.281888332688488,0.281888332688488,0,0.377928175317252,0.385501779890172,0.405883005842324,0.389995682128499,0.0152190919075457,0.1867044564,0.1867044564,0.1867044564,0.1867044564,0,0.1926717196737,0.196532822159558,0.206923383408301,0.198823860321974,0.0077588515522493,0.0951838762884882,0.0951838762884882,0.0951838762884882,0.0951838762884882,0,0,0,0,0,0,-0.111739507119812,-0.10134894587107,-0.0974878433852121,-0.103639984033486,0.00775885155224897,0,0,0,0,0,0,0,0,0,0,0.1926717196737,0.196532822159558,0.206923383408301,0.198823860321974,0.0077588515522493,0.0951838762884882,0.0951838762884882,0.0951838762884882,0.0951838762884882,0
"92","35-44","Female","NHW","added_sugar","FL","mrh-eq",-0.0155154055264822,-0.0140726412296152,-0.0135365141927994,-0.0143907595664753,0.00107734257431296,0,0,0,0,0,-0.0155154055264822,-0.0140726412296152,-0.0135365141927994,-0.0143907595664753,0.00107734257431296,-13.1867786569999,-11.960551382145,-11.5048888759697,-12.2309249851905,0.915649806315338,-0.0102763932335172,-0.00932080021130591,-0.00896570461009619,-0.00953150106078013,0.000713561493571855,-0.00523901229296504,-0.00475184101830928,-0.00457080958270326,-0.00485925850569515,0.000363781080741105,0.0267531148228246,0.0272892418596403,0.0287320061565073,0.0276073601965004,0.00107734257431294,0.0132166006300252,0.0132166006300252,0.0132166006300252,0.0132166006300252,0,0.0177195193300962,0.0180746149313059,0.0190302079535172,0.0182853157807802,0.000713561493571838,0.00875381471999999,0.00875381471999999,0.00875381471999999,0.00875381471999999,0,0.00903359549272843,0.00921462692833445,0.0097017982029902,0.00932204441572032,0.000363781080741105,0.00446278591002516,0.00446278591002516,0.00446278591002516,0.00446278591002516,0,0,0,0,0,0,-0.00523901229296504,-0.00475184101830928,-0.00457080958270326,-0.00485925850569515,0.000363781080741105,0,0,0,0,0,0,0,0,0,0,0.00903359549272843,0.00921462692833445,0.0097017982029902,0.00932204441572032,0.000363781080741105,0.00446278591002516,0.00446278591002516,0.00446278591002516,0.00446278591002516,0
"93","35-44","Female","NHW","added_sugar","Food_price","USD",-0.545945241677839,-0.516809490863221,-0.515767511356638,-0.526666954480076,0.0180318437120842,0,0,0,0,0,-0.545945241677839,-0.516809490863221,-0.515767511356638,-0.526666954480076,0.0180318437120842,-13.1867786569999,-11.960551382145,-11.5048888759697,-12.2309249851905,0.915649806315338,-0.361598540100877,-0.342300918004326,-0.341610778701642,-0.348829859335507,0.0119431178511206,-0.184346701576962,-0.174508572858895,-0.174156732654997,-0.177837095144568,0.00608872586096359,1.00407299645061,1.0051149759572,1.03425072677182,1.01497243957405,0.0180318437120842,0.488305485093976,0.488305485093976,0.488305485093976,0.488305485093976,0,0.66503250134654,0.665722640649225,0.685020262745775,0.672251581980406,0.0119431178511203,0.323421722644898,0.323421722644898,0.323421722644898,0.323421722644898,0,0.339040495104074,0.339392335307972,0.34923046402604,0.342720857593646,0.00608872586096396,0.164883762449078,0.164883762449078,0.164883762449078,0.164883762449078,0,0,0,0,0,0,-0.184346701576962,-0.174508572858895,-0.174156732654997,-0.177837095144568,0.00608872586096359,0,0,0,0,0,0,0,0,0,0,0.339040495104074,0.339392335307972,0.34923046402604,0.342720857593646,0.00608872586096396,0.164883762449078,0.164883762449078,0.164883762449078,0.164883762449078,0
"94","35-44","Female","NHW","oil","CED","MJ",-0.0832146984185818,-0.0553774782894309,-0.0500573039622289,-0.0632781961146762,0.0187446656568288,0,0,0,0,0,-0.0832146984185818,-0.0553774782894309,-0.0500573039622289,-0.0632781961146762,0.0187446656568288,-9.00027508922508,-5.98947719362488,-5.41406163150155,-6.8439973106343,2.02737197361923,-0.0692850533636256,-0.0461076181412859,-0.0416780093201395,-0.052685802843459,0.0156069202316151,-0.0139296450549562,-0.009269860148145,-0.00837929464208933,-0.0105923932712171,0.00313774542521382,0.349882766176014,0.355202940503217,0.383040160632368,0.363103658328462,0.0187446656568289,0.299825462213786,0.299825462213786,0.299825462213786,0.299825462213786,0,0.291314474320139,0.295744083141286,0.318921518363625,0.302322267843459,0.0156069202316148,0.249636465,0.249636465,0.249636465,0.249636465,0,0.058568291855875,0.0594588573619307,0.064118642268742,0.0607813904850028,0.00313774542521387,0.0501889972137857,0.0501889972137857,0.0501889972137857,0.0501889972137857,0,0,0,0,0,0,-0.0139296450549562,-0.009269860148145,-0.00837929464208933,-0.0105923932712171,0.00313774542521382,0,0,0,0,0,0,0,0,0,0,0.058568291855875,0.0594588573619307,0.064118642268742,0.0607813904850028,0.00313774542521387,0.0501889972137857,0.0501889972137857,0.0501889972137857,0.0501889972137857,0
"95","35-44","Female","NHW","oil","FL","mrh-eq",-0.00397812158943749,-0.0026473489195822,-0.00239301524112368,-0.00302504681130037,0.000896098412339701,0,0,0,0,0,-0.00397812158943749,-0.0026473489195822,-0.00239301524112368,-0.00302504681130037,0.000896098412339701,-9.00027508922508,-5.98947719362488,-5.41406163150155,-6.8439973106343,2.02737197361923,-0.0033122077211016,-0.0022041984727596,-0.00199243873777232,-0.0025186719862174,0.000746096873483985,-0.000665913868335891,-0.000443150446822593,-0.000400576503351359,-0.000506374825082967,0.000150001538855719,0.0167263261460803,0.0169806598245388,0.0183114324943941,0.017358357716257,0.000896098412339719,0.0143333109049566,0.0143333109049566,0.0143333109049566,0.0143333109049566,0,0.0139264387377723,0.0141381984727596,0.0152462077211016,0.0144526719862174,0.000746096873483983,0.011934,0.011934,0.011934,0.011934,0,0.00279988740830796,0.0028424613517792,0.0030652247732925,0.00290568573003957,0.00015000153885572,0.00239931090495661,0.00239931090495661,0.00239931090495661,0.00239931090495661,0,0,0,0,0,0,-0.000665913868335891,-0.000443150446822593,-0.000400576503351359,-0.000506374825082967,0.000150001538855719,0,0,0,0,0,0,0,0,0,0,0.00279988740830796,0.0028424613517792,0.0030652247732925,0.00290568573003957,0.00015000153885572,0.00239931090495661,0.00239931090495661,0.00239931090495661,0.00239931090495661,0
"96","35-44","Female","NHW","oil","Food_price","USD",-0.0435122589407579,-0.0290584038540782,-0.0269810156995359,-0.0334010238302668,0.00947866800207684,0,0,0,0,0,-0.0435122589407579,-0.0290584038540782,-0.0269810156995359,-0.0334010238302668,0.00947866800207684,-9.00027508922508,-5.98947719362488,-5.41406163150155,-6.8439973106343,2.02737197361923,-0.0362285658660648,-0.0241942000626421,-0.022464554316401,-0.027809891310776,0.00789199541451846,-0.00728369307469314,-0.00486420379143615,-0.00451646138313483,-0.00559113251949077,0.00158667258755838,0.188461503390709,0.190538891545251,0.204992746631931,0.19488151152144,0.00947866800207681,0.161480487691173,0.161480487691173,0.161480487691173,0.161480487691173,0,0.156914169822895,0.158643815569136,0.170678181372559,0.16225950681727,0.00789199541451856,0.134449615506495,0.134449615506495,0.134449615506495,0.134449615506495,0,0.0315473335678135,0.0318950759761148,0.0343145652593718,0.0326220047041694,0.00158667258755836,0.0270308721846786,0.0270308721846786,0.0270308721846786,0.0270308721846786,0,0,0,0,0,0,-0.00728369307469314,-0.00486420379143615,-0.00451646138313483,-0.00559113251949077,0.00158667258755838,0,0,0,0,0,0,0,0,0,0,0.0315473335678135,0.0318950759761148,0.0343145652593718,0.0326220047041694,0.00158667258755836,0.0270308721846786,0.0270308721846786,0.0270308721846786,0.0270308721846786,0
"97","35-44","Female","NHW","sat_fat","CED","MJ",-0.992912217497785,-0.952092906672173,-0.884595683106856,-0.942732235535435,0.0575821913640283,0,0,0,0,0,-0.992912217497785,-0.952092906672173,-0.884595683106856,-0.942732235535435,0.0575821913640283,-19.0322263150133,-18.2497982735761,-16.9560057188147,-18.0703721285501,1.10374036943205,-0.773948695833554,-0.742131127450801,-0.689518834812877,-0.734834732975302,0.0448837884397645,-0.218963521664232,-0.209961779221373,-0.195076848293979,-0.207897502560133,0.0126984029242643,1.81425149532791,1.88174871889322,1.92256802971884,1.87238804775649,0.0575821913640292,0.929655812221048,0.929655812221048,0.929655812221048,0.929655812221048,0,1.41416084320288,1.4667731358408,1.49859070422355,1.4594767413653,0.0448837884397648,0.72464200839,0.72464200839,0.72464200839,0.72464200839,0,0.400090652125028,0.414975583052422,0.42397732549528,0.412911306391181,0.0126984029242638,0.205013803831049,0.205013803831049,0.205013803831049,0.205013803831049,0,0,0,0,0,0,-0.218963521664232,-0.209961779221373,-0.195076848293979,-0.207897502560133,0.0126984029242643,0,0,0,0,0,0,0,0,0,0,0.400090652125028,0.414975583052422,0.42397732549528,0.412911306391181,0.0126984029242638,0.205013803831049,0.205013803831049,0.205013803831049,0.205013803831049,0
"98","35-44","Female","NHW","sat_fat","FL","mrh-eq",-0.0263305902689367,-0.0252481214167373,-0.0234581930558315,-0.0249998900101736,0.00152699610385963,0,0,0,0,0,-0.0263305902689367,-0.0252481214167373,-0.0234581930558315,-0.0249998900101736,0.00152699610385963,-19.0322263150133,-18.2497982735761,-16.9560057188147,-18.0703721285501,1.10374036943205,-0.0205239956161751,-0.0196802399027532,-0.0182850382966639,-0.0194867501158524,0.00119025289678011,-0.00580659465276163,-0.00556788151398414,-0.00517315475916756,-0.0055131398943213,0.000336743207079545,0.0481113153070768,0.0499012436679827,0.050983712520182,0.049653012261419,0.00152699610385963,0.0246531222512453,0.0246531222512453,0.0246531222512453,0.0246531222512453,0,0.0375014921566639,0.0388966937627533,0.0397404494761751,0.0387032039758524,0.0011902528967801,0.01921645386,0.01921645386,0.01921645386,0.01921645386,0,0.0106098231504129,0.0110045499052295,0.0112432630440069,0.0109498082855666,0.000336743207079544,0.00543666839124532,0.00543666839124532,0.00543666839124532,0.00543666839124532,0,0,0,0,0,0,-0.00580659465276163,-0.00556788151398414,-0.00517315475916756,-0.0055131398943213,0.000336743207079545,0,0,0,0,0,0,0,0,0,0,0.0106098231504129,0.0110045499052295,0.0112432630440069,0.0109498082855666,0.000336743207079544,0.00543666839124532,0.00543666839124532,0.00543666839124532,0.00543666839124532,0
"99","35-44","Female","NHW","sat_fat","Food_price","USD",-0.11643744546914,-0.115396588591468,-0.104099486368372,-0.111797906014126,0.00720281488592504,0,0,0,0,0,-0.11643744546914,-0.115396588591468,-0.104099486368372,-0.111797906014126,0.00720281488592504,-19.0322263150133,-18.2497982735761,-16.9560057188147,-18.0703721285501,1.10374036943205,-0.0907598954660181,-0.0899485751812772,-0.0811427841171912,-0.0871434977148404,0.00561440285359843,-0.0256775500031217,-0.0254480134101914,-0.0229567022511809,-0.024654408299286,0.00158841203232679,0.214012922568058,0.225310024791154,0.226350881668825,0.221711342213812,0.00720281488592484,0.109913436199686,0.109913436199686,0.109913436199686,0.109913436199686,0,0.1668173876745,0.175623178738586,0.176434499023327,0.172818101272149,0.0056144028535984,0.0856746035573088,0.0856746035573088,0.0856746035573088,0.0856746035573088,0,0.0471955348935577,0.0496868460525681,0.0499163826454984,0.0488932409416628,0.00158841203232673,0.0242388326423767,0.0242388326423767,0.0242388326423767,0.0242388326423767,0,0,0,0,0,0,-0.0256775500031217,-0.0254480134101914,-0.0229567022511809,-0.024654408299286,0.00158841203232679,0,0,0,0,0,0,0,0,0,0,0.0471955348935577,0.0496868460525681,0.0499163826454984,0.0488932409416628,0.00158841203232673,0.0242388326423767,0.0242388326423767,0.0242388326423767,0.0242388326423767,0
"100","35-44","Female","OTH","added_sugar","CED","MJ",-0.34595498026993,-0.33385633686528,-0.310703221975836,-0.329977574940791,0.0188551868934536,0,0,0,0,0,-0.34595498026993,-0.33385633686528,-0.310703221975836,-0.329977574940791,0.0188551868934536,-13.8995931577915,-13.4135003692019,-12.4832669699088,-13.2576615584288,0.757553559508354,-0.229826732543061,-0.221789294609013,-0.206408088825869,-0.219212533960207,0.0125259824033464,-0.11612824772687,-0.112067042256268,-0.104295133149967,-0.110765040980584,0.00632920449010724,0.589449757375536,0.612602872264979,0.624701515669631,0.608724110340491,0.0188551868934537,0.2787465353997,0.2787465353997,0.2787465353997,0.2787465353997,0,0.391586534265869,0.406967740049013,0.415005177983061,0.404390979400207,0.0125259824033464,0.18517844544,0.18517844544,0.18517844544,0.18517844544,0,0.197863223109666,0.205635132215968,0.209696337686569,0.204333130940284,0.00632920449010729,0.0935680899596996,0.0935680899596996,0.0935680899596996,0.0935680899596996,0,0,0,0,0,0,-0.11612824772687,-0.112067042256268,-0.104295133149967,-0.110765040980584,0.00632920449010724,0,0,0,0,0,0,0,0,0,0,0.197863223109666,0.205635132215968,0.209696337686569,0.204333130940284,0.00632920449010729,0.0935680899596996,0.0935680899596996,0.0935680899596996,0.0935680899596996,0
"101","35-44","Female","OTH","added_sugar","FL","mrh-eq",-0.017507566152132,-0.0168952963140372,-0.015723598510356,-0.0166990057997963,0.000954194767164161,0,0,0,0,0,-0.017507566152132,-0.0168952963140372,-0.015723598510356,-0.0166990057997963,0.000954194767164161,-13.8995931577915,-13.4135003692019,-12.4832669699088,-13.2576615584288,0.757553559508354,-0.0116307235131765,-0.0112239770162358,-0.0104455882283714,-0.0110935762124029,0.000633895963503442,-0.00587684263895554,-0.00567131929780148,-0.00527801028198456,-0.00560542958739346,0.000320298803660715,0.0298299813824282,0.0310016791861095,0.0316139490242043,0.0308053886718686,0.00095419476716418,0.0141063828720723,0.0141063828720723,0.0141063828720723,0.0141063828720723,0,0.0198168187883714,0.0205952075762357,0.0210019540731765,0.0204648067724029,0.000633895963503468,0.00937123056000001,0.00937123056000001,0.00937123056000001,0.00937123056000001,0,0.0100131625940568,0.0104064716098737,0.0106119949510278,0.0103405818994657,0.000320298803660719,0.00473515231207228,0.00473515231207228,0.00473515231207228,0.00473515231207228,0,0,0,0,0,0,-0.00587684263895554,-0.00567131929780148,-0.00527801028198456,-0.00560542958739346,0.000320298803660715,0,0,0,0,0,0,0,0,0,0,0.0100131625940568,0.0104064716098737,0.0106119949510278,0.0103405818994657,0.000320298803660719,0.00473515231207228,0.00473515231207228,0.00473515231207228,0.00473515231207228,0
"102","35-44","Female","OTH","added_sugar","Food_price","USD",-0.51065468948176,-0.483356465899191,-0.453803224189645,-0.482565231468673,0.0299296689044942,0,0,0,0,0,-0.51065468948176,-0.483356465899191,-0.453803224189645,-0.482565231468673,0.0299296689044942,-13.8995931577915,-13.4135003692019,-12.4832669699088,-13.2576615584288,0.757553559508354,-0.339240957450049,-0.321106050054536,-0.301473076501559,-0.320580412806303,0.019883043756296,-0.171413732031711,-0.162250415844655,-0.152330147688086,-0.161984818662369,0.0100466251481982,0.858587749825167,0.888140991534714,0.915439215117283,0.887349757104196,0.0299296689044948,0.404784525635523,0.404784525635523,0.404784525635523,0.404784525635523,0,0.570381779125867,0.590014752678844,0.608149660074357,0.589489115430611,0.0198830437562959,0.268908702624308,0.268908702624308,0.268908702624308,0.268908702624308,0,0.288205970699301,0.29812623885587,0.307289555042925,0.297860641673584,0.0100466251481982,0.135875823011215,0.135875823011215,0.135875823011215,0.135875823011215,0,0,0,0,0,0,-0.171413732031711,-0.162250415844655,-0.152330147688086,-0.161984818662369,0.0100466251481982,0,0,0,0,0,0,0,0,0,0,0.288205970699301,0.29812623885587,0.307289555042925,0.297860641673584,0.0100466251481982,0.135875823011215,0.135875823011215,0.135875823011215,0.135875823011215,0
"103","35-44","Female","OTH","oil","CED","MJ",-0.0178273332378927,-0.015366806034847,-0.00898208991189577,-0.0139898976418977,0.00480568153255831,0,0,0,0,0,-0.0178273332378927,-0.015366806034847,-0.00898208991189577,-0.0139898976418977,0.00480568153255831,-1.86941471938044,-1.61139823932539,-0.941882381847563,-1.46701249286126,0.50393469812545,-0.0148567630246933,-0.0128062337007807,-0.0074854034255601,-0.0116587596827779,0.00400491036705406,-0.00297057021319938,-0.00256057233406634,-0.00149668648633566,-0.0023311379591198,0.000800771165504249,0.317945233527402,0.324329949650353,0.326790476853398,0.322953041257403,0.00480568153255822,0.308963143615506,0.308963143615506,0.308963143615506,0.308963143615506,0,0.264965989377879,0.270286819653099,0.272337348977012,0.269139345635096,0.00400491036705394,0.257480585952318,0.257480585952318,0.257480585952318,0.257480585952318,0,0.0529792441495229,0.0540431299972535,0.0544531278763866,0.053813695622307,0.000800771165504251,0.0514825576631872,0.0514825576631872,0.0514825576631872,0.0514825576631872,0,0,0,0,0,0,-0.00297057021319938,-0.00256057233406634,-0.00149668648633566,-0.0023311379591198,0.000800771165504249,0,0,0,0,0,0,0,0,0,0,0.0529792441495229,0.0540431299972535,0.0544531278763866,0.053813695622307,0.000800771165504251,0.0514825576631872,0.0514825576631872,0.0514825576631872,0.0514825576631872,0
