"","age_gp","race_gp","Foodgroup","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"57","35-44","NHW","added_sugar","Food_price","USD",-0.584856004909567,-0.580038185576192,-0.564030559610256,-0.576111937634943,0.0114760551558762,0,0,0,0,0,-0.584856004909567,-0.580038185576192,-0.564030559610256,-0.576111937634943,0.0114760551558762,-12.9303903758616,-12.439771558058,-12.190933003935,-12.5246067382968,0.396062022456149,-0.387240568599632,-0.384045238223939,-0.373449741643611,-0.381448688678453,0.00759867792510706,-0.197615436309935,-0.195992947352252,-0.190580817966644,-0.194663248956489,0.00387737881923725,1.08673811662478,1.10274574259071,1.10756356192409,1.09881949464946,0.0114760551558762,0.52270755701452,0.52270755701452,0.52270755701452,0.52270755701452,0,0.719541124510598,0.730136621090926,0.733331951466619,0.72754007154544,0.00759867792510678,0.346091382866987,0.346091382866987,0.346091382866987,0.346091382866987,0,0.367196992114178,0.372609121499786,0.374231610457469,0.371279423104023,0.00387737881923764,0.176616174147533,0.176616174147533,0.176616174147533,0.176616174147533,0,0,0,0,0,0,-0.197615436309935,-0.195992947352252,-0.190580817966644,-0.194663248956489,0.00387737881923725,0,0,0,0,0,0,0,0,0,0,0.367196992114178,0.372609121499786,0.374231610457469,0.371279423104023,0.00387737881923764,0.176616174147533,0.176616174147533,0.176616174147533,0.176616174147533,0
"58","35-44","NHW","oil","CED","MJ",-0.0362993217820968,-0.0240502406208741,-0.0129525425235785,-0.0244542346783924,0.0122927584482725,0,0,0,0,0,-0.0362993217820968,-0.0240502406208741,-0.0129525425235785,-0.0244542346783924,0.0122927584482725,-3.92914329332004,-2.6033366404336,-1.40781473942067,-2.64905058845939,1.32760544187565,-0.0302072283739699,-0.0200135511276658,-0.0107492593620472,-0.0203396512963274,0.0102449295234202,-0.00609209340812683,-0.00403668949320838,-0.00220328316153124,-0.00411458338206498,0.00204785360076829,0.313046637725278,0.324144335822574,0.336393416983796,0.324548329880092,0.0122927584482724,0.3000940952017,0.3000940952017,0.3000940952017,0.3000940952017,0,0.261040340954488,0.270304632720106,0.280498309966411,0.270630732888768,0.0102449295234202,0.250291081592441,0.250291081592441,0.250291081592441,0.250291081592441,0,0.0520062967707899,0.053839703102467,0.0558951070173855,0.0539175969913236,0.00204785360076829,0.0498030136092587,0.0498030136092587,0.0498030136092587,0.0498030136092587,0,0,0,0,0,0,-0.00609209340812683,-0.00403668949320838,-0.00220328316153124,-0.00411458338206498,0.00204785360076829,0,0,0,0,0,0,0,0,0,0,0.0520062967707899,0.053839703102467,0.0558951070173855,0.0539175969913236,0.00204785360076829,0.0498030136092587,0.0498030136092587,0.0498030136092587,0.0498030136092587,0
"59","35-44","NHW","oil","FL","mrh-eq",-0.00173609131524403,-0.00115027073164625,-0.000620943453679623,-0.00117009294414841,0.000587170921414201,0,0,0,0,0,-0.00173609131524403,-0.00115027073164625,-0.000620943453679623,-0.00117009294414841,0.000587170921414201,-3.92914329332004,-2.6033366404336,-1.40781473942067,-2.64905058845939,1.32760544187565,-0.001444726749784,-0.000957206435299759,-0.000515328035657707,-0.000973221142261931,0.000489353795339181,-0.000291364565460034,-0.000193064296346483,-0.000105615418021914,-0.000196871801886477,9.78183016088593e-05,0.0149457301005323,0.0154750573784989,0.0160608779620967,0.0154948795910011,0.000587170921414206,0.0143247866468527,0.0143247866468527,0.0143247866468527,0.0143247866468527,0,0.0124627709589459,0.0129046493585879,0.0133921696730722,0.0129206640655501,0.000489353795339179,0.0119474429232882,0.0119474429232882,0.0119474429232882,0.0119474429232882,0,0.00248295914158639,0.00257040801991096,0.00266870828902451,0.00257421552545095,9.78183016088608e-05,0.00237734372356447,0.00237734372356447,0.00237734372356447,0.00237734372356447,0,0,0,0,0,0,-0.000291364565460034,-0.000193064296346483,-0.000105615418021914,-0.000196871801886477,9.78183016088593e-05,0,0,0,0,0,0,0,0,0,0,0.00248295914158639,0.00257040801991096,0.00266870828902451,0.00257421552545095,9.78183016088608e-05,0.00237734372356447,0.00237734372356447,0.00237734372356447,0.00237734372356447,0
"60","35-44","NHW","oil","Food_price","USD",-0.0181429356491287,-0.015632671637923,-0.00674090446816728,-0.0133935477226423,0.00630659072599243,0,0,0,0,0,-0.0181429356491287,-0.015632671637923,-0.00674090446816728,-0.0133935477226423,0.00630659072599243,-3.92914329332004,-2.6033366404336,-1.40781473942067,-2.64905058845939,1.32760544187565,-0.0150952390369203,-0.0130188583340312,-0.00559290250116412,-0.0111418144287758,0.0052587802231699,-0.00304769661220835,-0.00261381330389184,-0.00114800196700311,-0.0022517332938665,0.00104785736146381,0.177117580307587,0.186009347477342,0.188519611488548,0.183770223562062,0.00630659072599242,0.170376675839419,0.170376675839419,0.170376675839419,0.170376675839419,0,0.147706858830859,0.155132814663726,0.157209195366615,0.153255770758471,0.00525878022316989,0.142113956329695,0.142113956329695,0.142113956329695,0.142113956329695,0,0.0294107214767274,0.0308765328136161,0.0313104161219326,0.0305144528035908,0.00104785736146378,0.0282627195097243,0.0282627195097243,0.0282627195097243,0.0282627195097243,0,0,0,0,0,0,-0.00304769661220835,-0.00261381330389184,-0.00114800196700311,-0.0022517332938665,0.00104785736146381,0,0,0,0,0,0,0,0,0,0,0.0294107214767274,0.0308765328136161,0.0313104161219326,0.0305144528035908,0.00104785736146378,0.0282627195097243,0.0282627195097243,0.0282627195097243,0.0282627195097243,0
"61","35-44","NHW","sat_fat","CED","MJ",-0.906020875770861,-0.904844807740885,-0.843889645479158,-0.883869686957814,0.0374072067555575,0,0,0,0,0,-0.906020875770861,-0.904844807740885,-0.843889645479158,-0.883869686957814,0.0374072067555575,-17.244462648379,-17.2281246976841,-16.061611427128,-16.8245544100135,0.71394979670325,-0.697190447090754,-0.696732105557986,-0.64935809017659,-0.680270465611099,0.0289312292434443,-0.208830428680106,-0.208112702182899,-0.194531555302568,-0.203599221346715,0.00848027924435261,1.79366958782515,1.85462475008687,1.85580081811685,1.8336496293038,0.0374072067555576,0.949779942345987,0.949779942345987,0.949779942345987,0.949779942345987,0,1.37947094850745,1.42684496388884,1.42730330542161,1.41038332394195,0.0289312292434439,0.730112858330856,0.730112858330856,0.730112858330856,0.730112858330856,0,0.414198639317699,0.427779786198029,0.428497512695238,0.423266305361846,0.0084802792443524,0.219667084015131,0.219667084015131,0.219667084015131,0.219667084015131,0,0,0,0,0,0,-0.208830428680106,-0.208112702182899,-0.194531555302568,-0.203599221346715,0.00848027924435261,0,0,0,0,0,0,0,0,0,0,0.414198639317699,0.427779786198029,0.428497512695238,0.423266305361846,0.0084802792443524,0.219667084015131,0.219667084015131,0.219667084015131,0.219667084015131,0
"62","35-44","NHW","sat_fat","FL","mrh-eq",-0.024569385785005,-0.0245106297152631,-0.0228858324271051,-0.0239611415684504,0.00100577927526416,0,0,0,0,0,-0.024569385785005,-0.0245106297152631,-0.0228858324271051,-0.0239611415684504,0.00100577927526416,-17.244462648379,-17.2281246976841,-16.061611427128,-16.8245544100135,0.71394979670325,-0.0189002687379467,-0.0188672083935285,-0.0176045825859581,-0.0184357819152295,0.000777585286213195,-0.00566911704705827,-0.00564342132173467,-0.00528124984114695,-0.00552535965322095,0.00022831407514844,0.0486870134015488,0.0503118106897068,0.0503705667594486,0.0497623225428941,0.00100577927526415,0.0258011809744437,0.0258011809744437,0.0258011809744437,0.0258011809744437,0,0.0374320260771789,0.0386946518847492,0.0387277122291674,0.0382632254064502,0.000777585286213209,0.0198274434912208,0.0198274434912208,0.0198274434912208,0.0198274434912208,0,0.0112549873243699,0.0116171588049576,0.0116428545302812,0.0114990971364439,0.000228314075148433,0.00597373748322291,0.00597373748322291,0.00597373748322291,0.00597373748322291,0,0,0,0,0,0,-0.00566911704705827,-0.00564342132173467,-0.00528124984114695,-0.00552535965322095,0.00022831407514844,0,0,0,0,0,0,0,0,0,0,0.0112549873243699,0.0116171588049576,0.0116428545302812,0.0114990971364439,0.000228314075148433,0.00597373748322291,0.00597373748322291,0.00597373748322291,0.00597373748322291,0
"63","35-44","NHW","sat_fat","Food_price","USD",-0.104069859110761,-0.0989499468693759,-0.0935286728534546,-0.0988442058958544,0.00554874847220808,0,0,0,0,0,-0.104069859110761,-0.0989499468693759,-0.0935286728534546,-0.0988442058958544,0.00554874847220808,-17.244462648379,-17.2281246976841,-16.061611427128,-16.8245544100135,0.71394979670325,-0.0801551255604671,-0.0762615244741655,-0.0720304732890399,-0.0761431209307185,0.00427736204382163,-0.0239147335502938,-0.0226884223952107,-0.0214981995644147,-0.022701084965136,0.00127190726713969,0.198722230250034,0.204143504265955,0.20926341650734,0.204037763292434,0.00554874847220805,0.105193557396579,0.105193557396579,0.105193557396579,0.105193557396579,0,0.15296844064433,0.157199491829456,0.161093092915757,0.157081088286009,0.00427736204382156,0.0809379673552904,0.0809379673552904,0.0809379673552904,0.0809379673552904,0,0.0457537896057034,0.0469440124364993,0.0481703235915824,0.0469566750064246,0.00127190726713967,0.0242555900412887,0.0242555900412887,0.0242555900412887,0.0242555900412887,0,0,0,0,0,0,-0.0239147335502938,-0.0226884223952107,-0.0214981995644147,-0.022701084965136,0.00127190726713969,0,0,0,0,0,0,0,0,0,0,0.0457537896057034,0.0469440124364993,0.0481703235915824,0.0469566750064246,0.00127190726713967,0.0242555900412887,0.0242555900412887,0.0242555900412887,0.0242555900412887,0
"64","35-44","OTH","added_sugar","CED","MJ",-0.266144467004216,-0.261319730741629,-0.256417667005323,-0.26129259829471,0.00511942234551551,0,0,0,0,0,-0.266144467004216,-0.261319730741629,-0.256417667005323,-0.26129259829471,0.00511942234551551,-10.6553167186187,-10.4606219663253,-10.259950695437,-10.4585249422569,0.208095305344836,-0.176959066296016,-0.173757305993785,-0.170515785320178,-0.173743354986285,0.00339122203584379,-0.0891854007082,-0.0875624247478446,-0.0859018816851451,-0.0875492433084256,0.00172820560903433,0.53633479416613,0.541236857902436,0.546061594165024,0.541209725455517,0.00511942234551562,0.279917127160807,0.279917127160807,0.279917127160807,0.279917127160807,0,0.356722827961682,0.359964348635289,0.363166108937521,0.359950397627789,0.00339122203584373,0.186207042641504,0.186207042641504,0.186207042641504,0.186207042641504,0,0.179611966204448,0.181272509267147,0.182895485227502,0.181259327827728,0.00172820560903429,0.0937100845193024,0.0937100845193024,0.0937100845193024,0.0937100845193024,0,0,0,0,0,0,-0.0891854007082,-0.0875624247478446,-0.0859018816851451,-0.0875492433084256,0.00172820560903433,0,0,0,0,0,0,0,0,0,0,0.179611966204448,0.181272509267147,0.182895485227502,0.181259327827728,0.00172820560903429,0.0937100845193024,0.0937100845193024,0.0937100845193024,0.0937100845193024,0
"65","35-44","OTH","added_sugar","FL","mrh-eq",-0.0135631627782591,-0.0133211292030276,-0.0130823790522739,-0.0133222812817917,0.00025304603327814,0,0,0,0,0,-0.0135631627782591,-0.0133211292030276,-0.0130823790522739,-0.0133222812817917,0.00025304603327814,-10.6553167186187,-10.4606219663253,-10.259950695437,-10.4585249422569,0.208095305344836,-0.00901825779692211,-0.00885764672089545,-0.0086998185380961,-0.00885862317465942,0.00016760174324249,-0.00454490498133698,-0.0044634824821322,-0.00438256051417777,-0.00446365810713232,8.54445917687349e-05,0.0274035504494475,0.0276423006002013,0.0278843341754327,0.0276434526789654,0.000253046033278166,0.0143211713971736,0.0143211713971736,0.0143211713971736,0.0143211713971736,0,0.0182267422100253,0.0183845703928247,0.0185451814688514,0.0183855468465886,0.000167601743242513,0.00952692367192923,0.00952692367192923,0.00952692367192923,0.00952692367192923,0,0.00917680823942215,0.00925773020737658,0.00933915270658137,0.00925790583237671,8.54445917687388e-05,0.0047942477252444,0.0047942477252444,0.0047942477252444,0.0047942477252444,0,0,0,0,0,0,-0.00454490498133698,-0.0044634824821322,-0.00438256051417777,-0.00446365810713232,8.54445917687349e-05,0,0,0,0,0,0,0,0,0,0,0.00917680823942215,0.00925773020737658,0.00933915270658137,0.00925790583237671,8.54445917687388e-05,0.0047942477252444,0.0047942477252444,0.0047942477252444,0.0047942477252444,0
"66","35-44","OTH","added_sugar","Food_price","USD",-0.403041210710156,-0.393746482742128,-0.387077983372372,-0.39466796646082,0.00843951352439841,0,0,0,0,0,-0.403041210710156,-0.393746482742128,-0.387077983372372,-0.39466796646082,0.00843951352439841,-10.6553167186187,-10.4606219663253,-10.259950695437,-10.4585249422569,0.208095305344836,-0.26799560724508,-0.261831745661699,-0.257420090984883,-0.262446555102599,0.00559146940907123,-0.135045603465076,-0.131914737080429,-0.129657892387489,-0.132221411358221,0.00284804781407732,0.821271004252416,0.827939503622172,0.8372342315902,0.828860987340864,0.00843951352439876,0.434193020880044,0.434193020880044,0.434193020880044,0.434193020880044,0,0.546284216044231,0.550695870721047,0.556859732304428,0.551310680161947,0.00559146940907115,0.288864125059348,0.288864125059348,0.288864125059348,0.288864125059348,0,0.274986788208184,0.277243632901125,0.280374499285772,0.277550307178917,0.00284804781407728,0.145328895820696,0.145328895820696,0.145328895820696,0.145328895820696,0,0,0,0,0,0,-0.135045603465076,-0.131914737080429,-0.129657892387489,-0.132221411358221,0.00284804781407732,0,0,0,0,0,0,0,0,0,0,0.274986788208184,0.277243632901125,0.280374499285772,0.277550307178917,0.00284804781407728,0.145328895820696,0.145328895820696,0.145328895820696,0.145328895820696,0
"67","35-44","OTH","oil","CED","MJ",0.00315596689204677,0.00715204351177991,0.0171928655440902,0.00927300681443855,0.00761275669439768,0,0,0,0,0,0.00315596689204677,0.00715204351177991,0.0171928655440902,0.00927300681443855,0.00761275669439768,0.36830723943809,0.784940683595107,1.87769695146602,1.02217676209121,0.820552815765207,0.00264644391865328,0.00597560149802828,0.0143607653412613,0.0077496387835925,0.00635397214388249,0.000509522973393478,0.00117644201375164,0.00283210020282885,0.00152336803084604,0.00125878996494023,0.287704051475819,0.29774487350813,0.301740950127863,0.295623910205471,0.00761275669439774,0.30489691701991,0.30489691701991,0.30489691701991,0.30489691701991,0,0.239907793593046,0.24829295743628,0.251622115015654,0.246518920150715,0.00635397214388245,0.254268558934308,0.254268558934308,0.254268558934308,0.254268558934308,0,0.0477962578827729,0.0494519160718501,0.0501188351122083,0.0491049900547557,0.00125878996494024,0.0506283580856018,0.0506283580856018,0.0506283580856018,0.0506283580856018,0,0,0,0,0,0,0.000509522973393478,0.00117644201375164,0.00283210020282885,0.00152336803084604,0.00125878996494023,0,0,0,0,0,0,0,0,0,0,0.0477962578827729,0.0494519160718501,0.0501188351122083,0.0491049900547557,0.00125878996494024,0.0506283580856018,0.0506283580856018,0.0506283580856018,0.0506283580856018,0
"68","35-44","OTH","oil","FL","mrh-eq",0.000155281121183835,0.000384830219012371,0.000931210716151304,0.000495999131051107,0.000419578818037247,0,0,0,0,0,0.000155281121183835,0.000384830219012371,0.000931210716151304,0.000495999131051107,0.000419578818037247,0.36830723943809,0.784940683595107,1.87769695146602,1.02217676209121,0.820552815765207,0.000130307696167203,0.000321549026889613,0.000777847159353112,0.000414551413465433,0.000350198094224375,2.49734250166331e-05,6.32811921227604e-05,0.000153363556798191,8.14477175856737e-05,6.93810432105377e-05,0.0161943468505357,0.0167407273476746,0.0169702764455032,0.0166295584356359,0.000419578818037244,0.017125557566687,0.017125557566687,0.017125557566687,0.017125557566687,0,0.0135038087310922,0.0139601068635557,0.0141513481942781,0.0138671044769798,0.000350198094224378,0.0142816558904453,0.0142816558904453,0.0142816558904453,0.0142816558904453,0,0.00269053811944354,0.00278062048411898,0.0028189282512251,0.00276245395865606,6.93810432105374e-05,0.00284390167624174,0.00284390167624174,0.00284390167624174,0.00284390167624174,0,0,0,0,0,0,2.49734250166331e-05,6.32811921227604e-05,0.000153363556798191,8.14477175856737e-05,6.93810432105377e-05,0,0,0,0,0,0,0,0,0,0,0.00269053811944354,0.00278062048411898,0.0028189282512251,0.00276245395865606,6.93810432105374e-05,0.00284390167624174,0.00284390167624174,0.00284390167624174,0.00284390167624174,0
"69","35-44","OTH","oil","Food_price","USD",6.41067393593668e-06,0.00147973388865153,0.00454486126290631,0.00203826166392844,0.00243714032747377,0,0,0,0,0,6.41067393593668e-06,0.00147973388865153,0.00454486126290631,0.00203826166392844,0.00243714032747377,0.36830723943809,0.784940683595107,1.87769695146602,1.02217676209121,0.820552815765207,1.63254928424685e-05,0.00124066669083106,0.00380324089961659,0.00171022213321595,0.00203417370170196,-9.91481890655349e-06,0.000239067197820459,0.000741620363289713,0.000328039530712474,0.00040297986515265,0.200071484760177,0.203136612134432,0.204609935349148,0.202578084359155,0.00243714032747397,0.204616346023083,0.204616346023083,0.204616346023083,0.204616346023083,0,0.166808580514702,0.169371154723487,0.170595495921476,0.168901599281102,0.00203417370170188,0.170611821414318,0.170611821414318,0.170611821414318,0.170611821414318,0,0.0332629042454753,0.0337654574109446,0.0340144394276715,0.0336764850780525,0.000402979865152623,0.034004524608765,0.034004524608765,0.034004524608765,0.034004524608765,0,0,0,0,0,0,-9.91481890655349e-06,0.000239067197820459,0.000741620363289713,0.000328039530712474,0.00040297986515265,0,0,0,0,0,0,0,0,0,0,0.0332629042454753,0.0337654574109446,0.0340144394276715,0.0336764850780525,0.000402979865152623,0.034004524608765,0.034004524608765,0.034004524608765,0.034004524608765,0
"70","35-44","OTH","sat_fat","CED","MJ",-0.693699456408844,-0.655655568815122,-0.60294387556209,-0.650508970338171,0.0479735912340953,0,0,0,0,0,-0.693699456408844,-0.655655568815122,-0.60294387556209,-0.650508970338171,0.0479735912340953,-13.5186204207197,-12.7481073342961,-11.7635022537686,-12.6729873363649,0.926034383183926,-0.535995088714069,-0.50691567129862,-0.465725394684527,-0.502666247018394,0.0371666937143598,-0.157704367694777,-0.1487398975165,-0.137218480877564,-0.147842723319777,0.0108100046478347,1.52400064994987,1.5767123432029,1.61475623079662,1.57156574472595,0.0479735912340962,0.921056774387776,0.921056774387776,0.921056774387776,0.921056774387776,0,1.17692722527123,1.21811750188532,1.24719691930077,1.2138680776051,0.0371666937143596,0.711201830586705,0.711201830586705,0.711201830586705,0.711201830586705,0,0.347073424678637,0.358594841317573,0.36755931149585,0.35769766712085,0.0108100046478347,0.209854943801073,0.209854943801073,0.209854943801073,0.209854943801073,0,0,0,0,0,0,-0.157704367694777,-0.1487398975165,-0.137218480877564,-0.147842723319777,0.0108100046478347,0,0,0,0,0,0,0,0,0,0,0.347073424678637,0.358594841317573,0.36755931149585,0.35769766712085,0.0108100046478347,0.209854943801073,0.209854943801073,0.209854943801073,0.209854943801073,0
"71","35-44","OTH","sat_fat","FL","mrh-eq",-0.0187484686536139,-0.0177106486595409,-0.0163000943452885,-0.0175798646875481,0.00129358603593212,0,0,0,0,0,-0.0187484686536139,-0.0177106486595409,-0.0163000943452885,-0.0175798646875481,0.00129358603593212,-13.5186204207197,-12.7481073342961,-11.7635022537686,-12.6729873363649,0.926034383183926,-0.0144855653747691,-0.0136922699412705,-0.0125899219158097,-0.0135838304353189,0.00100211714366604,-0.00426290327884477,-0.00401837871827039,-0.00371017242947882,-0.00399603425222927,0.000291553855724346,0.0412074238870276,0.04261797820128,0.043655798195353,0.0424871942292873,0.00129358603593213,0.0249073295417391,0.0249073295417391,0.0249073295417391,0.0249073295417391,0,0.0318214269493579,0.0329237749748188,0.0337170704083174,0.0328153354688671,0.00100211714366603,0.0192315050335483,0.0192315050335483,0.0192315050335483,0.0192315050335483,0,0.00938599693766967,0.00969420322646122,0.00993872778703562,0.00967185876042012,0.000291553855724345,0.00567582450819083,0.00567582450819083,0.00567582450819083,0.00567582450819083,0,0,0,0,0,0,-0.00426290327884477,-0.00401837871827039,-0.00371017242947882,-0.00399603425222927,0.000291553855724346,0,0,0,0,0,0,0,0,0,0,0.00938599693766967,0.00969420322646122,0.00993872778703562,0.00967185876042012,0.000291553855724345,0.00567582450819083,0.00567582450819083,0.00567582450819083,0.00567582450819083,0
"72","35-44","OTH","sat_fat","Food_price","USD",-0.0908878855019413,-0.0844076848467168,-0.0793651018767751,-0.0849121121047108,0.00608033607610299,0,0,0,0,0,-0.0908878855019413,-0.0844076848467168,-0.0793651018767751,-0.0849121121047108,0.00608033607610299,-13.5186204207197,-12.7481073342961,-11.7635022537686,-12.6729873363649,0.926034383183926,-0.0701813743835347,-0.0652516135405752,-0.0612897562179779,-0.0655912288108777,0.00468903219249004,-0.0207065111184066,-0.0191560713061416,-0.0180753456587971,-0.019320883293833,0.0013921600302381,0.200098560783292,0.205141143753233,0.211621344408458,0.205645571011227,0.00608033607610299,0.120733458906517,0.120733458906517,0.120733458906517,0.120733458906517,0,0.154479671728271,0.158441529050868,0.163371289893828,0.158781144321171,0.00468903219249002,0.0931899155102927,0.0931899155102927,0.0931899155102927,0.0931899155102927,0,0.0456188890550209,0.0466996147023656,0.0482500545146305,0.0468644266900569,0.00139216003023812,0.0275435433962239,0.0275435433962239,0.0275435433962239,0.0275435433962239,0,0,0,0,0,0,-0.0207065111184066,-0.0191560713061416,-0.0180753456587971,-0.019320883293833,0.0013921600302381,0,0,0,0,0,0,0,0,0,0,0.0456188890550209,0.0466996147023656,0.0482500545146305,0.0468644266900569,0.00139216003023812,0.0275435433962239,0.0275435433962239,0.0275435433962239,0.0275435433962239,0
"73","45-54","HIS","added_sugar","CED","MJ",-0.310170555855529,-0.30884197386018,-0.289949221891047,-0.302679107202712,0.0119060926571947,0,0,0,0,0,-0.310170555855529,-0.30884197386018,-0.289949221891047,-0.302679107202712,0.0119060926571947,-12.1204231352437,-12.0862454018274,-11.3399971115027,-11.8363960836139,0.464256950935963,-0.205772554280137,-0.204896060011689,-0.192360069235246,-0.200805008605375,0.00789840922807207,-0.104398001575392,-0.10394591384849,-0.0975891526558009,-0.101874098597337,0.00400768467232428,0.576706018532952,0.595598770502085,0.596927352497433,0.589435903844617,0.0119060926571947,0.286756796641905,0.286756796641905,0.286756796641905,0.286756796641905,0,0.382602015620596,0.395138006397038,0.396014500665487,0.391046954990725,0.00789840922807196,0.190241946385349,0.190241946385349,0.190241946385349,0.190241946385349,0,0.194104002912356,0.200460764105046,0.200912851831948,0.198388948853892,0.00400768467232417,0.0965148502565554,0.0965148502565554,0.0965148502565554,0.0965148502565554,0,0,0,0,0,0,-0.104398001575392,-0.10394591384849,-0.0975891526558009,-0.101874098597337,0.00400768467232428,0,0,0,0,0,0,0,0,0,0,0.194104002912356,0.200460764105046,0.200912851831948,0.198388948853892,0.00400768467232417,0.0965148502565554,0.0965148502565554,0.0965148502565554,0.0965148502565554,0
"74","45-54","HIS","added_sugar","FL","mrh-eq",-0.0142981340907942,-0.0142806121542936,-0.0133900241018745,-0.013974273166252,0.000546645583677773,0,0,0,0,0,-0.0142981340907942,-0.0142806121542936,-0.0133900241018745,-0.013974273166252,0.000546645583677773,-12.1204231352437,-12.0862454018274,-11.3399971115027,-11.8363960836139,0.464256950935963,-0.00948568557428403,-0.00947428870321461,-0.00888335128385553,-0.00927094114241122,0.000362647370545818,-0.00481244851651015,-0.00480632345107895,-0.00450667281801893,-0.00470333202384077,0.000183998271754902,0.0266309946356259,0.027521582688045,0.0275391046245457,0.0272152437000035,0.000546645583677779,0.0132409705337515,0.0132409705337515,0.0132409705337515,0.0132409705337515,0,0.0176678074297345,0.0182587448490936,0.0182701417201631,0.0180553972882902,0.000362647370545823,0.00878445614587899,0.00878445614587899,0.00878445614587899,0.00878445614587899,0,0.00896318720589139,0.00926283783895143,0.00926896290438262,0.00915984641171324,0.000183998271754909,0.00445651438787248,0.00445651438787248,0.00445651438787248,0.00445651438787248,0,0,0,0,0,0,-0.00481244851651015,-0.00480632345107895,-0.00450667281801893,-0.00470333202384077,0.000183998271754902,0,0,0,0,0,0,0,0,0,0,0.00896318720589139,0.00926283783895143,0.00926896290438262,0.00915984641171324,0.000183998271754909,0.00445651438787248,0.00445651438787248,0.00445651438787248,0.00445651438787248,0
