"","age_gp","Foodgroup","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"11","35-44","added_sugar","FL","mrh-eq",-0.0145986335676789,-0.014314336838969,-0.0140589985531033,-0.0143244976961073,0.000284154711588896,0,0,0,0,0,-0.0145986335676789,-0.014314336838969,-0.0140589985531033,-0.0143244976961073,0.000284154711588896,-12.8199905136371,-12.5947162661549,-12.3618116484546,-12.5920389432714,0.241157917719488,-0.00967294914489182,-0.00948457742209454,-0.00931537952073187,-0.00949130507873827,0.000188284706081605,-0.00492568442278705,-0.0048297594168745,-0.00474361903237147,-0.00483319261736907,9.58700056587569e-05,0.026932237450614,0.0271875757364798,0.0274718724651896,0.027197736593618,0.000284154711588907,0.0128732388975107,0.0128732388975107,0.0128732388975107,0.0128732388975107,0,0.0178472676225377,0.0180164655239003,0.0182048372466976,0.0180231931805441,0.000188284706081612,0.00853188810180579,0.00853188810180579,0.00853188810180579,0.00853188810180579,0,0.00908496982807638,0.00917111021257942,0.00926703521849196,0.00917454341307398,9.58700056587587e-05,0.00434135079570491,0.00434135079570491,0.00434135079570491,0.00434135079570491,0,0,0,0,0,0,-0.00492568442278705,-0.0048297594168745,-0.00474361903237147,-0.00483319261736907,9.58700056587569e-05,0,0,0,0,0,0,0,0,0,0,0.00908496982807638,0.00917111021257942,0.00926703521849196,0.00917454341307398,9.58700056587587e-05,0.00434135079570491,0.00434135079570491,0.00434135079570491,0.00434135079570491,0
"12","35-44","added_sugar","Food_price","USD",-0.560330954344665,-0.555382755279241,-0.54250909175084,-0.55260189055539,0.00968415973429372,0,0,0,0,0,-0.560330954344665,-0.555382755279241,-0.54250909175084,-0.55260189055539,0.00968415973429372,-12.8199905136371,-12.5947162661549,-12.3618116484546,-12.5920389432714,0.241157917719488,-0.37120736118854,-0.36792368577037,-0.359396966262296,-0.366084021177421,0.00641692271751262,-0.189123593156125,-0.187459069508871,-0.183112125488544,-0.186517869377968,0.00326723867096593,1.03935038809176,1.05222405162016,1.05717225068558,1.04944318689631,0.00968415973429382,0.496841296340916,0.496841296340916,0.496841296340916,0.496841296340916,0,0.688619655626591,0.697146375134665,0.700430050552835,0.695306710541717,0.0064169227175128,0.329222689364295,0.329222689364295,0.329222689364295,0.329222689364295,0,0.350730732465165,0.355077676485492,0.356742200132745,0.354136476354589,0.00326723867096603,0.16761860697662,0.16761860697662,0.16761860697662,0.16761860697662,0,0,0,0,0,0,-0.189123593156125,-0.187459069508871,-0.183112125488544,-0.186517869377968,0.00326723867096593,0,0,0,0,0,0,0,0,0,0,0.350730732465165,0.355077676485492,0.356742200132745,0.354136476354589,0.00326723867096603,0.16761860697662,0.16761860697662,0.16761860697662,0.16761860697662,0
"13","35-44","oil","CED","MJ",-0.0154990125456754,-0.00786417855864392,-9.3148554470511e-05,-0.00781639048245376,0.00810845508635875,0,0,0,0,0,-0.0154990125456754,-0.00786417855864392,-9.3148554470511e-05,-0.00781639048245376,0.00810845508635875,-1.67509641711794,-0.846362734846919,-0.00985768808797301,-0.843635940289751,0.876444617688617,-0.0128831132518523,-0.00651955053646233,-3.1227738339302e-05,-0.0064757750688367,0.00676425650736784,-0.00261589929382307,-0.00134462802218159,-6.19208161311618e-05,-0.00134061541361705,0.00134420369058615,0.30031625146789,0.308087281472064,0.315722115459095,0.308039493395874,0.00810845508635873,0.30022310291342,0.30022310291342,0.30022310291342,0.30022310291342,0,0.250618718742042,0.257107041540165,0.263470604255555,0.25706326607254,0.00676425650736786,0.250587491003703,0.250587491003703,0.250587491003703,0.250587491003703,0,0.0496975327258479,0.0509802399318984,0.0522515112035399,0.0509762273233338,0.00134420369058616,0.0496356119097168,0.0496356119097168,0.0496356119097168,0.0496356119097168,0,0,0,0,0,0,-0.00261589929382307,-0.00134462802218159,-6.19208161311618e-05,-0.00134061541361705,0.00134420369058615,0,0,0,0,0,0,0,0,0,0,0.0496975327258479,0.0509802399318984,0.0522515112035399,0.0509762273233338,0.00134420369058616,0.0496356119097168,0.0496356119097168,0.0496356119097168,0.0496356119097168,0
"14","35-44","oil","FL","mrh-eq",-0.000720944023763122,-0.000357915369331603,2.22617294226593e-05,-0.000351898371323623,0.00039119562966533,0,0,0,0,0,-0.000720944023763122,-0.000357915369331603,2.22617294226593e-05,-0.000351898371323623,0.00039119562966533,-1.67509641711794,-0.846362734846919,-0.00985768808797301,-0.843635940289751,0.876444617688617,-0.000599167947977239,-0.000296564875381938,2.08557965597014e-05,-0.000291365717716556,0.000326359348057571,-0.000121776075785882,-6.13504939496627e-05,1.4059328629589e-06,-6.05326536070655e-05,6.48365048010002e-05,0.0149410954461066,0.0153212725448609,0.0156843011992924,0.0153152555468529,0.000391195629665331,0.0149633571755293,0.0149633571755293,0.0149633571755293,0.0149633571755293,0,0.0124687584450117,0.0127861791169534,0.0130887821895487,0.012780979959288,0.00032635934805757,0.0124896142415714,0.0124896142415714,0.0124896142415714,0.0124896142415714,0,0.00247233700109488,0.0025350934279075,0.00259551900974372,0.00253427558756491,6.48365048010012e-05,0.00247374293395784,0.00247374293395784,0.00247374293395784,0.00247374293395784,0,0,0,0,0,0,-0.000121776075785882,-6.13504939496627e-05,1.4059328629589e-06,-6.05326536070655e-05,6.48365048010002e-05,0,0,0,0,0,0,0,0,0,0,0.00247233700109488,0.0025350934279075,0.00259551900974372,0.00253427558756491,6.48365048010012e-05,0.00247374293395784,0.00247374293395784,0.00247374293395784,0.00247374293395784,0
"15","35-44","oil","Food_price","USD",-0.00572875865652965,-0.00265042032518738,0.00323162385046549,-0.00166666388858717,0.00479232737884633,0,0,0,0,0,-0.00572875865652965,-0.00265042032518738,0.00323162385046549,-0.00166666388858717,0.00479232737884633,-1.67509641711794,-0.846362734846919,-0.00985768808797301,-0.843635940289751,0.876444617688617,-0.00475002472003448,-0.00218652139687609,0.00272651956289165,-0.00136212222613597,0.00399926667273168,-0.000978733936495175,-0.000463898928311286,0.000505104287573883,-0.000304541662451188,0.000793067631653176,0.167731430297105,0.173613474472758,0.176691812804101,0.172629718036158,0.00479232737884634,0.170963054147571,0.170963054147571,0.170963054147571,0.170963054147571,0,0.139981690291646,0.144894731251414,0.147458234574572,0.144070332080674,0.00399926667273171,0.142708209854538,0.142708209854538,0.142708209854538,0.142708209854538,0,0.0277497400054593,0.0287187432213444,0.0292335782295283,0.0285593859554844,0.000793067631653162,0.0282548442930332,0.0282548442930332,0.0282548442930332,0.0282548442930332,0,0,0,0,0,0,-0.000978733936495175,-0.000463898928311286,0.000505104287573883,-0.000304541662451188,0.000793067631653176,0,0,0,0,0,0,0,0,0,0,0.0277497400054593,0.0287187432213444,0.0292335782295283,0.0285593859554844,0.000793067631653162,0.0282548442930332,0.0282548442930332,0.0282548442930332,0.0282548442930332,0
"16","35-44","sat_fat","CED","MJ",-0.805957070940909,-0.790348664850949,-0.765371949838128,-0.787061538913103,0.0215494479084168,0,0,0,0,0,-0.805957070940909,-0.790348664850949,-0.765371949838128,-0.787061538913103,0.0215494479084168,-15.5966252180117,-15.3028087602752,-14.8254109041148,-15.2383942345124,0.409717679044103,-0.619220276720378,-0.607463693058211,-0.588031677723771,-0.604770559138115,0.0165799174694433,-0.186736794220532,-0.182884971792738,-0.177340272114357,-0.182290979774988,0.00497221937457196,1.69796591733805,1.72294263235088,1.73855103844084,1.71965550641303,0.0215494479084164,0.932593967499926,0.932593967499926,0.932593967499926,0.932593967499926,0,1.30405175374203,1.32348376907647,1.33524035273864,1.32079063515637,0.0165799174694431,0.71602007601826,0.71602007601826,0.71602007601826,0.71602007601826,0,0.393914163596024,0.399458863274405,0.403310685702199,0.398864871256655,0.00497221937457201,0.216573891481667,0.216573891481667,0.216573891481667,0.216573891481667,0,0,0,0,0,0,-0.186736794220532,-0.182884971792738,-0.177340272114357,-0.182290979774988,0.00497221937457196,0,0,0,0,0,0,0,0,0,0,0.393914163596024,0.399458863274405,0.403310685702199,0.398864871256655,0.00497221937457201,0.216573891481667,0.216573891481667,0.216573891481667,0.216573891481667,0
"17","35-44","sat_fat","FL","mrh-eq",-0.0218676043207289,-0.0214275231630838,-0.0207654099413804,-0.0213496171756949,0.000584012578055559,0,0,0,0,0,-0.0218676043207289,-0.0214275231630838,-0.0207654099413804,-0.0213496171756949,0.000584012578055559,-15.5966252180117,-15.3028087602752,-14.8254109041148,-15.2383942345124,0.409717679044103,-0.0167963323359487,-0.0164647129807267,-0.0159496430828186,-0.0164003443692579,0.000449099044297668,-0.00507127198478017,-0.00496281018235714,-0.00481576685856176,-0.00494927280643702,0.000134986454080177,0.0460900321998124,0.0467521454215159,0.0471922265791609,0.046674239434127,0.000584012578055549,0.025324622258432,0.025324622258432,0.025324622258432,0.025324622258432,0,0.0353880736245248,0.0359031435224329,0.0362347628776549,0.0358387749109641,0.000449099044297679,0.0194384305417062,0.0194384305417062,0.0194384305417062,0.0194384305417062,0,0.0107019585752876,0.0108490018990829,0.010957463701506,0.0108354645231628,0.000134986454080175,0.00588619171672581,0.00588619171672581,0.00588619171672581,0.00588619171672581,0,0,0,0,0,0,-0.00507127198478017,-0.00496281018235714,-0.00481576685856176,-0.00494927280643702,0.000134986454080177,0,0,0,0,0,0,0,0,0,0,0.0107019585752876,0.0108490018990829,0.010957463701506,0.0108354645231628,0.000134986454080175,0.00588619171672581,0.00588619171672581,0.00588619171672581,0.00588619171672581,0
"18","35-44","sat_fat","Food_price","USD",-0.0912849455795722,-0.086799200475172,-0.0846409166616138,-0.087615853559678,0.0035676606969299,0,0,0,0,0,-0.0912849455795722,-0.086799200475172,-0.0846409166616138,-0.087615853559678,0.0035676606969299,-15.5966252180117,-15.3028087602752,-14.8254109041148,-15.2383942345124,0.409717679044103,-0.0702014078975611,-0.0667762336036506,-0.0650888740385694,-0.0673859931576258,0.00274213401018276,-0.0210835376820112,-0.0200229668715215,-0.0195520426230444,-0.0202298604020522,0.000825724138113572,0.187887003587636,0.190045287401194,0.194531032505594,0.1908619404857,0.00356766069692988,0.103246086926022,0.103246086926022,0.103246086926022,0.103246086926022,0,0.144430414308288,0.14611777387337,0.14954294816728,0.146727533427345,0.00274213401018267,0.0793415402697189,0.0793415402697189,0.0793415402697189,0.0793415402697189,0,0.0434565892793474,0.0439275135278245,0.0449880843383142,0.0441344070583553,0.000825724138113558,0.023904546656303,0.023904546656303,0.023904546656303,0.023904546656303,0,0,0,0,0,0,-0.0210835376820112,-0.0200229668715215,-0.0195520426230444,-0.0202298604020522,0.000825724138113572,0,0,0,0,0,0,0,0,0,0,0.0434565892793474,0.0439275135278245,0.0449880843383142,0.0441344070583553,0.000825724138113558,0.023904546656303,0.023904546656303,0.023904546656303,0.023904546656303,0
"19","45-54","added_sugar","CED","MJ",-0.356782694374716,-0.324412977474794,-0.315699162521939,-0.332713293947449,0.0227864376759446,0,0,0,0,0,-0.356782694374716,-0.324412977474794,-0.315699162521939,-0.332713293947449,0.0227864376759446,-14.1081970260898,-12.823802297763,-12.4711948589328,-13.1507452063583,0.906911791250752,-0.236502397189022,-0.215046557131307,-0.209271302672908,-0.220548516990716,0.0151034545355704,-0.120280297185694,-0.109366420343488,-0.106427859849031,-0.112164776956733,0.00768298314726161,0.599241645522865,0.60795546047572,0.640325177375642,0.616255776948375,0.0227864376759446,0.283542483000926,0.283542483000926,0.283542483000926,0.283542483000926,0,0.39722800121779,0.403003255676189,0.424459095733904,0.408505215535598,0.0151034545355706,0.187956698544882,0.187956698544882,0.187956698544882,0.187956698544882,0,0.202013644305075,0.204952204799531,0.215866081641738,0.207750561412777,0.00768298314726163,0.0955857844560437,0.0955857844560437,0.0955857844560437,0.0955857844560437,0,0,0,0,0,0,-0.120280297185694,-0.109366420343488,-0.106427859849031,-0.112164776956733,0.00768298314726161,0,0,0,0,0,0,0,0,0,0,0.202013644305075,0.204952204799531,0.215866081641738,0.207750561412777,0.00768298314726163,0.0955857844560437,0.0955857844560437,0.0955857844560437,0.0955857844560437,0
"20","45-54","added_sugar","FL","mrh-eq",-0.0160712867828979,-0.0146404506923684,-0.0142061627776201,-0.0149901167189583,0.00102729017766491,0,0,0,0,0,-0.0160712867828979,-0.0146404506923684,-0.0142061627776201,-0.0149901167189583,0.00102729017766491,-14.1081970260898,-12.823802297763,-12.4711948589328,-13.1507452063583,0.906911791250752,-0.0106534090521899,-0.00970498678776857,-0.00941715053169926,-0.00993677135210261,0.000680921871370815,-0.00541787773070805,-0.00493546390459987,-0.00478901224592088,-0.00505334536685572,0.000346368306663439,0.0270719583305862,0.0275062462453345,0.028937082335864,0.0278559122719244,0.00102729017766492,0.012865795552966,0.012865795552966,0.012865795552966,0.012865795552966,0,0.0179458241099554,0.0182336603660248,0.0191820826304461,0.0184654449303588,0.000680921871370818,0.00852867357825617,0.00852867357825617,0.00852867357825617,0.00852867357825617,0,0.00912613422063072,0.00927258587930971,0.00975499970541789,0.00939046734156557,0.000346368306663438,0.00433712197470985,0.00433712197470985,0.00433712197470985,0.00433712197470985,0,0,0,0,0,0,-0.00541787773070805,-0.00493546390459987,-0.00478901224592088,-0.00505334536685572,0.000346368306663439,0,0,0,0,0,0,0,0,0,0,0.00912613422063072,0.00927258587930971,0.00975499970541789,0.00939046734156557,0.000346368306663438,0.00433712197470985,0.00433712197470985,0.00433712197470985,0.00433712197470985,0
"21","45-54","added_sugar","Food_price","USD",-0.585126179365181,-0.519768490764818,-0.514415989972215,-0.54082294262719,0.0414426092681894,0,0,0,0,0,-0.585126179365181,-0.519768490764818,-0.514415989972215,-0.54082294262719,0.0414426092681894,-14.1081970260898,-12.823802297763,-12.4711948589328,-13.1507452063583,0.906911791250752,-0.387870995949669,-0.344544091807024,-0.340999570328155,-0.358502822566244,0.027471851773579,-0.197255183415511,-0.175224398957794,-0.173416419644061,-0.182320120060946,0.013970757688541,0.975543021985315,0.980895522777918,1.04625321137828,1.00194997464029,0.0414426092681896,0.4611270320131,0.4611270320131,0.4611270320131,0.4611270320131,0,0.6466790249968,0.650223546475669,0.693550450618315,0.664182277234889,0.0274718517735792,0.305679454668646,0.305679454668646,0.305679454668646,0.305679454668646,0,0.328863996988515,0.330671976302249,0.352702760759966,0.337767697405401,0.0139707576885412,0.155447577344454,0.155447577344454,0.155447577344454,0.155447577344454,0,0,0,0,0,0,-0.197255183415511,-0.175224398957794,-0.173416419644061,-0.182320120060946,0.013970757688541,0,0,0,0,0,0,0,0,0,0,0.328863996988515,0.330671976302249,0.352702760759966,0.337767697405401,0.0139707576885412,0.155447577344454,0.155447577344454,0.155447577344454,0.155447577344454,0
"22","45-54","oil","CED","MJ",-0.00850975140464915,-0.00675321197482342,-0.00215989333337996,-0.00575785084794001,0.00345140929465477,0,0,0,0,0,-0.00850975140464915,-0.00675321197482342,-0.00215989333337996,-0.00575785084794001,0.00345140929465477,-0.909831523954566,-0.723552421994899,-0.225468949737415,-0.614147379785139,0.372443996335913,-0.00709022371248708,-0.00562492070613965,-0.00179650861343521,-0.00479575962320736,0.00287721239623017,-0.0014195276921621,-0.00112829126868378,-0.000363384719944753,-0.000962091224732655,0.000574197205118027,0.302266546482909,0.306859865124353,0.308616404554178,0.305864503997469,0.00345140929465477,0.300106653149529,0.300106653149529,0.300106653149529,0.300106653149529,0,0.252095310802363,0.255923722895067,0.257389025901415,0.255094561812135,0.00287721239623007,0.250298802188928,0.250298802188928,0.250298802188928,0.250298802188928,0,0.0501712356805464,0.0509361422292854,0.0512273786527638,0.0507699421853343,0.000574197205118042,0.0498078509606017,0.0498078509606017,0.0498078509606017,0.0498078509606017,0,0,0,0,0,0,-0.0014195276921621,-0.00112829126868378,-0.000363384719944753,-0.000962091224732655,0.000574197205118027,0,0,0,0,0,0,0,0,0,0,0.0501712356805464,0.0509361422292854,0.0512273786527638,0.0507699421853343,0.000574197205118042,0.0498078509606017,0.0498078509606017,0.0498078509606017,0.0498078509606017,0
"23","45-54","oil","FL","mrh-eq",-0.000487316196486734,-0.00038859862469958,-0.000135024091636395,-0.000334262848813254,0.000191294820124326,0,0,0,0,0,-0.000487316196486734,-0.00038859862469958,-0.000135024091636395,-0.000334262848813254,0.000191294820124326,-0.909831523954566,-0.723552421994899,-0.225468949737415,-0.614147379785139,0.372443996335913,-0.000406086368625995,-0.000323735303808895,-0.000112388733267551,-0.00027847372285302,0.000159470135894309,-8.12298278607381e-05,-6.48633208906849e-05,-2.26353583688431e-05,-5.57891259602328e-05,3.18247022884659e-05,0.0159758393409785,0.0162294138740416,0.0163281314458288,0.0161750780981553,0.00019129482012433,0.015840815249342,0.015840815249342,0.015840815249342,0.015840815249342,0,0.0133238520515305,0.0135351986220718,0.0136175496868889,0.0134899370411159,0.000159470135894305,0.0132114633182629,0.0132114633182629,0.0132114633182629,0.0132114633182629,0,0.00265198728944797,0.00269421525196981,0.00271058175893986,0.00268514105703936,3.18247022884649e-05,0.00262935193107913,0.00262935193107913,0.00262935193107913,0.00262935193107913,0,0,0,0,0,0,-8.12298278607381e-05,-6.48633208906849e-05,-2.26353583688431e-05,-5.57891259602328e-05,3.18247022884659e-05,0,0,0,0,0,0,0,0,0,0,0.00265198728944797,0.00269421525196981,0.00271058175893986,0.00268514105703936,3.18247022884649e-05,0.00262935193107913,0.00262935193107913,0.00262935193107913,0.00262935193107913,0
"24","45-54","oil","Food_price","USD",-0.00733375756020045,-0.00579985647221546,-0.00431859839896046,-0.00581832770545405,0.00158700649667314,0,0,0,0,0,-0.00733375756020045,-0.00579985647221546,-0.00431859839896046,-0.00581832770545405,0.00158700649667314,-0.909831523954566,-0.723552421994899,-0.225468949737415,-0.614147379785139,0.372443996335913,-0.00611354120677291,-0.00483046789191199,-0.00359924080997833,-0.00484865955258822,0.00132340977545868,-0.00122021635342754,-0.000969388580303479,-0.000719357588982118,-0.000969668152865831,0.000263609987212081,0.216935713200984,0.218416971274239,0.219950872362224,0.218435442507478,0.00158700649667327,0.212617114802024,0.212617114802024,0.212617114802024,0.212617114802024,0,0.180910661277179,0.182141888359113,0.183424961673974,0.182160080019789,0.00132340977545871,0.177311420467201,0.177311420467201,0.177311420467201,0.177311420467201,0,0.0360250519238051,0.0362750829151264,0.0365259106882505,0.0362753624876888,0.00026360998721208,0.035305694334823,0.035305694334823,0.035305694334823,0.035305694334823,0,0,0,0,0,0,-0.00122021635342754,-0.000969388580303479,-0.000719357588982118,-0.000969668152865831,0.000263609987212081,0,0,0,0,0,0,0,0,0,0,0.0360250519238051,0.0362750829151264,0.0365259106882505,0.0362753624876888,0.00026360998721208,0.035305694334823,0.035305694334823,0.035305694334823,0.035305694334823,0
"25","45-54","sat_fat","CED","MJ",-0.78813067551989,-0.787637927590602,-0.768742406061256,-0.781180814046722,0.0116361309421773,0,0,0,0,0,-0.78813067551989,-0.787637927590602,-0.768742406061256,-0.781180814046722,0.0116361309421773,-15.121995898902,-15.1069591033326,-14.7469496197139,-14.9859160548943,0.223500500431881,-0.606764700066456,-0.60624087916143,-0.591582413985562,-0.601281354855872,0.00907185637443853,-0.181395413009397,-0.181364340033659,-0.177158356655918,-0.179899459190851,0.00256562647241889,1.70681269550992,1.72570821703927,1.72620096496855,1.71925110349538,0.0116361309421768,0.938070289448663,0.938070289448663,0.938070289448663,0.938070289448663,0,1.3133357368143,1.32799420199017,1.3285180228952,1.32303467768461,0.0090718563744382,0.721753322828739,0.721753322828739,0.721753322828739,0.721753322828739,0,0.393475323275842,0.397681306653583,0.397712379629321,0.396216425810775,0.00256562647241913,0.216316966619924,0.216316966619924,0.216316966619924,0.216316966619924,0,0,0,0,0,0,-0.181395413009397,-0.181364340033659,-0.177158356655918,-0.179899459190851,0.00256562647241889,0,0,0,0,0,0,0,0,0,0,0.393475323275842,0.397681306653583,0.397712379629321,0.396216425810775,0.00256562647241913,0.216316966619924,0.216316966619924,0.216316966619924,0.216316966619924,0
"26","45-54","sat_fat","FL","mrh-eq",-0.0213821861746376,-0.0213689205149331,-0.0208663675074283,-0.0211972407437751,0.000309529891220275,0,0,0,0,0,-0.0213821861746376,-0.0213689205149331,-0.0208663675074283,-0.0211972407437751,0.000309529891220275,-15.121995898902,-15.1069591033326,-14.7469496197139,-14.9859160548943,0.223500500431881,-0.0164569747866343,-0.0164426482870005,-0.0160530931531226,-0.0163109891170903,0.000241218369748356,-0.00492621639425215,-0.00492515555432287,-0.00481321852062526,-0.00488625162668486,6.83529274052715e-05,0.0463163789496806,0.0468189319571854,0.0468321976168899,0.0466472521860274,0.000309529891220275,0.0254500114422523,0.0254500114422523,0.0254500114422523,0.0254500114422523,0,0.035628241702107,0.0360177968359849,0.0360321233356187,0.0358861376660747,0.000241218369748346,0.0195751485489844,0.0195751485489844,0.0195751485489844,0.0195751485489844,0,0.0106880814138931,0.0108000184475907,0.01080107928752,0.0107611145199527,6.83529274052755e-05,0.00587486289326787,0.00587486289326787,0.00587486289326787,0.00587486289326787,0,0,0,0,0,0,-0.00492621639425215,-0.00492515555432287,-0.00481321852062526,-0.00488625162668486,6.83529274052715e-05,0,0,0,0,0,0,0,0,0,0,0.0106880814138931,0.0108000184475907,0.01080107928752,0.0107611145199527,6.83529274052755e-05,0.00587486289326787,0.00587486289326787,0.00587486289326787,0.00587486289326787,0
"27","45-54","sat_fat","Food_price","USD",-0.0892479811046709,-0.0884013435513739,-0.0877398173944947,-0.088466294918538,0.000795760904014735,0,0,0,0,0,-0.0892479811046709,-0.0884013435513739,-0.0877398173944947,-0.088466294918538,0.000795760904014735,-15.121995898902,-15.1069591033326,-14.7469496197139,-14.9859160548943,0.223500500431881,-0.0687669615560517,-0.0680892457717379,-0.0675757104138614,-0.0681468529389089,0.000628956034861696,-0.0204810195486192,-0.020312097779636,-0.0201641069806333,-0.0203194419796292,0.000166917309064231,0.195893160015898,0.196554686172777,0.197401323726074,0.196619637539941,0.000795760904014607,0.108153342621403,0.108153342621403,0.108153342621403,0.108153342621403,0,0.150865414611863,0.15137894996974,0.152056665754054,0.151436557136911,0.000628956034861719,0.083289704198002,0.083289704198002,0.083289704198002,0.083289704198002,0,0.0450277454040343,0.0451757362030369,0.0453446579720202,0.0451830804030301,0.000166917309064221,0.0248636384234009,0.0248636384234009,0.0248636384234009,0.0248636384234009,0,0,0,0,0,0,-0.0204810195486192,-0.020312097779636,-0.0201641069806333,-0.0203194419796292,0.000166917309064231,0,0,0,0,0,0,0,0,0,0,0.0450277454040343,0.0451757362030369,0.0453446579720202,0.0451830804030301,0.000166917309064221,0.0248636384234009,0.0248636384234009,0.0248636384234009,0.0248636384234009,0
"28","55-64","added_sugar","CED","MJ",-0.334474383302136,-0.317832935545988,-0.297106871496931,-0.316399736846722,0.0197062380405231,0,0,0,0,0,-0.334474383302136,-0.317832935545988,-0.297106871496931,-0.316399736846722,0.0197062380405231,-13.2770221440893,-12.6178140512463,-11.7888799048901,-12.5582610500136,0.784928960063275,-0.221686301839392,-0.210664631723775,-0.196924653637381,-0.209710839453327,0.01305859676675,-0.112788081462743,-0.107168303822213,-0.100182217859549,-0.106688897393394,0.00664764268563731,0.579731203486479,0.600457267535537,0.617098715291684,0.59902406883627,0.0197062380405231,0.282624331989549,0.282624331989549,0.282624331989549,0.282624331989549,0,0.384250309418232,0.397990287504626,0.409011957620243,0.397036495234178,0.01305859676675,0.187325655780851,0.187325655780851,0.187325655780851,0.187325655780851,0,0.195480894068247,0.202466980030911,0.208086757671441,0.201987573602092,0.00664764268563738,0.0952986762086978,0.0952986762086978,0.0952986762086978,0.0952986762086978,0,0,0,0,0,0,-0.112788081462743,-0.107168303822213,-0.100182217859549,-0.106688897393394,0.00664764268563731,0,0,0,0,0,0,0,0,0,0,0.195480894068247,0.202466980030911,0.208086757671441,0.201987573602092,0.00664764268563738,0.0952986762086978,0.0952986762086978,0.0952986762086978,0.0952986762086978,0
