"","Foodgroup","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"1","added_sugar","CED","MJ",-0.318479982835928,-0.312013794026312,-0.305530417054451,-0.312007763092191,0.00681556293885747,0,0,0,0,0,-0.318479982835928,-0.312013794026312,-0.305530417054451,-0.312007763092191,0.00681556293885747,-12.5582153355972,-12.3017143515673,-12.0517572313539,-12.3040104441345,0.266564313727759,-0.211101986257193,-0.206815279017338,-0.202510033061672,-0.206808774204773,0.00452208413805179,-0.107377996578735,-0.105198515008975,-0.103020383992779,-0.105198988887418,0.00229348034511504,0.590432414763687,0.596915791735547,0.603381980545163,0.596909760801426,0.00681556293885733,0.284901997709235,0.284901997709235,0.284901997709235,0.284901997709235,0,0.391364661845962,0.395669907801627,0.399956615041483,0.395663402989062,0.00452208413805179,0.18885462878429,0.18885462878429,0.18885462878429,0.18885462878429,0,0.199067752917724,0.20124588393392,0.20342536550368,0.201246357812364,0.00229348034511506,0.0960473689249453,0.0960473689249453,0.0960473689249453,0.0960473689249453,0,0,0,0,0,0,-0.107377996578735,-0.105198515008975,-0.103020383992779,-0.105198988887418,0.00229348034511504,0,0,0,0,0,0,0,0,0,0,0.199067752917724,0.20124588393392,0.20342536550368,0.201246357812364,0.00229348034511506,0.0960473689249453,0.0960473689249453,0.0960473689249453,0.0960473689249453,0
"2","added_sugar","FL","mrh-eq",-0.0145944652765378,-0.0143017747758623,-0.013992655570794,-0.0142960103181806,0.000316781288694664,0,0,0,0,0,-0.0145944652765378,-0.0143017747758623,-0.013992655570794,-0.0142960103181806,0.000316781288694664,-12.5582153355972,-12.3017143515673,-12.0517572313539,-12.3040104441345,0.266564313727759,-0.00967481429821488,-0.00948082046959827,-0.00927549335515361,-0.00947684387807966,0.000210197130811644,-0.0049196509783229,-0.00482095430626407,-0.00471716221564043,-0.00481916644010098,0.000106584279844245,0.0270667042099666,0.0273758234150349,0.0276685139157104,0.0273700589573532,0.00031678128869465,0.0130740486391726,0.0130740486391726,0.0130740486391726,0.0130740486391726,0,0.017942972431046,0.0181482995454906,0.0183422933741072,0.018144322953972,0.000210197130811639,0.00866747907589237,0.00866747907589237,0.00866747907589237,0.00866747907589237,0,0.00912373177892064,0.00922752386954429,0.00932622054160312,0.0092257360033812,0.000106584279844244,0.00440656956328022,0.00440656956328022,0.00440656956328022,0.00440656956328022,0,0,0,0,0,0,-0.0049196509783229,-0.00482095430626407,-0.00471716221564043,-0.00481916644010098,0.000106584279844245,0,0,0,0,0,0,0,0,0,0,0.00912373177892064,0.00922752386954429,0.00932622054160312,0.0092257360033812,0.000106584279844244,0.00440656956328022,0.00440656956328022,0.00440656956328022,0.00440656956328022,0
"3","added_sugar","Food_price","USD",-0.541373886550764,-0.532611519399588,-0.52129685692147,-0.531715977179608,0.0105952809563985,0,0,0,0,0,-0.541373886550764,-0.532611519399588,-0.52129685692147,-0.531715977179608,0.0105952809563985,-12.5582153355972,-12.3017143515673,-12.0517572313539,-12.3040104441345,0.266564313727759,-0.358821383621814,-0.353006083471132,-0.345497223272623,-0.352411851875403,0.00703157298999438,-0.182552502928949,-0.179605435928456,-0.175799633648847,-0.179304125304205,0.00356370796788081,1.00920804287464,1.02052270535276,1.02928507250393,1.01962716313278,0.0105952809563987,0.48791118595317,0.48791118595317,0.48791118595317,0.48791118595317,0,0.668894882178554,0.676403742377063,0.682219042527746,0.675809510781335,0.00703157298999438,0.323397658905931,0.323397658905931,0.323397658905931,0.323397658905931,0,0.340313160696085,0.344118962975695,0.347066029976188,0.343817652351444,0.00356370796788085,0.164513527047239,0.164513527047239,0.164513527047239,0.164513527047239,0,0,0,0,0,0,-0.182552502928949,-0.179605435928456,-0.175799633648847,-0.179304125304205,0.00356370796788081,0,0,0,0,0,0,0,0,0,0,0.340313160696085,0.344118962975695,0.347066029976188,0.343817652351444,0.00356370796788085,0.164513527047239,0.164513527047239,0.164513527047239,0.164513527047239,0
"4","oil","CED","MJ",-0.00973334931870558,-0.00700029767832604,-0.00566466059536868,-0.00749061857566715,0.00218311008481718,0,0,0,0,0,-0.00973334931870558,-0.00700029767832604,-0.00566466059536868,-0.00749061857566715,0.00218311008481718,-1.05023506678962,-0.754264867818463,-0.610145309772661,-0.807545794458939,0.236177547155808,-0.00810566563698994,-0.0058217743589866,-0.00471105509575181,-0.00623341366241416,0.00182185548563908,-0.00162768368171564,-0.00117852331933944,-0.000953605499616859,-0.00125720491325299,0.000361262394270929,0.30509328324649,0.306428920329447,0.309161971969827,0.306919241226788,0.00218311008481721,0.299428622651121,0.299428622651121,0.299428622651121,0.299428622651121,0,0.254740740297647,0.255851459560882,0.258135350838885,0.25626309886431,0.00182185548563902,0.250029685201896,0.250029685201896,0.250029685201896,0.250029685201896,0,0.0503525429488426,0.0505774607685651,0.0510266211309413,0.0506561423624787,0.000361262394270914,0.0493989374492257,0.0493989374492257,0.0493989374492257,0.0493989374492257,0,0,0,0,0,0,-0.00162768368171564,-0.00117852331933944,-0.000953605499616859,-0.00125720491325299,0.000361262394270929,0,0,0,0,0,0,0,0,0,0,0.0503525429488426,0.0505774607685651,0.0510266211309413,0.0506561423624787,0.000361262394270914,0.0493989374492257,0.0493989374492257,0.0493989374492257,0.0493989374492257,0
"5","oil","FL","mrh-eq",-0.000496893915189676,-0.000351288215693554,-0.000285404527633583,-0.000379260851285186,0.000113915814379891,0,0,0,0,0,-0.000496893915189676,-0.000351288215693554,-0.000285404527633583,-0.000379260851285186,0.000113915814379891,-1.05023506678962,-0.754264867818463,-0.610145309772661,-0.807545794458939,0.236177547155808,-0.000413800320614856,-0.000292145755108172,-0.000237358099468927,-0.00031560782874587,9.50612165324944e-05,-8.30935945748192e-05,-5.91424605853829e-05,-4.80464281646556e-05,-6.36530225393159e-05,1.8854953123605e-05,0.0155234562081073,0.0155893398961673,0.0157349455956634,0.0156173125317589,0.00011391581437989,0.0152380516804737,0.0152380516804737,0.0152380516804737,0.0152380516804737,0,0.0129611518669095,0.0130159395225487,0.0131375940880554,0.0130394015961864,9.50612165324927e-05,0.0127237937674406,0.0127237937674406,0.0127237937674406,0.0127237937674406,0,0.00256230434119782,0.00257340037361855,0.00259735150760798,0.00257791093557248,1.88549531236052e-05,0.00251425791303316,0.00251425791303316,0.00251425791303316,0.00251425791303316,0,0,0,0,0,0,-8.30935945748192e-05,-5.91424605853829e-05,-4.80464281646556e-05,-6.36530225393159e-05,1.8854953123605e-05,0,0,0,0,0,0,0,0,0,0,0.00256230434119782,0.00257340037361855,0.00259735150760798,0.00257791093557248,1.88549531236052e-05,0.00251425791303316,0.00251425791303316,0.00251425791303316,0.00251425791303316,0
"6","oil","Food_price","USD",-0.00808975718945639,-0.00512687861284287,-0.0050372525603672,-0.00613503739324212,0.00182849441820957,0,0,0,0,0,-0.00808975718945639,-0.00512687861284287,-0.0050372525603672,-0.00613503739324212,0.00182849441820957,-1.05023506678962,-0.754264867818463,-0.610145309772661,-0.807545794458939,0.236177547155808,-0.00673839028181909,-0.00426520875601257,-0.00419337611281387,-0.00510778731131356,0.00152534051773459,-0.00135136690763729,-0.000861669856830303,-0.00084387644755333,-0.00102725008192856,0.000303158617828998,0.219050266192897,0.219139892245373,0.222102770821986,0.220148051025772,0.00182849441820959,0.21401301363253,0.21401301363253,0.21401301363253,0.21401301363253,0,0.182890601039608,0.182962433682806,0.185435615208613,0.183805012238107,0.00152534051773452,0.178697224926794,0.178697224926794,0.178697224926794,0.178697224926794,0,0.0361596651532892,0.0361774585625661,0.0366671556133732,0.0363430387876644,0.000303158617829004,0.0353157887057359,0.0353157887057359,0.0353157887057359,0.0353157887057359,0,0,0,0,0,0,-0.00135136690763729,-0.000861669856830303,-0.00084387644755333,-0.00102725008192856,0.000303158617828998,0,0,0,0,0,0,0,0,0,0,0.0361596651532892,0.0361774585625661,0.0366671556133732,0.0363430387876644,0.000303158617829004,0.0353157887057359,0.0353157887057359,0.0353157887057359,0.0353157887057359,0
"7","sat_fat","CED","MJ",-0.817842155368472,-0.812605985290401,-0.802614000164616,-0.810937278256115,0.0081440624639676,0,0,0,0,0,-0.817842155368472,-0.812605985290401,-0.802614000164616,-0.810937278256115,0.0081440624639676,-15.8064787983726,-15.7008732838818,-15.5164470849515,-15.6732169033767,0.154515859828819,-0.629344187033111,-0.625324570798588,-0.617527998155694,-0.623999322936002,0.0063240615307563,-0.18849796833536,-0.187281414491814,-0.185086002008922,-0.186937955320114,0.00182023881202068,1.73484882706371,1.74484081218949,1.75007698226756,1.7431721051552,0.00814406246396758,0.932234826899089,0.932234826899089,0.932234826899089,0.932234826899089,0,1.33425954126928,1.34205611391217,1.34607573014669,1.34073086604958,0.00632406153075554,0.716731543113582,0.716731543113582,0.716731543113582,0.716731543113582,0,0.400589285794429,0.402784698277322,0.404001252120868,0.402441239105621,0.00182023881202087,0.215503283785508,0.215503283785508,0.215503283785508,0.215503283785508,0,0,0,0,0,0,-0.18849796833536,-0.187281414491814,-0.185086002008922,-0.186937955320114,0.00182023881202068,0,0,0,0,0,0,0,0,0,0,0.400589285794429,0.402784698277322,0.404001252120868,0.402441239105621,0.00182023881202087,0.215503283785508,0.215503283785508,0.215503283785508,0.215503283785508,0
"8","sat_fat","FL","mrh-eq",-0.0221065890261908,-0.0219660967091416,-0.0216994557866214,-0.0219218340405553,0.000217682304902999,0,0,0,0,0,-0.0221065890261908,-0.0219660967091416,-0.0216994557866214,-0.0219218340405553,0.000217682304902999,-15.8064787983726,-15.7008732838818,-15.5164470849515,-15.6732169033767,0.154515859828819,-0.0170064789855083,-0.0168987275855097,-0.0166907576171962,-0.0168635631755746,0.000168936630981306,-0.00510011004068253,-0.00506736912363186,-0.00500869816942517,-0.00505827086498062,4.87524485709662e-05,0.04691985948399,0.0471865004065102,0.0473269927235594,0.0471422377379239,0.000217682304903007,0.0252204036973686,0.0252204036973686,0.0252204036973686,0.0252204036973686,0,0.0360753530444509,0.0362833230127644,0.036391074412763,0.0362481586028294,0.000168936630981307,0.0193845954272547,0.0193845954272547,0.0193845954272547,0.0193845954272547,0,0.010844506439539,0.0109031773937457,0.0109359183107964,0.0108940791350945,4.87524485709701e-05,0.00583580827011388,0.00583580827011388,0.00583580827011388,0.00583580827011388,0,0,0,0,0,0,-0.00510011004068253,-0.00506736912363186,-0.00500869816942517,-0.00505827086498062,4.87524485709662e-05,0,0,0,0,0,0,0,0,0,0,0.010844506439539,0.0109031773937457,0.0109359183107964,0.0108940791350945,4.87524485709701e-05,0.00583580827011388,0.00583580827011388,0.00583580827011388,0.00583580827011388,0
"9","sat_fat","Food_price","USD",-0.0928197904793038,-0.0925564819453875,-0.0910614420667177,-0.0921242955086319,0.000998268562270392,0,0,0,0,0,-0.0928197904793038,-0.0925564819453875,-0.0910614420667177,-0.0921242955086319,0.000998268562270392,-15.8064787983726,-15.7008732838818,-15.5164470849515,-15.6732169033767,0.154515859828819,-0.0714447408356295,-0.0712460624095017,-0.07008022069239,-0.0709067068688056,0.000775975274433669,-0.0213750496436743,-0.0213104195358858,-0.0209812213743276,-0.0212175886398263,0.000222322661602438,0.197633348068612,0.199128387947282,0.199391696481198,0.198696201510526,0.000998268562270508,0.106571906001894,0.106571906001894,0.106571906001894,0.106571906001894,0,0.152039526036879,0.15320536775399,0.153404046180118,0.152866012213294,0.000775975274433621,0.0819593053444886,0.0819593053444886,0.0819593053444886,0.0819593053444886,0,0.0455938220317332,0.0459230201932914,0.0459876503010798,0.0458301892972318,0.000222322661602428,0.0246126006574056,0.0246126006574056,0.0246126006574056,0.0246126006574056,0,0,0,0,0,0,-0.0213750496436743,-0.0213104195358858,-0.0209812213743276,-0.0212175886398263,0.000222322661602438,0,0,0,0,0,0,0,0,0,0,0.0455938220317332,0.0459230201932914,0.0459876503010798,0.0458301892972318,0.000222322661602428,0.0246126006574056,0.0246126006574056,0.0246126006574056,0.0246126006574056,0
