age_gp,sex_gp,race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
20-34,Female,HIS,CED,MJ,-0.6650037266582124,-0.6416883344360702,-0.6221092249180946,-0.64299931082349715,0.02260458334260419,0,0,0,0,0,-0.6650037266582124,-0.6416883344360702,-0.6221092249180946,-0.64299931082349715,0.02260458334260419,-17.334788664045227,-16.769235675583754,-15.807381998899075,-16.63018280252298,0.8128678638896314,-0.4888045920409866,-0.4703891503827402,-0.4573910130614217,-0.47228995892201314,0.016615209630377867,-0.17619913461722592,-0.17129918405332997,-0.16471821185667285,-0.17070935190148395,0.006064143103673048,1.4857986520846405,1.5053777616026163,1.5286931538247583,1.506688737990043,0.022604583342604297,0.8636894271665458,0.8636894271665458,0.8636894271665458,0.863689427166546,0,1.1127295403792268,1.1257276777005454,1.1441431193587914,1.127628486239818,0.01661520963037779,0.655338527317805,0.655338527317805,0.655338527317805,0.655338527317805,0,0.3730691117054137,0.37965008390207083,0.38455003446596686,0.37906025175022484,0.006064143103673075,0.2083508998487409,0.2083508998487409,0.2083508998487409,0.2083508998487409,0,-0.4888045920409866,-0.4703891503827402,-0.4573910130614217,-0.47228995892201314,0.016615209630377867,-0.17619913461722592,-0.17129918405332997,-0.16471821185667285,-0.17070935190148395,0.006064143103673048,0,0,0,0,0,0,0,0,0,0,0.3730691117054137,0.37965008390207083,0.38455003446596686,0.37906025175022484,0.006064143103673075,0.2083508998487409,0.2083508998487409,0.2083508998487409,0.2083508998487409,0
20-34,Female,HIS,FL,mrh-eq,-0.021608849641418158,-0.020977174464796553,-0.020062876171578745,-0.020878008458973325,8.181898886250345e-4,0,0,0,0,0,-0.021608849641418158,-0.020977174464796553,-0.020062876171578745,-0.020878008458973325,8.181898886250345e-4,-17.334788664045227,-16.769235675583754,-15.807381998899075,-16.63018280252298,0.8128678638896314,-0.01566406237450083,-0.015154798426804627,-0.01453998889654037,-0.01511776488906145,5.924863040258156e-4,-0.00594478726691733,-0.005822376037991927,-0.005522887275038374,-0.005760243569911874,2.2847910623340417e-4,0.05012372019617343,0.05103801848939124,0.05166969366601284,0.050938852483568005,8.181898886250335e-4,0.030060844024594684,0.030060844024594684,0.030060844024594684,0.03006084402459468,0,0.03738462324658423,0.03799943277684849,0.03850869672454469,0.03796239923910532,5.924863040258155e-4,0.022844634350043865,0.022844634350043865,0.022844634350043865,0.022844634350043868,0,0.012739096949589189,0.013038585712542745,0.013160996941468148,0.012976453244462692,2.2847910623340526e-4,0.0072162096745508175,0.0072162096745508175,0.0072162096745508175,0.007216209674550817,0,-0.01566406237450083,-0.015154798426804627,-0.01453998889654037,-0.01511776488906145,5.924863040258156e-4,-0.00594478726691733,-0.005822376037991927,-0.005522887275038374,-0.005760243569911874,2.2847910623340417e-4,0,0,0,0,0,0,0,0,0,0,0.012739096949589189,0.013038585712542745,0.013160996941468148,0.012976453244462692,2.2847910623340526e-4,0.0072162096745508175,0.0072162096745508175,0.0072162096745508175,0.007216209674550817,0
20-34,Female,HIS,Food_price,USD,-0.2984936798906059,-0.29408176723099455,-0.27323904590604586,-0.28831657120806914,0.014198699062821415,0,0,0,0,0,-0.2984936798906059,-0.29408176723099455,-0.27323904590604586,-0.28831657120806914,0.014198699062821415,-17.334788664045227,-16.769235675583754,-15.807381998899075,-16.63018280252298,0.8128678638896314,-0.20946680383029925,-0.20554077779878543,-0.19142454771516243,-0.20196526760506292,0.009988031969411889,-0.08902687606030658,-0.08854098943220909,-0.08181449819088345,-0.08635130360300623,0.004243297137129149,0.7194156156413085,0.7402583369662572,0.7446702496258686,0.7344931409433317,0.014198699062821415,0.4461765697352626,0.4461765697352626,0.4461765697352626,0.4461765697352626,0,0.5291089823932157,0.5432252124768386,0.5471512385083525,0.539649702283116,0.00998803196941188,0.33768443467805326,0.33768443467805326,0.33768443467805326,0.33768443467805326,0,0.19030663324809288,0.19703312448941854,0.19751901111751605,0.19484343866021567,0.0042432971371291536,0.10849213505720944,0.10849213505720944,0.10849213505720944,0.10849213505720944,0,-0.20946680383029925,-0.20554077779878543,-0.19142454771516243,-0.20196526760506292,0.009988031969411889,-0.08902687606030658,-0.08854098943220909,-0.08181449819088345,-0.08635130360300623,0.004243297137129149,0,0,0,0,0,0,0,0,0,0,0.19030663324809288,0.19703312448941854,0.19751901111751605,0.19484343866021567,0.0042432971371291536,0.10849213505720944,0.10849213505720944,0.10849213505720944,0.10849213505720944,0
20-34,Female,NHB,CED,MJ,-0.6196654512075064,-0.6135461432186093,-0.609860540741308,-0.614400074977064,0.005213199121914834,0,0,0,0,0,-0.6196654512075064,-0.6135461432186093,-0.609860540741308,-0.614400074977064,0.005213199121914834,-18.586713127094562,-18.27316458931262,-18.228502944792787,-18.3675108676502,0.2054753211850053,-0.45597159596264675,-0.451380016295001,-0.4496719024175614,-0.45239175867752945,0.0034294470728139003,-0.16369385524485966,-0.1621661269236084,-0.16018863832374672,-0.16200831629953458,0.0018499063214131109,1.2985056826325376,1.3021912851098387,1.3083105930987355,1.3030452168682933,0.005213199121914665,0.6886451418912293,0.6886451418912293,0.6886451418912293,0.6886451418912293,0,0.9736582779292685,0.9753663918067083,0.9799579714743537,0.9763781341892366,0.00342944707281376,0.5239863755117071,0.5239863755117071,0.5239863755117071,0.5239863755117071,0,0.32484740470326906,0.3268248933031307,0.3283526216243819,0.3266670826790568,0.0018499063214130686,0.16465876637952231,0.16465876637952231,0.16465876637952231,0.16465876637952231,0,-0.45597159596264675,-0.451380016295001,-0.4496719024175614,-0.45239175867752945,0.0034294470728139003,-0.16369385524485966,-0.1621661269236084,-0.16018863832374672,-0.16200831629953458,0.0018499063214131109,0,0,0,0,0,0,0,0,0,0,0.32484740470326906,0.3268248933031307,0.3283526216243819,0.3266670826790568,0.0018499063214130686,0.16465876637952231,0.16465876637952231,0.16465876637952231,0.16465876637952231,0
20-34,Female,NHB,FL,mrh-eq,-0.019633288422947114,-0.01940149895872975,-0.019243548008422574,-0.01942740720922455,2.0635000125353908e-4,0,0,0,0,0,-0.019633288422947114,-0.01940149895872975,-0.019243548008422574,-0.01942740720922455,2.0635000125353908e-4,-18.586713127094562,-18.27316458931262,-18.228502944792787,-18.3675108676502,0.2054753211850053,-0.014280538067074845,-0.014105567914080864,-0.01402994910704868,-0.01414042803547097,1.3530007367279484e-4,-0.005352750355872268,-0.005295931044648888,-0.005213598901373894,-0.005286979173753585,7.364678652776618e-5,0.042159947038378186,0.042317897988685356,0.042549687452902725,0.04234380623918016,2.0635000125353745e-4,0.022916399029955608,0.022916399029955608,0.022916399029955608,0.022916399029955608,0,0.0314996610733882,0.03157527988042037,0.03175025003341436,0.031610140001810484,1.3530007367279788e-4,0.017469711966339514,0.017469711966339514,0.017469711966339514,0.017469711966339514,0,0.01066028596498999,0.010742618108264981,0.010799437419488361,0.010733666237369677,7.364678652776607e-5,0.005446687063616094,0.005446687063616094,0.005446687063616094,0.005446687063616094,0,-0.014280538067074845,-0.014105567914080864,-0.01402994910704868,-0.01414042803547097,1.3530007367279484e-4,-0.005352750355872268,-0.005295931044648888,-0.005213598901373894,-0.005286979173753585,7.364678652776618e-5,0,0,0,0,0,0,0,0,0,0,0.01066028596498999,0.010742618108264981,0.010799437419488361,0.010733666237369677,7.364678652776607e-5,0.005446687063616094,0.005446687063616094,0.005446687063616094,0.005446687063616094,0
20-34,Female,NHB,Food_price,USD,-0.30834538555522,-0.303512111627974,-0.2984170937384369,-0.30342027164120516,0.005226022015200588,0,0,0,0,0,-0.30834538555522,-0.303512111627974,-0.2984170937384369,-0.30342027164120516,0.005226022015200588,-18.586713127094562,-18.27316458931262,-18.228502944792787,-18.3675108676502,0.2054753211850053,-0.21620165111765058,-0.21255968568956948,-0.2097780986918862,-0.21286157285813015,0.0033909107820701777,-0.09214373443756942,-0.09095242593840452,-0.0886389950465507,-0.09055869878307508,0.0018758501491813312,0.6752676064753775,0.6803626243649147,0.6851958982921605,0.6802707843781458,0.005226022015200561,0.3768505127369406,0.3768505127369406,0.3768505127369406,0.3768505127369406,0,0.4955646599366169,0.49834624693430013,0.5019882123623813,0.4986481341028608,0.0033909107820701526,0.2857865612447307,0.2857865612447307,0.2857865612447307,0.2857865612447307,0,0.1797029465387607,0.18201637743061452,0.1832076859297794,0.18162265027528504,0.0018758501491813388,0.09106395149220999,0.09106395149220999,0.09106395149220999,0.09106395149220999,0,-0.21620165111765058,-0.21255968568956948,-0.2097780986918862,-0.21286157285813015,0.0033909107820701777,-0.09214373443756942,-0.09095242593840452,-0.0886389950465507,-0.09055869878307508,0.0018758501491813312,0,0,0,0,0,0,0,0,0,0,0.1797029465387607,0.18201637743061452,0.1832076859297794,0.18162265027528504,0.0018758501491813388,0.09106395149220999,0.09106395149220999,0.09106395149220999,0.09106395149220999,0
20-34,Female,NHW,CED,MJ,-0.7286310304165633,-0.6970473893469795,-0.6935608603669845,-0.7069060251678878,0.02033695422786557,0,0,0,0,0,-0.7286310304165633,-0.6970473893469795,-0.6935608603669845,-0.7069060251678878,0.02033695422786557,-18.999004772053475,-18.52543810710167,-18.013809965834813,-18.51208320313148,0.5186525526917439,-0.548641912954876,-0.5251481879051104,-0.5236713811907477,-0.5328734224087606,0.014747261550690963,-0.1799891174616873,-0.1718992014418691,-0.1698894791762369,-0.17403260275912735,0.005627534509163286,1.5737090554877828,1.5771955844677779,1.6087792255373619,1.5870542202886861,0.02033695422786567,0.8801481951207984,0.8801481951207984,0.8801481951207984,0.8801481951207984,0,1.2029375113442597,1.2044143180586226,1.2279080431083877,1.2121395525622727,0.01474726155069084,0.679266130153512,0.679266130153512,0.679266130153512,0.679266130153512,0,0.3707715441435232,0.37278126640915543,0.3808711824289736,0.3749146677264137,0.005627534509163276,0.2008820649672863,0.2008820649672863,0.2008820649672863,0.2008820649672863,0,-0.548641912954876,-0.5251481879051104,-0.5236713811907477,-0.5328734224087606,0.014747261550690963,-0.1799891174616873,-0.1718992014418691,-0.1698894791762369,-0.17403260275912735,0.005627534509163286,0,0,0,0,0,0,0,0,0,0,0.3707715441435232,0.37278126640915543,0.3808711824289736,0.3749146677264137,0.005627534509163276,0.2008820649672863,0.2008820649672863,0.2008820649672863,0.2008820649672863,0
20-34,Female,NHW,FL,mrh-eq,-0.022981180592586983,-0.021895171839685545,-0.02189126468532257,-0.02227485661110255,6.61198296910854e-4,0,0,0,0,0,-0.022981180592586983,-0.021895171839685545,-0.02189126468532257,-0.02227485661110255,6.61198296910854e-4,-18.999004772053475,-18.52543810710167,-18.013809965834813,-18.51208320313148,0.5186525526917439,-0.017000001943199044,-0.016263364955870985,-0.01620574140364491,-0.016501615283976943,4.6617920647645144e-4,-0.005984211467926156,-0.005692463254578856,-0.005630932547989801,-0.005773241327125609,1.9866081800996632e-4,0.05263699630388496,0.052640903458247935,0.05372691221114938,0.05302058822966493,6.61198296910857e-4,0.030745731618562387,0.030745731618562387,0.030745731618562387,0.030745731618562384,0,0.03989456629164751,0.039952189843873595,0.040688826831201653,0.040190440171979556,4.6617920647645344e-4,0.02368882488800261,0.02368882488800261,0.02368882488800261,0.02368882488800261,0,0.012687839278549579,0.012749369985138632,0.013041118198485933,0.012830148057685386,1.9866081800996667e-4,0.007056906730559778,0.007056906730559778,0.007056906730559778,0.007056906730559778,0,-0.017000001943199044,-0.016263364955870985,-0.01620574140364491,-0.016501615283976943,4.6617920647645144e-4,-0.005984211467926156,-0.005692463254578856,-0.005630932547989801,-0.005773241327125609,1.9866081800996632e-4,0,0,0,0,0,0,0,0,0,0,0.012687839278549579,0.012749369985138632,0.013041118198485933,0.012830148057685386,1.9866081800996667e-4,0.007056906730559778,0.007056906730559778,0.007056906730559778,0.007056906730559778,0
20-34,Female,NHW,Food_price,USD,-0.351471215540514,-0.3316680589744988,-0.3306822854099788,-0.3382706495013392,0.012345565859591739,0,0,0,0,0,-0.351471215540514,-0.3316680589744988,-0.3306822854099788,-0.3382706495013392,0.012345565859591739,-18.999004772053475,-18.52543810710167,-18.013809965834813,-18.51208320313148,0.5186525526917439,-0.24572623221849532,-0.23273076652147498,-0.23190748820196688,-0.23700170946095298,0.008159508635697333,-0.10578831375988759,-0.09980390121040078,-0.0979948493263726,-0.10126894004038627,0.0042935660202746235,0.8246684191355967,0.8256541927001169,0.8454573492661321,0.8322567832269573,0.012345565859591824,0.49398613372561806,0.49398613372561806,0.49398613372561806,0.493986133725618,0,0.6034356083056623,0.6042588866251705,0.617254352322191,0.6085298295646485,0.00815950863569743,0.37152812010369546,0.37152812010369546,0.37152812010369546,0.37152812010369546,0,0.2204528629482951,0.2222619148323233,0.2282463273818101,0.22372695366230877,0.00429356602027463,0.12245801362192252,0.12245801362192252,0.12245801362192252,0.1224580136219225,0,-0.24572623221849532,-0.23273076652147498,-0.23190748820196688,-0.23700170946095298,0.008159508635697333,-0.10578831375988759,-0.09980390121040078,-0.0979948493263726,-0.10126894004038627,0.0042935660202746235,0,0,0,0,0,0,0,0,0,0,0.2204528629482951,0.2222619148323233,0.2282463273818101,0.22372695366230877,0.00429356602027463,0.12245801362192252,0.12245801362192252,0.12245801362192252,0.1224580136219225,0
20-34,Female,OTH,CED,MJ,-0.5541457946444933,-0.5235804302363046,-0.5052020004419555,-0.5278565476446694,0.026024717188062967,0,0,0,0,0,-0.5541457946444933,-0.5235804302363046,-0.5052020004419555,-0.5278565476446694,0.026024717188062967,-16.402280975215298,-16.179607834808362,-13.220215181748,-15.219355374228213,1.8698724738835635,-0.41584817262143947,-0.39262308434918575,-0.3798394573564696,-0.3962867549735849,0.019215709079183046,-0.13829762202305376,-0.13095734588711885,-0.1253625430854859,-0.13156979267108446,0.006828566081530831,1.349228373356699,1.3676068031510478,1.3981721675592365,1.3718829205594127,0.026024717188062867,0.8440263729147431,0.8440263729147431,0.8440263729147431,0.8440263729147431,0,1.0281372724880797,1.040920899480796,1.0641459877530497,1.0445845701051952,0.019215709079183102,0.6482978151316101,0.6482978151316101,0.6482978151316101,0.6482978151316101,0,0.32109110086861903,0.32668590367025196,0.3340261798061868,0.32729835045421757,0.0068285660815307885,0.19572855778313308,0.19572855778313308,0.19572855778313308,0.19572855778313306,0,-0.41584817262143947,-0.39262308434918575,-0.3798394573564696,-0.3962867549735849,0.019215709079183046,-0.13829762202305376,-0.13095734588711885,-0.1253625430854859,-0.13156979267108446,0.006828566081530831,0,0,0,0,0,0,0,0,0,0,0.32109110086861903,0.32668590367025196,0.3340261798061868,0.32729835045421757,0.0068285660815307885,0.19572855778313308,0.19572855778313308,0.19572855778313308,0.19572855778313306,0
