age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
35-44,Female,HIS,added_sugar,FL,mrh-eq,-0.009059097136635032,-0.008175398289649811,-0.008090073059690298,-0.008455529383343041,5.647725187352911e-4,0,0,0,0,0,-0.009059097136635032,-0.008175398289649811,-0.008090073059690298,-0.008455529383343041,5.647725187352911e-4,-7.314790297840978,-6.601245487067285,-6.532349419958689,-6.827438028704161,0.4560269614314606,-0.006020206985667072,-0.005432946479282605,-0.005376243748568018,-0.005619107102324668,3.7531857880772405e-4,-0.0030388901509679593,-0.0027424518103672055,-0.0027138293111222804,-0.0028364222810183734,1.894539399275667e-4,0.016575791036782632,0.016661116266742142,0.017544815113727363,0.016941247360435372,5.647725187352906e-4,0.008485717977092333,0.008485717977092333,0.008485717977092333,0.008485717977092333,0,0.011015412627495344,0.011072115358209931,0.011659375864594397,0.011258275981251994,3.7531857880772454e-4,0.005639168878927326,0.005639168878927326,0.005639168878927326,0.005639168878927326,0,0.005560378409287287,0.005589000908532212,0.005885439249132967,0.00568297137918338,1.8945393992756684e-4,0.0028465490981650064,0.0028465490981650064,0.0028465490981650064,0.0028465490981650064,0,-0.006020206985667072,-0.005432946479282605,-0.005376243748568018,-0.005619107102324668,3.7531857880772405e-4,-0.0030388901509679593,-0.0027424518103672055,-0.0027138293111222804,-0.0028364222810183734,1.894539399275667e-4,0,0,0,0,0,0,0,0,0,0,0.005560378409287287,0.005589000908532212,0.005885439249132967,0.00568297137918338,1.8945393992756684e-4,0.0028465490981650064,0.0028465490981650064,0.0028465490981650064,0.0028465490981650064,0
35-44,Female,HIS,added_sugar,Food_price,USD,-0.19171105670154126,-0.17300998338195453,-0.17120430785467824,-0.17893819313364237,0.011951868351745165,0,0,0,0,0,-0.19171105670154126,-0.17300998338195453,-0.17120430785467824,-0.17893819313364237,0.011951868351745165,-7.314790297840978,-6.601245487067285,-6.532349419958689,-6.827438028704161,0.4560269614314606,-0.12740124378586096,-0.11497347857482723,-0.11377352009561016,-0.11891305988423657,0.007942592982248997,-0.06430981291568028,-0.05803650480712727,-0.05743078775906811,-0.06002513324940582,0.004009275369496171,0.3507813601506323,0.3525870356779085,0.37128810899749526,0.3585152454295964,0.01195186835174517,0.17957705229595403,0.17957705229595403,0.17957705229595403,0.17957705229595403,0,0.23311113270665795,0.234311091185875,0.2467388563969088,0.2382506724952844,0.007942592982249015,0.11933761261104779,0.11933761261104779,0.11933761261104779,0.11933761261104779,0,0.11767022744397435,0.11827594449203349,0.12454925260058652,0.12026457293431204,0.004009275369496177,0.060239439684906235,0.060239439684906235,0.060239439684906235,0.06023943968490623,0,-0.12740124378586096,-0.11497347857482723,-0.11377352009561016,-0.11891305988423657,0.007942592982248997,-0.06430981291568028,-0.05803650480712727,-0.05743078775906811,-0.06002513324940582,0.004009275369496171,0,0,0,0,0,0,0,0,0,0,0.11767022744397435,0.11827594449203349,0.12454925260058652,0.12026457293431204,0.004009275369496177,0.060239439684906235,0.060239439684906235,0.060239439684906235,0.06023943968490623,0
35-44,Female,HIS,oil,CED,MJ,-0.010519659726169056,-0.005197532203334252,0.004206386259833005,-0.0037653248558491815,0.007849168539496064,0,0,0,0,0,-0.010519659726169056,-0.005197532203334252,0.004206386259833005,-0.0037653248558491815,0.007849168539496064,-1.1389753768911373,-0.5627426508359399,0.45543016602759695,-0.407675952306698,0.8498382959398508,-0.008794260241987293,-0.004345050315508314,0.003516468822206168,-0.003147748837881822,0.006561774108323339,-0.0017253994841817631,-8.52481887825937e-4,6.899174376268376e-4,-6.175760179673587e-4,0.0012873944311727267,0.1745772548580035,0.18398117332117075,0.18930330084400554,0.18254896597368567,0.007849168539496076,0.17878364111783648,0.17878364111783648,0.17878364111783648,0.17878364111783648,0,0.14594367608049325,0.1538051952182077,0.1582544051446867,0.15260789374058123,0.006561774108323329,0.14946014490269938,0.14946014490269938,0.14946014490269938,0.14946014490269938,0,0.028633578777510268,0.030175978102963043,0.031048895699318867,0.029941072233104465,0.0012873944311727259,0.029323496215137107,0.029323496215137107,0.029323496215137107,0.029323496215137107,0,-0.008794260241987293,-0.004345050315508314,0.003516468822206168,-0.003147748837881822,0.006561774108323339,-0.0017253994841817631,-8.52481887825937e-4,6.899174376268376e-4,-6.175760179673587e-4,0.0012873944311727267,0,0,0,0,0,0,0,0,0,0,0.028633578777510268,0.030175978102963043,0.031048895699318867,0.029941072233104465,0.0012873944311727259,0.029323496215137107,0.029323496215137107,0.029323496215137107,0.029323496215137107,0
35-44,Female,HIS,oil,FL,mrh-eq,-5.353184271388344e-4,-2.644890458928917e-4,2.1405217803297056e-4,-1.9160769758414802e-4,3.9942399909172985e-4,0,0,0,0,0,-5.353184271388344e-4,-2.644890458928917e-4,2.1405217803297056e-4,-1.9160769758414802e-4,3.9942399909172985e-4,-1.1389753768911373,-0.5627426508359399,0.45543016602759695,-0.407675952306698,0.8498382959398508,-4.475172850771131e-4,-2.2110843518548498e-4,1.7894405408412203e-4,-1.601808424212819e-4,3.3391180763858936e-4,-8.780114206172134e-5,-4.338061070740675e-5,3.510812394884857e-5,-3.142685516286615e-5,6.551219145314048e-5,0.008883787490989043,0.009362328714914905,0.00963315809616085,0.009289447366606161,3.9942399909172985e-4,0.009097839669022013,0.009097839669022013,0.009097839669022013,0.009097839669022013,0,0.0074266983119158775,0.007826750801185485,0.008053159651077115,0.007765823208421282,3.3391180763858995e-4,0.007605642365999999,0.007605642365999999,0.007605642365999999,0.0076056423659999995,0,0.0014570891790731653,0.0015355779137294207,0.0015799984450837353,0.0015236241581848802,6.551219145314051e-5,0.001492197303022014,0.001492197303022014,0.001492197303022014,0.0014921973030220137,0,-4.475172850771131e-4,-2.2110843518548498e-4,1.7894405408412203e-4,-1.601808424212819e-4,3.3391180763858936e-4,-8.780114206172134e-5,-4.338061070740675e-5,3.510812394884857e-5,-3.142685516286615e-5,6.551219145314048e-5,0,0,0,0,0,0,0,0,0,0,0.0014570891790731653,0.0015355779137294207,0.0015799984450837353,0.0015236241581848802,6.551219145314051e-5,0.001492197303022014,0.001492197303022014,0.001492197303022014,0.0014921973030220137,0
35-44,Female,HIS,oil,Food_price,USD,-0.008700934732546276,-0.004298940236538216,0.0034791517272788107,-0.0031143446337982285,0.006492139949832946,0,0,0,0,0,-0.008700934732546276,-0.004298940236538216,0.0034791517272788107,-0.0031143446337982285,0.006492139949832946,-1.1389753768911373,-0.5627426508359399,0.45543016602759695,-0.407675952306698,0.8498382959398508,-0.0072738364527332195,-0.003593842404504775,0.002908512870899873,-0.002603540219530669,0.005427320819532359,-0.0014270982798130546,-7.050978320334418e-4,5.706388563789376e-4,-5.108044142675589e-4,0.0010648191303005857,0.14439490818585196,0.15217300014966897,0.15657499464567703,0.15098840454692897,0.0064921399498329415,0.14787405991313077,0.14787405991313077,0.14787405991313077,0.14787405991313077,0,0.12071173719101716,0.1272140924664218,0.13089408651465023,0.12622379028144767,0.005427320819532349,0.123620250061917,0.123620250061917,0.123620250061917,0.123620250061917,0,0.02368317099483482,0.024958907683247197,0.02568090813102681,0.02476461426548131,0.001064819130300586,0.024253809851213757,0.024253809851213757,0.024253809851213757,0.024253809851213757,0,-0.0072738364527332195,-0.003593842404504775,0.002908512870899873,-0.002603540219530669,0.005427320819532359,-0.0014270982798130546,-7.050978320334418e-4,5.706388563789376e-4,-5.108044142675589e-4,0.0010648191303005857,0,0,0,0,0,0,0,0,0,0,0.02368317099483482,0.024958907683247197,0.02568090813102681,0.02476461426548131,0.001064819130300586,0.024253809851213757,0.024253809851213757,0.024253809851213757,0.024253809851213757,0
35-44,Female,HIS,sat_fat,CED,MJ,-0.45384332118210924,-0.41950333631707615,-0.3956899645917212,-0.4231968847871386,0.030773722515314558,0,0,0,0,0,-0.45384332118210924,-0.41950333631707615,-0.3956899645917212,-0.4231968847871386,0.030773722515314558,-8.906908186257137,-8.232968352762091,-7.7656187066100015,-8.305456137794707,0.6039501039242476,-0.35038384750155516,-0.32387210774781,-0.3054873030857478,-0.3267236639203303,0.02375845317889897,-0.10345947368055411,-0.09563122856926616,-0.0902026615059734,-0.09647322086680833,0.007015269336415588,0.976010439441226,0.9998238111665807,1.034163796031614,1.0035173596366433,0.030773722515314513,0.5803204748495046,0.5803204748495046,0.5803204748495046,0.5803204748495046,0,0.7535161960351466,0.7719010006972088,0.798412740450954,0.7747525568697292,0.023758453178899,0.4480288929493988,0.4480288929493988,0.4480288929493988,0.4480288929493988,0,0.22249424340607918,0.22792281046937193,0.23575105558065987,0.2287648027669141,0.007015269336415588,0.1322915819001058,0.1322915819001058,0.1322915819001058,0.1322915819001058,0,-0.35038384750155516,-0.32387210774781,-0.3054873030857478,-0.3267236639203303,0.02375845317889897,-0.10345947368055411,-0.09563122856926616,-0.0902026615059734,-0.09647322086680833,0.007015269336415588,0,0,0,0,0,0,0,0,0,0,0.22249424340607918,0.22792281046937193,0.23575105558065987,0.2287648027669141,0.007015269336415588,0.1322915819001058,0.1322915819001058,0.1322915819001058,0.1322915819001058,0
35-44,Female,HIS,sat_fat,FL,mrh-eq,-0.012145860813648615,-0.01122684612940226,-0.010589547121175193,-0.011325693735023063,8.23573539465782e-4,0,0,0,0,0,-0.012145860813648615,-0.01122684612940226,-0.010589547121175193,-0.011325693735023063,8.23573539465782e-4,-8.906908186257137,-8.232968352762091,-7.7656187066100015,-8.305456137794707,0.6039501039242476,-0.009377054248633356,-0.008667540885876488,-0.008175522455529412,-0.008743854897248346,6.358292652778819e-4,-0.0027688065650152576,-0.002559305243525773,-0.0024140246656457823,-0.002581838837774718,1.8774427418789946e-4,0.02612021902017682,0.026757518028403888,0.02767653271265024,0.026856365634024687,8.235735394657819e-4,0.015530671899001626,0.015530671899001626,0.015530671899001626,0.015530671899001626,0,0.02016577618468573,0.020657794615032803,0.02136730797778967,0.02073410862640466,6.358292652778819e-4,0.011990253729156315,0.011990253729156315,0.011990253729156315,0.011990253729156316,0,0.005954442835491092,0.006099723413371084,0.006309224734860569,0.0061222570076200295,1.8774427418789962e-4,0.0035404181698453115,0.0035404181698453115,0.0035404181698453115,0.0035404181698453115,0,-0.009377054248633356,-0.008667540885876488,-0.008175522455529412,-0.008743854897248346,6.358292652778819e-4,-0.0027688065650152576,-0.002559305243525773,-0.0024140246656457823,-0.002581838837774718,1.8774427418789946e-4,0,0,0,0,0,0,0,0,0,0,0.005954442835491092,0.006099723413371084,0.006309224734860569,0.0061222570076200295,1.8774427418789962e-4,0.0035404181698453115,0.0035404181698453115,0.0035404181698453115,0.0035404181698453115,0
35-44,Female,HIS,sat_fat,Food_price,USD,-0.06479477324077826,-0.059892086721946035,-0.05649227460832104,-0.06041941107465033,0.004393534682764083,0,0,0,0,0,-0.06479477324077826,-0.059892086721946035,-0.05649227460832104,-0.06041941107465033,0.004393534682764083,-8.906908186257137,-8.232968352762091,-7.7656187066100015,-8.305456137794707,0.6039501039242476,-0.05002396396836007,-0.04623890845385323,-0.043614127624091226,-0.0466460223783251,0.0033919714457155033,-0.014770809272418204,-0.013653178268092809,-0.01287814698422982,-0.013773388696325231,0.0010015632370485835,0.13934406909306646,0.14274388120669146,0.1476465677255237,0.14327120555939576,0.004393534682764087,0.08285179448474542,0.08285179448474542,0.08285179448474542,0.08285179448474542,0,0.10757878055400548,0.11020356138376748,0.11398861689827433,0.11061067530823936,0.003391971445715507,0.06396465292991425,0.06396465292991425,0.06396465292991425,0.06396465292991425,0,0.031765288539060986,0.03254031982292397,0.03365795082724937,0.032660530251156394,0.0010015632370485835,0.018887141554831163,0.018887141554831163,0.018887141554831163,0.018887141554831163,0,-0.05002396396836007,-0.04623890845385323,-0.043614127624091226,-0.0466460223783251,0.0033919714457155033,-0.014770809272418204,-0.013653178268092809,-0.01287814698422982,-0.013773388696325231,0.0010015632370485835,0,0,0,0,0,0,0,0,0,0,0.031765288539060986,0.03254031982292397,0.03365795082724937,0.032660530251156394,0.0010015632370485835,0.018887141554831163,0.018887141554831163,0.018887141554831163,0.018887141554831163,0
35-44,Female,NHB,added_sugar,CED,MJ,-0.28697644284606916,-0.27783198321443475,-0.26662134342053373,-0.2771070077189026,0.010731591932454917,0,0,0,0,0,-0.28697644284606916,-0.27783198321443475,-0.26662134342053373,-0.2771070077189026,0.010731591932454917,-11.181669582363448,-10.825367423565543,-10.388559200775163,-10.797119681813797,0.4181427363563548,-0.18981711034137264,-0.18376861769962213,-0.1763534750849452,-0.18328909139333216,0.00709828217877112,-0.09715933250469656,-0.09406336551481263,-0.09026786833558854,-0.09381791632557047,0.0036333097536838245,0.43670520945566293,0.44791584924956396,0.4570603088811985,0.4471908737540318,0.010731591932454944,0.1700838660351292,0.1700838660351292,0.1700838660351292,0.17008386603512923,0,0.2888533989333796,0.2962685415480565,0.30231703418980704,0.29578901524176654,0.0070982821787711195,0.11249992384843437,0.11249992384843437,0.11249992384843437,0.11249992384843437,0,0.14785181052228336,0.15164730770150744,0.1547432746913914,0.15140185851226529,0.003633309753683824,0.057583942186694846,0.057583942186694846,0.057583942186694846,0.057583942186694846,0,-0.18981711034137264,-0.18376861769962213,-0.1763534750849452,-0.18328909139333216,0.00709828217877112,-0.09715933250469656,-0.09406336551481263,-0.09026786833558854,-0.09381791632557047,0.0036333097536838245,0,0,0,0,0,0,0,0,0,0,0.14785181052228336,0.15164730770150744,0.1547432746913914,0.15140185851226529,0.003633309753683824,0.057583942186694846,0.057583942186694846,0.057583942186694846,0.057583942186694846,0
35-44,Female,NHB,added_sugar,FL,mrh-eq,-0.011987085242381085,-0.01160511863908497,-0.011136847120007,-0.011574836212494846,4.4826155765610254e-4,0,0,0,0,0,-0.011987085242381085,-0.01160511863908497,-0.011136847120007,-0.011574836212494846,4.4826155765610254e-4,-11.181669582363448,-10.825367423565543,-10.388559200775163,-10.797119681813797,0.4181427363563548,-0.007928713101182885,-0.007676065893748272,-0.007366333339657682,-0.007656035947553193,2.964972062081208e-4,-0.004058372141198203,-0.003929052745336698,-0.003770513780349318,-0.003918800264941655,1.517643514479824e-4,0.01824129715882225,0.01870956867790022,0.019091535281196337,0.018679286251310098,4.4826155765610346e-4,0.007104450038815251,0.007104450038815251,0.007104450038815251,0.007104450038815251,0,0.012065486216313513,0.012375218770404102,0.012627865977838717,0.012355188824209024,2.964972062081212e-4,0.00469915287665583,0.00469915287665583,0.00469915287665583,0.00469915287665583,0,0.006175810942508739,0.0063343499074961195,0.006463669303357622,0.006324097427101075,1.517643514479822e-4,0.0024052971621594203,0.0024052971621594203,0.0024052971621594203,0.0024052971621594203,0,-0.007928713101182885,-0.007676065893748272,-0.007366333339657682,-0.007656035947553193,2.964972062081208e-4,-0.004058372141198203,-0.003929052745336698,-0.003770513780349318,-0.003918800264941655,1.517643514479824e-4,0,0,0,0,0,0,0,0,0,0,0.006175810942508739,0.0063343499074961195,0.006463669303357622,0.006324097427101075,1.517643514479822e-4,0.0024052971621594203,0.0024052971621594203,0.0024052971621594203,0.0024052971621594203,0
35-44,Female,NHB,added_sugar,Food_price,USD,-0.3256009821793486,-0.31522575762073674,-0.3025062629766729,-0.31440320671356053,0.012175971096796866,0,0,0,0,0,-0.3256009821793486,-0.31522575762073674,-0.3025062629766729,-0.31440320671356053,0.012175971096796866,-11.181669582363448,-10.825367423565543,-10.388559200775163,-10.797119681813797,0.4181427363563548,-0.21536484649629584,-0.2085022792230828,-0.20008912274795773,-0.207958212836447,0.008053649373700527,-0.11023613568305271,-0.10672347839765399,-0.1024171402287152,-0.10644499387711363,0.004122321723096321,0.4954819416932835,0.5082014363373474,0.5185766608959591,0.5073788854301712,0.012175971096796814,0.19297567871661062,0.19297567871661062,0.19297567871661062,0.19297567871661062,0,0.327730560271107,0.336143716746232,0.34300628401944505,0.3355996503595962,0.008053649373700513,0.12764143752314921,0.12764143752314921,0.12764143752314921,0.12764143752314921,0,0.16775138142217655,0.17205771959111535,0.17557037687651408,0.171779235070575,0.0041223217230963284,0.06533424119346136,0.06533424119346136,0.06533424119346136,0.06533424119346136,0,-0.21536484649629584,-0.2085022792230828,-0.20008912274795773,-0.207958212836447,0.008053649373700527,-0.11023613568305271,-0.10672347839765399,-0.1024171402287152,-0.10644499387711363,0.004122321723096321,0,0,0,0,0,0,0,0,0,0,0.16775138142217655,0.17205771959111535,0.17557037687651408,0.171779235070575,0.0041223217230963284,0.06533424119346136,0.06533424119346136,0.06533424119346136,0.06533424119346136,0
35-44,Female,NHB,oil,CED,MJ,-0.025384881942762443,-0.01914474635892759,-0.016335057000068334,-0.02034841170102429,0.004875797690569259,0,0,0,0,0,-0.025384881942762443,-0.01914474635892759,-0.016335057000068334,-0.02034841170102429,0.004875797690569259,-2.734488686776027,-2.0622941027547306,-1.7596311326263168,-2.191954318155742,0.5252265365634949,-0.021198368424662457,-0.01598736553624081,-0.013641054439649957,-0.01699252055091828,0.004071673685221716,-0.004186513518099986,-0.00315738082268678,-0.0026940025604183784,-0.0033558911501060094,8.041240053475442e-4,0.16232213471094575,0.16513182406980498,0.17137195965363983,0.16633548941190168,0.004875797690569252,0.1459870777108774,0.1459870777108774,0.1459870777108774,0.1459870777108774,0,0.13555172022619472,0.13789803132278555,0.14310903421120721,0.13890318633746304,0.004071673685221713,0.12191066578654478,0.12191066578654478,0.12191066578654478,0.12191066578654479,0,0.02677041448475102,0.027233792747019415,0.028262925442432623,0.027432303074438644,8.041240053475433e-4,0.024076411924332637,0.024076411924332637,0.024076411924332637,0.02407641192433264,0,-0.021198368424662457,-0.01598736553624081,-0.013641054439649957,-0.01699252055091828,0.004071673685221716,-0.004186513518099986,-0.00315738082268678,-0.0026940025604183784,-0.0033558911501060094,8.041240053475442e-4,0,0,0,0,0,0,0,0,0,0,0.02677041448475102,0.027233792747019415,0.028262925442432623,0.027432303074438644,8.041240053475433e-4,0.024076411924332637,0.024076411924332637,0.024076411924332637,0.02407641192433264,0
35-44,Female,NHB,oil,FL,mrh-eq,-0.0012688027506640766,-9.569044636781949e-4,-8.164688455386109e-4,-0.0010170668036242642,2.4370511296546157e-4,0,0,0,0,0,-0.0012688027506640766,-9.569044636781949e-4,-8.164688455386109e-4,-0.0010170668036242642,2.4370511296546157e-4,-2.734488686776027,-2.0622941027547306,-1.7596311326263168,-2.191954318155742,0.5252265365634949,-0.0010595498622939542,-7.990903173783662e-4,-6.818155559679865e-4,-8.493305922924744e-4,2.0351289335378555e-4,-2.092528883701223e-4,-1.5781414629982871e-4,-1.3465328957062436e-4,-1.6773621133178986e-4,4.01922196116761e-5,0.008113284571474366,0.008253720189613949,0.008565618476599831,0.008313882529560017,2.4370511296546143e-4,0.007296815725935754,0.007296815725935754,0.007296815725935754,0.007296815725935754,0,0.006775229282847987,0.006892504044258367,0.0071529635891739544,0.006942744319172474,2.0351289335378552e-4,0.006093413726880001,0.006093413726880001,0.006093413726880001,0.006093413726880002,0,0.001338055288626378,0.0013612161453555823,0.001412654887425876,0.0013711382103875434,4.0192219611676105e-5,0.0012034019990557535,0.0012034019990557535,0.0012034019990557535,0.0012034019990557535,0,-0.0010595498622939542,-7.990903173783662e-4,-6.818155559679865e-4,-8.493305922924744e-4,2.0351289335378555e-4,-2.092528883701223e-4,-1.5781414629982871e-4,-1.3465328957062436e-4,-1.6773621133178986e-4,4.01922196116761e-5,0,0,0,0,0,0,0,0,0,0,0.001338055288626378,0.0013612161453555823,0.001412654887425876,0.0013711382103875434,4.0192219611676105e-5,0.0012034019990557535,0.0012034019990557535,0.0012034019990557535,0.0012034019990557535,0
35-44,Female,NHB,oil,Food_price,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.734488686776027,-2.0622941027547306,-1.7596311326263168,-2.191954318155742,0.5252265365634949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35-44,Female,NHB,sat_fat,CED,MJ,-0.3815552543442432,-0.3773132690955268,-0.36793581208742077,-0.3755113491799515,0.007336023339953627,0,0,0,0,0,-0.3815552543442432,-0.3773132690955268,-0.36793581208742077,-0.3755113491799515,0.007336023339953627,-7.797543018818093,-7.710852920633218,-7.519213246967885,-7.674028508183935,0.14992050804975335,-0.29534740802600346,-0.292063848610091,-0.2848051158585807,-0.2906690509484777,0.005678536605130243,-0.08620784631823977,-0.08524942048543584,-0.08313069622884009,-0.08484229823147378,0.0016574867348234047,0.8398981608508246,0.8492756178589307,0.853517603107647,0.8474736979433555,0.007336023339953682,0.471962348763404,0.471962348763404,0.471962348763404,0.471962348763404,0,0.6501332165885848,0.657391949340095,0.6606755087560076,0.6559971516784818,0.005678536605130183,0.3653281007300041,0.3653281007300041,0.3653281007300041,0.36532810073000405,0,0.18976494426223997,0.19188366851883573,0.19284209435163965,0.19147654626487368,0.0016574867348233989,0.10663424803339988,0.10663424803339988,0.10663424803339988,0.10663424803339988,0,-0.29534740802600346,-0.292063848610091,-0.2848051158585807,-0.2906690509484777,0.005678536605130243,-0.08620784631823977,-0.08524942048543584,-0.08313069622884009,-0.08484229823147378,0.0016574867348234047,0,0,0,0,0,0,0,0,0,0,0.18976494426223997,0.19188366851883573,0.19284209435163965,0.19147654626487368,0.0016574867348233989,0.10663424803339988,0.10663424803339988,0.10663424803339988,0.10663424803339988,0
35-44,Female,NHB,sat_fat,FL,mrh-eq,-0.01010291780250374,-0.009990597430030113,-0.009742298720286927,-0.009942885732742547,1.942451059366961e-4,0,0,0,0,0,-0.01010291780250374,-0.009990597430030113,-0.009742298720286927,-0.009942885732742547,1.942451059366961e-4,-7.797543018818093,-7.710852920633218,-7.519213246967885,-7.674028508183935,0.14992050804975335,-0.007820284355924937,-0.007733341428260074,-0.0075411428423307935,-0.007696409618342735,1.5035774742176554e-4,-0.0022826334465788013,-0.002257256001770039,-0.0022011558779561342,-0.0022464761143998137,4.388735851493035e-5,0.02223903873669188,0.022487337446435062,0.02259965781890869,0.0224396257491475,1.942451059366959e-4,0.01249674001640495,0.01249674001640495,0.01249674001640495,0.012496740016404948,0,0.017214393913039642,0.017406592498968924,0.01749353542663379,0.017369660689051585,1.5035774742176732e-4,0.00967325107070885,0.00967325107070885,0.00967325107070885,0.00967325107070885,0,0.005024644823652236,0.00508074494746614,0.005106122392274903,0.005069965060095914,4.388735851493011e-5,0.0028234889456961016,0.0028234889456961016,0.0028234889456961016,0.0028234889456961016,0,-0.007820284355924937,-0.007733341428260074,-0.0075411428423307935,-0.007696409618342735,1.5035774742176554e-4,-0.0022826334465788013,-0.002257256001770039,-0.0022011558779561342,-0.0022464761143998137,4.388735851493035e-5,0,0,0,0,0,0,0,0,0,0,0.005024644823652236,0.00508074494746614,0.005106122392274903,0.005069965060095914,4.388735851493011e-5,0.0028234889456961016,0.0028234889456961016,0.0028234889456961016,0.0028234889456961016,0
35-44,Female,NHB,sat_fat,Food_price,USD,-0.06159296385159054,-0.06090819685884605,-0.05939443086049077,-0.06061732001477208,0.0011842253913361789,0,0,0,0,0,-0.06159296385159054,-0.06090819685884605,-0.05939443086049077,-0.06061732001477208,0.0011842253913361789,-7.797543018818093,-7.710852920633218,-7.519213246967885,-7.674028508183935,0.14992050804975335,-0.047676770321171326,-0.047146718240624226,-0.045974969564955975,-0.04692156154058172,9.16663827499443e-4,-0.013916193530419212,-0.013761478618221823,-0.013419461295534783,-0.013695758474190368,2.6756156383673325e-4,0.13558145634558405,0.13709522234393934,0.1377799893366838,0.13680434549986537,0.0011842253913361758,0.07618702548509329,0.07618702548509329,0.07618702548509329,0.07618702548509329,0,0.10494844783851724,0.1061201965141855,0.1066502485947326,0.10589503981414299,9.166638274994497e-4,0.05897347827356127,0.05897347827356127,0.05897347827356127,0.058973478273561274,0,0.030633008507066805,0.030975025829753845,0.031129740741951236,0.03090930568572239,2.675615638367347e-4,0.017213547211532024,0.017213547211532024,0.017213547211532024,0.017213547211532024,0,-0.047676770321171326,-0.047146718240624226,-0.045974969564955975,-0.04692156154058172,9.16663827499443e-4,-0.013916193530419212,-0.013761478618221823,-0.013419461295534783,-0.013695758474190368,2.6756156383673325e-4,0,0,0,0,0,0,0,0,0,0,0.030633008507066805,0.030975025829753845,0.031129740741951236,0.03090930568572239,2.675615638367347e-4,0.017213547211532024,0.017213547211532024,0.017213547211532024,0.017213547211532024,0
