race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
HIS,CED,MJ,-0.601765088258917,-0.5926245493130442,-0.5784220256330201,-0.5908484143186051,0.012381737541048108,0,0,0,0,0,-0.601765088258917,-0.5926245493130442,-0.5784220256330201,-0.5908484143186051,0.012381737541048108,-14.50421436589901,-14.282901458028352,-13.698944393740726,-14.155657894373277,0.4379177170465975,-0.4418168772911498,-0.43429915169451183,-0.4235390085345536,-0.433161461321417,0.009670254677690438,-0.15994821096776718,-0.15832539761853218,-0.15488301709846652,-0.15768695299718807,0.0027226248722191314,1.4924308908537394,1.5066334145337628,1.5157739534796353,1.5048572795393238,0.01238173754104765,0.9140088652207191,0.9140088652207191,0.9140088652207191,0.9140088652207191,0,1.117299856212346,1.1280599993723037,1.1355777249689423,1.126922308999209,0.009670254677690488,0.6937608476777922,0.6937608476777922,0.6937608476777922,0.6937608476777922,0,0.3751310346413932,0.3785734151614588,0.3801962285106939,0.3779349705401147,0.0027226248722191553,0.2202480175429267,0.2202480175429267,0.2202480175429267,0.2202480175429267,0,-0.4418168772911498,-0.43429915169451183,-0.4235390085345536,-0.433161461321417,0.009670254677690438,-0.15994821096776718,-0.15832539761853218,-0.15488301709846652,-0.15768695299718807,0.0027226248722191314,0,0,0,0,0,0,0,0,0,0,0.3751310346413932,0.3785734151614588,0.3801962285106939,0.3779349705401147,0.0027226248722191553,0.2202480175429267,0.2202480175429267,0.2202480175429267,0.2202480175429267,0
HIS,FL,mrh-eq,-0.01936343939722406,-0.019168867027969584,-0.018612613933558942,-0.01904196151037093,4.101696130947625e-4,0,0,0,0,0,-0.01936343939722406,-0.019168867027969584,-0.018612613933558942,-0.01904196151037093,4.101696130947625e-4,-14.50421436589901,-14.282901458028352,-13.698944393740726,-14.155657894373277,0.4379177170465975,-0.013975104120477769,-0.013799279276590004,-0.013384042423542818,-0.013715275062849856,3.1947843848605865e-4,-0.005388335276746286,-0.005369587751379578,-0.005228571510016121,-0.005326686447521069,9.192866397633113e-5,0.0506697106714255,0.051225963765836144,0.051420536135090615,0.05109905824823749,4.101696130947625e-4,0.032057096737866574,0.032057096737866574,0.032057096737866574,0.032057096737866574,0,0.0377276925673128,0.038142929420359996,0.03831875426424776,0.03805892520661985,3.1947843848606196e-4,0.024343650143769973,0.024343650143769973,0.024343650143769973,0.024343650143769973,0,0.012942018104112721,0.013083034345476174,0.013101781870842884,0.013040133041617668,9.192866397632845e-5,0.0077134465940966,0.0077134465940966,0.0077134465940966,0.0077134465940966,0,-0.013975104120477769,-0.013799279276590004,-0.013384042423542818,-0.013715275062849856,3.1947843848605865e-4,-0.005388335276746286,-0.005369587751379578,-0.005228571510016121,-0.005326686447521069,9.192866397633113e-5,0,0,0,0,0,0,0,0,0,0,0.012942018104112721,0.013083034345476174,0.013101781870842884,0.013040133041617668,9.192866397632845e-5,0.0077134465940966,0.0077134465940966,0.0077134465940966,0.0077134465940966,0
HIS,Food_price,USD,-0.23923868681757585,-0.23757838998435032,-0.23253614980713777,-0.23639174319698644,0.0036742917598311924,0,0,0,0,0,-0.23923868681757585,-0.23757838998435032,-0.23253614980713777,-0.23639174319698644,0.0036742917598311924,-14.50421436589901,-14.282901458028352,-13.698944393740726,-14.155657894373277,0.4379177170465975,-0.1638651827952887,-0.16311320282091463,-0.15879143827535072,-0.16186064683102344,0.002882302036096485,-0.07537350402228712,-0.07446518716343564,-0.07374471153178702,-0.07453109636596296,8.591573561886232e-4,0.6727429009538289,0.6777851411310416,0.6794454379642669,0.6765984943436777,0.0036742917598311014,0.4402067511466912,0.4402067511466912,0.4402067511466912,0.4402067511466912,0,0.49035446939375094,0.4946762339393148,0.49542821391368874,0.4934236779494236,0.00288230203609642,0.33156303111840013,0.33156303111840013,0.33156303111840013,0.33156303111840013,0,0.18238843156007808,0.18310890719172668,0.18401722405057813,0.183174816394254,8.591573561886094e-4,0.10864372002829105,0.10864372002829105,0.10864372002829105,0.10864372002829105,0,-0.1638651827952887,-0.16311320282091463,-0.15879143827535072,-0.16186064683102344,0.002882302036096485,-0.07537350402228712,-0.07446518716343564,-0.07374471153178702,-0.07453109636596296,8.591573561886232e-4,0,0,0,0,0,0,0,0,0,0,0.18238843156007808,0.18310890719172668,0.18401722405057813,0.183174816394254,8.591573561886094e-4,0.10864372002829105,0.10864372002829105,0.10864372002829105,0.10864372002829105,0
NHB,CED,MJ,-0.6331949134494478,-0.6312473962191811,-0.6235302531604676,-0.6292229661039367,0.005380323558841593,0,0,0,0,0,-0.6331949134494478,-0.6312473962191811,-0.6235302531604676,-0.6292229661039367,0.005380323558841593,-18.431932258998152,-18.24314020839938,-17.955791237698158,-18.208558832924837,0.2523837020406808,-0.46095337241795475,-0.4600350531484118,-0.4544478748392604,-0.4583968569941632,0.0037062341851000317,-0.17224154103149306,-0.1712123430707695,-0.1690823783212074,-0.1708261091097735,0.0016960280200081102,1.4327956705118567,1.4405128135705705,1.4424603308008368,1.4384883834553257,0.005380323558841698,0.8092654173513889,0.8092654173513889,0.8092654173513889,0.8092654173513889,0,1.0672931759369515,1.0728803542461025,1.0737986735156457,1.071242158091854,0.003706234185099931,0.6128453010976909,0.6128453010976909,0.6128453010976909,0.6128453010976909,0,0.36550249457490547,0.3676324593244676,0.3686616572851909,0.36724622536347146,0.0016960280200080324,0.196420116253698,0.196420116253698,0.196420116253698,0.196420116253698,0,-0.46095337241795475,-0.4600350531484118,-0.4544478748392604,-0.4583968569941632,0.0037062341851000317,-0.17224154103149306,-0.1712123430707695,-0.1690823783212074,-0.1708261091097735,0.0016960280200081102,0,0,0,0,0,0,0,0,0,0,0.36550249457490547,0.3676324593244676,0.3686616572851909,0.36724622536347146,0.0016960280200080324,0.196420116253698,0.196420116253698,0.196420116253698,0.196420116253698,0
NHB,FL,mrh-eq,-0.02097046506136943,-0.0208370162328866,-0.020494986492103975,-0.020763829947869128,2.5815339811667424e-4,0,0,0,0,0,-0.02097046506136943,-0.0208370162328866,-0.020494986492103975,-0.020763829947869128,2.5815339811667424e-4,-18.431932258998152,-18.24314020839938,-17.955791237698158,-18.208558832924837,0.2523837020406808,-0.015039479971044826,-0.014960534617917824,-0.014717909327357576,-0.014903103060923703,1.7640457533132518e-4,-0.005930985090324597,-0.005876481614968769,-0.005777077164746399,-0.005860726886945421,8.214520295514997e-5,0.0481291930802961,0.04847122282107869,0.04860467164956155,0.048398036536061236,2.5815339811667315e-4,0.027634206588192118,0.027634206588192118,0.027634206588192118,0.027634206588192118,0,0.03565563642695395,0.03589826171751419,0.035977207070641205,0.035840830160520074,1.764045753313285e-4,0.020937727099596376,0.020937727099596376,0.020937727099596376,0.020937727099596376,0,0.012473556653342153,0.012572961103564522,0.01262746457892035,0.012557206375541174,8.214520295514957e-5,0.006696479488595752,0.006696479488595752,0.006696479488595752,0.006696479488595752,0,-0.015039479971044826,-0.014960534617917824,-0.014717909327357576,-0.014903103060923703,1.7640457533132518e-4,-0.005930985090324597,-0.005876481614968769,-0.005777077164746399,-0.005860726886945421,8.214520295514997e-5,0,0,0,0,0,0,0,0,0,0,0.012473556653342153,0.012572961103564522,0.01262746457892035,0.012557206375541174,8.214520295514957e-5,0.006696479488595752,0.006696479488595752,0.006696479488595752,0.006696479488595752,0
NHB,Food_price,USD,-0.31074893685343735,-0.30620224402274643,-0.30001675662579935,-0.3056272283854636,0.005670424518037834,0,0,0,0,0,-0.31074893685343735,-0.30620224402274643,-0.30001675662579935,-0.3056272283854636,0.005670424518037834,-18.431932258998152,-18.24314020839938,-17.955791237698158,-18.208558832924837,0.2523837020406808,-0.21407210393531043,-0.2109949025517744,-0.20677792248213217,-0.2105949802057722,0.0038546340384713676,-0.096676832918127,-0.09520734147097215,-0.09323883414366733,-0.09503224817969147,0.001815815498623574,0.6773627354829008,0.6835482228798481,0.688094915710539,0.6829732072425653,0.005670424518037922,0.3773459788571015,0.3773459788571015,0.3773459788571015,0.37734597885710147,0,0.4879737392172963,0.4921907192869384,0.49526792067047454,0.4917907969409363,0.0038546340384713633,0.2811958167351641,0.2811958167351641,0.2811958167351641,0.2811958167351641,0,0.18938899626560468,0.19135750359290954,0.19282699504006431,0.19118241030162883,0.0018158154986235627,0.09615016212193735,0.09615016212193735,0.09615016212193735,0.09615016212193735,0,-0.21407210393531043,-0.2109949025517744,-0.20677792248213217,-0.2105949802057722,0.0038546340384713676,-0.096676832918127,-0.09520734147097215,-0.09323883414366733,-0.09503224817969147,0.001815815498623574,0,0,0,0,0,0,0,0,0,0,0.18938899626560468,0.19135750359290954,0.19282699504006431,0.19118241030162883,0.0018158154986235627,0.09615016212193735,0.09615016212193735,0.09615016212193735,0.09615016212193735,0
NHW,CED,MJ,-0.7950465103990209,-0.7913479197853218,-0.7739608815614766,-0.7865449557115863,0.011851593970037641,0,0,0,0,0,-0.7950465103990209,-0.7913479197853218,-0.7739608815614766,-0.7865449557115863,0.011851593970037641,-20.07926487620235,-19.80171676043938,-19.723186970964353,-19.87154775211936,0.19692528451637495,-0.5903902384506894,-0.5881113436269997,-0.5754231693551978,-0.5844589648732761,0.008488722465738174,-0.20465627194833177,-0.2032365761583221,-0.19853771220627853,-0.20208599083831022,0.0033709319559610644,1.7409545085954938,1.7583415468193393,1.7620401374330394,1.7535385827456043,0.011851593970038153,0.9669936270340174,0.9669936270340174,0.9669936270340174,0.9669936270340175,0,1.3121861399466495,1.3248743142184511,1.327153209042141,1.3212219354647277,0.008488722465738048,0.7367629705914516,0.7367629705914516,0.7367629705914516,0.7367629705914517,0,0.42876836864884443,0.43346723260088815,0.43488692839089776,0.43231664728087615,0.003370931955961083,0.230230656442566,0.230230656442566,0.230230656442566,0.230230656442566,0,-0.5903902384506894,-0.5881113436269997,-0.5754231693551978,-0.5844589648732761,0.008488722465738174,-0.20465627194833177,-0.2032365761583221,-0.19853771220627853,-0.20208599083831022,0.0033709319559610644,0,0,0,0,0,0,0,0,0,0,0.42876836864884443,0.43346723260088815,0.43488692839089776,0.43231664728087615,0.003370931955961083,0.230230656442566,0.230230656442566,0.230230656442566,0.230230656442566,0
NHW,FL,mrh-eq,-0.02587330974751031,-0.025665430708398412,-0.02518925708413897,-0.025571292257469447,3.691429172715133e-4,0,0,0,0,0,-0.02587330974751031,-0.025665430708398412,-0.02518925708413897,-0.025571292257469447,3.691429172715133e-4,-20.07926487620235,-19.80171676043938,-19.723186970964353,-19.87154775211936,0.19692528451637495,-0.01888699021936086,-0.01875031643296848,-0.018419323720065352,-0.018682134353491028,2.531237364142457e-4,-0.006986319528149449,-0.006915114275429925,-0.006769933364073611,-0.00688915790397842,1.1608467715303419e-4,0.059181144289588934,0.05965731791384838,0.059865196952960296,0.05956317946291942,3.6914291727152445e-4,0.03399188720544999,0.03399188720544999,0.03399188720544999,0.03399188720544999,0,0.04426523868425294,0.04459623139715605,0.04473290518354843,0.0445280493176786,2.53123736414238e-4,0.025845914964187578,0.025845914964187578,0.025845914964187578,0.025845914964187578,0,0.014915905605336026,0.015061086516692341,0.015132291769411865,0.015035130145240836,1.160846771530355e-4,0.008145972241262418,0.008145972241262418,0.008145972241262418,0.008145972241262418,0,-0.01888699021936086,-0.01875031643296848,-0.018419323720065352,-0.018682134353491028,2.531237364142457e-4,-0.006986319528149449,-0.006915114275429925,-0.006769933364073611,-0.00688915790397842,1.1608467715303419e-4,0,0,0,0,0,0,0,0,0,0,0.014915905605336026,0.015061086516692341,0.015132291769411865,0.015035130145240836,1.160846771530355e-4,0.008145972241262418,0.008145972241262418,0.008145972241262418,0.008145972241262418,0
NHW,Food_price,USD,-0.35650938693113093,-0.34908220661302936,-0.3456931827610893,-0.3504991036187001,0.005823484831726161,0,0,0,0,0,-0.35650938693113093,-0.34908220661302936,-0.3456931827610893,-0.3504991036187001,0.005823484831726161,-20.07926487620235,-19.80171676043938,-19.723186970964353,-19.87154775211936,0.19692528451637495,-0.24659810289091347,-0.24148493900570336,-0.23981367657711256,-0.24269262372732417,0.003720771061324586,-0.10991128404021745,-0.10759726760732598,-0.10587950618397665,-0.10780647989137586,0.0021297093399848185,0.8589059784807669,0.862295002332707,0.8697221826508087,0.8637118993383778,0.005823484831726206,0.5132127957196777,0.5132127957196777,0.5132127957196777,0.5132127957196777,0,0.6235387734494945,0.6252100358780853,0.6303231997632956,0.6264177205997062,0.0037207710613247637,0.3837250968723821,0.3837250968723821,0.3837250968723821,0.38372509687238204,0,0.23536720503127237,0.23708496645462185,0.23939898288751332,0.23729417873867167,0.0021297093399848905,0.12948769884729575,0.12948769884729575,0.12948769884729575,0.12948769884729575,0,-0.24659810289091347,-0.24148493900570336,-0.23981367657711256,-0.24269262372732417,0.003720771061324586,-0.10991128404021745,-0.10759726760732598,-0.10587950618397665,-0.10780647989137586,0.0021297093399848185,0,0,0,0,0,0,0,0,0,0,0.23536720503127237,0.23708496645462185,0.23939898288751332,0.23729417873867167,0.0021297093399848905,0.12948769884729575,0.12948769884729575,0.12948769884729575,0.12948769884729575,0
OTH,CED,MJ,-0.5685641221395324,-0.5611112725252764,-0.5516924154979626,-0.5604214453627999,0.008899918765364178,0,0,0,0,0,-0.5685641221395324,-0.5611112725252764,-0.5516924154979626,-0.5604214453627999,0.008899918765364178,-15.242344166998771,-14.601203387569393,-14.438670244225966,-14.7691358914592,0.44729004388301286,-0.424708899428813,-0.4183770963901918,-0.41192241182232286,-0.41833398006413997,0.0067298339082335805,-0.14385522271071938,-0.1427341761350847,-0.13977000367563955,-0.14208746529865998,0.0022218622602947075,1.5133297116181093,1.5227485686454236,1.5302014182596793,1.5220587414829467,0.008899918765364258,0.9616372961201466,0.9616372961201466,0.9616372961201466,0.9616372961201466,0,1.1463354732210003,1.1527901577888693,1.1591219608274905,1.1527470414628174,0.006729833908233803,0.7344130613986776,0.7344130613986776,0.7344130613986776,0.7344130613986776,0,0.36699423839710876,0.3699584108565539,0.3710794574321886,0.3693117000201292,0.002221862260294715,0.22722423472146921,0.22722423472146921,0.22722423472146921,0.22722423472146921,0,-0.424708899428813,-0.4183770963901918,-0.41192241182232286,-0.41833398006413997,0.0067298339082335805,-0.14385522271071938,-0.1427341761350847,-0.13977000367563955,-0.14208746529865998,0.0022218622602947075,0,0,0,0,0,0,0,0,0,0,0.36699423839710876,0.3699584108565539,0.3710794574321886,0.3693117000201292,0.002221862260294715,0.22722423472146921,0.22722423472146921,0.22722423472146921,0.22722423472146921,0
