age_gp,sex_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
20-34,Female,added_sugar,CED,MJ,-0.18732089008651928,-0.18044815257690017,-0.17521148665378888,-0.18102221278269237,0.006392730785815404,0,0,0,0,0,-0.18732089008651928,-0.18044815257690017,-0.17521148665378888,-0.18102221278269237,0.006392730785815404,-7.419069894231053,-7.143965309669558,-6.934790078239408,-7.1670984160314335,0.255670230695336,-0.12408055368555573,-0.11952421865953496,-0.11605486407859686,-0.11990561530693239,0.004236941346660923,-0.06324033640096353,-0.0609239339173652,-0.059156622575192004,-0.06111659747575998,0.002155789664584698,0.33025076381686425,0.3354874297399755,0.34236016724959467,0.33606148994576773,0.006392730785815393,0.15503927716307542,0.15503927716307542,0.15503927716307542,0.15503927716307542,0,0.218757758200861,0.2222271127817991,0.2267834478078199,0.22260850942919652,0.00423694134666093,0.10270289412226413,0.10270289412226413,0.10270289412226413,0.10270289412226413,0,0.11149300561600325,0.11326031695817644,0.11557671944177479,0.11345298051657123,0.002155789664584702,0.052336383040811243,0.052336383040811243,0.052336383040811243,0.05233638304081125,0,-0.12408055368555573,-0.11952421865953496,-0.11605486407859686,-0.11990561530693239,0.004236941346660923,-0.06324033640096353,-0.0609239339173652,-0.059156622575192004,-0.06111659747575998,0.002155789664584698,0,0,0,0,0,0,0,0,0,0,0.11149300561600325,0.11326031695817644,0.11557671944177479,0.11345298051657123,0.002155789664584702,0.052336383040811243,0.052336383040811243,0.052336383040811243,0.05233638304081125,0
20-34,Female,added_sugar,FL,mrh-eq,-0.008308102633686157,-0.007981254660549492,-0.0077515921256468175,-0.008015354814315805,2.9438526118300516e-4,0,0,0,0,0,-0.008308102633686157,-0.007981254660549492,-0.0077515921256468175,-0.008015354814315805,2.9438526118300516e-4,-7.419069894231053,-7.143965309669558,-6.934790078239408,-7.1670984160314335,0.255670230695336,-0.005503467722406607,-0.005286799535004259,-0.005134642543538865,-0.005309435042350558,1.951057984416819e-4,-0.00280463491127955,-0.0026944551255452327,-0.002616949582107953,-0.0027059197719652463,9.92794699571892e-5,0.014655028231645391,0.014884690766548064,0.01521153873968473,0.014918790920314376,2.9438526118300527e-4,0.0069034361059985725,0.0069034361059985725,0.0069034361059985725,0.0069034361059985725,0,0.00970785092569385,0.009860007917159243,0.01007667610456159,0.009882643424505544,1.951057984416819e-4,0.004573208382154985,0.004573208382154985,0.004573208382154985,0.004573208382154985,0,0.004947177305951541,0.00502468284938882,0.0051348626351231386,0.005036147495808834,9.927946995718928e-5,0.002330227723843588,0.002330227723843588,0.002330227723843588,0.002330227723843588,0,-0.005503467722406607,-0.005286799535004259,-0.005134642543538865,-0.005309435042350558,1.951057984416819e-4,-0.00280463491127955,-0.0026944551255452327,-0.002616949582107953,-0.0027059197719652463,9.92794699571892e-5,0,0,0,0,0,0,0,0,0,0,0.004947177305951541,0.00502468284938882,0.0051348626351231386,0.005036147495808834,9.927946995718928e-5,0.002330227723843588,0.002330227723843588,0.002330227723843588,0.002330227723843588,0
20-34,Female,added_sugar,Food_price,USD,-0.222046978818737,-0.2125400525269861,-0.20659458795159885,-0.21378968821693825,0.008204525247811293,0,0,0,0,0,-0.222046978818737,-0.2125400525269861,-0.20659458795159885,-0.21378968821693825,0.008204525247811293,-7.419069894231053,-7.143965309669558,-6.934790078239408,-7.1670984160314335,0.255670230695336,-0.1470937317927365,-0.14079193867326048,-0.13685279996003583,-0.1416209402193136,0.005437568014662089,-0.07495324702600051,-0.07174811385372558,-0.06974178799156308,-0.07216874799762468,0.0027669573672155995,0.39131833979042313,0.3972638043658103,0.4067707306575612,0.39851344005576245,0.008204525247811238,0.18472375183882425,0.18472375183882425,0.18472375183882425,0.18472375183882425,0,0.2592274745604448,0.2631666132736695,0.26946840639314545,0.2639956148197226,0.005437568014662042,0.12237467460040899,0.12237467460040899,0.12237467460040899,0.122374674600409,0,0.1320908652299783,0.13409719109214083,0.13730232426441574,0.13451782523603992,0.002766957367215606,0.06234907723841526,0.06234907723841526,0.06234907723841526,0.06234907723841526,0,-0.1470937317927365,-0.14079193867326048,-0.13685279996003583,-0.1416209402193136,0.005437568014662089,-0.07495324702600051,-0.07174811385372558,-0.06974178799156308,-0.07216874799762468,0.0027669573672155995,0,0,0,0,0,0,0,0,0,0,0.1320908652299783,0.13409719109214083,0.13730232426441574,0.13451782523603992,0.002766957367215606,0.06234907723841526,0.06234907723841526,0.06234907723841526,0.06234907723841526,0
20-34,Female,oil,CED,MJ,-0.01687702058831233,-0.013840160678394402,-0.010132850109253128,-0.013604914833052878,0.003555405160828349,0,0,0,0,0,-0.01687702058831233,-0.013840160678394402,-0.010132850109253128,-0.013604914833052878,0.003555405160828349,-1.805999131991648,-1.4806702786844383,-1.0856683863452394,-1.4562235983223368,0.37971212813506633,-0.014081224210759831,-0.011548595506518284,-0.008455234111878885,-0.011351847194097986,0.0029659457597981534,-0.0027957963775524994,-0.002291565171876119,-0.0016776159973742445,-0.002253067638954893,5.8945959573781e-4,0.1728811918656541,0.17658850243479537,0.17962536234471327,0.17635325658945386,0.003555405160828345,0.162748341756401,0.162748341756401,0.162748341756401,0.162748341756401,0,0.14422203242727785,0.14731539382191725,0.14984802252615884,0.14711864550949696,0.0029659457597981695,0.135766798315399,0.135766798315399,0.135766798315399,0.135766798315399,0,0.028659159438376238,0.029273108612878112,0.029777339818554495,0.029234611079956885,5.894595957378113e-4,0.026981543441001996,0.026981543441001996,0.026981543441001996,0.026981543441001996,0,-0.014081224210759831,-0.011548595506518284,-0.008455234111878885,-0.011351847194097986,0.0029659457597981534,-0.0027957963775524994,-0.002291565171876119,-0.0016776159973742445,-0.002253067638954893,5.8945959573781e-4,0,0,0,0,0,0,0,0,0,0,0.028659159438376238,0.029273108612878112,0.029777339818554495,0.029234611079956885,5.894595957378113e-4,0.026981543441001996,0.026981543441001996,0.026981543441001996,0.026981543441001996,0
20-34,Female,oil,FL,mrh-eq,-8.85875871277635e-4,-7.232396359412885e-4,-5.313309022734259e-4,-7.129685838951424e-4,1.868144986516782e-4,0,0,0,0,0,-8.85875871277635e-4,-7.232396359412885e-4,-5.313309022734259e-4,-7.129685838951424e-4,1.868144986516782e-4,-1.805999131991648,-1.4806702786844383,-1.0856683863452394,-1.4562235983223368,0.37971212813506633,-7.391178104749545e-4,-6.034851379747181e-4,-4.4335827529346525e-4,-5.948906852796246e-4,1.558407553414269e-4,-1.4675806080268036e-4,-1.1975449796657042e-4,-8.797262697996053e-5,-1.1807789861551783e-4,3.097375339907497e-5,0.00908284686806357,0.009274755601731431,0.00943739183706778,0.009264484549685287,1.8681449865167845e-4,0.008551515965790143,0.008551515965790143,0.008551515965790143,0.008551515965790143,0,0.007577104332644748,0.007737231195326002,0.007872863867826237,0.007728636742630908,1.558407553414271e-4,0.007133746057351282,0.007133746057351282,0.007133746057351282,0.007133746057351282,0,0.0015057425354188213,0.0015375244064054314,0.0015645279692415416,0.0015358478070543787,3.097375339907518e-5,0.0014177699084388612,0.0014177699084388612,0.0014177699084388612,0.001417769908438861,0,-7.391178104749545e-4,-6.034851379747181e-4,-4.4335827529346525e-4,-5.948906852796246e-4,1.558407553414269e-4,-1.4675806080268036e-4,-1.1975449796657042e-4,-8.797262697996053e-5,-1.1807789861551783e-4,3.097375339907497e-5,0,0,0,0,0,0,0,0,0,0,0.0015057425354188213,0.0015375244064054314,0.0015645279692415416,0.0015358478070543787,3.097375339907518e-5,0.0014177699084388612,0.0014177699084388612,0.0014177699084388612,0.001417769908438861,0
20-34,Female,oil,Food_price,USD,-0.01953462158638127,-0.01620381903531847,-0.012004223412326456,-0.015898979360957344,0.00397215017887214,0,0,0,0,0,-0.01953462158638127,-0.01620381903531847,-0.012004223412326456,-0.015898979360957344,0.00397215017887214,-1.805999131991648,-1.4806702786844383,-1.0856683863452394,-1.4562235983223368,0.37971212813506633,-0.01629926461314032,-0.01352159779546406,-0.010017443687580969,-0.013266689974338858,0.003313583312364353,-0.0032353569732409488,-0.00268222123985441,-0.0019867797247454864,-0.0026322893866184854,6.585671210978073e-4,0.19745963754883408,0.20165923317182613,0.20499003572288896,0.20135439349746498,0.003972150178872177,0.18545541413650762,0.18545541413650762,0.18545541413650762,0.1854554141365076,0,0.1647318753840078,0.16823602949189087,0.17101369630956714,0.1679811216707657,0.003313583312364361,0.15471443169642682,0.15471443169642682,0.15471443169642682,0.15471443169642682,0,0.032727762164826306,0.03342320367993523,0.033976339413321774,0.03337327182669931,6.585671210978094e-4,0.030740982440080826,0.030740982440080826,0.030740982440080826,0.030740982440080823,0,-0.01629926461314032,-0.01352159779546406,-0.010017443687580969,-0.013266689974338858,0.003313583312364353,-0.0032353569732409488,-0.00268222123985441,-0.0019867797247454864,-0.0026322893866184854,6.585671210978073e-4,0,0,0,0,0,0,0,0,0,0,0.032727762164826306,0.03342320367993523,0.033976339413321774,0.03337327182669931,6.585671210978094e-4,0.030740982440080826,0.030740982440080826,0.030740982440080826,0.030740982440080823,0
20-34,Female,sat_fat,CED,MJ,-0.4782425238428273,-0.46256922783874094,-0.45659073052475607,-0.4659709115896537,0.01177030703631724,0,0,0,0,0,-0.4782425238428273,-0.46256922783874094,-0.45659073052475607,-0.4659709115896537,0.01177030703631724,-9.351428160545522,-9.048459633547218,-8.930015085038022,-9.11320488915743,0.22877409035887455,-0.372131438293571,-0.3599500080809438,-0.3552788524509115,-0.3625851921450122,0.009158666901599747,-0.10611108554925623,-0.10261921975779716,-0.1013118780738445,-0.10338571944464152,0.0026116671734678558,0.9849897503069613,0.9909682476209465,1.0066415436250327,0.9943699313718591,0.01177030703631724,0.5283990197822055,0.5283990197822055,0.5283990197822055,0.5283990197822055,0,0.7662549895510077,0.7709261451810399,0.7831075753936672,0.7735613292451083,0.009158666901599785,0.41097613710009606,0.41097613710009606,0.41097613710009606,0.4109761371000961,0,0.2187347607559539,0.22004210243990657,0.22353396823136565,0.22080860212675094,0.0026116671734678614,0.11742288268210939,0.11742288268210939,0.11742288268210939,0.11742288268210939,0,-0.372131438293571,-0.3599500080809438,-0.3552788524509115,-0.3625851921450122,0.009158666901599747,-0.10611108554925623,-0.10261921975779716,-0.1013118780738445,-0.10338571944464152,0.0026116671734678558,0,0,0,0,0,0,0,0,0,0,0.2187347607559539,0.22004210243990657,0.22353396823136565,0.22080860212675094,0.0026116671734678614,0.11742288268210939,0.11742288268210939,0.11742288268210939,0.11742288268210939,0
20-34,Female,sat_fat,FL,mrh-eq,-0.01260851603058003,-0.012193449834678268,-0.012036846860649002,-0.012284138684458093,3.1096017217721e-4,0,0,0,0,0,-0.01260851603058003,-0.012193449834678268,-0.012036846860649002,-0.012284138684458093,3.1096017217721e-4,-9.351428160545522,-9.048459633547218,-8.930015085038022,-9.11320488915743,0.22877409035887455,-0.009809520152782076,-0.009486999315199193,-0.009364633760140776,-0.009557229238891988,2.419209527643091e-4,-0.002798995877797955,-0.0027064505194790743,-0.002672213100508229,-0.0027269094455661044,6.90400031529239e-5,0.02598282754267596,0.026139430516705236,0.026554496712607,0.02623011936648506,3.109601721772145e-4,0.013945980682026961,0.013945980682026961,0.013945980682026961,0.013945980682026961,0,0.020209812481579957,0.02033217803663838,0.020654698874221264,0.020402407960331173,2.4192095276431153e-4,0.010845178721439187,0.010845178721439187,0.010845178721439187,0.010845178721439188,0,0.005773015061096007,0.0058072524800668514,0.005899797838385734,0.0058277114061538815,6.904000315292458e-5,0.003100801960587778,0.003100801960587778,0.003100801960587778,0.003100801960587778,0,-0.009809520152782076,-0.009486999315199193,-0.009364633760140776,-0.009557229238891988,2.419209527643091e-4,-0.002798995877797955,-0.0027064505194790743,-0.002672213100508229,-0.0027269094455661044,6.90400031529239e-5,0,0,0,0,0,0,0,0,0,0,0.005773015061096007,0.0058072524800668514,0.005899797838385734,0.0058277114061538815,6.904000315292458e-5,0.003100801960587778,0.003100801960587778,0.003100801960587778,0.003100801960587778,0
20-34,Female,sat_fat,Food_price,USD,-0.08586064551746951,-0.0829763406674759,-0.08194950910172648,-0.08362808567949141,0.0021344721796328126,0,0,0,0,0,-0.08586064551746951,-0.0829763406674759,-0.08194950910172648,-0.08362808567949141,0.0021344721796328126,-9.351428160545522,-9.048459633547218,-8.930015085038022,-9.11320488915743,0.22877409035887455,-0.06674682872215461,-0.06450821650871433,-0.06370561144491692,-0.06501207866648374,0.0016590534551731934,-0.019113816795314903,-0.018468124158761572,-0.018243897656809564,-0.01861600701300765,4.754267777286831e-4,0.17746214519120776,0.17848897675695719,0.18137328160695076,0.17914072176897267,0.002134472179632816,0.09551263608948125,0.09551263608948125,0.09551263608948125,0.09551263608948125,0,0.1379204230531663,0.1387230281169637,0.140961640330404,0.13922689027473312,0.0016590534551732055,0.07421481160824936,0.07421481160824936,0.07421481160824936,0.07421481160824936,0,0.03954172213804147,0.03976594863999348,0.0404116412765468,0.03991383149423955,4.7542677772867864e-4,0.021297824481231898,0.021297824481231898,0.021297824481231898,0.021297824481231898,0,-0.06674682872215461,-0.06450821650871433,-0.06370561144491692,-0.06501207866648374,0.0016590534551731934,-0.019113816795314903,-0.018468124158761572,-0.018243897656809564,-0.01861600701300765,4.754267777286831e-4,0,0,0,0,0,0,0,0,0,0,0.03954172213804147,0.03976594863999348,0.0404116412765468,0.03991383149423955,4.7542677772867864e-4,0.021297824481231898,0.021297824481231898,0.021297824481231898,0.021297824481231898,0
20-34,Male,added_sugar,CED,MJ,-0.12215943752312627,-0.12109922590043792,-0.11479962675959511,-0.11926084431512056,0.004188005836818993,0,0,0,0,0,-0.12215943752312627,-0.12109922590043792,-0.11479962675959511,-0.11926084431512056,0.004188005836818993,-4.653968527048492,-4.613025938952659,-4.373241022956219,-4.543256701092797,0.15962851207613862,-0.08084848297700846,-0.08014759370201151,-0.07597384930947255,-0.0789290480467336,0.0027741532751194725,-0.041310954546117815,-0.04095163219842642,-0.03882577745012255,-0.04033179626838696,0.0014138528565848475,0.25459587697994585,0.26089547612078867,0.26195568774347705,0.2590570945354713,0.004188005836819015,0.13979625022035072,0.13979625022035072,0.13979625022035072,0.13979625022035072,0,0.16850586307035906,0.172679607462898,0.17338049673789496,0.1714610618076201,0.002774153275119485,0.09253201376088649,0.09253201376088649,0.09253201376088649,0.09253201376088649,0,0.08609001390958677,0.08821586865789065,0.08857519100558205,0.08759603272785117,0.001413852856584854,0.04726423645946423,0.04726423645946423,0.04726423645946423,0.04726423645946423,0,-0.08084848297700846,-0.08014759370201151,-0.07597384930947255,-0.0789290480467336,0.0027741532751194725,-0.041310954546117815,-0.04095163219842642,-0.03882577745012255,-0.04033179626838696,0.0014138528565848475,0,0,0,0,0,0,0,0,0,0,0.08609001390958677,0.08821586865789065,0.08857519100558205,0.08759603272785117,0.001413852856584854,0.04726423645946423,0.04726423645946423,0.04726423645946423,0.04726423645946423,0
