age_gp,race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
20-34,HIS,CED,MJ,-0.560213159686857,-0.5549508765469843,-0.5471717885657155,-0.5540677871289507,0.006906354139103368,0,0,0,0,0,-0.560213159686857,-0.5549508765469843,-0.5471717885657155,-0.5540677871289507,0.006906354139103368,-13.669044729944359,-13.384651303724995,-13.182725195243934,-13.413587204685804,0.2571814209582762,-0.41029418884087554,-0.40609960661459726,-0.4006587753021083,-0.4056623262334707,0.005085390141151885,-0.14991897084598146,-0.148851269932387,-0.1465130132636072,-0.14840546089547987,0.0018337140480842562,1.3540976359091108,1.36187672389038,1.3671390070302525,1.3609936344723461,0.0069063541391034995,0.8069258473433953,0.8069258473433953,0.8069258473433953,0.8069258473433955,0,1.0121609509974425,1.0176017823099315,1.0217963645362096,1.0171645019288047,0.005085390141151863,0.6115021756953342,0.6115021756953342,0.6115021756953342,0.6115021756953342,0,0.3419366849116685,0.34427494158044836,0.3453426424940428,0.34382913254354114,0.00183371404808429,0.19542367164806132,0.19542367164806132,0.19542367164806132,0.19542367164806132,0,-0.41029418884087554,-0.40609960661459726,-0.4006587753021083,-0.4056623262334707,0.005085390141151885,-0.14991897084598146,-0.148851269932387,-0.1465130132636072,-0.14840546089547987,0.0018337140480842562,0,0,0,0,0,0,0,0,0,0,0.3419366849116685,0.34427494158044836,0.3453426424940428,0.34382913254354114,0.00183371404808429,0.19542367164806132,0.19542367164806132,0.19542367164806132,0.19542367164806132,0
20-34,HIS,FL,mrh-eq,-0.017403717401187055,-0.017394628143528185,-0.016995988966277565,-0.01725794396121529,2.450764611603504e-4,0,0,0,0,0,-0.017403717401187055,-0.017394628143528185,-0.016995988966277565,-0.01725794396121529,2.450764611603504e-4,-13.669044729944359,-13.384651303724995,-13.182725195243934,-13.413587204685804,0.2571814209582762,-0.01256965986478881,-0.012559273149924603,-0.012277425402817182,-0.012464023664926984,1.7453117105336932e-4,-0.004835286706382251,-0.004833989249176908,-0.004718495276239053,-0.004793920296288307,7.05875347485433e-5,0.04469843326777692,0.045097072445027545,0.04510616170268641,0.044960388262714646,2.450764611603493e-4,0.027702444301499353,0.027702444301499353,0.027702444301499353,0.027702444301499356,0,0.03336455490930956,0.033646402656416975,0.033656789371281186,0.03355115317141936,1.7453117105336783e-4,0.021087129506492372,0.021087129506492372,0.021087129506492372,0.021087129506492372,0,0.011333810071246037,0.011449304044183891,0.011450601501389233,0.01140923509129529,7.058753474854305e-5,0.006615314795006983,0.006615314795006983,0.006615314795006983,0.006615314795006984,0,-0.01256965986478881,-0.012559273149924603,-0.012277425402817182,-0.012464023664926984,1.7453117105336932e-4,-0.004835286706382251,-0.004833989249176908,-0.004718495276239053,-0.004793920296288307,7.05875347485433e-5,0,0,0,0,0,0,0,0,0,0,0.011333810071246037,0.011449304044183891,0.011450601501389233,0.01140923509129529,7.058753474854305e-5,0.006615314795006983,0.006615314795006983,0.006615314795006983,0.006615314795006984,0
20-34,HIS,Food_price,USD,-0.24451232878836865,-0.2394898504488411,-0.2366404926367331,-0.24025234887951463,0.004195365974759309,0,0,0,0,0,-0.24451232878836865,-0.2394898504488411,-0.2366404926367331,-0.24025234887951463,0.004195365974759309,-13.669044729944359,-13.384651303724995,-13.182725195243934,-13.413587204685804,0.2571814209582762,-0.168669677884551,-0.16496992076463263,-0.16303643165142698,-0.1655896639248827,0.003013053963434815,-0.07584265090381762,-0.07451992968420848,-0.0736040609853062,-0.07466268495463194,0.0011846737278655183,0.6524120851722005,0.6552614429843087,0.6602839213238363,0.6560239414149821,0.0041953659747593595,0.4157715925354674,0.4157715925354674,0.4157715925354674,0.4157715925354674,0,0.476398765653411,0.4783322547666166,0.48203201188653505,0.47895199792686677,0.003013053963434848,0.313362334001984,0.313362334001984,0.313362334001984,0.313362334001984,0,0.17601331951878965,0.17692918821769194,0.17825190943730107,0.1770719434881154,0.001184673727865511,0.10240925853348343,0.10240925853348343,0.10240925853348343,0.10240925853348343,0,-0.168669677884551,-0.16496992076463263,-0.16303643165142698,-0.1655896639248827,0.003013053963434815,-0.07584265090381762,-0.07451992968420848,-0.0736040609853062,-0.07466268495463194,0.0011846737278655183,0,0,0,0,0,0,0,0,0,0,0.17601331951878965,0.17692918821769194,0.17825190943730107,0.1770719434881154,0.001184673727865511,0.10240925853348343,0.10240925853348343,0.10240925853348343,0.10240925853348343,0
20-34,NHB,CED,MJ,-0.5725897122047101,-0.559809059199615,-0.5361580724455954,-0.5559949070070099,0.01945698022903654,0,0,0,0,0,-0.5725897122047101,-0.559809059199615,-0.5361580724455954,-0.5559949070070099,0.01945698022903654,-16.36121400028076,-16.020908683344814,-15.297090948381491,-15.886342922633453,0.5720607467897757,-0.4197629655204522,-0.4090443470014395,-0.39240390809288617,-0.40696651528581124,0.014511504102305279,-0.15282674668425783,-0.1507647121981755,-0.14375416435270938,-0.14902839172119872,0.005006210685270466,1.2201538811664414,1.243804867920461,1.2565855209255559,1.239990715727856,0.01945698022903649,0.6839958087208459,0.6839958087208459,0.6839958087208459,0.6839958087208459,0,0.9109655445107986,0.9276059834193521,0.9383246019383648,0.9255281517037237,0.014511504102305343,0.5185616364179124,0.5185616364179124,0.5185616364179124,0.5185616364179124,0,0.30918833665564294,0.31619888450110906,0.3182609189871912,0.31446256402413225,0.005006210685270443,0.16543417230293353,0.16543417230293353,0.16543417230293353,0.16543417230293353,0,-0.4197629655204522,-0.4090443470014395,-0.39240390809288617,-0.40696651528581124,0.014511504102305279,-0.15282674668425783,-0.1507647121981755,-0.14375416435270938,-0.14902839172119872,0.005006210685270466,0,0,0,0,0,0,0,0,0,0,0.30918833665564294,0.31619888450110906,0.3182609189871912,0.31446256402413225,0.005006210685270443,0.16543417230293353,0.16543417230293353,0.16543417230293353,0.16543417230293353,0
20-34,NHB,FL,mrh-eq,-0.017975321825330973,-0.01767259415632988,-0.016869535014247924,-0.01749703925349449,6.015235348956226e-4,0,0,0,0,0,-0.017975321825330973,-0.01767259415632988,-0.016869535014247924,-0.01749703925349449,6.015235348956226e-4,-16.36121400028076,-16.020908683344814,-15.297090948381491,-15.886342922633453,0.5720607467897757,-0.013023973628736243,-0.012753761275722171,-0.012195759563388586,-0.012652782553153922,4.445876765789761e-4,-0.004951348196594728,-0.004918832880607708,-0.004673775450859334,-0.004844256700340567,1.5973027751689192e-4,0.03962495615472487,0.04042801529680682,0.04073074296580791,0.04025246039397143,6.015235348956211e-4,0.02275542114047694,0.02275542114047694,0.02275542114047694,0.022755421140476944,0,0.029489638240779138,0.030047639953112718,0.03031785230612679,0.02994666123054447,4.4458767657897246e-4,0.017293878677390545,0.017293878677390545,0.017293878677390545,0.017293878677390545,0,0.010135317913945731,0.010380375343694107,0.010412890659681125,0.010305799163426964,1.5973027751689203e-4,0.005461542463086398,0.005461542463086398,0.005461542463086398,0.005461542463086398,0,-0.013023973628736243,-0.012753761275722171,-0.012195759563388586,-0.012652782553153922,4.445876765789761e-4,-0.004951348196594728,-0.004918832880607708,-0.004673775450859334,-0.004844256700340567,1.5973027751689192e-4,0,0,0,0,0,0,0,0,0,0,0.010135317913945731,0.010380375343694107,0.010412890659681125,0.010305799163426964,1.5973027751689203e-4,0.005461542463086398,0.005461542463086398,0.005461542463086398,0.005461542463086398,0
20-34,NHB,Food_price,USD,-0.26448337077370043,-0.26124299544706,-0.250233782248664,-0.25851708742188256,0.007862549362747497,0,0,0,0,0,-0.26448337077370043,-0.26124299544706,-0.250233782248664,-0.25851708742188256,0.007862549362747497,-16.36121400028076,-16.020908683344814,-15.297090948381491,-15.886342922633453,0.5720607467897757,-0.18319233710898075,-0.18155370082046982,-0.17360404270170818,-0.17933930719582045,0.005398566594949251,-0.0812910336647197,-0.07968929462659018,-0.07662973954695584,-0.07917778022606216,0.002492985842086317,0.5851631337176412,0.5961723469160368,0.5994127222426775,0.5934464388908597,0.007862549362747391,0.3349293514689769,0.3349293514689769,0.3349293514689769,0.3349293514689769,0,0.4255115043478787,0.4334611624666404,0.43509979875515137,0.43124676884199103,0.005398566594949303,0.2519074616461706,0.2519074616461706,0.2519074616461706,0.2519074616461706,0,0.15965162936976224,0.16271118444939656,0.16431292348752607,0.16219967004886857,0.0024929858420863096,0.0830218898228064,0.0830218898228064,0.0830218898228064,0.0830218898228064,0,-0.18319233710898075,-0.18155370082046982,-0.17360404270170818,-0.17933930719582045,0.005398566594949251,-0.0812910336647197,-0.07968929462659018,-0.07662973954695584,-0.07917778022606216,0.002492985842086317,0,0,0,0,0,0,0,0,0,0,0.15965162936976224,0.16271118444939656,0.16431292348752607,0.16219967004886857,0.0024929858420863096,0.0830218898228064,0.0830218898228064,0.0830218898228064,0.0830218898228064,0
20-34,NHW,CED,MJ,-0.6191704050797345,-0.6060038731216375,-0.6021622553989193,-0.6092757728533494,0.009389418083543398,0,0,0,0,0,-0.6191704050797345,-0.6060038731216375,-0.6021622553989193,-0.6092757728533494,0.009389418083543398,-14.777764596762616,-14.480554902898229,-14.284674900652059,-14.516109180659006,0.261341106110025,-0.46427334159939343,-0.45440043207311737,-0.4506505458909217,-0.4565488613166544,0.007407372631979263,-0.15489706348034094,-0.1516034410485202,-0.15151170950799772,-0.15272691153669501,0.0020301051338476378,1.4373062294360965,1.4411478471588144,1.4543143791169113,1.4444197468905262,0.009389418083543311,0.835143974037177,0.835143974037177,0.835143974037177,0.835143974037177,0,1.090567452578102,1.0943173387602974,1.1041902482865735,1.0964657680038343,0.007407372631979194,0.6399169066871803,0.6399169066871803,0.6399169066871803,0.6399169066871803,0,0.34673877685799454,0.346830508398517,0.35012413083033767,0.34795397888669183,0.0020301051338475974,0.19522706734999676,0.19522706734999676,0.19522706734999676,0.19522706734999676,0,-0.46427334159939343,-0.45440043207311737,-0.4506505458909217,-0.4565488613166544,0.007407372631979263,-0.15489706348034094,-0.1516034410485202,-0.15151170950799772,-0.15272691153669501,0.0020301051338476378,0,0,0,0,0,0,0,0,0,0,0.34673877685799454,0.346830508398517,0.35012413083033767,0.34795397888669183,0.0020301051338475974,0.19522706734999676,0.19522706734999676,0.19522706734999676,0.19522706734999676,0
20-34,NHW,FL,mrh-eq,-0.018911407368776407,-0.018491560366595234,-0.018413036157337484,-0.018611322750077135,2.8206186530266547e-4,0,0,0,0,0,-0.018911407368776407,-0.018491560366595234,-0.018413036157337484,-0.018611322750077135,2.8206186530266547e-4,-14.777764596762616,-14.480554902898229,-14.284674900652059,-14.516109180659006,0.261341106110025,-0.013967090817143072,-0.013662276141167325,-0.013564179299645006,-0.013734808714659756,2.211664986341472e-4,-0.004945346690173576,-0.004849886996232721,-0.004830314363968148,-0.004876514035417381,6.478614179480832e-5,0.04726213453688787,0.04734065874614562,0.0477605057483268,0.04746042112962753,2.820618653026682e-4,0.028849098379550384,0.028849098379550384,0.028849098379550384,0.028849098379550384,0,0.03569182460932449,0.0357899214508468,0.036094736126822555,0.035862454024339234,2.2116649863414864e-4,0.022127645309679478,0.022127645309679478,0.022127645309679478,0.022127645309679478,0,0.011551767433839052,0.011571340066103627,0.011666799760044484,0.011597967105288287,6.478614179480963e-5,0.0067214530698709064,0.0067214530698709064,0.0067214530698709064,0.0067214530698709064,0,-0.013967090817143072,-0.013662276141167325,-0.013564179299645006,-0.013734808714659756,2.211664986341472e-4,-0.004945346690173576,-0.004849886996232721,-0.004830314363968148,-0.004876514035417381,6.478614179480832e-5,0,0,0,0,0,0,0,0,0,0,0.011551767433839052,0.011571340066103627,0.011666799760044484,0.011597967105288287,6.478614179480963e-5,0.0067214530698709064,0.0067214530698709064,0.0067214530698709064,0.0067214530698709064,0
20-34,NHW,Food_price,USD,-0.25603579421444606,-0.25205979674536677,-0.248699597709409,-0.25227586637102345,0.003865687603207804,0,0,0,0,0,-0.25603579421444606,-0.25205979674536677,-0.248699597709409,-0.25227586637102345,0.003865687603207804,-14.777764596762616,-14.480554902898229,-14.284674900652059,-14.516109180659006,0.261341106110025,-0.1788119819457977,-0.1754014013711475,-0.1738431833395471,-0.17605135314063866,0.0026750467200954186,-0.07722381226864836,-0.07665839537421928,-0.07485641436986183,-0.07622451323038477,0.001301423655136048,0.6961089804616689,0.6994691794976268,0.703445176966706,0.6996852491232834,0.0038656876032078444,0.44740938275226005,0.44740938275226005,0.44740938275226005,0.44740938275226005,0,0.5108727426448079,0.5124309606764084,0.5158415412510586,0.5130809124458996,0.002675046720095485,0.33702955930526085,0.33702955930526085,0.33702955930526085,0.33702955930526085,0,0.18523623781686105,0.18703821882121846,0.18760363571564753,0.18660433667738396,0.0013014236551360402,0.11037982344699916,0.11037982344699916,0.11037982344699916,0.11037982344699916,0,-0.1788119819457977,-0.1754014013711475,-0.1738431833395471,-0.17605135314063866,0.0026750467200954186,-0.07722381226864836,-0.07665839537421928,-0.07485641436986183,-0.07622451323038477,0.001301423655136048,0,0,0,0,0,0,0,0,0,0,0.18523623781686105,0.18703821882121846,0.18760363571564753,0.18660433667738396,0.0013014236551360402,0.11037982344699916,0.11037982344699916,0.11037982344699916,0.11037982344699916,0
20-34,OTH,CED,MJ,-0.4815848771617489,-0.47058035881680665,-0.45637244226019147,-0.4694563594442898,0.013305357473496916,0,0,0,0,0,-0.4815848771617489,-0.47058035881680665,-0.45637244226019147,-0.4694563594442898,0.013305357473496916,-12.862459149023284,-12.835153102137411,-11.314868108339788,-12.311300840063113,0.9323418535134276,-0.35906550714936714,-0.34926074140842517,-0.33967987726446125,-0.34933930337227714,0.010203189940007663,-0.12251937001238188,-0.12131961740838143,-0.11669256499573015,-0.12011705607201272,0.0032387507435744116,1.2487816492674733,1.2629895658240884,1.2739940841690305,1.2618655664515717,0.013305357473496862,0.7924092070072818,0.7924092070072818,0.7924092070072818,0.7924092070072818,0,0.9447341946371659,0.9543150587811295,0.9641198245220716,0.9543936207449817,0.010203189940007582,0.6050543173727045,0.6050543173727045,0.6050543173727045,0.6050543173727045,0,0.30404745463030725,0.3086745070429587,0.309874259646959,0.3074719457065899,0.003238750743574445,0.1873548896345772,0.1873548896345772,0.1873548896345772,0.18735488963457722,0,-0.35906550714936714,-0.34926074140842517,-0.33967987726446125,-0.34933930337227714,0.010203189940007663,-0.12251937001238188,-0.12131961740838143,-0.11669256499573015,-0.12011705607201272,0.0032387507435744116,0,0,0,0,0,0,0,0,0,0,0.30404745463030725,0.3086745070429587,0.309874259646959,0.3074719457065899,0.003238750743574445,0.1873548896345772,0.1873548896345772,0.1873548896345772,0.18735488963457722,0
20-34,OTH,FL,mrh-eq,-0.015260988572024618,-0.015163642642160637,-0.014198936813782351,-0.01485930583566439,6.179953745943868e-4,0,0,0,0,0,-0.015260988572024618,-0.015163642642160637,-0.014198936813782351,-0.01485930583566439,6.179953745943868e-4,-12.862459149023284,-12.835153102137411,-11.314868108339788,-12.311300840063113,0.9323418535134276,-0.011229644015991568,-0.011099414865295714,-0.010410359108958095,-0.010903335354544219,4.634339739226563e-4,-0.004062497081031668,-0.004029613860199794,-0.0037868470089909975,-0.003955970481120172,1.584784604698607e-4,0.042039543298048015,0.04300424912642631,0.043101595056290284,0.042699912319930054,6.179953745943908e-4,0.02784060648426567,0.02784060648426567,0.02784060648426567,0.02784060648426567,0,0.03170082592240927,0.032389881678746874,0.032520110829442735,0.03219380216799538,4.634339739226508e-4,0.021290466813451172,0.021290466813451172,0.021290466813451172,0.021290466813451172,0,0.0103369866798055,0.010579753531014296,0.01061263675184617,0.010506110151934672,1.584784604698604e-4,0.006550139670814502,0.006550139670814502,0.006550139670814502,0.006550139670814502,0,-0.011229644015991568,-0.011099414865295714,-0.010410359108958095,-0.010903335354544219,4.634339739226563e-4,-0.004062497081031668,-0.004029613860199794,-0.0037868470089909975,-0.003955970481120172,1.584784604698607e-4,0,0,0,0,0,0,0,0,0,0,0.0103369866798055,0.010579753531014296,0.01061263675184617,0.010506110151934672,1.584784604698604e-4,0.006550139670814502,0.006550139670814502,0.006550139670814502,0.006550139670814502,0
20-34,OTH,Food_price,USD,-0.23034469381728456,-0.21997877818628228,-0.20058283326399445,-0.21681034685600664,0.01590265417948097,0,0,0,0,0,-0.23034469381728456,-0.21997877818628228,-0.20058283326399445,-0.21681034685600664,0.01590265417948097,-12.862459149023284,-12.835153102137411,-11.314868108339788,-12.311300840063113,0.9323418535134276,-0.16167371565204344,-0.1553717171560318,-0.14026440081236172,-0.1522821319463271,0.011581378963628722,-0.06867097816524113,-0.06460706103025046,-0.060318432451632736,-0.06452821490967957,0.004396606965544955,0.6871934175913527,0.7065893625136406,0.7169552781446429,0.7034209311833649,0.015902654179481057,0.48661058432735843,0.48661058432735843,0.48661058432735843,0.48661058432735843,0,0.5103838175769215,0.5254911339205917,0.5317931324166034,0.522401548710887,0.01158137896362876,0.3701194167645599,0.3701194167645599,0.3701194167645599,0.3701194167645599,0,0.17680960001443125,0.181098228593049,0.18516214572803963,0.1810193824724781,0.004396606965544944,0.11649116756279851,0.11649116756279851,0.11649116756279851,0.1164911675627985,0,-0.16167371565204344,-0.1553717171560318,-0.14026440081236172,-0.1522821319463271,0.011581378963628722,-0.06867097816524113,-0.06460706103025046,-0.060318432451632736,-0.06452821490967957,0.004396606965544955,0,0,0,0,0,0,0,0,0,0,0.17680960001443125,0.181098228593049,0.18516214572803963,0.1810193824724781,0.004396606965544944,0.11649116756279851,0.11649116756279851,0.11649116756279851,0.1164911675627985,0
