"","sex_gp","race_gp","Foodgroup","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"11","Female","NHB","added_sugar","FL","mrh-eq",-0.0192477538274851,-0.0189658891666038,-0.0187634408427656,-0.0189937545480224,0.00025604134521797,0,0,0,0,0,-0.0192477538274851,-0.0189658891666038,-0.0187634408427656,-0.0189937545480224,0.00025604134521797,-17.4501697119283,-17.2224899183167,-16.9876404761129,-17.219974252144,0.243446188519736,-0.0127504464720094,-0.0125622768527037,-0.0124287483578144,-0.0125814491770603,0.000170126964295346,-0.0064973073554757,-0.0064036123139001,-0.00633469248495115,-0.00641230537096208,8.5917243948711e-05,0.0306517299025549,0.0308541782263931,0.0311360428872744,0.0308820436078118,0.000256041345217984,0.0118882890597893,0.0118882890597893,0.0118882890597893,0.0118882890597893,0,0.0203039191619003,0.0204374476567895,0.0206256172760952,0.0204566199811461,0.000170126964295339,0.0078751708040858,0.0078751708040858,0.0078751708040858,0.0078751708040858,0,0.0103478107406547,0.0104167305696036,0.0105104256111792,0.0104254236266656,8.59172439487125e-05,0.00401311825570352,0.00401311825570352,0.00401311825570352,0.00401311825570352,0,0,0,0,0,0,-0.0064973073554757,-0.0064036123139001,-0.00633469248495115,-0.00641230537096208,8.5917243948711e-05,0,0,0,0,0,0,0,0,0,0,0.0103478107406547,0.0104167305696036,0.0105104256111792,0.0104254236266656,8.59172439487125e-05,0.00401311825570352,0.00401311825570352,0.00401311825570352,0.00401311825570352,0
"12","Female","NHB","added_sugar","Food_price","USD",-0.74300970808634,-0.738968330666997,-0.732390736965152,-0.738078430216996,0.00564181751728866,0,0,0,0,0,-0.74300970808634,-0.738968330666997,-0.732390736965152,-0.738078430216996,0.00564181751728866,-17.4501697119283,-17.2224899183167,-16.9876404761129,-17.219974252144,0.243446188519736,-0.492101225490538,-0.489371855429987,-0.485015407289784,-0.488800950840636,0.00376200867987424,-0.250908482595802,-0.24959647523701,-0.247375329675367,-0.249277479376361,0.0018799628920479,1.19401839147312,1.20059598517497,1.20463736259431,1.19970608472497,0.00564181751728858,0.461627654507973,0.461627654507973,0.461627654507973,0.461627654507973,0,0.790742121421843,0.795098569562045,0.797827939622596,0.794527664972694,0.00376200867987395,0.305726714132058,0.305726714132058,0.305726714132058,0.305726714132058,0,0.403276270051282,0.405497415612925,0.406809422971716,0.405178419752275,0.00187996289204773,0.155900940375914,0.155900940375914,0.155900940375914,0.155900940375914,0,0,0,0,0,0,-0.250908482595802,-0.24959647523701,-0.247375329675367,-0.249277479376361,0.0018799628920479,0,0,0,0,0,0,0,0,0,0,0.403276270051282,0.405497415612925,0.406809422971716,0.405178419752275,0.00187996289204773,0.155900940375914,0.155900940375914,0.155900940375914,0.155900940375914,0
"13","Female","NHB","oil","CED","MJ",-0.047138888864374,-0.0459839472605897,-0.0385001748413612,-0.0437633048692058,0.00493668349167921,0,0,0,0,0,-0.047138888864374,-0.0459839472605897,-0.0385001748413612,-0.0437633048692058,0.00493668349167921,-5.08958699997281,-4.96790970530787,-4.15849953823595,-4.72659992551595,0.532745644120749,-0.0393595392311811,-0.0383954708841594,-0.0321518583505452,-0.036542999239741,0.00411879884876039,-0.00777934963319292,-0.00758847637643027,-0.00634831649081608,-0.00722030562946482,0.000817884688756573,0.337749276120762,0.34523304853999,0.346387990143774,0.343012406148606,0.00493668349167921,0.2992491012794,0.2992491012794,0.2992491012794,0.2992491012794,0,0.28204781322303,0.288291425756644,0.289255494103666,0.286438954112226,0.00411879884876048,0.249895954872485,0.249895954872485,0.249895954872485,0.249895954872485,0,0.0557014628977313,0.0569416227833455,0.0571324960401082,0.0565734520363801,0.000817884688756574,0.0493531464069153,0.0493531464069153,0.0493531464069153,0.0493531464069153,0,0,0,0,0,0,-0.00777934963319292,-0.00758847637643027,-0.00634831649081608,-0.00722030562946482,0.000817884688756573,0,0,0,0,0,0,0,0,0,0,0.0557014628977313,0.0569416227833455,0.0571324960401082,0.0565734520363801,0.000817884688756574,0.0493531464069153,0.0493531464069153,0.0493531464069153,0.0493531464069153,0
"14","Female","NHB","oil","FL","mrh-eq",-0.00235126141578997,-0.00227813114655476,-0.00192221813679536,-0.00217890913233575,0.000241609042212473,0,0,0,0,0,-0.00235126141578997,-0.00227813114655476,-0.00192221813679536,-0.00217890913233575,0.000241609042212473,-5.08958699997281,-4.96790970530787,-4.15849953823595,-4.72659992551595,0.532745644120749,-0.00196325141721007,-0.00190219346608568,-0.00160527023186352,-0.00181943371763032,0.000201582845218407,-0.000388009998579898,-0.00037593768046909,-0.000316947904931841,-0.000359475414705426,4.00262047962031e-05,0.0167920241658083,0.0171479371755678,0.017221067444803,0.0170487151613487,0.000241609042212481,0.014869806029013,0.014869806029013,0.014869806029013,0.014869806029013,0,0.0140227489627824,0.0143196721970046,0.014380730148129,0.0142369124485492,0.000201582845218412,0.0124174787309189,0.0124174787309189,0.0124174787309189,0.0124174787309189,0,0.00276927520302591,0.00282826497856316,0.00284033729667397,0.0028118027127995,4.00262047962033e-05,0.00245232729809407,0.00245232729809407,0.00245232729809407,0.00245232729809407,0,0,0,0,0,0,-0.000388009998579898,-0.00037593768046909,-0.000316947904931841,-0.000359475414705426,4.00262047962031e-05,0,0,0,0,0,0,0,0,0,0,0.00276927520302591,0.00282826497856316,0.00284033729667397,0.0028118027127995,4.00262047962033e-05,0.00245232729809407,0.00245232729809407,0.00245232729809407,0.00245232729809407,0
"15","Female","NHB","oil","Food_price","USD",-0.0298761537733289,-0.0269493418834211,-0.0206743593656401,-0.0257745451718867,0.0049487615388098,0,0,0,0,0,-0.0298761537733289,-0.0269493418834211,-0.0206743593656401,-0.0257745451718867,0.0049487615388098,-5.08958699997281,-4.96790970530787,-4.15849953823595,-4.72659992551595,0.532745644120749,-0.0249499277851203,-0.0225026174523659,-0.0172695986677812,-0.0215251758903202,0.0041299587574212,-0.00492622598820863,-0.00444672443105529,-0.00340476069785887,-0.00424936928156649,0.000818807861922284,0.200744047057642,0.207019029575423,0.20994584146533,0.205844232863888,0.00494876153880984,0.180069687692002,0.180069687692002,0.180069687692002,0.180069687692002,0,0.16765963778075,0.172892656565335,0.175339966898089,0.171915215003289,0.00412995875742116,0.150390039112969,0.150390039112969,0.150390039112969,0.150390039112969,0,0.0330844092768917,0.0341263730100881,0.0346058745672415,0.0339290178605993,0.000818807861922304,0.0296796485790328,0.0296796485790328,0.0296796485790328,0.0296796485790328,0,0,0,0,0,0,-0.00492622598820863,-0.00444672443105529,-0.00340476069785887,-0.00424936928156649,0.000818807861922284,0,0,0,0,0,0,0,0,0,0,0.0330844092768917,0.0341263730100881,0.0346058745672415,0.0339290178605993,0.000818807861922304,0.0296796485790328,0.0296796485790328,0.0296796485790328,0.0296796485790328,0
"16","Female","NHB","sat_fat","CED","MJ",-0.735682031136906,-0.712786313054763,-0.709196560008206,-0.719560335874267,0.015123867840483,0,0,0,0,0,-0.735682031136906,-0.712786313054763,-0.709196560008206,-0.719560335874267,0.015123867840483,-15.3549770162081,-14.8796369316899,-14.7940396054195,-15.0163887766891,0.318098539596158,-0.567841293611918,-0.549975300063279,-0.547129714952846,-0.555245618813527,0.0118177962633871,-0.167840737524987,-0.162811012991484,-0.162066845055359,-0.16431471706074,0.00330616115443811,1.53731219113784,1.5409019441844,1.56379766226654,1.5476759670039,0.0151238678404826,0.828115631129638,0.828115631129638,0.828115631129638,0.828115631129637,0,1.18591314502093,1.18875873013136,1.20662472368,1.19402904888161,0.0118177962633864,0.638783430068082,0.638783430068082,0.638783430068082,0.638783430068082,0,0.351399046116914,0.352143214053038,0.357172938586542,0.353646918122294,0.00330616115443806,0.189332201061554,0.189332201061554,0.189332201061554,0.189332201061554,0,0,0,0,0,0,-0.167840737524987,-0.162811012991484,-0.162066845055359,-0.16431471706074,0.00330616115443811,0,0,0,0,0,0,0,0,0,0,0.351399046116914,0.352143214053038,0.357172938586542,0.353646918122294,0.00330616115443806,0.189332201061554,0.189332201061554,0.189332201061554,0.189332201061554,0
"17","Female","NHB","sat_fat","FL","mrh-eq",-0.0193384969390762,-0.0187455484246503,-0.0186607670468637,-0.0189238526831202,0.000388689022188722,0,0,0,0,0,-0.0193384969390762,-0.0187455484246503,-0.0186607670468637,-0.0189238526831202,0.000388689022188722,-15.3549770162081,-14.8796369316899,-14.7940396054195,-15.0163887766891,0.318098539596158,-0.0149248453197713,-0.0144620382059273,-0.0143945905071169,-0.0146007608076935,0.000303841147397488,-0.0044136516193049,-0.004283510218723,-0.00426617653974678,-0.00432309187542675,8.48507893154242e-05,0.0404542518754753,0.0405390332532619,0.0411319817676878,0.0407173375117318,0.000388689022188744,0.0217934848286116,0.0217934848286116,0.0217934848286116,0.0217934848286116,0,0.0312033247772865,0.0312707724760968,0.0317335795899409,0.031409495077863,0.000303841147397492,0.0168087342701696,0.0168087342701696,0.0168087342701696,0.0168087342701696,0,0.00925092709818881,0.00926826077716503,0.00939840217774694,0.00930784243386878,8.48507893154268e-05,0.00498475055844204,0.00498475055844204,0.00498475055844204,0.00498475055844204,0,0,0,0,0,0,-0.0044136516193049,-0.004283510218723,-0.00426617653974678,-0.00432309187542675,8.48507893154242e-05,0,0,0,0,0,0,0,0,0,0,0.00925092709818881,0.00926826077716503,0.00939840217774694,0.00930784243386878,8.48507893154268e-05,0.00498475055844204,0.00498475055844204,0.00498475055844204,0.00498475055844204,0
"18","Female","NHB","sat_fat","Food_price","USD",-0.0866941295086158,-0.0851332953039736,-0.0840875127364149,-0.0853140151766345,0.00138080199306947,0,0,0,0,0,-0.0866941295086158,-0.0851332953039736,-0.0840875127364149,-0.0853140151766345,0.00138080199306947,-15.3549770162081,-14.8796369316899,-14.7940396054195,-15.0163887766891,0.318098539596158,-0.0669170568666734,-0.0656798831156934,-0.064865227106013,-0.0658281349547458,0.00108751571419253,-0.0197770726419426,-0.0194534121882802,-0.0192222856304019,-0.0194858802218886,0.00029334388984481,0.181989839676906,0.183035622244465,0.184596456449107,0.183216342117126,0.00138080199306946,0.0979023269404911,0.0979023269404911,0.0979023269404911,0.0979023269404911,0,0.140379855035212,0.141194511044892,0.142431684795872,0.141342762883944,0.0010875157141925,0.0755146279291986,0.0755146279291986,0.0755146279291986,0.0755146279291986,0,0.0416099846416945,0.0418411111995728,0.0421647716532351,0.0418735792331812,0.000293343889844799,0.0223876990112925,0.0223876990112925,0.0223876990112925,0.0223876990112925,0,0,0,0,0,0,-0.0197770726419426,-0.0194534121882802,-0.0192222856304019,-0.0194858802218886,0.00029334388984481,0,0,0,0,0,0,0,0,0,0,0.0416099846416945,0.0418411111995728,0.0421647716532351,0.0418735792331812,0.000293343889844799,0.0223876990112925,0.0223876990112925,0.0223876990112925,0.0223876990112925,0
"19","Female","NHW","added_sugar","CED","MJ",-0.369854135080799,-0.359965556199017,-0.347768543583171,-0.359155579450223,0.0116451414210811,0,0,0,0,0,-0.369854135080799,-0.359965556199017,-0.347768543583171,-0.359155579450223,0.0116451414210811,-14.8653987455533,-14.4679541419152,-13.9843210646697,-14.4377125722284,0.464464076461091,-0.245121304223136,-0.238565029640983,-0.230478889884226,-0.238028234842877,0.00772054244639667,-0.124732830857663,-0.121400526558034,-0.117289653698945,-0.121127344607346,0.00392459898087182,0.615732520212773,0.62792953282862,0.637818111710401,0.627119556079825,0.0116451414210809,0.267963976629602,0.267963976629602,0.267963976629602,0.267963976629602,0,0.408064691678851,0.416150831435608,0.422707106017761,0.415614036637502,0.00772054244639663,0.177585801794625,0.177585801794625,0.177585801794625,0.177585801794625,0,0.207667828533922,0.211778701393011,0.21511100569264,0.211505519442323,0.00392459898087186,0.0903781748349771,0.0903781748349771,0.0903781748349771,0.0903781748349771,0,0,0,0,0,0,-0.124732830857663,-0.121400526558034,-0.117289653698945,-0.121127344607346,0.00392459898087182,0,0,0,0,0,0,0,0,0,0,0.207667828533922,0.211778701393011,0.21511100569264,0.211505519442323,0.00392459898087186,0.0903781748349771,0.0903781748349771,0.0903781748349771,0.0903781748349771,0
"20","Female","NHW","added_sugar","FL","mrh-eq",-0.0176293408823976,-0.0171606222671446,-0.0166214147413201,-0.0171358893160669,0.000530919688827593,0,0,0,0,0,-0.0176293408823976,-0.0171606222671446,-0.0166214147413201,-0.0171358893160669,0.000530919688827593,-14.8653987455533,-14.4679541419152,-13.9843210646697,-14.4377125722284,0.464464076461091,-0.0116839217364529,-0.0113731594861874,-0.0110156888670341,-0.0113567705848233,0.000351987782965935,-0.00594541914594465,-0.00578746278095722,-0.00560572587428603,-0.00577911873124362,0.000178931906089759,0.0294042795888624,0.0299434871146868,0.0304122057299398,0.0299187541636091,0.000530919688827585,0.0127828648475422,0.0127828648475422,0.0127828648475422,0.0127828648475422,0,0.0194872298617168,0.0198447004808701,0.0201554627311356,0.019828311579506,0.000351987782965915,0.0084715409946827,0.0084715409946827,0.0084715409946827,0.0084715409946827,0,0.00991704972714555,0.0100987866338168,0.0102567429988042,0.0100904425841031,0.000178931906089761,0.00431132385285953,0.00431132385285953,0.00431132385285953,0.00431132385285953,0,0,0,0,0,0,-0.00594541914594465,-0.00578746278095722,-0.00560572587428603,-0.00577911873124362,0.000178931906089759,0,0,0,0,0,0,0,0,0,0,0.00991704972714555,0.0100987866338168,0.0102567429988042,0.0100904425841031,0.000178931906089761,0.00431132385285953,0.00431132385285953,0.00431132385285953,0.00431132385285953,0
"21","Female","NHW","added_sugar","Food_price","USD",-0.655174022616741,-0.640322169985377,-0.630457716647421,-0.642072134649731,0.0130965640613912,0,0,0,0,0,-0.655174022616741,-0.640322169985377,-0.630457716647421,-0.642072134649731,0.0130965640613912,-14.8653987455533,-14.4679541419152,-13.9843210646697,-14.4377125722284,0.464464076461091,-0.434213050351562,-0.424364710904041,-0.417821427468695,-0.425524379680243,0.00868542945962163,-0.220960972265179,-0.215957459081336,-0.212636289178726,-0.216547754969488,0.00441113470226714,1.11469160357044,1.12455605690839,1.13940790953975,1.12630602157274,0.0130965640613908,0.484233886923013,0.484233886923013,0.484233886923013,0.484233886923013,0,0.738730933760551,0.745274217195898,0.755122556643419,0.746433885972099,0.00868542945962187,0.320909506291857,0.320909506291857,0.320909506291857,0.320909506291857,0,0.375960669809884,0.379281839712493,0.384285352896336,0.379872135600645,0.00441113470226705,0.163324380631157,0.163324380631157,0.163324380631157,0.163324380631157,0,0,0,0,0,0,-0.220960972265179,-0.215957459081336,-0.212636289178726,-0.216547754969488,0.00441113470226714,0,0,0,0,0,0,0,0,0,0,0.375960669809884,0.379281839712493,0.384285352896336,0.379872135600645,0.00441113470226705,0.163324380631157,0.163324380631157,0.163324380631157,0.163324380631157,0
"22","Female","NHW","oil","CED","MJ",-0.0231111965642284,-0.0211176702378094,-0.019273626006988,-0.0211701200959138,0.00202028467322732,0,0,0,0,0,-0.0231111965642284,-0.0211176702378094,-0.019273626006988,-0.0211701200959138,0.00202028467322732,-2.49412585386335,-2.2792792496336,-2.08146566274941,-2.28525574694783,0.217251237193047,-0.0192627784278476,-0.0176066565887143,-0.0160666725818371,-0.0176474067052954,0.0016825311180846,-0.00384841813638082,-0.00351101364909506,-0.00320695342515087,-0.00352271339061842,0.000337765014061122,0.319258146055677,0.321102190286498,0.323095716612917,0.321154640144603,0.00202028467322733,0.299984520048689,0.299984520048689,0.299984520048689,0.299984520048689,0,0.266213233491759,0.267753217498637,0.26940933933777,0.267793967615218,0.00168253111808455,0.250146560909922,0.250146560909922,0.250146560909922,0.250146560909922,0,0.0530449125639175,0.0533489727878616,0.0536863772751474,0.053360672529385,0.000337765014061111,0.0498379591387666,0.0498379591387666,0.0498379591387666,0.0498379591387666,0,0,0,0,0,0,-0.00384841813638082,-0.00351101364909506,-0.00320695342515087,-0.00352271339061842,0.000337765014061122,0,0,0,0,0,0,0,0,0,0,0.0530449125639175,0.0533489727878616,0.0536863772751474,0.053360672529385,0.000337765014061111,0.0498379591387666,0.0498379591387666,0.0498379591387666,0.0498379591387666,0
"23","Female","NHW","oil","FL","mrh-eq",-0.00117720691704976,-0.00106206430688009,-0.000959883941998614,-0.00106661246312156,0.000114448311871864,0,0,0,0,0,-0.00117720691704976,-0.00106206430688009,-0.000959883941998614,-0.00106661246312156,0.000114448311871864,-2.49412585386335,-2.2792792496336,-2.08146566274941,-2.28525574694783,0.217251237193047,-0.000981203080279985,-0.000885493269140232,-0.000800174044659121,-0.000889139089020457,9.53307405444756e-05,-0.000196003836769778,-0.000176571037739855,-0.000159709897339493,-0.000177473374101105,1.91180507835688e-05,0.0163564783227906,0.0164586586876721,0.0165738012978418,0.0164632068439136,0.000114448311871872,0.015396594380792,0.015396594380792,0.015396594380792,0.015396594380792,0,0.0136388451862538,0.013724164410735,0.0138198742218747,0.0137278102306152,9.53307405444747e-05,0.0128386711415947,0.0128386711415947,0.0128386711415947,0.0128386711415947,0,0.0027176331365368,0.00273449427693716,0.00275392707596709,0.00273539661329841,1.91180507835693e-05,0.00255792323919731,0.00255792323919731,0.00255792323919731,0.00255792323919731,0,0,0,0,0,0,-0.000196003836769778,-0.000176571037739855,-0.000159709897339493,-0.000177473374101105,1.91180507835688e-05,0,0,0,0,0,0,0,0,0,0,0.0027176331365368,0.00273449427693716,0.00275392707596709,0.00273539661329841,1.91180507835693e-05,0.00255792323919731,0.00255792323919731,0.00255792323919731,0.00255792323919731,0
"24","Female","NHW","oil","Food_price","USD",-0.0178658613458415,-0.0154174786965568,-0.0139804532012164,-0.0157723408558355,0.00206791504555251,0,0,0,0,0,-0.0178658613458415,-0.0154174786965568,-0.0139804532012164,-0.0157723408558355,0.00206791504555251,-2.49412585386335,-2.2792792496336,-2.08146566274941,-2.28525574694783,0.217251237193047,-0.0148925100585109,-0.0128563623851668,-0.0116549716884702,-0.0131492595699554,0.00172274403989972,-0.00297335128733058,-0.00256111631138992,-0.00232548151274617,-0.00262308128588006,0.000345180959016216,0.250574551694404,0.252011577189744,0.254459959839029,0.252366439349023,0.00206791504555247,0.236594098493188,0.236594098493188,0.236594098493188,0.236594098493188,0,0.208959564384032,0.210160955080729,0.212197102754073,0.210453852265518,0.00172274403989973,0.197304592695562,0.197304592695562,0.197304592695562,0.197304592695562,0,0.0416149873103717,0.0418506221090154,0.0422628570849561,0.0419125870835056,0.000345180959016213,0.0392895057976255,0.0392895057976255,0.0392895057976255,0.0392895057976255,0,0,0,0,0,0,-0.00297335128733058,-0.00256111631138992,-0.00232548151274617,-0.00262308128588006,0.000345180959016216,0,0,0,0,0,0,0,0,0,0,0.0416149873103717,0.0418506221090154,0.0422628570849561,0.0419125870835056,0.000345180959016213,0.0392895057976255,0.0392895057976255,0.0392895057976255,0.0392895057976255,0
"25","Female","NHW","sat_fat","CED","MJ",-0.976410425233904,-0.96139796957536,-0.955116835080348,-0.964461591036249,0.0115169268583556,0,0,0,0,0,-0.976410425233904,-0.96139796957536,-0.955116835080348,-0.964461591036249,0.0115169268583556,-18.505912826964,-18.2309462132158,-18.1040233066707,-18.2828913736379,0.216251644309151,-0.760610714619043,-0.749005161309454,-0.744031388121592,-0.751332101703042,0.00895563451452375,-0.215799710614861,-0.212392808265907,-0.211085446958757,-0.213129489333206,0.00256190066151032,1.85751315009864,1.86379428459365,1.8788067402522,1.86685790605454,0.0115169268583556,0.902396315018292,0.902396315018292,0.902396315018292,0.902396315018292,0,1.44698158135798,1.45195535454584,1.46356090785543,1.45428229493943,0.00895563451452378,0.702950193236385,0.702950193236385,0.702950193236385,0.702950193236385,0,0.410531568740663,0.411838930047813,0.415245832396767,0.412575611115113,0.0025619006615104,0.199446121781906,0.199446121781906,0.199446121781906,0.199446121781906,0,0,0,0,0,0,-0.215799710614861,-0.212392808265907,-0.211085446958757,-0.213129489333206,0.00256190066151032,0,0,0,0,0,0,0,0,0,0,0.410531568740663,0.411838930047813,0.415245832396767,0.412575611115113,0.0025619006615104,0.199446121781906,0.199446121781906,0.199446121781906,0.199446121781906,0
"26","Female","NHW","sat_fat","FL","mrh-eq",-0.0259954600820161,-0.0255823713906703,-0.0254274024579637,-0.0256729397270349,0.000309094857429557,0,0,0,0,0,-0.0259954600820161,-0.0255823713906703,-0.0254274024579637,-0.0256729397270349,0.000309094857429557,-18.505912826964,-18.2309462132158,-18.1040233066707,-18.2828913736379,0.216251644309151,-0.0202488474968504,-0.0199294258856175,-0.0198066059242261,-0.0199984089206496,0.000240303177695841,-0.00574661258516568,-0.00565294550505274,-0.00562079653373757,-0.00567453080638529,6.88069509609884e-05,0.0494477025703409,0.0496026715030475,0.0500157601943933,0.0496932398394122,0.000309094857429577,0.0240203001123773,0.0240203001123773,0.0240203001123773,0.0240203001123773,0,0.0385168219563784,0.0386396419177698,0.0389590635290027,0.0387086249528019,0.000240303177695847,0.0187102160321523,0.0187102160321523,0.0187102160321523,0.0187102160321523,0,0.0109308806139626,0.0109630295852777,0.0110566966653907,0.0109846148866103,6.8806950960992e-05,0.00531008408022498,0.00531008408022498,0.00531008408022498,0.00531008408022498,0,0,0,0,0,0,-0.00574661258516568,-0.00565294550505274,-0.00562079653373757,-0.00567453080638529,6.88069509609884e-05,0,0,0,0,0,0,0,0,0,0,0.0109308806139626,0.0109630295852777,0.0110566966653907,0.0109846148866103,6.8806950960992e-05,0.00531008408022498,0.00531008408022498,0.00531008408022498,0.00531008408022498,0
"27","Female","NHW","sat_fat","Food_price","USD",-0.109427744653102,-0.107193434534946,-0.105950835109336,-0.107541403198997,0.00185459898586383,0,0,0,0,0,-0.109427744653102,-0.107193434534946,-0.105950835109336,-0.107541403198997,0.00185459898586383,-18.505912826964,-18.2309462132158,-18.1040233066707,-18.2828913736379,0.216251644309151,-0.0852529388639256,-0.0835206516521111,-0.0825426005020184,-0.0837852958842942,0.00144478794352086,-0.0241748057891769,-0.0236727828828348,-0.0234082346073174,-0.0237561073147031,0.000409860946495782,0.20631326035052,0.20755585977613,0.209790169894287,0.207903828440182,0.00185459898586376,0.100362425241184,0.100362425241184,0.100362425241184,0.100362425241184,0,0.160732015976616,0.161710067126708,0.163442354338523,0.161974711358891,0.00144478794352074,0.078189415474597,0.078189415474597,0.078189415474597,0.078189415474597,0,0.0455812443739047,0.0458457926494221,0.0463478155557642,0.0459291170812904,0.000409860946495772,0.0221730097665873,0.0221730097665873,0.0221730097665873,0.0221730097665873,0,0,0,0,0,0,-0.0241748057891769,-0.0236727828828348,-0.0234082346073174,-0.0237561073147031,0.000409860946495782,0,0,0,0,0,0,0,0,0,0,0.0455812443739047,0.0458457926494221,0.0463478155557642,0.0459291170812904,0.000409860946495772,0.0221730097665873,0.0221730097665873,0.0221730097665873,0.0221730097665873,0
"28","Female","OTH","added_sugar","CED","MJ",-0.253919050085418,-0.245616608262414,-0.245208906731234,-0.248386692575335,0.00517404128648264,0,0,0,0,0,-0.253919050085418,-0.245616608262414,-0.245208906731234,-0.248386692575335,0.00517404128648264,-10.0688102940921,-9.75172375380662,-9.73349147547415,-9.85658489835155,0.198477585190952,-0.168439802903865,-0.162960424201785,-0.162676704974746,-0.16478346261408,0.00341949722539171,-0.0854792471815535,-0.0826561840606283,-0.0825322017564886,-0.0836032299612548,0.00175456843264424,0.517075667730153,0.517483369261332,0.525785811084337,0.520253453574254,0.00517404128648268,0.271866760998919,0.271866760998919,0.271866760998919,0.271866760998919,0,0.343023895414148,0.343307614641187,0.348786993343267,0.345130653053482,0.00341949722539178,0.180347190439402,0.180347190439402,0.180347190439402,0.180347190439402,0,0.174051772316005,0.174175754620145,0.17699881774107,0.175122800520771,0.00175456843264423,0.0915195705595165,0.0915195705595165,0.0915195705595165,0.0915195705595165,0,0,0,0,0,0,-0.0854792471815535,-0.0826561840606283,-0.0825322017564886,-0.0836032299612548,0.00175456843264424,0,0,0,0,0,0,0,0,0,0,0.174051772316005,0.174175754620145,0.17699881774107,0.175122800520771,0.00175456843264423,0.0915195705595165,0.0915195705595165,0.0915195705595165,0.0915195705595165,0
