"","age_gp","sex_gp","race_gp","Foodgroup","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"67","20-34","Male","OTH","oil","CED","MJ",0.0166656519115072,0.0209848578336946,0.0210903749591447,0.0195063705365938,0.00265758545048912,0,0,0,0,0,0.0166656519115072,0.0209848578336946,0.0210903749591447,0.0195063705365938,0.00265758545048912,1.81673070067654,2.2875694079199,2.29907188032664,2.12639879920529,0.289704663412608,0.0139486776787302,0.0175637304565371,0.0176520452959628,0.0163262785483332,0.00222432359978431,0.0027169742327769,0.00342112737715753,0.00343832966318193,0.00318009198826061,0.000433261850704812,0.274836755760055,0.274942272885505,0.279261478807692,0.276420760182606,0.00265758545048901,0.295927130719199,0.295927130719199,0.295927130719199,0.295927130719199,0,0.230030564704037,0.230118879543463,0.23373393232127,0.231356331451667,0.00222432359978435,0.24768261,0.24768261,0.24768261,0.24768261,0,0.0448061910560173,0.0448233933420417,0.0455275464864223,0.0450644287309386,0.000433261850704812,0.0482445207191993,0.0482445207191993,0.0482445207191993,0.0482445207191993,0,0,0,0,0,0,0.0027169742327769,0.00342112737715753,0.00343832966318193,0.00318009198826061,0.000433261850704812,0,0,0,0,0,0,0,0,0,0,0.0448061910560173,0.0448233933420417,0.0455275464864223,0.0450644287309386,0.000433261850704812,0.0482445207191993,0.0482445207191993,0.0482445207191993,0.0482445207191993,0
"68","20-34","Male","OTH","oil","FL","mrh-eq",0.000882931120528796,0.00111175873224907,0.00111734893383874,0.00103342981641377,0.000140796466418528,0,0,0,0,0,0.000882931120528796,0.00111175873224907,0.00111734893383874,0.00103342981641377,0.000140796466418528,1.81673070067654,2.2875694079199,2.29907188032664,2.12639879920529,0.289704663412608,0.000738988290297403,0.000930510507179649,0.000935189347260287,0.000864951427600138,0.00011784264658859,0.000143942830231394,0.000181248225069419,0.000182159586578457,0.000168478388813634,2.2953819829937e-05,0.0145606020103044,0.0145661922118941,0.0147950198236143,0.0146445211277293,0.000140796466418523,0.0156779509441431,0.0156779509441431,0.0156779509441431,0.0156779509441431,0,0.0121868106527397,0.0121914894928204,0.0123830117097026,0.0122570485723999,0.000117842646588587,0.013122,0.013122,0.013122,0.013122,0,0.00237379135756466,0.0023747027190737,0.00241200811391173,0.00238747255532949,2.29538198299373e-05,0.00255595094414312,0.00255595094414312,0.00255595094414312,0.00255595094414312,0,0,0,0,0,0,0.000143942830231394,0.000181248225069419,0.000182159586578457,0.000168478388813634,2.2953819829937e-05,0,0,0,0,0,0,0,0,0,0,0.00237379135756466,0.0023747027190737,0.00241200811391173,0.00238747255532949,2.29538198299373e-05,0.00255595094414312,0.00255595094414312,0.00255595094414312,0.00255595094414312,0
"69","20-34","Male","OTH","oil","Food_price","USD",0.0117118171115439,0.0135942790531843,0.0154462671087838,0.013583586461591,0.0019655218118672,0,0,0,0,0,0.0117118171115439,0.0135942790531843,0.0154462671087838,0.013583586461591,0.0019655218118672,1.81673070067654,2.2875694079199,2.29907188032664,2.12639879920529,0.289704663412608,0.00980245854099263,0.0113780257618757,0.0129280872049915,0.0113690763661679,0.00164508597502383,0.00190935857055127,0.00221625329130855,0.0025181799037923,0.0022145100954231,0.000320435836843374,0.216017233626916,0.217869221682515,0.219751683624156,0.217879914274109,0.00196552181186717,0.2314635007357,0.2314635007357,0.2314635007357,0.2314635007357,0,0.180800293976638,0.182350355419754,0.183925922640637,0.182359304815462,0.00164508597502383,0.19372838118163,0.19372838118163,0.19372838118163,0.19372838118163,0,0.0352169396502775,0.0355188662627613,0.0358257609835187,0.0355206094586468,0.000320435836843474,0.0377351195540699,0.0377351195540699,0.0377351195540699,0.0377351195540699,0,0,0,0,0,0,0.00190935857055127,0.00221625329130855,0.0025181799037923,0.0022145100954231,0.000320435836843374,0,0,0,0,0,0,0,0,0,0,0.0352169396502775,0.0355188662627613,0.0358257609835187,0.0355206094586468,0.000320435836843474,0.0377351195540699,0.0377351195540699,0.0377351195540699,0.0377351195540699,0
"70","20-34","Male","OTH","sat_fat","CED","MJ",-0.634673675585649,-0.622823582169024,-0.622547881157329,-0.626884772486543,0.00728696347365496,0,0,0,0,0,-0.634673675585649,-0.622823582169024,-0.622547881157329,-0.626884772486543,0.00728696347365496,-13.0017219768216,-12.7589647522366,-12.7533168294683,-12.8421609984881,0.149278403665149,-0.482703690881009,-0.473691053285458,-0.473481367739886,-0.476779808390714,0.00554213023063057,-0.151969984704641,-0.149132528883566,-0.149066513417442,-0.150104964095829,0.00174483324302511,1.47810621423741,1.47838191524911,1.49023200866574,1.48244310556663,0.00728696347365591,0.855558333080087,0.855558333080087,0.855558333080087,0.855558333080087,0,1.12417979911989,1.12438948466546,1.13340212226101,1.12747823977071,0.00554213023063009,0.650698431380002,0.650698431380002,0.650698431380002,0.650698431380002,0,0.353926415117528,0.353992430583652,0.356829886404726,0.354964865795915,0.00174483324302499,0.204859901700086,0.204859901700086,0.204859901700086,0.204859901700086,0,0,0,0,0,0,-0.151969984704641,-0.149132528883566,-0.149066513417442,-0.150104964095829,0.00174483324302511,0,0,0,0,0,0,0,0,0,0,0.353926415117528,0.353992430583652,0.356829886404726,0.354964865795915,0.00174483324302499,0.204859901700086,0.204859901700086,0.204859901700086,0.204859901700086,0
"71","20-34","Male","OTH","sat_fat","FL","mrh-eq",-0.0172916271413519,-0.0169687724132724,-0.0169612609640345,-0.0170794191777782,0.000198532663676081,0,0,0,0,0,-0.0172916271413519,-0.0169687724132724,-0.0169612609640345,-0.0170794191777782,0.000198532663676081,-13.0017219768216,-12.7589647522366,-12.7533168294683,-12.8421609984881,0.149278403665149,-0.0131512185924,-0.0129056700926633,-0.0128999572288556,-0.0129898229473752,0.000150994839085531,-0.00414040854895198,-0.00406310232060905,-0.00406130373517894,-0.00408959623040302,4.75378245905408e-05,0.0402708707089892,0.040278382158227,0.0406012368863066,0.0403890289227329,0.000198532663676073,0.0233096097449546,0.0233096097449546,0.0233096097449546,0.0233096097449546,0,0.0306281773988556,0.0306338902626633,0.0308794387623999,0.0307180431173752,0.000150994839085528,0.01772822017,0.01772822017,0.01772822017,0.01772822017,0,0.00964269331013359,0.00964449189556371,0.00972179812390664,0.00967098580535768,4.75378245905412e-05,0.00558138957495465,0.00558138957495465,0.00558138957495465,0.00558138957495466,0,0,0,0,0,0,-0.00414040854895198,-0.00406310232060905,-0.00406130373517894,-0.00408959623040302,4.75378245905408e-05,0,0,0,0,0,0,0,0,0,0,0.00964269331013359,0.00964449189556371,0.00972179812390664,0.00967098580535768,4.75378245905412e-05,0.00558138957495465,0.00558138957495465,0.00558138957495465,0.00558138957495466,0
"72","20-34","Male","OTH","sat_fat","Food_price","USD",-0.0904091136708131,-0.0866712410628144,-0.0861462208655181,-0.0877985576981486,0.00244683423374567,0,0,0,0,0,-0.0904091136708131,-0.0866712410628144,-0.0861462208655181,-0.0877985576981486,0.00244683423374567,-13.0017219768216,-12.7589647522366,-12.7533168294683,-12.8421609984881,0.149278403665149,-0.0687610256056583,-0.0659181711225902,-0.065518864838478,-0.0667755564555572,0.0018609499039221,-0.0216480880651547,-0.0207530699402242,-0.0206273560270402,-0.0210230012425914,0.00058588432982348,0.208600193875291,0.209125214072587,0.212863086680586,0.210252530707921,0.00244683423374566,0.122453973009773,0.122453973009773,0.122453973009773,0.122453973009773,0,0.158651740848055,0.159051047132167,0.161893901615235,0.159908432465134,0.00186094990392209,0.0931328760095768,0.0931328760095768,0.0931328760095768,0.0931328760095768,0,0.049948453027236,0.05007416694042,0.0509691850653504,0.0503440982427872,0.000585884329823421,0.0293210970001958,0.0293210970001958,0.0293210970001958,0.0293210970001958,0,0,0,0,0,0,-0.0216480880651547,-0.0207530699402242,-0.0206273560270402,-0.0210230012425914,0.00058588432982348,0,0,0,0,0,0,0,0,0,0,0.049948453027236,0.05007416694042,0.0509691850653504,0.0503440982427872,0.000585884329823421,0.0293210970001958,0.0293210970001958,0.0293210970001958,0.0293210970001958,0
"73","35-44","Female","HIS","added_sugar","CED","MJ",-0.312005475714247,-0.265033073540196,-0.260676914184819,-0.279986141195871,0.0299584320173812,0,0,0,0,0,-0.312005475714247,-0.265033073540196,-0.260676914184819,-0.279986141195871,0.0299584320173812,-12.5872971514699,-10.6922804607223,-10.5165390827232,-11.2955349564235,1.20861880751176,-0.207342687260222,-0.176127260442663,-0.173232382444737,-0.186064295116218,0.019908823030643,-0.104662788454025,-0.0889058130975329,-0.0874445317400818,-0.0939218460796526,0.0100496089867385,0.526995475483767,0.531351634839144,0.578324037013196,0.54630470249482,0.0299584320173822,0.266318561298949,0.266318561298949,0.266318561298949,0.266318561298949,0,0.350213911504737,0.353108789502663,0.384324216320222,0.363045824176219,0.0199088230306434,0.17698152906,0.17698152906,0.17698152906,0.17698152906,0,0.176781563979031,0.178242845336482,0.193999820692974,0.183258878318601,0.0100496089867383,0.0893370322389487,0.0893370322389487,0.0893370322389487,0.0893370322389487,0,0,0,0,0,0,-0.104662788454025,-0.0889058130975329,-0.0874445317400818,-0.0939218460796526,0.0100496089867385,0,0,0,0,0,0,0,0,0,0,0.176781563979031,0.178242845336482,0.193999820692974,0.183258878318601,0.0100496089867383,0.0893370322389487,0.0893370322389487,0.0893370322389487,0.0893370322389487,0
"74","35-44","Female","HIS","added_sugar","FL","mrh-eq",-0.0155889017921008,-0.0132419937362276,-0.0130243445420067,-0.0139891021087372,0.00149682967420742,0,0,0,0,0,-0.0155889017921008,-0.0132419937362276,-0.0130243445420067,-0.0139891021087372,0.00149682967420742,-12.5872971514699,-10.6922804607223,-10.5165390827232,-11.2955349564235,1.20861880751176,-0.0103595771247622,-0.00879994352556509,-0.00865530513834938,-0.00929643307362875,0.000994715513599676,-0.0052293246673386,-0.00444205021066247,-0.00436903940365728,-0.00469266903510841,0.000502114160607745,0.0263305658126397,0.0265482150068606,0.0288951230627339,0.0272953233793703,0.00149682967420742,0.0133062212706331,0.0133062212706331,0.0133062212706331,0.0133062212706331,0,0.0174979309583494,0.0176425693455651,0.0192022029447623,0.0181390588936288,0.000994715513599683,0.00884262581999999,0.00884262581999999,0.00884262581999999,0.00884262581999999,0,0.00883263485429036,0.00890564566129553,0.00969292011797167,0.00915626448574148,0.000502114160607746,0.00446359545063306,0.00446359545063306,0.00446359545063306,0.00446359545063306,0,0,0,0,0,0,-0.0052293246673386,-0.00444205021066247,-0.00436903940365728,-0.00469266903510841,0.000502114160607745,0,0,0,0,0,0,0,0,0,0,0.00883263485429036,0.00890564566129553,0.00969292011797167,0.00915626448574148,0.000502114160607746,0.00446359545063306,0.00446359545063306,0.00446359545063306,0.00446359545063306,0
"75","35-44","Female","HIS","added_sugar","Food_price","USD",-0.557314428674197,-0.4704028325642,-0.420587189470961,-0.483418956429729,0.0728392172829275,0,0,0,0,0,-0.557314428674197,-0.4704028325642,-0.420587189470961,-0.483418956429729,0.0728392172829275,-12.5872971514699,-10.6922804607223,-10.5165390827232,-11.2955349564235,1.20861880751176,-0.370362318243528,-0.312605370708331,-0.279500473164776,-0.321255212810662,0.0484051730656337,-0.186952110430669,-0.157797461855869,-0.141086716306184,-0.162163743619067,0.0244340442172942,0.881062804238654,0.930878447331894,1.01779004344189,0.943894571197423,0.0728392172829281,0.460475614767694,0.460475614767694,0.460475614767694,0.460475614767694,0,0.58550872883776,0.618613626381317,0.676370573916512,0.627263468483646,0.0484051730656331,0.306008255672985,0.306008255672985,0.306008255672985,0.306008255672985,0,0.295554075400895,0.312264820950579,0.341419469525378,0.316631102713777,0.0244340442172935,0.15446735909471,0.15446735909471,0.15446735909471,0.15446735909471,0,0,0,0,0,0,-0.186952110430669,-0.157797461855869,-0.141086716306184,-0.162163743619067,0.0244340442172942,0,0,0,0,0,0,0,0,0,0,0.295554075400895,0.312264820950579,0.341419469525378,0.316631102713777,0.0244340442172935,0.15446735909471,0.15446735909471,0.15446735909471,0.15446735909471,0
"76","35-44","Female","HIS","oil","CED","MJ",0.00504233285949318,0.0106645175239582,0.0191129289497443,0.0116561760367024,0.00745520683967169,0,0,0,0,0,0.00504233285949318,0.0106645175239582,0.0191129289497443,0.0116561760367024,0.00745520683967169,0.545939043519164,1.15465929339863,2.06937828985807,1.26202727465476,0.807183620102581,0.00421530625014386,0.00891535894717354,0.0159780901232511,0.00974436893982193,0.00623242869185398,0.000827026609349311,0.00174915857678462,0.00313483882649313,0.00191180709688048,0.00122277814781772,0.279187240399205,0.287635651824991,0.293257836489456,0.286643993312247,0.00745520683967171,0.29830016934895,0.29830016934895,0.29830016934895,0.29830016934895,0,0.233395880876749,0.240458612052827,0.245158664749856,0.239629602060178,0.00623242869185401,0.249373971,0.249373971,0.249373971,0.249373971,0,0.0457913595224565,0.047177039772165,0.0480991717396002,0.0470143912520691,0.00122277814781764,0.0489261983489497,0.0489261983489497,0.0489261983489497,0.0489261983489497,0,0,0,0,0,0,0.000827026609349311,0.00174915857678462,0.00313483882649313,0.00191180709688048,0.00122277814781772,0,0,0,0,0,0,0,0,0,0,0.0457913595224565,0.047177039772165,0.0480991717396002,0.0470143912520691,0.00122277814781764,0.0489261983489497,0.0489261983489497,0.0489261983489497,0.0489261983489497,0
"77","35-44","Female","HIS","oil","FL","mrh-eq",0.000256591350454007,0.000542689867897356,0.00097260779623329,0.000593152819087737,0.000379376301448212,0,0,0,0,0,0.000256591350454007,0.000542689867897356,0.00097260779623329,0.000593152819087737,0.000379376301448212,0.545939043519164,1.15465929339863,2.06937828985807,1.26202727465476,0.807183620102581,0.000214506093397879,0.000453679686720922,0.000813083911087324,0.000495865873051925,0.000317152266463395,4.20852570561294e-05,8.90101811764344e-05,0.000159523885145967,9.72869460358127e-05,6.22240349848176e-05,0.0142071206006737,0.0146370385290097,0.014923137046453,0.0145865755778193,0.000379376301448207,0.015179728396907,0.015179728396907,0.015179728396907,0.015179728396907,0,0.0118769160889127,0.0122363203132791,0.0124754939066021,0.0121941341269481,0.000317152266463397,0.01269,0.01269,0.01269,0.01269,0,0.00233020451176106,0.0024007182157306,0.0024476431398509,0.00239244145087122,6.22240349848178e-05,0.00248972839690703,0.00248972839690703,0.00248972839690703,0.00248972839690703,0,0,0,0,0,0,4.20852570561294e-05,8.90101811764344e-05,0.000159523885145967,9.72869460358127e-05,6.22240349848176e-05,0,0,0,0,0,0,0,0,0,0,0.00233020451176106,0.0024007182157306,0.0024476431398509,0.00239244145087122,6.22240349848178e-05,0.00248972839690703,0.00248972839690703,0.00248972839690703,0.00248972839690703,0
"78","35-44","Female","HIS","oil","Food_price","USD",0.00418538799272978,0.00487497560514538,0.0144434820083634,0.00799038570718132,0.00603560287525709,0,0,0,0,0,0.00418538799272978,0.00487497560514538,0.0144434820083634,0.00799038570718132,0.00603560287525709,0.545939043519164,1.15465929339863,2.06937828985807,1.26202727465476,0.807183620102581,0.00349891462080199,0.00407539837418305,0.0120745102872511,0.00667982930740656,0.00504566343246421,0.000686473371927795,0.000799577230962337,0.00236897172111229,0.00131055639977476,0.000989939442792873,0.173967052106127,0.183535558509344,0.18422514612176,0.180420148407309,0.00603560287525708,0.18841053411449,0.18841053411449,0.18841053411449,0.18841053411449,0,0.145433556747732,0.153432668660801,0.154009152414182,0.150828237727577,0.00504566343246425,0.157508067034984,0.157508067034984,0.157508067034984,0.157508067034984,0,0.028533495358394,0.030102889848544,0.0302159937075784,0.0295919106797315,0.000989939442792863,0.0309024670795064,0.0309024670795064,0.0309024670795064,0.0309024670795064,0,0,0,0,0,0,0.000686473371927795,0.000799577230962337,0.00236897172111229,0.00131055639977476,0.000989939442792873,0,0,0,0,0,0,0,0,0,0,0.028533495358394,0.030102889848544,0.0302159937075784,0.0295919106797315,0.000989939442792863,0.0309024670795064,0.0309024670795064,0.0309024670795064,0.0309024670795064,0
"79","35-44","Female","HIS","sat_fat","CED","MJ",-0.755515496992762,-0.685708234871383,-0.683548368979774,-0.709444163373057,0.0430957755340466,0,0,0,0,0,-0.755515496992762,-0.685708234871383,-0.683548368979774,-0.709444163373057,0.0430957755340466,-14.8273795182914,-13.4573761593578,-13.4149876823365,-13.9232059424849,0.845776720691846,-0.58328593663969,-0.529392145668105,-0.527724649230748,-0.54771716129415,0.0332715343333737,-0.172229560353074,-0.15631608920328,-0.155823719749027,-0.161727002078908,0.00982424120067344,1.56332210746078,1.56548197335239,1.63528923547376,1.58921790185406,0.0430957755340465,0.879773738481,0.879773738481,0.879773738481,0.879773738481,0,1.20694254896075,1.2086100453981,1.26250383636969,1.22693506102415,0.0332715343333724,0.67921789973,0.67921789973,0.67921789973,0.67921789973,0,0.356379558500029,0.356871927954281,0.372785399104076,0.36228284082991,0.00982424120067388,0.200555838751001,0.200555838751001,0.200555838751001,0.200555838751001,0,0,0,0,0,0,-0.172229560353074,-0.15631608920328,-0.155823719749027,-0.161727002078908,0.00982424120067344,0,0,0,0,0,0,0,0,0,0,0.356379558500029,0.356871927954281,0.372785399104076,0.36228284082991,0.00982424120067388,0.200555838751001,0.200555838751001,0.200555838751001,0.200555838751001,0
"80","35-44","Female","HIS","sat_fat","FL","mrh-eq",-0.0202192819432205,-0.0183510837128274,-0.0182932808780797,-0.0189863101674398,0.00115333919628782,0,0,0,0,0,-0.0202192819432205,-0.0183510837128274,-0.0182932808780797,-0.0189863101674398,0.00115333919628782,-14.8273795182914,-13.4573761593578,-13.4149876823365,-13.9232059424849,0.845776720691846,-0.0156100342790802,-0.0141677160751772,-0.0141230901466021,-0.0146581344173975,0.000890420561917946,-0.00460924766414032,-0.00418336763765018,-0.00417019073147767,-0.00432817575004233,0.00026291863436988,0.0418379908613865,0.0418957936961342,0.0437639919265274,0.0425310201507467,0.00115333919628786,0.0235447099833068,0.0235447099833068,0.0235447099833068,0.0235447099833068,0,0.0323004779966021,0.0323451039251772,0.0337874221290801,0.0328355222673975,0.000890420561917881,0.01817738785,0.01817738785,0.01817738785,0.01817738785,0,0.0095375128647845,0.009550689770957,0.00997656979744716,0.00969549788334916,0.000262918634369884,0.00536732213330683,0.00536732213330683,0.00536732213330683,0.00536732213330683,0,0,0,0,0,0,-0.00460924766414032,-0.00418336763765018,-0.00417019073147767,-0.00432817575004233,0.00026291863436988,0,0,0,0,0,0,0,0,0,0,0.0095375128647845,0.009550689770957,0.00997656979744716,0.00969549788334916,0.000262918634369884,0.00536732213330683,0.00536732213330683,0.00536732213330683,0.00536732213330683,0
"81","35-44","Female","HIS","sat_fat","Food_price","USD",-0.0834796387617568,-0.0742868355152535,-0.072503609982633,-0.0768866873446861,0.00620012111681754,0,0,0,0,0,-0.0834796387617568,-0.0742868355152535,-0.072503609982633,-0.0768866873446861,0.00620012111681754,-14.8273795182914,-13.4573761593578,-13.4149876823365,-13.9232059424849,0.845776720691846,-0.0644493719577013,-0.0573521874878606,-0.0559754713527521,-0.0593593693596965,0.00478672306166749,-0.0190302668040554,-0.0169346480273929,-0.0165281386298807,-0.0175273179849895,0.00141339805515003,0.16778581229729,0.169569037829911,0.178761841076414,0.172168889659343,0.00620012111681751,0.0952822023146575,0.0952822023146575,0.0952822023146575,0.0952822023146575,0,0.129536859363209,0.130913575498317,0.138010759968158,0.132920757370153,0.00478672306166743,0.0735613880104562,0.0735613880104562,0.0735613880104562,0.0735613880104562,0,0.038248952934082,0.038655462331594,0.0407510811082566,0.0392481322891907,0.00141339805515006,0.0217208143042012,0.0217208143042012,0.0217208143042012,0.0217208143042012,0,0,0,0,0,0,-0.0190302668040554,-0.0169346480273929,-0.0165281386298807,-0.0175273179849895,0.00141339805515003,0,0,0,0,0,0,0,0,0,0,0.038248952934082,0.038655462331594,0.0407510811082566,0.0392481322891907,0.00141339805515006,0.0217208143042012,0.0217208143042012,0.0217208143042012,0.0217208143042012,0
"82","35-44","Female","NHB","added_sugar","CED","MJ",-0.478395086847122,-0.448188814140062,-0.433318151396985,-0.453569729916898,0.0241780317053798,0,0,0,0,0,-0.478395086847122,-0.448188814140062,-0.433318151396985,-0.453569729916898,0.0241780317053798,-18.6400519077444,-17.4631031750351,-16.883686845197,-17.6727636672706,0.942066042077466,-0.316428666012628,-0.296449090885922,-0.28661307019113,-0.300008232791857,0.0159922677504194,-0.161966420834494,-0.151739723254139,-0.146705081205856,-0.153561497125042,0.00818576395496019,0.71036211729425,0.725232780037324,0.755439052744386,0.730613695814161,0.0241780317053793,0.277043965897264,0.277043965897264,0.277043965897264,0.277043965897264,0,0.46986046333113,0.479696484025922,0.499676059152628,0.483255625931857,0.0159922677504194,0.18324739314,0.18324739314,0.18324739314,0.18324739314,0,0.240501653963119,0.245536296011403,0.255762993591758,0.247358069882305,0.00818576395496039,0.0937965727572639,0.0937965727572639,0.0937965727572639,0.0937965727572639,0,0,0,0,0,0,-0.161966420834494,-0.151739723254139,-0.146705081205856,-0.153561497125042,0.00818576395496019,0,0,0,0,0,0,0,0,0,0,0.240501653963119,0.245536296011403,0.255762993591758,0.247358069882305,0.00818576395496039,0.0937965727572639,0.0937965727572639,0.0937965727572639,0.0937965727572639,0
"83","35-44","Female","NHB","added_sugar","FL","mrh-eq",-0.0199826948466593,-0.0187209704967329,-0.0180998188086566,-0.0189457328342242,0.00100992305908831,0,0,0,0,0,-0.0199826948466593,-0.0187209704967329,-0.0180998188086566,-0.0189457328342242,0.00100992305908831,-18.6400519077444,-17.4631031750351,-16.883686845197,-17.6727636672706,0.942066042077466,-0.0132173127348326,-0.0123827603660905,-0.0119719070662691,-0.0125314267060626,0.000668001438871023,-0.00676538211182669,-0.00633821013064242,-0.00612791174238753,-0.0064143061281615,0.000341921620217273,0.0296720217468578,0.0302931734349341,0.0315548977848605,0.0305179357724254,0.00100992305908831,0.0115722029382012,0.0115722029382012,0.0115722029382012,0.0115722029382012,0,0.0196262012662691,0.0200370545660905,0.0208716069348326,0.0201857209060627,0.000668001438871009,0.00765429420000001,0.00765429420000001,0.00765429420000001,0.00765429420000001,0,0.0100458204805888,0.0102561188688436,0.0106832908500279,0.0103322148663627,0.000341921620217268,0.00391790873820123,0.00391790873820123,0.00391790873820123,0.00391790873820123,0,0,0,0,0,0,-0.00676538211182669,-0.00633821013064242,-0.00612791174238753,-0.0064143061281615,0.000341921620217273,0,0,0,0,0,0,0,0,0,0,0.0100458204805888,0.0102561188688436,0.0106832908500279,0.0103322148663627,0.000341921620217268,0.00391790873820123,0.00391790873820123,0.00391790873820123,0.00391790873820123,0
"84","35-44","Female","NHB","added_sugar","Food_price","USD",-0.802113908258949,-0.709502896111919,-0.696123775449631,-0.737303559790776,0.060758074511792,0,0,0,0,0,-0.802113908258949,-0.709502896111919,-0.696123775449631,-0.737303559790776,0.060758074511792,-18.6400519077444,-17.4631031750351,-16.883686845197,-17.6727636672706,0.942066042077466,-0.530548579947401,-0.469292141832834,-0.460442683675789,-0.487680555853017,0.0401876963117847,-0.271565328311548,-0.240210754279086,-0.235681091773844,-0.249623003937759,0.0205703782000066,1.14704034809162,1.16041946875391,1.25303048090093,1.18822013243276,0.0607580745117896,0.450916572641986,0.450916572641986,0.450916572641986,0.450916572641986,0,0.758696017556049,0.767545475713091,0.828801913827659,0.785933889733276,0.0401876963117844,0.298253333880258,0.298253333880258,0.298253333880258,0.298253333880258,0,0.388344330535572,0.392873993040814,0.424228567073276,0.402286242699487,0.0205703782000069,0.152663238761728,0.152663238761728,0.152663238761728,0.152663238761728,0,0,0,0,0,0,-0.271565328311548,-0.240210754279086,-0.235681091773844,-0.249623003937759,0.0205703782000066,0,0,0,0,0,0,0,0,0,0,0.388344330535572,0.392873993040814,0.424228567073276,0.402286242699487,0.0205703782000069,0.152663238761728,0.152663238761728,0.152663238761728,0.152663238761728,0
