"","age_gp","race_gp","Foodgroup","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"52","35-44","NHB","sat_fat","CED","MJ",-0.698594092536565,-0.696227192973275,-0.688488087584747,-0.694342208473192,0.00556382096736609,0,0,0,0,0,-0.698594092536565,-0.696227192973275,-0.688488087584747,-0.694342208473192,0.00556382096736609,-14.353623086338,-14.3021608473316,-14.143472283463,-14.2645375754501,0.11530503308487,-0.536157886664105,-0.534510333105999,-0.52855146099037,-0.532997589752482,0.00421228693776182,-0.16243620587246,-0.161716859867276,-0.159936626594377,-0.16134461872071,0.0013544895253018,1.53377569784339,1.54151480323191,1.5438817027952,1.53962981873183,0.00556382096736491,0.845287610258639,0.845287610258639,0.845287610258639,0.845287610258639,0,1.17746763708837,1.183426509204,1.1850740627621,1.18191376585048,0.00421228693776219,0.648916176097999,0.648916176097999,0.648916176097999,0.648916176097999,0,0.356308060755016,0.358088294027915,0.3588076400331,0.357716052881349,0.00135448952530173,0.196371434160639,0.196371434160639,0.196371434160639,0.196371434160639,0,0,0,0,0,0,-0.16243620587246,-0.161716859867276,-0.159936626594377,-0.16134461872071,0.0013544895253018,0,0,0,0,0,0,0,0,0,0,0.356308060755016,0.358088294027915,0.3588076400331,0.357716052881349,0.00135448952530173,0.196371434160639,0.196371434160639,0.196371434160639,0.196371434160639,0
"53","35-44","NHB","sat_fat","FL","mrh-eq",-0.0187922543301007,-0.0187177510520207,-0.0185108025415516,-0.0186712790406561,0.000153502376031697,0,0,0,0,0,-0.0187922543301007,-0.0187177510520207,-0.0185108025415516,-0.0186712790406561,0.000153502376031697,-14.353623086338,-14.3021608473316,-14.143472283463,-14.2645375754501,0.11530503308487,-0.014420530302884,-0.0143679124379276,-0.014208588500729,-0.0143304717108251,0.000116165326336985,-0.00437172402721667,-0.00434983861409313,-0.00430221404082257,-0.00434080732983102,3.74109209649034e-05,0.0412379890866962,0.0414449375971653,0.0415194408752453,0.0413984655858007,0.000153502376031696,0.0227271865451446,0.0227271865451446,0.0227271865451446,0.0227271865451446,0,0.0316533323240275,0.0318126562612261,0.0318652741261825,0.0317752155341236,0.000116165326336983,0.0174447438232985,0.0174447438232985,0.0174447438232985,0.0174447438232985,0,0.00958465676266869,0.00963228133593923,0.00965416674906278,0.00962325005167713,3.74109209648952e-05,0.00528244272184611,0.00528244272184611,0.00528244272184611,0.00528244272184611,0,0,0,0,0,0,-0.00437172402721667,-0.00434983861409313,-0.00430221404082257,-0.00434080732983102,3.74109209649034e-05,0,0,0,0,0,0,0,0,0,0,0.00958465676266869,0.00963228133593923,0.00965416674906278,0.00962325005167713,3.74109209648952e-05,0.00528244272184611,0.00528244272184611,0.00528244272184611,0.00528244272184611,0
"54","35-44","NHB","sat_fat","Food_price","USD",-0.0754429147879055,-0.0742901808879553,-0.0742791895034958,-0.0746907922968994,0.000703922894108202,0,0,0,0,0,-0.0754429147879055,-0.0742901808879553,-0.0742791895034958,-0.0746907922968994,0.000703922894108202,-14.353623086338,-14.3021608473316,-14.143472283463,-14.2645375754501,0.11530503308487,-0.0579643549225656,-0.0570748117787599,-0.0570593523700688,-0.0573815078261685,0.00054536672084892,-0.0174787950245101,-0.017220072292597,-0.0172156042683655,-0.0173092844707309,0.000158610535030124,0.164854054654783,0.164865046039242,0.166017779939192,0.165265657448186,0.000703922894108274,0.0905748651512867,0.0905748651512867,0.0905748651512867,0.0905748651512867,0,0.126637513626246,0.126652973034937,0.127542516178742,0.126959669082345,0.000545366720848914,0.0695781612561769,0.0695781612561769,0.0695781612561769,0.0695781612561769,0,0.0382123081634753,0.0382167761877069,0.0384754989196199,0.0383059883658407,0.000158610535030104,0.0209967038951098,0.0209967038951098,0.0209967038951098,0.0209967038951098,0,0,0,0,0,0,-0.0174787950245101,-0.017220072292597,-0.0172156042683655,-0.0173092844707309,0.000158610535030124,0,0,0,0,0,0,0,0,0,0,0.0382123081634753,0.0382167761877069,0.0384754989196199,0.0383059883658407,0.000158610535030104,0.0209967038951098,0.0209967038951098,0.0209967038951098,0.0209967038951098,0
"55","35-44","NHW","added_sugar","CED","MJ",-0.398747378466149,-0.363769130535574,-0.350432291184349,-0.371362607230083,0.0262655547590343,0,0,0,0,0,-0.398747378466149,-0.363769130535574,-0.350432291184349,-0.371362607230083,0.0262655547590343,-15.7445380489313,-14.3542047089297,-13.8435957765407,-14.662879939671,1.03559278202319,-0.26401735696416,-0.240852151477813,-0.232031181955473,-0.245885216728342,0.0173899475330763,-0.134730021501989,-0.122916979057761,-0.118401109228876,-0.125477390501741,0.00887560933232506,0.623443291580476,0.6367801309317,0.671758378862276,0.64437360762621,0.0262655547590345,0.273011000396127,0.273011000396127,0.273011000396127,0.273011000396127,0,0.41279851915355,0.42161948867589,0.444784694162236,0.426652553926419,0.0173899475330759,0.180767337198077,0.180767337198077,0.180767337198077,0.180767337198077,0,0.210644772426926,0.215160642255811,0.22697368470004,0.217721053699792,0.00887560933232524,0.0922436631980502,0.0922436631980502,0.0922436631980502,0.0922436631980502,0,0,0,0,0,0,-0.134730021501989,-0.122916979057761,-0.118401109228876,-0.125477390501741,0.00887560933232506,0,0,0,0,0,0,0,0,0,0,0.210644772426926,0.215160642255811,0.22697368470004,0.217721053699792,0.00887560933232524,0.0922436631980502,0.0922436631980502,0.0922436631980502,0.0922436631980502,0
"56","35-44","NHW","added_sugar","FL","mrh-eq",-0.0178720988500525,-0.0162520645844737,-0.0157450411318235,-0.0166425946942732,0.00116947623761027,0,0,0,0,0,-0.0178720988500525,-0.0162520645844737,-0.0157450411318235,-0.0166425946942732,0.00116947623761027,-15.7445380489313,-14.3542047089297,-13.8435957765407,-14.662879939671,1.03559278202319,-0.0118335825509642,-0.0107606678492494,-0.0104253844105304,-0.0110194858362655,0.000774308489533235,-0.00603851629908836,-0.00549139673522439,-0.00531965672129303,-0.00562310885800776,0.000395167844731663,0.0280019736378518,0.028508997090502,0.0301290313560808,0.0288995272003015,0.00116947623761028,0.0122569325060283,0.0122569325060283,0.0122569325060283,0.0122569325060283,0,0.0185411156838959,0.0188763991226148,0.0199493138243296,0.0191352171096309,0.000774308489533246,0.00811573127336547,0.00811573127336547,0.00811573127336547,0.00811573127336547,0,0.00946085795395586,0.00963259796788723,0.0101797175317512,0.0097643100906706,0.000395167844731668,0.00414120123266284,0.00414120123266284,0.00414120123266284,0.00414120123266284,0,0,0,0,0,0,-0.00603851629908836,-0.00549139673522439,-0.00531965672129303,-0.00562310885800776,0.000395167844731663,0,0,0,0,0,0,0,0,0,0,0.00946085795395586,0.00963259796788723,0.0101797175317512,0.0097643100906706,0.000395167844731668,0.00414120123266284,0.00414120123266284,0.00414120123266284,0.00414120123266284,0
"57","35-44","NHW","added_sugar","Food_price","USD",-0.701213309276488,-0.665820369152702,-0.635010606682315,-0.667428501662667,0.0348713491120407,0,0,0,0,0,-0.701213309276488,-0.665820369152702,-0.635010606682315,-0.667428501662667,0.0348713491120407,-15.7445380489313,-14.3542047089297,-13.8435957765407,-14.662879939671,1.03559278202319,-0.464280743302873,-0.440836697297287,-0.420454237932626,-0.441910938223927,0.0230853349532639,-0.236932565973615,-0.224983671855415,-0.214556368749689,-0.225517563438739,0.0117860186267977,1.13664124606567,1.16745100853606,1.20284394865984,1.16905914104602,0.0348713491120403,0.501630639383355,0.501630639383355,0.501630639383355,0.501630639383355,0,0.752590323097001,0.772972782461662,0.796416828467247,0.774047023388302,0.0230853349532634,0.332136085164374,0.332136085164374,0.332136085164374,0.332136085164374,0,0.38405092296867,0.394478226074396,0.406427120192595,0.39501211765772,0.0117860186267975,0.169494554218981,0.169494554218981,0.169494554218981,0.169494554218981,0,0,0,0,0,0,-0.236932565973615,-0.224983671855415,-0.214556368749689,-0.225517563438739,0.0117860186267977,0,0,0,0,0,0,0,0,0,0,0.38405092296867,0.394478226074396,0.406427120192595,0.39501211765772,0.0117860186267975,0.169494554218981,0.169494554218981,0.169494554218981,0.169494554218981,0
"58","35-44","NHW","oil","CED","MJ",-0.0144922888475819,-0.0128500994506551,-0.0126632768582606,-0.0133607544697892,0.00105936212740869,0,0,0,0,0,-0.0144922888475819,-0.0128500994506551,-0.0126632768582606,-0.0133607544697892,0.00105936212740869,-1.56997173166425,-1.39657463847436,-1.37300188271933,-1.44914458143396,0.11322466258197,-0.0120535240709811,-0.010664779011999,-0.0105263495857302,-0.0111034862515476,0.000889046658972013,-0.00243876477660076,-0.00218532043865604,-0.00213692727253025,-0.00225726821824163,0.000170644214077808,0.31275737205996,0.312944194652355,0.314586384049282,0.313454849671489,0.00105936212740881,0.3000940952017,0.3000940952017,0.3000940952017,0.3000940952017,0,0.260817431178171,0.26095586060444,0.262344605663422,0.261394567843988,0.00088904665897233,0.250291081592441,0.250291081592441,0.250291081592441,0.250291081592441,0,0.0519399408817889,0.0519883340479147,0.0522417783858594,0.0520602818275003,0.000170644214077794,0.0498030136092587,0.0498030136092587,0.0498030136092587,0.0498030136092587,0,0,0,0,0,0,-0.00243876477660076,-0.00218532043865604,-0.00213692727253025,-0.00225726821824163,0.000170644214077808,0,0,0,0,0,0,0,0,0,0,0.0519399408817889,0.0519883340479147,0.0522417783858594,0.0520602818275003,0.000170644214077794,0.0498030136092587,0.0498030136092587,0.0498030136092587,0.0498030136092587,0
"59","35-44","NHW","oil","FL","mrh-eq",-0.000693448042212159,-0.00061600573394483,-0.000606225771623574,-0.000639746907960996,5.03004514157936e-05,0,0,0,0,0,-0.000693448042212159,-0.00061600573394483,-0.000606225771623574,-0.000639746907960996,5.03004514157936e-05,-1.56997173166425,-1.39657463847436,-1.37300188271933,-1.44914458143396,0.11322466258197,-0.000576756889343805,-0.000511255675471777,-0.000503928813462067,-0.000531667728756801,4.22104400450946e-05,-0.000116691152868355,-0.000104750058473049,-0.000102296958161507,-0.000108079179204194,8.10594982002246e-06,0.0149310124184762,0.0149407923807975,0.0150182346890648,0.0149645335548136,5.03004514157883e-05,0.0143247866468527,0.0143247866468527,0.0143247866468527,0.0143247866468527,0,0.0124513717367502,0.01245869859876,0.012524199812632,0.012479110652045,4.22104400450935e-05,0.0119474429232882,0.0119474429232882,0.0119474429232882,0.0119474429232882,0,0.00247964068172598,0.00248209378203753,0.00249403487643283,0.00248542290276867,8.10594982002338e-06,0.00237734372356447,0.00237734372356447,0.00237734372356447,0.00237734372356447,0,0,0,0,0,0,-0.000116691152868355,-0.000104750058473049,-0.000102296958161507,-0.000108079179204194,8.10594982002246e-06,0,0,0,0,0,0,0,0,0,0,0.00247964068172598,0.00248209378203753,0.00249403487643283,0.00248542290276867,8.10594982002338e-06,0.00237734372356447,0.00237734372356447,0.00237734372356447,0.00237734372356447,0
"60","35-44","NHW","oil","Food_price","USD",-0.0107661428720968,-0.00964156829486143,-0.00738815359490136,-0.00924548404127382,0.00181067713297834,0,0,0,0,0,-0.0107661428720968,-0.00964156829486143,-0.00738815359490136,-0.00924548404127382,0.00181067713297834,-1.56997173166425,-1.39657463847436,-1.37300188271933,-1.44914458143396,0.11322466258197,-0.00895781842068789,-0.00802426522023989,-0.00614526434088042,-0.00769252919255166,0.00150791242355397,-0.00180832445140896,-0.00161730307462154,-0.00124288925402093,-0.00155295484872218,0.000302770170520965,0.177764829434321,0.180018244134281,0.181142818711516,0.179622159880693,0.00181067713297831,0.170376675839419,0.170376675839419,0.170376675839419,0.170376675839419,0,0.148259220670575,0.150138221549935,0.151071774750383,0.149806485522246,0.00150791242355389,0.142113956329695,0.142113956329695,0.142113956329695,0.142113956329695,0,0.0295056087637452,0.0298800225843458,0.0300710439611332,0.0298156743584465,0.000302770170520958,0.0282627195097243,0.0282627195097243,0.0282627195097243,0.0282627195097243,0,0,0,0,0,0,-0.00180832445140896,-0.00161730307462154,-0.00124288925402093,-0.00155295484872218,0.000302770170520965,0,0,0,0,0,0,0,0,0,0,0.0295056087637452,0.0298800225843458,0.0300710439611332,0.0298156743584465,0.000302770170520958,0.0282627195097243,0.0282627195097243,0.0282627195097243,0.0282627195097243,0
"61","35-44","NHW","sat_fat","CED","MJ",-0.989671259437306,-0.937235701259808,-0.904605958424396,-0.944185110151768,0.0451739089817165,0,0,0,0,0,-0.989671259437306,-0.937235701259808,-0.904605958424396,-0.944185110151768,0.0451739089817165,-18.8285789266228,-17.8341713298819,-17.2195140848428,-17.9674170673211,0.854701803618938,-0.76096787953134,-0.720884822258279,-0.696248056004641,-0.726304573493164,0.0343849193068352,-0.228703379905966,-0.21635087900153,-0.208357902419755,-0.217880536658604,0.0107897766955555,1.81609383686011,1.84872357969552,1.90115913787302,1.85567298858748,0.0451739089817182,0.911487878435709,0.911487878435709,0.911487878435709,0.911487878435709,0,1.39692511875124,1.42156188500488,1.46164494227794,1.42698163623977,0.0343849193068345,0.700677062746603,0.700677062746603,0.700677062746603,0.700677062746603,0,0.419168718108862,0.427161694690636,0.439514195595073,0.428691352347711,0.0107897766955553,0.210810815689107,0.210810815689107,0.210810815689107,0.210810815689107,0,0,0,0,0,0,-0.228703379905966,-0.21635087900153,-0.208357902419755,-0.217880536658604,0.0107897766955555,0,0,0,0,0,0,0,0,0,0,0.419168718108862,0.427161694690636,0.439514195595073,0.428691352347711,0.0107897766955553,0.210810815689107,0.210810815689107,0.210810815689107,0.210810815689107,0
"62","35-44","NHW","sat_fat","FL","mrh-eq",-0.0268734273270537,-0.0254354546035136,-0.0245222111163768,-0.0256195701250586,0.00124771235837122,0,0,0,0,0,-0.0268734273270537,-0.0254354546035136,-0.0245222111163768,-0.0256195701250586,0.00124771235837122,-18.8285789266228,-17.8341713298819,-17.2195140848428,-17.9674170673211,0.854701803618938,-0.0206565835004805,-0.0195576506371137,-0.018867957715413,-0.0197012435991018,0.000949560034529826,-0.00621684382657321,-0.00587780396639989,-0.00565425340096376,-0.0059183265259568,0.000298172602749781,0.0492831716915628,0.0501964151786997,0.0516343879022398,0.0503805307002447,0.00124771235837124,0.0247609605751861,0.0247609605751861,0.0247609605751861,0.0247609605751861,0,0.0378960226353536,0.0385857155570542,0.039684648420421,0.0387293085190423,0.000949560034529802,0.0190280649199404,0.0190280649199404,0.0190280649199404,0.0190280649199404,0,0.0113871490562094,0.0116106996216455,0.0119497394818188,0.0116512221812024,0.000298172602749779,0.0057328956552456,0.0057328956552456,0.0057328956552456,0.0057328956552456,0,0,0,0,0,0,-0.00621684382657321,-0.00587780396639989,-0.00565425340096376,-0.0059183265259568,0.000298172602749781,0,0,0,0,0,0,0,0,0,0,0.0113871490562094,0.0116106996216455,0.0119497394818188,0.0116512221812024,0.000298172602749779,0.0057328956552456,0.0057328956552456,0.0057328956552456,0.0057328956552456,0
"63","35-44","NHW","sat_fat","Food_price","USD",-0.109660283461484,-0.105542690617574,-0.0979339721549297,-0.104317734260123,0.00626225180428276,0,0,0,0,0,-0.109660283461484,-0.105542690617574,-0.0979339721549297,-0.104317734260123,0.00626225180428276,-18.8285789266228,-17.8341713298819,-17.2195140848428,-17.9674170673211,0.854701803618938,-0.0844023247572793,-0.0812423950613045,-0.07545766477086,-0.0803214123965783,0.00477480310470552,-0.0252579587042043,-0.0243002955562697,-0.0224763073840699,-0.023996321863545,0.00148750633348544,0.198886464600628,0.206495183063272,0.210612775907181,0.205270226705821,0.00626225180428264,0.100952492445698,0.100952492445698,0.100952492445698,0.100952492445698,0,0.153132474333624,0.158917204624068,0.162077134320043,0.157996221959342,0.00477480310470546,0.0776748095627633,0.0776748095627633,0.0776748095627633,0.0776748095627633,0,0.0457539902670045,0.0475779784392042,0.048535641587139,0.0472740047464797,0.00148750633348545,0.0232776828829346,0.0232776828829346,0.0232776828829346,0.0232776828829346,0,0,0,0,0,0,-0.0252579587042043,-0.0243002955562697,-0.0224763073840699,-0.023996321863545,0.00148750633348544,0,0,0,0,0,0,0,0,0,0,0.0457539902670045,0.0475779784392042,0.048535641587139,0.0472740047464797,0.00148750633348545,0.0232776828829346,0.0232776828829346,0.0232776828829346,0.0232776828829346,0
"64","35-44","OTH","added_sugar","CED","MJ",-0.266054885462011,-0.257752495681629,-0.234356900358363,-0.252456634087635,0.0173020839282365,0,0,0,0,0,-0.266054885462011,-0.257752495681629,-0.234356900358363,-0.252456634087635,0.0173020839282365,-10.6594919503214,-10.3237739545716,-9.39757302961492,-10.1165869618674,0.687978033386608,-0.17686810129027,-0.171361306253491,-0.155763284627998,-0.167820524994293,0.011523282117435,-0.089186784171741,-0.086391189428138,-0.0785936157303648,-0.0846361090933414,0.00577882151094907,0.502987046585266,0.526382641908533,0.534685031688914,0.521086780314538,0.0173020839282367,0.268630146226903,0.268630146226903,0.268630146226903,0.268630146226903,0,0.334461978775894,0.350060000401387,0.355566795438166,0.346519219142189,0.0115232821174349,0.178698694147896,0.178698694147896,0.178698694147896,0.178698694147896,0,0.168525067809373,0.176322641507146,0.179118236250749,0.174567561172349,0.00577882151094897,0.089931452079008,0.089931452079008,0.089931452079008,0.089931452079008,0,0,0,0,0,0,-0.089186784171741,-0.086391189428138,-0.0785936157303648,-0.0846361090933414,0.00577882151094907,0,0,0,0,0,0,0,0,0,0,0.168525067809373,0.176322641507146,0.179118236250749,0.174567561172349,0.00577882151094897,0.089931452079008,0.089931452079008,0.089931452079008,0.089931452079008,0
"65","35-44","OTH","added_sugar","FL","mrh-eq",-0.0135391325636632,-0.0131243672093105,-0.0119058537355635,-0.0128423503253125,0.000893642789856272,0,0,0,0,0,-0.0135391325636632,-0.0131243672093105,-0.0119058537355635,-0.0128423503253125,0.000893642789856272,-10.6594919503214,-10.3237739545716,-9.39757302961492,-10.1165869618674,0.687978033386608,-0.00900066401446237,-0.00872557533821792,-0.00791319784118951,-0.00853705294496039,0.000595181274013273,-0.00453846854920084,-0.00439879187109259,-0.00399265589437396,-0.00430529738035211,0.000298462499105716,0.0256495585441414,0.0268680720178884,0.0272828373722411,0.0265860551338904,0.000893642789856279,0.0137437048085779,0.0137437048085779,0.0137437048085779,0.0137437048085779,0,0.0170559713650571,0.0178683488620855,0.01814343753833,0.017679826468828,0.000595181274013281,0.00914277352386756,0.00914277352386756,0.00914277352386756,0.00914277352386756,0,0.00859358717908431,0.00899972315580295,0.0091393998339112,0.00890622866506246,0.000298462499105728,0.00460093128471035,0.00460093128471035,0.00460093128471035,0.00460093128471035,0,0,0,0,0,0,-0.00453846854920084,-0.00439879187109259,-0.00399265589437396,-0.00430529738035211,0.000298462499105716,0,0,0,0,0,0,0,0,0,0,0.00859358717908431,0.00899972315580295,0.0091393998339112,0.00890622866506246,0.000298462499105728,0.00460093128471035,0.00460093128471035,0.00460093128471035,0.00460093128471035,0
"66","35-44","OTH","added_sugar","Food_price","USD",-0.390812799147296,-0.389519130784887,-0.34353980105332,-0.373839951357112,0.0283446298349108,0,0,0,0,0,-0.390812799147296,-0.389519130784887,-0.34353980105332,-0.373839951357112,0.0283446298349108,-10.6594919503214,-10.3237739545716,-9.39757302961492,-10.1165869618674,0.687978033386608,-0.259841821093692,-0.258990165874319,-0.228376160208111,-0.248547235892973,0.0188693837357967,-0.130970978053603,-0.130528964910568,-0.115163640845209,-0.125292715464139,0.00947524810553734,0.760225038848252,0.806204368579818,0.807498036942226,0.790525189152043,0.0283446298349106,0.416685237794932,0.416685237794932,0.416685237794932,0.416685237794932,0,0.505592538299177,0.536206543965385,0.537058199184759,0.525763613984039,0.0188693837357967,0.277216378091066,0.277216378091066,0.277216378091066,0.277216378091066,0,0.254632500549076,0.269997824614434,0.270439837757469,0.264761575168005,0.00947524810553712,0.139468859703866,0.139468859703866,0.139468859703866,0.139468859703866,0,0,0,0,0,0,-0.130970978053603,-0.130528964910568,-0.115163640845209,-0.125292715464139,0.00947524810553734,0,0,0,0,0,0,0,0,0,0,0.254632500549076,0.269997824614434,0.270439837757469,0.264761575168005,0.00947524810553712,0.139468859703866,0.139468859703866,0.139468859703866,0.139468859703866,0
"67","35-44","OTH","oil","CED","MJ",0.000815096435328543,0.00185934085246267,0.0058238497527078,0.00288399505706302,0.00278153079734575,0,0,0,0,0,0.000815096435328543,0.00185934085246267,0.0058238497527078,0.00288399505706302,0.00278153079734575,0.124560765437875,0.232075716511505,0.622308972677272,0.331275121806992,0.275699307857525,0.000696386934674267,0.00156575907569632,0.00485850182672359,0.00241606455289113,0.00231104630358068,0.000118709500654298,0.000293581776766389,0.000965347925984207,0.000467930504171907,0.000470485632573917,0.299073067267202,0.303037576167447,0.304081820584581,0.302012921962846,0.00278153079734597,0.30489691701991,0.30489691701991,0.30489691701991,0.30489691701991,0,0.249410057107584,0.252702799858612,0.253572171999634,0.251852494381417,0.00231104630358065,0.254268558934308,0.254268558934308,0.254268558934308,0.254268558934308,0,0.0496630101596176,0.0503347763088354,0.0505096485849474,0.0501604275814298,0.000470485632573898,0.0506283580856018,0.0506283580856018,0.0506283580856018,0.0506283580856018,0,0,0,0,0,0,0.000118709500654298,0.000293581776766389,0.000965347925984207,0.000467930504171907,0.000470485632573917,0,0,0,0,0,0,0,0,0,0,0.0496630101596176,0.0503347763088354,0.0505096485849474,0.0501604275814298,0.000470485632573898,0.0506283580856018,0.0506283580856018,0.0506283580856018,0.0506283580856018,0
"68","35-44","OTH","oil","FL","mrh-eq",2.06049622886638e-05,8.14901077294964e-05,0.000324533456441233,0.000145405266771919,0.000169268481983024,0,0,0,0,0,2.06049622886638e-05,8.14901077294964e-05,0.000324533456441233,0.000145405266771919,0.000169268481983024,0.124560765437875,0.232075716511505,0.622308972677272,0.331275121806992,0.275699307857525,1.81141778147418e-05,6.8806110899434e-05,0.000270736320243901,0.000121872172744969,0.000140677314479262,2.49078447391989e-06,1.26839968300633e-05,5.37971361973328e-05,2.35330940269496e-05,2.85912174685123e-05,0.0168010241102458,0.0170440674589575,0.0171049526043984,0.0169801522999151,0.000169268481983013,0.017125557566687,0.017125557566687,0.017125557566687,0.017125557566687,0,0.0140109195702014,0.0142128497795459,0.0142635417126305,0.0141597837177003,0.000140677314479259,0.0142816558904453,0.0142816558904453,0.0142816558904453,0.0142816558904453,0,0.0027901045400444,0.00283121767941167,0.00284141089176782,0.00282036858221479,2.8591217468514e-05,0.00284390167624174,0.00284390167624174,0.00284390167624174,0.00284390167624174,0,0,0,0,0,0,2.49078447391989e-06,1.26839968300633e-05,5.37971361973328e-05,2.35330940269496e-05,2.85912174685123e-05,0,0,0,0,0,0,0,0,0,0,0.0027901045400444,0.00283121767941167,0.00284141089176782,0.00282036858221479,2.8591217468514e-05,0.00284390167624174,0.00284390167624174,0.00284390167624174,0.00284390167624174,0
"69","35-44","OTH","oil","Food_price","USD",-0.0035402314640344,-0.0010238575356212,0.00781032475427892,0.00119291732805842,0.00627486802889368,0,0,0,0,0,-0.0035402314640344,-0.0010238575356212,0.00781032475427892,0.00119291732805842,0.00627486802889368,0.124560765437875,0.232075716511505,0.622308972677272,0.331275121806992,0.275699307857525,-0.00294029994426567,-0.000845503035487828,0.00651502688172833,0.00100212258150807,0.00522740099575137,-0.000599931519768735,-0.000178354500133366,0.00129529787255058,0.000190794746550347,0.00104746741562604,0.196806021268804,0.205640203558705,0.208156577487118,0.203423428695025,0.00627486802889384,0.204616346023083,0.204616346023083,0.204616346023083,0.204616346023083,0,0.16409679453259,0.171457324449806,0.173552121358584,0.16960969883281,0.00522740099575143,0.170611821414318,0.170611821414318,0.170611821414318,0.170611821414318,0,0.0327092267362145,0.0341828791088984,0.0346044561285339,0.0338137298622147,0.00104746741562608,0.034004524608765,0.034004524608765,0.034004524608765,0.034004524608765,0,0,0,0,0,0,-0.000599931519768735,-0.000178354500133366,0.00129529787255058,0.000190794746550347,0.00104746741562604,0,0,0,0,0,0,0,0,0,0,0.0327092267362145,0.0341828791088984,0.0346044561285339,0.0338137298622147,0.00104746741562608,0.034004524608765,0.034004524608765,0.034004524608765,0.034004524608765,0
