"","age_gp","sex_gp","race_gp","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"34","35-44","Female","OTH","CED","MJ",-1.15684494570924,-1.13245251812259,-1.08111406215279,-1.12299777132149,0.0406906994420691,0,0,0,0,0,-1.15684494570924,-1.13245251812259,-1.08111406215279,-1.12299777132149,0.0406906994420691,-31.6445759309422,-30.7107602704454,-28.2379025825709,-30.1707455239971,1.85297346002059,-0.859641940601559,-0.841563671833131,-0.797713586869017,-0.832520929308329,0.0335214674647058,-0.297203005107681,-0.290888846289461,-0.283400475283771,-0.290476842013156,0.00727324663472284,2.5571746182667,2.6085130742365,2.63290550182315,2.5990583274354,0.0406906994420705,1.47606055611391,1.47606055611391,1.47606055611391,1.47606055611391,0,1.93211135368134,1.97596143864545,1.99403970741388,1.96691869612065,0.033521467464706,1.13439776681232,1.13439776681232,1.13439776681232,1.13439776681232,0,0.625063264585362,0.632551635591052,0.638865794409272,0.632139631314747,0.00727324663472311,0.341662789301591,0.341662789301591,0.341662789301591,0.341662789301591,0,0,0,0,0,0,-0.297203005107681,-0.290888846289461,-0.283400475283771,-0.290476842013156,0.00727324663472284,0,0,0,0,0,0,0,0,0,0,0.625063264585362,0.632551635591052,0.638865794409272,0.632139631314747,0.00727324663472311,0.341662789301591,0.341662789301591,0.341662789301591,0.341662789301591,0
"35","35-44","Female","OTH","FL","mrh-eq",-0.0403633440322257,-0.0393900284803376,-0.0378664568523295,-0.0391969561729271,0.00132474560761788,0,0,0,0,0,-0.0403633440322257,-0.0393900284803376,-0.0378664568523295,-0.0391969561729271,0.00132474560761788,-31.6445759309422,-30.7107602704454,-28.2379025825709,-30.1707455239971,1.85297346002059,-0.0293809419058803,-0.0286678622234245,-0.0272755308655506,-0.0284295283022252,0.00112717010495392,-0.0109824021263454,-0.0107221662569131,-0.0105909259867788,-0.0107674278707019,0.000209735481337491,0.0932162030021633,0.0947397746301714,0.0957130901820596,0.0945467023227609,0.00132474560761785,0.0553497461498339,0.0553497461498339,0.0553497461498339,0.0553497461498339,0,0.0697564681528307,0.0711487995107045,0.0718618791931603,0.0709104655895052,0.00112717010495387,0.04248093728728,0.04248093728728,0.04248093728728,0.04248093728728,0,0.0234597348493327,0.023590975119467,0.0238512109888992,0.0236362367332557,0.000209735481337471,0.0128688088625538,0.0128688088625538,0.0128688088625538,0.0128688088625538,0,0,0,0,0,0,-0.0109824021263454,-0.0107221662569131,-0.0105909259867788,-0.0107674278707019,0.000209735481337491,0,0,0,0,0,0,0,0,0,0,0.0234597348493327,0.023590975119467,0.0238512109888992,0.0236362367332557,0.000209735481337471,0.0128688088625538,0.0128688088625538,0.0128688088625538,0.0128688088625538,0
"36","35-44","Female","OTH","Food_price","USD",-0.618275019970533,-0.602743362594143,-0.596960708989603,-0.606164065671985,0.0116026178801611,0,0,0,0,0,-0.618275019970533,-0.602743362594143,-0.596960708989603,-0.606164065671985,0.0116026178801611,-31.6445759309422,-30.7107602704454,-28.2379025825709,-30.1707455239971,1.85297346002059,-0.424187261615091,-0.414803864529919,-0.405488108646965,-0.414827598285083,0.00984168092015308,-0.194273711106938,-0.191658553094133,-0.188125450815719,-0.191336467386901,0.00324792618685886,1.34483519255235,1.35061784615689,1.36614950353328,1.35403854923473,0.0116026178801626,0.747874483562747,0.747874483562747,0.747874483562747,0.747874483562747,0,0.956766854382103,0.966082610265057,0.975466007350229,0.966106344020221,0.00984168092015303,0.551278745735138,0.551278745735138,0.551278745735138,0.551278745735138,0,0.384721188643328,0.388254290921742,0.390869448934547,0.387932205214511,0.00324792618685865,0.196595737827609,0.196595737827609,0.196595737827609,0.196595737827609,0,0,0,0,0,0,-0.194273711106938,-0.191658553094133,-0.188125450815719,-0.191336467386901,0.00324792618685886,0,0,0,0,0,0,0,0,0,0,0.384721188643328,0.388254290921742,0.390869448934547,0.387932205214511,0.00324792618685865,0.196595737827609,0.196595737827609,0.196595737827609,0.196595737827609,0
"37","35-44","Male","HIS","CED","MJ",-1.02158384937664,-0.947817762233208,-0.907662065161826,-0.959610881556735,0.0608224464968571,0,0,0,0,0,-1.02158384937664,-0.947817762233208,-0.907662065161826,-0.959610881556735,0.0608224464968571,-21.4171827471646,-18.1895812793785,-17.7486143513208,-19.1673477845464,2.10834235961614,-0.738331019350807,-0.687286620011285,-0.655568020057566,-0.694067602251918,0.0439535437177695,-0.283252830025836,-0.260531142221923,-0.252094045104261,-0.265543279304818,0.0169640844999538,2.38183805937625,2.42199375644763,2.49575984359106,2.43378687577116,0.060822446496856,1.47417599421442,1.47417599421442,1.47417599421442,1.47417599421442,0,1.76649155335757,1.79821015331129,1.84925455265081,1.80499113555192,0.04395354371777,1.1109235333,1.1109235333,1.1109235333,1.1109235333,0,0.615346506018683,0.623783603136345,0.646505290940258,0.62879574021924,0.0169640844999541,0.363252460914422,0.363252460914422,0.363252460914422,0.363252460914422,0,0,0,0,0,0,-0.283252830025836,-0.260531142221923,-0.252094045104261,-0.265543279304818,0.0169640844999538,0,0,0,0,0,0,0,0,0,0,0.615346506018683,0.623783603136345,0.646505290940258,0.62879574021924,0.0169640844999541,0.363252460914422,0.363252460914422,0.363252460914422,0.363252460914422,0
"38","35-44","Male","HIS","FL","mrh-eq",-0.0316453058388791,-0.0284561426903446,-0.0278678736856221,-0.0293687371267698,0.00213945116331548,0,0,0,0,0,-0.0316453058388791,-0.0284561426903446,-0.0278678736856221,-0.0293687371267698,0.00213945116331548,-21.4171827471646,-18.1895812793785,-17.7486143513208,-19.1673477845464,2.10834235961614,-0.0224730241781223,-0.0202530119154753,-0.0197550741393603,-0.0208572485774164,0.00152320608129457,-0.00917228166075674,-0.00820313077486926,-0.00811279954626177,-0.00851148854935346,0.000618268442747119,0.0798419138207096,0.080430182825432,0.0836193459739666,0.0813427772618573,0.0021394511633155,0.0519740401350875,0.0519740401350875,0.0519740401350875,0.0519740401350875,0,0.0591335039893603,0.0596314417654753,0.0618514540281223,0.0602356784274163,0.00152320608129454,0.03937842985,0.03937842985,0.03937842985,0.03937842985,0,0.0207084098313492,0.0207987410599567,0.0217678919458442,0.0211070988344409,0.000618268442747136,0.0125956102850875,0.0125956102850875,0.0125956102850875,0.0125956102850875,0,0,0,0,0,0,-0.00917228166075674,-0.00820313077486926,-0.00811279954626177,-0.00851148854935346,0.000618268442747119,0,0,0,0,0,0,0,0,0,0,0.0207084098313492,0.0207987410599567,0.0217678919458442,0.0211070988344409,0.000618268442747136,0.0125956102850875,0.0125956102850875,0.0125956102850875,0.0125956102850875,0
"39","35-44","Male","HIS","Food_price","USD",-0.52181158404205,-0.478653655646729,-0.427757985941393,-0.475938658695846,0.0495577026293623,0,0,0,0,0,-0.52181158404205,-0.478653655646729,-0.427757985941393,-0.475938658695846,0.0495577026293623,-21.4171827471646,-18.1895812793785,-17.7486143513208,-19.1673477845464,2.10834235961614,-0.344902141307241,-0.314419740549265,-0.281397027274256,-0.31352840282399,0.0334326567956623,-0.176909442734809,-0.164233915097464,-0.146360958667138,-0.162410255871857,0.0161555312933926,1.20323589689991,1.25413156660524,1.29728949500056,1.25141656965436,0.0495577026293616,0.775477910958512,0.775477910958512,0.775477910958512,0.775477910958512,0,0.842435396731714,0.87545811000672,0.905940510764695,0.874566772281446,0.0334326567956608,0.561038369457456,0.561038369457456,0.561038369457456,0.561038369457456,0,0.360800500168194,0.378673456598521,0.391348984235866,0.376849797372913,0.0161555312933926,0.214439541501056,0.214439541501056,0.214439541501056,0.214439541501056,0,0,0,0,0,0,-0.176909442734809,-0.164233915097464,-0.146360958667138,-0.162410255871857,0.0161555312933926,0,0,0,0,0,0,0,0,0,0,0.360800500168194,0.378673456598521,0.391348984235866,0.376849797372913,0.0161555312933926,0.214439541501056,0.214439541501056,0.214439541501056,0.214439541501056,0
"40","35-44","Male","NHB","CED","MJ",-1.09817268208496,-1.06377038059477,-1.04212267733317,-1.06824567821883,0.0297535101151738,0,0,0,0,0,-1.09817268208496,-1.06377038059477,-1.04212267733317,-1.06824567821883,0.0297535101151738,-27.5965069568651,-26.4039058210271,-25.8703023105976,-26.6351330580125,0.930335442869147,-0.793821152279065,-0.766520345548789,-0.753628123692986,-0.771575989364394,0.0216025672161367,-0.304351529805896,-0.297250035045977,-0.288494553640179,-0.296669688854441,0.00836089671210986,2.47380806126894,2.49545576453055,2.52985806602074,2.49993106215461,0.0297535101151743,1.43168538393578,1.43168538393578,1.43168538393578,1.43168538393578,0,1.83664703414298,1.84953925599879,1.87684006272907,1.85459489981439,0.0216025672161379,1.08301891045,1.08301891045,1.08301891045,1.08301891045,0,0.637161027125957,0.645916508531754,0.653018003291673,0.645336162340218,0.00836089671210952,0.348666473485777,0.348666473485777,0.348666473485777,0.348666473485777,0,0,0,0,0,0,-0.304351529805896,-0.297250035045977,-0.288494553640179,-0.296669688854441,0.00836089671210986,0,0,0,0,0,0,0,0,0,0,0.637161027125957,0.645916508531754,0.653018003291673,0.645336162340218,0.00836089671210952,0.348666473485777,0.348666473485777,0.348666473485777,0.348666473485777,0
"41","35-44","Male","NHB","FL","mrh-eq",-0.0338329769410267,-0.0328007470752596,-0.0319877375363008,-0.0328776664881748,0.000973460521197047,0,0,0,0,0,-0.0338329769410267,-0.0328007470752596,-0.0319877375363008,-0.0328776664881748,0.000973460521197047,-27.5965069568651,-26.4039058210271,-25.8703023105976,-26.6351330580125,0.930335442869147,-0.0241298501216863,-0.0232946886175881,-0.022818138554284,-0.0234205171933053,0.00069892173077314,-0.00970312681934039,-0.00950605845767151,-0.00916959898201679,-0.00945714929486946,0.000283980696913314,0.0813232482769304,0.0821362578158891,0.0831684876816561,0.0822131772288043,0.000973460521196974,0.0493355107406294,0.0493355107406294,0.0493355107406294,0.0493355107406294,0,0.060405668064284,0.0608822181275881,0.0617173796316862,0.0610080467033053,0.000698921730773123,0.03758752951,0.03758752951,0.03758752951,0.03758752951,0,0.0209175802126463,0.021254039688301,0.0214511080499699,0.021205130525499,0.000283980696913337,0.0117479812306295,0.0117479812306295,0.0117479812306295,0.0117479812306295,0,0,0,0,0,0,-0.00970312681934039,-0.00950605845767151,-0.00916959898201679,-0.00945714929486946,0.000283980696913314,0,0,0,0,0,0,0,0,0,0,0.0209175802126463,0.021254039688301,0.0214511080499699,0.021205130525499,0.000283980696913337,0.0117479812306295,0.0117479812306295,0.0117479812306295,0.0117479812306295,0
"42","35-44","Male","NHB","Food_price","USD",-0.749716255481946,-0.725619050586289,-0.685274449312167,-0.71991820975174,0.0342741877796495,0,0,0,0,0,-0.749716255481946,-0.725619050586289,-0.685274449312167,-0.71991820975174,0.0342741877796495,-27.5965069568651,-26.4039058210271,-25.8703023105976,-26.6351330580125,0.930335442869147,-0.499626257003329,-0.486696368830958,-0.456445934740373,-0.480618984298251,0.0233279679950038,-0.250089998478616,-0.238922681755333,-0.228828514571793,-0.239299225453489,0.0111950050846492,1.40652025780502,1.44686485907914,1.47096206397479,1.44116401824459,0.0342741877796477,0.721245808492849,0.721245808492849,0.721245808492849,0.721245808492849,0,0.971049534941467,1.00129996903205,1.01422985720442,0.995222584499345,0.0233279679950042,0.514603600201095,0.514603600201095,0.514603600201095,0.514603600201095,0,0.435470722863548,0.445564890047087,0.45673220677037,0.445941433745243,0.0111950050846492,0.206642208291754,0.206642208291754,0.206642208291754,0.206642208291754,0,0,0,0,0,0,-0.250089998478616,-0.238922681755333,-0.228828514571793,-0.239299225453489,0.0111950050846492,0,0,0,0,0,0,0,0,0,0,0.435470722863548,0.445564890047087,0.45673220677037,0.445941433745243,0.0111950050846492,0.206642208291754,0.206642208291754,0.206642208291754,0.206642208291754,0
"43","35-44","Male","NHW","CED","MJ",-1.37746453586138,-1.32458179547921,-1.18180311281086,-1.29303935958932,0.106541127294437,0,0,0,0,0,-1.37746453586138,-1.32458179547921,-1.18180311281086,-1.29303935958932,0.106541127294437,-32.4642989148885,-32.1992559350887,-28.6154100545203,-31.034763689205,2.2628781767684,-1.0034387225337,-0.963282000197449,-0.861999207855416,-0.941834256335771,0.076724137621611,-0.374025813327682,-0.361299795281759,-0.319803904955442,-0.351205103253551,0.0298468723467626,2.68865405946164,2.83143274212999,2.88431548251217,2.7998903062401,0.106541127294436,1.50685094665078,1.50685094665078,1.50685094665078,1.50685094665078,0,2.00129453064542,2.10257732298745,2.1427340453237,2.08112957912577,0.0767241376216111,1.13929532279,1.13929532279,1.13929532279,1.13929532279,0,0.687359528816225,0.728855419142542,0.741581437188465,0.718760727114334,0.0298468723467625,0.367555623860783,0.367555623860783,0.367555623860783,0.367555623860783,0,0,0,0,0,0,-0.374025813327682,-0.361299795281759,-0.319803904955442,-0.351205103253551,0.0298468723467626,0,0,0,0,0,0,0,0,0,0,0.687359528816225,0.728855419142542,0.741581437188465,0.718760727114334,0.0298468723467625,0.367555623860783,0.367555623860783,0.367555623860783,0.367555623860783,0
"44","35-44","Male","NHW","FL","mrh-eq",-0.0439918852162993,-0.0429124616476952,-0.0379438303472474,-0.0415478273558202,0.00339548937502414,0,0,0,0,0,-0.0439918852162993,-0.0429124616476952,-0.0379438303472474,-0.0415478273558202,0.00339548937502414,-32.4642989148885,-32.1992559350887,-28.6154100545203,-31.034763689205,2.2628781767684,-0.0315863153295965,-0.0307697860727772,-0.0273030842002636,-0.0298399009444634,0.00239385219084619,-0.0124055698867028,-0.012142675574918,-0.0106407461469838,-0.0117079264113568,0.00100226044224008,0.0899586776278226,0.0949273089282704,0.0960067324968745,0.0935626746363954,0.00339548937502419,0.0520148472805752,0.0520148472805752,0.0520148472805752,0.0520148472805752,0,0.0667116879702636,0.0701783898427772,0.0709949190995964,0.0692485047144634,0.00239385219084616,0.03940860377,0.03940860377,0.03940860377,0.03940860377,0,0.023246989657559,0.0247489190854932,0.025011813397278,0.024314169921932,0.00100226044224009,0.0126062435105751,0.0126062435105751,0.0126062435105751,0.0126062435105751,0,0,0,0,0,0,-0.0124055698867028,-0.012142675574918,-0.0106407461469838,-0.0117079264113568,0.00100226044224008,0,0,0,0,0,0,0,0,0,0,0.023246989657559,0.0247489190854932,0.025011813397278,0.024314169921932,0.00100226044224009,0.0126062435105751,0.0126062435105751,0.0126062435105751,0.0126062435105751,0
"45","35-44","Male","NHW","Food_price","USD",-0.862510627901529,-0.8478419318022,-0.730955724580558,-0.81197613842595,0.075887179553788,0,0,0,0,0,-0.862510627901529,-0.8478419318022,-0.730955724580558,-0.81197613842595,0.075887179553788,-32.4642989148885,-32.1992559350887,-28.6154100545203,-31.034763689205,2.2628781767684,-0.579991229499272,-0.569825032680133,-0.491456943750315,-0.545894544220246,0.0509978520963436,-0.282519398402256,-0.278016899122067,-0.239498780830242,-0.266081594205704,0.0248901240961809,1.54161445630686,1.6585006635285,1.67316935962783,1.62263487015225,0.0758871795537873,0.810658731726298,0.810658731726298,0.810658731726298,0.810658731726298,0,1.06846725112827,1.14683534005808,1.15700153687722,1.12290485159819,0.0509978520963427,0.57701030737795,0.57701030737795,0.57701030737795,0.57701030737795,0,0.473147205178591,0.511665323470415,0.516167822750605,0.499730018554052,0.0248901240961805,0.233648424348349,0.233648424348349,0.233648424348349,0.233648424348349,0,0,0,0,0,0,-0.282519398402256,-0.278016899122067,-0.239498780830242,-0.266081594205704,0.0248901240961809,0,0,0,0,0,0,0,0,0,0,0.473147205178591,0.511665323470415,0.516167822750605,0.499730018554052,0.0248901240961805,0.233648424348349,0.233648424348349,0.233648424348349,0.233648424348349,0
"46","35-44","Male","OTH","CED","MJ",-0.763826691053469,-0.749214294612224,-0.72228705823079,-0.744893298141982,0.0221809035180145,0,0,0,0,0,-0.763826691053469,-0.749214294612224,-0.72228705823079,-0.744893298141982,0.0221809035180145,-17.2652773331009,-15.4998220034275,-13.6054944726015,-15.4546036872336,1.92659953336965,-0.570869833902781,-0.557404105651055,-0.542900584502487,-0.557039967792514,0.0147240350056018,-0.192956857150688,-0.191810188961169,-0.179386473728303,-0.187853330349468,0.00792181151991806,2.1575393829271,2.18446661930853,2.19907901574978,2.18014562283829,0.0221809035180133,1.43525232469631,1.43525232469631,1.43525232469631,1.43525232469631,0,1.63585140126249,1.65035492241105,1.66382065066278,1.64999078455251,0.0147240350056019,1.09295081676,1.09295081676,1.09295081676,1.09295081676,0,0.521687981664614,0.534111696897479,0.535258365086999,0.530154838285779,0.00792181151991798,0.342301507936311,0.342301507936311,0.342301507936311,0.342301507936311,0,0,0,0,0,0,-0.192956857150688,-0.191810188961169,-0.179386473728303,-0.187853330349468,0.00792181151991806,0,0,0,0,0,0,0,0,0,0,0.521687981664614,0.534111696897479,0.535258365086999,0.530154838285779,0.00792181151991798,0.342301507936311,0.342301507936311,0.342301507936311,0.342301507936311,0
"47","35-44","Male","OTH","FL","mrh-eq",-0.0238978948293296,-0.0232115024518991,-0.0209010947149678,-0.022641672501197,0.00165266115361318,0,0,0,0,0,-0.0238978948293296,-0.0232115024518991,-0.0209010947149678,-0.022641672501197,0.00165266115361318,-17.2652773331009,-15.4998220034275,-13.6054944726015,-15.4546036872336,1.92659953336965,-0.017569315224264,-0.0169214934363476,-0.0154688029273465,-0.016639083358774,0.00113226292615744,-0.00632857960506548,-0.00629000901555156,-0.00543229178762126,-0.00600258914242301,0.000533373449292795,0.0749848999154506,0.0772953076523819,0.0779817000298123,0.0767254777016798,0.0016526611536132,0.0540838052004828,0.0540838052004828,0.0540838052004828,0.0540838052004828,0,0.0566333278973465,0.0580860184063476,0.0587338401942641,0.057803608328774,0.00113226292615746,0.04116452497,0.04116452497,0.04116452497,0.04116452497,0,0.018351572018104,0.0192092892460344,0.0192478598355483,0.0189218693729058,0.000533373449292813,0.0129192802304828,0.0129192802304828,0.0129192802304828,0.0129192802304828,0,0,0,0,0,0,-0.00632857960506548,-0.00629000901555156,-0.00543229178762126,-0.00600258914242301,0.000533373449292795,0,0,0,0,0,0,0,0,0,0,0.018351572018104,0.0192092892460344,0.0192478598355483,0.0189218693729058,0.000533373449292813,0.0129192802304828,0.0129192802304828,0.0129192802304828,0.0129192802304828,0
"48","35-44","Male","OTH","Food_price","USD",-0.321939248109157,-0.316347264750243,-0.248762961909278,-0.294595573703909,0.0428738559237612,0,0,0,0,0,-0.321939248109157,-0.316347264750243,-0.248762961909278,-0.294595573703909,0.0428738559237612,-17.2652773331009,-15.4998220034275,-13.6054944726015,-15.4546036872336,1.92659953336965,-0.220854199836277,-0.217626315420402,-0.17222153023952,-0.202827402871277,0.0286254840882321,-0.10108504827288,-0.0987209493298409,-0.0765414316697579,-0.0917681708326326,0.0142521099402292,0.973159908486316,1.04074421132728,1.0463361946862,1.01899252028095,0.042873855923761,0.724396946577038,0.724396946577038,0.724396946577038,0.724396946577038,0,0.692763240998049,0.738168026178931,0.741395910594806,0.723369113629806,0.028625484088232,0.520541710758529,0.520541710758529,0.520541710758529,0.520541710758529,0,0.280396667488267,0.30257618514835,0.304940284091389,0.295623406651142,0.0142521099402288,0.203855235818509,0.203855235818509,0.203855235818509,0.203855235818509,0,0,0,0,0,0,-0.10108504827288,-0.0987209493298409,-0.0765414316697579,-0.0917681708326326,0.0142521099402292,0,0,0,0,0,0,0,0,0,0,0.280396667488267,0.30257618514835,0.304940284091389,0.295623406651142,0.0142521099402288,0.203855235818509,0.203855235818509,0.203855235818509,0.203855235818509,0
"49","45-54","Female","HIS","CED","MJ",-1.0130036433713,-0.980578307002919,-0.968834475419879,-0.987834975348651,0.0240814078557811,0,0,0,0,0,-1.0130036433713,-0.980578307002919,-0.968834475419879,-0.987834975348651,0.0240814078557811,-27.3166666693465,-25.9978313421874,-24.5424511001923,-25.9499208457537,1.46070286861383,-0.749147661012461,-0.72343394265897,-0.71870241821684,-0.730796115961202,0.0172456878012029,-0.263855982358836,-0.257144364343949,-0.250132057203036,-0.257038859387449,0.00722369637934951,2.41482388496159,2.42656771654463,2.458993052913,2.43382438489036,0.0240814078557797,1.44598940954171,1.44598940954171,1.44598940954171,1.44598940954171,0,1.82609698064912,1.83082850509124,1.85654222344473,1.83819067839348,0.0172456878012015,1.10739456243227,1.10739456243227,1.10739456243227,1.10739456243227,0,0.588726904312471,0.595739211453383,0.60245082946827,0.595633706496883,0.00722369637934924,0.338594847109434,0.338594847109434,0.338594847109434,0.338594847109434,0,0,0,0,0,0,-0.263855982358836,-0.257144364343949,-0.250132057203036,-0.257038859387449,0.00722369637934951,0,0,0,0,0,0,0,0,0,0,0.588726904312471,0.595739211453383,0.60245082946827,0.595633706496883,0.00722369637934924,0.338594847109434,0.338594847109434,0.338594847109434,0.338594847109434,0
"50","45-54","Female","HIS","FL","mrh-eq",-0.0339279317597024,-0.0329094500418393,-0.0316229624210489,-0.0328154128829175,0.00121587218220998,0,0,0,0,0,-0.0339279317597024,-0.0329094500418393,-0.0316229624210489,-0.0328154128829175,0.00121587218220998,-27.3166666693465,-25.9978313421874,-24.5424511001923,-25.9499208457537,1.46070286861383,-0.0246056590380885,-0.0237871299074513,-0.0229980306156993,-0.0237974561667093,0.000846167480068102,-0.00932227272161392,-0.00912232013438797,-0.00862493180534962,-0.00901795671620818,0.000377986242280489,0.0825446007755031,0.0838310883962935,0.0848495701141566,0.0837370512373716,0.00121587218220994,0.0509216383544541,0.0509216383544541,0.0509216383544541,0.0509216383544541,0,0.0618860481043343,0.0626751473960864,0.0634936765267235,0.0626854736553443,0.000846167480068098,0.038888017488635,0.038888017488635,0.038888017488635,0.038888017488635,0,0.0206585526711687,0.0211559410002071,0.021355893587433,0.0210515775820273,0.000377986242280494,0.0120336208658191,0.0120336208658191,0.0120336208658191,0.0120336208658191,0,0,0,0,0,0,-0.00932227272161392,-0.00912232013438797,-0.00862493180534962,-0.00901795671620818,0.000377986242280489,0,0,0,0,0,0,0,0,0,0,0.0206585526711687,0.0211559410002071,0.021355893587433,0.0210515775820273,0.000377986242280494,0.0120336208658191,0.0120336208658191,0.0120336208658191,0.0120336208658191,0
"51","45-54","Female","HIS","Food_price","USD",-0.608437119449473,-0.603127722026102,-0.54480696903155,-0.584527246387091,0.0371622580139321,0,0,0,0,0,-0.608437119449473,-0.603127722026102,-0.54480696903155,-0.584527246387091,0.0371622580139321,-27.3166666693465,-25.9978313421874,-24.5424511001923,-25.9499208457537,1.46070286861383,-0.414494632862091,-0.409588324818228,-0.37070451586981,-0.397666394676279,0.0252543727530452,-0.193942486587382,-0.193539397207873,-0.17410245316174,-0.186860851710812,0.0119369241096152,1.29724804739629,1.35556880039084,1.36087819781422,1.33696832475183,0.0371622580139321,0.752441078364741,0.752441078364741,0.752441078364741,0.752441078364741,0,0.917196803016398,0.956080611964815,0.960986920008677,0.944158681822866,0.0252543727530447,0.546492287146587,0.546492287146587,0.546492287146587,0.546492287146587,0,0.380051244379893,0.399488188426027,0.399891277805536,0.392809642928965,0.0119369241096153,0.205948791218153,0.205948791218153,0.205948791218153,0.205948791218153,0,0,0,0,0,0,-0.193942486587382,-0.193539397207873,-0.17410245316174,-0.186860851710812,0.0119369241096152,0,0,0,0,0,0,0,0,0,0,0.380051244379893,0.399488188426027,0.399891277805536,0.392809642928965,0.0119369241096153,0.205948791218153,0.205948791218153,0.205948791218153,0.205948791218153,0
"52","45-54","Female","NHB","CED","MJ",-1.21623013782583,-1.20102902768092,-1.11911482798205,-1.17762092608304,0.0549865983302931,0,0,0,0,0,-1.21623013782583,-1.20102902768092,-1.11911482798205,-1.17762092608304,0.0549865983302931,-39.1396450671029,-38.4468703400677,-33.9504680934674,-37.1122641928519,2.96564283481749,-0.896315862785422,-0.882217080128277,-0.822969208864545,-0.866375294652281,0.0409689150073132,-0.319914275040409,-0.318811947552644,-0.296145619117502,-0.311245631430757,0.0141220545184828,2.50875189170374,2.59066609140261,2.60586720154752,2.56725798980473,0.0549865983302916,1.38963706372169,1.38963706372169,1.38963706372169,1.38963706372169,0,1.88752576964455,1.94677364090828,1.96087242356542,1.93093185543228,0.0409689150073116,1.06455656078,1.06455656078,1.06455656078,1.06455656078,0,0.621226122059194,0.643892450494336,0.644994777982101,0.636326134372449,0.0141220545184827,0.325080502941691,0.325080502941691,0.325080502941691,0.325080502941691,0,0,0,0,0,0,-0.319914275040409,-0.318811947552644,-0.296145619117502,-0.311245631430757,0.0141220545184828,0,0,0,0,0,0,0,0,0,0,0.621226122059194,0.643892450494336,0.644994777982101,0.636326134372449,0.0141220545184827,0.325080502941691,0.325080502941691,0.325080502941691,0.325080502941691,0
