"","race_gp","Foodgroup","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"11","NHB","added_sugar","FL","mrh-eq",-0.0173779799959463,-0.017082782920534,-0.0166011555331366,-0.0170173687759778,0.000412761011664468,0,0,0,0,0,-0.0173779799959463,-0.017082782920534,-0.0166011555331366,-0.0170173687759778,0.000412761011664468,-16.0109705205697,-15.7529332980118,-15.2784861425159,-15.676999988209,0.391086437035281,-0.0115081354027715,-0.0113119790270683,-0.0109932919543832,-0.0112689858000571,0.000273516328527509,-0.00586984459317486,-0.00577080389346573,-0.00560786357875341,-0.00574838297592075,0.000139245200652811,0.0282963701788553,0.0287779975662527,0.029073194641665,0.0287125834216965,0.000412761011664477,0.0116952146457187,0.0116952146457187,0.0116952146457187,0.0116952146457187,0,0.0187379096638545,0.0190565967365396,0.0192527531122427,0.0190136035095284,0.000273516328527508,0.00774461770947126,0.00774461770947126,0.00774461770947126,0.00774461770947126,0,0.00955846051500084,0.00972140082971317,0.0098204415294223,0.00969897991216819,0.000139245200652816,0.00395059693624744,0.00395059693624744,0.00395059693624744,0.00395059693624744,0,0,0,0,0,0,-0.00586984459317486,-0.00577080389346573,-0.00560786357875341,-0.00574838297592075,0.000139245200652811,0,0,0,0,0,0,0,0,0,0,0.00955846051500084,0.00972140082971317,0.0098204415294223,0.00969897991216819,0.000139245200652816,0.00395059693624744,0.00395059693624744,0.00395059693624744,0.00395059693624744,0
"12","NHB","added_sugar","Food_price","USD",-0.678051389207252,-0.666531461148697,-0.6544580069281,-0.666337241442717,0.0124187087192368,0,0,0,0,0,-0.678051389207252,-0.666531461148697,-0.6544580069281,-0.666337241442717,0.0124187087192368,-16.0109705205697,-15.7529332980118,-15.2784861425159,-15.676999988209,0.391086437035281,-0.448963720775819,-0.441314825944503,-0.433315820281833,-0.441191980038764,0.00823642422124357,-0.229087668431434,-0.225216635204195,-0.221142186646267,-0.225145261403953,0.00418228931057818,1.10931069932977,1.12138415355037,1.13290408160892,1.12118993384439,0.0124187087192363,0.454852692401669,0.454852692401669,0.454852692401669,0.454852692401669,0,0.734480128053311,0.742479133715981,0.750128028547296,0.742356287810242,0.00823642422124334,0.301164307771478,0.301164307771478,0.301164307771478,0.301164307771478,0,0.374830571276458,0.378905019834386,0.382776053061625,0.378833646034144,0.00418228931057814,0.153688384630191,0.153688384630191,0.153688384630191,0.153688384630191,0,0,0,0,0,0,-0.229087668431434,-0.225216635204195,-0.221142186646267,-0.225145261403953,0.00418228931057818,0,0,0,0,0,0,0,0,0,0,0.374830571276458,0.378905019834386,0.382776053061625,0.378833646034144,0.00418228931057814,0.153688384630191,0.153688384630191,0.153688384630191,0.153688384630191,0
"13","NHB","oil","CED","MJ",-0.0235903861364037,-0.0223112534977791,-0.016018065910372,-0.0205519359718905,0.00426673932135431,0,0,0,0,0,-0.0235903861364037,-0.0223112534977791,-0.016018065910372,-0.0205519359718905,0.00426673932135431,-2.54804448146112,-2.40997342215817,-1.73271776572408,-2.22078584421742,0.459333592313296,-0.0196959887717642,-0.0186256729132896,-0.0133777877604733,-0.0171598591258013,0.00355942919866901,-0.00389439736463955,-0.00368558058448951,-0.0026402781498987,-0.00339207684608924,0.000707312632540005,0.315353651145567,0.321646838732974,0.322925971371599,0.319887521207086,0.0042667393213544,0.299335585235195,0.299335585235195,0.299335585235195,0.299335585235195,0,0.263406608805133,0.268654493957949,0.269724809816424,0.267188680170461,0.00355942919866902,0.25002882104466,0.25002882104466,0.25002882104466,0.25002882104466,0,0.0519470423404338,0.0529923447750246,0.0532011615551747,0.0526988410366244,0.000707312632540005,0.0493067641905351,0.0493067641905351,0.0493067641905351,0.0493067641905351,0,0,0,0,0,0,-0.00389439736463955,-0.00368558058448951,-0.0026402781498987,-0.00339207684608924,0.000707312632540005,0,0,0,0,0,0,0,0,0,0,0.0519470423404338,0.0529923447750246,0.0532011615551747,0.0526988410366244,0.000707312632540005,0.0493067641905351,0.0493067641905351,0.0493067641905351,0.0493067641905351,0
"14","NHB","oil","FL","mrh-eq",-0.00117582494556337,-0.00110478093512591,-0.000800854178037822,-0.00102306769068709,0.000209656889641857,0,0,0,0,0,-0.00117582494556337,-0.00110478093512591,-0.000800854178037822,-0.00102306769068709,0.000209656889641857,-2.54804448146112,-2.40997342215817,-1.73271776572408,-2.22078584421742,0.459333592313296,-0.000981731249437526,-0.000922298462325128,-0.000668855430786057,-0.000854224692350857,0.000174906335211815,-0.000194093696125847,-0.000182482472800785,-0.000131998747251764,-0.000168842998336238,3.47506876396573e-05,0.0155790291436992,0.0158829559007873,0.0159539999112248,0.0158012426563485,0.000209656889641859,0.0147781749656614,0.0147781749656614,0.0147781749656614,0.0147781749656614,0,0.0130125770881891,0.0132660201197282,0.0133254529068406,0.0131979463497539,0.000174906335211821,0.0123437216574031,0.0123437216574031,0.0123437216574031,0.0123437216574031,0,0.00256645205551007,0.00261693578105909,0.00262854700438415,0.00260329630659455,3.47506876396571e-05,0.00243445330825831,0.00243445330825831,0.00243445330825831,0.00243445330825831,0,0,0,0,0,0,-0.000194093696125847,-0.000182482472800785,-0.000131998747251764,-0.000168842998336238,3.47506876396573e-05,0,0,0,0,0,0,0,0,0,0,0.00256645205551007,0.00261693578105909,0.00262854700438415,0.00260329630659455,3.47506876396571e-05,0.00243445330825831,0.00243445330825831,0.00243445330825831,0.00243445330825831,0
"15","NHB","oil","Food_price","USD",-0.0163539164279142,-0.0156708819572946,-0.0106724912223502,-0.014156721864549,0.00326511085853068,0,0,0,0,0,-0.0163539164279142,-0.0156708819572946,-0.0106724912223502,-0.014156721864549,0.00326511085853068,-2.54804448146112,-2.40997342215817,-1.73271776572408,-2.22078584421742,0.459333592313296,-0.0136583433850053,-0.0130860979315528,-0.00891595649737617,-0.0118236782891934,0.00272493285496715,-0.00269557304290893,-0.00258478402574182,-0.00175653472497402,-0.00233304357535561,0.000540179525080502,0.15922444452591,0.164222835260855,0.164905869731474,0.162708675168109,0.00326511085853067,0.14855195330356,0.14855195330356,0.14855195330356,0.14855195330356,0,0.132987510319478,0.137157651753655,0.137729897207107,0.135895232111296,0.00272493285496717,0.124071553822102,0.124071553822102,0.124071553822102,0.124071553822102,0,0.0262369342064319,0.0270651835071997,0.0271759725243668,0.0268134430568135,0.000540179525080518,0.0244803994814579,0.0244803994814579,0.0244803994814579,0.0244803994814579,0,0,0,0,0,0,-0.00269557304290893,-0.00258478402574182,-0.00175653472497402,-0.00233304357535561,0.000540179525080502,0,0,0,0,0,0,0,0,0,0,0.0262369342064319,0.0270651835071997,0.0271759725243668,0.0268134430568135,0.000540179525080518,0.0244803994814579,0.0244803994814579,0.0244803994814579,0.0244803994814579,0
"16","NHB","sat_fat","CED","MJ",-0.717019531791214,-0.713884316641114,-0.703466390656557,-0.711328979506217,0.00746862183962937,0,0,0,0,0,-0.717019531791214,-0.713884316641114,-0.703466390656557,-0.711328979506217,0.00746862183962937,-14.9141317290824,-14.8504586930987,-14.6256220520971,-14.7939100597591,0.159548997538095,-0.549146713156301,-0.54698336299656,-0.538703384010637,-0.544837177443514,0.00580223887067742,-0.167872818634913,-0.166900953644554,-0.164763006645919,-0.166491802062703,0.00167465874393883,1.54070777560406,1.55112570158862,1.55426091673872,1.54857036445372,0.00746862183962962,0.837241384947505,0.837241384947505,0.837241384947505,0.837241384947505,0,1.17970316163537,1.1879831406213,1.19014649078104,1.18583695506825,0.00580223887067688,0.640999777624736,0.640999777624736,0.640999777624736,0.640999777624736,0,0.361004613968688,0.363142560967323,0.364114425957681,0.362733409385471,0.0016746587439388,0.196241607322768,0.196241607322768,0.196241607322768,0.196241607322768,0,0,0,0,0,0,-0.167872818634913,-0.166900953644554,-0.164763006645919,-0.166491802062703,0.00167465874393883,0,0,0,0,0,0,0,0,0,0,0.361004613968688,0.363142560967323,0.364114425957681,0.362733409385471,0.0016746587439388,0.196241607322768,0.196241607322768,0.196241607322768,0.196241607322768,0
"17","NHB","sat_fat","FL","mrh-eq",-0.0191603702152348,-0.0190620549945799,-0.0188056232493035,-0.0190065755122566,0.00019279186718029,0,0,0,0,0,-0.0191603702152348,-0.0190620549945799,-0.0188056232493035,-0.0190065755122566,0.00019279186718029,-14.9141317290824,-14.8504586930987,-14.6256220520971,-14.7939100597591,0.159548997538095,-0.0146709629874772,-0.014601949235194,-0.0143975640632172,-0.0145544504914418,0.00014965837879773,-0.00448940722775759,-0.00446010575938599,-0.00440805918608632,-0.00445212502081473,4.33690293874931e-05,0.0411966811489501,0.0414531128942266,0.0415514281148814,0.0413976334119032,0.000192791867180289,0.0223910578996466,0.0223910578996466,0.0223910578996466,0.0223910578996466,0,0.0315362687802108,0.0317406539521876,0.0318096677044708,0.0316931552084355,0.000149658378797731,0.0171387047169936,0.0171387047169936,0.0171387047169936,0.0171387047169936,0,0.00966041236873931,0.00971245894203898,0.00974176041041059,0.00970447820346773,4.33690293874949e-05,0.005252353182653,0.005252353182653,0.005252353182653,0.005252353182653,0,0,0,0,0,0,-0.00448940722775759,-0.00446010575938599,-0.00440805918608632,-0.00445212502081473,4.33690293874931e-05,0,0,0,0,0,0,0,0,0,0,0.00966041236873931,0.00971245894203898,0.00974176041041059,0.00970447820346773,4.33690293874949e-05,0.005252353182653,0.005252353182653,0.005252353182653,0.005252353182653,0
"18","NHB","sat_fat","Food_price","USD",-0.0798534938259161,-0.0791360978924722,-0.0782454799045572,-0.0790753182242367,0.000847958397318659,0,0,0,0,0,-0.0798534938259161,-0.0791360978924722,-0.0782454799045572,-0.0790753182242367,0.000847958397318659,-14.9141317290824,-14.8504586930987,-14.6256220520971,-14.7939100597591,0.159548997538095,-0.0611873254787822,-0.0606674634656893,-0.0599464542109554,-0.0605968854861661,0.000655944106320263,-0.0186661683471338,-0.018468634426783,-0.0182990256936019,-0.0184784327380706,0.00019341920280913,0.171381208323946,0.172271826311861,0.172989222245305,0.172211046643626,0.00084795839731869,0.0931357284193891,0.0931357284193891,0.0931357284193891,0.0931357284193891,0,0.131283069503161,0.132004078757895,0.132523940770988,0.131933500778372,0.000655944106320202,0.0713366152922059,0.0713366152922059,0.0713366152922059,0.0713366152922059,0,0.0400981388207851,0.0402677475539662,0.040465281474317,0.0402775458652538,0.000193419202809127,0.0217991131271832,0.0217991131271832,0.0217991131271832,0.0217991131271832,0,0,0,0,0,0,-0.0186661683471338,-0.018468634426783,-0.0182990256936019,-0.0184784327380706,0.00019341920280913,0,0,0,0,0,0,0,0,0,0,0.0400981388207851,0.0402677475539662,0.040465281474317,0.0402775458652538,0.000193419202809127,0.0217991131271832,0.0217991131271832,0.0217991131271832,0.0217991131271832,0
"19","NHW","added_sugar","CED","MJ",-0.349808339772616,-0.345531322004188,-0.328223264943894,-0.340959027515814,0.0120308711519593,0,0,0,0,0,-0.349808339772616,-0.345531322004188,-0.328223264943894,-0.340959027515814,0.0120308711519593,-13.8303685365415,-13.6534948154784,-12.9724425166817,-13.4765900513613,0.476822663801715,-0.231888266810077,-0.229050470316803,-0.21758983407641,-0.226024912510797,0.00796859545350229,-0.117920072962538,-0.116480851687385,-0.110633430867483,-0.114934115005017,0.00406227699625828,0.601435887854971,0.618743944915265,0.623020962683693,0.614171650426891,0.0120308711519591,0.273212622911077,0.273212622911077,0.273212622911077,0.273212622911077,0,0.398705628199655,0.410166264440048,0.413004060933322,0.407140706634041,0.00796859545350229,0.181115794123245,0.181115794123245,0.181115794123245,0.181115794123245,0,0.202730259655316,0.208577680475217,0.210016901750371,0.20703094379285,0.00406227699625837,0.0920968287878324,0.0920968287878324,0.0920968287878324,0.0920968287878324,0,0,0,0,0,0,-0.117920072962538,-0.116480851687385,-0.110633430867483,-0.114934115005017,0.00406227699625828,0,0,0,0,0,0,0,0,0,0,0.202730259655316,0.208577680475217,0.210016901750371,0.20703094379285,0.00406227699625837,0.0920968287878324,0.0920968287878324,0.0920968287878324,0.0920968287878324,0
"20","NHW","added_sugar","FL","mrh-eq",-0.0162802336741145,-0.0160566804644218,-0.0153076802744903,-0.0158723131029345,0.000536194559099699,0,0,0,0,0,-0.0162802336741145,-0.0160566804644218,-0.0153076802744903,-0.0158723131029345,0.000536194559099699,-13.8303685365415,-13.6534948154784,-12.9724425166817,-13.4765900513613,0.476822663801715,-0.0107926889115247,-0.0106444022617203,-0.0101484682388837,-0.010522420727323,0.000355138967396499,-0.00548754476258983,-0.00541227820270156,-0.0051592120356066,-0.00534989237561149,0.000181055650512262,0.0279651079773705,0.0287141081673021,0.0289376613769947,0.0285297408058148,0.000536194559099701,0.0126574277028802,0.0126574277028802,0.0126574277028802,0.0126574277028802,0,0.0185396933055424,0.0190356273283789,0.0191839139781834,0.0189136457939817,0.000355138967396488,0.00839122506665867,0.00839122506665867,0.00839122506665867,0.00839122506665867,0,0.00942541467182816,0.00967848083892313,0.0097537473988114,0.00961609501183306,0.000181055650512266,0.00426620263622157,0.00426620263622157,0.00426620263622157,0.00426620263622157,0,0,0,0,0,0,-0.00548754476258983,-0.00541227820270156,-0.0051592120356066,-0.00534989237561149,0.000181055650512262,0,0,0,0,0,0,0,0,0,0,0.00942541467182816,0.00967848083892313,0.0097537473988114,0.00961609501183306,0.000181055650512266,0.00426620263622157,0.00426620263622157,0.00426620263622157,0.00426620263622157,0
"21","NHW","added_sugar","Food_price","USD",-0.60977021827879,-0.607422496017265,-0.582269094494346,-0.599420503293969,0.0160476967818839,0,0,0,0,0,-0.60977021827879,-0.607422496017265,-0.582269094494346,-0.599420503293969,0.0160476967818839,-13.8303685365415,-13.6534948154784,-12.9724425166817,-13.4765900513613,0.476822663801715,-0.404187547323919,-0.402624954089344,-0.385967632450111,-0.397328558157885,0.0106299578390471,-0.205582670954871,-0.204797541927921,-0.196301462044235,-0.202091945136084,0.00541774110781613,1.0678188248456,1.09297222636852,1.09531994863004,1.08497023364522,0.0160476967818838,0.485549730351254,0.485549730351254,0.485549730351254,0.485549730351254,0,0.707814146105295,0.724471467744529,0.726034060979104,0.719175071813069,0.0106299578390472,0.321846513655185,0.321846513655185,0.321846513655185,0.321846513655185,0,0.360004678740305,0.36850075862399,0.36928588765094,0.365795161832153,0.00541774110781599,0.163703216696069,0.163703216696069,0.163703216696069,0.163703216696069,0,0,0,0,0,0,-0.205582670954871,-0.204797541927921,-0.196301462044235,-0.202091945136084,0.00541774110781613,0,0,0,0,0,0,0,0,0,0,0.360004678740305,0.36850075862399,0.36928588765094,0.365795161832153,0.00541774110781599,0.163703216696069,0.163703216696069,0.163703216696069,0.163703216696069,0
"22","NHW","oil","CED","MJ",-0.00820257270709294,-0.00692142185564211,-0.00684125403346723,-0.00734281940977402,0.000804071232890386,0,0,0,0,0,-0.00820257270709294,-0.00692142185564211,-0.00684125403346723,-0.00734281940977402,0.000804071232890386,-0.888958628413424,-0.749507758461163,-0.738059073700067,-0.794420805896659,0.0884338891328634,-0.00682934547058267,-0.00576538991393293,-0.00569255753050128,-0.00611315243085156,0.000669834505451725,-0.00137322723651027,-0.00115603194170918,-0.00114869650296593,-0.00122966697892246,0.00013428216529803,0.306029861691517,0.306110029513692,0.307391180365143,0.306531427067824,0.000804071232890421,0.29918860765805,0.29918860765805,0.29918860765805,0.29918860765805,0,0.255459180455502,0.255532012838934,0.256595968395584,0.255879775355853,0.000669834505451729,0.249766622925001,0.249766622925001,0.249766622925001,0.249766622925001,0,0.0505706812360148,0.0505780166747581,0.0507952119695592,0.0506516517119714,0.000134282165298024,0.0494219847330489,0.0494219847330489,0.0494219847330489,0.0494219847330489,0,0,0,0,0,0,-0.00137322723651027,-0.00115603194170918,-0.00114869650296593,-0.00122966697892246,0.00013428216529803,0,0,0,0,0,0,0,0,0,0,0.0505706812360148,0.0505780166747581,0.0507952119695592,0.0506516517119714,0.000134282165298024,0.0494219847330489,0.0494219847330489,0.0494219847330489,0.0494219847330489,0
"23","NHW","oil","FL","mrh-eq",-0.000420307169292874,-0.000350530850956223,-0.000342183075935123,-0.000372084725803785,4.51565327390221e-05,0,0,0,0,0,-0.000420307169292874,-0.000350530850956223,-0.000342183075935123,-0.000372084725803785,4.51565327390221e-05,-0.888958628413424,-0.749507758461163,-0.738059073700067,-0.794420805896659,0.0884338891328634,-0.000349940596303467,-0.000291689134811309,-0.000285017285487209,-0.000309787244343961,3.75933006809551e-05,-7.03665729894069e-05,-5.88417161449134e-05,-5.71657904479153e-05,-6.22974814598241e-05,7.56494456836126e-06,0.0155762596178887,0.0155846073929098,0.0156543837112465,0.0156061612677574,4.51565327390265e-05,0.0152340765419536,0.0152340765419536,0.0152340765419536,0.0152340765419536,0,0.0130022966235455,0.0130089684728696,0.0130672199343618,0.0130270665824023,3.75933006809565e-05,0.0127172793380583,0.0127172793380583,0.0127172793380583,0.0127172793380583,0,0.0025739629943432,0.00257563892004019,0.00258716377688469,0.0025790946853551,7.56494456836247e-06,0.00251679720389528,0.00251679720389528,0.00251679720389528,0.00251679720389528,0,0,0,0,0,0,-7.03665729894069e-05,-5.88417161449134e-05,-5.71657904479153e-05,-6.22974814598241e-05,7.56494456836126e-06,0,0,0,0,0,0,0,0,0,0,0.0025739629943432,0.00257563892004019,0.00258716377688469,0.0025790946853551,7.56494456836247e-06,0.00251679720389528,0.00251679720389528,0.00251679720389528,0.00251679720389528,0
"24","NHW","oil","Food_price","USD",-0.0076559396315316,-0.00577298327142788,-0.00507014173891523,-0.00618705864953001,0.00140739778836285,0,0,0,0,0,-0.0076559396315316,-0.00577298327142788,-0.00507014173891523,-0.00618705864953001,0.00140739778836285,-0.888958628413424,-0.749507758461163,-0.738059073700067,-0.794420805896659,0.0884338891328634,-0.00637896516539349,-0.00481038340805382,-0.00422025645522021,-0.0051537008833191,0.00117442128105376,-0.00127697446613812,-0.000962599863374061,-0.000849885283695012,-0.0010333577662109,0.000232986605765941,0.234401135843476,0.235103977375989,0.236986933736092,0.235518052754091,0.00140739778836283,0.229330994104561,0.229330994104561,0.229330994104561,0.229330994104561,0,0.195671650450323,0.196261777403156,0.197830359160496,0.196605094878422,0.00117442128105365,0.191451393995103,0.191451393995103,0.191451393995103,0.191451393995103,0,0.038729485393153,0.038842199972832,0.0391565745755961,0.0389129578756689,0.000232986605765933,0.037879600109458,0.037879600109458,0.037879600109458,0.037879600109458,0,0,0,0,0,0,-0.00127697446613812,-0.000962599863374061,-0.000849885283695012,-0.0010333577662109,0.000232986605765941,0,0,0,0,0,0,0,0,0,0,0.038729485393153,0.038842199972832,0.0391565745755961,0.0389129578756689,0.000232986605765933,0.037879600109458,0.037879600109458,0.037879600109458,0.037879600109458,0
"25","NHW","sat_fat","CED","MJ",-0.940266002742377,-0.936388345945883,-0.930419474776918,-0.935654586516946,0.00522119691081185,0,0,0,0,0,-0.940266002742377,-0.936388345945883,-0.930419474776918,-0.935654586516946,0.00522119691081185,-17.8904327937681,-17.8141832621707,-17.7092324901012,-17.8041126514787,0.09576653443832,-0.724455830200338,-0.721838878038647,-0.71711070753607,-0.721098099673424,0.00391872324241363,-0.215810172542039,-0.214549467907236,-0.213308767240849,-0.214556486843522,0.0013165431385848,1.83945904405413,1.84542791522309,1.84930557201959,1.84469415579415,0.00522119691081221,0.909039569277209,0.909039569277209,0.909039569277209,0.909039569277209,0,1.41724898285122,1.4219771533538,1.42459410551549,1.42123637498858,0.00391872324241433,0.700138275315155,0.700138275315155,0.700138275315155,0.700138275315155,0,0.422210061202902,0.423450761869289,0.424711466504092,0.423457780805576,0.00131654313858481,0.208901293962053,0.208901293962053,0.208901293962053,0.208901293962053,0,0,0,0,0,0,-0.215810172542039,-0.214549467907236,-0.213308767240849,-0.214556486843522,0.0013165431385848,0,0,0,0,0,0,0,0,0,0,0.422210061202902,0.423450761869289,0.424711466504092,0.423457780805576,0.00131654313858481,0.208901293962053,0.208901293962053,0.208901293962053,0.208901293962053,0
"26","NHW","sat_fat","FL","mrh-eq",-0.025441632689122,-0.0253166355623004,-0.0251568220997751,-0.0253044193041587,0.000150273186946525,0,0,0,0,0,-0.025441632689122,-0.0253166355623004,-0.0251568220997751,-0.0253044193041587,0.000150273186946525,-17.8904327937681,-17.8141832621707,-17.7092324901012,-17.8041126514787,0.09576653443832,-0.0195965196219669,-0.019510426936688,-0.0193836520296789,-0.0194961524729231,0.000112715528111309,-0.00584511306715503,-0.00580620862561239,-0.00577317007009616,-0.00580826683123569,3.79066661246612e-05,0.0497628493817925,0.0499226628443178,0.0500476599711394,0.0499104465861762,0.000150273186946521,0.0246060272820174,0.0246060272820174,0.0246060272820174,0.0246060272820174,0,0.0383295062634879,0.038456281170497,0.0385423738557759,0.038442006706732,0.000112715528111303,0.018945854233809,0.018945854233809,0.018945854233809,0.018945854233809,0,0.0114333431183046,0.0114663816738208,0.0115052861153635,0.0114684398794442,3.79066661246603e-05,0.00566017304820846,0.00566017304820846,0.00566017304820846,0.00566017304820846,0,0,0,0,0,0,-0.00584511306715503,-0.00580620862561239,-0.00577317007009616,-0.00580826683123569,3.79066661246612e-05,0,0,0,0,0,0,0,0,0,0,0.0114333431183046,0.0114663816738208,0.0115052861153635,0.0114684398794442,3.79066661246603e-05,0.00566017304820846,0.00566017304820846,0.00566017304820846,0.00566017304820846,0
"27","NHW","sat_fat","Food_price","USD",-0.104465377723499,-0.104422992463674,-0.103226790579943,-0.104018144525461,0.000740192080218614,0,0,0,0,0,-0.104465377723499,-0.104422992463674,-0.103226790579943,-0.104018144525461,0.000740192080218614,-17.8904327937681,-17.8141832621707,-17.7092324901012,-17.8041126514787,0.09576653443832,-0.0805448450664382,-0.0804666688074418,-0.0795748663657029,-0.0801811859363041,0.000567231015884841,-0.0239544399194336,-0.0239186489202623,-0.0236500404774418,-0.0238369585891573,0.000175135094385774,0.204203150284498,0.205399352168228,0.205441737428053,0.204994504230016,0.000740192080218499,0.100976359704554,0.100976359704554,0.100976359704554,0.100976359704554,0,0.157358885734726,0.158250688176465,0.158328864435462,0.157965205305327,0.000567231015884854,0.0777840193690233,0.0777840193690233,0.0777840193690233,0.0777840193690233,0,0.046842380812973,0.0471109892557935,0.0471467802549648,0.0470292989246885,0.00017513509438576,0.0231923403355312,0.0231923403355312,0.0231923403355312,0.0231923403355312,0,0,0,0,0,0,-0.0239544399194336,-0.0239186489202623,-0.0236500404774418,-0.0238369585891573,0.000175135094385774,0,0,0,0,0,0,0,0,0,0,0.046842380812973,0.0471109892557935,0.0471467802549648,0.0470292989246885,0.00017513509438576,0.0231923403355312,0.0231923403355312,0.0231923403355312,0.0231923403355312,0
"28","OTH","added_sugar","CED","MJ",-0.214724059142954,-0.209200131425715,-0.199683577496633,-0.207799209947876,0.0080084750153111,0,0,0,0,0,-0.214724059142954,-0.209200131425715,-0.199683577496633,-0.207799209947876,0.0080084750153111,-8.55288294007616,-8.28992128352334,-7.90868272271678,-8.24842061536413,0.340952333397046,-0.142519668171855,-0.138845853187398,-0.132510967657491,-0.137912144224082,0.00532943839545434,-0.0722043909710997,-0.070354278238317,-0.0671726098391421,-0.0698870657237934,0.0026790370607202,0.470009009768082,0.479525563697164,0.485049491414403,0.478124642219324,0.00800847501531092,0.270325432271449,0.270325432271449,0.270325432271449,0.270325432271449,0,0.311959167830555,0.318294053360462,0.321967868344918,0.317360344397146,0.00532943839545427,0.179448200173064,0.179448200173064,0.179448200173064,0.179448200173064,0,0.158049841937527,0.161231510336702,0.163081623069485,0.160764297822178,0.0026790370607202,0.090877232098385,0.090877232098385,0.090877232098385,0.090877232098385,0,0,0,0,0,0,-0.0722043909710997,-0.070354278238317,-0.0671726098391421,-0.0698870657237934,0.0026790370607202,0,0,0,0,0,0,0,0,0,0,0.158049841937527,0.161231510336702,0.163081623069485,0.160764297822178,0.0026790370607202,0.090877232098385,0.090877232098385,0.090877232098385,0.090877232098385,0
