"","age_gp","Foodgroup","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"11","35-44","added_sugar","FL","mrh-eq",-0.0159209172982445,-0.0153244572633599,-0.0148455768580527,-0.0153657132737379,0.000567095282708346,0,0,0,0,0,-0.0159209172982445,-0.0153244572633599,-0.0148455768580527,-0.0153657132737379,0.000567095282708346,-13.9852063794061,-13.4935129958802,-13.0349005865815,-13.5051203552582,0.500261948971243,-0.0105481946534003,-0.0101529981669651,-0.00983623742734743,-0.0101805194816379,0.000375471564575462,-0.0053727226448442,-0.0051714590963948,-0.00500933943070531,-0.00518519379210004,0.000191623843908143,0.0271997335419542,0.0276786139472613,0.0282750739821459,0.0277198699576393,0.000567095282708345,0.0123541566839014,0.0123541566839014,0.0123541566839014,0.0123541566839014,0,0.0180240977831127,0.0183408585227304,0.0187360550091655,0.0183683798374032,0.000375471564575465,0.00818786035576523,0.00818786035576523,0.00818786035576523,0.00818786035576523,0,0.00917563575884148,0.00933775542453097,0.00953901897298037,0.0093514901202362,0.000191623843908146,0.00416629632813616,0.00416629632813616,0.00416629632813616,0.00416629632813616,0,0,0,0,0,0,-0.0053727226448442,-0.0051714590963948,-0.00500933943070531,-0.00518519379210004,0.000191623843908143,0,0,0,0,0,0,0,0,0,0,0.00917563575884148,0.00933775542453097,0.00953901897298037,0.0093514901202362,0.000191623843908146,0.00416629632813616,0.00416629632813616,0.00416629632813616,0.00416629632813616,0
"12","35-44","added_sugar","Food_price","USD",-0.60579503075958,-0.593000947577063,-0.576334217088097,-0.591642123960765,0.0155502819008087,0,0,0,0,0,-0.60579503075958,-0.593000947577063,-0.576334217088097,-0.591642123960765,0.0155502819008087,-13.9852063794061,-13.4935129958802,-13.0349005865815,-13.5051203552582,0.500261948971243,-0.401314470037828,-0.392812651940459,-0.381805130144727,-0.391933457660332,0.0102962650007477,-0.204480560721752,-0.200188295636604,-0.19452908694337,-0.199708666300433,0.00525406254383306,1.05314159019102,1.06980832067999,1.0826024038625,1.06844949706369,0.0155502819008089,0.476807373102923,0.476807373102923,0.476807373102923,0.476807373102923,0,0.697752711067971,0.708760232863703,0.717262050961072,0.707881038583576,0.0102962650007476,0.315947580923244,0.315947580923244,0.315947580923244,0.315947580923244,0,0.355388879123049,0.361048087816283,0.365340352901431,0.360568458480112,0.00525406254383289,0.160859792179679,0.160859792179679,0.160859792179679,0.160859792179679,0,0,0,0,0,0,-0.204480560721752,-0.200188295636604,-0.19452908694337,-0.199708666300433,0.00525406254383306,0,0,0,0,0,0,0,0,0,0,0.355388879123049,0.361048087816283,0.365340352901431,0.360568458480112,0.00525406254383289,0.160859792179679,0.160859792179679,0.160859792179679,0.160859792179679,0
"13","35-44","oil","CED","MJ",-0.00132634285917298,-0.000909620752087009,2.41167388966884e-05,-0.000728211845456228,0.000727923994112217,0,0,0,0,0,-0.00132634285917298,-0.000909620752087009,2.41167388966884e-05,-0.000728211845456228,0.000727923994112217,-0.138354487524425,-0.10089676683842,0.00675551188621147,-0.0762670973511828,0.0792963117477491,-0.00106960941915563,-0.00071607757080508,5.81603856122228e-05,-0.000568461392536044,0.000607173782778337,-0.000256733440017292,-0.000193543181281945,-3.40436467155099e-05,-0.00015975045292016,0.0001208035991945,0.300198986174523,0.301132723665507,0.301549445772593,0.300951314758876,0.000727923994112104,0.30022310291342,0.30022310291342,0.30022310291342,0.30022310291342,0,0.250529330618091,0.251303568574508,0.251657100422858,0.251155952396239,0.000607173782778198,0.250587491003703,0.250587491003703,0.250587491003703,0.250587491003703,0,0.0496696555564323,0.0498291550909988,0.0498923453497341,0.049795362362637,0.000120803599194503,0.0496356119097168,0.0496356119097168,0.0496356119097168,0.0496356119097168,0,0,0,0,0,0,-0.000256733440017292,-0.000193543181281945,-3.40436467155099e-05,-0.00015975045292016,0.0001208035991945,0,0,0,0,0,0,0,0,0,0,0.0496696555564323,0.0498291550909988,0.0498923453497341,0.049795362362637,0.000120803599194503,0.0496356119097168,0.0496356119097168,0.0496356119097168,0.0496356119097168,0
"14","35-44","oil","FL","mrh-eq",-4.52154853432872e-05,-1.88169737683212e-05,2.63658449930534e-05,-1.2225988790634e-05,3.81043311345675e-05,0,0,0,0,0,-4.52154853432872e-05,-1.88169737683212e-05,2.63658449930534e-05,-1.2225988790634e-05,3.81043311345675e-05,-0.138354487524425,-0.10089676683842,0.00675551188621147,-0.0762670973511828,0.0792963117477491,-3.58899250596439e-05,-1.36087229973513e-05,2.38850794924244e-05,-8.27096846139235e-06,3.17983267551762e-05,-9.32556028364354e-06,-5.2082507709672e-06,2.48076550062883e-06,-3.95502032924099e-06,6.30792693889003e-06,0.0149369913305362,0.0149821741492976,0.0150085726608726,0.0149755831643199,3.81043311345677e-05,0.0149633571755293,0.0149633571755293,0.0149633571755293,0.0149633571755293,0,0.012465729162079,0.0125032229645688,0.0125255041666311,0.0124978852100328,3.17983267551763e-05,0.0124896142415714,0.0124896142415714,0.0124896142415714,0.0124896142415714,0,0.00247126216845721,0.00247895118472881,0.00248306849424148,0.00247769795428708,6.30792693888966e-06,0.00247374293395784,0.00247374293395784,0.00247374293395784,0.00247374293395784,0,0,0,0,0,0,-9.32556028364354e-06,-5.2082507709672e-06,2.48076550062883e-06,-3.95502032924099e-06,6.30792693889003e-06,0,0,0,0,0,0,0,0,0,0,0.00247126216845721,0.00247895118472881,0.00248306849424148,0.00247769795428708,6.30792693888966e-06,0.00247374293395784,0.00247374293395784,0.00247374293395784,0.00247374293395784,0
"15","35-44","oil","Food_price","USD",0.00156135204758515,0.00157292907264843,0.00280905643728576,0.00200259585846388,0.00075478297996841,0,0,0,0,0,0.00156135204758515,0.00157292907264843,0.00280905643728576,0.00200259585846388,0.00075478297996841,-0.138354487524425,-0.10089676683842,0.00675551188621147,-0.0762670973511828,0.0792963117477491,0.00132734678369022,0.00133621868528903,0.00237045875303892,0.00169599698920169,0.000631259247883154,0.000234005263894926,0.000236710387359413,0.000438597684246836,0.000306598869262198,0.000123524612822055,0.168153997710285,0.169390125074922,0.169401702099986,0.168960458289107,0.000754782979968293,0.170963054147571,0.170963054147571,0.170963054147571,0.170963054147571,0,0.140337751101499,0.141371991169249,0.141380863070847,0.141012212865336,0.000631259247883138,0.142708209854538,0.142708209854538,0.142708209854538,0.142708209854538,0,0.0278162466087863,0.0280181339056738,0.0280208390291382,0.027948245423771,0.000123524612822047,0.0282548442930332,0.0282548442930332,0.0282548442930332,0.0282548442930332,0,0,0,0,0,0,0.000234005263894926,0.000236710387359413,0.000438597684246836,0.000306598869262198,0.000123524612822055,0,0,0,0,0,0,0,0,0,0,0.0278162466087863,0.0280181339056738,0.0280208390291382,0.027948245423771,0.000123524612822047,0.0282548442930332,0.0282548442930332,0.0282548442930332,0.0282548442930332,0
"16","35-44","sat_fat","CED","MJ",-0.863329755498642,-0.833507377928557,-0.804566349526786,-0.833816623250772,0.0309292679203717,0,0,0,0,0,-0.863329755498642,-0.833507377928557,-0.804566349526786,-0.833816623250772,0.0309292679203717,-16.700805672859,-16.132908635437,-15.5766117297674,-16.1369788571045,0.591691522355808,-0.663022688733779,-0.640200568395629,-0.618323715872719,-0.640532241313257,0.0235275286310553,-0.200307066764863,-0.193306809532928,-0.186242633654067,-0.193284381937515,0.00740235869784509,1.69956113619158,1.72850216459335,1.75832454216344,1.72881140991557,0.0309292679203715,0.894994786664796,0.894994786664796,0.894994786664796,0.894994786664796,0,1.30547617183553,1.32735302435844,1.35017514469659,1.32768469727606,0.023527528631055,0.687152455962808,0.687152455962808,0.687152455962808,0.687152455962808,0,0.394084964356055,0.401149140234916,0.408149397466852,0.401126712639504,0.007402358697845,0.207842330701988,0.207842330701988,0.207842330701988,0.207842330701988,0,0,0,0,0,0,-0.200307066764863,-0.193306809532928,-0.186242633654067,-0.193284381937515,0.00740235869784509,0,0,0,0,0,0,0,0,0,0,0.394084964356055,0.401149140234916,0.408149397466852,0.401126712639504,0.007402358697845,0.207842330701988,0.207842330701988,0.207842330701988,0.207842330701988,0
"17","35-44","sat_fat","FL","mrh-eq",-0.0234401361356365,-0.0226263110341888,-0.021819109302689,-0.0226286350236442,0.000853174391240503,0,0,0,0,0,-0.0234401361356365,-0.0226263110341888,-0.021819109302689,-0.0226286350236442,0.000853174391240503,-16.700805672859,-16.132908635437,-15.5766117297674,-16.1369788571045,0.591691522355808,-0.0179966991559147,-0.0173740799733855,-0.0167638384822777,-0.017378423023007,0.000648884939516966,-0.00544343697972185,-0.00525223106080338,-0.00505527082041132,-0.00525021200063721,0.000204305461274716,0.0461227244722281,0.046929926203728,0.0477437513051757,0.0469322501931834,0.000853174391240524,0.0243036151695392,0.0243036151695392,0.0243036151695392,0.0243036151695392,0,0.0354185742001282,0.036028815691236,0.0366514348737652,0.0360331587408576,0.000648884939516954,0.0186547357178505,0.0186547357178505,0.0186547357178505,0.0186547357178505,0,0.0107041502721,0.010901110512492,0.0110923164314105,0.0108990914523258,0.000204305461274715,0.00564887945168863,0.00564887945168863,0.00564887945168863,0.00564887945168863,0,0,0,0,0,0,-0.00544343697972185,-0.00525223106080338,-0.00505527082041132,-0.00525021200063721,0.000204305461274716,0,0,0,0,0,0,0,0,0,0,0.0107041502721,0.010901110512492,0.0110923164314105,0.0108990914523258,0.000204305461274715,0.00564887945168863,0.00564887945168863,0.00564887945168863,0.00564887945168863,0
"18","35-44","sat_fat","Food_price","USD",-0.0951597979008613,-0.0928450553960608,-0.0881078581400554,-0.091995071272831,0.00378383901492056,0,0,0,0,0,-0.0951597979008613,-0.0928450553960608,-0.0881078581400554,-0.091995071272831,0.00378383901492056,-16.700805672859,-16.132908635437,-15.5766117297674,-16.1369788571045,0.591691522355808,-0.0731541664379651,-0.0713747356368585,-0.0677851451204454,-0.0707395918771019,0.0028788374833717,-0.0220056314628962,-0.0214703197592022,-0.0203227130196101,-0.0212554793957292,0.000905076922461222,0.187191395844068,0.191928593100073,0.194243335604873,0.191078608976843,0.00378383901492048,0.0990835377040122,0.0990835377040122,0.0990835377040122,0.0990835377040122,0,0.143927890389258,0.147517480905671,0.149296911706778,0.146882337145915,0.00287883748337171,0.076142745268813,0.076142745268813,0.076142745268813,0.076142745268813,0,0.0432635054548094,0.0444111121944015,0.0449464238980955,0.0441962718309285,0.000905076922461222,0.0229407924351993,0.0229407924351993,0.0229407924351993,0.0229407924351993,0,0,0,0,0,0,-0.0220056314628962,-0.0214703197592022,-0.0203227130196101,-0.0212554793957292,0.000905076922461222,0,0,0,0,0,0,0,0,0,0,0.0432635054548094,0.0444111121944015,0.0449464238980955,0.0441962718309285,0.000905076922461222,0.0229407924351993,0.0229407924351993,0.0229407924351993,0.0229407924351993,0
"19","45-54","added_sugar","CED","MJ",-0.365630378762293,-0.358336804302513,-0.321688143840565,-0.348036774126314,0.02478807889685,0,0,0,0,0,-0.365630378762293,-0.358336804302513,-0.321688143840565,-0.348036774126314,0.02478807889685,-14.4594034245184,-14.1619414079018,-12.7119477993924,-13.7575443581149,0.984136996768501,-0.242375714335731,-0.237535972731557,-0.213234788912841,-0.230707396515928,0.0164379364859658,-0.123254664426562,-0.120800831570956,-0.108453354927724,-0.117329377610385,0.00835014265550444,0.593797462204356,0.630446122666305,0.637739697126085,0.620146092490105,0.0247880788968503,0.272109318363792,0.272109318363792,0.272109318363792,0.272109318363792,0,0.393612588322849,0.417913772141566,0.422753513745739,0.411085195925937,0.0164379364859658,0.180377799410008,0.180377799410008,0.180377799410008,0.180377799410008,0,0.200184873881508,0.212532350524739,0.214986183380346,0.209060896564169,0.00835014265550449,0.0917315189537838,0.0917315189537838,0.0917315189537838,0.0917315189537838,0,0,0,0,0,0,-0.123254664426562,-0.120800831570956,-0.108453354927724,-0.117329377610385,0.00835014265550444,0,0,0,0,0,0,0,0,0,0,0.200184873881508,0.212532350524739,0.214986183380346,0.209060896564169,0.00835014265550449,0.0917315189537838,0.0917315189537838,0.0917315189537838,0.0917315189537838,0
"20","45-54","added_sugar","FL","mrh-eq",-0.0164793618325416,-0.0161190994618605,-0.0144866255033994,-0.0156727094310605,0.00111778688136205,0,0,0,0,0,-0.0164793618325416,-0.0161190994618605,-0.0144866255033994,-0.0156727094310605,0.00111778688136205,-14.4594034245184,-14.1619414079018,-12.7119477993924,-13.7575443581149,0.984136996768501,-0.0109242754959935,-0.0106852651251002,-0.00960278165160364,-0.0103893096505026,0.000741245291013247,-0.00555508633654815,-0.00543383433676027,-0.00488384385179576,-0.00528339978055794,0.000376541596916987,0.0268336389776168,0.0284661129360778,0.028826375306759,0.0280197229052779,0.00111778688136204,0.0123470134742174,0.0123470134742174,0.0123470134742174,0.0123470134742174,0,0.0177875571017043,0.0188700405752009,0.0191090509460942,0.0185740851006033,0.000741245291013232,0.00818477545010069,0.00818477545010069,0.00818477545010069,0.00818477545010069,0,0.00904608187591247,0.00959607236087699,0.00971732436066486,0.00944563780467466,0.000376541596916987,0.00416223802411671,0.00416223802411671,0.00416223802411671,0.00416223802411671,0,0,0,0,0,0,-0.00555508633654815,-0.00543383433676027,-0.00488384385179576,-0.00528339978055794,0.000376541596916987,0,0,0,0,0,0,0,0,0,0,0.00904608187591247,0.00959607236087699,0.00971732436066486,0.00944563780467466,0.000376541596916987,0.00416223802411671,0.00416223802411671,0.00416223802411671,0.00416223802411671,0
"21","45-54","added_sugar","Food_price","USD",-0.600984576272714,-0.586183800816473,-0.529640597956153,-0.571537335060656,0.0396339669508256,0,0,0,0,0,-0.600984576272714,-0.586183800816473,-0.529640597956153,-0.571537335060656,0.0396339669508256,-14.4594034245184,-14.1619414079018,-12.7119477993924,-13.7575443581149,0.984136996768501,-0.398392300437538,-0.388573971033033,-0.351081030548272,-0.378863581180312,0.0262823522202941,-0.202592275835176,-0.19760982978344,-0.17855956740788,-0.192673753880344,0.0133516149339998,0.97217379803059,1.02871700089091,1.04351777634715,1.01407053513509,0.0396339669508257,0.442533200074437,0.442533200074437,0.442533200074437,0.442533200074437,0,0.644434700752716,0.681927641237478,0.691745970641982,0.672217251384756,0.0262823522202942,0.293353670204444,0.293353670204444,0.293353670204444,0.293353670204444,0,0.327739097277873,0.346789359653433,0.351771805705169,0.341853283750337,0.0133516149339997,0.149179529869993,0.149179529869993,0.149179529869993,0.149179529869993,0,0,0,0,0,0,-0.202592275835176,-0.19760982978344,-0.17855956740788,-0.192673753880344,0.0133516149339998,0,0,0,0,0,0,0,0,0,0,0.327739097277873,0.346789359653433,0.351771805705169,0.341853283750337,0.0133516149339997,0.149179529869993,0.149179529869993,0.149179529869993,0.149179529869993,0
"22","45-54","oil","CED","MJ",-0.00708664363022574,-0.00517398451904573,0.00256191479007219,-0.00313074234433068,0.00537765086490376,0,0,0,0,0,-0.00708664363022574,-0.00517398451904573,0.00256191479007219,-0.00313074234433068,0.00537765086490376,-0.761241973436362,-0.552744129306541,0.280620811038058,-0.333492516599601,0.580292939757687,-0.00590449370104645,-0.00431144747841463,0.00213886480682044,-0.00260714359679945,0.0044832702442757,-0.00118214992917927,-0.0008625370406311,0.000423049983251737,-0.000523598747531218,0.000894381059642268,0.297544738359458,0.305280637668575,0.307193296779755,0.30323739549386,0.00537765086490358,0.300106653149529,0.300106653149529,0.300106653149529,0.300106653149529,0,0.248159937382107,0.254610249667343,0.256203295889974,0.252905945785727,0.00448327024427568,0.250298802188928,0.250298802188928,0.250298802188928,0.250298802188928,0,0.0493848009773499,0.0506703880012328,0.0509900008897809,0.0503314497081329,0.000894381059642253,0.0498078509606017,0.0498078509606017,0.0498078509606017,0.0498078509606017,0,0,0,0,0,0,-0.00118214992917927,-0.0008625370406311,0.000423049983251737,-0.000523598747531218,0.000894381059642268,0,0,0,0,0,0,0,0,0,0,0.0493848009773499,0.0506703880012328,0.0509900008897809,0.0503314497081329,0.000894381059642253,0.0498078509606017,0.0498078509606017,0.0498078509606017,0.0498078509606017,0
"23","45-54","oil","FL","mrh-eq",-0.000383659820058228,-0.00029398539504417,0.000147338664477355,-0.000170599558374883,0.000299204182559623,0,0,0,0,0,-0.000383659820058228,-0.00029398539504417,0.000147338664477355,-0.000170599558374883,0.000299204182559623,-0.761241973436362,-0.552744129306541,0.280620811038058,-0.333492516599601,0.580292939757687,-0.000319692596313862,-0.000245005691167714,0.000122969166251028,-0.000142097637738734,0.000249443726652597,-6.39672237443657e-05,-4.89797038764553e-05,2.43694982263279e-05,-2.85019206361491e-05,4.97604745664026e-05,0.0156934765848647,0.0161348006443862,0.0162244750694003,0.0160114148077169,0.000299204182559625,0.015840815249342,0.015840815249342,0.015840815249342,0.015840815249342,0,0.0130884941520119,0.0134564690094306,0.0135311559145768,0.0133535609560017,0.00024944372665259,0.0132114633182629,0.0132114633182629,0.0132114633182629,0.0132114633182629,0,0.0026049824328528,0.00267833163495558,0.00269331915482349,0.00265785385171528,4.97604745664031e-05,0.00262935193107913,0.00262935193107913,0.00262935193107913,0.00262935193107913,0,0,0,0,0,0,-6.39672237443657e-05,-4.89797038764553e-05,2.43694982263279e-05,-2.85019206361491e-05,4.97604745664026e-05,0,0,0,0,0,0,0,0,0,0,0.0026049824328528,0.00267833163495558,0.00269331915482349,0.00265785385171528,4.97604745664031e-05,0.00262935193107913,0.00262935193107913,0.00262935193107913,0.00262935193107913,0
"24","45-54","oil","Food_price","USD",-0.00504853066876467,-0.00448391682103977,0.00224649732574257,-0.00232047811961611,0.00427223847348333,0,0,0,0,0,-0.00504853066876467,-0.00448391682103977,0.00224649732574257,-0.00232047811961611,0.00427223847348333,-0.761241973436362,-0.552744129306541,0.280620811038058,-0.333492516599601,0.580292939757687,-0.00421067043276311,-0.00373735322669579,0.00187424336034198,-0.00193444818074125,0.00356292132472159,-0.000837860236001574,-0.000746563594343984,0.000372253965400586,-0.000386029938874868,0.000709318556262129,0.210370617476281,0.217101031623063,0.217665645470788,0.21493759292164,0.00427223847348324,0.212617114802024,0.212617114802024,0.212617114802024,0.212617114802024,0,0.175437177106859,0.181048773693896,0.181522090899964,0.179245868647942,0.00356292132472165,0.177311420467201,0.177311420467201,0.177311420467201,0.177311420467201,0,0.0349334403694224,0.0360522579291669,0.0361435545708245,0.0356917242736978,0.000709318556262122,0.035305694334823,0.035305694334823,0.035305694334823,0.035305694334823,0,0,0,0,0,0,-0.000837860236001574,-0.000746563594343984,0.000372253965400586,-0.000386029938874868,0.000709318556262129,0,0,0,0,0,0,0,0,0,0,0.0349334403694224,0.0360522579291669,0.0361435545708245,0.0356917242736978,0.000709318556262122,0.035305694334823,0.035305694334823,0.035305694334823,0.035305694334823,0
"25","45-54","sat_fat","CED","MJ",-0.820833098533496,-0.803756133310628,-0.792640467096753,-0.805847817173433,0.0149483891665885,0,0,0,0,0,-0.820833098533496,-0.803756133310628,-0.792640467096753,-0.805847817173433,0.0149483891665885,-15.7550628965012,-15.4186888330547,-15.2225312582564,-15.4678876010014,0.283499842586272,-0.631549936912279,-0.619059164879897,-0.61004029840159,-0.620277377355011,0.0113699145167414,-0.189283161621218,-0.18469696843073,-0.182600168695163,-0.185570439818422,0.00359778662750225,1.69289078808766,1.70400645430154,1.72108341952441,1.70609813816434,0.0149483891665875,0.90025032099091,0.90025032099091,0.90025032099091,0.90025032099091,0,1.30269485516745,1.31171372164576,1.32420449367814,1.31293193412088,0.0113699145167418,0.692654556765866,0.692654556765866,0.692654556765866,0.692654556765866,0,0.390195932920207,0.392292732655775,0.396878925846262,0.393166204043466,0.00359778662750243,0.207595764225045,0.207595764225045,0.207595764225045,0.207595764225045,0,0,0,0,0,0,-0.189283161621218,-0.18469696843073,-0.182600168695163,-0.185570439818422,0.00359778662750225,0,0,0,0,0,0,0,0,0,0,0.390195932920207,0.392292732655775,0.396878925846262,0.393166204043466,0.00359778662750243,0.207595764225045,0.207595764225045,0.207595764225045,0.207595764225045,0
"26","45-54","sat_fat","FL","mrh-eq",-0.0222826926612619,-0.0217872083794212,-0.0215034465990259,-0.0218614969764196,0.000415144925039083,0,0,0,0,0,-0.0222826926612619,-0.0217872083794212,-0.0215034465990259,-0.0218614969764196,0.000415144925039083,-15.7550628965012,-15.4186888330547,-15.2225312582564,-15.4678876010014,0.283499842586272,-0.0171394416525913,-0.0167757867071476,-0.0165447146939283,-0.0168223070342439,0.000315596242050164,-0.00514325100867063,-0.0050114216722736,-0.00495873190509762,-0.00503918994217572,0.000100048450943353,0.0459273956653059,0.0462111574457012,0.0467066417275419,0.0462854460426996,0.000415144925039078,0.02442394906628,0.02442394906628,0.02442394906628,0.02442394906628,0,0.0353306563902779,0.0355617284034972,0.0359253833489409,0.0356082487305935,0.000315596242050189,0.0187859416963496,0.0187859416963496,0.0187859416963496,0.0187859416963496,0,0.010596739275028,0.010649429042204,0.010781258378601,0.0106771973121061,0.000100048450943352,0.0056380073699304,0.0056380073699304,0.0056380073699304,0.0056380073699304,0,0,0,0,0,0,-0.00514325100867063,-0.0050114216722736,-0.00495873190509762,-0.00503918994217572,0.000100048450943353,0,0,0,0,0,0,0,0,0,0,0.010596739275028,0.010649429042204,0.010781258378601,0.0106771973121061,0.000100048450943352,0.0056380073699304,0.0056380073699304,0.0056380073699304,0.0056380073699304,0
"27","45-54","sat_fat","Food_price","USD",-0.0931301220666821,-0.0916501110090184,-0.0907805232994954,-0.091864294639945,0.00125046472484969,0,0,0,0,0,-0.0931301220666821,-0.0916501110090184,-0.0907805232994954,-0.091864294639945,0.00125046472484969,-15.7550628965012,-15.4186888330547,-15.2225312582564,-15.4678876010014,0.283499842586272,-0.0717113713393483,-0.0706552519006703,-0.0699483530375766,-0.070777785435963,0.000933952551856299,-0.0214187507273338,-0.0209948591083479,-0.0208321702619188,-0.0210865092039819,0.000318766206382595,0.194573471980667,0.195443059690189,0.196923070747853,0.195657243321116,0.00125046472484956,0.103792948681171,0.103792948681171,0.103792948681171,0.103792948681171,0,0.149880085002308,0.150586983865402,0.15164310330408,0.150709517400695,0.000933952551856301,0.0799317319647315,0.0799317319647315,0.0799317319647315,0.0799317319647315,0,0.0446933869783584,0.0448560758247876,0.0452799674437734,0.0449477259204215,0.000318766206382583,0.0238612167164396,0.0238612167164396,0.0238612167164396,0.0238612167164396,0,0,0,0,0,0,-0.0214187507273338,-0.0209948591083479,-0.0208321702619188,-0.0210865092039819,0.000318766206382595,0,0,0,0,0,0,0,0,0,0,0.0446933869783584,0.0448560758247876,0.0452799674437734,0.0449477259204215,0.000318766206382583,0.0238612167164396,0.0238612167164396,0.0238612167164396,0.0238612167164396,0
"28","55-64","added_sugar","CED","MJ",-0.365992626846143,-0.328544557334204,-0.323457963712243,-0.339899461155249,0.0244512400868339,0,0,0,0,0,-0.365992626846143,-0.328544557334204,-0.323457963712243,-0.339899461155249,0.0244512400868339,-14.5292371955668,-13.0374586579627,-12.8348374734986,-13.4897945713452,0.97403492667046,-0.242563771995949,-0.217750401030655,-0.214383459741519,-0.225275464074921,0.0162003252880659,-0.123428854850194,-0.11079415630355,-0.109074503970724,-0.114623997080328,0.0082509150636237,0.594686153282859,0.599772746904819,0.637220816416758,0.611127650725864,0.0244512400868338,0.271228189570615,0.271228189570615,0.271228189570615,0.271228189570615,0,0.394155661660239,0.397522602949374,0.422335973914668,0.40504766599364,0.0162003252880658,0.179772201918719,0.179772201918719,0.179772201918719,0.179772201918719,0,0.20053049162262,0.202250143955445,0.21488484250209,0.206079984732224,0.00825091506362366,0.0914559876518955,0.0914559876518955,0.0914559876518955,0.0914559876518955,0,0,0,0,0,0,-0.123428854850194,-0.11079415630355,-0.109074503970724,-0.114623997080328,0.0082509150636237,0,0,0,0,0,0,0,0,0,0,0.20053049162262,0.202250143955445,0.21488484250209,0.206079984732224,0.00825091506362366,0.0914559876518955,0.0914559876518955,0.0914559876518955,0.0914559876518955,0
