sex_gp,outcome,outcome_unit,X1,X2,X3
Female,CED,MJ,-0.88115735830244,-0.910382388877561,-0.901673378504293
Female,Food_price,USD,-0.473690423269459,-0.484465333765893,-0.478242377658223
Female,FL,mrh-eq,-0.0285526561091389,-0.029356002701908,-0.0290913399169136
Male,CED,MJ,-0.76994376317621,-0.775658811853683,-0.769307209310294
Male,Food_price,USD,-0.366277570211437,-0.381224042543048,-0.374934740319877
Male,FL,mrh-eq,-0.0240070091040404,-0.0243192179548793,-0.0240643352563149
