Foodgroup,outcome,outcome_unit,X1,X2,X3
added_sugar,CED,MJ,0.0960473689249453,0.0960473689249453,0.0960473689249453
added_sugar,Food_price,USD,0.164513527047239,0.164513527047239,0.164513527047239
added_sugar,FL,mrh-eq,0.00440656956328022,0.00440656956328022,0.00440656956328022
oil,CED,MJ,0.0493989374492257,0.0493989374492257,0.0493989374492257
oil,Food_price,USD,0.0353157887057359,0.0353157887057359,0.0353157887057359
oil,FL,mrh-eq,0.00251425791303316,0.00251425791303316,0.00251425791303316
sat_fat,CED,MJ,0.215503283785508,0.215503283785508,0.215503283785508
sat_fat,Food_price,USD,0.0246126006574056,0.0246126006574056,0.0246126006574056
sat_fat,FL,mrh-eq,0.00583580827011388,0.00583580827011388,0.00583580827011388
