sex_gp,outcome,outcome_unit,X1,X2,X3
Female,CED,MJ,2.68665445390607,2.72662657184132,2.71399320781883
Female,Food_price,USD,1.51529767443407,1.53260088483144,1.52288172924139
Female,FL,mrh-eq,0.0921914308712087,0.0933368163599159,0.0929286045647147
Male,CED,MJ,2.57667883555742,2.58633038011789,2.5772725811679
Male,Food_price,USD,1.33481476244022,1.35724592536079,1.34817661046274
Male,FL,mrh-eq,0.0870129391989836,0.087522667342717,0.0871592920435788
