age_gp,sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,Female,HIS,CED,MJ,1.17302120871,1.17302120871,1.17302120871
20-34,Female,HIS,Food_price,USD,0.568548662025672,0.568548662025672,0.568548662025672
20-34,Female,HIS,FL,mrh-eq,0.04132393308,0.04132393308,0.04132393308
20-34,Female,NHB,CED,MJ,1.10909068119,1.10909068119,1.10909068119
20-34,Female,NHB,Food_price,USD,0.614574982274984,0.614574982274984,0.614574982274984
20-34,Female,NHB,FL,mrh-eq,0.03790541529,0.03790541529,0.03790541529
20-34,Female,NHW,CED,MJ,1.15268176923,1.15268176923,1.15268176923
20-34,Female,NHW,Food_price,USD,0.658614190267791,0.658614190267791,0.658614190267791
20-34,Female,NHW,FL,mrh-eq,0.04061188995,0.04061188995,0.04061188995
20-34,Female,OTH,CED,MJ,1.14316196274,1.14316196274,1.14316196274
20-34,Female,OTH,Food_price,USD,0.661929438154074,0.661929438154074,0.661929438154074
20-34,Female,OTH,FL,mrh-eq,0.0401682519,0.0401682519,0.0401682519
20-34,Male,HIS,CED,MJ,1.15739608776,1.15739608776,1.15739608776
20-34,Male,HIS,Food_price,USD,0.555901405760212,0.555901405760212,0.555901405760212
20-34,Male,HIS,FL,mrh-eq,0.03982946136,0.03982946136,0.03982946136
20-34,Male,NHB,CED,MJ,1.1174177874,1.1174177874,1.1174177874
20-34,Male,NHB,Food_price,USD,0.499265401098888,0.499265401098888,0.499265401098888
20-34,Male,NHB,FL,mrh-eq,0.03811521903,0.03811521903,0.03811521903
20-34,Male,NHW,CED,MJ,1.16474630739,1.16474630739,1.16474630739
20-34,Male,NHW,Food_price,USD,0.645747523775644,0.645747523775644,0.645747523775644
20-34,Male,NHW,FL,mrh-eq,0.04048565427,0.04048565427,0.04048565427
20-34,Male,OTH,CED,MJ,1.1214038589,1.1214038589,1.1214038589
20-34,Male,OTH,Food_price,USD,0.643827333007685,0.643827333007685,0.643827333007685
20-34,Male,OTH,FL,mrh-eq,0.03996275217,0.03996275217,0.03996275217
35-44,Female,HIS,CED,MJ,1.14154388385,1.14154388385,1.14154388385
35-44,Female,HIS,Food_price,USD,0.553025551302719,0.553025551302719,0.553025551302719
35-44,Female,HIS,FL,mrh-eq,0.04084519377,0.04084519377,0.04084519377
35-44,Female,NHB,CED,MJ,1.1212699725,1.1212699725,1.1212699725
35-44,Female,NHB,Food_price,USD,0.388391151181708,0.388391151181708,0.388391151181708
35-44,Female,NHB,FL,mrh-eq,0.03850053726,0.03850053726,0.03850053726
35-44,Female,NHW,CED,MJ,1.16098292979,1.16098292979,1.16098292979
35-44,Female,NHW,Food_price,USD,0.543545941708702,0.543545941708702,0.543545941708702
35-44,Female,NHW,FL,mrh-eq,0.03990426858,0.03990426858,0.03990426858
35-44,Female,OTH,CED,MJ,1.17123861865232,1.17123861865232,1.17123861865232
35-44,Female,OTH,Food_price,USD,0.565793100680893,0.565793100680893,0.565793100680893
35-44,Female,OTH,FL,mrh-eq,0.04364858924728,0.04364858924728,0.04364858924728
35-44,Male,HIS,CED,MJ,1.14713225868,1.14713225868,1.14713225868
35-44,Male,HIS,Food_price,USD,0.576578399000355,0.576578399000355,0.576578399000355
35-44,Male,HIS,FL,mrh-eq,0.04049853825,0.04049853825,0.04049853825
35-44,Male,NHB,CED,MJ,1.11798262947,1.11798262947,1.11798262947
35-44,Male,NHB,Food_price,USD,0.5303552808466,0.5303552808466,0.5303552808466
