race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
HIS,added_sugar,CED,MJ,-0.0968696703748259,-0.0971982509445549,-0.101762451318157
HIS,added_sugar,Food_price,USD,-0.149096442812835,-0.149407425924083,-0.158079065407748
HIS,added_sugar,FL,mrh-eq,-0.00430405510784214,-0.00434478799075503,-0.00454977295135783
HIS,oil,CED,MJ,0.00329989292393225,0.00272257620331794,0.00215765016090465
HIS,oil,Food_price,USD,0.00227758719618724,0.00161587699741778,0.00158677615328655
HIS,oil,FL,mrh-eq,0.000167157887090418,0.000138247199813927,0.000109891027588756
HIS,sat_fat,CED,MJ,-0.160505827529785,-0.165763275162085,-0.161427685121057
HIS,sat_fat,Food_price,USD,-0.0185684385570754,-0.0192994204571689,-0.0188315921485904
HIS,sat_fat,FL,mrh-eq,-0.00438999743419628,-0.00453401532164572,-0.00441457129559057
NHB,added_sugar,CED,MJ,-0.135382521482593,-0.138718475572154,-0.135424592086899
NHB,added_sugar,Food_price,USD,-0.221940356482442,-0.226048834230438,-0.223312213401681
NHB,added_sugar,FL,mrh-eq,-0.00572702426802507,-0.00586484881461393,-0.00569410444057881
NHB,oil,CED,MJ,-0.00327117805663559,-0.00416462609055075,-0.00303043931862566
NHB,oil,Food_price,USD,-0.00210940329297356,-0.00230374228124047,-0.00211865283227955
NHB,oil,FL,mrh-eq,-0.000162486091335392,-0.000206286536998574,-0.000151284915374494
NHB,sat_fat,CED,MJ,-0.162814673816865,-0.161693989515559,-0.158503659110364
NHB,sat_fat,Food_price,USD,-0.0179480989890359,-0.017840788550033,-0.0176743591649761
NHB,sat_fat,FL,mrh-eq,-0.00435557557828232,-0.00432628057835818,-0.00423964554472373
NHW,added_sugar,CED,MJ,-0.10382443484762,-0.110079899650925,-0.106139285662735
NHW,added_sugar,Food_price,USD,-0.183612904286859,-0.193484516179983,-0.187582264428006
NHW,added_sugar,FL,mrh-eq,-0.00484041380299225,-0.00512181463532277,-0.00494854187096944
NHW,oil,CED,MJ,-0.00238345030240945,-0.00117543438823172,-0.00158156221562102
NHW,oil,Food_price,USD,-0.00195381644228309,-0.00113724844896864,-0.00103538091638507
NHW,oil,FL,mrh-eq,-0.000122012306564917,-5.9377882317823e-05,-7.9451862393859e-05
NHW,sat_fat,CED,MJ,-0.201439509262251,-0.206308172512687,-0.207140473250398
NHW,sat_fat,Food_price,USD,-0.0222929735907013,-0.0228166365430127,-0.0229604836772377
NHW,sat_fat,FL,mrh-eq,-0.00545331027340105,-0.00558376575011374,-0.0056078813109537
OTH,added_sugar,CED,MJ,-0.0708921606640407,-0.0733296953164381,-0.0715987814852327
OTH,added_sugar,Food_price,USD,-0.116950989761934,-0.121132548014975,-0.116555358912142
OTH,added_sugar,FL,mrh-eq,-0.00344500575026336,-0.00359402730588096,-0.00351103459164881
OTH,oil,CED,MJ,-0.00298113346497523,-0.00154228624270374,-0.00177828505030738
OTH,oil,Food_price,USD,-0.00265115143921931,-0.00119603531457441,-0.00214204593495375
OTH,oil,FL,mrh-eq,-0.000153676462120604,-8.24115373553907e-05,-9.20475266868692e-05
OTH,sat_fat,CED,MJ,-0.147999822581037,-0.146632188312104,-0.139458460696449
OTH,sat_fat,Food_price,USD,-0.0199636247353779,-0.0198226251661066,-0.0192024887472148
OTH,sat_fat,FL,mrh-eq,-0.00397835963791805,-0.00393604524869,-0.00373776356025519
