age_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,HIS,added_sugar,CED,MJ,0.394396467385275,0.399417633711506,0.40527683119305
20-34,HIS,added_sugar,Food_price,USD,0.654090227188974,0.657652059517987,0.675814308502648
20-34,HIS,added_sugar,FL,mrh-eq,0.0157560039739956,0.0160304228046227,0.016252648241968
20-34,HIS,oil,CED,MJ,0.240064826189712,0.238986396240649,0.239581666865028
20-34,HIS,oil,Food_price,USD,0.143664064921389,0.145458609464138,0.142452899054396
20-34,HIS,oil,FL,mrh-eq,0.0124790635063645,0.0124233593557643,0.0124526715827603
20-34,HIS,sat_fat,CED,MJ,1.27382883276736,1.27001464817176,1.2830724883085
20-34,HIS,sat_fat,Food_price,USD,0.16200384568836,0.16164520239609,0.164021204237172
20-34,HIS,sat_fat,FL,mrh-eq,0.0349947563572114,0.0348903265700066,0.0352481238183333
20-34,NHB,added_sugar,CED,MJ,0.454989196776258,0.448613134802829,0.466266395656806
20-34,NHB,added_sugar,Food_price,USD,0.818355646592443,0.807019221283295,0.838576415685212
20-34,NHB,added_sugar,FL,mrh-eq,0.0178190568527283,0.0175667011573845,0.0182589103962967
20-34,NHB,oil,CED,MJ,0.269839381254358,0.275823143116556,0.267397353343529
20-34,NHB,oil,Food_price,USD,0.154998885079224,0.154651844271998,0.154537357510552
20-34,NHB,oil,FL,mrh-eq,0.0136497030040775,0.0139535993113858,0.0135367517908944
20-34,NHB,sat_fat,CED,MJ,1.24434821275345,1.20253487861091,1.208674134777
20-34,NHB,sat_fat,Food_price,USD,0.128141170011154,0.124209475677822,0.12520030705587
20-34,NHB,sat_fat,FL,mrh-eq,0.0330092794216007,0.0318974304753065,0.0320626274260158
20-34,NHW,added_sugar,CED,MJ,0.370174445045926,0.366186638112004,0.373046169937993
20-34,NHW,added_sugar,Food_price,USD,0.769055254530604,0.748823969190838,0.773492817689637
20-34,NHW,added_sugar,FL,mrh-eq,0.0161480884673638,0.0159615614907277,0.0162848172392509
20-34,NHW,oil,CED,MJ,0.255828670169607,0.246763147757833,0.249838590069413
20-34,NHW,oil,Food_price,USD,0.178085379920302,0.173634066902415,0.17598779031412
20-34,NHW,oil,FL,mrh-eq,0.0133957592472895,0.0129182445402008,0.0130797704958803
20-34,NHW,sat_fat,CED,MJ,1.35714175567602,1.35745663018485,1.35726127652073
20-34,NHW,sat_fat,Food_price,USD,0.158232148564561,0.157464952214708,0.159231289080845
20-34,NHW,sat_fat,FL,mrh-eq,0.0361739380119696,0.0361630892188309,0.0361672015917326
20-34,OTH,added_sugar,CED,MJ,0.349360696386422,0.345514163100267,0.350673524954794
20-34,OTH,added_sugar,Food_price,USD,0.645922966350396,0.653940787556938,0.66133017650027
