race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
HIS,added_sugar,CED,MJ,0.571663646443094,0.572675824357259,0.586204163500495
HIS,added_sugar,Food_price,USD,0.883839002784995,0.884822355835032,0.910534496350315
HIS,added_sugar,FL,mrh-eq,0.0254989449519233,0.0256212156565198,0.0262289525133427
HIS,oil,CED,MJ,0.279087052658629,0.282605253020094,0.286067068945959
HIS,oil,Food_price,USD,0.190785895802534,0.194815832620674,0.195005578518701
HIS,oil,FL,mrh-eq,0.0141439837932722,0.0143201722701663,0.0144939004071751
HIS,sat_fat,CED,MJ,1.6151782597456,1.63729094518093,1.6193682945382
HIS,sat_fat,Food_price,USD,0.186563152266589,0.189656467521704,0.187726267860808
HIS,sat_fat,FL,mrh-eq,0.0441534791370465,0.0447585833688545,0.0442652604494386
NHB,added_sugar,CED,MJ,0.690273795027821,0.700141906384672,0.690262884973898
NHB,added_sugar,Food_price,USD,1.13091085877839,1.1430823167583,1.13476925060665
NHB,added_sugar,FL,mrh-eq,0.0291436505773092,0.0295512942583549,0.029039627087055
NHB,oil,CED,MJ,0.319158846773514,0.32459793790986,0.317706993400328
NHB,oil,Food_price,USD,0.161341981525213,0.162533242650542,0.161402748879638
NHB,oil,FL,mrh-eq,0.0157628807367429,0.0160294632935187,0.0156954030568393
NHB,sat_fat,CED,MJ,1.56772603793583,1.56260895060494,1.54953302222053
NHB,sat_fat,Food_price,USD,0.173801763760101,0.173331715119811,0.172663415248512
NHB,sat_fat,FL,mrh-eq,0.0419181789958039,0.0417837781490304,0.0414292400219133
NHW,added_sugar,CED,MJ,0.592682787360481,0.611267835604675,0.5995919827555
NHW,added_sugar,Food_price,USD,1.05053615783291,1.0798762910887,1.06236679424585
NHW,added_sugar,FL,mrh-eq,0.0275494695850358,0.0283856506201401,0.0278723340487468
NHW,oil,CED,MJ,0.313486382096188,0.306184509107384,0.308594608752364
NHW,oil,Food_price,USD,0.241060745845822,0.236143500199885,0.235492061805655
NHW,oil,FL,mrh-eq,0.0159660732134157,0.0155876165962434,0.015706701441379
NHW,sat_fat,CED,MJ,1.82563950874476,1.84738052134068,1.85047824330233
NHW,sat_fat,Food_price,USD,0.202488546134883,0.204822633086351,0.205406990006039
NHW,sat_fat,FL,mrh-eq,0.0493970879575185,0.0499786925777662,0.050069486372198
OTH,added_sugar,CED,MJ,0.492492397426351,0.49975807572114,0.494667708853615
OTH,added_sugar,Food_price,USD,0.812702650295081,0.825149175942883,0.811605748322834
OTH,added_sugar,FL,mrh-eq,0.024118795303037,0.0245630004539858,0.0243197708736558
OTH,oil,CED,MJ,0.319175272726173,0.310450881807222,0.31187130102952
OTH,oil,Food_price,USD,0.22449748754772,0.215679216560869,0.221421649885404
OTH,oil,FL,mrh-eq,0.016800836862438,0.0163686366205821,0.0164266057420088
OTH,sat_fat,CED,MJ,1.55243383557892,1.54842963438339,1.51860933345184
OTH,sat_fat,Food_price,USD,0.210792869263757,0.210434037565109,0.207943492634002
OTH,sat_fat,FL,mrh-eq,0.0416774979441381,0.0415447381341775,0.0407216657641909
